osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction,bridge
144674467,Szkolna,residential,False,True,48.321,"LINESTRING (23.2168306 50.5425465, 23.2168865 50.5425374, 23.2169286 50.5425293, 23.2169714 50.5425175, 23.2170042 50.5425038, 23.2170145 50.5424991, 23.2170388 50.542488, 23.2170957 50.5424596, 23.2171508 50.5424358, 23.2172102 50.5424134, 23.2172962 50.5423861, 23.2173663 50.5423661, 23.2174335 50.5423487)",,,,
298446662,Joachima Lelewela,tertiary,False,True,106.912,"LINESTRING (23.2168306 50.5425465, 23.2168465 50.542615, 23.2168555 50.5426723, 23.2168605 50.5427271, 23.216859 50.5427731, 23.2168507 50.5428135, 23.2168385 50.5428531, 23.2168194 50.5428971, 23.2167919 50.5429485, 23.2166837 50.5431232, 23.2166529 50.5431772, 23.2166203 50.5432388, 23.2165856 50.5433081, 23.2165664 50.5433573, 23.2165551 50.5433966, 23.216548 50.5434359, 23.2165457 50.5434755)",50,,,
49732855,Plac Mieczysława Siekluckiego,residential,False,False,38.205,"LINESTRING (23.2114631 50.5453359, 23.2115442 50.5453221, 23.2115885 50.5453146, 23.2117749 50.5452863, 23.2118041 50.5452819, 23.2118792 50.5452714, 23.2119883 50.5452544)",,,,
323919339,Tadeusza Kościuszki,tertiary,False,False,55.052,"LINESTRING (23.2114631 50.5453359, 23.2114721 50.5453902, 23.2114744 50.5454204, 23.2114754 50.5454483, 23.2114737 50.5454845, 23.2114675 50.545542, 23.211442 50.5456954, 23.2114374 50.5457291, 23.2114412 50.5458295)",50,,,
323919339,Tadeusza Kościuszki,tertiary,False,True,40.301,"LINESTRING (23.2114631 50.5453359, 23.2114526 50.5453032, 23.2114506 50.545297, 23.2114359 50.5452637, 23.2114162 50.5452285, 23.211389 50.5451904, 23.211356 50.5451491, 23.211229 50.5450079)",50,,,
33023381,Zamojska,unclassified,False,True,589.4419999999999,"LINESTRING (23.217836 50.5495842, 23.2177465 50.5495756, 23.2176439 50.549567, 23.2173189 50.5495434, 23.2168665 50.5495141, 23.2164425 50.5494866, 23.2163232 50.549478, 23.2162174 50.549468, 23.2161178 50.5494576, 23.2160239 50.5494466, 23.2159329 50.5494334, 23.2158476 50.5494175, 23.2157778 50.5494022, 23.2157124 50.5493864, 23.2156431 50.5493681, 23.2155588 50.5493438, 23.2154878 50.5493212, 23.2154188 50.5492949, 23.2153214 50.5492546, 23.2152004 50.5492036, 23.2147355 50.5490022, 23.2140917 50.5487234, 23.2137861 50.5485896, 23.213374 50.5484063, 23.2132794 50.5483626, 23.2131761 50.5483177, 23.2130782 50.5482789, 23.2129742 50.5482409, 23.2128598 50.5482017, 23.2127496 50.5481653, 23.2120824 50.5479558, 23.211958 50.5479188, 23.2118474 50.5478876, 23.211682 50.5478458, 23.211591 50.5478251, 23.2115138 50.5478098, 23.2114408 50.5477995, 23.2113744 50.5477915, 23.211268 50.5477829, 23.2111423 50.5477744, 23.2109547 50.5477611, 23.2103635 50.5477211, 23.2102273 50.5477119)",50,2,,
33011832,Targowa,residential,False,False,214.702,"LINESTRING (23.2068115 50.5452689, 23.2067831 50.5452175, 23.2067613 50.5451771, 23.2067383 50.5451322, 23.2067133 50.5450795, 23.2066622 50.5449614, 23.2066448 50.5449189, 23.2063957 50.5442719, 23.206379 50.5442354, 23.2063641 50.5441871, 23.2063515 50.5441434, 23.2063369 50.5440856, 23.2062881 50.5438751, 23.2061654 50.5433853)",20,,,
"[33021672, 661413159]",Partyzantów,residential,False,False,303.348,"LINESTRING (23.2068115 50.5452689, 23.207112 50.5451903, 23.207225 50.5451618, 23.2073223 50.5451373, 23.2074016 50.545121, 23.2074719 50.545109, 23.2075318 50.5451012, 23.2075996 50.5450958, 23.2076817 50.5450916, 23.2077735 50.5450902, 23.2079018 50.5450885, 23.2086387 50.545078, 23.2089221 50.5450725, 23.2090381 50.5450697, 23.2091564 50.5450655, 23.2092789 50.5450585, 23.2093863 50.5450502, 23.2095036 50.545039, 23.2096267 50.5450255, 23.2097465 50.5450116, 23.2098642 50.5449965, 23.2099633 50.544983, 23.2100491 50.5449688, 23.2101232 50.5449546, 23.2102018 50.5449373, 23.2102888 50.5449152, 23.2104273 50.5448799, 23.210477 50.5448676, 23.2109245 50.5447566, 23.2109754 50.544744)",20,,,
661413158,Partyzantów,residential,False,True,49.257999999999996,"LINESTRING (23.2068115 50.5452689, 23.2063954 50.5453758, 23.2061611 50.545428)",20,,,
33029910,Szkolna,residential,False,False,72.046,"LINESTRING (23.2174335 50.5423487, 23.2174981 50.5423373, 23.2175625 50.5423308, 23.2176091 50.5423288, 23.2176635 50.5423306, 23.2177179 50.5423367, 23.2177786 50.542346, 23.2178434 50.5423573, 23.2179042 50.5423712, 23.2179578 50.5423884, 23.2180191 50.5424125, 23.2180886 50.542443, 23.2181645 50.5424789, 23.2182426 50.5425227, 23.2183247 50.5425794)",,,,
144674467,Szkolna,residential,False,False,48.321,"LINESTRING (23.2174335 50.5423487, 23.2173663 50.5423661, 23.2172962 50.5423861, 23.2172102 50.5424134, 23.2171508 50.5424358, 23.2170957 50.5424596, 23.2170388 50.542488, 23.2170145 50.5424991, 23.2170042 50.5425038, 23.2169714 50.5425175, 23.2169286 50.5425293, 23.2168865 50.5425374, 23.2168306 50.5425465)",,,,
296352666,Adama Mickiewicza,residential,False,True,64.827,"LINESTRING (23.2165457 50.5434755, 23.216501 50.5434832, 23.2164563 50.5434953, 23.2163766 50.5435266, 23.2163573 50.5435351, 23.216126 50.5436369, 23.215779 50.5437917)",50,,,
298446662,Joachima Lelewela,tertiary,False,False,106.912,"LINESTRING (23.2165457 50.5434755, 23.216548 50.5434359, 23.2165551 50.5433966, 23.2165664 50.5433573, 23.2165856 50.5433081, 23.2166203 50.5432388, 23.2166529 50.5431772, 23.2166837 50.5431232, 23.2167919 50.5429485, 23.2168194 50.5428971, 23.2168385 50.5428531, 23.2168507 50.5428135, 23.216859 50.5427731, 23.2168605 50.5427271, 23.2168555 50.5426723, 23.2168465 50.542615, 23.2168306 50.5425465)",50,,,
298446662,Joachima Lelewela,tertiary,False,True,95.381,"LINESTRING (23.2165457 50.5434755, 23.2165502 50.5435111, 23.2165592 50.5435412, 23.2165699 50.543569, 23.2165853 50.5436065, 23.2166302 50.543692, 23.216884 50.5441388, 23.2169294 50.5442082, 23.2169801 50.5442855)",50,,,
33011832,Targowa,residential,False,False,106.82900000000001,"LINESTRING (23.2061654 50.5433853, 23.2061414 50.5432997, 23.2060927 50.5431227, 23.2060256 50.5428668, 23.2059624 50.5426226, 23.2059534 50.5425805, 23.205949 50.5425428, 23.2059474 50.5425046, 23.2059524 50.542473, 23.205959 50.5424363)",20,,,
33011832,Targowa,residential,False,True,214.702,"LINESTRING (23.2061654 50.5433853, 23.2062881 50.5438751, 23.2063369 50.5440856, 23.2063515 50.5441434, 23.2063641 50.5441871, 23.206379 50.5442354, 23.2063957 50.5442719, 23.2066448 50.5449189, 23.2066622 50.5449614, 23.2067133 50.5450795, 23.2067383 50.5451322, 23.2067613 50.5451771, 23.2067831 50.5452175, 23.2068115 50.5452689)",20,,,
33018900,Zapiasek,residential,False,True,188.428,"LINESTRING (23.2061654 50.5433853, 23.2067273 50.5433132, 23.2073603 50.5432456, 23.2074738 50.5432312, 23.2075411 50.5432232, 23.2076051 50.54322, 23.207654 50.5432235, 23.2080323 50.5433045, 23.2080942 50.5433139, 23.2081573 50.5433188, 23.2082431 50.543319, 23.2083429 50.5433125, 23.2084299 50.5433016, 23.2085037 50.5432841, 23.2085751 50.5432636, 23.2086362 50.543242, 23.2086859 50.5432195, 23.2087331 50.5431915)",,,,
