osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,junction,bridge
185960025,residential,False,True,89.29200000000002,2,Ogrodowa,50,"LINESTRING (15.6190742 53.6367877, 15.6189887 53.6368096, 15.6189026 53.6368316, 15.6185318 53.6369263, 15.618155 53.6370685, 15.6179386 53.6371835, 15.61792 53.6371947)",,,
248095990,residential,False,False,97.116,,Wybickiego,,"LINESTRING (15.6190742 53.6367877, 15.6191563 53.6367698, 15.619238 53.6367521, 15.6202839 53.6365071, 15.6204436 53.6364661)",,,
23752088,residential,False,True,184.941,,Kwiatowa,,"LINESTRING (15.61792 53.6371947, 15.6178516 53.6371493, 15.6178508 53.6371488, 15.6178267 53.6371328, 15.6178025 53.6367761, 15.6177048 53.6365529, 15.61763 53.6363819, 15.6170487 53.6356423)",,,
23752094,residential,False,False,70.511,2,Ogrodowa,50,"LINESTRING (15.61792 53.6371947, 15.6178039 53.6372803, 15.6176459 53.637438, 15.6174792 53.6376287, 15.6173813 53.6377406)",,,
185960025,residential,False,False,89.292,2,Ogrodowa,50,"LINESTRING (15.61792 53.6371947, 15.6179386 53.6371835, 15.618155 53.6370685, 15.6185318 53.6369263, 15.6189026 53.6368316, 15.6189887 53.6368096, 15.6190742 53.6367877)",,,
185960020,residential,False,True,65.06,,Aleksandra Głowackiego,,"LINESTRING (15.6219733 53.6400038, 15.6210727 53.6402431)",,,
394025137,secondary,False,False,101.084,2,Kościelna,50,"LINESTRING (15.6219733 53.6400038, 15.6219354 53.6399585, 15.6213951 53.6393267, 15.6212812 53.6391926)",148,,
394025137,secondary,False,True,68.996,2,Kościelna,50,"LINESTRING (15.6219733 53.6400038, 15.6222532 53.6403386, 15.6224345 53.6405608)",148,,
23752062,residential,False,False,32.376999999999995,2,Kościelna,,"LINESTRING (15.6224345 53.6405608, 15.622492 53.6406654, 15.6226059 53.6408335)",,,
23752113,secondary,False,True,51.123,2,Generała Józefa Bema,,"LINESTRING (15.6224345 53.6405608, 15.6224365 53.6406134, 15.6224317 53.6406665, 15.6224138 53.6407396, 15.6223598 53.640814, 15.6223038 53.6408607, 15.6221117 53.6409452)",148,,
394025137,secondary,False,False,68.996,2,Kościelna,50,"LINESTRING (15.6224345 53.6405608, 15.6222532 53.6403386, 15.6219733 53.6400038)",148,,
23752092,residential,False,False,193.21800000000002,2,Siewna,50,"LINESTRING (15.6173813 53.6377406, 15.6171498 53.6377919, 15.6160775 53.6380297, 15.6148606 53.638336, 15.614661 53.6383862)",,,
23752094,residential,False,True,70.511,2,Ogrodowa,50,"LINESTRING (15.6173813 53.6377406, 15.6174792 53.6376287, 15.6176459 53.637438, 15.6178039 53.6372803, 15.61792 53.6371947)",,,
23752158,residential,False,True,113.455,,Ogrodowa,,"LINESTRING (15.6173813 53.6377406, 15.6173217 53.6378884, 15.6173198 53.6379026, 15.6172931 53.6381043, 15.6173146 53.6381858, 15.6175693 53.6387347)",,,
23752138,residential,False,False,34.866,2,Generała Józefa Bema,,"LINESTRING (15.6221117 53.6409452, 15.6226059 53.6408335)",,,
23752113,secondary,False,False,51.123,2,Generała Józefa Bema,,"LINESTRING (15.6221117 53.6409452, 15.6223038 53.6408607, 15.6223598 53.640814, 15.6224138 53.6407396, 15.6224317 53.6406665, 15.6224365 53.6406134, 15.6224345 53.6405608)",148,,
23752113,secondary,False,True,124.77,2,Generała Józefa Bema,,"LINESTRING (15.6221117 53.6409452, 15.621526 53.6411193, 15.621411 53.6411641, 15.6212232 53.6412389, 15.6210217 53.6413318, 15.6207422 53.6414743, 15.6205532 53.6415711)",148,,
23752113,secondary,False,False,124.77000000000001,2,Generała Józefa Bema,,"LINESTRING (15.6205532 53.6415711, 15.6207422 53.6414743, 15.6210217 53.6413318, 15.6212232 53.6412389, 15.621411 53.6411641, 15.621526 53.6411193, 15.6221117 53.6409452)",148,,
23752113,secondary,False,True,129.266,2,Generała Józefa Bema,,"LINESTRING (15.6205532 53.6415711, 15.6203447 53.6416665, 15.6199236 53.6418234, 15.6194593 53.6419965, 15.6192518 53.6420738, 15.6188987 53.6421934)",148,,
185960028,residential,True,False,242.165,,Północna,,"LINESTRING (15.6205532 53.6415711, 15.6206775 53.6416116, 15.6210573 53.6417337, 15.6211881 53.6417757, 15.6218533 53.6418286, 15.6220227 53.6418393, 15.6224102 53.6418638, 15.6228638 53.6418454, 15.6230217 53.6418389, 15.623297 53.6418277, 15.6235774 53.6418162, 15.6239514 53.6417457, 15.6241014 53.6417175)",,,
185960029,residential,False,True,116.738,,Okopowa,,"LINESTRING (15.6205532 53.6415711, 15.6203733 53.6414894, 15.6193524 53.6408025)",,,
23752080,residential,False,False,104.48,,,,"LINESTRING (15.6176811 53.638971, 15.6162628 53.6393903)",,,
23752158,residential,False,False,27.29,,Ogrodowa,,"LINESTRING (15.6176811 53.638971, 15.6175693 53.6387347)",,,
185960029,residential,False,False,119.421,,Okopowa,,"LINESTRING (15.6176811 53.638971, 15.6177666 53.6390927, 15.6184148 53.6398706, 15.6184687 53.6399379)",,,
23752071,residential,False,False,82.60600000000001,,Fryderyka Chopina,30,"LINESTRING (15.6138049 53.6375432, 15.6141607 53.6380816, 15.6141912 53.6381612, 15.6141935 53.6382442)",,,
23752138,residential,False,True,34.866,2,Generała Józefa Bema,,"LINESTRING (15.6226059 53.6408335, 15.6221117 53.6409452)",,,
23752062,residential,False,True,32.376999999999995,2,Kościelna,,"LINESTRING (15.6226059 53.6408335, 15.622492 53.6406654, 15.6224345 53.6405608)",,,
23752138,residential,False,False,69.211,2,Generała Józefa Bema,,"LINESTRING (15.6226059 53.6408335, 15.623108 53.640732, 15.6236042 53.640641)",,,
23752138,residential,False,True,35.229,2,Generała Józefa Bema,,"LINESTRING (15.6241368 53.6406455, 15.624028 53.6406348, 15.62381 53.6406342, 15.6236042 53.640641)",,,
174594338,residential,False,False,119.226,,Boczna,,"LINESTRING (15.6241368 53.6406455, 15.6241276 53.6408278, 15.6241072 53.6415503, 15.6241014 53.6417175)",,,
"[506794658, 357939036]",residential,False,False,87.54500000000002,,Generała Józefa Bema,,"LINESTRING (15.6241368 53.6406455, 15.6243021 53.6406903, 15.6245992 53.6407322, 15.6247316 53.6407565, 15.6249562 53.6408126, 15.6253016 53.6409914)",,,
507390738,residential,False,True,221.456,,Boczna,,"LINESTRING (15.6241368 53.6406455, 15.6241347 53.6405667, 15.6241235 53.6404904, 15.6236893 53.6395409, 15.623289 53.6387646, 15.623269 53.6387257)",,,
"[23752089, 522113210, 141687084]",residential,False,"[False, True]",349.19100000000003,2,Jana Kilińskiego,50,"LINESTRING (15.6158485 53.6414099, 15.6157672 53.64132, 15.6156283 53.6411664, 15.6149935 53.6404754, 15.6145001 53.6399756, 15.6143832 53.6396195, 15.6143752 53.6395273, 15.6144449 53.63947, 15.6159624 53.6391011)",,,
23752089,residential,False,True,89.962,2,Jana Kilińskiego,50,"LINESTRING (15.6158485 53.6414099, 15.6159569 53.6415287, 15.6161177 53.6417047, 15.6163058 53.6419108, 15.6164981 53.6421214)",,,
830697552,secondary,True,False,13.457,,Młyńska,50,"LINESTRING (15.6261191 53.6382989, 15.6261673 53.6384165)",148;151,,
23752073,secondary,True,False,11.024999999999999,,,50,"LINESTRING (15.6261191 53.6382989, 15.6260688 53.6383246, 15.6260222 53.6383361, 15.6259722 53.6383396)",148;151,roundabout,
23752073,secondary,True,False,16.636,,,50,"LINESTRING (15.6259722 53.6383396, 15.6259223 53.638335, 15.6258764 53.6383226, 15.6258379 53.6383032, 15.6258097 53.6382784, 15.6257939 53.63825)",148;151,roundabout,
23752073,secondary,True,False,25.926000000000002,,,50,"LINESTRING (15.6258683 53.638141, 15.6259406 53.6381226, 15.6260192 53.6381238, 15.6260899 53.6381443, 15.6261398 53.6381803, 15.6261599 53.6382254)",148;151,roundabout,
217352268,secondary,False,False,217.683,2,Kraszewskiego,50,"LINESTRING (15.6258683 53.638141, 15.6257583 53.6380188, 15.6256489 53.6379135, 15.6255838 53.6378249, 15.6249075 53.6365919, 15.6248657 53.6364904, 15.6248416 53.6364313, 15.6248023 53.6362963)",151,,
174743510,tertiary,False,False,97.652,2,Niepodległości,50,"LINESTRING (15.6212812 53.6391926, 15.6210774 53.6389437, 15.6206146 53.6384084)",,,
185960026,residential,False,True,67.041,,Adama Mickiewicza,,"LINESTRING (15.6212812 53.6391926, 15.6211075 53.6392314, 15.6203486 53.6394326)",,,
284604983,secondary,False,True,79.081,2,Plac 3 Marca,50,"LINESTRING (15.6212812 53.6391926, 15.6214724 53.6391532, 15.6215343 53.6391402, 15.6223961 53.6389306)",148,,
394025137,secondary,False,True,101.08400000000002,2,Kościelna,50,"LINESTRING (15.6212812 53.6391926, 15.6213951 53.6393267, 15.6219354 53.6399585, 15.6219733 53.6400038)",148,,
23752073,secondary,True,False,13.759000000000002,,,50,"LINESTRING (15.6257939 53.63825, 15.6257917 53.6382191, 15.6258043 53.6381891, 15.6258305 53.6381623, 15.6258683 53.638141)",148;151,roundabout,
173054621,secondary,False,False,96.833,2,Pocztowa,50,"LINESTRING (15.6257939 53.63825, 15.6256764 53.6382515, 15.6253583 53.6382845, 15.6250885 53.6383195, 15.6248043 53.6383659, 15.6244678 53.6384226, 15.6243665 53.6384441)",148,,
23752089,residential,False,False,102.69,2,Jana Kilińskiego,50,"LINESTRING (15.6173782 53.6428651, 15.6173211 53.6428487, 15.6171982 53.6427966, 15.6171601 53.6427758, 15.6169876 53.6426546, 15.6165773 53.6422076, 15.6164981 53.6421214)",,,
162547353,secondary,False,True,127.468,2,Generała Józefa Bema,50,"LINESTRING (15.6173782 53.6428651, 15.6174511 53.6427842, 15.6175966 53.6426669, 15.6177641 53.6425756, 15.6177895 53.6425649, 15.6178625 53.6425341, 15.6186406 53.6422845, 15.6188987 53.6421934)",148,,
173685118,secondary,False,True,28.537,2,Generała Józefa Bema,50,"LINESTRING (15.6173782 53.6428651, 15.6173035 53.6429892, 15.6172772 53.6430464, 15.6172546 53.6431106)",148,,
173685118,secondary,False,False,28.537,2,Generała Józefa Bema,50,"LINESTRING (15.6172546 53.6431106, 15.6172772 53.6430464, 15.6173035 53.6429892, 15.6173782 53.6428651)",148,,
217352155,secondary,False,True,36.31,2,Kraszewskiego,50,"LINESTRING (15.6245716 53.6353159, 15.6245002 53.6351629, 15.6243844 53.6350098)",151,,
309325357,secondary,False,True,110.08300000000001,2,Kraszewskiego,50,"LINESTRING (15.6245716 53.6353159, 15.6245953 53.6354258, 15.6246643 53.6357464, 15.6247136 53.6359604, 15.624772 53.6361684, 15.6248023 53.6362963)",151,,
185960023,secondary,False,False,52.95,2,Mostowa,50,"LINESTRING (15.6190619 53.6347454, 15.6189628 53.6347682, 15.6188302 53.6347993, 15.6183156 53.6349213)",151,,
"[684671744, 185960015, 185960023]",secondary,False,"[False, True]",419.20000000000005,2,Mostowa,50,"LINESTRING (15.6190619 53.6347454, 15.6192725 53.6346923, 15.6205926 53.6343596, 15.6207429 53.6343209, 15.6211363 53.6342221, 15.621234 53.6342027, 15.6213288 53.6341927, 15.6222486 53.6341156, 15.6229407 53.6340564, 15.623073 53.6340585, 15.623207 53.6340755, 15.6233276 53.6341095, 15.6234375 53.6341435, 15.6235943 53.6342286, 15.6238644 53.6344886, 15.6241962 53.6348033, 15.6243557 53.6349784, 15.6243844 53.6350098)",151,,yes
217487830,residential,False,True,211.91199999999998,2,Tadeusza Kościuszki,40,"LINESTRING (15.6190619 53.6347454, 15.619151 53.6348562, 15.6198628 53.6357416, 15.6202929 53.6362766, 15.6204436 53.6364661)",,,
185960035,secondary,False,False,61.891999999999996,2,Pocztowa,50,"LINESTRING (15.623269 53.6387257, 15.622534 53.6388983, 15.6223961 53.6389306)",148,,
"[185960034, 185960035, 507390740, 173054621]",secondary,False,True,78.873,2,Pocztowa,50,"LINESTRING (15.623269 53.6387257, 15.6233989 53.6386972, 15.6235155 53.6386663, 15.6236004 53.6386459, 15.6239207 53.6385576, 15.624011 53.6385313, 15.6243665 53.6384441)",148,,yes
507390738,residential,False,False,221.45600000000002,,Boczna,,"LINESTRING (15.623269 53.6387257, 15.623289 53.6387646, 15.6236893 53.6395409, 15.6241235 53.6404904, 15.6241347 53.6405667, 15.6241368 53.6406455)",,,
217487830,residential,False,False,211.912,2,Tadeusza Kościuszki,40,"LINESTRING (15.6204436 53.6364661, 15.6202929 53.6362766, 15.6198628 53.6357416, 15.619151 53.6348562, 15.6190619 53.6347454)",,,
217487830,residential,False,True,70.207,2,Tadeusza Kościuszki,40,"LINESTRING (15.6204436 53.6364661, 15.6208252 53.6369398, 15.6209071 53.6370345)",,,
248095990,residential,False,True,97.116,,Wybickiego,,"LINESTRING (15.6204436 53.6364661, 15.6202839 53.6365071, 15.619238 53.6367521, 15.6191563 53.6367698, 15.6190742 53.6367877)",,,
174743510,tertiary,False,False,51.635000000000005,2,Niepodległości,50,"LINESTRING (15.6206146 53.6384084, 15.620366 53.6381324, 15.6202363 53.6380019)",,,
174743510,tertiary,False,True,97.652,2,Niepodległości,50,"LINESTRING (15.6206146 53.6384084, 15.6210774 53.6389437, 15.6212812 53.6391926)",,,
"[248095985, 185960030]",residential,False,False,224.928,,"['Budowlana', 'Murarska']",,"LINESTRING (15.6206146 53.6384084, 15.620516 53.6384454, 15.6202354 53.6385175, 15.6189102 53.6388841, 15.6188378 53.6389187, 15.6188139 53.6389568, 15.6188259 53.6390091, 15.6193508 53.6396248, 15.6194017 53.6396845)",,,
185960026,residential,False,False,68.42,,Adama Mickiewicza,,"LINESTRING (15.6194017 53.6396845, 15.6201869 53.6394755, 15.6203486 53.6394326)",,,
185960026,residential,False,True,67.66399999999999,,Adama Mickiewicza,,"LINESTRING (15.6194017 53.6396845, 15.619199 53.639735, 15.6186343 53.6398902, 15.6184687 53.6399379)",,,
248095985,residential,False,False,103.37100000000001,,Budowlana,,"LINESTRING (15.6194017 53.6396845, 15.6194194 53.6397677, 15.6200363 53.6404367, 15.6201006 53.6405108)",,,
"[248095985, 185960030]",residential,False,True,224.92800000000003,,"['Budowlana', 'Murarska']",,"LINESTRING (15.6194017 53.6396845, 15.6193508 53.6396248, 15.6188259 53.6390091, 15.6188139 53.6389568, 15.6188378 53.6389187, 15.6189102 53.6388841, 15.6202354 53.6385175, 15.620516 53.6384454, 15.6206146 53.6384084)",,,
185960026,residential,False,False,67.664,,Adama Mickiewicza,,"LINESTRING (15.6184687 53.6399379, 15.6186343 53.6398902, 15.619199 53.639735, 15.6194017 53.6396845)",,,
185960026,residential,False,True,98.288,,Adama Mickiewicza,,"LINESTRING (15.6184687 53.6399379, 15.6173042 53.6402457, 15.617116 53.6403085)",,,
185960029,residential,False,False,112.64200000000001,,Okopowa,,"LINESTRING (15.6184687 53.6399379, 15.6185269 53.6400182, 15.6192431 53.6407257, 15.6193524 53.6408025)",,,
185960029,residential,False,True,119.421,,Okopowa,,"LINESTRING (15.6184687 53.6399379, 15.6184148 53.6398706, 15.6177666 53.6390927, 15.6176811 53.638971)",,,
185960026,residential,False,False,98.288,,Adama Mickiewicza,,"LINESTRING (15.617116 53.6403085, 15.6173042 53.6402457, 15.6184687 53.6399379)",,,
522113211,unclassified,False,True,116.568,2,Spokojna,50,"LINESTRING (15.617116 53.6403085, 15.6170285 53.6402141, 15.6165877 53.6397446, 15.6162628 53.6393903)",,,
522113212,unclassified,False,False,240.30700000000002,2,Spokojna,50,"LINESTRING (15.617116 53.6403085, 15.6172582 53.6404561, 15.6182396 53.6414833, 15.6188217 53.6421192, 15.6188987 53.6421934)",,,
185960020,residential,False,False,70.852,,Aleksandra Głowackiego,,"LINESTRING (15.6201006 53.6405108, 15.6201857 53.640472, 15.6205895 53.640365, 15.6210727 53.6402431)",,,
185960020,residential,False,True,59.068999999999996,,Aleksandra Głowackiego,,"LINESTRING (15.6201006 53.6405108, 15.6195095 53.6407319, 15.6193524 53.6408025)",,,
248095985,residential,False,False,62.239000000000004,,Budowlana,,"LINESTRING (15.6201006 53.6405108, 15.6201633 53.6405789, 15.6205335 53.6410082)",,,
248095985,residential,False,True,103.37100000000001,,Budowlana,,"LINESTRING (15.6201006 53.6405108, 15.6200363 53.6404367, 15.6194194 53.6397677, 15.6194017 53.6396845)",,,
185960020,residential,False,False,59.068999999999996,,Aleksandra Głowackiego,,"LINESTRING (15.6193524 53.6408025, 15.6195095 53.6407319, 15.6201006 53.6405108)",,,
185960029,residential,False,False,116.738,,Okopowa,,"LINESTRING (15.6193524 53.6408025, 15.6203733 53.6414894, 15.6205532 53.6415711)",,,
185960029,residential,False,True,112.64200000000001,,Okopowa,,"LINESTRING (15.6193524 53.6408025, 15.6192431 53.6407257, 15.6185269 53.6400182, 15.6184687 53.6399379)",,,
174594338,residential,False,False,70.77799999999999,,Boczna,,"LINESTRING (15.6241014 53.6417175, 15.6240934 53.6419221, 15.6240873 53.642079, 15.6240927 53.6421581, 15.6241059 53.6423537)",,,
174594338,residential,False,True,119.226,,Boczna,,"LINESTRING (15.6241014 53.6417175, 15.6241072 53.6415503, 15.6241276 53.6408278, 15.6241368 53.6406455)",,,
23752089,residential,False,False,89.962,2,Jana Kilińskiego,50,"LINESTRING (15.6164981 53.6421214, 15.6163058 53.6419108, 15.6161177 53.6417047, 15.6159569 53.6415287, 15.6158485 53.6414099)",,,
23752089,residential,False,True,102.69000000000001,2,Jana Kilińskiego,50,"LINESTRING (15.6164981 53.6421214, 15.6165773 53.6422076, 15.6169876 53.6426546, 15.6171601 53.6427758, 15.6171982 53.6427966, 15.6173211 53.6428487, 15.6173782 53.6428651)",,,
217353402,residential,False,False,138.57800000000003,,Przyrzeczna,,"LINESTRING (15.6209071 53.6370345, 15.620966 53.6370186, 15.6210346 53.6370001, 15.6214265 53.636913, 15.6217001 53.6369798, 15.62192 53.6370625, 15.6219592 53.6370723, 15.6220971 53.6371706, 15.6222258 53.6373042, 15.6223438 53.637441, 15.6223907 53.6375625)",,,
217487830,residential,False,False,70.207,2,Tadeusza Kościuszki,40,"LINESTRING (15.6209071 53.6370345, 15.6208252 53.6369398, 15.6204436 53.6364661)",,,
217487830,residential,False,True,71.202,2,Tadeusza Kościuszki,40,"LINESTRING (15.6209071 53.6370345, 15.6209952 53.637131, 15.621421 53.6375977)",,,
174743510,tertiary,False,False,83.843,2,Niepodległości,50,"LINESTRING (15.6196964 53.6374453, 15.6196145 53.6373616, 15.6191998 53.6369211, 15.6190742 53.6367877)",,,
174743510,tertiary,False,True,71.39699999999999,2,Niepodległości,50,"LINESTRING (15.6196964 53.6374453, 15.6198053 53.6375567, 15.620158 53.637921, 15.6202363 53.6380019)",,,
217349290,residential,True,False,91.984,,Komuny Paryskiej,,"LINESTRING (15.6196964 53.6374453, 15.619813 53.6374098, 15.6207565 53.6370816, 15.6209071 53.6370345)",,,
217349342,residential,True,False,207.46,1,Komuny Paryskiej,20,"LINESTRING (15.6196964 53.6374453, 15.619639 53.6374634, 15.6195849 53.6374805, 15.6193312 53.6375606, 15.6186644 53.6378863, 15.6184708 53.6379786, 15.6183903 53.6380803, 15.6182996 53.6383316, 15.6175693 53.6387347)",,,
23752158,residential,False,True,27.29,,Ogrodowa,,"LINESTRING (15.6175693 53.6387347, 15.6176811 53.638971)",,,
23752158,residential,False,False,113.455,,Ogrodowa,,"LINESTRING (15.6175693 53.6387347, 15.6173146 53.6381858, 15.6172931 53.6381043, 15.6173198 53.6379026, 15.6173217 53.6378884, 15.6173813 53.6377406)",,,
174743510,tertiary,False,False,71.39699999999999,2,Niepodległości,50,"LINESTRING (15.6202363 53.6380019, 15.620158 53.637921, 15.6198053 53.6375567, 15.6196964 53.6374453)",,,
174743510,tertiary,False,True,51.635000000000005,2,Niepodległości,50,"LINESTRING (15.6202363 53.6380019, 15.620366 53.6381324, 15.6206146 53.6384084)",,,
217349391,residential,True,False,90.11400000000002,,Krótka,,"LINESTRING (15.6202363 53.6380019, 15.6203612 53.6379582, 15.6212649 53.6376491, 15.621421 53.6375977)",,,
217487830,residential,False,True,17.002,2,Tadeusza Kościuszki,40,"LINESTRING (15.621421 53.6375977, 15.6215324 53.6377356)",,,
217487830,residential,False,False,71.202,2,Tadeusza Kościuszki,40,"LINESTRING (15.621421 53.6375977, 15.6209952 53.637131, 15.6209071 53.6370345)",,,
"[217351992, 508073670]",residential,False,False,221.55700000000002,,Kolejowa,,"LINESTRING (15.6248023 53.6362963, 15.624859 53.6362923, 15.6249318 53.6362952, 15.6250109 53.6363095, 15.6256333 53.6364172, 15.6265767 53.6365906, 15.6271245 53.6369466, 15.6275918 53.6372548)",,,
217352268,secondary,False,True,217.683,2,Kraszewskiego,50,"LINESTRING (15.6248023 53.6362963, 15.6248416 53.6364313, 15.6248657 53.6364904, 15.6249075 53.6365919, 15.6255838 53.6378249, 15.6256489 53.6379135, 15.6257583 53.6380188, 15.6258683 53.638141)",151,,
309325357,secondary,False,False,110.083,2,Kraszewskiego,50,"LINESTRING (15.6248023 53.6362963, 15.624772 53.6361684, 15.6247136 53.6359604, 15.6246643 53.6357464, 15.6245953 53.6354258, 15.6245716 53.6353159)",151,,
217352113,residential,False,True,189.66599999999997,,,,"LINESTRING (15.6275918 53.6372548, 15.6275467 53.6373243, 15.6275309 53.6373577, 15.6275379 53.6374611, 15.6276882 53.6379251, 15.627682 53.638005, 15.62763 53.6380403, 15.6274303 53.638086, 15.6268749 53.6381647, 15.6263912 53.6382083, 15.6261599 53.6382254)",,,
"[217351992, 508073670]",residential,False,True,221.557,,Kolejowa,,"LINESTRING (15.6275918 53.6372548, 15.6271245 53.6369466, 15.6265767 53.6365906, 15.6256333 53.6364172, 15.6250109 53.6363095, 15.6249318 53.6362952, 15.624859 53.6362923, 15.6248023 53.6362963)",,,
23752073,secondary,True,False,8.747,,,50,"LINESTRING (15.6261599 53.6382254, 15.6261508 53.6382644, 15.6261191 53.6382989)",148;151,roundabout,
217352113,residential,False,False,189.666,,,,"LINESTRING (15.6261599 53.6382254, 15.6263912 53.6382083, 15.6268749 53.6381647, 15.6274303 53.638086, 15.62763 53.6380403, 15.627682 53.638005, 15.6276882 53.6379251, 15.6275379 53.6374611, 15.6275309 53.6373577, 15.6275467 53.6373243, 15.6275918 53.6372548)",,,
217353402,residential,False,False,28.299,,Przyrzeczna,,"LINESTRING (15.6223907 53.6375625, 15.6224346 53.6375785, 15.6225764 53.6376301, 15.6226872 53.6377368)",,,
217353402,residential,False,True,138.57799999999997,,Przyrzeczna,,"LINESTRING (15.6223907 53.6375625, 15.6223438 53.637441, 15.6222258 53.6373042, 15.6220971 53.6371706, 15.6219592 53.6370723, 15.62192 53.6370625, 15.6217001 53.6369798, 15.6214265 53.636913, 15.6210346 53.6370001, 15.620966 53.6370186, 15.6209071 53.6370345)",,,
217353582,residential,False,True,60.072,,,,"LINESTRING (15.6223907 53.6375625, 15.6219804 53.6376167, 15.6215324 53.6377356)",,,
217353402,residential,False,True,28.299,,Przyrzeczna,,"LINESTRING (15.6226872 53.6377368, 15.6225764 53.6376301, 15.6224346 53.6375785, 15.6223907 53.6375625)",,,
217487830,residential,False,False,17.002,2,Tadeusza Kościuszki,40,"LINESTRING (15.6215324 53.6377356, 15.621421 53.6375977)",,,
217353582,residential,False,False,60.072,,,,"LINESTRING (15.6215324 53.6377356, 15.6219804 53.6376167, 15.6223907 53.6375625)",,,
217487830,residential,False,True,51.367999999999995,2,Tadeusza Kościuszki,40,"LINESTRING (15.6215324 53.6377356, 15.6215724 53.6377872, 15.6218576 53.6381554)",,,
185960035,secondary,False,True,61.891999999999996,2,Pocztowa,50,"LINESTRING (15.6223961 53.6389306, 15.622534 53.6388983, 15.623269 53.6387257)",148,,
217487680,residential,True,False,206.21499999999997,,Browarna,,"LINESTRING (15.6223961 53.6389306, 15.622454 53.6390145, 15.6229077 53.6396571, 15.6231707 53.6400107, 15.6233634 53.6403079, 15.6235766 53.6406029, 15.6236042 53.640641)",,,
217487830,residential,False,False,93.22999999999999,2,Tadeusza Kościuszki,40,"LINESTRING (15.6223961 53.6389306, 15.6223132 53.6388118, 15.6222064 53.6386691, 15.6218761 53.6381826, 15.6218576 53.6381554)",,,
284604983,secondary,False,False,79.08099999999999,2,Plac 3 Marca,50,"LINESTRING (15.6223961 53.6389306, 15.6215343 53.6391402, 15.6214724 53.6391532, 15.6212812 53.6391926)",148,,
23752138,residential,False,False,35.229,2,Generała Józefa Bema,,"LINESTRING (15.6236042 53.640641, 15.62381 53.6406342, 15.624028 53.6406348, 15.6241368 53.6406455)",,,
