osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width
41026791,Toruńska,residential,False,True,158.899,"LINESTRING (20.235834 52.2320011, 20.2363843 52.2318082, 20.2368569 52.2316058, 20.2372145 52.2314261, 20.2375391 52.2312519, 20.2376042 52.2312169, 20.2376843 52.2311453)",,,,,
1076917894,Juliana Ursyna Niemcewicza,residential,False,True,116.608,"LINESTRING (20.2425927 52.2331387, 20.2421479 52.2332088, 20.2409366 52.2334051)",,,,,
41026807,Stefana Batorego,residential,False,True,172.12100000000004,"LINESTRING (20.2399707 52.2316824, 20.2399773 52.2315349, 20.2399781 52.2315224, 20.2399899 52.2313395, 20.2398678 52.2306319, 20.2397277 52.2301908, 20.239714 52.2301477)",,,,,
41027652,Kardynała Stefana Wyszyńskiego,residential,True,False,138.411,"LINESTRING (20.237564 52.2307724, 20.2375017 52.2307802, 20.2370537 52.2308364, 20.2368504 52.2302226, 20.2367806 52.2300118, 20.2367537 52.2299291)",,,,,
486282339,Farna,residential,False,False,42.61900000000001,"LINESTRING (20.237564 52.2307724, 20.2375945 52.2308936, 20.2376355 52.2310795, 20.2376592 52.2311239, 20.2376843 52.2311453)",,,,,
486282339,Farna,residential,False,True,66.78999999999999,"LINESTRING (20.237564 52.2307724, 20.2374525 52.2303648, 20.237402 52.23018)",,,,,
"[552617171, 552566822]",Warszawska,tertiary,False,False,171.221,"LINESTRING (20.2452238 52.2287247, 20.2449746 52.2287485, 20.2449126 52.2287536, 20.2439401 52.2288333, 20.2438589 52.2288399, 20.2435254 52.2288672, 20.2433778 52.2288797, 20.2427313 52.2289246)","['2', '3']",,,,
"[552821008, 552566825]",Marszałka Józefa Piłsudskiego,secondary,False,False,119.59200000000001,"LINESTRING (20.2452238 52.2287247, 20.2451829 52.2285803, 20.2451762 52.2285278, 20.2451628 52.2284227, 20.245155 52.2282874, 20.2451184 52.2276523)","['2', '3']",705,,,
41030735,Ułanów Jazłowieckich,unclassified,False,True,210.30200000000002,"LINESTRING (20.244553 52.2260947, 20.2443717 52.2261112, 20.2434016 52.2262409, 20.2432234 52.2262646, 20.2416564 52.2264523, 20.2416126 52.2264526, 20.2415865 52.2264528, 20.2415282 52.2264391)",,,,,
552821008,Marszałka Józefa Piłsudskiego,secondary,False,True,107.47,"LINESTRING (20.244553 52.2260947, 20.2446049 52.2261805, 20.2446176 52.2262048, 20.244703 52.2263731, 20.2447968 52.2266331, 20.2449401 52.2270305)",2,705,,,
552821008,Marszałka Józefa Piłsudskiego,secondary,False,False,70.414,"LINESTRING (20.2451184 52.2276523, 20.245113 52.2275509, 20.2450904 52.2274232, 20.2449401 52.2270305)",2,705,,,
"[552821008, 552566825]",Marszałka Józefa Piłsudskiego,secondary,False,True,119.59199999999998,"LINESTRING (20.2451184 52.2276523, 20.245155 52.2282874, 20.2451628 52.2284227, 20.2451762 52.2285278, 20.2451829 52.2285803, 20.2452238 52.2287247)","['2', '3']",705,,,
41026791,Toruńska,residential,False,False,98.23199999999999,"LINESTRING (20.2389223 52.2307114, 20.2388596 52.230723, 20.2388339 52.2307277, 20.238274 52.2308955, 20.2382413 52.2309075, 20.2381227 52.2309509, 20.2378055 52.2311162, 20.2377585 52.2311354, 20.2377139 52.231146, 20.2376843 52.2311453)",,,,,
350860905,Stanisława Staszica,tertiary,False,False,52.837,"LINESTRING (20.2389223 52.2307114, 20.2389872 52.2308947, 20.2390986 52.2311741)",2,,,,
350860905,Stanisława Staszica,tertiary,False,True,45.525,"LINESTRING (20.2389223 52.2307114, 20.2388534 52.2305126, 20.2387828 52.230311)",2,,,,
350860905,Stanisława Staszica,tertiary,False,False,45.525,"LINESTRING (20.2387828 52.230311, 20.2388534 52.2305126, 20.2389223 52.2307114)",2,,,,
350860905,Stanisława Staszica,tertiary,False,True,34.5,"LINESTRING (20.2387828 52.230311, 20.2387609 52.2302527, 20.23866 52.23001)",2,,,,
41043422,Władysława Reymonta,unclassified,False,False,88.638,"LINESTRING (20.2392148 52.228143, 20.2395285 52.228126, 20.2396563 52.2281253, 20.2397899 52.2281315, 20.2403573 52.2281668, 20.2405109 52.2281763)",,,30,,
41043422,Władysława Reymonta,unclassified,False,True,85.108,"LINESTRING (20.2392148 52.228143, 20.2391161 52.2281516, 20.2381063 52.2282253, 20.2379756 52.2282402)",,,30,,
41026777,Juliana Ursyna Niemcewicza,residential,False,True,60.471999999999994,"LINESTRING (20.2409366 52.2334051, 20.240181 52.2335184, 20.2400748 52.2335361)",,,,,
1076917894,Juliana Ursyna Niemcewicza,residential,False,False,116.608,"LINESTRING (20.2409366 52.2334051, 20.2421479 52.2332088, 20.2425927 52.2331387)",,,,,
"[552617192, 552617193, 552617194, 552617195, 179253586]","['Płocka', 'Warszawska']",tertiary,False,False,408.86,"LINESTRING (20.2366054 52.2294462, 20.2362719 52.2294812, 20.2359082 52.2295201, 20.2356723 52.2295457, 20.2345929 52.2296677, 20.2335792 52.229784, 20.2324557 52.2299101, 20.2314165 52.2300308, 20.2306989 52.230103)","['2', '3']",,50,yes,11.5
"[552617193, 552617191]",Warszawska,tertiary,False,True,42.868,"LINESTRING (20.2366054 52.2294462, 20.2368045 52.229435, 20.2372316 52.2294073)",3,,50,,
"[552617192, 552617193, 552617194, 552617195, 179253586]","['Płocka', 'Warszawska']",tertiary,False,True,408.85999999999996,"LINESTRING (20.2306989 52.230103, 20.2314165 52.2300308, 20.2324557 52.2299101, 20.2335792 52.229784, 20.2345929 52.2296677, 20.2356723 52.2295457, 20.2359082 52.2295201, 20.2362719 52.2294812, 20.2366054 52.2294462)","['2', '3']",,50,yes,11.5
350860905,Stanisława Staszica,tertiary,False,False,43.371,"LINESTRING (20.2400748 52.2335361, 20.2402205 52.2339158)",2,,,,
41026777,Juliana Ursyna Niemcewicza,residential,False,False,60.471999999999994,"LINESTRING (20.2400748 52.2335361, 20.240181 52.2335184, 20.2409366 52.2334051)",,,,,
350860905,Stanisława Staszica,tertiary,False,True,74.649,"LINESTRING (20.2400748 52.2335361, 20.2400225 52.2333993, 20.2399301 52.2331492, 20.2398288 52.2328819)",2,,,,
350860905,Stanisława Staszica,tertiary,False,False,86.415,"LINESTRING (20.2394668 52.2321371, 20.2394887 52.2321812, 20.2395746 52.2323556, 20.2396172 52.2324396, 20.2396307 52.2324655, 20.2397687 52.2327482, 20.2398288 52.2328819)",2,,,,
350860905,Stanisława Staszica,tertiary,False,True,110.037,"LINESTRING (20.2394668 52.2321371, 20.2394147 52.2320344, 20.2393685 52.2319337, 20.2391239 52.2312599, 20.2390986 52.2311741)",2,,,,
486282339,Farna,residential,False,True,195.131,"LINESTRING (20.2394668 52.2321371, 20.2393697 52.2321462, 20.238902 52.2321253, 20.238388 52.2320476, 20.238128 52.2319758, 20.237978 52.2319106, 20.23786 52.2318012, 20.23771 52.231271, 20.2376843 52.2311453)",,,,,
41043422,Władysława Reymonta,unclassified,False,False,85.10800000000002,"LINESTRING (20.2379756 52.2282402, 20.2381063 52.2282253, 20.2391161 52.2281516, 20.2392148 52.228143)",,,30,,
"[722431802, 41043518]",Podzamcze,residential,False,False,297.623,"LINESTRING (20.2379756 52.2282402, 20.237856 52.22826, 20.2376186 52.2282934, 20.2375658 52.2282998, 20.2373004 52.2283322, 20.2370604 52.2283457, 20.2369795 52.2283502, 20.2367085 52.2283654, 20.2363291 52.2283867, 20.2360711 52.2284011, 20.2358733 52.2284122, 20.2348779 52.2284741, 20.2344641 52.2285006, 20.2338134 52.2285355, 20.233639 52.2285448)",,,,,
"[1025141088, 1025141087]",Romualda Traugutta,tertiary,False,False,201.13400000000001,"LINESTRING (20.2379756 52.2282402, 20.2379403 52.2281287, 20.2378026 52.2277264, 20.2377369 52.2275293, 20.2376517 52.2272736, 20.2376432 52.2272487, 20.2376148 52.2271665, 20.2375843 52.2270797, 20.2374632 52.2267301, 20.2374096 52.2265753, 20.2373758 52.2264691)","['2', '3']",,,,
"[1025141088, 1025141081]",Romualda Traugutta,tertiary,False,True,73.935,"LINESTRING (20.2379756 52.2282402, 20.2379971 52.2282994, 20.2380574 52.2285113, 20.2380666 52.2285435, 20.2381891 52.228892)","['2', '3']",,,,
625815885,Wąska,residential,True,False,71.24,"LINESTRING (20.240443 52.2286549, 20.2403256 52.2286564, 20.2394735 52.2287318, 20.2394304 52.2287289, 20.2394086 52.2287224)",,,,,
1025066369,1 Maja,unclassified,False,False,53.42,"LINESTRING (20.240443 52.2286549, 20.2404975 52.2282613, 20.2405109 52.2281763)",,,,,
"[1025066369, 255908055]",1 Maja,unclassified,False,True,52.013000000000005,"LINESTRING (20.240443 52.2286549, 20.2404646 52.2288261, 20.2404823 52.2289661, 20.2404871 52.2290044, 20.2405069 52.229121)",3,,,,
255908053,Stefana Żeromskiego,unclassified,False,False,186.93199999999996,"LINESTRING (20.2418369 52.231526, 20.2417702 52.2314275, 20.2415327 52.2310766, 20.2412792 52.230729, 20.2411795 52.2305923, 20.2409304 52.230261, 20.2408564 52.2301217, 20.2408374 52.2300723, 20.2407991 52.2299728)",,,,,
255908053,Stefana Żeromskiego,unclassified,False,True,132.178,"LINESTRING (20.2418369 52.231526, 20.2419981 52.2317544, 20.2421338 52.2319468, 20.2421494 52.2319689, 20.2421863 52.2320212, 20.2422475 52.2321091, 20.2422924 52.2321756, 20.2425183 52.2325073, 20.2425928 52.2326208)",,,,,
1122156427,Senatorska,residential,False,False,77.342,"LINESTRING (20.2418369 52.231526, 20.241746 52.2315418, 20.241722 52.231546, 20.2411332 52.2316485, 20.2407452 52.2317176)",,,,,
41043422,Władysława Reymonta,unclassified,False,True,88.638,"LINESTRING (20.2405109 52.2281763, 20.2403573 52.2281668, 20.2397899 52.2281315, 20.2396563 52.2281253, 20.2395285 52.228126, 20.2392148 52.228143)",,,30,,
41044970,Władysława Reymonta,unclassified,True,False,323.886,"LINESTRING (20.2405109 52.2281763, 20.2406611 52.2281974, 20.2409434 52.2282033, 20.2415496 52.2282123, 20.2419223 52.2282082, 20.2420804 52.2281985, 20.2427272 52.2281239, 20.2429707 52.228091, 20.2433344 52.2280393, 20.2435816 52.2279947, 20.2436699 52.2279784, 20.2440464 52.2278662, 20.2442831 52.2278, 20.2445801 52.227731, 20.2449639 52.2276749, 20.2451184 52.2276523)",,,,,
1025066369,1 Maja,unclassified,False,False,38.083,"LINESTRING (20.2405109 52.2281763, 20.2405411 52.2280918, 20.2405695 52.2280121, 20.2406527 52.2278453)",,,,,
1025066369,1 Maja,unclassified,False,True,53.42,"LINESTRING (20.2405109 52.2281763, 20.2404975 52.2282613, 20.240443 52.2286549)",,,,,
41025723,Farna,residential,False,False,50.93,"LINESTRING (20.2372316 52.2294073, 20.2372566 52.229513, 20.2372963 52.2296943, 20.2373277 52.2298615)",,,,,
"[552617188, 552617189]",Warszawska,tertiary,False,True,77.197,"LINESTRING (20.2372316 52.2294073, 20.2373743 52.2293968, 20.2374194 52.2293938, 20.2376233 52.2293802, 20.2377535 52.2293715, 20.2380636 52.2293509, 20.238137 52.229346, 20.238358 52.22933)","['2', '4']",,50,,
"[552617193, 552617191]",Warszawska,tertiary,False,False,42.868,"LINESTRING (20.2372316 52.2294073, 20.2368045 52.229435, 20.2366054 52.2294462)",3,,50,,
416528123,Plac Tadeusza Kościuszki,residential,True,False,39.809,"LINESTRING (20.2367537 52.2299291, 20.2373277 52.2298615)",,,,,
41027652,Kardynała Stefana Wyszyńskiego,residential,True,False,54.63799999999999,"LINESTRING (20.2367537 52.2299291, 20.2367015 52.2297611, 20.2366585 52.2296224, 20.2366373 52.2295548, 20.2366054 52.2294462)",,,,,
41029017,Gabriela Narutowicza,residential,True,False,13.949,"LINESTRING (20.239714 52.2301477, 20.2395161 52.23018)",,,,,
41026807,Stefana Batorego,residential,False,False,172.121,"LINESTRING (20.239714 52.2301477, 20.2397277 52.2301908, 20.2398678 52.2306319, 20.2399899 52.2313395, 20.2399781 52.2315224, 20.2399773 52.2315349, 20.2399707 52.2316824)",,,,,
350860905,Stanisława Staszica,tertiary,False,False,34.5,"LINESTRING (20.23866 52.23001, 20.2387609 52.2302527, 20.2387828 52.230311)",2,,,,
"[350860905, 179254005]",Stanisława Staszica,tertiary,False,True,78.364,"LINESTRING (20.23866 52.23001, 20.2385585 52.2297817, 20.2385218 52.2296992, 20.2384307 52.2294866, 20.2384148 52.2294494, 20.238358 52.22933)","['2', '3']",,,,
41025723,Farna,residential,False,True,50.93,"LINESTRING (20.2373277 52.2298615, 20.2372963 52.2296943, 20.2372566 52.229513, 20.2372316 52.2294073)",,,,,
486282339,Farna,residential,False,False,35.778000000000006,"LINESTRING (20.2373277 52.2298615, 20.2373481 52.2299618, 20.237402 52.23018)",,,,,
365188979,Prezydenta Ryszarda Kaczorowskiego,unclassified,True,False,194.91299999999998,"LINESTRING (20.2370303 52.2254639, 20.2370876 52.2254557, 20.2371347 52.225449, 20.2376921 52.225378, 20.2381229 52.2253231, 20.2383028 52.2253002, 20.2384871 52.2252806, 20.2388349 52.2252436, 20.2391205 52.2252241, 20.2393403 52.225216, 20.2396901 52.2252037, 20.2398533 52.2252)",,,,,
464571223,Romualda Traugutta,tertiary,False,True,36.415,"LINESTRING (20.2370303 52.2254639, 20.2370708 52.2255775, 20.2371377 52.2257847)",2,,,,
"[350860905, 179254005]",Stanisława Staszica,tertiary,False,False,78.364,"LINESTRING (20.238358 52.22933, 20.2384148 52.2294494, 20.2384307 52.2294866, 20.2385218 52.2296992, 20.2385585 52.2297817, 20.23866 52.23001)","['2', '3']",,,,
552617179,Romualda Traugutta,tertiary,False,False,50.045,"LINESTRING (20.238358 52.22933, 20.2382865 52.2291509, 20.2382689 52.2291041, 20.2381891 52.228892)",3,,,,
552617184,Warszawska,tertiary,False,True,52.409000000000006,"LINESTRING (20.238358 52.22933, 20.238544 52.2293124, 20.2386159 52.2293043, 20.2391158 52.2292483)",3,,,,
"[552617188, 552617189]",Warszawska,tertiary,False,False,77.197,"LINESTRING (20.238358 52.22933, 20.238137 52.229346, 20.2380636 52.2293509, 20.2377535 52.2293715, 20.2376233 52.2293802, 20.2374194 52.2293938, 20.2373743 52.2293968, 20.2372316 52.2294073)","['2', '4']",,50,,
41030735,Ułanów Jazłowieckich,unclassified,False,False,210.302,"LINESTRING (20.2415282 52.2264391, 20.2415865 52.2264528, 20.2416126 52.2264526, 20.2416564 52.2264523, 20.2432234 52.2262646, 20.2434016 52.2262409, 20.2443717 52.2261112, 20.244553 52.2260947)",,,,,
1025066369,1 Maja,unclassified,False,True,47.729,"LINESTRING (20.2415282 52.2264391, 20.2414052 52.2266055, 20.2413044 52.2267596, 20.2412555 52.2268344)",,,,,
