osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
"[437714520, 128448222]","['2', '3']",94,Krakowska,primary,50,False,False,100.463,"LINESTRING (22.4886831 50.0590033, 22.488904 50.0589792, 22.4889795 50.0589701, 22.4890643 50.0589592, 22.4892285 50.0589339, 22.4892718 50.0589277, 22.4893084 50.0589219, 22.4893489 50.0589146, 22.489411 50.0589028, 22.4894874 50.058889, 22.4895279 50.0588809, 22.489569 50.0588715, 22.4896339 50.0588573, 22.4898274 50.0588081, 22.4900305 50.0587537)",
128448222,2,94,Krakowska,primary,50,False,True,36.119,"LINESTRING (22.4886831 50.0590033, 22.4882647 50.0590468, 22.4881839 50.0590562)",
186580717,,,Szkolna,residential,,False,False,187.567,"LINESTRING (22.4886831 50.0590033, 22.4886744 50.0589363, 22.488622 50.0585768, 22.4887112 50.0579326, 22.4887159 50.0576585, 22.4888088 50.0576051, 22.4891827 50.0575116)",
173033643,2,,Juliusza Słowackiego,tertiary,50,False,False,19.701,"LINESTRING (22.4922222 50.0560321, 22.492212 50.0560046, 22.4922032 50.0559799, 22.4921943 50.0559542, 22.4921872 50.0559314, 22.4921792 50.0559059, 22.4921715 50.0558776, 22.4921675 50.0558585)",
173033643,2,,Juliusza Słowackiego,tertiary,50,False,True,7.04,"LINESTRING (22.4922222 50.0560321, 22.4922308 50.0560531, 22.492239 50.0560724, 22.4922481 50.0560932)",
186580720,,,Wąska,residential,,False,False,156.786,"LINESTRING (22.4922222 50.0560321, 22.4922724 50.0560234, 22.4923332 50.0560128, 22.4926199 50.0559293, 22.4936401 50.0558004, 22.4943506 50.0557029)",
173033643,2,,Juliusza Słowackiego,tertiary,50,False,True,19.701,"LINESTRING (22.4921675 50.0558585, 22.4921715 50.0558776, 22.4921792 50.0559059, 22.4921872 50.0559314, 22.4921943 50.0559542, 22.4922032 50.0559799, 22.492212 50.0560046, 22.4922222 50.0560321)",
128448205,,,Grunwaldzka,tertiary,50,True,False,8.31,"LINESTRING (22.4937324 50.0587031, 22.4936799 50.0586364)",
"[437714513, 437714514, 315814020]",2,94,Jagiellońska,primary,50,True,False,155.862,"LINESTRING (22.4937324 50.0587031, 22.4933286 50.0586746, 22.4921596 50.058582, 22.491951 50.0585669, 22.4917992 50.0585527, 22.4915677 50.0585236)",
247895994,,,,residential,,False,True,37.997,"LINESTRING (22.4962483 50.057253, 22.4959599 50.0569658)",
