osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width
5048154,True,1,216,Starowiejska,secondary,50,False,65.176,"LINESTRING (18.4089629 54.7901253, 18.4092575 54.7901401, 18.4093816 54.7901354, 18.409609 54.7901112, 18.4099698 54.7900783)",,
956323177,True,1,,Rondo Jana Pawła II,primary,50,False,8.402000000000001,"LINESTRING (18.4089629 54.7901253, 18.4089599 54.7901505, 18.4089489 54.7901748, 18.40893 54.7901975)",roundabout,
74066167,True,1,,Rondo Jana Pawła II,primary,50,False,13.149000000000001,"LINESTRING (18.4085077 54.790157, 18.4085026 54.7901335, 18.4085049 54.7901099, 18.4085144 54.7900869, 18.4085309 54.7900652, 18.4085537 54.7900456)",roundabout,
113837608,False,2,216,Starowiejska,secondary,50,False,95.46600000000001,"LINESTRING (18.4099698 54.7900783, 18.4101631 54.7900434, 18.410312 54.7900142, 18.410453 54.7899818, 18.4106147 54.789942, 18.410907 54.7898626, 18.4112338 54.7897701, 18.4113376 54.7897423)",,
113837617,True,1,216,Starowiejska,secondary,50,False,68.664,"LINESTRING (18.4099698 54.7900783, 18.4096356 54.7901486, 18.409513 54.7901688, 18.4094003 54.7901854, 18.4092807 54.7901935, 18.4090177 54.7901933, 18.40893 54.7901975)",,
113837608,False,2,216,Starowiejska,secondary,50,True,95.46600000000001,"LINESTRING (18.4113376 54.7897423, 18.4112338 54.7897701, 18.410907 54.7898626, 18.4106147 54.789942, 18.410453 54.7899818, 18.410312 54.7900142, 18.4101631 54.7900434, 18.4099698 54.7900783)",,
182329490,False,,,Jakuba Myślisza,residential,50,False,131.11100000000002,"LINESTRING (18.4113376 54.7897423, 18.4113164 54.7897101, 18.4112942 54.7896682, 18.4111065 54.7892506, 18.4108591 54.7887702, 18.4107953 54.7886546, 18.41077 54.7886099)",,6
228498811,False,2,216,Starowiejska,secondary,50,False,60.195,"LINESTRING (18.4113376 54.7897423, 18.4114453 54.7897152, 18.4115559 54.7896906, 18.4117175 54.7896577, 18.4120218 54.7896011, 18.4122243 54.7895655)",,
"[784803050, 784803051]",False,"['2', '3']",216,Starowiejska,secondary,50,False,68.405,"LINESTRING (18.4135154 54.7894034, 18.4136166 54.7894144, 18.4137132 54.7894295, 18.4138126 54.7894507, 18.4139318 54.7894792, 18.4145183 54.78961)",,
784803051,False,2,216,Starowiejska,secondary,50,True,85.506,"LINESTRING (18.4135154 54.7894034, 18.4133797 54.7893957, 18.413292 54.7893962, 18.4132161 54.7893994, 18.4131347 54.7894079, 18.4130354 54.7894213, 18.4129001 54.7894438, 18.4122243 54.7895655)",,
166681543,False,,,Jana Drzeżdżona,residential,,True,112.416,"LINESTRING (18.405459 54.7865924, 18.4053539 54.7865846, 18.4037203 54.7864623)",,
