osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction
575498796,2,720,Pszczelińska,secondary,False,False,26.397,"LINESTRING (20.7230089 52.1401389, 20.7228479 52.1401495, 20.7226238 52.140161)",,,
575498796,2,720,Pszczelińska,secondary,False,True,50.699,"LINESTRING (20.7230089 52.1401389, 20.723235 52.1401255, 20.7233964 52.1401159, 20.7237482 52.140094)",,,
180537780,3,720,Rynek,secondary,False,True,23.366,"LINESTRING (20.7168787 52.1425039, 20.7168947 52.1424748, 20.7169041 52.1424539, 20.7169095 52.1424363, 20.7169212 52.1423957, 20.7169279 52.1423604, 20.7169323 52.1422974)",40,,
1223973458,,720,Rynek,secondary,False,False,15.472000000000001,"LINESTRING (20.7168787 52.1425039, 20.7168619 52.1425282, 20.7168487 52.1425484, 20.7168309 52.1425698, 20.7168031 52.1425957, 20.7167668 52.1426239)",40,,
240423601,2,720,Rynek,secondary,False,False,77.892,"LINESTRING (20.7167668 52.1426239, 20.7167224 52.1426567, 20.7166602 52.1426909, 20.7165956 52.1427174, 20.7165575 52.1427291, 20.7164932 52.1427454, 20.7164543 52.1427545, 20.7164051 52.1427646, 20.7162465 52.1427957, 20.71596 52.1428538, 20.7157454 52.1429153)",40,,
1223973458,,720,Rynek,secondary,False,True,15.472000000000001,"LINESTRING (20.7167668 52.1426239, 20.7168031 52.1425957, 20.7168309 52.1425698, 20.7168487 52.1425484, 20.7168619 52.1425282, 20.7168787 52.1425039)",40,,
574977780,,,Marszałka Józefa Piłsudskiego,tertiary,False,False,79.129,"LINESTRING (20.7098043 52.1447729, 20.7100087 52.144735, 20.7101162 52.144717, 20.7104015 52.1446832, 20.7109408 52.1446389)",,,
575498796,2,720,Pszczelińska,secondary,False,True,19.517,"LINESTRING (20.7237482 52.140094, 20.7240327 52.1400761)",,,
31887583,,,Gdańska,residential,False,True,13.9,"LINESTRING (20.7237482 52.140094, 20.7237528 52.1401265, 20.7237537 52.1401383, 20.7237533 52.1401462, 20.7237502 52.1401538, 20.7237057 52.1402126)",,,
575498796,2,720,Pszczelińska,secondary,False,False,50.699000000000005,"LINESTRING (20.7237482 52.140094, 20.7233964 52.1401159, 20.723235 52.1401255, 20.7230089 52.1401389)",,,
31887584,,,Wspólna,residential,True,False,205.47800000000004,"LINESTRING (20.7195279 52.1419034, 20.719555 52.1418739, 20.7195942 52.1418329, 20.7196374 52.1417838, 20.7196758 52.1417371, 20.7198137 52.1415809, 20.7198287 52.141564, 20.7200978 52.1412591, 20.7201384 52.141213, 20.7202839 52.1410483, 20.7204129 52.1409023, 20.7205085 52.1407812, 20.7206248 52.1406494, 20.7208126 52.1404349, 20.7208621 52.140379, 20.7208699 52.1403649, 20.7208769 52.1403461, 20.7208743 52.1403212, 20.7208697 52.1402935, 20.7208648 52.1402633)",,,
