osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width
4216012,1,20,Rondo Norbertanek,primary,50,roundabout,True,False,35.684,"LINESTRING (18.36091 54.3423709, 18.3609987 54.3423575, 18.3610897 54.342364, 18.3611704 54.3423893, 18.3612298 54.3424301, 18.3612596 54.3424808, 18.3612558 54.3425343)",
23831620,2,,Armii Krajowej,tertiary,50,,False,False,16.626,"LINESTRING (18.3671286 54.3479809, 18.3672732 54.347937, 18.3673585 54.3479147)",
233766073,2,20,Gdyńska,primary,50,,False,True,328.2490000000001,"LINESTRING (18.3671286 54.3479809, 18.3670075 54.3478477, 18.3665445 54.3475739, 18.3662523 54.3474174, 18.3659938 54.3472793, 18.3658006 54.3471779, 18.365708 54.3471273, 18.36561 54.3470738, 18.3652561 54.3468803, 18.3650448 54.3467286, 18.3648335 54.3465272, 18.3646686 54.3463111, 18.3645783 54.3461254, 18.3645042 54.3459123, 18.3644801 54.3457525, 18.3644965 54.3455971)",7
"[915138508, 695328311]",3,20,Gdyńska,primary,50,,False,False,131.339,"LINESTRING (18.3671286 54.3479809, 18.36719 54.3480934, 18.3672006 54.348226, 18.3671359 54.3484127, 18.3670285 54.3486739, 18.3669515 54.3488691, 18.3669324 54.3489241, 18.3668789 54.3490558, 18.3668474 54.3491332)",7
168235172,,,Pożarna,residential,,,False,True,335.873,"LINESTRING (18.3649122 54.3453403, 18.3651814 54.3454756, 18.3655639 54.3456862, 18.365668 54.3458161, 18.3661326 54.3462322, 18.3661675 54.3462634, 18.3665804 54.3468924, 18.3666845 54.3469896, 18.3671895 54.3473833, 18.3673497 54.3476195, 18.3673364 54.3477777, 18.3673585 54.3479147)",
23831558,,,Aleksandra Fredry,living_street,20,,False,True,307.48199999999997,"LINESTRING (18.3695795 54.3499723, 18.3697213 54.349913, 18.3710917 54.3491864, 18.3711012 54.3491419, 18.3710652 54.3490939, 18.370667 54.3488748, 18.3705574 54.348816, 18.3701017 54.3485717, 18.3692851 54.3480319)",
1183384051,2,,Armii Krajowej,tertiary,40,,False,True,50.583,"LINESTRING (18.3695795 54.3499723, 18.3693678 54.3497539, 18.3692105 54.3495716)",
600416272,2,,Armii Krajowej,tertiary,50,,False,True,11.055,"LINESTRING (18.3675289 54.3479191, 18.3673585 54.3479147)",
233766908,2,,Armii Krajowej,tertiary,40,,False,False,75.429,"LINESTRING (18.3675289 54.3479191, 18.3676568 54.3480052, 18.3679777 54.3482425, 18.3681076 54.3483554, 18.3682158 54.3484649)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,20.942,"LINESTRING (18.3644965 54.3455971, 18.3643126 54.3455731, 18.3641879 54.3455435)",
233766073,2,20,Gdyńska,primary,50,,False,False,328.249,"LINESTRING (18.3644965 54.3455971, 18.3644801 54.3457525, 18.3645042 54.3459123, 18.3645783 54.3461254, 18.3646686 54.3463111, 18.3648335 54.3465272, 18.3650448 54.3467286, 18.3652561 54.3468803, 18.36561 54.3470738, 18.365708 54.3471273, 18.3658006 54.3471779, 18.3659938 54.3472793, 18.3662523 54.3474174, 18.3665445 54.3475739, 18.3670075 54.3478477, 18.3671286 54.3479809)",7
"[233766073, 168235173]",2,20,Gdyńska,primary,50,,False,True,105.154,"LINESTRING (18.3644965 54.3455971, 18.3645368 54.3454782, 18.3646439 54.3452636, 18.3649238 54.3446852)",7
"[695631304, 695631305, 23832612, 883706207]","['2', '3']",211,Gdańska,secondary,50,,False,True,159.187,"LINESTRING (18.3584661 54.3423687, 18.3587816 54.3424328, 18.3591545 54.3425195, 18.3594953 54.3425863, 18.3596812 54.3426159, 18.3597718 54.3426283, 18.3599106 54.342643, 18.3601518 54.3426593, 18.3603416 54.3426641, 18.3604667 54.3426622, 18.3605779 54.3426511, 18.36066 54.3426333, 18.3608184 54.3425892)",7
168235174,2,20,Gdyńska,primary,50,,False,True,75.545,"LINESTRING (18.3649022 54.3422743, 18.3649257 54.3423769, 18.3649367 54.342462, 18.3649635 54.3427074, 18.364932 54.3428293, 18.3648755 54.3429461)",7
884923641,1,20,Rondo Karola Kreffty,primary,50,roundabout,True,False,28.744999999999997,"LINESTRING (18.3649022 54.3422743, 18.3648285 54.3422719, 18.3647607 54.3422549, 18.3647069 54.3422253, 18.3646736 54.3421868, 18.3646649 54.342144, 18.3646817 54.342102)",
23834393,2,20,Gdańska,primary,50,,False,True,230.831,"LINESTRING (18.3612558 54.3425343, 18.3614148 54.3425433, 18.3615642 54.342538, 18.3617702 54.3424976, 18.3624179 54.3423136, 18.3625506 54.3422792, 18.362706 54.3422523, 18.36297 54.3422194, 18.3641171 54.342106, 18.3643068 54.3420869, 18.3645083 54.3420776, 18.3646817 54.342102)",
884923639,1,20,Rondo Norbertanek,primary,50,roundabout,True,False,36.102000000000004,"LINESTRING (18.3612558 54.3425343, 18.3612225 54.3425801, 18.3611646 54.3426166, 18.3610889 54.3426394, 18.3610045 54.3426459, 18.3609213 54.3426352, 18.3608646 54.3426162, 18.3608184 54.3425892)",
4216012,1,20,Rondo Norbertanek,primary,50,roundabout,True,False,28.471,"LINESTRING (18.3608184 54.3425892, 18.3607785 54.3425436, 18.3607683 54.3424927, 18.3607892 54.3424429, 18.3608385 54.3424005, 18.36091 54.3423709)",
"[695631304, 695631305, 23832612, 883706207]","['2', '3']",211,Gdańska,secondary,50,,False,False,159.187,"LINESTRING (18.3608184 54.3425892, 18.36066 54.3426333, 18.3605779 54.3426511, 18.3604667 54.3426622, 18.3603416 54.3426641, 18.3601518 54.3426593, 18.3599106 54.342643, 18.3597718 54.3426283, 18.3596812 54.3426159, 18.3594953 54.3425863, 18.3591545 54.3425195, 18.3587816 54.3424328, 18.3584661 54.3423687)",7
355563098,2,7,Gdańska,primary,50,,False,True,124.68,"LINESTRING (18.3664188 54.3414814, 18.3665572 54.3414588, 18.3666468 54.3414504, 18.3667388 54.3414455, 18.3671057 54.3414458, 18.3673151 54.3414466, 18.367457 54.3414487, 18.3677379 54.3414489, 18.3679039 54.3414445, 18.3681049 54.3414362, 18.3683319 54.3414155)",7
"[378104288, 1007117236]",2,7,Gdańska,primary,50,,False,False,111.434,"LINESTRING (18.3664188 54.3414814, 18.36631 54.3415146, 18.3661401 54.3415762, 18.3658342 54.3417297, 18.365508 54.3418612, 18.3652947 54.3419321, 18.3651543 54.3419902, 18.3650233 54.3420607)",7
23832123,1,20,Rondo Karola Kreffty,primary,50,roundabout,True,False,31.090000000000003,"LINESTRING (18.3650233 54.3420607, 18.36507 54.3420985, 18.3650894 54.3421438, 18.365079 54.34219, 18.3650402 54.3422307, 18.3649783 54.3422602, 18.3649022 54.3422743)",
"[378104288, 1007117236]",2,7,Gdańska,primary,50,,False,True,111.43399999999998,"LINESTRING (18.3650233 54.3420607, 18.3651543 54.3419902, 18.3652947 54.3419321, 18.365508 54.3418612, 18.3658342 54.3417297, 18.3661401 54.3415762, 18.36631 54.3415146, 18.3664188 54.3414814)",7
116806389,,,Polna,residential,50,,True,False,76.482,"LINESTRING (18.3671891 54.3452803, 18.3671609 54.3452233, 18.3666218 54.344679)",
168983567,,,Polna,residential,50,,False,False,84.99499999999999,"LINESTRING (18.3671891 54.3452803, 18.3676861 54.3454293, 18.3681324 54.345563, 18.3683437 54.3456416)",
168235174,2,20,Gdyńska,primary,50,,False,False,75.545,"LINESTRING (18.3648755 54.3429461, 18.364932 54.3428293, 18.3649635 54.3427074, 18.3649367 54.342462, 18.3649257 54.3423769, 18.3649022 54.3422743)",7
"[695631302, 168235174, 168235173]","['2', '3']",20,Gdyńska,primary,50,,False,"[False, True]",213.22700000000003,"LINESTRING (18.3648755 54.3429461, 18.3647356 54.343135, 18.3646254 54.343269, 18.3643709 54.3436005, 18.3642939 54.3437102, 18.3642663 54.3438274, 18.3642808 54.3438992, 18.3643205 54.3439871, 18.3644139 54.3440821, 18.3647504 54.3443409, 18.3648342 54.3444195, 18.3648889 54.3445064, 18.3649217 54.3446021, 18.3649238 54.3446852)",7
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,116.12,"LINESTRING (18.3598653 54.346259, 18.3585632 54.3469763)",
119743323,,,Jadwigi i Zofii Ptach,residential,,,False,True,105.60000000000001,"LINESTRING (18.3598653 54.346259, 18.3597523 54.3462018, 18.3586356 54.345636)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,106.144,"LINESTRING (18.3598653 54.346259, 18.3599994 54.346188, 18.3602418 54.3460623, 18.3605672 54.3458936, 18.3610885 54.3456243)",
168868932,,,Tadeusza Zawadzkiego,residential,,,False,False,118.764,"LINESTRING (18.3598653 54.346259, 18.3599592 54.3463469, 18.3608335 54.3471658)",
119743341,,,Hieronima Derdowskiego,residential,,,False,True,168.089,"LINESTRING (18.3629237 54.3496939, 18.3630564 54.3496956, 18.3647844 54.3491779, 18.3652815 54.3490931)",
"[120087610, 168868932]",,,"['Łąkowa', 'Tadeusza Zawadzkiego']",residential,,,False,True,179.04899999999998,"LINESTRING (18.3629237 54.3496939, 18.3629376 54.3493278, 18.362885 54.3490858, 18.3628096 54.3489718, 18.3627297 54.3488759, 18.3619865 54.3482377)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,97.95400000000001,"LINESTRING (18.3622584 54.3450667, 18.3621399 54.3451208, 18.3618766 54.3452436, 18.3610885 54.3456243)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,53.513000000000005,"LINESTRING (18.3622584 54.3450667, 18.3626883 54.344892, 18.3628175 54.3448553, 18.3629728 54.3448389)",
168965256,,,Kardynała Stefana Wyszyńskiego,residential,,,False,True,190.42600000000002,"LINESTRING (18.3622584 54.3450667, 18.3621935 54.3450304, 18.359452 54.3445807)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,116.12,"LINESTRING (18.3585632 54.3469763, 18.3598653 54.346259)",
119743334,,,Witosławy,residential,,,False,True,90.6,"LINESTRING (18.3585632 54.3469763, 18.3575244 54.3464311)",
168939081,,,Witosławy,residential,,,False,False,95.237,"LINESTRING (18.3585632 54.3469763, 18.3595286 54.347622)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,82.06400000000001,"LINESTRING (18.3585632 54.3469763, 18.3578169 54.3473843, 18.3576397 54.3474812)",
168867995,,,Marszałka Józefa Piłsudskiego,residential,,,False,False,81.272,"LINESTRING (18.3576397 54.3474812, 18.3584683 54.3480298)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,82.06400000000001,"LINESTRING (18.3576397 54.3474812, 18.3578169 54.3473843, 18.3585632 54.3469763)",
168939081,,,Witosławy,residential,,,False,True,128.803,"LINESTRING (18.3608681 54.3484777, 18.3595286 54.347622)",
119743338,,,Polna,residential,50,,True,False,161.206,"LINESTRING (18.3649238 54.3446852, 18.3650841 54.3447126, 18.3658202 54.3449284, 18.3671891 54.3452803)",
"[233766073, 168235173]",2,20,Gdyńska,primary,50,,False,False,105.15400000000001,"LINESTRING (18.3649238 54.3446852, 18.3646439 54.3452636, 18.3645368 54.3454782, 18.3644965 54.3455971)",7
"[168235174, 168235173, 695631302]","['2', '3']",20,Gdyńska,primary,50,,False,"[False, True]",213.227,"LINESTRING (18.3649238 54.3446852, 18.3649217 54.3446021, 18.3648889 54.3445064, 18.3648342 54.3444195, 18.3647504 54.3443409, 18.3644139 54.3440821, 18.3643205 54.3439871, 18.3642808 54.3438992, 18.3642663 54.3438274, 18.3642939 54.3437102, 18.3643709 54.3436005, 18.3646254 54.343269, 18.3647356 54.343135, 18.3648755 54.3429461)",7
1242773340,,,Polna,residential,,,False,True,142.948,"LINESTRING (18.3683437 54.3456416, 18.3700832 54.3448513)",
168983567,,,Polna,residential,50,,False,False,200.12800000000001,"LINESTRING (18.3683437 54.3456416, 18.3694174 54.3461235, 18.3700772 54.3464649, 18.3707668 54.3467549)",
168983567,,,Polna,residential,50,,False,True,84.995,"LINESTRING (18.3683437 54.3456416, 18.3681324 54.345563, 18.3676861 54.3454293, 18.3671891 54.3452803)",
119743341,,,Hieronima Derdowskiego,residential,,,False,False,101.87,"LINESTRING (18.3668474 54.3491332, 18.3666714 54.3491228, 18.3657554 54.3490737, 18.3652815 54.3490931)",
"[915138508, 695328311]",3,20,Gdyńska,primary,50,,False,True,131.339,"LINESTRING (18.3668474 54.3491332, 18.3668789 54.3490558, 18.3669324 54.3489241, 18.3669515 54.3488691, 18.3670285 54.3486739, 18.3671359 54.3484127, 18.3672006 54.348226, 18.36719 54.3480934, 18.3671286 54.3479809)",7
119743341,,,Hieronima Derdowskiego,residential,,,False,False,168.089,"LINESTRING (18.3652815 54.3490931, 18.3647844 54.3491779, 18.3630564 54.3496956, 18.3629237 54.3496939)",
119743341,,,Hieronima Derdowskiego,residential,,,False,True,101.87,"LINESTRING (18.3652815 54.3490931, 18.3657554 54.3490737, 18.3666714 54.3491228, 18.3668474 54.3491332)",
1183384054,2,,Armii Krajowej,tertiary,40,,False,False,8.848,"LINESTRING (18.3682158 54.3484649, 18.3682804 54.348535)",
233766908,2,,Armii Krajowej,tertiary,40,,False,True,75.429,"LINESTRING (18.3682158 54.3484649, 18.3681076 54.3483554, 18.3679777 54.3482425, 18.3676568 54.3480052, 18.3675289 54.3479191)",
1183384051,2,,Armii Krajowej,tertiary,40,,False,False,50.583,"LINESTRING (18.3692105 54.3495716, 18.3693678 54.3497539, 18.3695795 54.3499723)",
"[1183384052, 1183384053]",2,,Armii Krajowej,tertiary,40,,False,True,130.076,"LINESTRING (18.3692105 54.3495716, 18.3689708 54.3493045, 18.3683698 54.3486346, 18.3682804 54.348535)",
23831558,,,Aleksandra Fredry,living_street,20,,False,True,35.377,"LINESTRING (18.3692851 54.3480319, 18.3689436 54.3477837)",
23831558,,,Aleksandra Fredry,living_street,20,,False,False,307.48199999999997,"LINESTRING (18.3692851 54.3480319, 18.3701017 54.3485717, 18.3705574 54.348816, 18.370667 54.3488748, 18.3710652 54.3490939, 18.3711012 54.3491419, 18.3710917 54.3491864, 18.3697213 54.349913, 18.3695795 54.3499723)",
1096790610,,,Aleksandra Fredry,residential,50,,False,True,85.937,"LINESTRING (18.3692851 54.3480319, 18.3683484 54.348512, 18.3682804 54.348535)",
116806389,,,Polna,residential,50,,True,False,106.453,"LINESTRING (18.3666218 54.344679, 18.3658218 54.3438429)",
120085611,,,Dolna,residential,,,False,True,137.634,"LINESTRING (18.3666218 54.344679, 18.3682857 54.34391)",
120085611,,,Dolna,residential,,,False,False,110.939,"LINESTRING (18.3695887 54.3432631, 18.3682857 54.34391)",
1242773340,,,Polna,residential,,,False,False,142.948,"LINESTRING (18.3700832 54.3448513, 18.3683437 54.3456416)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,125.276,"LINESTRING (18.3641879 54.3455435, 18.3640882 54.3454947, 18.3639906 54.345394, 18.3639378 54.3452754, 18.3638282 54.3450304, 18.3637664 54.3449808, 18.363628 54.3449118, 18.3634233 54.3448676, 18.363154 54.3448425, 18.3629728 54.3448389)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,20.942,"LINESTRING (18.3641879 54.3455435, 18.3643126 54.3455731, 18.3644965 54.3455971)",
987941965,,,Gdyńska,residential,,,False,True,16.55,"LINESTRING (18.3641879 54.3455435, 18.3641312 54.3456088, 18.3641171 54.345684)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,False,53.513,"LINESTRING (18.3629728 54.3448389, 18.3628175 54.3448553, 18.3626883 54.344892, 18.3622584 54.3450667)",
119743324,,,Książąt Pomorskich,unclassified,50,,False,True,125.27600000000001,"LINESTRING (18.3629728 54.3448389, 18.363154 54.3448425, 18.3634233 54.3448676, 18.363628 54.3449118, 18.3637664 54.3449808, 18.3638282 54.3450304, 18.3639378 54.3452754, 18.3639906 54.345394, 18.3640882 54.3454947, 18.3641879 54.3455435)",
1242773351,,,Polna,residential,,,False,True,30.276,"LINESTRING (18.3722339 54.3448637, 18.3719393 54.3446524)",
120085613,,,Polna,residential,,,False,False,166.13,"LINESTRING (18.3722339 54.3448637, 18.3713851 54.3453005, 18.3719385 54.3456407, 18.3723988 54.3458885)",
1242773351,,,Polna,residential,,,False,False,123.104,"LINESTRING (18.3722339 54.3448637, 18.3725916 54.3451267, 18.3724621 54.3454781, 18.3723988 54.3458885)",
120085613,,,Polna,residential,,,False,False,143.073,"LINESTRING (18.3723988 54.3458885, 18.3707668 54.3467549)",
120085613,,,Polna,residential,,,False,True,166.13,"LINESTRING (18.3723988 54.3458885, 18.3719385 54.3456407, 18.3713851 54.3453005, 18.3722339 54.3448637)",
