osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,junction
106965781,2,Rynek,tertiary,50,False,True,70.17699999999999,"LINESTRING (18.1746793 52.63049, 18.1749067 52.6304344, 18.175003 52.6304108, 18.1756436 52.6302539)",,,
106965789,2,Rynek,primary,50,False,False,76.794,"LINESTRING (18.1746793 52.63049, 18.1748685 52.6308766, 18.1750013 52.6311524)",15;25,,
44115905,2,Lipowa,tertiary,50,False,False,170.35399999999998,"LINESTRING (18.1759919 52.6328393, 18.17581 52.6329429, 18.1751408 52.6334002, 18.1743203 52.6339862)",,,
"[1041040811, 106965868]","['1', '2']",Inowrocławska,primary,50,True,False,165.96599999999998,"LINESTRING (18.1759919 52.6328393, 18.1766502 52.6332946, 18.1766769 52.6333152, 18.1767308 52.6333558, 18.176904 52.633478, 18.1770921 52.6336115, 18.1772795 52.6337723, 18.1775054 52.6340103)",15;25,,
106851036,,Doktora Jakuba Cieślewicza,tertiary,,False,True,142.148,"LINESTRING (18.1687045 52.6274562, 18.1687185 52.6273177, 18.1687221 52.6269945, 18.1687399 52.6265581, 18.1687389 52.6265257, 18.1687272 52.6261927, 18.1687276 52.6261783)",,,
229857632,2,Kolejowa,primary,50,False,False,92.421,"LINESTRING (18.1687045 52.6274562, 18.1689092 52.6274789, 18.1700512 52.6276066)",15,,
106851036,,Doktora Jakuba Cieślewicza,tertiary,,False,False,17.672,"LINESTRING (18.1687109 52.6260197, 18.1687276 52.6261783)",,,
627890580,,Raj,residential,,True,False,23.976,"LINESTRING (18.1687109 52.6260197, 18.1688765 52.6260603, 18.1690188 52.6261238)",,,
106965843,2,Parkowa,tertiary,50,False,True,71.447,"LINESTRING (18.1788247 52.6293414, 18.1789203 52.6292901, 18.1796862 52.6291907, 18.1798307 52.6291719)",,,
106965847,,Ogrodowa,residential,,False,True,130.95499999999998,"LINESTRING (18.1788247 52.6293414, 18.1786072 52.629329, 18.1779114 52.6293927, 18.1776631 52.6293963, 18.1768999 52.6293352)",,destination,
"[106965858, 243672180]",2,Plac Świętego Wojciecha,tertiary,50,False,False,95.09100000000002,"LINESTRING (18.1788247 52.6293414, 18.1786329 52.6294712, 18.1785479 52.6295366, 18.178218 52.6297904, 18.1781625 52.6298331, 18.1781263 52.6298623, 18.1780786 52.6298934, 18.1779975 52.6299277, 18.1779286 52.6299478, 18.1778737 52.6299564)",,,
106851081,2,Powstania Wielkopolskiego,primary,50,False,True,180.624,"LINESTRING (18.1786425 52.626014, 18.1781658 52.6261825, 18.1780111 52.6262401, 18.1778609 52.626295, 18.177719 52.6263519, 18.1775777 52.6264161, 18.1774348 52.6264824, 18.1773026 52.626548, 18.1771612 52.6266106, 18.1770117 52.6266738, 18.1768621 52.6267277, 18.1767095 52.6267791, 18.176381 52.6268753)",25,,
106965829,,Topolowa,residential,,False,False,71.88,"LINESTRING (18.1786425 52.626014, 18.1786989 52.6261061, 18.1787164 52.6261347, 18.1788191 52.6263612, 18.1788828 52.6265015, 18.1789428 52.6266338)",,,
106965866,,Sportowa,residential,,False,True,194.55,"LINESTRING (18.1712646 52.6257116, 18.1711712 52.6257803, 18.1711467 52.6258529, 18.1711214 52.6260264, 18.1711569 52.6262044, 18.1715062 52.627419)",,,
