osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
298643939,Długa,tertiary,False,False,39.162,,"LINESTRING (21.0123685 54.2718235, 21.0118982 54.272044)",
239701622,Stanisława Moniuszki,tertiary,True,False,120.51400000000001,1,"LINESTRING (21.0123685 54.2718235, 21.012353 54.2717197, 21.0123791 54.2716429, 21.0125184 54.2715029, 21.0127839 54.2713186, 21.0129479 54.2711995, 21.013179 54.2710201, 21.0133038 54.2709232)",
"[175601952, 175601945, 278833914, 174908006]","['Mostowa', 'Korszyńska']",tertiary,False,False,428.085,,"LINESTRING (21.0218911 54.2668728, 21.0213886 54.2669215, 21.02093 54.266965, 21.0203247 54.2670143, 21.0196442 54.2670714, 21.0188679 54.2671814, 21.0182481 54.2673058, 21.0176681 54.2674509, 21.0171764 54.2675973, 21.0168625 54.2677424, 21.0164314 54.2679996, 21.0159137 54.2682441)",yes
239703786,Tadeusza Kościuszki,tertiary,True,False,37.952,1,"LINESTRING (21.0149339 54.2687828, 21.0148935 54.2688802, 21.0148169 54.2691171)",
278833918,Mostowa,tertiary,True,False,31.787,1,"LINESTRING (21.0149339 54.2687828, 21.0146914 54.2689202, 21.0146468 54.2689324, 21.0145963 54.2689365, 21.0145452 54.2689333)",
677720820,Leśna,residential,False,False,192.39999999999998,,"LINESTRING (21.0093571 54.2641245, 21.0087777 54.2646046, 21.0076773 54.265383, 21.0075342 54.2654871)",
175555467,11 Listopada,tertiary,False,True,49.718,,"LINESTRING (21.0159137 54.2682441, 21.0158691 54.2682203, 21.0157614 54.268163, 21.0155181 54.2680928, 21.0152324 54.2681147)",
"[175601952, 175601945, 278833914, 174908006]","['Mostowa', 'Korszyńska']",tertiary,False,True,428.08500000000004,,"LINESTRING (21.0159137 54.2682441, 21.0164314 54.2679996, 21.0168625 54.2677424, 21.0171764 54.2675973, 21.0176681 54.2674509, 21.0182481 54.2673058, 21.0188679 54.2671814, 21.0196442 54.2670714, 21.0203247 54.2670143, 21.02093 54.266965, 21.0213886 54.2669215, 21.0218911 54.2668728)",yes
1120143452,Mostowa,tertiary,True,False,69.191,1,"LINESTRING (21.0159137 54.2682441, 21.0153567 54.2685492, 21.0151364 54.2686697)",
175508163,Nad Gubrem,residential,False,True,114.066,,"LINESTRING (21.0218923 54.2638014, 21.0210902 54.264714)",
175508163,Nad Gubrem,residential,False,False,187.28900000000004,,"LINESTRING (21.0186327 54.2649373, 21.0191352 54.26516, 21.0193306 54.2652027, 21.0195262 54.2651993, 21.0204514 54.2650451, 21.0207604 54.2649586, 21.0209822 54.2648452, 21.0210902 54.264714)",
278833911,Bolesława Prusa,residential,False,False,89.994,,"LINESTRING (21.0186327 54.2649373, 21.0189899 54.2646053, 21.0192729 54.2642222)",
278833911,Bolesława Prusa,residential,False,True,417.19599999999997,,"LINESTRING (21.0186327 54.2649373, 21.0174955 54.2659799, 21.0164066 54.2669052, 21.0154289 54.2678414, 21.0152324 54.2681147)",
278833908,Aleja Wojska Polskiego,tertiary,False,True,22.682,,"LINESTRING (21.0072799 54.265724, 21.0071016 54.2655486)",
278833908,Aleja Wojska Polskiego,tertiary,False,False,100.088,,"LINESTRING (21.0072799 54.265724, 21.0074179 54.265852, 21.0077509 54.2660864, 21.008297 54.2663957)",
278833908,Aleja Wojska Polskiego,tertiary,False,False,355.67600000000004,,"LINESTRING (21.008297 54.2663957, 21.0087994 54.2666745, 21.0097251 54.2671881, 21.0098317 54.2672477, 21.0101953 54.2674509, 21.0109788 54.2678304, 21.0119476 54.2681954, 21.0123335 54.2683533, 21.0125101 54.2684243)",
