osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge
90457256,2,40,Tadeusza Kościuszki,primary,50,False,False,72.678,"LINESTRING (17.5743241 50.3213272, 17.5742566 50.3213328, 17.5741743 50.3213397, 17.5740551 50.3213499, 17.5739236 50.3213607, 17.5735487 50.3213921, 17.5733091 50.3214122)",,
1071184668,2,40,Tadeusza Kościuszki,primary,50,False,True,18.481,"LINESTRING (17.5743241 50.3213272, 17.5743578 50.3213244, 17.5745822 50.3213056)",,
238679691,1,40,Tadeusza Kościuszki,primary,50,True,False,29.279,"LINESTRING (17.5760813 50.3211608, 17.5764027 50.3210553, 17.5764506 50.3210441)",,
1071184667,2,40,Tadeusza Kościuszki,primary,50,False,False,107.696,"LINESTRING (17.5760813 50.3211608, 17.5760014 50.3211753, 17.5751432 50.3212586, 17.5747476 50.3212917, 17.5745822 50.3213056)",,
238618764,2,40,Tadeusza Kościuszki,primary,50,False,True,100.41999999999999,"LINESTRING (17.57733 50.3208064, 17.5774267 50.3207052, 17.5776205 50.3205339, 17.5779719 50.3202898, 17.5781789 50.3201567, 17.5782416 50.3201203)",,
238618765,1,40,Tadeusza Kościuszki,primary,50,True,False,27.774,"LINESTRING (17.57733 50.3208064, 17.577263 50.3208907, 17.5771165 50.3210146)",,
416523400,,,Klasztorna,residential,,False,True,31.741,"LINESTRING (17.57733 50.3208064, 17.5773376 50.3208964, 17.5773718 50.3210905)",,
"[902100469, 50769319]",,,Klasztorna,residential,,False,False,32.007000000000005,"LINESTRING (17.5774403 50.321375, 17.5773811 50.3211291, 17.5773718 50.3210905)",,
50769319,,,Klasztorna,residential,,False,True,99.388,"LINESTRING (17.5774403 50.321375, 17.5774776 50.3215763, 17.5775193 50.3217243, 17.5777113 50.3221405, 17.5777586 50.322243)",,
50769319,,,Klasztorna,residential,,False,False,99.388,"LINESTRING (17.5777586 50.322243, 17.5777113 50.3221405, 17.5775193 50.3217243, 17.5774776 50.3215763, 17.5774403 50.321375)",,
416547969,,,Piastowska,residential,,False,False,51.257999999999996,"LINESTRING (17.5777586 50.322243, 17.5778635 50.3222167, 17.5783418 50.3220969, 17.5784276 50.3220701)",,
902452681,,,Piastowska,residential,,False,False,71.79599999999999,"LINESTRING (17.5777586 50.322243, 17.5776212 50.322282, 17.5769597 50.3224559, 17.5768142 50.3224583)",,
90457378,,,Księdza Hugona Kołłątaja,residential,,False,False,123.00399999999999,"LINESTRING (17.5768142 50.3224583, 17.5769714 50.3234087, 17.5769839 50.3234844, 17.5769841 50.3235588)",,
902452681,,,Piastowska,residential,,False,False,155.115,"LINESTRING (17.5768142 50.3224583, 17.5767285 50.3224365, 17.5766775 50.3224356, 17.576653 50.3224351, 17.5764956 50.3224447, 17.5756376 50.3225231, 17.5751084 50.3225851, 17.574849 50.3226111, 17.5746574 50.322608)",,
902452681,,,Piastowska,residential,,False,True,71.79599999999999,"LINESTRING (17.5768142 50.3224583, 17.5769597 50.3224559, 17.5776212 50.322282, 17.5777586 50.322243)",,
50769307,,,Romualda Traugutta,residential,,False,False,231.267,"LINESTRING (17.5786799 50.3198968, 17.5786218 50.3197768, 17.5785288 50.3195465, 17.5784182 50.3192848, 17.5782617 50.3189537, 17.5782116 50.3188776, 17.5778808 50.3184313, 17.5777609 50.3182373, 17.5776762 50.3180178, 17.5776683 50.3179294)",,
50769315,2,40,Plac Szarych Szeregów,primary,40,False,False,31.080999999999996,"LINESTRING (17.5786799 50.3198968, 17.5785819 50.319938, 17.5784348 50.3200093, 17.5783335 50.320067)",,
50769315,2,40,Plac Szarych Szeregów,primary,40,False,True,33.171,"LINESTRING (17.5786799 50.3198968, 17.5787832 50.3198568, 17.5788919 50.31982, 17.5789764 50.3197982, 17.5791028 50.3197734)",,
90457195,,,Stara,residential,,False,False,40.501999999999995,"LINESTRING (17.5824317 50.3199403, 17.5823834 50.3199551, 17.5822049 50.32001, 17.5820649 50.3200569, 17.5819293 50.3201119)",,
1022167293,2,40,Armii Krajowej,primary,40,False,False,46.861999999999995,"LINESTRING (17.5824317 50.3199403, 17.582203 50.3197084, 17.5821381 50.3196531, 17.5820507 50.3195982)",,
1022167293,2,40,Armii Krajowej,primary,40,False,True,90.213,"LINESTRING (17.5824317 50.3199403, 17.582522 50.3200242, 17.5826661 50.3201619, 17.5827829 50.3202469, 17.5828817 50.3203124, 17.5832801 50.3205378)",,
90457268,,,Górna,residential,,False,False,49.116,"LINESTRING (17.5787249 50.3215587, 17.5780733 50.3217071)",,
416523402,,,Piastowska,residential,,False,True,64.888,"LINESTRING (17.5787249 50.3215587, 17.5787678 50.3216377, 17.5787794 50.3217212, 17.5787497 50.3217696, 17.5786062 50.3219035, 17.5784276 50.3220701)",,
738190422,,,Piastowska,residential,,True,False,52.963,"LINESTRING (17.5787249 50.3215587, 17.5788158 50.3215369, 17.5790535 50.3214799, 17.5794233 50.3213913)",,
238618718,,,Plac Zamkowy,residential,,False,False,49.208999999999996,"LINESTRING (17.5784276 50.3220701, 17.5785054 50.3221014, 17.5786556 50.322188, 17.5788448 50.322297, 17.5788981 50.3223235, 17.5789649 50.3223472)",,
416523402,,,Piastowska,residential,,False,False,64.888,"LINESTRING (17.5784276 50.3220701, 17.5786062 50.3219035, 17.5787497 50.3217696, 17.5787794 50.3217212, 17.5787678 50.3216377, 17.5787249 50.3215587)",,
416547969,,,Piastowska,residential,,False,True,51.257999999999996,"LINESTRING (17.5784276 50.3220701, 17.5783418 50.3220969, 17.5778635 50.3222167, 17.5777586 50.322243)",,
90457149,,,Tkacka,residential,,False,True,49.132,"LINESTRING (17.5814999 50.3209199, 17.5817773 50.3213247)",,
238676178,,,Jana III Sobieskiego,residential,,False,True,64.092,"LINESTRING (17.5814999 50.3209199, 17.5823454 50.3207179)",,
"[238676178, 827582750]",,,"['Rynek', 'Jana III Sobieskiego']",residential,,False,"[False, True]",52.468,"LINESTRING (17.5814999 50.3209199, 17.5810287 50.3210453, 17.580917 50.321083, 17.5808736 50.3211047, 17.5808503 50.3211308)",no,
50769340,,,Krzywa,residential,,True,False,155.427,"LINESTRING (17.5832801 50.3205378, 17.5833087 50.3203901, 17.5832692 50.3202561, 17.5831697 50.3199955, 17.5831213 50.3199115, 17.5830778 50.3198565, 17.5829781 50.3197634, 17.5829221 50.3197191, 17.5827076 50.3195735, 17.5825339 50.3194762, 17.5824211 50.3194062, 17.5823362 50.3193534)",,
90457167,2,40,Armii Krajowej,primary,50,False,True,37.198,"LINESTRING (17.5832801 50.3205378, 17.5833859 50.3206049, 17.5835581 50.3207193, 17.5836562 50.3207701)",,
1022167293,2,40,Armii Krajowej,primary,40,False,False,90.213,"LINESTRING (17.5832801 50.3205378, 17.5828817 50.3203124, 17.5827829 50.3202469, 17.5826661 50.3201619, 17.582522 50.3200242, 17.5824317 50.3199403)",,
416523407,,,Bolesława Chrobrego,residential,,False,False,123.31599999999999,"LINESTRING (17.5834859 50.3219304, 17.5834856 50.321854, 17.5834668 50.3217433, 17.583434 50.3214595, 17.5834252 50.3212879, 17.5834285 50.3211934, 17.5834632 50.3210161, 17.5834782 50.3209721, 17.5835125 50.3208832, 17.5835332 50.3208296)",,
