osmid,oneway,ref,name,highway,reversed,length,geometry,junction
30895255,True,188,Rynek,secondary,False,53.522999999999996,"LINESTRING (17.2344471 53.5352003, 17.2346794 53.5352589, 17.2347509 53.5352804, 17.2349309 53.5353345, 17.2351573 53.535428)",
30895258,False,188,Harcerska,secondary,False,66.835,"LINESTRING (17.2344471 53.5352003, 17.2341458 53.5351572, 17.2338849 53.5351553, 17.2334444 53.5351577)",
173574062,False,188,Plac Pocztowy,secondary,False,75.792,"LINESTRING (17.2362524 53.5380166, 17.2358496 53.5381886, 17.2357479 53.5382321, 17.235352 53.5384376)",
293403042,False,,Miła,residential,False,282.401,"LINESTRING (17.2362524 53.5380166, 17.2363896 53.5381077, 17.2365596 53.5382206, 17.2368664 53.5384369, 17.2370149 53.5385416, 17.2374045 53.5389406, 17.2382996 53.5399035, 17.2385449 53.5401481)",
612949703,False,188,Wojska Polskiego,secondary,True,67.487,"LINESTRING (17.2362524 53.5380166, 17.2364663 53.5379652, 17.2371992 53.5377891)",
30895276,False,,Niepodległości,tertiary,False,50.182,"LINESTRING (17.235352 53.5384376, 17.2352136 53.5385305, 17.2350926 53.5386117, 17.2348682 53.5387851)",
173574062,False,188,Plac Pocztowy,secondary,True,75.792,"LINESTRING (17.235352 53.5384376, 17.2357479 53.5382321, 17.2358496 53.5381886, 17.2362524 53.5380166)",
293934643,True,188,Romualda Traugutta,secondary,False,65.871,"LINESTRING (17.235352 53.5384376, 17.2351563 53.5382892, 17.2350738 53.5381835, 17.2349343 53.5379724, 17.2349046 53.5379145)",
293934624,False,,Górna,residential,True,79.815,"LINESTRING (17.2363246 53.5358992, 17.2361755 53.5351869)",
293934627,False,,Jeziorna,residential,False,50.294,"LINESTRING (17.2363246 53.5358992, 17.2355658 53.5359339)",
293934627,False,,Jeziorna,residential,True,25.056,"LINESTRING (17.2363246 53.5358992, 17.2367012 53.5358731)",
293934624,False,,Górna,residential,False,104.32300000000001,"LINESTRING (17.2363246 53.5358992, 17.2363558 53.5360094, 17.2363799 53.5361113, 17.236502 53.5368312)",
30895258,False,188,Harcerska,secondary,False,34.108,"LINESTRING (17.2329619 53.5351417, 17.232447 53.5351207)",
30895258,False,188,Harcerska,secondary,True,31.936,"LINESTRING (17.2329619 53.5351417, 17.233273 53.535152, 17.2334444 53.5351577)",
293934635,False,,Młyńska,residential,False,105.988,"LINESTRING (17.2329619 53.5351417, 17.2329513 53.5351006, 17.2329122 53.5350762, 17.2328254 53.5350576, 17.2326608 53.5350387, 17.2323069 53.5350008, 17.2322861 53.5349619, 17.2324737 53.5345353, 17.2324922 53.5345096)",
293934627,False,,Jeziorna,residential,True,130.466,"LINESTRING (17.2375063 53.5357911, 17.239312 53.5353168)",
293934614,False,,Brzozowa,residential,True,88.559,"LINESTRING (17.2375063 53.5357911, 17.2371942 53.5356115, 17.2370084 53.5354903, 17.2369454 53.5354227, 17.2368213 53.535135)",
293934627,False,,Jeziorna,residential,False,54.215999999999994,"LINESTRING (17.2375063 53.5357911, 17.2371065 53.5358548, 17.2367012 53.5358731)",
293934627,False,,Jeziorna,residential,False,25.056,"LINESTRING (17.2367012 53.5358731, 17.2363246 53.5358992)",
293934627,False,,Jeziorna,residential,True,54.215999999999994,"LINESTRING (17.2367012 53.5358731, 17.2371065 53.5358548, 17.2375063 53.5357911)",
