osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed
76863285,2,Świętojańska,residential,False,False,91.506,"LINESTRING (19.530202 54.3188964, 19.5301413 54.3189198, 19.5300919 54.3189379, 19.529787 54.3190493, 19.5291837 54.3192671, 19.5291498 54.3192793, 19.5290152 54.3193405)",,,
1106080695,,Świętojańska,residential,True,False,32.867999999999995,"LINESTRING (19.530202 54.3188964, 19.5302493 54.3188683, 19.5302872 54.3188392, 19.5303319 54.3187979, 19.5303653 54.3187569, 19.5304175 54.3186896, 19.5304678 54.3186472)",,,
187632272,2,Świętojańska,residential,False,False,133.15099999999998,"LINESTRING (19.5242861 54.3222526, 19.5243217 54.3222233, 19.524594 54.3219985, 19.5250593 54.3215986, 19.5254545 54.321268)",,,
233857551,,Morska,residential,False,True,251.196,"LINESTRING (19.5242861 54.3222526, 19.5242495 54.322218, 19.5240451 54.3220231, 19.5236978 54.3216812, 19.5232917 54.3212939, 19.5231982 54.3211972, 19.5227879 54.3208071, 19.5222931 54.3203157)",,,
233857552,,Morska,residential,False,False,199.27999999999997,"LINESTRING (19.5242861 54.3222526, 19.5243915 54.3223741, 19.5247457 54.3227261, 19.5248584 54.3228367, 19.5249459 54.3229177, 19.5250439 54.3229957, 19.5251274 54.3230571, 19.525305 54.3231794, 19.5254022 54.3232406, 19.5255065 54.3233019, 19.5256871 54.3234035, 19.5259052 54.323519, 19.5261755 54.3236424)",,,
233857552,,Morska,residential,False,False,6.603,"LINESTRING (19.5261755 54.3236424, 19.526258 54.3236772)",,,
233857552,,Morska,residential,False,True,199.27999999999997,"LINESTRING (19.5261755 54.3236424, 19.5259052 54.323519, 19.5256871 54.3234035, 19.5255065 54.3233019, 19.5254022 54.3232406, 19.525305 54.3231794, 19.5251274 54.3230571, 19.5250439 54.3229957, 19.5249459 54.3229177, 19.5248584 54.3228367, 19.5247457 54.3227261, 19.5243915 54.3223741, 19.5242861 54.3222526)",,,
187632238,,Portowa,residential,False,True,229.753,"LINESTRING (19.5269287 54.3239274, 19.5270111 54.323884, 19.5270744 54.3238566, 19.5271309 54.3238413, 19.5271968 54.323832, 19.527272 54.3238268, 19.5273383 54.3238223, 19.5277123 54.3238138, 19.5284019 54.3237965, 19.5286193 54.3237899, 19.5287544 54.3237901, 19.5288793 54.3237963, 19.5291289 54.3238197, 19.5294255 54.3238531, 19.5297624 54.3238949, 19.5300362 54.3239313, 19.5301997 54.3239574, 19.5303781 54.3239922)",,,
233857552,,Morska,residential,False,True,51.659000000000006,"LINESTRING (19.5269287 54.3239274, 19.5267761 54.3238758, 19.5267515 54.323867, 19.5266433 54.3238272, 19.5264562 54.3237588, 19.526258 54.3236772)",,,
187632246,,Młyńska,residential,False,False,269.785,"LINESTRING (19.5222931 54.3203157, 19.5223438 54.3203036, 19.5231387 54.3201151, 19.5237869 54.3199701, 19.5241077 54.3198984, 19.524723 54.31976, 19.5252397 54.3196433, 19.5256414 54.3195437, 19.525827 54.3194863, 19.5260918 54.3193819, 19.5261166 54.3193727)",,,
