osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,maxspeed,junction
288775619,False,,,Tadeusza Kościuszki,residential,False,105.32499999999999,"LINESTRING (17.2595277 53.1563011, 17.2592379 53.1562242, 17.2591536 53.1562139, 17.2590662 53.1562107, 17.2589435 53.1562188, 17.2588392 53.1562381, 17.2587752 53.1562564, 17.2587253 53.1562748, 17.258677 53.1562966, 17.258317 53.1565366, 17.2582929 53.156557, 17.2582427 53.1565993)",,,
"[505512608, 288775619]",False,,,Tadeusza Kościuszki,residential,"[False, True]",234.16499999999996,"LINESTRING (17.2595277 53.1563011, 17.259853 53.156378, 17.2599537 53.1564035, 17.2613163 53.1567487, 17.2616601 53.1568358, 17.2621992 53.1569724, 17.2626355 53.1570785, 17.262768 53.1571131)",,,
288775624,False,,,,unclassified,True,141.755,"LINESTRING (17.2602081 53.1584929, 17.2603971 53.1587152, 17.2604263 53.1587827, 17.2609112 53.1590185, 17.2611195 53.1590924, 17.2613442 53.1591434, 17.2616211 53.1591549, 17.2618305 53.1591506)",,,
"[288018761, 314591314, 314591315]",False,2,242,Stanisława Staszica,secondary,False,85.45,"LINESTRING (17.2652339 53.1549594, 17.2654358 53.1548648, 17.2659759 53.1545941, 17.2661013 53.1545259, 17.2662139 53.1544646)",yes,,
"[314591328, 314591280, 314591278, 314591279]",False,,,Aleje,residential,True,111.48800000000001,"LINESTRING (17.2652339 53.1549594, 17.2653204 53.1550309, 17.2653644 53.1550523, 17.2654226 53.1550602, 17.2655034 53.1550488, 17.2656104 53.1550224, 17.2657131 53.1549877, 17.265825 53.1549288, 17.2660422 53.1547783, 17.2662616 53.1545699, 17.2662759 53.1545485, 17.2662783 53.1545221, 17.2662628 53.1544972, 17.2662139 53.1544646)",yes,,
288018761,False,2,242,Stanisława Staszica,secondary,True,67.13,"LINESTRING (17.2652339 53.1549594, 17.264909 53.1551259, 17.2644685 53.1553516)",,,
169736539,False,,,Przy Stawie,residential,True,75.97200000000001,"LINESTRING (17.2644685 53.1553516, 17.264353 53.1552709, 17.264268 53.1552337, 17.2634493 53.1550822)",,,
288018761,False,2,242,Stanisława Staszica,secondary,False,67.13,"LINESTRING (17.2644685 53.1553516, 17.264909 53.1551259, 17.2652339 53.1549594)",,,
288018761,False,2,242,Stanisława Staszica,secondary,True,57.245000000000005,"LINESTRING (17.2644685 53.1553516, 17.264078 53.1556054, 17.2640277 53.1556381, 17.2638964 53.1557352)",,,
169736548,False,,,,residential,True,32.183,"LINESTRING (17.260408 53.1555598, 17.2601779 53.1557632, 17.260137 53.1557993)",,,
169736549,False,,,Pocztowa,residential,False,221.90800000000002,"LINESTRING (17.260408 53.1555598, 17.2612366 53.1556417, 17.2619683 53.1557189, 17.2633353 53.155846, 17.2633961 53.1558517, 17.2635314 53.1558819, 17.2636051 53.1559028, 17.2636689 53.155926)",,,
169736549,False,,,Pocztowa,residential,True,163.685,"LINESTRING (17.260408 53.1555598, 17.2595978 53.1554168, 17.2594398 53.1554254, 17.2593849 53.1554284, 17.2582661 53.1552281, 17.2580481 53.1551862)",,,
222140821,False,2,242,Bydgoska,secondary,True,8.681,"LINESTRING (17.2582427 53.1565993, 17.2581313 53.1565589)",,,
222140821,False,2,242,Bydgoska,secondary,False,301.79600000000005,"LINESTRING (17.2582427 53.1565993, 17.2590602 53.1569118, 17.259996 53.1572702, 17.2602467 53.1573648, 17.2608086 53.1575262, 17.2611523 53.1575845, 17.2613038 53.1576047, 17.2615207 53.1576113, 17.2618223 53.1575894, 17.2620778 53.1575477, 17.2621019 53.1575422, 17.262292 53.157499)",,,
288775619,False,,,Tadeusza Kościuszki,residential,True,105.32499999999999,"LINESTRING (17.2582427 53.1565993, 17.2582929 53.156557, 17.258317 53.1565366, 17.258677 53.1562966, 17.2587253 53.1562748, 17.2587752 53.1562564, 17.2588392 53.1562381, 17.2589435 53.1562188, 17.2590662 53.1562107, 17.2591536 53.1562139, 17.2592379 53.1562242, 17.2595277 53.1563011)",,,
169736549,False,,,Pocztowa,residential,True,221.908,"LINESTRING (17.2636689 53.155926, 17.2636051 53.1559028, 17.2635314 53.1558819, 17.2633961 53.1558517, 17.2633353 53.155846, 17.2619683 53.1557189, 17.2612366 53.1556417, 17.260408 53.1555598)",,,
288018761,False,2,242,Stanisława Staszica,secondary,False,26.081,"LINESTRING (17.2636689 53.155926, 17.2638017 53.1558146, 17.2638964 53.1557352)",,,
288018761,False,2,242,Stanisława Staszica,secondary,True,39.618,"LINESTRING (17.2636689 53.155926, 17.2634571 53.1560981, 17.263388 53.1562016, 17.2633688 53.1562303)",,,
92114679,True,1,242,22 Stycznia,secondary,False,33.04,"LINESTRING (17.2671327 53.1537197, 17.2671059 53.153423)",,,
920545584,False,1,,,secondary,True,10.126000000000001,"LINESTRING (17.2671327 53.1537197, 17.2671736 53.1537404, 17.2672243 53.1537482, 17.2672703 53.1537482)",,,
288018761,False,2,242,Stanisława Staszica,secondary,False,76.063,"LINESTRING (17.2631054 53.1568958, 17.2631454 53.1567794, 17.2632023 53.1566397, 17.2633688 53.1562303)",,,
288018761,False,2,242,Stanisława Staszica,secondary,True,23.706,"LINESTRING (17.2631054 53.1568958, 17.2630512 53.1570001, 17.2629512 53.157085)",,,
505512610,True,,,,tertiary_link,False,28.287,"LINESTRING (17.2631054 53.1568958, 17.2631253 53.1569317, 17.2631582 53.1569663, 17.2632239 53.156992, 17.2632883 53.1570024, 17.2633459 53.1570016, 17.2634369 53.1569936)",,,
255843148,True,,,Łączna,residential,False,93.627,"LINESTRING (17.2638964 53.1557352, 17.2641934 53.1558738, 17.2643756 53.1559588, 17.2648035 53.1560977, 17.265058 53.1562043)",,,
288018761,False,2,242,Stanisława Staszica,secondary,False,57.245000000000005,"LINESTRING (17.2638964 53.1557352, 17.2640277 53.1556381, 17.264078 53.1556054, 17.2644685 53.1553516)",,,
288018761,False,2,242,Stanisława Staszica,secondary,True,26.081,"LINESTRING (17.2638964 53.1557352, 17.2638017 53.1558146, 17.2636689 53.155926)",,,
444870108,False,2,,Bydgoska,tertiary,False,164.716,"LINESTRING (17.265058 53.1562043, 17.2652075 53.1561683, 17.26537 53.1561391, 17.266232 53.1560461, 17.2664047 53.1560435, 17.266557 53.1560617, 17.266682 53.1561018, 17.2672853 53.1564113)",,50,
444870108,False,2,,Bydgoska,tertiary,True,139.33700000000002,"LINESTRING (17.265058 53.1562043, 17.2649425 53.1562467, 17.2648692 53.1562789, 17.2648272 53.1562973, 17.2635862 53.1569188, 17.2634369 53.1569936)",,50,
314591315,False,2,242,Stanisława Staszica,secondary,False,31.05,"LINESTRING (17.2662139 53.1544646, 17.266534 53.1542618)",,,
"[314591280, 314591328, 314591278, 314591279]",False,,,Aleje,residential,False,111.48800000000001,"LINESTRING (17.2662139 53.1544646, 17.2662628 53.1544972, 17.2662783 53.1545221, 17.2662759 53.1545485, 17.2662616 53.1545699, 17.2660422 53.1547783, 17.265825 53.1549288, 17.2657131 53.1549877, 17.2656104 53.1550224, 17.2655034 53.1550488, 17.2654226 53.1550602, 17.2653644 53.1550523, 17.2653204 53.1550309, 17.2652339 53.1549594)",yes,,
"[288018761, 314591314, 314591315]",False,2,242,Stanisława Staszica,secondary,True,85.45000000000002,"LINESTRING (17.2662139 53.1544646, 17.2661013 53.1545259, 17.2659759 53.1545941, 17.2654358 53.1548648, 17.2652339 53.1549594)",yes,,
92114673,True,1,242,Plac Wojska Polskiego,secondary,False,17.555,"LINESTRING (17.2674362 53.1536257, 17.2673506 53.1536852, 17.2672703 53.1537482)",,,
222140804,False,,,Wiejska,unclassified,True,207.07199999999997,"LINESTRING (17.262292 53.157499, 17.2623156 53.1575708, 17.2622882 53.1576156, 17.2621956 53.1576703, 17.2618705 53.1578072, 17.2616512 53.1579584, 17.2615525 53.1581787, 17.2615197 53.1584252, 17.2616093 53.1586852, 17.2618305 53.1591506)",,,
222140821,False,2,242,Bydgoska,secondary,False,46.758,"LINESTRING (17.262292 53.157499, 17.2625306 53.1574309, 17.2626375 53.1573807, 17.2627281 53.1573166, 17.2628114 53.1572339)",,,
222140821,False,2,242,Bydgoska,secondary,True,301.796,"LINESTRING (17.262292 53.157499, 17.2621019 53.1575422, 17.2620778 53.1575477, 17.2618223 53.1575894, 17.2615207 53.1576113, 17.2613038 53.1576047, 17.2611523 53.1575845, 17.2608086 53.1575262, 17.2602467 53.1573648, 17.259996 53.1572702, 17.2590602 53.1569118, 17.2582427 53.1565993)",,,
222140821,False,2,242,Bydgoska,secondary,False,8.681,"LINESTRING (17.2581313 53.1565589, 17.2582427 53.1565993)",,,
444870108,False,2,,Bydgoska,tertiary,True,164.716,"LINESTRING (17.2672853 53.1564113, 17.266682 53.1561018, 17.266557 53.1560617, 17.2664047 53.1560435, 17.266232 53.1560461, 17.26537 53.1561391, 17.2652075 53.1561683, 17.265058 53.1562043)",,50,
314591301,False,,,Młyńska,residential,False,89.67,"LINESTRING (17.2654204 53.1538133, 17.2657105 53.1539009, 17.2658402 53.1539577, 17.266534 53.1542618)",,,
314591315,False,2,242,Stanisława Staszica,secondary,True,31.05,"LINESTRING (17.266534 53.1542618, 17.2662139 53.1544646)",,,
314591301,False,,,Młyńska,residential,True,89.67,"LINESTRING (17.266534 53.1542618, 17.2658402 53.1539577, 17.2657105 53.1539009, 17.2654204 53.1538133)",,,
314591315,False,2,242,Stanisława Staszica,secondary,False,54.657,"LINESTRING (17.266534 53.1542618, 17.2667518 53.1541125, 17.2670579 53.1538839)",,,
222140804,False,,,Wiejska,unclassified,False,55.819,"LINESTRING (17.2620446 53.1596359, 17.2618305 53.1591506)",,,
454499911,False,,,Tęczowa,residential,True,130.942,"LINESTRING (17.2620446 53.1596359, 17.2620093 53.1596431, 17.2615774 53.1597313, 17.2603792 53.159976, 17.260328 53.1600948)",,,
896785541,False,,,Słoneczna,residential,False,77.274,"LINESTRING (17.260328 53.1600948, 17.2592189 53.1602966)",,,
454499911,False,,,Tęczowa,residential,False,130.942,"LINESTRING (17.260328 53.1600948, 17.2603792 53.159976, 17.2615774 53.1597313, 17.2620093 53.1596431, 17.2620446 53.1596359)",,,
288018761,False,2,242,Stanisława Staszica,secondary,False,23.706,"LINESTRING (17.2629512 53.157085, 17.2630512 53.1570001, 17.2631054 53.1568958)",,,
505512609,True,1,242,,secondary,False,8.427,"LINESTRING (17.2629512 53.157085, 17.2629775 53.1570955, 17.2629994 53.1571092, 17.2630156 53.1571254, 17.2630256 53.1571434)",,,roundabout
222140821,False,2,242,Bydgoska,secondary,True,46.757999999999996,"LINESTRING (17.2628114 53.1572339, 17.2627281 53.1573166, 17.2626375 53.1573807, 17.2625306 53.1574309, 17.262292 53.157499)",,,
505512609,True,1,242,,secondary,False,15.255,"LINESTRING (17.2628114 53.1572339, 17.2627696 53.1572105, 17.2627466 53.1571791, 17.2627461 53.1571448, 17.262768 53.1571131)",,,roundabout
444870108,False,2,,Bydgoska,tertiary,False,32.338,"LINESTRING (17.2630256 53.1571434, 17.2630809 53.1571349, 17.2632511 53.1570777, 17.2634147 53.1570045, 17.2634369 53.1569936)",,50,
505512609,True,1,242,,secondary,False,22.081999999999997,"LINESTRING (17.2630256 53.1571434, 17.2630282 53.1571682, 17.2630188 53.1571924, 17.2629982 53.1572139, 17.2629682 53.157231, 17.2629313 53.1572422, 17.2628905 53.1572466, 17.2628494 53.1572437, 17.2628114 53.1572339)",,,roundabout
"[505512608, 288775619]",False,,,Tadeusza Kościuszki,residential,"[False, True]",234.165,"LINESTRING (17.262768 53.1571131, 17.2626355 53.1570785, 17.2621992 53.1569724, 17.2616601 53.1568358, 17.2613163 53.1567487, 17.2599537 53.1564035, 17.259853 53.156378, 17.2595277 53.1563011)",,,
505512609,True,1,242,,secondary,False,13.731000000000002,"LINESTRING (17.262768 53.1571131, 17.2627958 53.1570949, 17.2628311 53.1570822, 17.262871 53.1570761, 17.2629122 53.157077, 17.2629512 53.157085)",,,roundabout
444870108,False,2,,Bydgoska,tertiary,False,139.33700000000002,"LINESTRING (17.2634369 53.1569936, 17.2635862 53.1569188, 17.2648272 53.1562973, 17.2648692 53.1562789, 17.2649425 53.1562467, 17.265058 53.1562043)",,50,
444870108,False,2,,Bydgoska,tertiary,True,32.338,"LINESTRING (17.2634369 53.1569936, 17.2634147 53.1570045, 17.2632511 53.1570777, 17.2630809 53.1571349, 17.2630256 53.1571434)",,50,
896785541,False,,,Słoneczna,residential,True,77.274,"LINESTRING (17.2592189 53.1602966, 17.260328 53.1600948)",,,
920545583,True,1,242,Plac Wojska Polskiego,secondary,False,20.787,"LINESTRING (17.2672703 53.1537482, 17.267183 53.1538168, 17.2670579 53.1538839)",,,
920545584,False,1,,,secondary,False,10.126000000000001,"LINESTRING (17.2672703 53.1537482, 17.2672243 53.1537482, 17.2671736 53.1537404, 17.2671327 53.1537197)",,,
169736539,False,,,Przy Stawie,residential,False,75.97200000000001,"LINESTRING (17.2634493 53.1550822, 17.264268 53.1552337, 17.264353 53.1552709, 17.2644685 53.1553516)",,,
169736549,False,,,Pocztowa,residential,False,163.685,"LINESTRING (17.2580481 53.1551862, 17.2582661 53.1552281, 17.2593849 53.1554284, 17.2594398 53.1554254, 17.2595978 53.1554168, 17.260408 53.1555598)",,,
