osmid,highway,oneway,reversed,length,geometry,width,name,maxspeed,bridge
985966182,residential,False,False,222.829,"LINESTRING (16.4442823 50.4181865, 16.4444402 50.4180795, 16.4446678 50.4179484, 16.4448751 50.4178324, 16.4449555 50.4178035, 16.4450316 50.4177843, 16.4451313 50.4177694, 16.4452338 50.4177643, 16.4453506 50.4177689, 16.4457919 50.4178037, 16.4459344 50.4178044, 16.4460961 50.4177886, 16.4462554 50.4177363, 16.4463536 50.4176825, 16.4466408 50.4175252, 16.4468672 50.4174011, 16.446942 50.4173602)",,Słoneczna,,
228093257,residential,False,False,71.827,"LINESTRING (16.4438804 50.4187749, 16.4441753 50.4182737, 16.4442823 50.4181865)",,Słoneczna,,
"[1120286627, 439761916]",residential,False,True,114.404,"LINESTRING (16.4438804 50.4187749, 16.4437207 50.4188316, 16.4432993 50.4191065, 16.4430333 50.4191771, 16.4425996 50.4193828)",,Akacjowa,,
"[322892360, 319073922, 322892358]",residential,False,True,151.645,"LINESTRING (16.4414748 50.4153255, 16.4417635 50.4152874, 16.4418208 50.4152589, 16.4425196 50.4154462, 16.4430931 50.4154444, 16.4431331 50.4153998, 16.4431698 50.4153886, 16.4433241 50.4154004, 16.4433652 50.4154078, 16.4434063 50.4154217, 16.4434693 50.4154478)",,Nadrzeczna,,yes
229932160,tertiary,False,False,73.84100000000001,"LINESTRING (16.4434693 50.4154478, 16.4439879 50.4150619, 16.4441385 50.4149389)",,Wolności,,
229932160,tertiary,False,True,464.6760000000001,"LINESTRING (16.4434693 50.4154478, 16.4433822 50.4155178, 16.4433152 50.4155802, 16.443269 50.4156303, 16.443233 50.4156853, 16.4431477 50.4158537, 16.4430559 50.4160395, 16.4429821 50.4161632, 16.4429407 50.4162159, 16.4428942 50.4162654, 16.4428432 50.4163078, 16.442773 50.4163518, 16.4426837 50.4163932, 16.4426034 50.4164232, 16.4424964 50.4164483, 16.4423906 50.4164647, 16.4423181 50.4164697, 16.442157 50.4164772, 16.4417865 50.4164885, 16.4416222 50.416499, 16.4414941 50.4165174, 16.4413596 50.4165471, 16.4412073 50.4165922, 16.4410205 50.416669, 16.4408315 50.4167516, 16.4405836 50.416871, 16.4403059 50.4170322, 16.4399501 50.417266, 16.4398477 50.4173385, 16.4397927 50.417384, 16.4396983 50.4174903, 16.4395339 50.4176872, 16.4394629 50.4177596, 16.4394224 50.4177935, 16.4393562 50.4178397, 16.4392746 50.4178834, 16.4391992 50.4179142, 16.4391174 50.4179394, 16.4388343 50.4180024)",,Wolności,,
"[322892360, 319073922, 322892358]",residential,False,False,151.64500000000004,"LINESTRING (16.4434693 50.4154478, 16.4434063 50.4154217, 16.4433652 50.4154078, 16.4433241 50.4154004, 16.4431698 50.4153886, 16.4431331 50.4153998, 16.4430931 50.4154444, 16.4425196 50.4154462, 16.4418208 50.4152589, 16.4417635 50.4152874, 16.4414748 50.4153255)",,Nadrzeczna,,yes
229932160,tertiary,False,False,464.67599999999993,"LINESTRING (16.4388343 50.4180024, 16.4391174 50.4179394, 16.4391992 50.4179142, 16.4392746 50.4178834, 16.4393562 50.4178397, 16.4394224 50.4177935, 16.4394629 50.4177596, 16.4395339 50.4176872, 16.4396983 50.4174903, 16.4397927 50.417384, 16.4398477 50.4173385, 16.4399501 50.417266, 16.4403059 50.4170322, 16.4405836 50.416871, 16.4408315 50.4167516, 16.4410205 50.416669, 16.4412073 50.4165922, 16.4413596 50.4165471, 16.4414941 50.4165174, 16.4416222 50.416499, 16.4417865 50.4164885, 16.442157 50.4164772, 16.4423181 50.4164697, 16.4423906 50.4164647, 16.4424964 50.4164483, 16.4426034 50.4164232, 16.4426837 50.4163932, 16.442773 50.4163518, 16.4428432 50.4163078, 16.4428942 50.4162654, 16.4429407 50.4162159, 16.4429821 50.4161632, 16.4430559 50.4160395, 16.4431477 50.4158537, 16.443233 50.4156853, 16.443269 50.4156303, 16.4433152 50.4155802, 16.4433822 50.4155178, 16.4434693 50.4154478)",,Wolności,,
229932160,tertiary,False,True,74.091,"LINESTRING (16.4388343 50.4180024, 16.4384054 50.4180939, 16.4381406 50.418179, 16.4379048 50.4182939)",,Wolności,,
229932160,tertiary,False,False,74.09100000000001,"LINESTRING (16.4379048 50.4182939, 16.4381406 50.418179, 16.4384054 50.4180939, 16.4388343 50.4180024)",,Wolności,,
229932160,tertiary,False,True,163.198,"LINESTRING (16.4379048 50.4182939, 16.4377267 50.4184049, 16.4373207 50.4187168, 16.4370923 50.4188501, 16.4368372 50.4190102, 16.4367434 50.4191225, 16.4365206 50.4194435)",,Wolności,,
322626215,residential,False,False,135.893,"LINESTRING (16.4379048 50.4182939, 16.4380113 50.4187568, 16.438068 50.4189467, 16.4381293 50.4190428, 16.4381924 50.4191197, 16.4385305 50.4193192, 16.4386207 50.4193702)",,Mikołaja Kopernika,,
322626236,residential,False,False,122.542,"LINESTRING (16.4410667 50.41841, 16.4409611 50.4183962, 16.4407402 50.4183813, 16.4406373 50.4183801, 16.4405369 50.4183863, 16.4404233 50.4184034, 16.4402989 50.4184321, 16.440195 50.4184632, 16.4400946 50.4185042, 16.4399217 50.4186003, 16.4395641 50.4188075)",,Hugona Kołłątaja,,
322626236,residential,False,True,60.283,"LINESTRING (16.4410667 50.41841, 16.4414406 50.4186448, 16.4415291 50.4187114, 16.4415786 50.4187656, 16.4416072 50.4188203)",,Hugona Kołłątaja,,
329026686,residential,False,True,169.5,"LINESTRING (16.4410667 50.41841, 16.4415115 50.4182513, 16.4416598 50.4181725, 16.4424635 50.4176574, 16.4428399 50.4174023)",,Szpitalna,50,
322626214,residential,False,True,46.073,"LINESTRING (16.4416072 50.4188203, 16.4416276 50.4188662, 16.441628 50.4189063, 16.4416112 50.4189401, 16.4415788 50.4189738, 16.4415316 50.4190043, 16.4412581 50.4191192)",,Marii Konopnickiej,,
322626236,residential,False,False,60.283,"LINESTRING (16.4416072 50.4188203, 16.4415786 50.4187656, 16.4415291 50.4187114, 16.4414406 50.4186448, 16.4410667 50.41841)",,Hugona Kołłątaja,,
322626236,residential,False,True,94.878,"LINESTRING (16.4416072 50.4188203, 16.44166 50.4188299, 16.4417372 50.4188551, 16.44198 50.4189791, 16.4422718 50.4191623, 16.4424944 50.419313, 16.4425996 50.4193828)",,Hugona Kołłątaja,,
322626236,residential,False,False,91.556,"LINESTRING (16.4395641 50.4188075, 16.4386207 50.4193702)",,Hugona Kołłątaja,,
322626213,residential,True,False,104.01400000000001,"LINESTRING (16.4395641 50.4188075, 16.4394005 50.4186877, 16.4392932 50.4185891, 16.4390888 50.4183634, 16.4389446 50.4181777, 16.4388343 50.4180024)",,Janusza Korczaka,,
322626236,residential,False,True,122.542,"LINESTRING (16.4395641 50.4188075, 16.4399217 50.4186003, 16.4400946 50.4185042, 16.440195 50.4184632, 16.4402989 50.4184321, 16.4404233 50.4184034, 16.4405369 50.4183863, 16.4406373 50.4183801, 16.4407402 50.4183813, 16.4409611 50.4183962, 16.4410667 50.41841)",,Hugona Kołłątaja,,
322626236,residential,False,True,91.556,"LINESTRING (16.4386207 50.4193702, 16.4395641 50.4188075)",,Hugona Kołłątaja,,
322626215,residential,False,False,56.231,"LINESTRING (16.4386207 50.4193702, 16.4390205 50.4195959, 16.4392239 50.4196986)",,Mikołaja Kopernika,,
322626215,residential,False,True,135.893,"LINESTRING (16.4386207 50.4193702, 16.4385305 50.4193192, 16.4381924 50.4191197, 16.4381293 50.4190428, 16.438068 50.4189467, 16.4380113 50.4187568, 16.4379048 50.4182939)",,Mikołaja Kopernika,,
322626214,residential,False,False,62.46000000000001,"LINESTRING (16.440496 50.4194008, 16.4409991 50.4192264, 16.4412581 50.4191192)",,Marii Konopnickiej,,
"[322626214, 322626215]",residential,False,True,124.793,"LINESTRING (16.440496 50.4194008, 16.4401773 50.4195959, 16.4396935 50.4199358, 16.4392239 50.4196986)",,"['Marii Konopnickiej', 'Mikołaja Kopernika']",,
439761920,residential,False,False,122.37100000000001,"LINESTRING (16.440496 50.4194008, 16.4401617 50.4192246, 16.4401132 50.4191971, 16.4400667 50.419189, 16.4400062 50.4191883, 16.4399067 50.4192479, 16.4392239 50.4196986)",,Jana Kasprowicza,,
439761917,residential,False,True,71.771,"LINESTRING (16.4428399 50.4174023, 16.4436461 50.4177931)",,Brzozowa,,
329026686,residential,False,False,169.5,"LINESTRING (16.4428399 50.4174023, 16.4424635 50.4176574, 16.4416598 50.4181725, 16.4415115 50.4182513, 16.4410667 50.41841)",,Szpitalna,50,
"[74314872, 329026686]",residential,False,True,221.035,"LINESTRING (16.4428399 50.4174023, 16.4437954 50.4167761, 16.4444133 50.4163474, 16.4446287 50.4161609, 16.444866 50.4160108, 16.444973 50.4159556)",6,Szpitalna,50,
439761917,residential,False,False,71.771,"LINESTRING (16.4436461 50.4177931, 16.4428399 50.4174023)",,Brzozowa,,
439761917,residential,False,True,62.812,"LINESTRING (16.4436461 50.4177931, 16.4442823 50.4181865)",,Brzozowa,,
439761919,residential,False,True,98.974,"LINESTRING (16.4436461 50.4177931, 16.4426836 50.4184382)",,Jaśminowa,,
439761919,residential,False,False,98.974,"LINESTRING (16.4426836 50.4184382, 16.4436461 50.4177931)",,Jaśminowa,,
439761923,residential,False,False,77.13,"LINESTRING (16.4404356 50.4187006, 16.4408062 50.4188197, 16.4410389 50.4189054, 16.4411603 50.418991, 16.4412581 50.4191192)",,Marcina Kromera,,
322626214,residential,False,False,46.073,"LINESTRING (16.4412581 50.4191192, 16.4415316 50.4190043, 16.4415788 50.4189738, 16.4416112 50.4189401, 16.441628 50.4189063, 16.4416276 50.4188662, 16.4416072 50.4188203)",,Marii Konopnickiej,,
322626214,residential,False,True,62.46000000000001,"LINESTRING (16.4412581 50.4191192, 16.4409991 50.4192264, 16.440496 50.4194008)",,Marii Konopnickiej,,
439761923,residential,False,True,77.13,"LINESTRING (16.4412581 50.4191192, 16.4411603 50.418991, 16.4410389 50.4189054, 16.4408062 50.4188197, 16.4404356 50.4187006)",,Marcina Kromera,,
322626236,residential,False,False,94.878,"LINESTRING (16.4425996 50.4193828, 16.4424944 50.419313, 16.4422718 50.4191623, 16.44198 50.4189791, 16.4417372 50.4188551, 16.44166 50.4188299, 16.4416072 50.4188203)",,Hugona Kołłątaja,,
322626236,residential,False,True,76.54400000000001,"LINESTRING (16.4425996 50.4193828, 16.4429665 50.4196417, 16.4432724 50.4198786, 16.4433069 50.4199029)",,Hugona Kołłątaja,,
439761921,residential,False,True,113.362,"LINESTRING (16.4425996 50.4193828, 16.4423767 50.4195092, 16.4420875 50.4196279, 16.4417447 50.4197524, 16.4414917 50.4198345, 16.4412612 50.4199348)",,Jana Kochanowskiego,,
"[1120286627, 439761916]",residential,False,False,114.404,"LINESTRING (16.4425996 50.4193828, 16.4430333 50.4191771, 16.4432993 50.4191065, 16.4437207 50.4188316, 16.4438804 50.4187749)",,Akacjowa,,
"[322626214, 322626215]",residential,False,False,124.793,"LINESTRING (16.4392239 50.4196986, 16.4396935 50.4199358, 16.4401773 50.4195959, 16.440496 50.4194008)",,"['Marii Konopnickiej', 'Mikołaja Kopernika']",,
439761920,residential,False,True,122.37100000000001,"LINESTRING (16.4392239 50.4196986, 16.4399067 50.4192479, 16.4400062 50.4191883, 16.4400667 50.419189, 16.4401132 50.4191971, 16.4401617 50.4192246, 16.440496 50.4194008)",,Jana Kasprowicza,,
322626215,residential,False,True,56.231,"LINESTRING (16.4392239 50.4196986, 16.4390205 50.4195959, 16.4386207 50.4193702)",,Mikołaja Kopernika,,
590477154,residential,False,True,63.157,"LINESTRING (16.4433069 50.4199029, 16.442672 50.4203016)",,Wojciecha Kossaka,,
322626236,residential,False,False,76.544,"LINESTRING (16.4433069 50.4199029, 16.4432724 50.4198786, 16.4429665 50.4196417, 16.4425996 50.4193828)",,Hugona Kołłątaja,,
322626236,residential,False,True,72.219,"LINESTRING (16.4433069 50.4199029, 16.4438315 50.4202658, 16.4439951 50.420382)",,Hugona Kołłątaja,,
439761921,residential,False,False,113.362,"LINESTRING (16.4412612 50.4199348, 16.4414917 50.4198345, 16.4417447 50.4197524, 16.4420875 50.4196279, 16.4423767 50.4195092, 16.4425996 50.4193828)",,Jana Kochanowskiego,,
322626236,residential,False,False,72.219,"LINESTRING (16.4439951 50.420382, 16.4438315 50.4202658, 16.4433069 50.4199029)",,Hugona Kołłątaja,,
590477154,residential,False,False,63.157,"LINESTRING (16.442672 50.4203016, 16.4433069 50.4199029)",,Wojciecha Kossaka,,
