osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,junction,width,ref
172611251,True,,,tertiary,,False,17.91,"LINESTRING (19.4870631 51.6671618, 19.4870871 51.6671276, 19.4871139 51.6670951, 19.4871648 51.6670643, 19.4872243 51.6670419)",,roundabout,,
38910285,True,,Łódzka,tertiary,,False,30.576999999999998,"LINESTRING (19.4872243 51.6670419, 19.4872846 51.6670073, 19.4873446 51.6669625, 19.4874187 51.6668901, 19.4874951 51.6668256)",,,,
172611247,True,,,tertiary,,False,23.565,"LINESTRING (19.4872243 51.6670419, 19.4872973 51.6670411, 19.4873633 51.667051, 19.4874155 51.6670756, 19.4874569 51.667108, 19.4874846 51.6671469)",,roundabout,,
38910276,True,,Łódzka,tertiary,,False,49.054,"LINESTRING (19.4879446 51.6664861, 19.4879123 51.6665675, 19.4877788 51.6667843, 19.487692 51.6668974)",,,,
38910504,False,,Łódzka,tertiary,,False,80.51400000000001,"LINESTRING (19.4879446 51.6664861, 19.4880749 51.6661524, 19.4881842 51.6658534, 19.4882107 51.6657811)",,,,
38910285,True,,Łódzka,tertiary,,False,48.913,"LINESTRING (19.4874951 51.6668256, 19.4876953 51.6666902, 19.4878476 51.6665595, 19.4879446 51.6664861)",,,,
1243158306,True,,,tertiary,,False,18.582,"LINESTRING (19.4874951 51.6668256, 19.4875462 51.6668177, 19.4876 51.6668194, 19.4876496 51.6668391, 19.4876744 51.666863, 19.487692 51.6668974)",,,,
"[38910504, 201579876, 201579877]",False,,Łódzka,tertiary,,False,336.32700000000006,"LINESTRING (19.4882107 51.6657811, 19.4883402 51.6653825, 19.4883571 51.6653304, 19.4886392 51.6644617, 19.4887197 51.6642292, 19.4887669 51.6641107, 19.488832 51.6640001, 19.4889068 51.6638997, 19.4893068 51.6634186, 19.4893656 51.6633514, 19.4896304 51.6630489, 19.4897293 51.6629359)",yes,,,
38910504,False,,Łódzka,tertiary,,True,80.514,"LINESTRING (19.4882107 51.6657811, 19.4881842 51.6658534, 19.4880749 51.6661524, 19.4879446 51.6664861)",,,,
38911762,False,2,Nadrzeczna,residential,50,False,318.07599999999996,"LINESTRING (19.4882107 51.6657811, 19.4883062 51.6658119, 19.4923031 51.6671001)",,,6,
38919767,False,,Adama Mickiewicza,residential,,True,168.252,"LINESTRING (19.490398 51.662101, 19.4903285 51.66207, 19.4882271 51.6614123)",,,,
38919785,False,,Plac 500-lecia,living_street,20,False,151.527,"LINESTRING (19.490398 51.662101, 19.4904691 51.6621443, 19.4911986 51.6623663, 19.4918241 51.6625662, 19.4918749 51.6625815, 19.4921739 51.6626715, 19.4923468 51.6627236)",,,,
229466736,False,,Tuszyńska,tertiary,,False,98.50200000000001,"LINESTRING (19.490398 51.662101, 19.4904515 51.662031, 19.4909573 51.6613689, 19.4910096 51.6613005)",,,,
873435381,False,,Plac 500-lecia,tertiary,,True,103.67899999999999,"LINESTRING (19.490398 51.662101, 19.4903104 51.662214, 19.4901288 51.6624542, 19.4900458 51.6625577, 19.4898214 51.6628235, 19.4897293 51.6629359)",,,,
38919817,False,,Długa,residential,,False,157.727,"LINESTRING (19.4910096 51.6613005, 19.4911135 51.6613308, 19.4930792 51.6619038)",,,,
"[38919817, 38919733]",False,,"['Długa', 'Źródlana']",residential,,True,171.04500000000002,"LINESTRING (19.4910096 51.6613005, 19.4909452 51.6612865, 19.4890042 51.660837, 19.488772 51.6609908)",,,,
229466736,False,,Tuszyńska,tertiary,,False,118.207,"LINESTRING (19.4910096 51.6613005, 19.4910747 51.6612328, 19.4918403 51.6604373, 19.491888 51.6603877)",,,,
229466736,False,,Tuszyńska,tertiary,,True,98.50200000000001,"LINESTRING (19.4910096 51.6613005, 19.4909573 51.6613689, 19.4904515 51.662031, 19.490398 51.662101)",,,,
229466731,False,,Ogrodowa,tertiary,,True,204.562,"LINESTRING (19.491888 51.6603877, 19.4920155 51.6604284, 19.4927286 51.6606561, 19.4936286 51.6609376, 19.4937657 51.6609805, 19.4941074 51.6610783, 19.4944286 51.6611729, 19.4945432 51.6612067)",,,,2909E
229466736,False,,Tuszyńska,tertiary,,False,165.096,"LINESTRING (19.491888 51.6603877, 19.4919674 51.6603056, 19.4921466 51.6601202, 19.4922133 51.6600451, 19.4922473 51.6600069, 19.4923526 51.6598725, 19.4924531 51.6597243, 19.4925203 51.6596049, 19.4925823 51.6594831, 19.4926399 51.6593487, 19.4926742 51.6592501, 19.4927031 51.6591512, 19.4927081 51.6591277, 19.4927323 51.6590138)",,,,
229466736,False,,Tuszyńska,tertiary,,True,118.207,"LINESTRING (19.491888 51.6603877, 19.4918403 51.6604373, 19.4910747 51.6612328, 19.4910096 51.6613005)",,,,
38911762,False,2,Nadrzeczna,residential,50,True,318.07599999999996,"LINESTRING (19.4923031 51.6671001, 19.4883062 51.6658119, 19.4882107 51.6657811)",,,6,
38919661,False,,Ogrodowa,tertiary,,True,13.421,"LINESTRING (19.4969182 51.6616356, 19.4971125 51.6616292)",,,,
38919713,False,,Tylna,residential,,False,88.958,"LINESTRING (19.4969182 51.6616356, 19.4968651 51.6617046, 19.4964079 51.6622993, 19.496363 51.6623577)",,,,
229466731,False,,Ogrodowa,tertiary,,False,170.97,"LINESTRING (19.4969182 51.6616356, 19.4967549 51.6616086, 19.4957667 51.6614695, 19.4953485 51.6613985, 19.4949353 51.6613063, 19.4945432 51.6612067)",,,,2909E
38919713,False,,Tylna,residential,,False,26.917,"LINESTRING (19.496363 51.6623577, 19.4962788 51.6624762, 19.4962056 51.6625792)",,,,
38919713,False,,Tylna,residential,,True,88.958,"LINESTRING (19.496363 51.6623577, 19.4964079 51.6622993, 19.4968651 51.6617046, 19.4969182 51.6616356)",,,,
"[38919817, 1198081684]",False,,Długa,residential,,True,234.05899999999997,"LINESTRING (19.496363 51.6623577, 19.4961805 51.6623313, 19.4961444 51.662329, 19.4947843 51.6622415, 19.4942816 51.6621927, 19.4939202 51.6621355, 19.493667 51.6620736, 19.4931962 51.6619376, 19.4931585 51.6619267, 19.4930792 51.6619038)",,,,
38919713,False,,Tylna,residential,,True,26.917,"LINESTRING (19.4962056 51.6625792, 19.4962788 51.6624762, 19.496363 51.6623577)",,,,
173325588,False,,Rawska,residential,,True,80.106,"LINESTRING (19.4962056 51.6625792, 19.4959956 51.6626076, 19.4958614 51.6626214, 19.4950618 51.6627033)",,,,
229466737,False,,Tylna,residential,,False,33.14,"LINESTRING (19.4962056 51.6625792, 19.4961336 51.6627266, 19.4960958 51.6628687)",,,,
38919733,False,,Źródlana,residential,,False,108.35900000000001,"LINESTRING (19.48737 51.6622268, 19.4874172 51.6621719, 19.4877428 51.6618324, 19.4880289 51.6615607, 19.4882271 51.6614123)",,,,
"[441803904, 441803903]",False,2,Pabianicka,secondary,50,False,171.419,"LINESTRING (19.48737 51.6622268, 19.4872018 51.662176, 19.4854297 51.6616414, 19.4851355 51.661552)",yes,,,
441803904,False,2,Pabianicka,secondary,50,True,180.825,"LINESTRING (19.48737 51.6622268, 19.4875132 51.6622698, 19.4893569 51.6628239, 19.4895049 51.6628684, 19.4897293 51.6629359)",,,,
38919733,False,,Źródlana,residential,,False,60.077,"LINESTRING (19.4882271 51.6614123, 19.488772 51.6609908)",,,,
38919733,False,,Źródlana,residential,,True,108.35900000000001,"LINESTRING (19.4882271 51.6614123, 19.4880289 51.6615607, 19.4877428 51.6618324, 19.4874172 51.6621719, 19.48737 51.6622268)",,,,
38919767,False,,Adama Mickiewicza,residential,,False,168.252,"LINESTRING (19.4882271 51.6614123, 19.4903285 51.66207, 19.490398 51.662101)",,,,
173325588,False,,Rawska,residential,,False,5.903,"LINESTRING (19.4923468 51.6627236, 19.4924301 51.6627358)",,,,
38919785,False,,Plac 500-lecia,living_street,20,True,151.527,"LINESTRING (19.4923468 51.6627236, 19.4921739 51.6626715, 19.4918749 51.6625815, 19.4918241 51.6625662, 19.4911986 51.6623663, 19.4904691 51.6621443, 19.490398 51.662101)",,,,
38919789,False,,Plac 500-lecia,residential,,False,99.31099999999999,"LINESTRING (19.4923468 51.6627236, 19.492304 51.6627788, 19.4922966 51.6627883, 19.4918118 51.6634132, 19.4917821 51.6634516, 19.4917225 51.6635284)",,,,
173325588,False,,Rawska,residential,,True,5.903,"LINESTRING (19.4924301 51.6627358, 19.4923468 51.6627236)",,,,
38919807,False,,Przejazd,residential,,False,102.782,"LINESTRING (19.4924301 51.6627358, 19.4924907 51.6626638, 19.493036 51.6619596, 19.4930792 51.6619038)",,,,
173325588,False,,Rawska,residential,,False,183.7,"LINESTRING (19.4924301 51.6627358, 19.4925232 51.6627484, 19.4928801 51.6628103, 19.4930093 51.6628291, 19.4931341 51.6628358, 19.4937231 51.6627954, 19.4949239 51.6627128, 19.4950618 51.6627033)",,,,
38919831,False,,Wąska,residential,,False,184.974,"LINESTRING (19.4950618 51.6627033, 19.4950217 51.6628023, 19.4949915 51.6628767, 19.494326 51.6642364, 19.4942962 51.6642974)",,,,
108566370,False,,Stary Rynek,residential,,False,73.792,"LINESTRING (19.4950618 51.6627033, 19.4952287 51.6627458, 19.4958135 51.6628287, 19.4960958 51.6628687)",,,,
173325588,False,,Rawska,residential,,False,80.10600000000001,"LINESTRING (19.4950618 51.6627033, 19.4958614 51.6626214, 19.4959956 51.6626076, 19.4962056 51.6625792)",,,,
173325588,False,,Rawska,residential,,True,183.7,"LINESTRING (19.4950618 51.6627033, 19.4949239 51.6627128, 19.4937231 51.6627954, 19.4931341 51.6628358, 19.4930093 51.6628291, 19.4928801 51.6628103, 19.4925232 51.6627484, 19.4924301 51.6627358)",,,,
38919807,False,,Przejazd,residential,,True,102.782,"LINESTRING (19.4930792 51.6619038, 19.493036 51.6619596, 19.4924907 51.6626638, 19.4924301 51.6627358)",,,,
"[38919817, 1198081684]",False,,Długa,residential,,False,234.05900000000003,"LINESTRING (19.4930792 51.6619038, 19.4931585 51.6619267, 19.4931962 51.6619376, 19.493667 51.6620736, 19.4939202 51.6621355, 19.4942816 51.6621927, 19.4947843 51.6622415, 19.4961444 51.662329, 19.4961805 51.6623313, 19.496363 51.6623577)",,,,
38919817,False,,Długa,residential,,True,157.727,"LINESTRING (19.4930792 51.6619038, 19.4911135 51.6613308, 19.4910096 51.6613005)",,,,
146624163,False,2,Grodziska,secondary,50,True,85.339,"LINESTRING (19.4942962 51.6642974, 19.4954066 51.664636)",,,,
38919831,False,,Wąska,residential,,True,184.974,"LINESTRING (19.4942962 51.6642974, 19.494326 51.6642364, 19.4949915 51.6628767, 19.4950217 51.6628023, 19.4950618 51.6627033)",,,,
146624163,False,2,Grodziska,secondary,50,False,197.039,"LINESTRING (19.4942962 51.6642974, 19.494104 51.6642439, 19.491873 51.6635736, 19.4917225 51.6635284)",,,,
146624164,False,2,Pabianicka,secondary,50,True,10.501,"LINESTRING (19.4849982 51.6615112, 19.4851355 51.661552)",,,,
38919936,False,,Janusza Kusocińskiego,residential,,False,180.618,"LINESTRING (19.4849982 51.6615112, 19.4850159 51.6614309, 19.4850105 51.6613068, 19.4849503 51.6610072, 19.484699 51.6599009)",,,,
38919936,False,,Janusza Kusocińskiego,residential,,False,24.086,"LINESTRING (19.484699 51.6599009, 19.4846707 51.659685)",,,,
38919936,False,,Janusza Kusocińskiego,residential,,True,180.61800000000002,"LINESTRING (19.484699 51.6599009, 19.4849503 51.6610072, 19.4850105 51.6613068, 19.4850159 51.6614309, 19.4849982 51.6615112)",,,,
38919951,False,,Wąwozowa,residential,,False,229.988,"LINESTRING (19.484699 51.6599009, 19.4847805 51.6598984, 19.4848229 51.6599021, 19.4848706 51.6599137, 19.4854208 51.6600499, 19.4855572 51.6600674, 19.4857337 51.660062, 19.4866768 51.6600216, 19.4868259 51.6600098, 19.4870175 51.6599884, 19.4871925 51.6599634, 19.4879442 51.6598336)",,,,
38919951,False,,Wąwozowa,residential,,True,342.703,"LINESTRING (19.4927323 51.6590138, 19.4925535 51.6590315, 19.4888439 51.659677, 19.4879442 51.6598336)",,,,
229466736,False,,Tuszyńska,tertiary,,True,165.096,"LINESTRING (19.4927323 51.6590138, 19.4927081 51.6591277, 19.4927031 51.6591512, 19.4926742 51.6592501, 19.4926399 51.6593487, 19.4925823 51.6594831, 19.4925203 51.6596049, 19.4924531 51.6597243, 19.4923526 51.6598725, 19.4922473 51.6600069, 19.4922133 51.6600451, 19.4921466 51.6601202, 19.4919674 51.6603056, 19.491888 51.6603877)",,,,
108566367,False,,Przyrzeczna,residential,,False,108.351,"LINESTRING (19.4864007 51.6609929, 19.4857899 51.6611862, 19.4855539 51.6612843, 19.4851355 51.661552)",,,,
108566370,False,,Stary Rynek,residential,,True,73.792,"LINESTRING (19.4960958 51.6628687, 19.4958135 51.6628287, 19.4952287 51.6627458, 19.4950618 51.6627033)",,,,
229466737,False,,Tylna,residential,,False,202.32600000000002,"LINESTRING (19.4960958 51.6628687, 19.4960817 51.6629223, 19.4960237 51.6631439, 19.4958712 51.6635564, 19.4957502 51.6638682, 19.4954321 51.6645791, 19.4954066 51.664636)",,,,
229466737,False,,Tylna,residential,,True,33.14,"LINESTRING (19.4960958 51.6628687, 19.4961336 51.6627266, 19.4962056 51.6625792)",,,,
121015800,True,,Szkolna,residential,,False,309.45300000000003,"LINESTRING (19.4945432 51.6612067, 19.4945849 51.6611382, 19.494912 51.6606005, 19.4972025 51.661002, 19.4972774 51.6610466, 19.4972838 51.6611048, 19.497121 51.6615523, 19.4971125 51.6616292)",,,,
229466731,False,,Ogrodowa,tertiary,,False,204.56199999999998,"LINESTRING (19.4945432 51.6612067, 19.4944286 51.6611729, 19.4941074 51.6610783, 19.4937657 51.6609805, 19.4936286 51.6609376, 19.4927286 51.6606561, 19.4920155 51.6604284, 19.491888 51.6603877)",,,,2909E
229466731,False,,Ogrodowa,tertiary,,True,170.97000000000003,"LINESTRING (19.4945432 51.6612067, 19.4949353 51.6613063, 19.4953485 51.6613985, 19.4957667 51.6614695, 19.4967549 51.6616086, 19.4969182 51.6616356)",,,,2909E
38919661,False,,Ogrodowa,tertiary,,False,13.421,"LINESTRING (19.4971125 51.6616292, 19.4969182 51.6616356)",,,,
38919951,False,,Wąwozowa,residential,,False,342.703,"LINESTRING (19.4879442 51.6598336, 19.4888439 51.659677, 19.4925535 51.6590315, 19.4927323 51.6590138)",,,,
38919951,False,,Wąwozowa,residential,,True,229.98799999999997,"LINESTRING (19.4879442 51.6598336, 19.4871925 51.6599634, 19.4870175 51.6599884, 19.4868259 51.6600098, 19.4866768 51.6600216, 19.4857337 51.660062, 19.4855572 51.6600674, 19.4854208 51.6600499, 19.4848706 51.6599137, 19.4848229 51.6599021, 19.4847805 51.6598984, 19.484699 51.6599009)",,,,
"[708817165, 1153204198, 1153204199]",False,,Zaratajka,unclassified,,False,143.86,"LINESTRING (19.4879442 51.6598336, 19.4880985 51.6602098, 19.4882008 51.660458, 19.4882465 51.6605288, 19.4883533 51.6606654, 19.4884712 51.6607998, 19.4886257 51.6609166, 19.488772 51.6609908)",yes,,,
38919733,False,,Źródlana,residential,,True,60.077,"LINESTRING (19.488772 51.6609908, 19.4882271 51.6614123)",,,,
"[38919817, 38919733]",False,,"['Źródlana', 'Długa']",residential,,False,171.04500000000002,"LINESTRING (19.488772 51.6609908, 19.4890042 51.660837, 19.4909452 51.6612865, 19.4910096 51.6613005)",,,,
"[708817165, 1153204198, 1153204199]",False,,Zaratajka,unclassified,,True,143.86,"LINESTRING (19.488772 51.6609908, 19.4886257 51.6609166, 19.4884712 51.6607998, 19.4883533 51.6606654, 19.4882465 51.6605288, 19.4882008 51.660458, 19.4880985 51.6602098, 19.4879442 51.6598336)",yes,,,
38919936,False,,Janusza Kusocińskiego,residential,,True,24.086,"LINESTRING (19.4846707 51.659685, 19.484699 51.6599009)",,,,
38910276,True,,Łódzka,tertiary,,False,31.285,"LINESTRING (19.487692 51.6668974, 19.4875951 51.666999, 19.4875313 51.6670726, 19.4874846 51.6671469)",,,,
