osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
256078292,2,106;108,Wincentego Witosa,secondary,50,False,True,84.41499999999999,"LINESTRING (14.981637 53.8234892, 14.9818946 53.8235188, 14.9828663 53.8237089)",
256093970,,,Ogrodowa,residential,40,True,False,314.789,"LINESTRING (14.981637 53.8234892, 14.9816944 53.8228698, 14.9817527 53.8221366, 14.9817576 53.8220748, 14.981703 53.8219409, 14.9815566 53.8218155, 14.9813958 53.8217494, 14.9797376 53.8215042)",
"[571068001, 571068002]",2,106;108,Wincentego Witosa,secondary,50,False,False,182.781,"LINESTRING (14.981637 53.8234892, 14.9814241 53.823479, 14.981194 53.8234798, 14.9808426 53.8235144, 14.9804848 53.8235781, 14.9802424 53.8236352, 14.9795579 53.8237906, 14.9794406 53.823818, 14.978985 53.8239254)",
256079979,1,106;108,Wincentego Witosa,secondary,50,True,False,30.152,"LINESTRING (14.978985 53.8239254, 14.9788352 53.823984, 14.9787066 53.8240474, 14.9786437 53.8241022)",
"[571068001, 571068002]",2,106;108,Wincentego Witosa,secondary,50,False,True,182.78100000000003,"LINESTRING (14.978985 53.8239254, 14.9794406 53.823818, 14.9795579 53.8237906, 14.9802424 53.8236352, 14.9804848 53.8235781, 14.9808426 53.8235144, 14.981194 53.8234798, 14.9814241 53.823479, 14.981637 53.8234892)",
173147668,2,,Niepodległości,tertiary,50,False,False,144.18400000000003,"LINESTRING (14.9761572 53.8252421, 14.9761798 53.8253301, 14.9761793 53.8254094, 14.9759945 53.8258682, 14.9760337 53.826191, 14.9760741 53.8265233)",
256078289,2,106,Kamieńska,secondary,50,False,True,465.373,"LINESTRING (14.9761572 53.8252421, 14.9758791 53.8252927, 14.9754389 53.8253884, 14.975164 53.8254722, 14.9749442 53.8255494, 14.974641 53.8256787, 14.9743044 53.82586, 14.9733666 53.8264814, 14.9710231 53.8280362)",
256079977,2,106,Niepodległości,secondary,40,False,True,154.58700000000002,"LINESTRING (14.9761572 53.8252421, 14.976376 53.8251885, 14.9765697 53.8251144, 14.9768893 53.824977, 14.9774603 53.8247218, 14.9778254 53.8245216, 14.9780276 53.8244093)",
838760131,2,108,Krótka,secondary,,False,False,20.782,"LINESTRING (14.9731714 53.8221891, 14.9728644 53.8222348)",
256079981,2,108,Zwycięstwa,secondary,50,False,True,127.886,"LINESTRING (14.9731714 53.8221891, 14.9735067 53.8221546, 14.9735915 53.8221459, 14.9737935 53.822129, 14.9740751 53.8221234, 14.9743261 53.8221462, 14.9747886 53.8222273, 14.9750695 53.822289)",
385455751,,,Zwycięstwa,tertiary,,True,False,46.698,"LINESTRING (14.972879 53.8218095, 14.9729844 53.8219418, 14.9730931 53.8220381, 14.9731345 53.8221068, 14.9731714 53.8221891)",
838760131,2,108,Krótka,secondary,,False,True,20.782,"LINESTRING (14.9728644 53.8222348, 14.9731714 53.8221891)",
385455752,,,Zwycięstwa,tertiary,,True,False,47.823,"LINESTRING (14.9728644 53.8222348, 14.9728316 53.8221481, 14.9728264 53.8220549, 14.9728678 53.8219326, 14.972879 53.8218095)",
"[256078290, 298820827]",,,Papieża Jana Pawła II,residential,,False,"[False, True]",109.796,"LINESTRING (14.9836979 53.8238623, 14.9836661 53.8239429, 14.9836306 53.823983, 14.9835884 53.8240147, 14.9833888 53.8240761, 14.9833261 53.8240954, 14.9831695 53.8241442, 14.9829498 53.8242086, 14.982904 53.8242224, 14.9826536 53.8242839, 14.9823333 53.8243625)",
256078292,2,106;108,Wincentego Witosa,secondary,50,False,False,57.192,"LINESTRING (14.9836979 53.8238623, 14.9834249 53.8238156, 14.9828663 53.8237089)",
173147668,2,,Niepodległości,tertiary,50,False,False,81.585,"LINESTRING (14.9760741 53.8265233, 14.9761318 53.8269697, 14.9761781 53.8272544)",
173147668,2,,Niepodległości,tertiary,50,False,True,144.184,"LINESTRING (14.9760741 53.8265233, 14.9760337 53.826191, 14.9759945 53.8258682, 14.9761793 53.8254094, 14.9761798 53.8253301, 14.9761572 53.8252421)",
298820831,,,Osiedle Zdrojowe,residential,,False,True,90.979,"LINESTRING (14.9760741 53.8265233, 14.9772933 53.8264966, 14.9774533 53.8264701)",
173147668,2,,Niepodległości,tertiary,50,False,True,73.859,"LINESTRING (14.97635 53.8282308, 14.9763572 53.8281266, 14.9762789 53.8277493, 14.9762419 53.8275708)",
838760143,,,Szkolna,residential,,False,False,229.183,"LINESTRING (14.9823492 53.8199483, 14.9805688 53.8209868, 14.9798885 53.8214102)",
838760142,,,Szkolna,residential,,False,True,14.4,"LINESTRING (14.9797376 53.8215042, 14.9798885 53.8214102)",
256093978,,,Szkolna,residential,,False,False,230.58100000000002,"LINESTRING (14.9797376 53.8215042, 14.979586 53.8215963, 14.9788921 53.8220183, 14.9785095 53.82222, 14.9781458 53.8224014, 14.9780739 53.8224295, 14.9772701 53.8227429, 14.9770483 53.8228235)",
256079981,2,108,Zwycięstwa,secondary,50,False,False,144.165,"LINESTRING (14.9770483 53.8228235, 14.9769028 53.8227343, 14.9768322 53.8227105, 14.976725 53.8226743, 14.9765088 53.8226311, 14.9764204 53.8226144, 14.9762343 53.8225792, 14.9760935 53.8225492, 14.9759505 53.8225187, 14.9755563 53.8224062, 14.9754307 53.822376, 14.9751157 53.8223001, 14.9750695 53.822289)",
256079981,2,108,Zwycięstwa,secondary,50,False,True,75.096,"LINESTRING (14.9770483 53.8228235, 14.9771577 53.8228981, 14.9776615 53.8233031, 14.9777334 53.823364)",
256093978,,,Szkolna,residential,,False,True,230.58100000000002,"LINESTRING (14.9770483 53.8228235, 14.9772701 53.8227429, 14.9780739 53.8224295, 14.9781458 53.8224014, 14.9785095 53.82222, 14.9788921 53.8220183, 14.979586 53.8215963, 14.9797376 53.8215042)",
256079985,1,,Jedności Narodowej,residential,50,True,False,31.143,"LINESTRING (14.9786219 53.8244537, 14.978535 53.8243391, 14.9784298 53.8241976)",
256093968,,,Jedności Narodowej,residential,,False,False,115.65599999999999,"LINESTRING (14.9786219 53.8244537, 14.9786038 53.8247004, 14.9786136 53.824841, 14.978687 53.8249711, 14.9791345 53.8254136)",
174451541,,,Słoneczna,residential,,False,True,68.921,"LINESTRING (14.9823177 53.8258881, 14.9833657 53.8259274)",
256093980,,,Słoneczna,residential,,False,False,236.773,"LINESTRING (14.9823177 53.8258881, 14.9827134 53.8280046)",
174451541,,,Słoneczna,residential,,False,False,174.15800000000002,"LINESTRING (14.9823177 53.8258881, 14.9817509 53.825877, 14.9815433 53.825873, 14.9796656 53.8258361)",
298820830,,,Jedności Narodowej,residential,,False,True,58.499,"LINESTRING (14.9796656 53.8258361, 14.9791345 53.8254136)",
174451541,,,Słoneczna,residential,,False,True,174.15800000000002,"LINESTRING (14.9796656 53.8258361, 14.9815433 53.825873, 14.9817509 53.825877, 14.9823177 53.8258881)",
177134149,1,,Rondo Pierwszych Osadników Ziemi Golczewskiej,secondary,50,True,False,2.744,"LINESTRING (14.9784813 53.8239139, 14.9785203 53.8239228)",roundabout
177134149,1,,Rondo Pierwszych Osadników Ziemi Golczewskiej,secondary,50,True,False,21.423000000000002,"LINESTRING (14.9781995 53.8239814, 14.9782511 53.8239441, 14.9783206 53.8239188, 14.9784002 53.8239084, 14.9784813 53.8239139)",roundabout
256079982,1,108,Zwycięstwa,secondary,50,True,False,75.565,"LINESTRING (14.9781995 53.8239814, 14.9781777 53.8239096, 14.978091 53.8237649, 14.977955 53.823604, 14.9777334 53.823364)",
