osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,access,junction
"[549940589, 172159038]",True,1,,secondary_link,50,False,61.924,932,"LINESTRING (18.6737631 50.0405285, 18.6738773 50.0406376, 18.6739253 50.0406744, 18.673966 50.0406988, 18.6740125 50.040722, 18.6740617 50.0407397, 18.674122 50.040756, 18.6741852 50.0407673, 18.6742438 50.0407716, 18.674311 50.0407724, 18.6744699 50.0407635)",,
397684542,False,3,Aleja Armii Krajowej,secondary,,True,28.534,924,"LINESTRING (18.673816 50.0413335, 18.6738532 50.041589)",,
42717732,False,1,Aleja Armii Krajowej,secondary,50,False,89.652,924,"LINESTRING (18.673816 50.0413335, 18.6737951 50.0411397, 18.6737698 50.0409549, 18.6737613 50.0407689, 18.6737631 50.0405285)",,
562711367,False,2,Aleja Armii Krajowej,secondary,50,True,14.375,924,"LINESTRING (18.6737701 50.0403993, 18.6737631 50.0405285)",,
"[562711368, 562711369, 562711366]",False,2,Aleja Armii Krajowej,secondary,50,False,116.54100000000001,924,"LINESTRING (18.6737701 50.0403993, 18.6737832 50.0401823, 18.6737872 50.0400461, 18.6737759 50.0396547, 18.6737692 50.0393515)",,
528513351,True,1,Wodzisławska,tertiary,50,False,51.983999999999995,,"LINESTRING (18.6751403 50.0400829, 18.6755827 50.0401671, 18.6758324 50.0402269)",,
"[172551940, 549940597]",True,1,Wodzisławska,secondary,50,False,29.580999999999996,932,"LINESTRING (18.6749078 50.0400871, 18.6747383 50.0400603, 18.6745167 50.0400017)",,
42717243,True,2,Wodzisławska,tertiary,50,False,23.548,,"LINESTRING (18.6758324 50.0402269, 18.6755066 50.0401943)",,
1196339742,False,3,Wodzisławska,tertiary,50,True,6.286,,"LINESTRING (18.6758324 50.0402269, 18.6759162 50.0402442)",,
528513351,True,1,Wodzisławska,tertiary,50,False,23.467,,"LINESTRING (18.6748201 50.0400355, 18.6751403 50.0400829)",,
"[549940577, 549940581]",True,1,,secondary_link,30,False,28.715,,"LINESTRING (18.6748201 50.0400355, 18.6748883 50.0399938, 18.6749433 50.0399524, 18.674965 50.0399016, 18.6749707 50.039811)",,
562712874,True,1,Wodzisławska,tertiary,50,False,44.394,,"LINESTRING (18.6755066 50.0401943, 18.6749078 50.0400871)",,
"[549940592, 549940587]",True,1,,secondary_link,50,False,52.584,,"LINESTRING (18.6755066 50.0401943, 18.6753189 50.0402137, 18.6752322 50.0402328, 18.6751506 50.0402584, 18.6750822 50.0402928, 18.6750251 50.0403352, 18.6749089 50.0404314)",,
172551920,True,2,Aleja Zjednoczonej Europy,secondary,50,False,43.202999999999996,932,"LINESTRING (18.674441 50.0353536, 18.6740756 50.035366, 18.6739391 50.0353767, 18.6738383 50.0353842)",,
"[600426882, 89952333]",True,1,Aleja Zjednoczonej Europy,secondary_link,50,False,62.295,932,"LINESTRING (18.674441 50.0353536, 18.6741123 50.0354331, 18.6740548 50.035462, 18.6740105 50.0354904, 18.673973 50.035521, 18.6739321 50.0355589, 18.6739066 50.0355974, 18.6738494 50.0357123)",,
"[397684544, 1029812950, 397684527]",True,"['2', '3']",Aleja Armii Krajowej,secondary,50,False,254.005,932,"LINESTRING (18.6738494 50.0357123, 18.67388 50.0368425, 18.6738926 50.0373067, 18.673908 50.0379963)",,
89952354,False,,,residential,,False,65.073,,"LINESTRING (18.6756993 50.0358476, 18.6757295 50.035468, 18.6757386 50.035354, 18.6757424 50.035297, 18.6757411 50.0352631)",,
214385494,False,,,residential,,False,96.25399999999999,,"LINESTRING (18.6756993 50.0358476, 18.6753792 50.0358606, 18.6751271 50.0358708, 18.6750873 50.0358724, 18.6749122 50.0358795, 18.6748161 50.0358868, 18.6747436 50.0358948, 18.6747743 50.036009, 18.674818 50.0361398)",,
214385494,False,,,residential,,True,41.733,,"LINESTRING (18.6756993 50.0358476, 18.6758677 50.0358429, 18.6758874 50.0358447, 18.6759059 50.0358513, 18.6759229 50.0358618, 18.6759342 50.0358739, 18.6759417 50.0358856, 18.6759456 50.0359046, 18.675947 50.0360842)",,
"[549940586, 549940591]",True,1,,secondary_link,50,False,41.764,932,"LINESTRING (18.6749089 50.0404314, 18.674976 50.0403177, 18.6750068 50.0402708, 18.6750078 50.0402081, 18.6749939 50.0401647, 18.6749537 50.0401179, 18.6749078 50.0400871)",,
549940590,False,2,,secondary_link,50,True,49.775999999999996,932,"LINESTRING (18.6749089 50.0404314, 18.6747746 50.0405808, 18.6747045 50.0406549, 18.6746785 50.0406774, 18.6746466 50.0406976, 18.6746073 50.0407165, 18.674561 50.0407349, 18.6745215 50.0407483, 18.6744699 50.0407635)",,
"[42717731, 549940588, 89952325]",True,1,,secondary_link,50,False,111.95,,"LINESTRING (18.6744699 50.0407635, 18.6743446 50.0408192, 18.6742142 50.0408554, 18.6741483 50.0408751, 18.6740943 50.0408956, 18.6740475 50.0409197, 18.6740119 50.040946, 18.6739799 50.0409771, 18.6739599 50.041005, 18.6739448 50.0410411, 18.6739381 50.0410781, 18.6739336 50.0411381, 18.6739124 50.0413758, 18.6738532 50.041589)",,
549940590,False,2,,secondary_link,50,False,49.775999999999996,932,"LINESTRING (18.6744699 50.0407635, 18.6745215 50.0407483, 18.674561 50.0407349, 18.6746073 50.0407165, 18.6746466 50.0406976, 18.6746785 50.0406774, 18.6747045 50.0406549, 18.6747746 50.0405808, 18.6749089 50.0404314)",,
42717238,False,2,,secondary_link,,False,61.291,,"LINESTRING (18.6749707 50.039811, 18.6749291 50.0397093, 18.6748286 50.0395336, 18.6746633 50.0392975)",,
"[549940576, 549940582]",True,1,,secondary_link,50,False,32.774,,"LINESTRING (18.6749707 50.039811, 18.6750221 50.0398967, 18.6750525 50.0399784, 18.6750896 50.0400291, 18.6751403 50.0400829)",,
600426890,True,3,Aleja Armii Krajowej,secondary,,False,7.863,,"LINESTRING (18.6736509 50.035401, 18.6736447 50.0353304)",,
214436723,True,2,Aleja Zjednoczonej Europy,secondary,50,False,16.195,932,"LINESTRING (18.6820179 50.0347471, 18.6817933 50.0347671)",,
214436735,True,1,,residential,,False,12.24,,"LINESTRING (18.6820179 50.0347471, 18.681994 50.0346381)",,
1125963086,True,2,Jarosława Dąbrowskiego,residential,40,False,5.548,,"LINESTRING (18.682101 50.0349646, 18.6820469 50.0349288)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,97.815,,"LINESTRING (18.682101 50.0349646, 18.6820911 50.0351465, 18.6820775 50.0354299, 18.6820621 50.0358439)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,10.145,,"LINESTRING (18.6820362 50.0403635, 18.6820529 50.0404541)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,57.896,,"LINESTRING (18.6820362 50.0403635, 18.6820319 50.04034, 18.6819892 50.0401059, 18.6819681 50.0399922, 18.6819642 50.0399717, 18.6819401 50.0398465)",,
214377861,False,,,residential,,False,71.431,,"LINESTRING (18.6820362 50.0403635, 18.6817904 50.0403759, 18.6810368 50.0403696)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,False,60.374,,"LINESTRING (18.685782 50.0408664, 18.6866271 50.0408519)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,True,61.489,,"LINESTRING (18.685782 50.0408664, 18.6849217 50.0408891)",,
207636412,True,,Księcia Leszka,living_street,,False,210.213,,"LINESTRING (18.685782 50.0408664, 18.6857497 50.0405975, 18.6857287 50.0400494, 18.6856792 50.039208, 18.6856628 50.0391426, 18.685585 50.039135, 18.6854081 50.0391404)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,False,23.686,,"LINESTRING (18.6845909 50.0409045, 18.6847071 50.0408991, 18.6849217 50.0408891)",,
"[172793833, 207636420]",False,2,,residential,,False,116.11399999999999,,"LINESTRING (18.6845909 50.0409045, 18.6845977 50.04105, 18.6846039 50.0411823, 18.6846194 50.0415144, 18.6846301 50.041656, 18.6846323 50.0416846, 18.6846367 50.0417707, 18.6846416 50.0418364, 18.6846417 50.0418554, 18.6846378 50.0418777, 18.6846301 50.0418968, 18.6846228 50.0419121, 18.6846078 50.0419453)",,
593738346,False,,Osiedle Księcia Władysława,living_street,,True,177.828,,"LINESTRING (18.6845909 50.0409045, 18.6844229 50.0409072, 18.6842851 50.0409094, 18.6823059 50.040942, 18.6822517 50.0409428, 18.6821016 50.0409448)",destination,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,3.204,,"LINESTRING (18.6821016 50.0409448, 18.6821002 50.0409736)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,54.702,,"LINESTRING (18.6821016 50.0409448, 18.6821023 50.0409197, 18.6820988 50.0408089, 18.6820529 50.0404541)",,
593738346,False,,Osiedle Księcia Władysława,living_street,,False,177.828,,"LINESTRING (18.6821016 50.0409448, 18.6822517 50.0409428, 18.6823059 50.040942, 18.6842851 50.0409094, 18.6844229 50.0409072, 18.6845909 50.0409045)",destination,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,3.204,,"LINESTRING (18.6821002 50.0409736, 18.6821016 50.0409448)",,
"[207642349, 587277543]",True,1,Jarosława Dąbrowskiego,residential,,False,32.062999999999995,,"LINESTRING (18.6821002 50.0409736, 18.6821389 50.0410928, 18.6821355 50.0411471, 18.6821321 50.0412326, 18.6821334 50.0412593)",,
"[1052530475, 172793827]",True,1,Rondo Wodzisławskie,tertiary,50,False,9.917,,"LINESTRING (18.6821334 50.0412593, 18.6821603 50.0412727, 18.6821816 50.0412898, 18.6821961 50.0413095, 18.6822023 50.0413328)",,roundabout
"[587277547, 172793846]",True,1,Wodzisławska,tertiary,50,False,25.740000000000002,,"LINESTRING (18.6815748 50.0412881, 18.6816793 50.0412759, 18.6817505 50.0412808, 18.6818944 50.0412889, 18.6819324 50.0412911)",,
"[1030075436, 172793822]",False,"['2', '3']",Wodzisławska,tertiary,50,False,146.149,,"LINESTRING (18.6815748 50.0412881, 18.6809082 50.0411691, 18.6807872 50.0411474, 18.6802562 50.0410515, 18.6798404 50.0409738, 18.6796061 50.0409292)",,
172793827,True,1,Rondo Wodzisławskie,tertiary,50,False,9.542000000000002,,"LINESTRING (18.6820046 50.0412525, 18.6820368 50.0412469, 18.6820702 50.0412462, 18.682103 50.0412504, 18.6821334 50.0412593)",,roundabout
"[587277544, 172793849]",True,1,Jarosława Dąbrowskiego,residential,,False,31.815000000000005,,"LINESTRING (18.6820046 50.0412525, 18.6820377 50.0411376, 18.6820474 50.041089, 18.6821002 50.0409736)",,
172793827,True,1,Rondo Wodzisławskie,tertiary,50,False,6.804,,"LINESTRING (18.6819324 50.0412911, 18.6819465 50.0412795, 18.6819634 50.0412685, 18.681983 50.0412594, 18.6820046 50.0412525)",,roundabout
172793847,True,1,Wodzisławska,tertiary,50,False,35.552,,"LINESTRING (18.6822023 50.0413328, 18.6823559 50.0413871, 18.6824304 50.0414116, 18.682625 50.0415005)",,
1052530475,True,1,Rondo Wodzisławskie,tertiary,50,False,9.442,,"LINESTRING (18.6822023 50.0413328, 18.682202 50.0413526, 18.6821933 50.0413736, 18.6821772 50.0413927, 18.6821548 50.0414089)",,roundabout
172793827,True,1,Rondo Wodzisławskie,tertiary,50,False,9.219999999999999,,"LINESTRING (18.681922 50.0413714, 18.6819153 50.0413556, 18.6819131 50.0413392, 18.6819153 50.0413229, 18.6819219 50.0413071, 18.6819324 50.0412911)",,roundabout
"[587277548, 207642350]",True,1,Wodzisławska,tertiary,50,False,26.936999999999998,,"LINESTRING (18.681922 50.0413714, 18.6817393 50.0413441, 18.6816692 50.0413329, 18.6815748 50.0412881)",,
"[1052530475, 172793827]",True,1,Rondo Wodzisławskie,tertiary,50,False,20.146,,"LINESTRING (18.6821548 50.0414089, 18.6821239 50.0414224, 18.6820886 50.0414304, 18.6820513 50.0414323, 18.6820145 50.0414281, 18.6819738 50.0414163, 18.6819559 50.0414053, 18.6819361 50.0413895, 18.681922 50.0413714)",,roundabout
207642352,True,1,Wodzisławska,tertiary,50,False,35.129000000000005,,"LINESTRING (18.682625 50.0415005, 18.6823763 50.0414598, 18.6823193 50.0414471, 18.6821911 50.0414172, 18.6821548 50.0414089)",,
"[1196339680, 1196339681, 89952405, 1196339679]",False,"['2', '3']",Wodzisławska,tertiary,50,True,150.069,,"LINESTRING (18.682625 50.0415005, 18.6829098 50.0415659, 18.683124 50.0416141, 18.6833329 50.0416665, 18.6834586 50.0416998, 18.6836755 50.0417522, 18.6837525 50.0417684, 18.6840543 50.0418349, 18.684164 50.041856, 18.6843406 50.0418856, 18.6846078 50.0419453)",,
"[1196339680, 1196339681, 89952405, 1196339679]",False,"['2', '3']",Wodzisławska,tertiary,50,False,150.069,,"LINESTRING (18.6846078 50.0419453, 18.6843406 50.0418856, 18.684164 50.041856, 18.6840543 50.0418349, 18.6837525 50.0417684, 18.6836755 50.0417522, 18.6834586 50.0416998, 18.6833329 50.0416665, 18.683124 50.0416141, 18.6829098 50.0415659, 18.682625 50.0415005)",,
"[1196339682, 89952405]",False,"['2', '3']",Wodzisławska,tertiary,50,True,74.376,,"LINESTRING (18.6846078 50.0419453, 18.6848335 50.0419956, 18.6850179 50.0420339, 18.6850803 50.0420479, 18.6855926 50.0421629)",,
"[172793833, 207636420]",False,2,,residential,,True,116.114,,"LINESTRING (18.6846078 50.0419453, 18.6846228 50.0419121, 18.6846301 50.0418968, 18.6846378 50.0418777, 18.6846417 50.0418554, 18.6846416 50.0418364, 18.6846367 50.0417707, 18.6846323 50.0416846, 18.6846301 50.041656, 18.6846194 50.0415144, 18.6846039 50.0411823, 18.6845977 50.04105, 18.6845909 50.0409045)",,
172793861,True,,Księcia Leszka,residential,,False,146.67,,"LINESTRING (18.6855926 50.0421629, 18.6856219 50.0421024, 18.6856413 50.0420624, 18.6857366 50.0418591, 18.6857689 50.0417903, 18.6858214 50.0416486, 18.6858424 50.0414425, 18.6858277 50.0413069, 18.6858169 50.0412199, 18.685782 50.0408664)",,
"[1196339682, 89952405]",False,"['2', '3']",Wodzisławska,tertiary,50,False,74.376,,"LINESTRING (18.6855926 50.0421629, 18.6850803 50.0420479, 18.6850179 50.0420339, 18.6848335 50.0419956, 18.6846078 50.0419453)",,
207636428,False,,,living_street,,False,15.097,,"LINESTRING (18.6823468 50.0391659, 18.6821359 50.0391752)",,
207636428,False,,,living_street,,True,25.672,,"LINESTRING (18.6823468 50.0391659, 18.6824113 50.0392045, 18.6824461 50.0392866, 18.6824516 50.0393757)",,
1265544438,False,,,living_street,,False,34.58,,"LINESTRING (18.6823468 50.0391659, 18.6824123 50.0391344, 18.6824325 50.0390199, 18.6824244 50.0388768)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,73.329,,"LINESTRING (18.6818195 50.0391916, 18.6819401 50.0398465)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,28.964,,"LINESTRING (18.6818195 50.0391916, 18.6817922 50.0390233, 18.6817813 50.0389323)",,
207636428,False,,,living_street,,True,22.672,,"LINESTRING (18.6818195 50.0391916, 18.681954 50.0391832, 18.6821359 50.0391752)",,
207636416,False,,Osiedle Księcia Władysława,living_street,,True,114.137,,"LINESTRING (18.684049 50.0393434, 18.6824516 50.0393757)",,
207636416,False,,Osiedle Księcia Władysława,living_street,,False,114.137,,"LINESTRING (18.6824516 50.0393757, 18.684049 50.0393434)",,
207636428,False,,,living_street,,True,49.691,,"LINESTRING (18.6824516 50.0393757, 18.6824647 50.0398225)",,
207636428,False,,,living_street,,False,25.671999999999997,,"LINESTRING (18.6824516 50.0393757, 18.6824461 50.0392866, 18.6824113 50.0392045, 18.6823468 50.0391659)",,
207636427,False,,Osiedle Księcia Władysława,living_street,,True,13.786,,"LINESTRING (18.6824647 50.0398225, 18.682272 50.0398299)",,
207636428,False,,,living_street,,False,49.691,,"LINESTRING (18.6824647 50.0398225, 18.6824516 50.0393757)",,
207636427,False,,Osiedle Księcia Władysława,living_street,,False,120.792,,"LINESTRING (18.6824647 50.0398225, 18.6827808 50.0398539, 18.6841521 50.0398375)",,
207636427,False,,Osiedle Księcia Władysława,living_street,,True,120.792,,"LINESTRING (18.6841521 50.0398375, 18.6827808 50.0398539, 18.6824647 50.0398225)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,73.329,,"LINESTRING (18.6819401 50.0398465, 18.6818195 50.0391916)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,57.896,,"LINESTRING (18.6819401 50.0398465, 18.6819642 50.0399717, 18.6819681 50.0399922, 18.6819892 50.0401059, 18.6820319 50.04034, 18.6820362 50.0403635)",,
207636427,False,,Osiedle Księcia Władysława,living_street,,False,23.78,,"LINESTRING (18.6819401 50.0398465, 18.6820858 50.0398371, 18.682272 50.0398299)",,
207636418,False,,Osiedle Księcia Władysława,living_street,,True,146.176,,"LINESTRING (18.6840982 50.0404079, 18.6822257 50.040444, 18.682194 50.0404463, 18.6820529 50.0404541)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,10.145,,"LINESTRING (18.6820529 50.0404541, 18.6820362 50.0403635)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,54.702,,"LINESTRING (18.6820529 50.0404541, 18.6820988 50.0408089, 18.6821023 50.0409197, 18.6821016 50.0409448)",,
207636418,False,,Osiedle Księcia Władysława,living_street,,False,146.176,,"LINESTRING (18.6820529 50.0404541, 18.682194 50.0404463, 18.6822257 50.040444, 18.6840982 50.0404079)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,True,48.079,,"LINESTRING (18.6872999 50.0408363, 18.6866271 50.0408519)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,False,61.489,,"LINESTRING (18.6849217 50.0408891, 18.685782 50.0408664)",,
207636415,False,,Osiedle Księcia Władysława,living_street,,True,23.686,,"LINESTRING (18.6849217 50.0408891, 18.6847071 50.0408991, 18.6845909 50.0409045)",,
214373133,False,,,residential,,False,126.844,,"LINESTRING (18.6762721 50.0411094, 18.6765901 50.0422317)",,
214373132,False,,Widok,residential,,False,152.784,,"LINESTRING (18.6762721 50.0411094, 18.6763774 50.0410835, 18.6765508 50.0410573, 18.6776171 50.0409337, 18.6780347 50.0408853, 18.6782378 50.0408618, 18.678368 50.0408829)",,
214373132,False,,Widok,residential,,True,35.433,,"LINESTRING (18.6762721 50.0411094, 18.6761822 50.0411373, 18.6758508 50.0412769)",,
214373132,False,,Widok,residential,,False,35.433,,"LINESTRING (18.6758508 50.0412769, 18.6761822 50.0411373, 18.6762721 50.0411094)",,
214373132,False,,Widok,residential,,True,61.48,,"LINESTRING (18.6758508 50.0412769, 18.6756299 50.0413699, 18.675462 50.041428, 18.675231 50.0414776, 18.6750711 50.0414961)",,
214373132,False,,Widok,residential,,False,20.005,,"LINESTRING (18.6747936 50.0415207, 18.6750711 50.0414961)",,
214373133,False,,,residential,,True,126.844,,"LINESTRING (18.6765901 50.0422317, 18.6762721 50.0411094)",,
216066663,False,,Dobra,living_street,20,False,79.165,,"LINESTRING (18.6787363 50.0421099, 18.67983 50.0419937)",,
313661330,False,,Miła,residential,20,False,139.599,,"LINESTRING (18.6787363 50.0421099, 18.6786093 50.0416886, 18.6786022 50.0416651, 18.6785421 50.0413911, 18.6784302 50.0409451, 18.678368 50.0408829)",,
214373132,False,,Widok,residential,,True,20.005,,"LINESTRING (18.6750711 50.0414961, 18.6747936 50.0415207)",,
214373132,False,,Widok,residential,,False,61.48,,"LINESTRING (18.6750711 50.0414961, 18.675231 50.0414776, 18.675462 50.041428, 18.6756299 50.0413699, 18.6758508 50.0412769)",,
587181314,False,1,,residential,,True,12.101,,"LINESTRING (18.6790131 50.0349987, 18.6789761 50.0348925)",,
587181317,True,2,Aleja Zjednoczonej Europy,secondary,50,False,12.498,932,"LINESTRING (18.6790131 50.0349987, 18.6788395 50.0350128)",,
214377860,False,,,residential,,False,53.799,,"LINESTRING (18.6790294 50.0365519, 18.6789392 50.0365609, 18.6789102 50.0365609, 18.6786681 50.0365613, 18.6782772 50.0365618)",,
214377860,False,,,residential,,True,50.647,,"LINESTRING (18.6790294 50.0365519, 18.6790361 50.0364968, 18.6790398 50.0360966)",,
214385507,False,,,residential,,True,60.361,,"LINESTRING (18.6790294 50.0365519, 18.6790292 50.0367195, 18.6790291 50.0367465, 18.6790208 50.0370947)",,
214377855,False,,,residential,,True,80.751,,"LINESTRING (18.6779932 50.0365623, 18.6779881 50.0372885)",,
214377860,False,,,residential,,True,20.283,,"LINESTRING (18.6779932 50.0365623, 18.6782772 50.0365618)",,
214385511,False,,,residential,,False,194.708,,"LINESTRING (18.6779932 50.0365623, 18.6764776 50.0365645, 18.6762095 50.0365649, 18.6761151 50.036565, 18.6760101 50.036547, 18.6759674 50.0365171, 18.6759464 50.0364555, 18.6759475 50.0363409, 18.675947 50.0360842)",,
214377855,False,,,residential,,False,55.483000000000004,,"LINESTRING (18.6780507 50.0377788, 18.6780073 50.0377336, 18.6779889 50.0376428, 18.6779881 50.0372885)",,
214385498,False,,,residential,,False,281.02200000000005,,"LINESTRING (18.6780507 50.0377788, 18.6779188 50.0377511, 18.6778746 50.0377476, 18.6767825 50.0377526, 18.6765141 50.037754, 18.6763594 50.0377181, 18.676329 50.0376848, 18.67632 50.0376077, 18.6763482 50.0374797, 18.67642 50.037321, 18.6764637 50.0372933, 18.6765156 50.0372849, 18.6779881 50.0372885)",,
214377855,False,,,residential,,True,36.706,,"LINESTRING (18.6780507 50.0377788, 18.6784683 50.0379028, 18.6785083 50.037926)",,
214377857,False,,,residential,,False,79.817,,"LINESTRING (18.6796552 50.0382287, 18.679661 50.0389465)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,False,113.455,,"LINESTRING (18.6817813 50.0389323, 18.681764 50.038741, 18.6817559 50.0384229, 18.6817594 50.0382924, 18.6817913 50.0380557, 18.6818091 50.0379137)",,
172793792,False,2,Jarosława Dąbrowskiego,residential,40,True,28.964,,"LINESTRING (18.6817813 50.0389323, 18.6817922 50.0390233, 18.6818195 50.0391916)",,
214377859,False,,,residential,,False,53.275,,"LINESTRING (18.6817813 50.0389323, 18.6815039 50.0389358, 18.6812692 50.0389372, 18.6810354 50.0389387)",,
214377855,False,,,residential,,True,76.775,,"LINESTRING (18.678586 50.0389424, 18.679661 50.0389465)",,
214377855,False,,,residential,,False,52.175,,"LINESTRING (18.678586 50.0389424, 18.6785866 50.0388322, 18.6785805 50.0384732)",,
214385495,False,,,residential,,False,279.223,,"LINESTRING (18.678586 50.0389424, 18.6772456 50.0389503, 18.6770021 50.0389506, 18.6769458 50.0389334, 18.6769096 50.0388963, 18.676909 50.0388518, 18.6769407 50.0385746, 18.6769802 50.0385313, 18.6770356 50.0385081, 18.6771045 50.0384933, 18.6785805 50.0384732)",,
214377855,False,,,residential,,False,76.775,,"LINESTRING (18.679661 50.0389465, 18.678586 50.0389424)",,
214377855,False,,,residential,,True,6.028,,"LINESTRING (18.679661 50.0389465, 18.6797454 50.0389467)",,
214377857,False,,,residential,,True,79.817,,"LINESTRING (18.679661 50.0389465, 18.6796552 50.0382287)",,
214377855,False,,,residential,,False,6.028,,"LINESTRING (18.6797454 50.0389467, 18.679661 50.0389465)",,
214377861,False,,,residential,,True,42.991,,"LINESTRING (18.6797454 50.0389467, 18.6797522 50.0393333)",,
214377859,False,,,residential,,True,92.132,,"LINESTRING (18.6797454 50.0389467, 18.6802914 50.0389433, 18.6810354 50.0389387)",,
214377860,False,,,residential,,False,51.064,,"LINESTRING (18.6790324 50.0356374, 18.6790398 50.0360966)",,
214385502,False,,,residential,,False,80.101,,"LINESTRING (18.6790324 50.0356374, 18.6801539 50.035641)",,
587181323,True,1,,residential,,False,60.308,,"LINESTRING (18.6790324 50.0356374, 18.6790194 50.0350951)",,
214385502,False,,,residential,,True,80.101,,"LINESTRING (18.6801539 50.035641, 18.6790324 50.0356374)",,
42717723,False,,Hańcówka,residential,30,True,66.001,,"LINESTRING (18.6741383 50.0357447, 18.674476 50.0359203, 18.6747526 50.0361222, 18.674818 50.0361398)",,
214385501,False,,,residential,,True,165.897,,"LINESTRING (18.6782697 50.0360708, 18.675947 50.0360842)",,
