osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,junction
275113588,2,Młyńska,residential,False,True,201.325,"LINESTRING (19.8384534 53.1232165, 19.8382896 53.1232096, 19.8382547 53.1232111, 19.838199 53.1232129, 19.8381187 53.1232296, 19.8380328 53.1232726, 19.8378713 53.1234051, 19.8378142 53.123452, 19.8374104 53.1237777, 19.8365036 53.1245086)",,
799792778,1,Jana Pawła II,secondary,True,False,33.058,"LINESTRING (19.8384534 53.1232165, 19.8384869 53.1230595, 19.8385175 53.1229217)",541,
26008401,2,Jana Pawła II,secondary,False,False,47.788,"LINESTRING (19.840454 53.1213505, 19.8406239 53.1212732, 19.8408622 53.1211471, 19.8410054 53.1210766)",541,
26008401,2,Jana Pawła II,secondary,False,True,171.558,"LINESTRING (19.840454 53.1213505, 19.8393142 53.122128, 19.8388488 53.1225515)",541,
275113659,,Żuromińska,residential,False,True,185.018,"LINESTRING (19.840454 53.1213505, 19.8403578 53.1212943, 19.8401123 53.1211508, 19.8392709 53.1207787, 19.8389148 53.1206211, 19.8382644 53.1203334)",,
26008401,2,Jana Pawła II,secondary,False,False,37.652,"LINESTRING (19.8441395 53.1195411, 19.8443475 53.1194537, 19.8446017 53.1193469)",541,
26008401,2,Jana Pawła II,secondary,False,True,224.291,"LINESTRING (19.8441395 53.1195411, 19.8432992 53.1199009, 19.8431341 53.1199754, 19.8428858 53.1200952, 19.842665 53.1202076, 19.8417074 53.1207036, 19.8415175 53.1208004)",541,
275113581,2,Gamy,residential,False,False,246.233,"LINESTRING (19.8441395 53.1195411, 19.8442346 53.1196095, 19.8442513 53.119636, 19.844267 53.1196602, 19.8442835 53.1197459, 19.8442649 53.119818, 19.8441445 53.1199515, 19.8441107 53.1199889, 19.8440319 53.1200888, 19.8439367 53.1201944, 19.8438753 53.1202645, 19.8436318 53.1205377, 19.8434358 53.1207171, 19.8433673 53.1207798, 19.8430397 53.1210438, 19.842508 53.1214013)",,
26008401,2,Jana Pawła II,secondary,False,True,154.722,"LINESTRING (19.8461299 53.1183053, 19.8459587 53.1184383, 19.845323 53.1189163, 19.8451544 53.119034, 19.8449726 53.1191488, 19.8447611 53.1192693, 19.8446017 53.1193469)",541,
759536802,1,Jana Pawła II,secondary,True,False,29.254999999999995,"LINESTRING (19.8461299 53.1183053, 19.846209 53.1182257, 19.8462409 53.1181848, 19.846252 53.1181721, 19.8463379 53.1180739)",541,
759536805,,Jana Pawła II,secondary,False,True,3.122,"LINESTRING (19.8463635 53.1176769, 19.846367 53.1177049)",541,
