osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
26014274,2,541,Mławska,secondary,False,False,57.166,"LINESTRING (19.8920743 52.9622064, 19.8914369 52.9618645)",,
"[26015090, 26014275]",,,"['Nadwkrzańska', 'Kościelna']",residential,False,False,311.203,"LINESTRING (19.8920743 52.9622064, 19.8924365 52.9619607, 19.892886 52.9614183, 19.893295 52.9609748, 19.8935024 52.9608287, 19.8939637 52.9603797, 19.8931195 52.9599972)",,
26014274,2,541,Mławska,secondary,False,False,43.338,"LINESTRING (19.8914369 52.9618645, 19.8909629 52.9615992)",,
26014274,2,541,Mławska,secondary,False,True,57.166,"LINESTRING (19.8914369 52.9618645, 19.8920743 52.9622064)",,
26013752,2,541,,secondary,True,False,100.46000000000001,"LINESTRING (19.8914369 52.9618645, 19.8911151 52.9620927, 19.8906354 52.9624329, 19.8904659 52.9625531)",,
26013753,,,Płocka,residential,False,False,58.199,"LINESTRING (19.8904234 52.9612946, 19.8901173 52.9611174, 19.8897904 52.9609361)",,
26014269,,541,Mławska,secondary,True,False,49.527,"LINESTRING (19.8904234 52.9612946, 19.8905665 52.9613754, 19.8907616 52.9614856, 19.8908291 52.9615237, 19.8908927 52.9615596, 19.8909629 52.9615992)",,
26014268,,541,Stary Rynek,secondary,True,False,105.26,"LINESTRING (19.8904659 52.9625531, 19.8902755 52.962453, 19.889485 52.9620375, 19.8892818 52.9619307)",,
26014276,,,Zamkowa,tertiary,False,False,164.77800000000002,"LINESTRING (19.8904659 52.9625531, 19.8903813 52.9626381, 19.8888509 52.9636688)",,
26014267,,541,Stary Rynek,secondary,True,False,104.16000000000001,"LINESTRING (19.8892818 52.9619307, 19.8895432 52.9617851, 19.8902635 52.9613837, 19.8904234 52.9612946)",,
26015083,,541,Sierpecka,secondary,False,False,251.656,"LINESTRING (19.8892818 52.9619307, 19.8887748 52.9622267, 19.8884797 52.9623904, 19.8882944 52.9624627, 19.8879025 52.9625656, 19.8875566 52.962635, 19.8873546 52.9626572, 19.8871709 52.9626526, 19.8869758 52.9626171, 19.8868204 52.9625628, 19.8864226 52.962344, 19.886168 52.9622215)",,
"[26014282, 26014283, 26014277]",,,,residential,False,False,147.368,"LINESTRING (19.8880753 52.9643973, 19.8880628 52.9644903, 19.8878585 52.9647028, 19.8875621 52.9649612, 19.8874855 52.9650619, 19.8874212 52.9651791, 19.8873379 52.9653236, 19.8870881 52.9655659)",yes,
"[624828683, 26014276, 624828685]",,,Zamkowa,tertiary,False,True,96.771,"LINESTRING (19.8880753 52.9643973, 19.8882822 52.9642626, 19.8885024 52.9640711, 19.8886014 52.9639627, 19.8887757 52.963761, 19.8888509 52.9636688)",yes,
"[26014282, 26014283, 26014277]",,,,residential,False,True,147.368,"LINESTRING (19.8870881 52.9655659, 19.8873379 52.9653236, 19.8874212 52.9651791, 19.8874855 52.9650619, 19.8875621 52.9649612, 19.8878585 52.9647028, 19.8880628 52.9644903, 19.8880753 52.9643973)",yes,
26014274,2,541,Mławska,secondary,False,True,43.338,"LINESTRING (19.8909629 52.9615992, 19.8914369 52.9618645)",,
25937631,2,561,Warszawska,secondary,False,False,104.181,"LINESTRING (19.8909629 52.9615992, 19.8911087 52.9614947, 19.89196 52.9608801)",,
841989903,,,,residential,False,False,69.146,"LINESTRING (19.89196 52.9608801, 19.8912249 52.9604435)",,
25937631,2,561,Warszawska,secondary,False,False,125.75099999999999,"LINESTRING (19.89196 52.9608801, 19.8920039 52.9608487, 19.8926653 52.9603768, 19.8929539 52.9601785, 19.8930642 52.9600844, 19.8931195 52.9599972)",,
25937631,2,561,Warszawska,secondary,False,True,104.181,"LINESTRING (19.89196 52.9608801, 19.8911087 52.9614947, 19.8909629 52.9615992)",,
25937631,2,561,Warszawska,secondary,False,True,125.751,"LINESTRING (19.8931195 52.9599972, 19.8930642 52.9600844, 19.8929539 52.9601785, 19.8926653 52.9603768, 19.8920039 52.9608487, 19.89196 52.9608801)",,
"[26015090, 26014275]",,,"['Nadwkrzańska', 'Kościelna']",residential,False,True,311.203,"LINESTRING (19.8931195 52.9599972, 19.8939637 52.9603797, 19.8935024 52.9608287, 19.893295 52.9609748, 19.892886 52.9614183, 19.8924365 52.9619607, 19.8920743 52.9622064)",,
26015091,2,561,Kościelna,secondary,False,False,123.34,"LINESTRING (19.8931195 52.9599972, 19.8930788 52.9598872, 19.8925997 52.9592393, 19.8924031 52.9589776)",,
358271097,2,561,Nowy Rynek,secondary,False,False,27.782,"LINESTRING (19.8924031 52.9589776, 19.8922141 52.9587552)",,
26015091,2,561,Kościelna,secondary,False,True,123.34,"LINESTRING (19.8924031 52.9589776, 19.8925997 52.9592393, 19.8930788 52.9598872, 19.8931195 52.9599972)",,
26015083,,541,Sierpecka,secondary,False,True,237.38100000000003,"LINESTRING (19.8838242 52.960645, 19.8841325 52.9607719, 19.8844334 52.9609478, 19.884743 52.9611995, 19.8853595 52.961745, 19.8855557 52.9618975, 19.8857948 52.9620353, 19.886168 52.9622215)",,
121954427,,,Andrzeja Zamoyskiego,residential,False,False,178.827,"LINESTRING (19.8838242 52.960645, 19.8840266 52.9605628, 19.885114 52.9602208, 19.8851874 52.9602029, 19.8855206 52.9601218, 19.886245 52.9599824)",,50
358271097,2,561,Nowy Rynek,secondary,False,True,27.782,"LINESTRING (19.8922141 52.9587552, 19.8924031 52.9589776)",,
121954427,,,Andrzeja Zamoyskiego,residential,False,True,148.337,"LINESTRING (19.8922141 52.9587552, 19.8921454 52.9587726, 19.8912892 52.9589894, 19.8903059 52.9592079, 19.8901527 52.9592418)",,50
121954427,,,Andrzeja Zamoyskiego,residential,False,False,120.498,"LINESTRING (19.8884537 52.959598, 19.8901527 52.9592418)",,50
26013753,,,Płocka,residential,False,True,176.133,"LINESTRING (19.8884537 52.959598, 19.8887054 52.9599085, 19.8887834 52.9600046, 19.8892115 52.9605837, 19.8893335 52.960684, 19.8897904 52.9609361)",,
121954427,,,Andrzeja Zamoyskiego,residential,False,True,154.05700000000002,"LINESTRING (19.8884537 52.959598, 19.8877357 52.9597411, 19.8876608 52.959756, 19.8873181 52.9598108, 19.887208 52.9598298, 19.886245 52.9599824)",,50
26013753,,,Płocka,residential,False,False,176.133,"LINESTRING (19.8897904 52.9609361, 19.8893335 52.960684, 19.8892115 52.9605837, 19.8887834 52.9600046, 19.8887054 52.9599085, 19.8884537 52.959598)",,
26013753,,,Płocka,residential,False,True,58.199,"LINESTRING (19.8897904 52.9609361, 19.8901173 52.9611174, 19.8904234 52.9612946)",,
121954426,,,Ogrodowa,residential,False,False,283.011,"LINESTRING (19.8897904 52.9609361, 19.8892187 52.9612382, 19.8886524 52.9614675, 19.8871298 52.9619104, 19.886168 52.9622215)",,
26015083,,541,Sierpecka,secondary,False,False,237.381,"LINESTRING (19.886168 52.9622215, 19.8857948 52.9620353, 19.8855557 52.9618975, 19.8853595 52.961745, 19.884743 52.9611995, 19.8844334 52.9609478, 19.8841325 52.9607719, 19.8838242 52.960645)",,
26015083,,541,Sierpecka,secondary,False,True,251.65600000000003,"LINESTRING (19.886168 52.9622215, 19.8864226 52.962344, 19.8868204 52.9625628, 19.8869758 52.9626171, 19.8871709 52.9626526, 19.8873546 52.9626572, 19.8875566 52.962635, 19.8879025 52.9625656, 19.8882944 52.9624627, 19.8884797 52.9623904, 19.8887748 52.9622267, 19.8892818 52.9619307)",,
121954426,,,Ogrodowa,residential,False,True,283.011,"LINESTRING (19.886168 52.9622215, 19.8871298 52.9619104, 19.8886524 52.9614675, 19.8892187 52.9612382, 19.8897904 52.9609361)",,
225934086,,,Zarynek,residential,False,False,128.242,"LINESTRING (19.8909662 52.9582651, 19.8908581 52.958617, 19.8907354 52.9587543, 19.8905017 52.9589092, 19.8902855 52.9590077, 19.8901755 52.9590805, 19.8901294 52.9591397, 19.8901527 52.9592418)",,
225934126,,,Spokojna,residential,False,True,129.304,"LINESTRING (19.8909662 52.9582651, 19.8908786 52.9582545, 19.8900752 52.9583742, 19.8890877 52.9585114)",,
225934126,,,Spokojna,residential,False,False,129.304,"LINESTRING (19.8890877 52.9585114, 19.8900752 52.9583742, 19.8908786 52.9582545, 19.8909662 52.9582651)",,
