osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,bridge,lanes
23524173,Morąska,secondary,False,False,218.6,"LINESTRING (20.129315 54.112402, 20.129222 54.1125143, 20.1291513 54.112655, 20.1289184 54.1131669, 20.1288908 54.1132275, 20.1286533 54.1137354, 20.1285765 54.1138196, 20.1284872 54.1138948, 20.1283849 54.1139494, 20.1282825 54.1139908, 20.1281226 54.1140315, 20.1278987 54.1140452)",507;513,,,,2
62382949,Drzymały,residential,False,True,244.534,"LINESTRING (20.129315 54.112402, 20.1294883 54.1124274, 20.1297668 54.1124683, 20.1302527 54.1125397, 20.1314491 54.112664, 20.1315263 54.1126461, 20.1316313 54.1126217, 20.1323999 54.112443, 20.1327857 54.1123842, 20.1328978 54.1123272)",,,,,
62382952,Olsztyńska,residential,True,False,41.969,"LINESTRING (20.1313234 54.1156087, 20.1315294 54.1152511)",,,,,
23554178,Henryka Sienkiewicza,tertiary,True,False,89.412,"LINESTRING (20.1313234 54.1156087, 20.1316586 54.1156426, 20.1324064 54.1157421, 20.1326654 54.1157746)",,,,,
755159119,Tadeusza Kościuszki,tertiary,False,False,34.113,"LINESTRING (20.1326654 54.1157746, 20.1327114 54.1160802)",,,,,
142740340,Browarna,residential,False,True,43.127,"LINESTRING (20.1326654 54.1157746, 20.1326734 54.115623, 20.1326442 54.1154761, 20.1325498 54.1154073)",,,,,
1107331202,1 Maja,secondary,False,False,9.954,"LINESTRING (20.134618 54.116285, 20.1344711 54.1162605)",513,,,,3
1107331202,1 Maja,secondary,False,True,15.194,"LINESTRING (20.134618 54.116285, 20.1348427 54.1163214)",513,,,,3
755159119,Tadeusza Kościuszki,tertiary,False,True,34.113,"LINESTRING (20.1327114 54.1160802, 20.1326654 54.1157746)",,,,,
142740406,1 Maja,tertiary,False,True,116.83699999999999,"LINESTRING (20.1327114 54.1160802, 20.1331383 54.1160928, 20.1331795 54.116094, 20.1332755 54.1161015, 20.1335506 54.116126, 20.1336652 54.1161394, 20.1337636 54.1161532, 20.1342731 54.1162305, 20.1344711 54.1162605)",,,,,
"[23554220, 750965725]","['Pionierów', 'Tadeusza Kościuszki']",tertiary,True,False,124.77999999999999,"LINESTRING (20.1327114 54.1160802, 20.1324906 54.1163327, 20.13222 54.1162893, 20.1314158 54.1161603, 20.1313976 54.1161574, 20.1312517 54.116134, 20.1311109 54.1161114)",,,,,
954887428,Warmińska,residential,False,False,5.706,"LINESTRING (20.1246744 54.1152198, 20.1245883 54.1152291)",,,,,
23524175,Aleja Wojska Polskiego,secondary,False,False,76.934,"LINESTRING (20.1246744 54.1152198, 20.1247162 54.1149882, 20.1248046 54.1146853, 20.1248179 54.1145338)",507,50,,,
"[729664186, 729664187, 23524175]",Aleja Wojska Polskiego,secondary,False,True,286.36499999999995,"LINESTRING (20.1246744 54.1152198, 20.1247227 54.1154479, 20.1247594 54.1156208, 20.1248221 54.1157771, 20.1250289 54.1160624, 20.1254035 54.1163781, 20.126276 54.1170595, 20.1265937 54.1173524, 20.1267069 54.1174489)",507,"['40', '50']",,,
753186361,Rozjazdowa,secondary,False,True,18.224,"LINESTRING (20.1328978 54.1123272, 20.1330583 54.1124614)",507;513,,,,2
62382949,Drzymały,residential,False,False,244.534,"LINESTRING (20.1328978 54.1123272, 20.1327857 54.1123842, 20.1323999 54.112443, 20.1316313 54.1126217, 20.1315263 54.1126461, 20.1314491 54.112664, 20.1302527 54.1125397, 20.1297668 54.1124683, 20.1294883 54.1124274, 20.129315 54.112402)",,,,,
954887428,Warmińska,residential,False,True,93.205,"LINESTRING (20.1235847 54.1158261, 20.1236959 54.1157592, 20.1244301 54.1153172, 20.1245883 54.1152291)",,,,,
142740339,Browarna,residential,True,False,68.738,"LINESTRING (20.1315294 54.1152511, 20.1325498 54.1154073)",,,,,
62382952,Olsztyńska,residential,True,False,61.81,"LINESTRING (20.1315294 54.1152511, 20.131673 54.1149604, 20.1317379 54.1148292, 20.13177 54.1147141)",,,,,
142740340,Browarna,residential,False,False,43.126999999999995,"LINESTRING (20.1325498 54.1154073, 20.1326442 54.1154761, 20.1326734 54.115623, 20.1326654 54.1157746)",,,,,
23524173,Morąska,secondary,False,False,138.096,"LINESTRING (20.1303204 54.1112104, 20.1300535 54.1116453, 20.1300046 54.1117034, 20.1299102 54.1118154, 20.1293925 54.1123214)",507;513,,,,2
142740375,Wspólna,residential,False,False,174.543,"LINESTRING (20.1303204 54.1112104, 20.1308682 54.1113323, 20.1309147 54.1113639, 20.1309203 54.1114064, 20.1306913 54.1118939, 20.1313213 54.1120839, 20.1314813 54.1122839)",,,,,
142740375,Wspólna,residential,False,True,174.543,"LINESTRING (20.1314813 54.1122839, 20.1313213 54.1120839, 20.1306913 54.1118939, 20.1309203 54.1114064, 20.1309147 54.1113639, 20.1308682 54.1113323, 20.1303204 54.1112104)",,,,,
23524173,Morąska,secondary,False,False,10.288,"LINESTRING (20.1293925 54.1123214, 20.129315 54.112402)",507;513,,,,2
23524173,Morąska,secondary,False,True,138.096,"LINESTRING (20.1293925 54.1123214, 20.1299102 54.1118154, 20.1300046 54.1117034, 20.1300535 54.1116453, 20.1303204 54.1112104)",507;513,,,,2
499394936,,residential,False,False,97.122,"LINESTRING (20.1293925 54.1123214, 20.1293468 54.1122869, 20.1292206 54.1121917, 20.1289118 54.1118828, 20.1287564 54.1117181, 20.1286219 54.1115755)",,40,,,
"[729664184, 37837189]",Elbląska,secondary,False,True,153.81500000000003,"LINESTRING (20.123387 54.1126075, 20.1235052 54.1126813, 20.1238538 54.1128991, 20.1240166 54.1130224, 20.1241644 54.1131543, 20.1243158 54.1133156, 20.1243613 54.1133738, 20.1244528 54.1134908, 20.1245244 54.1136123, 20.1246159 54.1137676)",513,"['40', '50']",,,2
142740359,Podgórna,residential,False,True,20.664,"LINESTRING (20.123387 54.1126075, 20.1233419 54.1126378, 20.1231787 54.1127476)",,,,,
142740386,Rondo Sybiraków,secondary,True,False,7.298,"LINESTRING (20.1333416 54.1126089, 20.1333787 54.1126114, 20.1334138 54.1126188, 20.1334449 54.1126309)",507;513,,roundabout,,1
142740386,Rondo Sybiraków,secondary,True,False,12.161,"LINESTRING (20.1331958 54.1126672, 20.1332193 54.1126436, 20.1332536 54.112625, 20.1332956 54.1126131, 20.1333416 54.1126089)",507;513,,roundabout,,1
1117873851,Rozjazdowa,secondary,True,False,24.689999999999998,"LINESTRING (20.1331958 54.1126672, 20.1331783 54.1126167, 20.1331406 54.1125646, 20.1330583 54.1124614)",507;513,,,,2
142740386,Rondo Sybiraków,secondary,True,False,11.764000000000001,"LINESTRING (20.1334449 54.1126309, 20.1334825 54.1126584, 20.1334999 54.1126922, 20.1334945 54.1127273)",507;513,,roundabout,,1
1117873849,Olsztyńska,secondary,True,False,21.095999999999997,"LINESTRING (20.1334449 54.1126309, 20.1335966 54.1126079, 20.1337582 54.1125833)",507;513,,,,1
142740357,Osiedle Dąbrowskiego,residential,False,True,323.141,"LINESTRING (20.1231787 54.1127476, 20.1226038 54.1130348, 20.1225715 54.1130657, 20.1225806 54.1131049, 20.1226718 54.1132589, 20.1228172 54.1134662, 20.1230897 54.1138545, 20.1233234 54.1141877, 20.1233351 54.1142043, 20.1235104 54.114454, 20.1236986 54.1146911, 20.1238211 54.1147708, 20.1243587 54.1151205, 20.1245032 54.1151582)",,,,,
142740359,Podgórna,residential,False,True,285.063,"LINESTRING (20.1231787 54.1127476, 20.1236232 54.1131651, 20.1237047 54.1132918, 20.1238858 54.1135731, 20.1239455 54.1136659, 20.1241879 54.1140425, 20.1243405 54.1143847, 20.1243713 54.1144539, 20.1245032 54.1151582)",,,,,
142740359,Podgórna,residential,False,False,20.664,"LINESTRING (20.1231787 54.1127476, 20.1233419 54.1126378, 20.123387 54.1126075)",,,,,
142740386,Rondo Sybiraków,secondary,True,False,12.908999999999999,"LINESTRING (20.1334945 54.1127273, 20.1334735 54.1127536, 20.1334397 54.1127748, 20.1333963 54.1127888, 20.1333477 54.1127942)",507;513,,roundabout,,1
142740386,Rondo Sybiraków,secondary,True,False,11.778,"LINESTRING (20.1333477 54.1127942, 20.1333028 54.1127913, 20.1332612 54.112781, 20.1332262 54.1127643, 20.1332007 54.1127424)",507;513,,roundabout,,1
1117873853,Olsztyńska,tertiary,True,False,18.849,"LINESTRING (20.1333477 54.1127942, 20.1332104 54.1128738, 20.1331333 54.1129074)",,,,,
23524173,Morąska,secondary,False,True,218.6,"LINESTRING (20.1278987 54.1140452, 20.1281226 54.1140315, 20.1282825 54.1139908, 20.1283849 54.1139494, 20.1284872 54.1138948, 20.1285765 54.1138196, 20.1286533 54.1137354, 20.1288908 54.1132275, 20.1289184 54.1131669, 20.1291513 54.112655, 20.129222 54.1125143, 20.129315 54.112402)",507;513,,,,2
23524174,Młynarska,secondary,False,False,26.411,"LINESTRING (20.1278987 54.1140452, 20.127646 54.1140347, 20.1274945 54.1140285)",507;513,,,,2
142740376,Zamkowa,tertiary,False,True,81.076,"LINESTRING (20.1278987 54.1140452, 20.127926 54.114144, 20.1280349 54.1144247, 20.1280853 54.1147646)",,,,,
142740347,Kościelna,tertiary,True,False,64.705,"LINESTRING (20.128102 54.1148768, 20.1290538 54.1150422)",,,,,
142740376,Zamkowa,tertiary,False,False,12.523,"LINESTRING (20.128102 54.1148768, 20.1280853 54.1147646)",,,,,
142740359,Podgórna,residential,False,True,9.639,"LINESTRING (20.1245032 54.1151582, 20.1245883 54.1152291)",,,,,
142740357,Osiedle Dąbrowskiego,residential,False,False,323.141,"LINESTRING (20.1245032 54.1151582, 20.1243587 54.1151205, 20.1238211 54.1147708, 20.1236986 54.1146911, 20.1235104 54.114454, 20.1233351 54.1142043, 20.1233234 54.1141877, 20.1230897 54.1138545, 20.1228172 54.1134662, 20.1226718 54.1132589, 20.1225806 54.1131049, 20.1225715 54.1130657, 20.1226038 54.1130348, 20.1231787 54.1127476)",,,,,
142740359,Podgórna,residential,False,False,285.063,"LINESTRING (20.1245032 54.1151582, 20.1243713 54.1144539, 20.1243405 54.1143847, 20.1241879 54.1140425, 20.1239455 54.1136659, 20.1238858 54.1135731, 20.1237047 54.1132918, 20.1236232 54.1131651, 20.1231787 54.1127476)",,,,,
142740359,Podgórna,residential,False,False,9.639,"LINESTRING (20.1245883 54.1152291, 20.1245032 54.1151582)",,,,,
954887428,Warmińska,residential,False,True,5.706,"LINESTRING (20.1245883 54.1152291, 20.1246744 54.1152198)",,,,,
954887428,Warmińska,residential,False,False,93.205,"LINESTRING (20.1245883 54.1152291, 20.1244301 54.1153172, 20.1236959 54.1157592, 20.1235847 54.1158261)",,,,,
263799080,Rybna,residential,False,False,51.069,"LINESTRING (20.1289453 54.1152255, 20.1296275 54.1154514)",,,,,
263799081,Litewska,residential,False,False,21.574,"LINESTRING (20.1289453 54.1152255, 20.1290538 54.1150422)",,,,,
263799081,Litewska,residential,False,True,18.783,"LINESTRING (20.1289453 54.1152255, 20.1288254 54.1153791)",,,,,
142740349,,residential,False,True,29.659,"LINESTRING (20.1285029 54.1152734, 20.1282742 54.115504)",,,,,
142740378,Zamkowa,tertiary,True,False,53.994,"LINESTRING (20.1285029 54.1152734, 20.1282418 54.1151572, 20.1281522 54.1150265, 20.128102 54.1148768)",,,,,
142740343,Fryzjerska,residential,False,True,20.393,"LINESTRING (20.1296275 54.1154514, 20.1295328 54.1156262)",,,,,
263799080,Rybna,residential,False,True,51.069,"LINESTRING (20.1296275 54.1154514, 20.1289453 54.1152255)",,,,,
142740374,Wodna,residential,False,True,115.48200000000001,"LINESTRING (20.1359995 54.115478, 20.1360094 54.1156526, 20.1360341 54.115981, 20.1360396 54.1160387, 20.1360595 54.1161756, 20.1360748 54.1164246, 20.1360831 54.1164731, 20.1360864 54.1165151)",,,,,
142740349,,residential,False,False,29.659,"LINESTRING (20.1282742 54.115504, 20.1285029 54.1152734)",,,,,
142740343,Fryzjerska,residential,False,False,20.393,"LINESTRING (20.1295328 54.1156262, 20.1296275 54.1154514)",,,,,
142740378,Zamkowa,tertiary,True,False,53.673,"LINESTRING (20.1295328 54.1156262, 20.1291525 54.1154939, 20.1288687 54.1153948, 20.1288254 54.1153791)",,,,,
218535447,Litewska,residential,False,False,35.038,"LINESTRING (20.1285918 54.1156629, 20.1288254 54.1153791)",,,,,
142740380,Zaułek Ciasny,residential,True,False,28.814,"LINESTRING (20.1285918 54.1156629, 20.1283107 54.1155713, 20.1282742 54.115504)",,,,,
179375844,Mostowa,tertiary,False,True,41.805,"LINESTRING (20.1299567 54.1157458, 20.129747 54.1161011)",,,,,
142740378,Zamkowa,tertiary,True,False,30.663,"LINESTRING (20.1299567 54.1157458, 20.1298595 54.1157184, 20.1295328 54.1156262)",,,,,
179375844,Mostowa,tertiary,False,False,42.362,"LINESTRING (20.1299567 54.1157458, 20.1300041 54.115673, 20.1301436 54.1154589, 20.1301886 54.1153899)",,,,,
142740351,Mikołaja Kopernika,secondary,True,False,52.949000000000005,"LINESTRING (20.1346455 54.1158091, 20.1346283 54.116134, 20.1346249 54.1161832, 20.134618 54.116285)",513,,,,1
"[23554179, 309058614]","['Wodna', 'Mikołaja Kopernika']",secondary,False,True,387.10800000000006,"LINESTRING (20.1346455 54.1158091, 20.1346436 54.1157365, 20.1346313 54.1155783, 20.1346427 54.1153543, 20.1346885 54.1152224, 20.1347542 54.1151332, 20.1349644 54.1149094, 20.1351326 54.1147889, 20.135487 54.1145967, 20.1355908 54.1144325, 20.1356557 54.1142321, 20.1356985 54.1140168, 20.1357319 54.1138487, 20.1357998 54.113661, 20.1358147 54.1136286, 20.1358991 54.1134452, 20.1359446 54.1132752, 20.1359634 54.1131748, 20.1359717 54.113125, 20.135987 54.1130078, 20.1359853 54.1128598, 20.1359104 54.1125315)",513,,,,2
218535587,Plac Wolności,tertiary,True,False,43.163,"LINESTRING (20.1305634 54.1159014, 20.1301997 54.1158081, 20.1300163 54.1157611, 20.1299567 54.1157458)",,,,,
218535588,Rycerska,residential,False,False,44.117,"LINESTRING (20.1305634 54.1159014, 20.1305455 54.1159317, 20.130352 54.1162625, 20.1303416 54.1162762)",,,,,
179375844,Mostowa,tertiary,False,False,17.539,"LINESTRING (20.1296084 54.1162363, 20.129747 54.1161011)",,,,,
142740380,Zaułek Ciasny,residential,True,False,91.999,"LINESTRING (20.1296084 54.1162363, 20.1291487 54.115959, 20.1285918 54.1156629)",,,,,
142740381,Zaułek Ciasny,residential,True,False,96.23500000000001,"LINESTRING (20.1296084 54.1162363, 20.1296493 54.1162598, 20.1297658 54.1163267, 20.1299513 54.1164739, 20.1300673 54.1165614, 20.1302056 54.1166125, 20.13063 54.1167798, 20.1306991 54.1168034)",,,,,
"[179375841, 729664188, 179375844, 23523690]",Mostowa,tertiary,False,True,222.569,"LINESTRING (20.1296084 54.1162363, 20.1293421 54.1163744, 20.1289493 54.116565, 20.1284525 54.1167792, 20.1276844 54.1170997, 20.1271942 54.11732, 20.1268999 54.1174535)",,,,yes,
1107331202,1 Maja,secondary,False,True,9.954,"LINESTRING (20.1344711 54.1162605, 20.134618 54.116285)",513,,,,3
142740334,Adama Mickiewicza,residential,False,False,58.237,"LINESTRING (20.1344711 54.1162605, 20.1343613 54.1165406, 20.1342076 54.1167591)",,,,,
142740350,Mikołaja Kopernika,secondary,True,False,51.464,"LINESTRING (20.1344711 54.1162605, 20.1345059 54.1161704, 20.1346455 54.1158091)",513,,,,1
142740406,1 Maja,tertiary,False,False,116.83700000000002,"LINESTRING (20.1344711 54.1162605, 20.1342731 54.1162305, 20.1337636 54.1161532, 20.1336652 54.1161394, 20.1335506 54.116126, 20.1332755 54.1161015, 20.1331795 54.116094, 20.1331383 54.1160928, 20.1327114 54.1160802)",,,,,
142740404,Świętego Jana,residential,False,False,26.73,"LINESTRING (20.1309254 54.116436, 20.1308952 54.116485, 20.1307861 54.1166621)",,,,,
142740404,Świętego Jana,residential,False,True,38.065,"LINESTRING (20.1309254 54.116436, 20.1310893 54.1161482, 20.1311109 54.1161114)",,,,,
142740405,Żelazna,residential,True,False,42.018,"LINESTRING (20.1309254 54.116436, 20.1308058 54.1164061, 20.130632 54.1163627, 20.1303416 54.1162762)",,,,,
142740374,Wodna,residential,False,False,115.482,"LINESTRING (20.1360864 54.1165151, 20.1360831 54.1164731, 20.1360748 54.1164246, 20.1360595 54.1161756, 20.1360396 54.1160387, 20.1360341 54.115981, 20.1360094 54.1156526, 20.1359995 54.115478)",,,,,
"[176863866, 1107331202]",1 Maja,secondary,False,False,83.87100000000001,"LINESTRING (20.1360864 54.1165151, 20.1358482 54.1164777, 20.135664 54.1164491, 20.1348427 54.1163214)",513,,,,"['2', '3']"
176863866,1 Maja,secondary,False,True,33.422,"LINESTRING (20.1360864 54.1165151, 20.1362904 54.1165508, 20.1365778 54.116601)",513,,,,2
176863866,1 Maja,secondary,False,False,33.422,"LINESTRING (20.1365778 54.116601, 20.1362904 54.1165508, 20.1360864 54.1165151)",513,,,,2
142740334,Adama Mickiewicza,residential,False,False,62.475,"LINESTRING (20.1342076 54.1167591, 20.1338851 54.1172882)",,,,,
142740333,Adama Mickiewicza,residential,False,True,40.857,"LINESTRING (20.1342076 54.1167591, 20.1343229 54.1167578, 20.1345165 54.1167557, 20.1348343 54.116761)",,,,,
142740334,Adama Mickiewicza,residential,False,True,58.237,"LINESTRING (20.1342076 54.1167591, 20.1343613 54.1165406, 20.1344711 54.1162605)",,,,,
142740335,Adama Mickiewicza,residential,False,False,67.362,"LINESTRING (20.1342076 54.1167591, 20.1342613 54.1168697, 20.1343094 54.1173597)",,,,,
256271559,Adama Mickiewicza,residential,False,False,48.884,"LINESTRING (20.1348343 54.116761, 20.1348427 54.1163214)",,,,,
142740333,Adama Mickiewicza,residential,False,False,40.857,"LINESTRING (20.1348343 54.116761, 20.1345165 54.1167557, 20.1343229 54.1167578, 20.1342076 54.1167591)",,,,,
142740333,Adama Mickiewicza,residential,False,True,67.783,"LINESTRING (20.1348343 54.116761, 20.1348866 54.1172316, 20.1349019 54.1173693)",,,,,
142740404,Świętego Jana,residential,False,True,16.704,"LINESTRING (20.1306991 54.1168034, 20.1307861 54.1166621)",,,,,
"[142740371, 142740381]","['Zaułek Ciasny', 'Tadeusza Kościuszki']",residential,True,False,92.293,"LINESTRING (20.1306991 54.1168034, 20.131758 54.1170154, 20.1318091 54.1170068, 20.1318639 54.1169976, 20.1319591 54.1169033)",,,,,
142740334,Adama Mickiewicza,residential,False,False,12.28,"LINESTRING (20.1338851 54.1172882, 20.1337013 54.1172639)",,,,,
142740334,Adama Mickiewicza,residential,False,True,62.475,"LINESTRING (20.1338851 54.1172882, 20.1342076 54.1167591)",,,,,
142740390,,residential,False,True,28.779,"LINESTRING (20.1338851 54.1172882, 20.1341252 54.1173312, 20.1343094 54.1173597)",,,,,
142740334,Adama Mickiewicza,residential,False,True,12.28,"LINESTRING (20.1337013 54.1172639, 20.1338851 54.1172882)",,,,,
142740334,Adama Mickiewicza,residential,False,False,91.631,"LINESTRING (20.1337013 54.1172639, 20.1335865 54.1174906, 20.1333013 54.1180539)",,,,,
750208549,,unclassified,False,False,99.803,"LINESTRING (20.1337013 54.1172639, 20.1335211 54.1172415, 20.133404 54.1172454, 20.1332931 54.1172654, 20.1331474 54.1173124, 20.1329178 54.1175656, 20.1327434 54.117814)",,,,,
142740335,Adama Mickiewicza,residential,False,False,63.416,"LINESTRING (20.1343094 54.1173597, 20.1344062 54.1176006, 20.134454 54.1179222)",,,,,
142740335,Adama Mickiewicza,residential,False,True,67.362,"LINESTRING (20.1343094 54.1173597, 20.1342613 54.1168697, 20.1342076 54.1167591)",,,,,
142740390,,residential,False,False,28.779,"LINESTRING (20.1343094 54.1173597, 20.1341252 54.1173312, 20.1338851 54.1172882)",,,,,
142740333,Adama Mickiewicza,residential,False,False,67.783,"LINESTRING (20.1349019 54.1173693, 20.1348866 54.1172316, 20.1348343 54.116761)",,,,,
142740335,Adama Mickiewicza,residential,False,True,63.416,"LINESTRING (20.134454 54.1179222, 20.1344062 54.1176006, 20.1343094 54.1173597)",,,,,
142740334,Adama Mickiewicza,residential,False,True,91.631,"LINESTRING (20.1333013 54.1180539, 20.1335865 54.1174906, 20.1337013 54.1172639)",,,,,
62382954,Braniewska,residential,False,False,161.574,"LINESTRING (20.1248456 54.1183982, 20.1247585 54.1184385, 20.1229627 54.1192688, 20.1228992 54.1192982)",,,,,
62382954,Braniewska,residential,False,True,150.01,"LINESTRING (20.1248456 54.1183982, 20.1251559 54.1182566, 20.1265554 54.1176267, 20.1266695 54.1175753)",,,,,
62382954,Braniewska,residential,False,True,161.574,"LINESTRING (20.1228992 54.1192982, 20.1229627 54.1192688, 20.1247585 54.1184385, 20.1248456 54.1183982)",,,,,
142740362,Polna,residential,False,False,88.30600000000001,"LINESTRING (20.1290069 54.1194068, 20.1293206 54.1194133, 20.1296513 54.1195139, 20.1300813 54.1198139)",,,,,
"[8486347, 729664189]",Henryka Dąbrowskiego,secondary,False,True,250.97699999999998,"LINESTRING (20.1290069 54.1194068, 20.1289941 54.119292, 20.1289859 54.1192188, 20.1288303 54.1189303, 20.1284749 54.1185695, 20.1279136 54.1182153, 20.1273184 54.1178914, 20.1272402 54.1178488, 20.1269734 54.1176877, 20.1268669 54.1176058)",507,"['40', '50']",,,
142740362,Polna,residential,False,True,88.30600000000001,"LINESTRING (20.1300813 54.1198139, 20.1296513 54.1195139, 20.1293206 54.1194133, 20.1290069 54.1194068)",,,,,
23554181,Jerzego Popiełuszki,tertiary,False,False,70.348,"LINESTRING (20.1307889 54.1149772, 20.1309652 54.1149364, 20.1313317 54.1148394, 20.13177 54.1147141)",,,,,
23554181,Jerzego Popiełuszki,tertiary,False,True,65.14699999999999,"LINESTRING (20.1307889 54.1149772, 20.1304435 54.1150511, 20.1303344 54.115187, 20.1302299 54.1153324, 20.1301886 54.1153899)",,,,,
142740339,Browarna,residential,True,False,62.291000000000004,"LINESTRING (20.1307889 54.1149772, 20.1308725 54.1151131, 20.130942 54.1151546, 20.1315294 54.1152511)",,,,,
263799081,Litewska,residential,False,True,21.574,"LINESTRING (20.1290538 54.1150422, 20.1289453 54.1152255)",,,,,
142740347,Kościelna,tertiary,True,False,50.982,"LINESTRING (20.1290538 54.1150422, 20.1292432 54.1150911, 20.1294448 54.115153, 20.1297511 54.1152494)",,,,,
218535445,Fryzjerska,residential,True,False,23.862,"LINESTRING (20.1297511 54.1152494, 20.1296275 54.1154514)",,,,,
142740347,Kościelna,tertiary,True,False,32.652,"LINESTRING (20.1297511 54.1152494, 20.1300207 54.1153324, 20.1301106 54.1153537, 20.1301886 54.1153899)",,,,,
142740404,Świętego Jana,residential,False,False,38.065,"LINESTRING (20.1311109 54.1161114, 20.1310893 54.1161482, 20.1309254 54.116436)",,,,,
"[218535587, 1042215998]",Plac Wolności,tertiary,True,False,45.299,"LINESTRING (20.1311109 54.1161114, 20.1310686 54.116031, 20.1305634 54.1159014)",,,,,
142740405,Żelazna,residential,True,False,43.37,"LINESTRING (20.1303416 54.1162762, 20.129818 54.116122, 20.129747 54.1161011)",,,,,
218535588,Rycerska,residential,False,True,44.117,"LINESTRING (20.1303416 54.1162762, 20.130352 54.1162625, 20.1305455 54.1159317, 20.1305634 54.1159014)",,,,,
256271559,Adama Mickiewicza,residential,False,True,48.884,"LINESTRING (20.1348427 54.1163214, 20.1348343 54.116761)",,,,,
1107331202,1 Maja,secondary,False,False,15.194,"LINESTRING (20.1348427 54.1163214, 20.134618 54.116285)",513,,,,3
"[1107331202, 176863866]",1 Maja,secondary,False,True,83.87100000000001,"LINESTRING (20.1348427 54.1163214, 20.135664 54.1164491, 20.1358482 54.1164777, 20.1360864 54.1165151)",513,,,,"['2', '3']"
218535447,Litewska,residential,False,True,35.038,"LINESTRING (20.1288254 54.1153791, 20.1285918 54.1156629)",,,,,
263799081,Litewska,residential,False,False,18.783,"LINESTRING (20.1288254 54.1153791, 20.1289453 54.1152255)",,,,,
