osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref,bridge
581730779,2,Ignacego Jana Paderewskiego,tertiary,30,False,False,104.63,"LINESTRING (18.6886422 50.6725809, 18.6886233 50.6726413, 18.6885848 50.6727891, 18.6885619 50.6728696, 18.6884673 50.6732255, 18.6884581 50.6732637, 18.6884131 50.6734687, 18.6884036 50.6735095)",,,
755610659,,,tertiary,30,True,False,22.078,"LINESTRING (18.6886422 50.6725809, 18.6886417 50.6725244, 18.6886522 50.6724752, 18.688659 50.6723829)",,,
814354878,1,Rondo Wolności,tertiary,30,True,False,11.367999999999999,"LINESTRING (18.6888146 50.672228, 18.6888452 50.6722446, 18.6888674 50.6722659, 18.6888795 50.6722903, 18.6888804 50.6723159)",roundabout,,
18304407,,Świętego Mikołaja,residential,,False,False,11.329,"LINESTRING (18.6817998 50.6683802, 18.6818157 50.6684148, 18.6818258 50.6684369, 18.681829 50.6684797)",,,
264914794,2,Plac Mikołaja Kopernika,secondary,50,False,True,35.453,"LINESTRING (18.6817998 50.6683802, 18.6820812 50.6683312, 18.6822841 50.668294)",,906,
"[665856969, 264914795]",2,Marszałka Józefa Piłsudskiego,secondary,50,False,False,78.583,"LINESTRING (18.6817998 50.6683802, 18.6817345 50.6683895, 18.6814068 50.6684329, 18.6812023 50.6684594, 18.6808969 50.6684976, 18.6808429 50.6685036, 18.6807065 50.6685187)",,906,
22729289,1,Rondo Jana Pawła II,secondary,50,True,False,12.501,"LINESTRING (18.6793349 50.6681551, 18.6793063 50.6681946, 18.6792768 50.6682236, 18.6792381 50.6682478)",roundabout,906,
"[711140942, 711140941, 146790902, 146790886]",1,Marszałka Józefa Piłsudskiego,secondary,50,True,False,44.783,"LINESTRING (18.6793349 50.6681551, 18.6793943 50.6681956, 18.6794642 50.6682308, 18.6795181 50.6682528, 18.6795776 50.6682782, 18.6797688 50.6683665, 18.6798351 50.6684017)",,906,yes
22729288,1,Marszałka Józefa Piłsudskiego,secondary,50,True,False,50.629999999999995,"LINESTRING (18.6788292 50.6681183, 18.6787762 50.6680547, 18.6786978 50.6680133, 18.6784267 50.6679013, 18.6782874 50.6678298)",,906,
22729289,1,Rondo Jana Pawła II,secondary,50,True,False,16.463,"LINESTRING (18.6788292 50.6681183, 18.6788376 50.6680817, 18.6788591 50.6680473, 18.6788924 50.6680169, 18.678936 50.6679922)",roundabout,906,
18289710,,Oświęcimska,residential,30,False,True,132.512,"LINESTRING (18.6820971 50.6717436, 18.682157 50.6717766, 18.6821859 50.6717915, 18.6822182 50.6718062, 18.68224 50.6718154, 18.6822759 50.6718289, 18.6823014 50.671838, 18.6823345 50.6718482, 18.6823675 50.6718578, 18.6824096 50.6718692, 18.6824316 50.6718737, 18.6824528 50.6718778, 18.6824905 50.671884, 18.6829262 50.6719483, 18.6831479 50.6719807, 18.683423 50.6720209, 18.6836443 50.6720504, 18.6838808 50.6720775)",,,
"[18289724, 701477093, 701477095]","['1', '2']",Adama Mickiewicza,tertiary,50,True,False,139.041,"LINESTRING (18.6820971 50.6717436, 18.6821793 50.6715361, 18.682239 50.6713755, 18.6823196 50.6711553, 18.6823324 50.6711248, 18.6823494 50.6710942, 18.6823708 50.6710637, 18.6824163 50.671007, 18.6824909 50.6709194, 18.6826031 50.6707985, 18.6826436 50.6707611, 18.6826857 50.6707247, 18.6827242 50.6706939, 18.6827645 50.670662, 18.682838 50.6706045)",,,
146790896,,Świętej Anny,tertiary,50,False,False,69.95700000000001,"LINESTRING (18.6820971 50.6717436, 18.6820101 50.6716915, 18.6819181 50.6716444, 18.6818513 50.6716145, 18.6817301 50.6715638, 18.6815907 50.6715225, 18.6814233 50.6714942, 18.6813456 50.6714866, 18.6813234 50.6714849, 18.6812244 50.6714777)",,,
667222389,3,Plac Tadeusza Kościuszki,secondary,50,False,True,14.477,"LINESTRING (18.6846957 50.6687486, 18.6845138 50.6686881)",,906,
566770919,3,Plac Tadeusza Kościuszki,secondary,50,False,False,18.83,"LINESTRING (18.6846957 50.6687486, 18.6848216 50.6687848, 18.6849399 50.6688173)",,906,
18289708,2,Karola Miarki,residential,30,False,False,114.89699999999999,"LINESTRING (18.6893578 50.6702894, 18.6891497 50.6702693, 18.6889622 50.6702492, 18.6882987 50.6701775, 18.6881277 50.6701581, 18.6879888 50.6701433, 18.6877501 50.6701179)",,,
"[755610651, 719467567]",1,Ignacego Jana Paderewskiego,tertiary,30,True,False,219.683,"LINESTRING (18.6893578 50.6702894, 18.6893764 50.6703256, 18.6893782 50.6703632, 18.6892643 50.6707651, 18.6891302 50.6712449, 18.6890817 50.6714185, 18.688989 50.67175, 18.6888886 50.6720766, 18.6888687 50.6721286, 18.6888146 50.672228)",,,
18289708,2,Karola Miarki,residential,30,False,True,26.676000000000002,"LINESTRING (18.683879 50.6697371, 18.6840057 50.669765, 18.6841299 50.6697891, 18.6842411 50.6698064)",,,
640281632,2,Adama Mickiewicza,tertiary,50,True,False,49.923,"LINESTRING (18.683879 50.6697371, 18.6839944 50.6695924, 18.6841985 50.6693364)",,,
180982756,1,Świętej Anny,tertiary,50,True,False,31.820999999999998,"LINESTRING (18.6797948 50.6715987, 18.6800079 50.6715501, 18.6800815 50.6715339, 18.6801331 50.6715201, 18.6802148 50.6714945)",,,
"[505004677, 180982759]",2,Świętej Anny,tertiary,50,False,False,115.31700000000001,"LINESTRING (18.6797948 50.6715987, 18.6797884 50.6715987, 18.6796404 50.6716046, 18.6794341 50.6716073, 18.6788272 50.6716019, 18.6787064 50.671599, 18.6785139 50.6715944, 18.6783622 50.6715897, 18.6781596 50.6715817)",,,
505004677,2,Świętej Anny,tertiary,50,False,False,96.394,"LINESTRING (18.6781596 50.6715817, 18.6767951 50.6715211)",,,
18289714,,Targowa,residential,30,False,False,79.293,"LINESTRING (18.6781596 50.6715817, 18.6781639 50.6715298, 18.6781751 50.6714548, 18.678208 50.671234, 18.678262 50.6708716)",,,
"[505004677, 180982759]",2,Świętej Anny,tertiary,50,False,True,115.317,"LINESTRING (18.6781596 50.6715817, 18.6783622 50.6715897, 18.6785139 50.6715944, 18.6787064 50.671599, 18.6788272 50.6716019, 18.6794341 50.6716073, 18.6796404 50.6716046, 18.6797884 50.6715987, 18.6797948 50.6715987)",,,
505004677,2,Świętej Anny,tertiary,50,False,True,96.394,"LINESTRING (18.6767951 50.6715211, 18.6781596 50.6715817)",,,
146668620,,,residential,30,False,True,34.181,"LINESTRING (18.6767951 50.6715211, 18.6767837 50.6715839, 18.6767347 50.6718261)",,,
505004677,2,Świętej Anny,tertiary,50,False,False,54.22299999999999,"LINESTRING (18.6767951 50.6715211, 18.6764948 50.6715035, 18.6764118 50.6714965, 18.6763223 50.6714871, 18.6762366 50.6714766, 18.6760961 50.6714555, 18.6760363 50.6714458)",,,
18289714,,Targowa,residential,30,False,True,79.29299999999999,"LINESTRING (18.678262 50.6708716, 18.678208 50.671234, 18.6781751 50.6714548, 18.6781639 50.6715298, 18.6781596 50.6715817)",,,
261158028,,Jana Cebulskiego,residential,30,False,False,126.91499999999998,"LINESTRING (18.678262 50.6708716, 18.6793782 50.6709363, 18.6794525 50.6709408, 18.6795152 50.6709381, 18.679568 50.670926, 18.6796236 50.6709025, 18.6798668 50.6707758, 18.6798844 50.6707665, 18.679908 50.6707595, 18.6799253 50.6707634, 18.6799353 50.6707723, 18.6799414 50.6707845)",,,
261158028,,Jana Cebulskiego,residential,30,False,True,62.592000000000006,"LINESTRING (18.678262 50.6708716, 18.6781448 50.6708658, 18.6775903 50.6708426, 18.6775306 50.6708378, 18.6774313 50.6708223, 18.6773805 50.670814)",,,
710577118,,Targowa,residential,30,False,False,208.522,"LINESTRING (18.678262 50.6708716, 18.6782812 50.670686, 18.6782969 50.6705342, 18.6783023 50.6705094, 18.6783394 50.6703375, 18.6784018 50.6701041, 18.6784122 50.6700648, 18.6785476 50.6695258, 18.6786135 50.6692683, 18.6786448 50.6691571, 18.6787894 50.6691708, 18.6788677 50.6691746)",,,
146773323,,Edyty Stein,residential,,False,False,67.988,"LINESTRING (18.682838 50.6706045, 18.6828077 50.6705856, 18.6827871 50.6705666, 18.6827702 50.6705442, 18.6827561 50.670512, 18.6825824 50.670021)",,,
261134085,,Ogrodowa,residential,30,False,True,96.92399999999999,"LINESTRING (18.682838 50.6706045, 18.6828852 50.6706272, 18.6829055 50.6706359, 18.6832008 50.6707626, 18.6832194 50.6707703, 18.6836832 50.6709623, 18.6838274 50.671, 18.684027 50.6710227)",,,
701477093,2,Adama Mickiewicza,tertiary,50,True,False,86.482,"LINESTRING (18.682838 50.6706045, 18.6836153 50.6700324, 18.6836375 50.6700145)",,,
22760062,,Księdza Konstantego Damrota,residential,,False,False,89.682,"LINESTRING (18.6825824 50.670021, 18.682509 50.6700181, 18.6820485 50.6699997, 18.681668 50.6699808, 18.6815812 50.669968, 18.6814895 50.6699427, 18.6814178 50.6699155, 18.6813507 50.6698843)",,,
146773323,,Edyty Stein,residential,,False,True,67.988,"LINESTRING (18.6825824 50.670021, 18.6827561 50.670512, 18.6827702 50.6705442, 18.6827871 50.6705666, 18.6828077 50.6705856, 18.682838 50.6706045)",,,
