osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access,junction
208400289,Henryka Sienkiewicza,tertiary,50,False,True,131.907,"LINESTRING (19.4947266 49.8860188, 19.4945149 49.8863704, 19.4942789 49.8867625, 19.4942497 49.8868109, 19.4941235 49.8870174, 19.4940847 49.8870695, 19.4940252 49.8871116)",,2,,
697581083,Adama Mickiewicza,tertiary,50,False,False,245.02800000000002,"LINESTRING (19.4890695 49.8834918, 19.4888398 49.8834923, 19.4880842 49.8835071, 19.4872573 49.8835293, 19.4860702 49.8835623, 19.4856521 49.8835729)",,,,
"[697581084, 229756622, 376345948]","['Jana III Sobieskiego', 'Adama Mickiewicza']",residential,50,False,"[False, True]",223.678,"LINESTRING (19.4890695 49.8834918, 19.489173 49.883488, 19.4892487 49.8834865, 19.4892947 49.8834856, 19.4900308 49.8834683, 19.4910348 49.8834446, 19.4910619 49.883444, 19.4918674 49.883425, 19.491898 49.8834243, 19.4918794 49.8832369)",,,,
"[1099815744, 1099815743]",Juliusza Słowackiego,tertiary,50,False,True,69.536,"LINESTRING (19.4890695 49.8834918, 19.4890855 49.8833918, 19.4891959 49.8829789, 19.4892176 49.882908, 19.4892287 49.8828752)",,3,,
"[658810889, 178955610, 302227253]",Karmelicka,residential,30,False,False,197.846,"LINESTRING (19.4899643 49.8796489, 19.4900786 49.8797171, 19.4901391 49.8797532, 19.4905508 49.8800028, 19.4907202 49.8801323, 19.4908232 49.8802574, 19.4909352 49.8804356, 19.4909581 49.8804836, 19.4909989 49.8805693, 19.4910168 49.8806047, 19.4910453 49.8806666, 19.4912636 49.8811264, 19.4912798 49.8811606)",,,,
"[991937200, 188248903]",Karmelicka,tertiary,50,False,True,35.783,"LINESTRING (19.4899643 49.8796489, 19.4898505 49.8795853, 19.4897786 49.8795365, 19.4896104 49.8794223)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,True,75.62700000000001,"LINESTRING (19.4899643 49.8796489, 19.4899261 49.879706, 19.4899095 49.8797309, 19.4898661 49.8798997, 19.4898372 49.8800117, 19.4897686 49.8803147)",,,,
179089961,Lwowska,residential,50,False,True,175.487,"LINESTRING (19.493977 49.8827548, 19.4943523 49.8826379, 19.4950538 49.8824193, 19.4959894 49.8821243, 19.4961757 49.8820597)",,,,
"[207876913, 697581085, 261007702]",Aleja Matki Bożej Fatimskiej,residential,,True,False,67.839,"LINESTRING (19.493977 49.8827548, 19.4939973 49.8826168, 19.4939996 49.8826015, 19.494011 49.882524, 19.4940206 49.8821458)",,,,
867639557,Lwowska,residential,50,False,True,17.711,"LINESTRING (19.493977 49.8827548, 19.4939462 49.8827638, 19.49389 49.8827807, 19.4937529 49.882822)",,,,
"[991937200, 188248903]",Karmelicka,tertiary,50,False,False,35.783,"LINESTRING (19.4896104 49.8794223, 19.4897786 49.8795365, 19.4898505 49.8795853, 19.4899643 49.8796489)",,,,
1076298216,Stefana Żeromskiego,living_street,20,False,True,85.174,"LINESTRING (19.4991087 49.8822722, 19.4986253 49.882972)",,,,
698307083,Legionów,residential,50,False,True,111.254,"LINESTRING (19.4991087 49.8822722, 19.4980029 49.8819749, 19.4977523 49.8818911, 19.4976877 49.8818703)",,2,,
1076298216,Stefana Żeromskiego,living_street,20,False,False,85.174,"LINESTRING (19.4986253 49.882972, 19.4991087 49.8822722)",,,,
"[697581088, 261008130, 229756621]","['Plac Jana Pawła II', 'Lwowska']",residential,50,False,True,77.526,"LINESTRING (19.4927959 49.8831471, 19.4930087 49.8830731, 19.4931707 49.8830149, 19.4933052 49.8829684, 19.4934062 49.8829355, 19.493501 49.8829047, 19.4936914 49.8828405, 19.4937529 49.882822)",,,,
"[242754579, 932140179]",Plac Jana Pawła II,residential,,True,False,66.486,"LINESTRING (19.4927959 49.8831471, 19.4926283 49.8831734, 19.4925876 49.8831753, 19.4923342 49.8831991, 19.4920337 49.8832239, 19.4918794 49.8832369)",,,,
188248899,Piaskowa,residential,,True,False,117.036,"LINESTRING (19.4910866 49.8840308, 19.4913926 49.8850647)",,,,
242762287,Piaskowa,residential,,False,True,55.774,"LINESTRING (19.4910866 49.8840308, 19.4910521 49.8838559, 19.4909886 49.8835332)",,,no,
"[1099815745, 178955611]",Gimnazjalna,tertiary,50,True,False,134.24200000000002,"LINESTRING (19.4888746 49.8846894, 19.4888774 49.8846425, 19.4888967 49.8844106, 19.4889216 49.8841811, 19.4889641 49.8839169, 19.4889803 49.8838666, 19.4890741 49.8835751, 19.4890695 49.8834918)",,2,,
396307188,Gimnazjalna,tertiary,50,False,True,79.322,"LINESTRING (19.4888746 49.8846894, 19.4888784 49.884718, 19.4889329 49.885332, 19.4889371 49.8854016)",,,,
363106137,Plac Bohaterów Getta,residential,,True,False,129.33599999999998,"LINESTRING (19.4908147 49.8848325, 19.4906637 49.8844568, 19.4906078 49.8842752, 19.4905986 49.8841506, 19.4906294 49.8840481, 19.4907016 49.8839871, 19.4908256 49.8839548, 19.4909329 49.8839589, 19.4910229 49.8839766, 19.4910866 49.8840308)",,,no,
"[188248921, 363106572]",Plac Bohaterów Getta,residential,,False,True,46.611000000000004,"LINESTRING (19.4908147 49.8848325, 19.4909546 49.8850984, 19.4909718 49.8851311, 19.4909996 49.8851841, 19.4910235 49.8852295)",,,no,
363105000,Marcina Wadowity,residential,,True,False,9.702,"LINESTRING (19.4913926 49.8850647, 19.4912813 49.8851144)",,,no,
188248914,Marcina Wadowity,residential,,False,False,22.471,"LINESTRING (19.4910235 49.8852295, 19.4912813 49.8851144)",,,,
188248914,Marcina Wadowity,residential,,False,True,31.383,"LINESTRING (19.4910235 49.8852295, 19.490873 49.8853669, 19.4907819 49.8854647)",,,,
"[188248921, 363106572]",Plac Bohaterów Getta,residential,,False,False,46.611,"LINESTRING (19.4910235 49.8852295, 19.4909996 49.8851841, 19.4909718 49.8851311, 19.4909546 49.8850984, 19.4908147 49.8848325)",,,no,
188248914,Marcina Wadowity,residential,,False,False,31.383,"LINESTRING (19.4907819 49.8854647, 19.490873 49.8853669, 19.4910235 49.8852295)",,,,
188248914,Marcina Wadowity,residential,,False,True,73.122,"LINESTRING (19.4907819 49.8854647, 19.4906112 49.8854959, 19.4899384 49.8856433, 19.4898116 49.8856682)",,,,
261875270,Marcina Wadowity,residential,,False,True,92.339,"LINESTRING (19.4907819 49.8854647, 19.4909127 49.8854871, 19.4910162 49.8855285, 19.4911907 49.8856104, 19.4913638 49.8857048, 19.4914614 49.8857745, 19.4915518 49.885853, 19.4916213 49.8859279, 19.4916621 49.8859955, 19.491671 49.886023)",,,,
188248914,Marcina Wadowity,residential,,False,False,73.122,"LINESTRING (19.4898116 49.8856682, 19.4899384 49.8856433, 19.4906112 49.8854959, 19.4907819 49.8854647)",,,,
207877002,Marcina Wadowity,residential,,True,False,30.833,"LINESTRING (19.4898116 49.8856682, 19.4896856 49.8857166, 19.4895018 49.885779, 19.4894384 49.8858059)",,,,
1080937717,,tertiary,,True,False,12.485,"LINESTRING (19.4951062 49.8805028, 19.495135 49.8805239, 19.4951514 49.8805499, 19.4951534 49.8805779, 19.4951409 49.8806048)",,,,roundabout
207877196,Juliusza Słowackiego,residential,50,False,False,231.454,"LINESTRING (19.4866277 49.879841, 19.487122 49.8799187, 19.4873926 49.8799525, 19.4875838 49.8799948, 19.4877748 49.8800412, 19.4878165 49.8800514, 19.4883132 49.8801151, 19.488832 49.8801745, 19.4895263 49.8802784, 19.4896883 49.8803027, 19.4897686 49.8803147)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,False,71.773,"LINESTRING (19.4896317 49.8809541, 19.489668 49.8807913, 19.4897234 49.8805424, 19.4897686 49.8803147)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,True,57.982,"LINESTRING (19.4896317 49.8809541, 19.4895773 49.8812014, 19.4895217 49.8814707)",,,,
207876978,Szpitalna,residential,50,True,False,120.73599999999999,"LINESTRING (19.4912798 49.8811606, 19.4912092 49.881165, 19.4911633 49.8811679, 19.4911456 49.881169, 19.4905158 49.8810781, 19.490328 49.881051, 19.4903017 49.8810472, 19.4902543 49.8810406, 19.4901037 49.8810197, 19.4900235 49.8810085, 19.4897043 49.8809642, 19.4896317 49.8809541)",,,,
"[302227252, 397845159]",Karmelicka,residential,50,False,False,21.528999999999996,"LINESTRING (19.4912798 49.8811606, 19.4913175 49.8812367, 19.4913265 49.8812548, 19.4913673 49.8813458)",,,,
"[658810889, 178955610, 302227253]",Karmelicka,residential,30,False,True,197.846,"LINESTRING (19.4912798 49.8811606, 19.4912636 49.8811264, 19.4910453 49.8806666, 19.4910168 49.8806047, 19.4909989 49.8805693, 19.4909581 49.8804836, 19.4909352 49.8804356, 19.4908232 49.8802574, 19.4907202 49.8801323, 19.4905508 49.8800028, 19.4901391 49.8797532, 19.4900786 49.8797171, 19.4899643 49.8796489)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,False,57.982,"LINESTRING (19.4895217 49.8814707, 19.4895773 49.8812014, 19.4896317 49.8809541)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,True,92.483,"LINESTRING (19.4895217 49.8814707, 19.4894293 49.8819291, 19.4894138 49.8820061, 19.4893532 49.8822953)",,,,
"[207877193, 1092491006]",Cicha,residential,,True,False,175.65399999999997,"LINESTRING (19.4940744 49.8818489, 19.4941444 49.8818477, 19.4943666 49.8818402, 19.4949777 49.8817955, 19.495672 49.8817489, 19.4959327 49.8817376, 19.4960251 49.8817561, 19.4961292 49.8818182, 19.4961506 49.8818393, 19.496236 49.8819238, 19.4962694 49.881956, 19.4963181 49.882005)",,2,,
275248496,Aleja Matki Bożej Fatimskiej,residential,,True,False,149.872,"LINESTRING (19.4940744 49.8818489, 19.4941456 49.8816237, 19.4942127 49.8815012, 19.4943398 49.8813424, 19.4946104 49.8810471, 19.4948985 49.8807276, 19.4949556 49.8806379)",,2,,
258444067,Trybunalska,residential,,False,True,54.702,"LINESTRING (19.4917322 49.8818624, 19.4916896 49.8818735, 19.4915752 49.8819033, 19.4913886 49.8819041, 19.4911027 49.8818791, 19.490986 49.8818941)",,,,
1169817461,Karmelicka,residential,50,False,False,64.265,"LINESTRING (19.4917322 49.8818624, 19.4917268 49.8817762, 19.4916696 49.8816762, 19.4915854 49.8815836, 19.4915632 49.8815634, 19.4914311 49.8814433, 19.4913673 49.8813458)",,,,
258444067,Trybunalska,residential,,False,False,54.702,"LINESTRING (19.490986 49.8818941, 19.4911027 49.8818791, 19.4913886 49.8819041, 19.4915752 49.8819033, 19.4916896 49.8818735, 19.4917322 49.8818624)",,,,
261007702,Aleja Matki Bożej Fatimskiej,residential,,True,False,33.248999999999995,"LINESTRING (19.4940206 49.8821458, 19.4940417 49.8819966, 19.4940744 49.8818489)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,False,92.483,"LINESTRING (19.4893532 49.8822953, 19.4894138 49.8820061, 19.4894293 49.8819291, 19.4895217 49.8814707)",,,,
697581081,Juliusza Słowackiego,tertiary,50,False,True,65.097,"LINESTRING (19.4893532 49.8822953, 19.4892411 49.8828247, 19.4892287 49.8828752)",,,,
697581089,Emilii i Karola Wojtyłów,residential,50,True,False,14.478,"LINESTRING (19.4939783 49.882885, 19.493977 49.8827548)",,,,
261008129,Emilii i Karola Wojtyłów,residential,50,True,False,17.802999999999997,"LINESTRING (19.4939783 49.882885, 19.4938273 49.8828553, 19.4937529 49.882822)",,,,
188359822,Jana III Sobieskiego,residential,50,True,False,114.62100000000001,"LINESTRING (19.4918526 49.8829902, 19.4918459 49.8826591, 19.4918371 49.8825657, 19.4918314 49.8825048, 19.4918271 49.8824594, 19.4918258 49.8824456, 19.4917577 49.8819618)",,,,
207876868,Trybunalska,residential,,True,False,130.50500000000002,"LINESTRING (19.4911238 49.8830342, 19.4911239 49.8830179, 19.4911245 49.8829135, 19.4911027 49.8827596, 19.4910286 49.8825478, 19.4909978 49.8824999, 19.4909372 49.8824058, 19.4908821 49.8822956, 19.4908829 49.8822778, 19.4908964 49.882156, 19.4909371 49.8819496, 19.490986 49.8818941)",,,,
207876953,Franciszka Żwirki i Stanisława Wigury,residential,50,True,False,52.49,"LINESTRING (19.4911238 49.8830342, 19.4914428 49.8830053, 19.4918394 49.8829907, 19.4918526 49.8829902)",,,,
"[242754578, 242754582]","['Plac Jana Pawła II', 'Krakowska']",residential,,True,False,250.50099999999998,"LINESTRING (19.4932974 49.8836491, 19.4929996 49.8836472, 19.4928664 49.8836553, 19.4928059 49.8836589, 19.4928166 49.8839474, 19.4928026 49.8840757, 19.4927795 49.8841357, 19.4927636 49.8841769, 19.4927482 49.8842201, 19.4926875 49.8843905, 19.4926155 49.8846214, 19.4925701 49.8848558, 19.4925677 49.8848835, 19.4925342 49.8852653, 19.4925058 49.8855778)",,,,
"[207876869, 1095463662]",Doktora Edmunda Wojtyły,residential,,False,True,98.60900000000001,"LINESTRING (19.4932974 49.8836491, 19.493351 49.8836574, 19.4933825 49.8836637, 19.4934611 49.8836794, 19.4934507 49.8837404, 19.4934334 49.8838469, 19.4934455 49.8839326, 19.4934825 49.8840312, 19.4935739 49.8842629, 19.4935974 49.8843582, 19.4935975 49.8844437)",,,,
"[207876869, 1095463662]",Doktora Edmunda Wojtyły,residential,,False,False,98.609,"LINESTRING (19.4935975 49.8844437, 19.4935974 49.8843582, 19.4935739 49.8842629, 19.4934825 49.8840312, 19.4934455 49.8839326, 19.4934334 49.8838469, 19.4934507 49.8837404, 19.4934611 49.8836794, 19.4933825 49.8836637, 19.493351 49.8836574, 19.4932974 49.8836491)",,,,
"[289514891, 179089957]",Emilii i Karola Wojtyłów,residential,50,True,False,248.489,"LINESTRING (19.4935975 49.8844437, 19.4937732 49.8843515, 19.4940169 49.8841938, 19.4941067 49.8841341, 19.4944268 49.8839212, 19.494645 49.8837425, 19.4947975 49.8835686, 19.4948684 49.8834637, 19.4948965 49.8833814, 19.4948958 49.8832834, 19.4948634 49.883192, 19.494789 49.8831204, 19.4946753 49.8830461, 19.4945297 49.8830053, 19.494344 49.8829734, 19.4941435 49.882935, 19.4939783 49.882885)",,,,
258444064,Gimnazjalna,tertiary,50,False,False,34.115,"LINESTRING (19.4889371 49.8854016, 19.4889506 49.8854385, 19.4889673 49.8854845, 19.4890702 49.885696)",,,,
396307188,Gimnazjalna,tertiary,50,False,False,79.322,"LINESTRING (19.4889371 49.8854016, 19.4889329 49.885332, 19.4888784 49.884718, 19.4888746 49.8846894)",,,,
207876895,Krakowska,residential,,True,False,129.39300000000003,"LINESTRING (19.4925058 49.8855778, 19.4924999 49.8856402, 19.4924752 49.8858425, 19.4924106 49.886236, 19.4924083 49.8862563, 19.4923791 49.8865185, 19.4923493 49.886595, 19.4923154 49.8866322, 19.4922602 49.8866509, 19.4921743 49.886665)",,,,
258444066,Teatralna,residential,50,False,True,38.436,"LINESTRING (19.4925058 49.8855778, 19.4925736 49.8855804, 19.492918 49.8855834, 19.4930421 49.8855851)",,,,
207877126,Marcina Wadowity,residential,,True,False,19.415,"LINESTRING (19.4890702 49.885696, 19.4891499 49.8857281, 19.4892342 49.88574, 19.4893249 49.8857397)",,,,
258444064,Gimnazjalna,tertiary,50,False,True,34.115,"LINESTRING (19.4890702 49.885696, 19.4889673 49.8854845, 19.4889506 49.8854385, 19.4889371 49.8854016)",,,,
698307078,Gimnazjalna,tertiary,50,False,False,15.432,"LINESTRING (19.4890702 49.885696, 19.4891117 49.8857705, 19.4891431 49.8858266)",,,,
698307079,Marcina Wadowity,residential,,True,False,36.024,"LINESTRING (19.4893249 49.8857397, 19.4896042 49.8856912, 19.4897391 49.885665, 19.4898116 49.8856682)",,,,
207877027,,residential,,True,False,21.506,"LINESTRING (19.4894384 49.8858059, 19.4893622 49.8858165, 19.4892908 49.8858292, 19.4892256 49.8858315, 19.4891431 49.8858266)",,,,
207877028,Marcina Wadowity,residential,,True,False,30.991,"LINESTRING (19.4894384 49.8858059, 19.4893768 49.8858401, 19.4893058 49.8858959, 19.489265 49.8859342, 19.4891889 49.8860301)",,,,
207876975,,residential,,True,False,16.612000000000002,"LINESTRING (19.4891431 49.8858266, 19.4891839 49.8857926, 19.489244 49.8857605, 19.4893249 49.8857397)",,,,
698307077,Gimnazjalna,tertiary,50,False,False,22.883,"LINESTRING (19.4891431 49.8858266, 19.4891536 49.885864, 19.4891744 49.8859375, 19.4891889 49.8860301)",,,,
698307078,Gimnazjalna,tertiary,50,False,True,15.432,"LINESTRING (19.4891431 49.8858266, 19.4891117 49.8857705, 19.4890702 49.885696)",,,,
207877085,Marcina Wadowity,living_street,,False,False,164.95,"LINESTRING (19.4870218 49.8858633, 19.4871975 49.8859448, 19.487804 49.8861703, 19.48804 49.8862412, 19.4882917 49.8862792, 19.4887882 49.8863244, 19.4890618 49.8863441, 19.4891512 49.8863506)",,,no,
207877034,,residential,,False,False,81.74799999999999,"LINESTRING (19.4905336 49.8859972, 19.490824 49.8860236, 19.4912827 49.886026, 19.4915639 49.8860306, 19.491671 49.886023)",,,,
207877034,,residential,,False,True,81.74799999999999,"LINESTRING (19.491671 49.886023, 19.4915639 49.8860306, 19.4912827 49.886026, 19.490824 49.8860236, 19.4905336 49.8859972)",,,,
"[178955609, 242762294]","['Zatorska', 'Plac Obrońców Westerplatte']",residential,,False,True,93.71499999999999,"LINESTRING (19.491671 49.886023, 19.4916795 49.8860488, 19.4917107 49.8860927, 19.4917835 49.8861207, 19.4918695 49.8861265, 19.4919877 49.8861248, 19.492047 49.8861344, 19.4920894 49.8861737, 19.4920952 49.8862221, 19.4921329 49.886433, 19.4921489 49.8865225, 19.4921743 49.886665)",,,,
261875270,Marcina Wadowity,residential,,False,False,92.339,"LINESTRING (19.491671 49.886023, 19.4916621 49.8859955, 19.4916213 49.8859279, 19.4915518 49.885853, 19.4914614 49.8857745, 19.4913638 49.8857048, 19.4911907 49.8856104, 19.4910162 49.8855285, 19.4909127 49.8854871, 19.4907819 49.8854647)",,,,
698307077,Gimnazjalna,tertiary,50,False,True,22.883,"LINESTRING (19.4891889 49.8860301, 19.4891744 49.8859375, 19.4891536 49.885864, 19.4891431 49.8858266)",,,,
831919481,Gimnazjalna,tertiary,50,False,False,35.755,"LINESTRING (19.4891889 49.8860301, 19.4891755 49.8862066, 19.4891512 49.8863506)",,,,
831919481,Gimnazjalna,tertiary,50,False,False,30.142,"LINESTRING (19.4891512 49.8863506, 19.4891032 49.8866199)",,,,
207877085,Marcina Wadowity,living_street,,False,True,164.95000000000002,"LINESTRING (19.4891512 49.8863506, 19.4890618 49.8863441, 19.4887882 49.8863244, 19.4882917 49.8862792, 19.48804 49.8862412, 19.487804 49.8861703, 19.4871975 49.8859448, 19.4870218 49.8858633)",,,no,
831919481,Gimnazjalna,tertiary,50,False,True,35.755,"LINESTRING (19.4891512 49.8863506, 19.4891755 49.8862066, 19.4891889 49.8860301)",,,,
"[256245180, 188248918, 256245183]",,residential,50,False,True,42.342999999999996,"LINESTRING (19.4938461 49.8874735, 19.4938848 49.8874113, 19.4939635 49.887266, 19.4939706 49.8872536, 19.4939948 49.8872111, 19.4940252 49.8871116)",yes,,,
363104733,Marcina Wadowity,residential,,True,False,40.132,"LINESTRING (19.4918947 49.8849047, 19.4913926 49.8850647)",,,no,
242762287,Piaskowa,residential,,False,False,55.774,"LINESTRING (19.4909886 49.8835332, 19.4910521 49.8838559, 19.4910866 49.8840308)",,,no,
178955605,Henryka Sienkiewicza,tertiary,50,False,False,128.35,"LINESTRING (19.4922395 49.8870742, 19.4924285 49.8870802, 19.4928064 49.8870886, 19.4935336 49.8871151, 19.4936175 49.8871188, 19.4937976 49.8871267, 19.4939454 49.8871272, 19.4940252 49.8871116)",,,,
178955609,Zatorska,residential,,False,False,45.739999999999995,"LINESTRING (19.4922395 49.8870742, 19.4922156 49.8869156, 19.4921743 49.886665)",,,,
784581706,Generała Władysława Sikorskiego,tertiary,50,False,True,227.281,"LINESTRING (19.4922395 49.8870742, 19.4920081 49.8870747, 19.4914351 49.8870716, 19.4907802 49.8870681, 19.4906523 49.8870674, 19.4902184 49.887065, 19.4900339 49.8870627, 19.4890673 49.8870524)",,,,
256788302,Generała Władysława Sikorskiego,tertiary,50,False,False,4.55,"LINESTRING (19.4890038 49.887053, 19.4890673 49.8870524)",,,,
256788302,Generała Władysława Sikorskiego,tertiary,50,False,True,2.708,"LINESTRING (19.4890038 49.887053, 19.488966 49.8870534)",,,,
831919481,Gimnazjalna,tertiary,50,False,True,30.142,"LINESTRING (19.4891032 49.8866199, 19.4891512 49.8863506)",,,,
256788303,Gimnazjalna,tertiary,50,True,False,48.161,"LINESTRING (19.4891032 49.8866199, 19.4890768 49.8869438, 19.4890673 49.8870524)",,,,
