osmid,oneway,highway,maxspeed,reversed,length,ref,name,geometry,lanes,width,junction
28099572,False,residential,,False,70.282,,Joachima Lelewela,"LINESTRING (23.4933291 53.4032586, 23.4935843 53.4033603, 23.4938044 53.4034891, 23.4939107 53.4035598, 23.4941121 53.4036805)",,,
36957430,False,residential,,True,66.331,,Warszawska,"LINESTRING (23.4933291 53.4032586, 23.4932563 53.4033718, 23.4932287 53.4034148, 23.4931926 53.4034612, 23.4930047 53.4037097, 23.492932 53.4038059)",,,
28252876,False,residential,,True,32.403,,Warszawska,"LINESTRING (23.492932 53.4038059, 23.492752 53.4039824, 23.4927138 53.4040216, 23.4926812 53.404056)",,,
36957429,False,residential,,False,76.16,,1 Maja,"LINESTRING (23.492932 53.4038059, 23.4931427 53.4038501, 23.4940157 53.4040333)",,,
36957430,False,residential,,False,66.33099999999999,,Warszawska,"LINESTRING (23.492932 53.4038059, 23.4930047 53.4037097, 23.4931926 53.4034612, 23.4932287 53.4034148, 23.4932563 53.4033718, 23.4933291 53.4032586)",,,
28099545,False,residential,,False,28.036,,Joachima Lelewela,"LINESTRING (23.4941121 53.4036805, 23.4943027 53.4036822, 23.4945313 53.4037068)",,,
28099572,False,residential,,True,70.282,,Joachima Lelewela,"LINESTRING (23.4941121 53.4036805, 23.4939107 53.4035598, 23.4938044 53.4034891, 23.4935843 53.4033603, 23.4933291 53.4032586)",,,
28099435,False,residential,,True,93.88499999999999,,Joachima Lelewela,"LINESTRING (23.498239 53.4034885, 23.4981787 53.4035734, 23.4980208 53.4037958, 23.4978214 53.4040572, 23.4977824 53.4041128, 23.497673 53.4042624)",,,
28099586,False,residential,,False,172.687,,Hugona Kołłątaja,"LINESTRING (23.498239 53.4034885, 23.4997561 53.403784, 23.5007059 53.4039869)",,,
28099586,False,residential,,True,314.772,,Hugona Kołłątaja,"LINESTRING (23.498239 53.4034885, 23.4975075 53.4033698, 23.4973463 53.4033362, 23.4972273 53.4033006, 23.4963588 53.4029757, 23.495368 53.4026806, 23.493896 53.4023849)",,,
28099545,False,residential,,True,64.746,,Joachima Lelewela,"LINESTRING (23.495467 53.4038737, 23.4945313 53.4037068)",,,
28099545,False,residential,,False,159.60600000000002,,Joachima Lelewela,"LINESTRING (23.495467 53.4038737, 23.4955403 53.4038027, 23.497673 53.4042624)",,,
28099586,False,residential,,True,229.969,,Hugona Kołłątaja,"LINESTRING (23.50475 53.4048673, 23.5046246 53.4048381, 23.504281 53.404758, 23.5036968 53.40462, 23.5025928 53.4043959, 23.5017015 53.4041993, 23.5014946 53.4041537)",,,
28586691,False,residential,,False,71.63499999999999,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.50475 53.4048673, 23.5048709 53.4047453, 23.5052883 53.4043087)",,,
28586691,False,residential,,True,127.017,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.50475 53.4048673, 23.5046509 53.405008, 23.5045198 53.405194, 23.5043846 53.4054134, 23.5041967 53.4057204, 23.5040807 53.4058814, 23.5040339 53.4059255)",,,
28099595,False,residential,,True,112.70500000000001,,Bohaterów Monte Cassino,"LINESTRING (23.5020628 53.4031984, 23.5020118 53.4032826, 23.5015527 53.4040559, 23.5014946 53.4041537)",,,
36957431,False,residential,,False,202.36,,Kolejowa,"LINESTRING (23.5020628 53.4031984, 23.5022637 53.4032509, 23.5027327 53.4033719, 23.5036162 53.4035891, 23.5049083 53.4038543)",,,
36957431,False,residential,,True,544.23,,Kolejowa,"LINESTRING (23.5020628 53.4031984, 23.5018739 53.4031487, 23.5012771 53.4029926, 23.5005326 53.4027995, 23.5002962 53.4027411, 23.4998885 53.4026286, 23.4995996 53.4025489, 23.498237 53.4022112, 23.4976707 53.4021001, 23.4970401 53.4020067, 23.4953175 53.4017809, 23.4942925 53.4017176)",,,
28099579,False,living_street,,True,167.952,,Wojska Polskiego,"LINESTRING (23.5007059 53.4039869, 23.5005701 53.4042112, 23.5004167 53.4044216, 23.5003421 53.4045256, 23.5003305 53.4045422, 23.500183 53.4047475, 23.5001338 53.404816, 23.4997292 53.4053802)",,,
28099586,False,residential,,False,55.476,,Hugona Kołłątaja,"LINESTRING (23.5007059 53.4039869, 23.501346 53.4041223, 23.5014946 53.4041537)",,,
28099586,False,residential,,True,172.687,,Hugona Kołłątaja,"LINESTRING (23.5007059 53.4039869, 23.4997561 53.403784, 23.498239 53.4034885)",,,
28099503,False,residential,,True,84.539,,Kolejowa,"LINESTRING (23.4942925 53.4017176, 23.4930694 53.4015025)",,,
36957430,False,residential,,True,78.719,,Warszawska,"LINESTRING (23.4942925 53.4017176, 23.493896 53.4023849)",,,
36957431,False,residential,,False,544.2299999999999,,Kolejowa,"LINESTRING (23.4942925 53.4017176, 23.4953175 53.4017809, 23.4970401 53.4020067, 23.4976707 53.4021001, 23.498237 53.4022112, 23.4995996 53.4025489, 23.4998885 53.4026286, 23.5002962 53.4027411, 23.5005326 53.4027995, 23.5012771 53.4029926, 23.5018739 53.4031487, 23.5020628 53.4031984)",,,
28099503,False,residential,,False,84.539,,Kolejowa,"LINESTRING (23.4930694 53.4015025, 23.4942925 53.4017176)",,,
28099495,False,residential,,False,170.602,,Szkolna,"LINESTRING (23.4930694 53.4015025, 23.4930705 53.401597, 23.4930824 53.402637, 23.4931091 53.402689, 23.4931811 53.4027233, 23.4935151 53.4027848, 23.4936465 53.402809)",,,
28099555,True,residential,,False,51.56699999999999,,1 Maja,"LINESTRING (23.4997292 53.4053802, 23.5003302 53.4055189, 23.5004538 53.4055489)",,,
28099579,False,living_street,,False,167.952,,Wojska Polskiego,"LINESTRING (23.4997292 53.4053802, 23.5001338 53.404816, 23.500183 53.4047475, 23.5003305 53.4045422, 23.5003421 53.4045256, 23.5004167 53.4044216, 23.5005701 53.4042112, 23.5007059 53.4039869)",,,
28586691,False,residential,,True,71.63499999999999,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.5052883 53.4043087, 23.5048709 53.4047453, 23.50475 53.4048673)",,,
913972866,True,unclassified,,False,30.21,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.5052883 53.4043087, 23.5053533 53.4041419, 23.5053708 53.404042)",,,
677712830,True,residential,,False,32.925,,11 Listopada,"LINESTRING (23.50607 53.4065364, 23.5060283 53.4065693, 23.5059913 53.4066128, 23.5059687 53.4066569, 23.5059533 53.4067206, 23.5059381 53.4068158)",,,
"[28586427, 28252877]",False,residential,,True,121.38,,Adama Mickiewicza,"LINESTRING (23.5031028 53.4066376, 23.5028034 53.4070545, 23.5024565 53.4075816, 23.5024124 53.4076485)",,,
68757778,True,residential,,False,44.050000000000004,,Adama Mickiewicza,"LINESTRING (23.5031028 53.4066376, 23.5031869 53.4064961, 23.5032867 53.4063643, 23.5033704 53.406276)",,,
28099435,False,residential,,False,93.88499999999999,,Joachima Lelewela,"LINESTRING (23.497673 53.4042624, 23.4977824 53.4041128, 23.4978214 53.4040572, 23.4980208 53.4037958, 23.4981787 53.4035734, 23.498239 53.4034885)",,,
28099435,False,residential,,True,61.26,,Joachima Lelewela,"LINESTRING (23.497673 53.4042624, 23.4973549 53.4046807, 23.4973127 53.4047314, 23.4972815 53.4047611)",,,
28099545,False,residential,,True,159.60600000000002,,Joachima Lelewela,"LINESTRING (23.497673 53.4042624, 23.4955403 53.4038027, 23.495467 53.4038737)",,,
28099435,False,residential,,False,61.26,,Joachima Lelewela,"LINESTRING (23.4972815 53.4047611, 23.4973127 53.4047314, 23.4973549 53.4046807, 23.497673 53.4042624)",,,
28099555,True,residential,,False,176.26,,1 Maja,"LINESTRING (23.4972815 53.4047611, 23.4974019 53.4047906, 23.4977794 53.404883, 23.4979618 53.4049308, 23.4984276 53.4050506, 23.4993654 53.4052881, 23.4997292 53.4053802)",,,
28099562,False,residential,,False,145.27900000000002,,Plac Tadeusza Kościuszki,"LINESTRING (23.4972815 53.4047611, 23.4970938 53.4047191, 23.4968952 53.4046747, 23.4966824 53.4046271, 23.4958913 53.4044396, 23.4956591 53.4043862, 23.4954227 53.404332, 23.4952377 53.4042896)",,,
28099562,False,residential,,True,71.063,,Plac Tadeusza Kościuszki,"LINESTRING (23.4972815 53.4047611, 23.4972503 53.4048082, 23.4969694 53.4052239, 23.4969207 53.405296, 23.4968746 53.4053522)",,,
28099415,False,residential,,True,12.011,,Generała Walerego Wróblewskiego,"LINESTRING (23.4921918 53.4067956, 23.4923647 53.4068279)",,,
128193238,True,unclassified,,False,23.391,,Rondo Solidarności,"LINESTRING (23.5053911 53.4038881, 23.5054289 53.4038712, 23.5054724 53.4038602, 23.5055241 53.4038557, 23.5055759 53.4038596, 23.5056242 53.4038715, 23.5056643 53.4038901, 23.5056951 53.4039142)",,,roundabout
28252877,False,residential,,True,8.551,,Adama Mickiewicza,"LINESTRING (23.5024124 53.4076485, 23.5023645 53.4077199)",,,
"[28586427, 28252877]",False,residential,,False,121.38,,Adama Mickiewicza,"LINESTRING (23.5024124 53.4076485, 23.5024565 53.4075816, 23.5028034 53.4070545, 23.5031028 53.4066376)",,,
781559476,False,residential,,True,99.715,,,"LINESTRING (23.5024124 53.4076485, 23.5025299 53.4076745, 23.5027161 53.407714, 23.5029864 53.4077731, 23.5032494 53.4078376, 23.5038124 53.4079761)",,,
28099545,False,residential,,False,64.746,,Joachima Lelewela,"LINESTRING (23.4945313 53.4037068, 23.495467 53.4038737)",,,
28099518,False,living_street,,True,157.67000000000002,,Krótka,"LINESTRING (23.4945313 53.4037068, 23.494683 53.4034582, 23.494721 53.4033694, 23.4948077 53.4032306, 23.494799 53.4032028, 23.4947703 53.4031869, 23.4946193 53.4031526, 23.4943339 53.4030763, 23.4943131 53.403046, 23.4943177 53.4029184, 23.4942844 53.4028929, 23.4941831 53.4028633, 23.4936951 53.4027318)",,3,
28099545,False,residential,,True,28.036,,Joachima Lelewela,"LINESTRING (23.4945313 53.4037068, 23.4943027 53.4036822, 23.4941121 53.4036805)",,,
36957431,False,residential,,True,202.36,,Kolejowa,"LINESTRING (23.5049083 53.4038543, 23.5036162 53.4035891, 23.5027327 53.4033719, 23.5022637 53.4032509, 23.5020628 53.4031984)",,,
913972868,True,residential,,False,32.287,,Kolejowa,"LINESTRING (23.5049083 53.4038543, 23.5051964 53.4038833, 23.5053911 53.4038881)",,,
28586692,False,primary,50,False,129.048,19,Grodzieńska,"LINESTRING (23.5022967 53.4060108, 23.5021964 53.4059901, 23.5017382 53.4058934, 23.5016097 53.4058692, 23.5015021 53.4058514, 23.5013464 53.4058346, 23.50118 53.40582, 23.501054 53.4058119, 23.500902 53.4058104, 23.5007105 53.4058128, 23.5003994 53.4058214)",2,,
34202938,True,primary,50,False,79.535,19,Grodzieńska,"LINESTRING (23.5022967 53.4060108, 23.5032269 53.4061661, 23.5034454 53.4062158)",3,,
34203094,True,primary,50,False,13.947,19,Grodzieńska,"LINESTRING (23.5034454 53.4062158, 23.5036412 53.4062617)",,,
28817731,True,residential,,False,50.635999999999996,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.5034454 53.4062158, 23.5036378 53.4061234, 23.5040339 53.4059255)",,,
28099563,True,primary,50,False,66.367,19,Grodzieńska,"LINESTRING (23.5045241 53.4065052, 23.503807 53.4063749, 23.5035719 53.4063216)",,,
41245846,False,primary,50,True,64.952,19,Grodzieńska,"LINESTRING (23.5045241 53.4065052, 23.5046285 53.4065306, 23.5050606 53.4066335, 23.5054337 53.4067224)",,6.5,
28586691,False,residential,,False,127.017,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.5040339 53.4059255, 23.5040807 53.4058814, 23.5041967 53.4057204, 23.5043846 53.4054134, 23.5045198 53.405194, 23.5046509 53.405008, 23.50475 53.4048673)",,,
68757783,True,residential,,False,45.574000000000005,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.5040339 53.4059255, 23.5037597 53.40617, 23.5036412 53.4062617)",,,
34203095,True,residential,,False,8.091,,,"LINESTRING (23.5036412 53.4062617, 23.5035719 53.4063216)",,,
28817730,True,primary,50,False,64.542,19,Grodzieńska,"LINESTRING (23.5036412 53.4062617, 23.5038504 53.4063081, 23.5045241 53.4065052)",,,
68757785,True,primary,50,False,14.287,19,Grodzieńska,"LINESTRING (23.5035719 53.4063216, 23.5033704 53.406276)",,,
28586695,True,residential,,False,46.921,,Adama Mickiewicza,"LINESTRING (23.5035719 53.4063216, 23.5034427 53.4064087, 23.5031028 53.4066376)",,,
"[28284080, 228887827]",False,residential,,False,81.642,,"['Plac Tadeusza Kościuszki', 'Plac Jana Kilińskiego']","LINESTRING (23.494426 53.4054808, 23.4944889 53.4054419, 23.4945565 53.4053868, 23.4947762 53.4050477, 23.4948187 53.4049891, 23.494887 53.404886, 23.4949103 53.4048509, 23.4949453 53.4048216)",,,
28284080,False,residential,,True,107.831,,Plac Jana Kilińskiego,"LINESTRING (23.494426 53.4054808, 23.4941784 53.4056087, 23.4936558 53.4058197, 23.4932453 53.4060218, 23.4931409 53.4060733)",,,
360309551,True,residential,,False,98.386,,Krzysztofa Jakuba Putry,"LINESTRING (23.494426 53.4054808, 23.4939314 53.4053298, 23.4934865 53.4053093, 23.4930237 53.4052284)",,,
28099566,True,residential,,False,48.68,,Norberta Barlickiego,"LINESTRING (23.4952377 53.4042896, 23.495467 53.4038737)",,,
36957429,False,residential,,True,85.874,,1 Maja,"LINESTRING (23.4952377 53.4042896, 23.4940157 53.4040333)",,,
28099562,False,residential,,True,145.279,,Plac Tadeusza Kościuszki,"LINESTRING (23.4952377 53.4042896, 23.4954227 53.404332, 23.4956591 53.4043862, 23.4958913 53.4044396, 23.4966824 53.4046271, 23.4968952 53.4046747, 23.4970938 53.4047191, 23.4972815 53.4047611)",,,
38973453,True,residential,,False,62.741,,Plac Tadeusza Kościuszki,"LINESTRING (23.4952377 53.4042896, 23.4951891 53.4043684, 23.4950169 53.4046473, 23.4950111 53.4047378, 23.4949453 53.4048216)",,,
781559473,False,residential,,True,18.717,,,"LINESTRING (23.5039197 53.4081318, 23.5038124 53.4079761)",,,
"[781559476, 44839854]",False,residential,,False,33.238,,,"LINESTRING (23.5039197 53.4081318, 23.5040689 53.4080266, 23.5039574 53.408008, 23.5038124 53.4079761)",,,
28099407,False,residential,,False,135.21900000000002,,Marszałka Józefa Piłsudskiego,"LINESTRING (23.4961882 53.4064972, 23.496258 53.4063795, 23.49651 53.4059563, 23.4965569 53.4058757, 23.4965725 53.4058472, 23.4967216 53.4055922, 23.4968168 53.4054357, 23.4968489 53.40539, 23.4968746 53.4053522)",,,
28099407,False,residential,,True,121.22,,Marszałka Józefa Piłsudskiego,"LINESTRING (23.4961882 53.4064972, 23.4961162 53.4066149, 23.4956164 53.4074324, 23.4955641 53.4075219)",,,
368038991,False,residential,,False,242.49699999999999,,Księdza Piotra Ściegiennego,"LINESTRING (23.4961882 53.4064972, 23.4963313 53.4065203, 23.4965229 53.4065513, 23.4967945 53.4065952, 23.496936 53.4066181, 23.4975876 53.4067235, 23.4977296 53.4067464, 23.4979057 53.4067787, 23.4984628 53.4068641, 23.4989133 53.4069601, 23.4989623 53.4069692, 23.4992261 53.4070273, 23.4993279 53.4070495, 23.4995524 53.4071002, 23.4996859 53.4071296)",,,
368038991,False,residential,,True,207.424,,Księdza Piotra Ściegiennego,"LINESTRING (23.4961882 53.4064972, 23.4960148 53.4064737, 23.4948921 53.4063159, 23.4941833 53.406217, 23.4937637 53.4061584, 23.4935028 53.406122, 23.4933548 53.4061021, 23.4931409 53.4060733)",,,
28099451,False,residential,,True,37.799,,Generała Jana Henryka Dąbrowskiego,"LINESTRING (23.4920515 53.4054061, 23.4920803 53.4053397, 23.4921943 53.405077)",,,
28099586,False,residential,,False,229.96900000000002,,Hugona Kołłątaja,"LINESTRING (23.5014946 53.4041537, 23.5017015 53.4041993, 23.5025928 53.4043959, 23.5036968 53.40462, 23.504281 53.404758, 23.5046246 53.4048381, 23.50475 53.4048673)",,,
28099586,False,residential,,True,55.476,,Hugona Kołłątaja,"LINESTRING (23.5014946 53.4041537, 23.501346 53.4041223, 23.5007059 53.4039869)",,,
