osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,tunnel
194923106,Wielkopolska,residential,False,False,127.356,"LINESTRING (17.221836 52.3940783, 17.2218459 52.3941176, 17.2218567 52.3941652, 17.2219752 52.3946865, 17.2220948 52.3952127)",,,,
194923115,Ogrodowa,residential,False,True,150.43,"LINESTRING (17.2277131 52.3943214, 17.2276505 52.3943276, 17.2258343 52.3943354, 17.2256984 52.3943532, 17.2255045 52.3943786)",,,,
172896210,Dworcowa,residential,False,False,68.866,"LINESTRING (17.2255045 52.3943786, 17.2257002 52.3949863)",,,,
194923115,Ogrodowa,residential,False,False,150.43,"LINESTRING (17.2255045 52.3943786, 17.2256984 52.3943532, 17.2258343 52.3943354, 17.2276505 52.3943276, 17.2277131 52.3943214)",,,,
172896227,Średzka,tertiary,False,False,116.58,"LINESTRING (17.2297762 52.3945504, 17.2296595 52.39466, 17.229181 52.3952946, 17.2289527 52.3954638)",2,,,
194923121,Jana Kilińskiego,residential,False,False,67.379,"LINESTRING (17.2297762 52.3945504, 17.2296642 52.3945487, 17.2294987 52.3945726, 17.2290556 52.3947142, 17.2288694 52.3947744)",,,,
172896210,Dworcowa,residential,False,True,68.866,"LINESTRING (17.2257002 52.3949863, 17.2255045 52.3943786)",,,,
194923121,Jana Kilińskiego,residential,False,True,109.47,"LINESTRING (17.2257002 52.3949863, 17.2273135 52.3949941)",,,,
172896210,Dworcowa,residential,False,False,76.986,"LINESTRING (17.2257002 52.3949863, 17.2257847 52.3952449, 17.2258249 52.395366, 17.2258544 52.3955117, 17.2258727 52.3956696)",,,,
194923099,Świerkowskich,residential,False,True,61.1,"LINESTRING (17.2267731 52.3956618, 17.2258727 52.3956696)",,,,
172896210,Dworcowa,residential,False,False,57.46,"LINESTRING (17.2258727 52.3956696, 17.2259383 52.3961848)",,,,
194923099,Świerkowskich,residential,False,False,61.1,"LINESTRING (17.2258727 52.3956696, 17.2267731 52.3956618)",,,,
172896210,Dworcowa,residential,False,True,76.986,"LINESTRING (17.2258727 52.3956696, 17.2258544 52.3955117, 17.2258249 52.395366, 17.2257847 52.3952449, 17.2257002 52.3949863)",,,,
194923102,Śląska,residential,False,True,37.41,"LINESTRING (17.221786 52.3958847, 17.2216394 52.3958723, 17.221603 52.3958692, 17.2212399 52.3958384)",,,,
194923106,Wielkopolska,residential,False,True,79.815,"LINESTRING (17.221786 52.3958847, 17.2221353 52.3953915, 17.2220948 52.3952127)",,,,
194923111,Wielkopolska,residential,False,False,94.528,"LINESTRING (17.221786 52.3958847, 17.2212861 52.396564, 17.221273 52.3965818, 17.2212179 52.3966609)",,,,
194923097,Kościelna,residential,True,False,112.282,"LINESTRING (17.2270522 52.396285, 17.2271197 52.3967075, 17.2271963 52.3972909)",,,,
194923111,Wielkopolska,residential,False,True,94.528,"LINESTRING (17.2212179 52.3966609, 17.221273 52.3965818, 17.2212861 52.396564, 17.221786 52.3958847)",,,,
194923113,Piasta,residential,True,False,203.29099999999997,"LINESTRING (17.2212179 52.3966609, 17.2214168 52.3967164, 17.222142 52.396919, 17.2223267 52.3969627, 17.2223817 52.3969757, 17.222519 52.3969902, 17.2236291 52.3969692, 17.2239638 52.3969629, 17.2241017 52.3969603)",,30,,
654276883,Dworcowa,residential,True,False,74.036,"LINESTRING (17.2260311 52.3968482, 17.2260243 52.3967997, 17.2259598 52.3963383, 17.2259383 52.3961848)",,40,,
194923108,Dworcowa,residential,True,False,126.941,"LINESTRING (17.2261709 52.3979865, 17.2261605 52.3979266, 17.2261357 52.3977834, 17.2260423 52.3969479, 17.2260329 52.3968643, 17.2260311 52.3968482)",,40,,
198088330,Poznańska,tertiary,False,False,261.404,"LINESTRING (17.2261709 52.3979865, 17.2260013 52.3979951, 17.2242068 52.3981223, 17.2239969 52.3981375, 17.2237685 52.3981541, 17.2234978 52.3981728, 17.2226099 52.3982341, 17.2223427 52.3982511)",2,40,,
"[263783381, 173205534]","['Rynek', 'Poznańska']",tertiary,False,True,126.163,"LINESTRING (17.2261709 52.3979865, 17.2268864 52.3979542, 17.2270302 52.397948, 17.2272814 52.3979395, 17.2278208 52.3979233, 17.228027 52.3979212)",2,,,
198088330,Poznańska,tertiary,False,False,58.849000000000004,"LINESTRING (17.2223427 52.3982511, 17.2221246 52.3982571, 17.2219659 52.3982506, 17.2218294 52.3982397, 17.2216629 52.3982232, 17.2214835 52.3981993)",2,40,,
198088330,Poznańska,tertiary,False,True,261.404,"LINESTRING (17.2223427 52.3982511, 17.2226099 52.3982341, 17.2234978 52.3981728, 17.2237685 52.3981541, 17.2239969 52.3981375, 17.2242068 52.3981223, 17.2260013 52.3979951, 17.2261709 52.3979865)",2,40,,
194923118,Generała Józefa Hallera,residential,False,True,7.386,"LINESTRING (17.2214627 52.3982645, 17.2214835 52.3981993)",,,,
194923118,Generała Józefa Hallera,residential,False,False,128.11599999999999,"LINESTRING (17.2214627 52.3982645, 17.2214556 52.3982864, 17.2212922 52.3987895, 17.2212248 52.3994051)",,,,
469394951,Generała Władysława Sikorskiego,residential,True,False,13.514,"LINESTRING (17.2223674 52.3983717, 17.2223427 52.3982511)",,,,
469394952,Tadeusza Kościuszki,residential,True,False,62.528999999999996,"LINESTRING (17.2223674 52.3983717, 17.2221021 52.3983408, 17.2214627 52.3982645)",,,,
194923110,20 Października,residential,False,False,61.677,"LINESTRING (17.2256952 52.3987105, 17.2256899 52.3987449, 17.2256095 52.3992627)",,,,
"[469394954, 194923122]","['Rynek', 'Tadeusza Kościuszki']",residential,False,True,166.19899999999998,"LINESTRING (17.2256952 52.3987105, 17.2258662 52.3987145, 17.2269414 52.3986446, 17.2270911 52.3986095, 17.227244 52.3985967, 17.2279529 52.3985526, 17.228092 52.3985457, 17.2281222 52.3985438)",,,,
469394955,Tadeusza Kościuszki,residential,True,False,229.147,"LINESTRING (17.2256952 52.3987105, 17.2254007 52.3987036, 17.2249053 52.3986672, 17.2223674 52.3983717)",,,,
194923110,20 Października,residential,False,False,8.578,"LINESTRING (17.2256095 52.3992627, 17.2255976 52.3993395)",,,,
194923104,Leona Waligóry,residential,False,False,109.388,"LINESTRING (17.2256095 52.3992627, 17.2266993 52.3994192, 17.2271917 52.3994083)",,,,
194923110,20 Października,residential,False,True,61.677,"LINESTRING (17.2256095 52.3992627, 17.2256899 52.3987449, 17.2256952 52.3987105)",,,,
194923110,20 Października,residential,False,False,44.081,"LINESTRING (17.2255976 52.3993395, 17.2255369 52.3997342)",,,,
194923110,20 Października,residential,False,True,8.578,"LINESTRING (17.2255976 52.3993395, 17.2256095 52.3992627)",,,,
469394951,Generała Władysława Sikorskiego,residential,True,False,298.84400000000005,"LINESTRING (17.2255976 52.3993395, 17.2249966 52.3992973, 17.2245155 52.3991582, 17.2223507 52.3990089, 17.2223085 52.3989818, 17.2222663 52.3989548, 17.2222494 52.3988827, 17.2222916 52.3987359, 17.2223591 52.3984913, 17.2223652 52.3984036, 17.2223674 52.3983717)",,,,
194923120,Braci Drzewieckich,residential,False,True,83.197,"LINESTRING (17.2212248 52.3994051, 17.2224409 52.3995012)",,,,
194923118,Generała Józefa Hallera,residential,False,False,125.011,"LINESTRING (17.2212248 52.3994051, 17.2212206 52.4002042, 17.2211584 52.4004842, 17.221149 52.4005264)",,,,
194923118,Generała Józefa Hallera,residential,False,True,128.116,"LINESTRING (17.2212248 52.3994051, 17.2212922 52.3987895, 17.2214556 52.3982864, 17.2214627 52.3982645)",,,,
194923104,Leona Waligóry,residential,False,True,109.388,"LINESTRING (17.2271917 52.3994083, 17.2266993 52.3994192, 17.2256095 52.3992627)",,,,
194923110,20 Października,residential,False,True,44.081,"LINESTRING (17.2255369 52.3997342, 17.2255976 52.3993395)",,,,
194923120,Braci Drzewieckich,residential,False,True,5.517,"LINESTRING (17.2255369 52.3997342, 17.2256178 52.3997392)",,,,
194923120,Braci Drzewieckich,residential,False,False,95.833,"LINESTRING (17.2255369 52.3997342, 17.224285 52.3996468, 17.2241338 52.3996349)",,,,
194923118,Generała Józefa Hallera,residential,False,True,125.011,"LINESTRING (17.221149 52.4005264, 17.2211584 52.4004842, 17.2212206 52.4002042, 17.2212248 52.3994051)",,,,
194923120,Braci Drzewieckich,residential,False,False,169.478,"LINESTRING (17.2259027 52.4009583, 17.226147 52.4002612, 17.2261909 52.4000738, 17.2262032 52.3999433, 17.2261991 52.3998806, 17.2261854 52.3998223, 17.2261511 52.3997944, 17.226084 52.3997677, 17.2256178 52.3997392)",,,,
194924896,Rzeźnicka,residential,False,False,150.735,"LINESTRING (17.2322925 52.397953, 17.232289 52.3980886, 17.232273 52.3983966, 17.2321988 52.3985566, 17.231614 52.3992112)",,,,
431615743,Wrzesińska,tertiary,False,False,122.815,"LINESTRING (17.2322925 52.397953, 17.2327485 52.3979571, 17.2338578 52.3979829, 17.2341016 52.3979886)",2,40,,
431615743,Wrzesińska,tertiary,False,True,289.43199999999996,"LINESTRING (17.2322925 52.397953, 17.2320606 52.3979511, 17.231235 52.3979445, 17.2296798 52.397932, 17.2282447 52.3979204, 17.2281858 52.3979198, 17.228027 52.3979212)",2,40,,
194924905,Kuśnierska,residential,False,False,175.139,"LINESTRING (17.2341016 52.3979886, 17.2341133 52.3981651, 17.2343221 52.3995577)",,30,4,
431615743,Wrzesińska,tertiary,False,False,42.236000000000004,"LINESTRING (17.2341016 52.3979886, 17.2344783 52.3979898, 17.2347241 52.3979906)",2,40,,
431615743,Wrzesińska,tertiary,False,True,122.815,"LINESTRING (17.2341016 52.3979886, 17.2338578 52.3979829, 17.2327485 52.3979571, 17.2322925 52.397953)",2,40,,
"[194924896, 263783384]","['Szewska', 'Rzeźnicka']",residential,False,False,267.014,"LINESTRING (17.231614 52.3992112, 17.2310358 52.3998143, 17.2309754 52.3999653, 17.2310968 52.4000539, 17.2334347 52.3999316)",,,,
"[263783368, 194924913]","['Garncarska', 'Bednarska']",residential,False,True,195.433,"LINESTRING (17.231614 52.3992112, 17.2318086 52.3993068, 17.2331812 52.3992231, 17.2332903 52.3992579, 17.2333637 52.3993279, 17.2334347 52.3999316)",,,,
194924896,Rzeźnicka,residential,False,True,150.735,"LINESTRING (17.231614 52.3992112, 17.2321988 52.3985566, 17.232273 52.3983966, 17.232289 52.3980886, 17.2322925 52.397953)",,,,
194924905,Kuśnierska,residential,False,False,59.738,"LINESTRING (17.2343691 52.3998713, 17.2344418 52.4004067)",,30,4,
194924905,Kuśnierska,residential,False,True,35.016,"LINESTRING (17.2343691 52.3998713, 17.2343221 52.3995577)",,30,4,
263783384,Szewska,residential,False,True,63.748,"LINESTRING (17.2343691 52.3998713, 17.2334347 52.3999316)",,,,
263783384,Szewska,residential,False,False,63.748,"LINESTRING (17.2334347 52.3999316, 17.2343691 52.3998713)",,,,
"[263783368, 194924913]","['Garncarska', 'Bednarska']",residential,False,False,195.433,"LINESTRING (17.2334347 52.3999316, 17.2333637 52.3993279, 17.2332903 52.3992579, 17.2331812 52.3992231, 17.2318086 52.3993068, 17.231614 52.3992112)",,,,
"[263783384, 194924896]","['Szewska', 'Rzeźnicka']",residential,False,True,267.014,"LINESTRING (17.2334347 52.3999316, 17.2310968 52.4000539, 17.2309754 52.3999653, 17.2310358 52.3998143, 17.231614 52.3992112)",,,,
194924905,Kuśnierska,residential,False,True,59.738,"LINESTRING (17.2344418 52.4004067, 17.2343691 52.3998713)",,30,4,
172114157,Warszawska,residential,False,False,58.967,"LINESTRING (17.220976 52.3941545, 17.2211976 52.3941339, 17.221836 52.3940783)",,,,
194926825,Mazowiecka,residential,False,False,41.628,"LINESTRING (17.220976 52.3941545, 17.2209841 52.3941898, 17.2209872 52.3942383, 17.2209147 52.3945251)",,,,
194926825,Mazowiecka,residential,False,False,77.627,"LINESTRING (17.2209147 52.3945251, 17.2208501 52.3947687, 17.2208395 52.3947893, 17.2208046 52.3947998, 17.2207744 52.3947941, 17.2207417 52.394779, 17.2206915 52.3945868, 17.2207229 52.3945446, 17.2207731 52.3945293, 17.2209147 52.3945251)",,,,
194926825,Mazowiecka,residential,False,True,77.62700000000001,"LINESTRING (17.2209147 52.3945251, 17.2207731 52.3945293, 17.2207229 52.3945446, 17.2206915 52.3945868, 17.2207417 52.394779, 17.2207744 52.3947941, 17.2208046 52.3947998, 17.2208395 52.3947893, 17.2208501 52.3947687, 17.2209147 52.3945251)",,,,
194926825,Mazowiecka,residential,False,True,41.628,"LINESTRING (17.2209147 52.3945251, 17.2209872 52.3942383, 17.2209841 52.3941898, 17.220976 52.3941545)",,,,
194926828,Kujawska,residential,False,False,62.164,"LINESTRING (17.2203557 52.3951755, 17.2201736 52.3957234)",,,,
194926831,Pomorska,residential,False,True,36.509,"LINESTRING (17.2203557 52.3951755, 17.2208866 52.3952289)",,30,,
194926831,Pomorska,residential,False,False,49.949,"LINESTRING (17.2220948 52.3952127, 17.2213669 52.3952797)",,30,,
194923106,Wielkopolska,residential,False,False,79.815,"LINESTRING (17.2220948 52.3952127, 17.2221353 52.3953915, 17.221786 52.3958847)",,,,
194923106,Wielkopolska,residential,False,True,127.35600000000001,"LINESTRING (17.2220948 52.3952127, 17.2219752 52.3946865, 17.2218567 52.3941652, 17.2218459 52.3941176, 17.221836 52.3940783)",,,,
194926826,Krakowska,residential,False,True,62.59,"LINESTRING (17.2208866 52.3952289, 17.2207004 52.3957802)",,,,
194926831,Pomorska,residential,False,False,36.509,"LINESTRING (17.2208866 52.3952289, 17.2203557 52.3951755)",,30,,
194926831,Pomorska,residential,False,True,33.075,"LINESTRING (17.2208866 52.3952289, 17.2213669 52.3952797)",,30,,
194926831,Pomorska,residential,False,False,33.075,"LINESTRING (17.2213669 52.3952797, 17.2208866 52.3952289)",,30,,
194926831,Pomorska,residential,False,True,49.949,"LINESTRING (17.2213669 52.3952797, 17.2220948 52.3952127)",,30,,
194926830,,residential,False,False,63.141000000000005,"LINESTRING (17.2213669 52.3952797, 17.2213857 52.3953735, 17.2212399 52.3958384)",,,,
194923102,Śląska,residential,False,False,36.298,"LINESTRING (17.2201736 52.3957234, 17.2207004 52.3957802)",,,,
194926828,Kujawska,residential,False,True,62.164,"LINESTRING (17.2201736 52.3957234, 17.2203557 52.3951755)",,,,
194923102,Śląska,residential,False,False,37.174,"LINESTRING (17.2207004 52.3957802, 17.2212399 52.3958384)",,,,
194923102,Śląska,residential,False,True,36.298,"LINESTRING (17.2207004 52.3957802, 17.2201736 52.3957234)",,,,
194926826,Krakowska,residential,False,False,62.59,"LINESTRING (17.2207004 52.3957802, 17.2208866 52.3952289)",,,,
194923102,Śląska,residential,False,True,37.174,"LINESTRING (17.2212399 52.3958384, 17.2207004 52.3957802)",,,,
194923102,Śląska,residential,False,False,37.41,"LINESTRING (17.2212399 52.3958384, 17.221603 52.3958692, 17.2216394 52.3958723, 17.221786 52.3958847)",,,,
194926830,,residential,False,True,63.141000000000005,"LINESTRING (17.2212399 52.3958384, 17.2213857 52.3953735, 17.2213669 52.3952797)",,,,
201416260,Zaułek,living_street,False,False,105.551,"LINESTRING (17.2226277 52.3973227, 17.2241828 52.3972969)",,,,
194923113,Piasta,residential,True,False,69.2,"LINESTRING (17.2241017 52.3969603, 17.2247533 52.396944, 17.2251183 52.3969166)",,30,,
201416261,Zaułek,living_street,False,True,39.113,"LINESTRING (17.2241017 52.3969603, 17.224105 52.3970377, 17.2241137 52.3972454, 17.2241828 52.3972969)",,,,
194923113,Piasta,residential,True,False,62.399,"LINESTRING (17.2251183 52.3969166, 17.2260311 52.3968482)",,30,,
201416260,Zaułek,living_street,False,True,101.005,"LINESTRING (17.2251183 52.3969166, 17.2251183 52.396997, 17.2251221 52.3972409, 17.2250805 52.3972654, 17.2250504 52.3972683, 17.2241828 52.3972969)",,,,
201416260,Zaułek,living_street,False,True,105.551,"LINESTRING (17.2241828 52.3972969, 17.2226277 52.3973227)",,,,
201416260,Zaułek,living_street,False,False,101.005,"LINESTRING (17.2241828 52.3972969, 17.2250504 52.3972683, 17.2250805 52.3972654, 17.2251221 52.3972409, 17.2251183 52.396997, 17.2251183 52.3969166)",,,,
201416261,Zaułek,living_street,False,False,39.113,"LINESTRING (17.2241828 52.3972969, 17.2241137 52.3972454, 17.224105 52.3970377, 17.2241017 52.3969603)",,,,
201416261,Zaułek,living_street,False,True,44.934,"LINESTRING (17.2241828 52.3972969, 17.2242228 52.3973402, 17.2243274 52.3976888)",,,,
194924905,Kuśnierska,residential,False,False,35.016,"LINESTRING (17.2343221 52.3995577, 17.2343691 52.3998713)",,30,4,
194924905,Kuśnierska,residential,False,True,175.139,"LINESTRING (17.2343221 52.3995577, 17.2341133 52.3981651, 17.2341016 52.3979886)",,30,4,
198088330,Poznańska,tertiary,False,True,65.185,"LINESTRING (17.2205697 52.3980183, 17.2211502 52.3981333, 17.2214835 52.3981993)",2,40,,
263795415,Józefa Prętkowskiego,residential,False,True,74.622,"LINESTRING (17.2205697 52.3980183, 17.220545 52.3980709, 17.2205287 52.3981056, 17.2203522 52.3986758)",,,,
263795415,Józefa Prętkowskiego,residential,False,False,74.622,"LINESTRING (17.2203522 52.3986758, 17.2205287 52.3981056, 17.220545 52.3980709, 17.2205697 52.3980183)",,,,
194923121,Jana Kilińskiego,residential,False,False,109.31800000000001,"LINESTRING (17.2288694 52.3947744, 17.2287054 52.3948275, 17.2281357 52.3949331, 17.2274858 52.3949949, 17.2273135 52.3949941)",,,,
194923121,Jana Kilińskiego,residential,False,True,67.379,"LINESTRING (17.2288694 52.3947744, 17.2290556 52.3947142, 17.2294987 52.3945726, 17.2296642 52.3945487, 17.2297762 52.3945504)",,,,
264325100,Jeziorna,living_street,False,False,76.93900000000001,"LINESTRING (17.2288694 52.3947744, 17.228908 52.3952765, 17.2289527 52.3954638)",,,,
172896227,Średzka,tertiary,False,False,114.923,"LINESTRING (17.2289527 52.3954638, 17.228678 52.3956674, 17.2285914 52.3957886, 17.22838 52.396413)",2,,,
172896227,Średzka,tertiary,False,True,116.58,"LINESTRING (17.2289527 52.3954638, 17.229181 52.3952946, 17.2296595 52.39466, 17.2297762 52.3945504)",2,,,
264325100,Jeziorna,living_street,False,True,76.93900000000001,"LINESTRING (17.2289527 52.3954638, 17.228908 52.3952765, 17.2288694 52.3947744)",,,,
194923120,Braci Drzewieckich,residential,False,False,83.197,"LINESTRING (17.2224409 52.3995012, 17.2212248 52.3994051)",,,,
194923120,Braci Drzewieckich,residential,False,True,115.814,"LINESTRING (17.2224409 52.3995012, 17.2241338 52.3996349)",,,,
264325104,Słoneczna,residential,False,True,72.429,"LINESTRING (17.2224409 52.3995012, 17.2223189 52.4001483)",,,,
194923120,Braci Drzewieckich,residential,False,False,115.814,"LINESTRING (17.2241338 52.3996349, 17.2224409 52.3995012)",,,,
194923120,Braci Drzewieckich,residential,False,True,95.833,"LINESTRING (17.2241338 52.3996349, 17.224285 52.3996468, 17.2255369 52.3997342)",,,,
264325107,Ludwika Miklaszewskiego,residential,False,False,186.60399999999998,"LINESTRING (17.2241338 52.3996349, 17.2240047 52.4002722, 17.2223189 52.4001483)",,,,
264325104,Słoneczna,residential,False,False,72.429,"LINESTRING (17.2223189 52.4001483, 17.2224409 52.3995012)",,,,
264325104,Słoneczna,residential,False,True,31.945,"LINESTRING (17.2223189 52.4001483, 17.2222324 52.4004307)",,,,
264325107,Ludwika Miklaszewskiego,residential,False,True,186.60399999999998,"LINESTRING (17.2223189 52.4001483, 17.2240047 52.4002722, 17.2241338 52.3996349)",,,,
264325104,Słoneczna,residential,False,False,31.945,"LINESTRING (17.2222324 52.4004307, 17.2223189 52.4001483)",,,,
"[172896225, 295297788, 295297789]",Adama Mickiewicza,residential,False,False,309.53700000000003,"LINESTRING (17.2277011 52.3999735, 17.2276941 52.4000016, 17.2276892 52.4000349, 17.2277035 52.4001241, 17.2277648 52.4003771, 17.2277819 52.4004476, 17.2277832 52.4005719, 17.2277706 52.4006594, 17.2277427 52.4007393, 17.22771 52.4008146, 17.2276484 52.4009016, 17.227552 52.401003, 17.2274166 52.4011051, 17.2271822 52.4012341, 17.2271315 52.401262, 17.2267361 52.4014724, 17.2265976 52.4015375, 17.2265288 52.4015595, 17.2264386 52.4015857, 17.2263616 52.4016113, 17.2262767 52.4016432, 17.2262158 52.4016826, 17.2261384 52.4017396, 17.2260776 52.4018098, 17.2260351 52.4018959, 17.2260189 52.4019565, 17.2260194 52.4020302, 17.2260241 52.4021126, 17.2260247 52.402304)",2,40,,yes
172896225,Adama Mickiewicza,residential,False,True,163.65499999999997,"LINESTRING (17.2277011 52.3999735, 17.2278394 52.3997679, 17.2279493 52.3995124, 17.2281295 52.3990932, 17.2281481 52.3990036, 17.2281651 52.3989221, 17.2281592 52.3987756, 17.2281401 52.3986243, 17.2281222 52.3985438)",2,,,
295297792,Adama Mickiewicza,residential,False,False,165.49600000000004,"LINESTRING (17.2277011 52.3999735, 17.2276397 52.4000022, 17.2275783 52.4000309, 17.2274728 52.4001005, 17.2274313 52.4001279, 17.2272566 52.4002495, 17.2270482 52.4003932, 17.2268699 52.4005325, 17.2266857 52.4006998, 17.2264357 52.4009281, 17.2262888 52.401094, 17.2262621 52.4011588)",2,40,,
"[172896225, 295297788, 295297789]",Adama Mickiewicza,residential,False,True,309.5370000000001,"LINESTRING (17.2260247 52.402304, 17.2260241 52.4021126, 17.2260194 52.4020302, 17.2260189 52.4019565, 17.2260351 52.4018959, 17.2260776 52.4018098, 17.2261384 52.4017396, 17.2262158 52.4016826, 17.2262767 52.4016432, 17.2263616 52.4016113, 17.2264386 52.4015857, 17.2265288 52.4015595, 17.2265976 52.4015375, 17.2267361 52.4014724, 17.2271315 52.401262, 17.2271822 52.4012341, 17.2274166 52.4011051, 17.227552 52.401003, 17.2276484 52.4009016, 17.22771 52.4008146, 17.2277427 52.4007393, 17.2277706 52.4006594, 17.2277832 52.4005719, 17.2277819 52.4004476, 17.2277648 52.4003771, 17.2277035 52.4001241, 17.2276892 52.4000349, 17.2276941 52.4000016, 17.2277011 52.3999735)",2,40,,yes
172896225,Adama Mickiewicza,residential,False,False,163.65499999999997,"LINESTRING (17.2281222 52.3985438, 17.2281401 52.3986243, 17.2281592 52.3987756, 17.2281651 52.3989221, 17.2281481 52.3990036, 17.2281295 52.3990932, 17.2279493 52.3995124, 17.2278394 52.3997679, 17.2277011 52.3999735)",2,,,
"[194923122, 469394954]","['Rynek', 'Tadeusza Kościuszki']",residential,False,False,166.199,"LINESTRING (17.2281222 52.3985438, 17.228092 52.3985457, 17.2279529 52.3985526, 17.227244 52.3985967, 17.2270911 52.3986095, 17.2269414 52.3986446, 17.2258662 52.3987145, 17.2256952 52.3987105)",,,,
611904870,Rynek,residential,False,True,69.55799999999999,"LINESTRING (17.2281222 52.3985438, 17.2281056 52.3984482, 17.2280374 52.398055, 17.2280309 52.3980129, 17.228027 52.3979212)",3,,,
"[617377130, 295297787]",Cmentarna,residential,True,False,349.49300000000005,"LINESTRING (17.2236356 52.4028579, 17.2237048 52.4028159, 17.2237502 52.4027642, 17.2243484 52.4022926, 17.2251363 52.4017056, 17.2255076 52.4014379, 17.2256774 52.4013747, 17.2258398 52.4013712, 17.2259734 52.4014008, 17.2260213 52.4014727, 17.2260222 52.4014862, 17.2260254 52.4015351, 17.2260108 52.4016084, 17.2259747 52.4016818, 17.2258733 52.401896, 17.2258527 52.401983, 17.2258527 52.4020808, 17.2258513 52.4021837, 17.2258541 52.402264, 17.2258723 52.4022983, 17.2259211 52.4023034, 17.2260247 52.402304)",,"['20', '30']",,
611904908,Okrężna,tertiary,False,False,123.566,"LINESTRING (17.2226362 52.4027668, 17.222336 52.4027191, 17.2220453 52.4026655, 17.2216971 52.4025919, 17.2209074 52.402419)",2,,,
611904912,Okrężna,tertiary,True,False,68.586,"LINESTRING (17.2226362 52.4027668, 17.223271 52.4028153, 17.2236356 52.4028579)",1,,,
611904908,Okrężna,tertiary,False,True,123.566,"LINESTRING (17.2209074 52.402419, 17.2216971 52.4025919, 17.2220453 52.4026655, 17.222336 52.4027191, 17.2226362 52.4027668)",2,,,
201416261,Zaułek,living_street,False,False,44.934,"LINESTRING (17.2243274 52.3976888, 17.2242228 52.3973402, 17.2241828 52.3972969)",,,,
172114157,Warszawska,residential,False,True,64.97800000000001,"LINESTRING (17.2240368 52.3938895, 17.2232424 52.3939557, 17.223088 52.3939686)",,,,
617585646,,living_street,False,False,48.762,"LINESTRING (17.2240368 52.3938895, 17.2240429 52.3939219, 17.2240464 52.3939416, 17.2241154 52.3943254)",,,,
617585646,,living_street,False,False,63.806,"LINESTRING (17.2241154 52.3943254, 17.2235483 52.3943718, 17.2231834 52.3944017)",,,,
617585646,,living_street,False,True,48.762,"LINESTRING (17.2241154 52.3943254, 17.2240464 52.3939416, 17.2240429 52.3939219, 17.2240368 52.3938895)",,,,
