osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access,junction
541337166,False,2,Alojzego Tujakowskiego,residential,50,False,67.267,"LINESTRING (18.5962862 53.0107667, 18.5962235 53.0108275, 18.5961961 53.0108963, 18.5961874 53.0109695, 18.5962184 53.0112011, 18.5962284 53.0113579)",,,
"[1008867344, 1008867345]",False,,Zygmunta Krasińskiego,residential,,False,67.201,"LINESTRING (18.5962862 53.0107667, 18.5960977 53.0107206, 18.5959898 53.0107146, 18.5959235 53.010712, 18.5952986 53.0106879)",,,
87073861,True,3,Józefa Ignacego Kraszewskiego,primary,,False,22.722,"LINESTRING (18.5976501 53.0136518, 18.5977786 53.0136679, 18.597979 53.0137023)",80,,
1270341743,True,2,Aleja Świętego Jana Pawła II,primary,50,False,48.611999999999995,"LINESTRING (18.5976501 53.0136518, 18.597634 53.0135798, 18.5976256 53.0135325, 18.5976195 53.0134979, 18.5976175 53.013468, 18.5976168 53.0134212, 18.5976228 53.013364, 18.5976289 53.0133099, 18.5976356 53.0132671, 18.5976389 53.0132417, 18.5976416 53.0132163)",15,,
87073871,True,2,Rondo Niepodległości,primary,,False,25.299,"LINESTRING (18.5984488 53.0137976, 18.5984741 53.0138767, 18.5985168 53.0140116, 18.5985195 53.0140211)",,,
175770363,True,3,Czerwona Droga,primary,50,False,293.1,"LINESTRING (18.5984488 53.0137976, 18.5986944 53.0138787, 18.5990065 53.0139957, 18.5996071 53.0142362, 18.6004038 53.0145552, 18.6005705 53.0146217, 18.600678 53.0146646, 18.6009208 53.0147584, 18.6012287 53.0148649, 18.601563 53.0149643, 18.6018033 53.0150284, 18.6018713 53.0150464, 18.602212 53.0151366)",15;80,,
443055283,True,4,Czerwona Droga,primary,,False,24.734,"LINESTRING (18.5985412 53.014229, 18.5981907 53.0141582)",15;80,,
24575695,True,,Aleja 700-lecia Torunia,residential,,False,36.33,"LINESTRING (18.5985412 53.014229, 18.5985439 53.0143655, 18.5985477 53.0145557)",,,
425014754,True,2,Rondo Niepodległości,primary,50,False,30.391,"LINESTRING (18.5978058 53.0140804, 18.5977369 53.0139332, 18.5977229 53.0139008, 18.5977197 53.0138924, 18.5977103 53.0138675, 18.5977067 53.0138578, 18.5976956 53.0138155)",15,,
"[24561834, 698111010, 797504067]",True,2,Józefa Ignacego Kraszewskiego,primary,50,False,273.07699999999994,"LINESTRING (18.5978058 53.0140804, 18.5975855 53.0140527, 18.5975183 53.0140443, 18.5972627 53.0140125, 18.5969215 53.0139833, 18.5966885 53.0139634, 18.5958887 53.0139343, 18.5954708 53.0139398, 18.5951017 53.0139601, 18.5940181 53.0140378, 18.5939861 53.0140401, 18.593754 53.0140579)",80,,
"[769170945, 81024340]",True,1,Józefa Ignacego Kraszewskiego,primary_link,50,False,66.965,"LINESTRING (18.5969974 53.0136407, 18.5971735 53.0135994, 18.5972795 53.0135567, 18.5973027 53.0135442, 18.59738 53.0135056, 18.597388 53.0135006, 18.5974075 53.0134886, 18.5974362 53.0134702, 18.5974733 53.0134402, 18.5975259 53.0133866, 18.597566 53.0133319, 18.5976416 53.0132163)",,,
84951277,True,3,Józefa Ignacego Kraszewskiego,primary,,False,43.809,"LINESTRING (18.5969974 53.0136407, 18.5972665 53.0136325, 18.597341 53.0136331, 18.5973956 53.0136335, 18.5974628 53.0136382, 18.5976501 53.0136518)",80,,
1216278262,False,,Konstantego Ildefonsa Gałczyńskiego,residential,,False,2.947,"LINESTRING (18.5984431 53.0157084, 18.5983996 53.0157042)",,,
243824364,False,,Konstantego Ildefonsa Gałczyńskiego,residential,,True,193.477,"LINESTRING (18.5984431 53.0157084, 18.598581 53.0157258, 18.5994739 53.0157818, 18.5995874 53.0157816, 18.5996999 53.0157725, 18.5997623 53.0157675, 18.6000095 53.0157462, 18.6008003 53.0156782, 18.6011703 53.0156415, 18.6013004 53.0156102)",,,
1216278262,False,,Konstantego Ildefonsa Gałczyńskiego,residential,,True,4.949,"LINESTRING (18.5981557 53.0156907, 18.5982294 53.0156946)",,,
24575696,True,,Aleja 700-lecia Torunia,residential,,False,113.99999999999999,"LINESTRING (18.5981557 53.0156907, 18.5981685 53.0156092, 18.5981977 53.0153515, 18.5982053 53.0152839, 18.5981753 53.0151844, 18.598175 53.0149429, 18.5981316 53.0147943, 18.5981013 53.0146905, 18.5980948 53.0146725)",,,
204659397,False,,Konstantego Ildefonsa Gałczyńskiego,residential,30,False,426.498,"LINESTRING (18.5981557 53.0156907, 18.5980047 53.0156858, 18.5976063 53.0156671, 18.5970632 53.0156481, 18.5967971 53.0156339, 18.5955017 53.0155861, 18.5951653 53.0155879, 18.5947757 53.0156096, 18.593545 53.0157152, 18.5933159 53.0157314, 18.5930149 53.0157481, 18.5929164 53.0157545, 18.591894 53.0158209, 18.5918098 53.0158261)",,,
491540199,False,,Jana Matejki,residential,50,False,12.567,"LINESTRING (18.5910351 53.0180739, 18.5909219 53.0181641)",,,
61157389,False,,Jana Matejki,residential,50,True,60.789,"LINESTRING (18.5910351 53.0180739, 18.5910884 53.0180315, 18.5911209 53.0180057, 18.5911819 53.0179463, 18.5912398 53.017884, 18.5912899 53.0178199, 18.5914068 53.0175809)",,,
24575699,False,2,Szosa Chełmińska,secondary,50,True,140.375,"LINESTRING (18.5988713 53.0189953, 18.5989797 53.0188972, 18.5989979 53.0188807, 18.5990155 53.0188649, 18.5990557 53.0188285, 18.599136 53.01876, 18.5992599 53.0186539, 18.5994337 53.0185301, 18.5995275 53.0184792, 18.5999262 53.0182856, 18.6000687 53.0182178, 18.6001984 53.0181501, 18.6003068 53.0180884)",553,,
"[1171440248, 1171440377, 1087265851]",True,,Jana Dekerta,secondary,,False,60.26,"LINESTRING (18.5988713 53.0189953, 18.5987063 53.0189741, 18.5986685 53.0189604, 18.5984845 53.0188942, 18.5984701 53.0188895, 18.5984551 53.018885, 18.5984401 53.018881, 18.5984245 53.0188774, 18.598407 53.0188738, 18.5983897 53.0188704, 18.5983727 53.0188672, 18.5983549 53.0188645, 18.5983451 53.0188632, 18.5983348 53.0188622, 18.5983247 53.0188615, 18.5983147 53.018861, 18.5983045 53.0188606, 18.5982943 53.0188605, 18.5982835 53.0188606, 18.5982744 53.0188611, 18.5982632 53.0188621, 18.5982521 53.0188634, 18.5982409 53.0188647, 18.5982299 53.0188665, 18.5982196 53.0188683, 18.5982093 53.0188707, 18.5981998 53.0188731, 18.5981895 53.0188758, 18.5981838 53.0188775, 18.5981784 53.0188793, 18.5981735 53.0188811, 18.5981687 53.0188829, 18.5981632 53.0188851, 18.5981585 53.0188874, 18.5981535 53.0188899, 18.5981488 53.0188925, 18.598142 53.0188966, 18.5981364 53.0189005, 18.59813 53.0189051, 18.5981244 53.0189097, 18.598119 53.0189144, 18.5981141 53.0189193, 18.5981098 53.0189244, 18.5981059 53.0189293, 18.5981023 53.0189352, 18.5980991 53.0189409, 18.5980969 53.0189466, 18.5980956 53.0189525)",553,,
240227344,False,2,Jana Matejki,residential,50,True,27.847,"LINESTRING (18.5913639 53.0140832, 18.5912151 53.0139837, 18.5910762 53.0139024)",,,
240227348,True,2,Józefa Ignacego Kraszewskiego,primary,50,False,159.516,"LINESTRING (18.5913639 53.0140832, 18.5916721 53.0140552, 18.5925997 53.0139879, 18.5935037 53.0139215, 18.5937298 53.0139049)",80,,
