osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
200774556,Romualda Traugutta,tertiary,50,False,True,114.438,"LINESTRING (21.8931442 51.8080704, 21.8946318 51.8076087)",,,
1254671643,Generała Józefa Chłopickiego,tertiary,50,False,False,44.731,"LINESTRING (21.8931442 51.8080704, 21.8934714 51.8084181)",,,
200575480,Generała Józefa Chłopickiego,tertiary,50,False,True,304.63300000000004,"LINESTRING (21.8931442 51.8080704, 21.892833 51.8078539, 21.8910395 51.8070463, 21.8899215 51.8064279, 21.8897399 51.8063275)",,,
200574285,Ludwika Pudły,residential,50,False,False,42.26,"LINESTRING (21.8936937 51.808754, 21.8942961 51.8086784)",,,
1254671643,Generała Józefa Chłopickiego,tertiary,50,False,True,40.356,"LINESTRING (21.8936937 51.808754, 21.8934714 51.8084181)",,,
1254671643,Generała Józefa Chłopickiego,tertiary,50,False,False,104.339,"LINESTRING (21.8936937 51.808754, 21.8937238 51.80892, 21.8938366 51.8095419, 21.8938364 51.8096874)",,,
1254671643,Generała Józefa Chłopickiego,tertiary,50,False,False,5.571,"LINESTRING (21.8937255 51.8106245, 21.8937458 51.810673)",,,
448618220,Długa,secondary,50,True,False,54.73599999999999,"LINESTRING (21.8937255 51.8106245, 21.8938954 51.8106111, 21.8940414 51.8106026, 21.8941443 51.8105979, 21.8942578 51.8105961, 21.8944168 51.8105983, 21.8945189 51.8106039)",1,807,
1254671643,Generała Józefa Chłopickiego,tertiary,50,False,True,104.635,"LINESTRING (21.8937255 51.8106245, 21.8937243 51.810588, 21.8937367 51.8105175, 21.8937577 51.8104296, 21.8938373 51.8099526, 21.8938364 51.8096874)",,,
246110897,Marszałka Józefa Piłsudskiego,tertiary,50,False,False,167.455,"LINESTRING (21.8972047 51.8105264, 21.8972165 51.8105566, 21.8972417 51.8106003, 21.8972596 51.8106234, 21.8972784 51.8106477, 21.8973637 51.8107457, 21.897544 51.8109438, 21.8980898 51.8115353, 21.8983368 51.8118029, 21.8983755 51.8118448)",,,
246110898,Długa,secondary,50,False,False,155.074,"LINESTRING (21.8972047 51.8105264, 21.8973637 51.8104962, 21.8979612 51.810371, 21.898268 51.8103068, 21.8987853 51.8101872, 21.899054 51.8101173, 21.8993225 51.8100483)",,807,
448618211,Długa,secondary,50,False,True,37.486000000000004,"LINESTRING (21.8972047 51.8105264, 21.897058 51.8105519, 21.8966766 51.8106102)",2,807,
999745388,Marszałka Józefa Piłsudskiego,residential,50,False,True,61.867000000000004,"LINESTRING (21.8972047 51.8105264, 21.8971928 51.8104919, 21.8971809 51.8104441, 21.8971742 51.8104195, 21.8971393 51.8102913, 21.8970751 51.809976)",,,
200570577,Długa,secondary,50,False,False,92.242,"LINESTRING (21.8917341 51.8106487, 21.8919655 51.8106675, 21.8920956 51.8106733, 21.892452 51.8106898, 21.8926814 51.8106982, 21.8928162 51.8107011, 21.8929055 51.8106999, 21.8930034 51.8106983, 21.8930719 51.8106962)",2,807,
"[200570577, 448618209, 986054983, 448618215]",Długa,secondary,50,False,True,146.764,"LINESTRING (21.8917341 51.8106487, 21.8915896 51.810636, 21.8914406 51.8106189, 21.8912597 51.8105914, 21.8910906 51.8105551, 21.8910512 51.8105453, 21.890978 51.8105267, 21.8909029 51.8105041, 21.890777 51.8104637, 21.8905897 51.8104024, 21.8903368 51.8103096, 21.8900989 51.8102235, 21.8900313 51.8102004, 21.8899125 51.8101663, 21.889787 51.8101353)","['2', '3']",807,
200574299,Krótka,residential,50,False,True,6.482,"LINESTRING (21.8945189 51.8106039, 21.8945044 51.8106615)",,,
200574299,Krótka,residential,50,False,False,100.273,"LINESTRING (21.8945189 51.8106039, 21.8945327 51.8105714, 21.8945495 51.8105467, 21.8945875 51.8105069, 21.8946487 51.8104653, 21.8947365 51.810414, 21.8948429 51.8103589, 21.8949291 51.8103146, 21.894968 51.8102975, 21.8950247 51.8102804, 21.895114 51.8102594, 21.8953318 51.8102146, 21.8957102 51.8101627)",,,
448618218,Długa,secondary,40,True,False,40.856,"LINESTRING (21.8945189 51.8106039, 21.8946401 51.8106237, 21.894752 51.8106478, 21.8950771 51.8107287)",1,807,
200774556,Romualda Traugutta,tertiary,50,False,False,69.807,"LINESTRING (21.8985853 51.8052181, 21.8984797 51.8053575, 21.8981546 51.8057866)",,,
200574282,Nowa,residential,50,False,True,139.862,"LINESTRING (21.8981546 51.8057866, 21.8988968 51.8069577)",,,
200575489,Władysława Reymonta,residential,50,False,False,560.688,"LINESTRING (21.8981546 51.8057866, 21.8974295 51.8048136, 21.8946876 51.805274, 21.8939539 51.8054368, 21.8931791 51.8056037, 21.8913539 51.8057964, 21.8912309 51.8058212)",,,
200774556,Romualda Traugutta,tertiary,50,False,False,156.632,"LINESTRING (21.8981546 51.8057866, 21.8978132 51.8062916, 21.8975106 51.8065557, 21.8968697 51.806919)",,,
200774556,Romualda Traugutta,tertiary,50,False,True,69.807,"LINESTRING (21.8981546 51.8057866, 21.8984797 51.8053575, 21.8985853 51.8052181)",,,
200575480,Generała Józefa Chłopickiego,tertiary,50,False,False,304.633,"LINESTRING (21.8897399 51.8063275, 21.8899215 51.8064279, 21.8910395 51.8070463, 21.892833 51.8078539, 21.8931442 51.8080704)",,,
200575489,Władysława Reymonta,residential,50,False,True,119.82100000000001,"LINESTRING (21.8897399 51.8063275, 21.8900208 51.8061258, 21.8901214 51.8060912, 21.8903881 51.8059994, 21.890447 51.8059791, 21.8910248 51.8058627, 21.8912309 51.8058212)",,,
200574282,Nowa,residential,50,False,False,139.862,"LINESTRING (21.8988968 51.8069577, 21.8981546 51.8057866)",,,
