osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed,junction
99290431,Jana Kilińskiego,residential,True,False,69.167,,"LINESTRING (18.5329451 53.9681587, 18.5318887 53.9681865)",1,,20,
292950943,Podgórna,living_street,True,False,32.766,,"LINESTRING (18.5329451 53.9681587, 18.532979 53.9684527)",1,,20,
"[8079744, 99290433, 162612383]","['Rynek', 'Chojnicka', 'Generała Józefa Hallera']",residential,True,False,155.21900000000005,,"LINESTRING (18.531429 53.9681986, 18.5314243 53.9681275, 18.5313967 53.9678061, 18.5314084 53.9677815, 18.5314248 53.9677633, 18.5314539 53.9677411, 18.5314928 53.967716, 18.5315054 53.9677057, 18.5315281 53.9676871, 18.5315475 53.9676702, 18.5315669 53.9676423, 18.5315689 53.9676276, 18.5315501 53.9673685, 18.5315268 53.9670477, 18.5315076 53.9670162, 18.5314928 53.966992, 18.5314511 53.9669586, 18.5313823 53.9669237, 18.5313398 53.9669036, 18.5312972 53.9668926)",1,,20,
99290429,Browarowa,residential,True,False,29.329,,"LINESTRING (18.5314677 53.9685042, 18.5319154 53.9684894)",1,,20,
99290433,Generała Józefa Hallera,residential,True,False,34.075,,"LINESTRING (18.5314677 53.9685042, 18.531429 53.9681986)",,,20,
99290904,Boczna,residential,False,False,29.493,,"LINESTRING (18.5314677 53.9685042, 18.5313903 53.9685096, 18.5310189 53.9685297)",,,,
99290428,Spichrzowa,residential,True,False,41.035000000000004,,"LINESTRING (18.5306398 53.9672458, 18.5306649 53.9669003, 18.5306666 53.9668771)",1,,20,
99290428,Spichrzowa,residential,True,False,23.688000000000002,,"LINESTRING (18.5306524 53.9674587, 18.5306465 53.9673582, 18.5306398 53.9672458)",1,,20,
99699123,Krzywa,residential,True,False,44.99,,"LINESTRING (18.5302207 53.966468, 18.5300901 53.9668065, 18.5300463 53.9668579)",,,20,
149570248,Księdza Kellera,residential,True,False,70.902,,"LINESTRING (18.5302207 53.966468, 18.5311873 53.9664538, 18.5312981 53.966476)",1,,20,
"[99290432, 99290434]","['Szewska', 'Kozia']",residential,True,False,88.824,,"LINESTRING (18.5300463 53.9668579, 18.5299775 53.9668905, 18.5299599 53.9670157, 18.5300074 53.9671831, 18.5301174 53.9673055, 18.5306398 53.9672458)",1,,20,
"[161757216, 1173967114, 161757213]","['Most Chojnicki', 'Chojnicka']",residential,True,False,150.05800000000002,yes,"LINESTRING (18.5300463 53.9668579, 18.5296988 53.9668164, 18.5288321 53.966689, 18.5280877 53.9666063, 18.5279045 53.9665897, 18.5278062 53.9665712)","['1', '2']",,"['20', '50']",
8079744,Chojnicka,residential,True,False,40.63,,"LINESTRING (18.5306666 53.9668771, 18.5300463 53.9668579)",1,,20,
99290903,Wodna,residential,False,True,79.137,,"LINESTRING (18.5335419 53.9677097, 18.5336564 53.9684182)",,,,
1123181601,Tczewska,residential,True,False,45.717,,"LINESTRING (18.5335419 53.9677097, 18.5342383 53.9676747)",,,,
99290903,Wodna,residential,False,False,8.414,,"LINESTRING (18.5336673 53.9684936, 18.5336564 53.9684182)",,,,
241323413,Zajezdna,residential,True,False,99.58699999999999,,"LINESTRING (18.5335204 53.9668143, 18.5335455 53.9673495, 18.5335419 53.9677097)",,,,
99290904,Boczna,residential,False,True,29.493,,"LINESTRING (18.5310189 53.9685297, 18.5313903 53.9685096, 18.5314677 53.9685042)",,,,
"[758258033, 99699326]",,residential,False,False,50.553,,"LINESTRING (18.530423 53.9657273, 18.530431 53.9657545, 18.53045 53.9658192, 18.5304624 53.9659181, 18.5304995 53.9661794)",2,,50,
"[942948475, 714373237, 162567582]",Tadeusza Kościuszki,residential,False,True,148.476,,"LINESTRING (18.530423 53.9657273, 18.5303886 53.9657308, 18.5302366 53.9657464, 18.5293494 53.9658376, 18.5292422 53.9658474, 18.5291444 53.9658578, 18.5288724 53.9658875, 18.5281888 53.9659628)",2,,50,
"[758258032, 1201598508]",Tadeusza Kościuszki,residential,False,False,58.721999999999994,,"LINESTRING (18.530423 53.9657273, 18.5307698 53.9656888, 18.531022 53.9656637, 18.5313047 53.9656284)",2,,30,
162567581,Rycerska,residential,True,False,45.583999999999996,,"LINESTRING (18.5311953 53.9661566, 18.5308762 53.9661671, 18.5305441 53.9661779, 18.5304995 53.9661794)",1,,20,
99290897,Basztowa,residential,True,False,97.524,,"LINESTRING (18.534079 53.9668027, 18.5341683 53.967327, 18.5342383 53.9676747)",,,,
99290900,Sambora,residential,True,False,36.561,,"LINESTRING (18.534079 53.9668027, 18.5339516 53.9668053, 18.5335204 53.9668143)",,,,
149570240,Generała Józefa Hallera,residential,False,False,180.98100000000002,,"LINESTRING (18.5266294 53.9697199, 18.526687 53.9697144, 18.526759 53.9697075, 18.5268033 53.9697037, 18.5276792 53.969629, 18.5277805 53.9696201, 18.5279325 53.9696089, 18.5282223 53.9695876, 18.528463 53.9695736, 18.5286597 53.9695734, 18.5288003 53.9695957, 18.5289285 53.9696258, 18.5290714 53.969689, 18.529116 53.9697525, 18.5291359 53.9697921, 18.5291558 53.9698317)",,,,
149570240,Generała Józefa Hallera,residential,False,True,180.981,,"LINESTRING (18.5291558 53.9698317, 18.5291359 53.9697921, 18.529116 53.9697525, 18.5290714 53.969689, 18.5289285 53.9696258, 18.5288003 53.9695957, 18.5286597 53.9695734, 18.528463 53.9695736, 18.5282223 53.9695876, 18.5279325 53.9696089, 18.5277805 53.9696201, 18.5276792 53.969629, 18.5268033 53.9697037, 18.526759 53.9697075, 18.526687 53.9697144, 18.5266294 53.9697199)",,,,
330132038,Rondo im. Kazimierza Deyny,tertiary,True,False,14.519,,"LINESTRING (18.5291558 53.9698317, 18.5291987 53.9698251, 18.5292431 53.9698263, 18.5292847 53.9698353, 18.5293199 53.9698512, 18.5293455 53.9698726)",,,,roundabout
162567575,Lubichowska,tertiary,False,False,219.659,,"LINESTRING (18.5274053 53.9658964, 18.5273937 53.9658514, 18.5273666 53.965767, 18.5271729 53.9651623, 18.5269675 53.9649051, 18.5269133 53.964841, 18.5268044 53.964713, 18.5265628 53.9644405, 18.5263495 53.9641992, 18.5262386 53.9640636)",,,50,
162567586,,tertiary,True,False,20.242,,"LINESTRING (18.5274053 53.9658964, 18.5274522 53.965932, 18.5275395 53.9659745, 18.5275759 53.9659922, 18.5276461 53.9660025)",,,50,
28801261,Tadeusza Kościuszki,residential,True,False,23.188,,"LINESTRING (18.5281888 53.9659628, 18.5280736 53.966003, 18.5280589 53.9660144, 18.5279945 53.9660641, 18.5279796 53.9661163)",,,,
"[942948475, 714373237, 162567582]",Tadeusza Kościuszki,residential,False,False,148.47599999999997,,"LINESTRING (18.5281888 53.9659628, 18.5288724 53.9658875, 18.5291444 53.9658578, 18.5292422 53.9658474, 18.5293494 53.9658376, 18.5302366 53.9657464, 18.5303886 53.9657308, 18.530423 53.9657273)",2,,50,
292950946,,tertiary,True,False,8.807,,"LINESTRING (18.5276461 53.9660025, 18.5277807 53.9660006)",,,50,roundabout
162567584,Tadeusza Kościuszki,residential,True,False,27.023,,"LINESTRING (18.5277807 53.9660006, 18.5280007 53.9659802, 18.5281888 53.9659628)",,,50,
1218108203,Rondo Starogardzkich Strażaków,tertiary,True,False,18.744,,"LINESTRING (18.5277807 53.9660006, 18.5278688 53.9660319, 18.5279372 53.9660699, 18.5279796 53.9661163)",,,50,roundabout
162874646,Rondo Starogardzkich Strażaków,tertiary,True,False,25.304,,"LINESTRING (18.5275836 53.9663885, 18.527522 53.9662261, 18.5275009 53.9661662)",1,,50,roundabout
162567573,Chojnicka,residential,False,False,328.91499999999996,,"LINESTRING (18.5272156 53.9665731, 18.5270422 53.9665802, 18.5266627 53.9666095, 18.5254451 53.9666979, 18.5242254 53.9667821, 18.5235415 53.9668291, 18.5234088 53.9668346, 18.5231836 53.9668433, 18.5227251 53.9668251, 18.522219 53.9667874)",2,,50,
162567589,,residential,True,False,33.794000000000004,,"LINESTRING (18.5272156 53.9665731, 18.527489 53.9664955, 18.527512 53.966489, 18.5275607 53.9664431, 18.5275836 53.9663885)",1,,50,
161991867,Tadeusza Kościuszki,residential,False,False,22.276,,"LINESTRING (18.5338548 53.9634991, 18.5338377 53.9633887, 18.5338239 53.9632996)",,,,
161991867,Tadeusza Kościuszki,residential,False,True,89.863,,"LINESTRING (18.5338548 53.9634991, 18.5339193 53.9640025, 18.5339219 53.9640309, 18.5339466 53.9643054)",,,,
378118927,Tadeusza Kościuszki,living_street,False,False,17.393,,"LINESTRING (18.5338548 53.9634991, 18.5337869 53.9635012, 18.5335893 53.9635075)",,,,
161991867,Tadeusza Kościuszki,residential,False,False,89.863,,"LINESTRING (18.5339466 53.9643054, 18.5339219 53.9640309, 18.5339193 53.9640025, 18.5338548 53.9634991)",,,,
649268090,Pomorska,tertiary,False,False,38.68,,"LINESTRING (18.526793 53.9639432, 18.5264925 53.9640023, 18.5262386 53.9640636)",3,222,50,
649268092,Pomorska,tertiary,True,False,60.928,,"LINESTRING (18.526793 53.9639432, 18.5270537 53.963868, 18.5273154 53.9638318, 18.527555 53.963806, 18.5276836 53.9638075)",1,222,50,
946429908,Rondo Starogardzkich Twórców Kultury,residential,True,False,13.558,,"LINESTRING (18.5312183 53.9648956, 18.5311672 53.9648907, 18.531121 53.9648768, 18.5310844 53.9648552, 18.5310608 53.9648281)",,,,roundabout
946429909,Aleja Jana Pawła II,residential,False,False,82.155,,"LINESTRING (18.5312183 53.9648956, 18.5312162 53.9650397, 18.5312408 53.9655097, 18.5313047 53.9656284)",,,,
99290431,Jana Kilińskiego,residential,True,False,30.099,,"LINESTRING (18.5318887 53.9681865, 18.531465 53.9681977, 18.531429 53.9681986)",1,,20,
99290429,Browarowa,residential,True,False,69.688,,"LINESTRING (18.5319154 53.9684894, 18.532979 53.9684527)",1,,20,
241770811,Krótka,residential,True,False,33.726,,"LINESTRING (18.5319154 53.9684894, 18.5318887 53.9681865)",,,,
"[395686441, 149570243, 149570244, 100277214]",Generała Józefa Hallera,residential,False,True,177.351,yes,"LINESTRING (18.5315463 53.968982, 18.5314795 53.9690063, 18.5314234 53.969031, 18.5313677 53.969058, 18.5311357 53.9691963, 18.5309975 53.9692786, 18.5307688 53.9694084, 18.5307227 53.9694346, 18.530531 53.9695434, 18.5303702 53.9696102, 18.5302723 53.9696409, 18.5302535 53.9696474, 18.5296876 53.969797, 18.5293455 53.9698726)",,,,
162567574,Kanałowa,residential,False,True,98.34800000000001,,"LINESTRING (18.5315463 53.968982, 18.5316656 53.9689486, 18.5317832 53.9689288, 18.5322549 53.9688781, 18.533012 53.9687967)",,,,
"[241770810, 149570236, 1135066506]",Generała Józefa Hallera,residential,True,False,53.524,yes,"LINESTRING (18.5315463 53.968982, 18.5315209 53.9689183, 18.5314901 53.9688111, 18.5314864 53.9687219, 18.5314677 53.9685042)",,,20,
546273119,Tadeusza Kościuszki,residential,False,True,12.762,,"LINESTRING (18.5314965 53.9656074, 18.5313047 53.9656284)",,,,
"[1217853120, 1217853121, 28692348]",Tadeusza Kościuszki,residential,False,False,93.272,,"LINESTRING (18.5314965 53.9656074, 18.5319933 53.9655549, 18.5322551 53.9655287, 18.5326634 53.9654878, 18.5329025 53.9654682)","['2', '3']",,50,
351185789,Rycerska,residential,True,False,87.202,,"LINESTRING (18.5314965 53.9656074, 18.5315457 53.9658173, 18.5316307 53.9661279, 18.5313247 53.9661481, 18.5311953 53.9661566)",,,20,
378118926,Tadeusza Kościuszki,living_street,False,True,75.57900000000001,,"LINESTRING (18.5335893 53.9635075, 18.5336603 53.9639903, 18.5336701 53.9640572, 18.5334535 53.9640686)",,,,
378118927,Tadeusza Kościuszki,living_street,False,False,75.104,,"LINESTRING (18.5335893 53.9635075, 18.5333851 53.963515, 18.5334535 53.9640686)",,,,
378118927,Tadeusza Kościuszki,living_street,False,True,17.393,,"LINESTRING (18.5335893 53.9635075, 18.5337869 53.9635012, 18.5338548 53.9634991)",,,,
378118926,Tadeusza Kościuszki,living_street,False,False,75.57900000000001,,"LINESTRING (18.5334535 53.9640686, 18.5336701 53.9640572, 18.5336603 53.9639903, 18.5335893 53.9635075)",,,,
378118927,Tadeusza Kościuszki,living_street,False,True,75.104,,"LINESTRING (18.5334535 53.9640686, 18.5333851 53.963515, 18.5335893 53.9635075)",,,,
378118927,Tadeusza Kościuszki,living_street,False,False,97.059,,"LINESTRING (18.5334535 53.9640686, 18.533487 53.9643206, 18.5335672 53.9649389)",,,,
378118927,Tadeusza Kościuszki,living_street,False,True,97.059,,"LINESTRING (18.5335672 53.9649389, 18.533487 53.9643206, 18.5334535 53.9640686)",,,,
649268089,Pomorska,tertiary,False,False,2.732,,"LINESTRING (18.5276836 53.9638075, 18.5277246 53.9638028)",2,222,50,
162696970,Pomorska,tertiary,True,False,11.841999999999999,,"LINESTRING (18.5276836 53.9638075, 18.5275644 53.9638427, 18.5275183 53.9638498)",1,222,50,
649268087,,residential,True,False,8.505,,"LINESTRING (18.5276048 53.9639069, 18.5275183 53.9638498)",,,,
"[649268098, 379530286]",,residential,False,True,326.51,,"LINESTRING (18.5276048 53.9639069, 18.5276203 53.9639877, 18.5277124 53.9644683, 18.5277329 53.9645898, 18.527742 53.9646567, 18.527748 53.9646773, 18.5277577 53.9646978, 18.5277764 53.9647125, 18.5278004 53.964724, 18.5278306 53.964735, 18.5278553 53.9647434, 18.527898 53.9647487, 18.5279658 53.9647479, 18.5281624 53.9647398, 18.5285378 53.9647253, 18.5286066 53.9647326, 18.5286647 53.9647493, 18.528714 53.9647806, 18.5287368 53.9648265, 18.5287393 53.9648673, 18.5287476 53.9649002, 18.5287613 53.9649332, 18.5287918 53.9649565, 18.5288357 53.9649743, 18.5288955 53.9649863, 18.5289592 53.9649864, 18.5290134 53.9649864, 18.5295635 53.964968, 18.5297148 53.964957, 18.5300663 53.9649319, 18.5302623 53.9649178, 18.5307467 53.9648794, 18.5309857 53.9648454, 18.5310608 53.9648281)",,,,
162612379,Rondo im. Kazimierza Deyny,tertiary,True,False,11.536000000000001,,"LINESTRING (18.5290673 53.969915, 18.5290765 53.9698808, 18.5291076 53.9698515, 18.5291558 53.9698317)",,,,roundabout
162696970,Pomorska,tertiary,True,False,48.64,,"LINESTRING (18.5275183 53.9638498, 18.5272187 53.9638955, 18.5270803 53.9639179, 18.526793 53.9639432)",1,222,50,
649268089,Pomorska,tertiary,False,True,2.732,,"LINESTRING (18.5277246 53.9638028, 18.5276836 53.9638075)",2,222,50,
649268091,,residential,True,False,13.979,,"LINESTRING (18.5277246 53.9638028, 18.5276048 53.9639069)",,,,
"[649268089, 649268094, 28387343]",Pomorska,tertiary,False,False,220.911,,"LINESTRING (18.5277246 53.9638028, 18.5280527 53.9637654, 18.5281377 53.9637562, 18.5282946 53.9637404, 18.5285367 53.9637101, 18.5288653 53.9636773, 18.5292602 53.9636379, 18.5298848 53.9635782, 18.530749 53.96351, 18.5310581 53.9634893)","['2', '3']",222,50,
162696968,Aleja Jana Pawła II,residential,False,True,135.075,,"LINESTRING (18.5311876 53.9647015, 18.5311788 53.964625, 18.5311317 53.9640322, 18.5310751 53.963599, 18.5310581 53.9634893)",,,,
1154702873,Rondo Starogardzkich Twórców Kultury,residential,True,False,36.039,,"LINESTRING (18.5311876 53.9647015, 18.5312954 53.9647107, 18.5313396 53.9647302, 18.5313705 53.9647572, 18.5313847 53.9647886, 18.5313806 53.964821, 18.5313587 53.9648508, 18.5313214 53.9648748, 18.5312728 53.9648903, 18.5312183 53.9648956)",,,,roundabout
"[649268098, 379530286]",,residential,False,False,326.51000000000005,,"LINESTRING (18.5310608 53.9648281, 18.5309857 53.9648454, 18.5307467 53.9648794, 18.5302623 53.9649178, 18.5300663 53.9649319, 18.5297148 53.964957, 18.5295635 53.964968, 18.5290134 53.9649864, 18.5289592 53.9649864, 18.5288955 53.9649863, 18.5288357 53.9649743, 18.5287918 53.9649565, 18.5287613 53.9649332, 18.5287476 53.9649002, 18.5287393 53.9648673, 18.5287368 53.9648265, 18.528714 53.9647806, 18.5286647 53.9647493, 18.5286066 53.9647326, 18.5285378 53.9647253, 18.5281624 53.9647398, 18.5279658 53.9647479, 18.527898 53.9647487, 18.5278553 53.9647434, 18.5278306 53.964735, 18.5278004 53.964724, 18.5277764 53.9647125, 18.5277577 53.9646978, 18.527748 53.9646773, 18.527742 53.9646567, 18.5277329 53.9645898, 18.5277124 53.9644683, 18.5276203 53.9639877, 18.5276048 53.9639069)",,,,
946429908,Rondo Starogardzkich Twórców Kultury,residential,True,False,18.387999999999998,,"LINESTRING (18.5310608 53.9648281, 18.5310526 53.9647954, 18.5310634 53.9647629, 18.5310919 53.9647344, 18.531135 53.9647132, 18.5311876 53.9647015)",,,,roundabout
99290903,Wodna,residential,False,False,79.137,,"LINESTRING (18.5336564 53.9684182, 18.5335419 53.9677097)",,,,
99290903,Wodna,residential,False,True,8.414,,"LINESTRING (18.5336564 53.9684182, 18.5336673 53.9684936)",,,,
981932757,Wodna,residential,False,True,44.473,,"LINESTRING (18.5336564 53.9684182, 18.532979 53.9684527)",,,,
