osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
244561479,2,Gostyńska,tertiary,30,False,True,205.019,"LINESTRING (16.8088623 51.7692184, 16.8086451 51.7691037, 16.8081399 51.7688277, 16.8079703 51.7687313, 16.8077405 51.7685897, 16.8075972 51.7684756, 16.8073105 51.7681973, 16.8072066 51.7680702, 16.8071552 51.7679793, 16.8071189 51.767869, 16.8071127 51.7677881)",,
1087175736,,Rydzyńska,tertiary,50,False,False,33.596,"LINESTRING (16.8008063 51.7605823, 16.8012496 51.7607088)",,
1087175736,,Rydzyńska,tertiary,50,False,True,33.596,"LINESTRING (16.8012496 51.7607088, 16.8008063 51.7605823)",,
244089313,1,Rydzyńska,tertiary,50,True,False,93.006,"LINESTRING (16.8012496 51.7607088, 16.800422 51.7607857, 16.7999132 51.7608329)",,
1096991056,2,Rydzyńska,tertiary,50,False,False,30.188000000000002,"LINESTRING (16.8012496 51.7607088, 16.8015089 51.7607703, 16.8016591 51.7608061)",,
1041541218,,Bojanowska,residential,50,False,False,185.13600000000002,"LINESTRING (16.8049993 51.764006, 16.8047724 51.7639117, 16.8045542 51.7637646, 16.8041081 51.7633394, 16.8038692 51.7630355, 16.8035502 51.7626298)",,
1041541218,,Bojanowska,residential,50,False,True,38.650999999999996,"LINESTRING (16.8049993 51.764006, 16.8052074 51.7641135, 16.8053204 51.7642298, 16.8053572 51.7642676)",,
1041541218,,Bojanowska,residential,50,False,True,16.846,"LINESTRING (16.8053572 51.7642676, 16.8053589 51.7644191)",,
244070297,,Spokojna,residential,,False,False,121.652,"LINESTRING (16.8053572 51.7642676, 16.8056677 51.7641692, 16.806005 51.7641015, 16.8066796 51.7639634, 16.8070216 51.7639075)",,
1041541218,,Bojanowska,residential,50,False,False,38.650999999999996,"LINESTRING (16.8053572 51.7642676, 16.8053204 51.7642298, 16.8052074 51.7641135, 16.8049993 51.764006)",,
244409193,,Bojanowska,residential,,True,False,22.871,"LINESTRING (16.8053095 51.7646225, 16.8053589 51.7644191)",,
"[269191754, 1041541220]",,Mało Zamkowa,residential,,False,"[False, True]",112.298,"LINESTRING (16.8053095 51.7646225, 16.8047861 51.7649334, 16.8044979 51.7650643, 16.8048364 51.7653317)",,
244409193,,Bojanowska,residential,,True,False,4.348,"LINESTRING (16.8057352 51.7650037, 16.805693 51.7649746)",,
244339315,,Rynek,residential,,True,False,53.457,"LINESTRING (16.8057352 51.7650037, 16.8058454 51.764955, 16.80638 51.7647357)",,
244457204,,Podpułkownika Bernarda Śliwińskiego,residential,,False,True,39.400999999999996,"LINESTRING (16.8073974 51.7660624, 16.8074891 51.7662483, 16.8075106 51.766292, 16.8075824 51.7663973)",,
269191757,,Podpułkownika Bernarda Śliwińskiego,residential,,True,False,50.597,"LINESTRING (16.8073974 51.7660624, 16.8068471 51.7660191, 16.8067238 51.7659375)",,
269191770,,,residential,,False,False,88.02399999999999,"LINESTRING (16.8073974 51.7660624, 16.8076126 51.7659699, 16.8078046 51.7658585, 16.807902 51.7657269, 16.8079168 51.7655971, 16.8078754 51.7654071)",,
244561480,,,residential,,False,True,19.074,"LINESTRING (16.807753 51.7665325, 16.8075824 51.7663973)",,
244339737,,Harcerska,residential,20,False,False,25.776,"LINESTRING (16.807753 51.7665325, 16.8078169 51.7665539, 16.8079814 51.7666089, 16.8080931 51.7666257)",,
