osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref,junction,lanes,tunnel
120448495,residential,False,False,134.189,"LINESTRING (15.6259541 52.0831775, 15.6259778 52.0830902, 15.6261151 52.0825853, 15.6262216 52.0824906, 15.6259938 52.0820197)",,,,,,
410085867,tertiary,True,False,32.953,"LINESTRING (15.6259541 52.0831775, 15.6256298 52.083178, 15.6254765 52.0832014)",PCK,,,,,
"[767945293, 767945294, 807308743]",tertiary,False,True,160.354,"LINESTRING (15.6259541 52.0831775, 15.6260616 52.0832103, 15.6262098 52.0832555, 15.626529 52.0833529, 15.6266629 52.0833937, 15.6267917 52.0834329, 15.6268448 52.083449, 15.6269448 52.0834795, 15.6270664 52.0835165, 15.6271898 52.0835541, 15.6275511 52.083659, 15.6277799 52.0837254, 15.6279034 52.0837772, 15.6279585 52.0838081, 15.6280094 52.0838542)",PCK,50,,,,
180017145,tertiary,True,False,37.319,"LINESTRING (15.6249377 52.0828121, 15.6251722 52.082984, 15.6252864 52.0830704)",Armii Krajowej,,278,,,
598384367,tertiary,False,True,79.803,"LINESTRING (15.6249377 52.0828121, 15.6245636 52.082408, 15.6243602 52.0821883)",Armii Krajowej,40,278,,,
173040084,tertiary,True,False,12.152999999999999,"LINESTRING (15.6252864 52.0830704, 15.6253443 52.0830782, 15.6253961 52.0830959, 15.6254375 52.083122)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040076,tertiary,True,False,35.035,"LINESTRING (15.6251332 52.0831032, 15.6250779 52.0830084, 15.6249377 52.0828121)",Armii Krajowej,,278,,,
173040084,tertiary,True,False,11.362,"LINESTRING (15.6251332 52.0831032, 15.6251788 52.0830838, 15.6252311 52.0830726, 15.6252864 52.0830704)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040074,tertiary,True,False,36.427,"LINESTRING (15.6254375 52.083122, 15.6256206 52.0831207, 15.6257964 52.083134, 15.6259541 52.0831775)",PCK,,,,,
173040084,tertiary,True,False,9.353000000000002,"LINESTRING (15.6254375 52.083122, 15.6254679 52.0831597, 15.6254765 52.0832014)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040084,tertiary,True,False,11.472,"LINESTRING (15.6250669 52.0831952, 15.6250749 52.0831612, 15.6250976 52.0831297, 15.6251332 52.0831032)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040084,tertiary,True,False,9.713000000000001,"LINESTRING (15.6254765 52.0832014, 15.6254611 52.0832441, 15.625423 52.0832809)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040079,tertiary,True,False,31.922,"LINESTRING (15.6251241 52.0832833, 15.6249826 52.0833012, 15.6246779 52.0833665)",Okrężna,,278,,,
173040084,tertiary,True,False,10.784,"LINESTRING (15.6251241 52.0832833, 15.6250928 52.0832573, 15.6250733 52.0832273, 15.6250669 52.0831952)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173040084,tertiary,True,False,12.88,"LINESTRING (15.625423 52.0832809, 15.625374 52.0833051, 15.6253154 52.083319, 15.6252527 52.0833213)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
173381429,residential,True,False,36.635,"LINESTRING (15.625423 52.0832809, 15.6254539 52.0833937, 15.6254563 52.0834596, 15.6254288 52.0836078)",Generała Władysława Sikorskiego,,,,,
173040084,tertiary,True,False,9.938,"LINESTRING (15.6252527 52.0833213, 15.6252053 52.0833151, 15.6251616 52.0833022, 15.6251241 52.0832833)",Rondo Marszałka Józefa Piłsudskiego,,278,roundabout,,
180017146,tertiary,True,False,15.495,"LINESTRING (15.6246779 52.0833665, 15.6248407 52.0832695)",Okrężna,,278,,,
173378258,tertiary,False,False,132.68800000000002,"LINESTRING (15.6246779 52.0833665, 15.6246178 52.0833956, 15.6241677 52.0836877, 15.6239735 52.0838138, 15.6238546 52.0839219, 15.6237626 52.0840055, 15.6237039 52.0841657, 15.6236883 52.0842825, 15.6236806 52.0843399)",Okrężna,50,278,,,
173040078,tertiary,False,False,10.329,"LINESTRING (15.6280915 52.0839322, 15.6280094 52.0838542)",PCK,50,,,,
173040080,tertiary,True,False,84.83699999999999,"LINESTRING (15.6280915 52.0839322, 15.6281218 52.0839803, 15.6282095 52.0846103, 15.628222 52.084689)",1 Maja,50,,,,
173374924,residential,False,False,23.451,"LINESTRING (15.6232331 52.0853863, 15.6228964 52.0854272)",Tadeusza Kościuszki,,,,,
175556640,tertiary,False,False,27.011,"LINESTRING (15.6232331 52.0853863, 15.6229978 52.0855815)",Aleja Niepodległości,50,278,,,
804620666,tertiary,False,True,18.975,"LINESTRING (15.6232331 52.0853863, 15.6233888 52.085245)",Aleja Niepodległości,50,278,,,
173387798,residential,False,False,191.207,"LINESTRING (15.6295122 52.0858864, 15.6295639 52.0862594, 15.629575 52.0863398, 15.6294611 52.0871543, 15.6294436 52.0872791, 15.6294061 52.0875294, 15.6293956 52.0875995)",Gdańska,,,,,
173492892,tertiary,False,False,18.909,"LINESTRING (15.6295122 52.0858864, 15.6293762 52.085889, 15.6293569 52.0858904, 15.6292364 52.0858986)",Aleja Wielkopolska,50,,,,
173040077,tertiary,False,False,20.793,"LINESTRING (15.6264885 52.0864762, 15.6263972 52.0864842, 15.6262979 52.0865102, 15.6262186 52.0865517)",Aleja Wielkopolska,50,,,2,
173040077,tertiary,False,True,71.09700000000001,"LINESTRING (15.6264885 52.0864762, 15.6266231 52.0864716, 15.6266796 52.0864697, 15.6267542 52.0864673, 15.6268719 52.0864568, 15.626987 52.0864406, 15.6274664 52.0862913)",Aleja Wielkopolska,50,,,2,
334539399,tertiary,False,False,8.562,"LINESTRING (15.6259425 52.0876094, 15.6259419 52.0876864)",Jana Pawła II,,,,2,
173380516,tertiary,False,False,312.439,"LINESTRING (15.6259425 52.0876094, 15.625561 52.0875923, 15.6253733 52.0875839, 15.6250547 52.0875696, 15.6247587 52.0875691, 15.6243932 52.0875632, 15.6242256 52.087554, 15.62363 52.0874756, 15.6235987 52.0874712, 15.6230397 52.0873955, 15.623026 52.0873936, 15.622759 52.0873936, 15.6223731 52.087497, 15.6221912 52.0875457, 15.62184 52.0876038, 15.6215658 52.0876344, 15.6214697 52.0876385)",Kamienna,,,,,
334539399,tertiary,False,True,61.04299999999999,"LINESTRING (15.6259425 52.0876094, 15.625945 52.0875284, 15.6260306 52.0870634)",Jana Pawła II,,,,2,
235646376,residential,True,False,158.31199999999998,"LINESTRING (15.6260523 52.0889877, 15.6259557 52.0889949, 15.6257199 52.0890115, 15.6253893 52.0890305, 15.625022 52.0890471, 15.6244576 52.0890733, 15.623839 52.0891184, 15.6237525 52.0891397)",Wolności,,,,,
334539399,tertiary,False,False,22.269,"LINESTRING (15.6260523 52.0889877, 15.6260581 52.0891238, 15.6260609 52.0891879)",Jana Pawła II,,,,2,
334539399,tertiary,False,True,144.913,"LINESTRING (15.6260523 52.0889877, 15.6260533 52.0889046, 15.6260517 52.0888875, 15.6260284 52.0886317, 15.6259588 52.0878675, 15.6259419 52.0876864)",Jana Pawła II,,,,2,
173379716,residential,True,False,66.13499999999999,"LINESTRING (15.6214143 52.0897069, 15.6213268 52.0897082, 15.6207449 52.0897155, 15.6204467 52.0897231)",Zwycięstwa,,,,,
235643624,residential,False,True,159.159,"LINESTRING (15.6214143 52.0897069, 15.6215396 52.0897032, 15.6225629 52.0896726, 15.6231708 52.0896544, 15.6237411 52.0896373)",Zwycięstwa,,,,,
325738784,tertiary,False,True,230.028,"LINESTRING (15.6214143 52.0897069, 15.6214171 52.089603, 15.6214242 52.0893372, 15.6214382 52.0888152, 15.6214602 52.0879949, 15.6214697 52.0876385)",Aleja Niepodległości,,,,,
175556641,residential,False,True,277.52399999999994,"LINESTRING (15.6260306 52.0870634, 15.6259402 52.087052, 15.6257081 52.0870226, 15.6256089 52.0869801, 15.6247425 52.0865717, 15.6244845 52.0864556, 15.6242268 52.0863397, 15.6240783 52.0862711, 15.6239405 52.0861844, 15.6238396 52.0860766, 15.6236948 52.0857289, 15.6235794 52.0854636, 15.6235431 52.0853875, 15.6235306 52.0853049)",Okrężna,,,,,
334539399,tertiary,False,False,61.04299999999999,"LINESTRING (15.6260306 52.0870634, 15.625945 52.0875284, 15.6259425 52.0876094)",Jana Pawła II,,,,2,
334539399,tertiary,False,True,21.284,"LINESTRING (15.6260306 52.0870634, 15.6260457 52.0869835, 15.6260488 52.0869685, 15.6260684 52.0868734)",Jana Pawła II,,,,2,
173379713,tertiary,False,False,161.24200000000002,"LINESTRING (15.621467 52.0871681, 15.6212866 52.0872148, 15.6211268 52.0872562, 15.6207528 52.087353, 15.6203433 52.0874924, 15.6202212 52.0875339, 15.619816 52.0876763, 15.6197892 52.0876848, 15.6196105 52.0877418, 15.6193347 52.0877675)",Bankowa,50,278,,,
175556640,tertiary,False,True,178.675,"LINESTRING (15.621467 52.0871681, 15.6214754 52.0870599, 15.621528 52.0868604, 15.621597 52.086728, 15.6216622 52.0866431, 15.6216902 52.086612, 15.6222399 52.0861783, 15.6227159 52.0857999)",Aleja Niepodległości,50,278,,,
588227353,tertiary,False,False,52.306,"LINESTRING (15.621467 52.0871681, 15.621469 52.0875244, 15.6214697 52.0876385)",Aleja Niepodległości,50,,,,
173379713,tertiary,False,True,161.24200000000002,"LINESTRING (15.6193347 52.0877675, 15.6196105 52.0877418, 15.6197892 52.0876848, 15.619816 52.0876763, 15.6202212 52.0875339, 15.6203433 52.0874924, 15.6207528 52.087353, 15.6211268 52.0872562, 15.6212866 52.0872148, 15.621467 52.0871681)",Bankowa,50,278,,,
173379715,residential,False,False,222.59300000000002,"LINESTRING (15.6193347 52.0877675, 15.6192352 52.0879424, 15.6191688 52.0881164, 15.6191629 52.0882913, 15.6191786 52.0883859, 15.6194034 52.0897467)",Dąbrowskiego,,,,,
173379715,residential,False,True,222.59300000000002,"LINESTRING (15.6194034 52.0897467, 15.6191786 52.0883859, 15.6191629 52.0882913, 15.6191688 52.0881164, 15.6192352 52.0879424, 15.6193347 52.0877675)",Dąbrowskiego,,,,,
173380516,tertiary,False,True,312.43899999999996,"LINESTRING (15.6214697 52.0876385, 15.6215658 52.0876344, 15.62184 52.0876038, 15.6221912 52.0875457, 15.6223731 52.087497, 15.622759 52.0873936, 15.623026 52.0873936, 15.6230397 52.0873955, 15.6235987 52.0874712, 15.62363 52.0874756, 15.6242256 52.087554, 15.6243932 52.0875632, 15.6247587 52.0875691, 15.6250547 52.0875696, 15.6253733 52.0875839, 15.625561 52.0875923, 15.6259425 52.0876094)",Kamienna,,,,,
325738784,tertiary,False,False,230.028,"LINESTRING (15.6214697 52.0876385, 15.6214602 52.0879949, 15.6214382 52.0888152, 15.6214242 52.0893372, 15.6214171 52.089603, 15.6214143 52.0897069)",Aleja Niepodległości,,,,,
588227353,tertiary,False,True,52.306,"LINESTRING (15.6214697 52.0876385, 15.621469 52.0875244, 15.621467 52.0871681)",Aleja Niepodległości,50,,,,
173381425,residential,False,False,5.55,"LINESTRING (15.6274222 52.0847518, 15.6274005 52.0847037)",Magazynowa,,,,,
173381422,residential,False,False,47.828,"LINESTRING (15.6274222 52.0847518, 15.6279936 52.0847064, 15.6281163 52.0846962)",Licealna,,,,,
173381422,residential,False,True,73.607,"LINESTRING (15.6274222 52.0847518, 15.6264446 52.0848344, 15.626355 52.084842)",Licealna,,,,,
173382708,residential,False,False,96.166,"LINESTRING (15.6274222 52.0847518, 15.6274274 52.0847958, 15.6274471 52.0849636, 15.6274987 52.0854033, 15.6275045 52.085453, 15.6274907 52.0856146)",Magazynowa,,,,,
173381422,residential,False,False,73.607,"LINESTRING (15.626355 52.084842, 15.6264446 52.0848344, 15.6274222 52.0847518)",Licealna,,,,,
"[173381432, 175558211, 173381428]",residential,True,False,184.807,"LINESTRING (15.626355 52.084842, 15.6262782 52.0849223, 15.6263128 52.085382, 15.6263417 52.0855382, 15.6263911 52.0856334, 15.6264428 52.0856922, 15.6264737 52.0859853, 15.6264841 52.0863288, 15.6264885 52.0864762)","['Fryderyka Chopina', 'Plac Ratuszowy', 'Ignacego Łukasiewicza']",,,,,
173040077,tertiary,False,False,37.784,"LINESTRING (15.6262186 52.0865517, 15.62616 52.0866056, 15.6261256 52.0866546, 15.6260989 52.0867511, 15.6260684 52.0868734)",Aleja Wielkopolska,50,,,2,
173040077,tertiary,False,True,20.793,"LINESTRING (15.6262186 52.0865517, 15.6262979 52.0865102, 15.6263972 52.0864842, 15.6264885 52.0864762)",Aleja Wielkopolska,50,,,2,
173040077,tertiary,False,True,37.784,"LINESTRING (15.6260684 52.0868734, 15.6260989 52.0867511, 15.6261256 52.0866546, 15.62616 52.0866056, 15.6262186 52.0865517)",Aleja Wielkopolska,50,,,2,
173381426,residential,True,False,43.566,"LINESTRING (15.6260684 52.0868734, 15.6258003 52.0865505, 15.625778 52.0865246)",Mikołaja Kopernika,,,,,
334539399,tertiary,False,False,21.284,"LINESTRING (15.6260684 52.0868734, 15.6260488 52.0869685, 15.6260457 52.0869835, 15.6260306 52.0870634)",Jana Pawła II,,,,2,
"[173381433, 173381426, 173381434, 807126343]",residential,True,False,225.25,"LINESTRING (15.625778 52.0865246, 15.6257124 52.0864539, 15.6255388 52.0861754, 15.6254948 52.0860818, 15.6254592 52.0859747, 15.6254332 52.0858966, 15.6253967 52.0857394, 15.6253958 52.0857182, 15.6254619 52.0856042, 15.6254622 52.0855898, 15.6254656 52.0854508, 15.6254548 52.0853472, 15.6254256 52.0851767, 15.625417 52.0851072, 15.6253961 52.0849793, 15.6253802 52.0849046, 15.625355 52.0848153, 15.6253321 52.0847246, 15.6253099 52.0846181, 15.6253035 52.0845516)","['Generała Władysława Sikorskiego', 'Plac Ratuszowy', 'Mikołaja Kopernika']",,,,,
173381431,residential,True,False,30.544999999999998,"LINESTRING (15.625778 52.0865246, 15.6261324 52.0865311, 15.6262186 52.0865517)",Mikołaja Kopernika,,,,,
173381433,residential,True,False,18.26,"LINESTRING (15.6253081 52.0838556, 15.6253509 52.0836935)",Generała Władysława Sikorskiego,,,,,
173381422,residential,False,False,7.267,"LINESTRING (15.6281163 52.0846962, 15.628222 52.084689)",Licealna,,,,,
173381422,residential,False,True,47.828,"LINESTRING (15.6281163 52.0846962, 15.6279936 52.0847064, 15.6274222 52.0847518)",Licealna,,,,,
176020036,tertiary,True,False,94.02099999999999,"LINESTRING (15.6281163 52.0846962, 15.6281067 52.0846154, 15.6280359 52.0842323, 15.6280038 52.0839983, 15.6280094 52.0838542)",1 Maja,50,,,,
"[173381428, 173381430]",residential,True,False,181.53199999999998,"LINESTRING (15.6254288 52.0836078, 15.6255464 52.0836191, 15.6258349 52.0836334, 15.6260935 52.0836679, 15.6261495 52.0836731, 15.6261917 52.0836988, 15.6262159 52.0838409, 15.6262959 52.0844164, 15.626355 52.084842)","['Fryderyka Chopina', 'Nowy Rynek']",,,,,
173040077,tertiary,False,False,71.097,"LINESTRING (15.6274664 52.0862913, 15.626987 52.0864406, 15.6268719 52.0864568, 15.6267542 52.0864673, 15.6266796 52.0864697, 15.6266231 52.0864716, 15.6264885 52.0864762)",Aleja Wielkopolska,50,,,2,
173040077,tertiary,False,True,64.78599999999999,"LINESTRING (15.6274664 52.0862913, 15.6277443 52.0861894, 15.6279113 52.0861282, 15.6281771 52.0860308, 15.628286 52.0859989)",Aleja Wielkopolska,50,,,2,
173385782,unclassified,False,True,74.138,"LINESTRING (15.6293034 52.0846346, 15.628222 52.084689)",Licealna,,,,,
173383293,unclassified,False,False,97.45599999999999,"LINESTRING (15.6293034 52.0846346, 15.6293303 52.0842073, 15.6293474 52.0839889, 15.6293547 52.0838964, 15.629416 52.0837641)",Stefana Żeromskiego,,,,,
173385783,residential,False,False,172.83100000000002,"LINESTRING (15.6293034 52.0846346, 15.6293594 52.0846322, 15.6293775 52.0846315, 15.6294905 52.0846267, 15.6295867 52.0846226, 15.6296446 52.0846201, 15.6296943 52.084618, 15.6297479 52.0846157, 15.629806 52.0846133, 15.6305229 52.0845828, 15.6304983 52.0837798)",Licealna,,,,,
173385784,residential,True,False,140.625,"LINESTRING (15.6293034 52.0846346, 15.6292822 52.0850651, 15.6292391 52.0858499, 15.6292364 52.0858986)",Stefana Żeromskiego,,,,,
173382471,residential,True,False,79.239,"LINESTRING (15.6243424 52.0852383, 15.6243551 52.0849072, 15.6243659 52.0847664, 15.6243842 52.0845262)",Handlowa,,,,,
"[807327166, 304919302]",residential,False,False,35.431,"LINESTRING (15.6243424 52.0852383, 15.6243409 52.0853034, 15.6243349 52.0855569)",,,,,,
"[563133464, 563133465, 807327170, 173382472]",residential,False,True,56.116,"LINESTRING (15.6243424 52.0852383, 15.6238799 52.0852629, 15.6237824 52.0852681, 15.6237504 52.08527, 15.62367 52.0852828, 15.6235306 52.0853049)",Brama Piastowska,,,,,yes
173382708,residential,False,True,96.166,"LINESTRING (15.6274907 52.0856146, 15.6275045 52.085453, 15.6274987 52.0854033, 15.6274471 52.0849636, 15.6274274 52.0847958, 15.6274222 52.0847518)",Magazynowa,,,,,
173382709,residential,True,False,75.264,"LINESTRING (15.6274907 52.0856146, 15.6274704 52.0861786, 15.6274664 52.0862913)",Magazynowa,,,,,
175556641,residential,False,True,11.757,"LINESTRING (15.6235306 52.0853049, 15.6233888 52.085245)",Okrężna,,,,,
"[173382472, 563133465, 807327170, 563133464]",residential,False,False,56.116,"LINESTRING (15.6235306 52.0853049, 15.62367 52.0852828, 15.6237504 52.08527, 15.6237824 52.0852681, 15.6238799 52.0852629, 15.6243424 52.0852383)",Brama Piastowska,,,,,yes
175556641,residential,False,False,277.524,"LINESTRING (15.6235306 52.0853049, 15.6235431 52.0853875, 15.6235794 52.0854636, 15.6236948 52.0857289, 15.6238396 52.0860766, 15.6239405 52.0861844, 15.6240783 52.0862711, 15.6242268 52.0863397, 15.6244845 52.0864556, 15.6247425 52.0865717, 15.6256089 52.0869801, 15.6257081 52.0870226, 15.6259402 52.087052, 15.6260306 52.0870634)",Okrężna,,,,,
173381422,residential,False,True,7.267,"LINESTRING (15.628222 52.084689, 15.6281163 52.0846962)",Licealna,,,,,
173385782,unclassified,False,False,74.138,"LINESTRING (15.628222 52.084689, 15.6293034 52.0846346)",Licealna,,,,,
173040080,tertiary,True,False,29.060000000000002,"LINESTRING (15.628222 52.084689, 15.6282363 52.0847833, 15.628258 52.0849494)",1 Maja,50,,,,
173381433,residential,True,False,77.399,"LINESTRING (15.6253035 52.0845516, 15.6253012 52.0840424, 15.6253041 52.0839285, 15.6253081 52.0838556)",Generała Władysława Sikorskiego,,,,,
173382675,residential,False,True,62.878,"LINESTRING (15.6253035 52.0845516, 15.6247594 52.0845366, 15.6243842 52.0845262)",Wąska,,,,,
173382471,residential,True,False,124.323,"LINESTRING (15.6243842 52.0845262, 15.6244558 52.0840909, 15.6244578 52.0840592, 15.6244625 52.0839833, 15.6245082 52.0839248, 15.6246767 52.0838658, 15.6248148 52.0838542, 15.6249799 52.0838544, 15.6253081 52.0838556)",Handlowa,,,,,
173382675,residential,False,False,62.878,"LINESTRING (15.6243842 52.0845262, 15.6247594 52.0845366, 15.6253035 52.0845516)",Wąska,,,,,
173383287,residential,False,False,73.975,"LINESTRING (15.629416 52.0837641, 15.6304983 52.0837798)",Doktora Judyma,,,,,
