osmid,ref,name,highway,oneway,reversed,length,bridge,geometry
"[173199088, 173103610, 49337621]",66,Kolejowa,primary,False,True,228.302,yes,"LINESTRING (23.3252582 52.5726184, 23.3244664 52.5713481, 23.3244009 52.5712359, 23.3240676 52.570697)"
259709087,,Dobrowodzka,residential,False,True,124.084,,"LINESTRING (23.3252582 52.5726184, 23.3254065 52.5725916, 23.3254847 52.5725845, 23.3258119 52.5725587, 23.3270698 52.5724423)"
332594284,66,1 Maja,primary,False,False,52.763000000000005,,"LINESTRING (23.3252582 52.5726184, 23.3254021 52.5728764, 23.3254996 52.5730696)"
183054847,,Plac Parkowy,residential,False,False,64.7,,"LINESTRING (23.3254996 52.5730696, 23.325318 52.5730914, 23.3245588 52.5731775)"
259709089,66,1 Maja,primary,False,False,51.507,,"LINESTRING (23.3254996 52.5730696, 23.325644 52.5733503, 23.3257271 52.5735117)"
332594284,66,1 Maja,primary,False,True,52.763000000000005,,"LINESTRING (23.3254996 52.5730696, 23.3254021 52.5728764, 23.3252582 52.5726184)"
259709089,66,1 Maja,primary,False,True,144.448,,"LINESTRING (23.3264152 52.5747416, 23.3257271 52.5735117)"
183054845,,Plac Parkowy,residential,False,False,78.617,,"LINESTRING (23.3264152 52.5747416, 23.3262392 52.5747633, 23.3254396 52.574846, 23.3252672 52.5748399)"
635378685,66,1 Maja,primary,False,False,219.15499999999997,,"LINESTRING (23.3264152 52.5747416, 23.3264787 52.574849, 23.326718 52.5752179, 23.3270393 52.5757114, 23.327076 52.5757711, 23.3274757 52.5763955, 23.3275925 52.576578)"
259709090,66,1 Maja,primary,False,True,129.24099999999999,,"LINESTRING (23.3283981 52.5776846, 23.3279016 52.577045, 23.3276927 52.5767343, 23.3276184 52.5766237)"
641326992,,,residential,False,True,129.333,,"LINESTRING (23.3283981 52.5776846, 23.3283356 52.5776998, 23.3266208 52.5781163)"
259709090,66,1 Maja,primary,False,True,5.375,,"LINESTRING (23.3276184 52.5766237, 23.3275925 52.576578)"
236878260,,Adama Mickiewicza,residential,False,True,290.80600000000004,,"LINESTRING (23.3276184 52.5766237, 23.3274688 52.5766637, 23.326233 52.5769759, 23.326078 52.5770152, 23.3256815 52.5771159, 23.3251418 52.5772484, 23.3244814 52.5773538, 23.3239407 52.5774097, 23.3235521 52.5774349)"
259709090,66,1 Maja,primary,False,False,129.24099999999999,,"LINESTRING (23.3276184 52.5766237, 23.3276927 52.5767343, 23.3279016 52.577045, 23.3283981 52.5776846)"
183054842,,Tadeusza Kościuszki,residential,False,False,218.204,,"LINESTRING (23.3224632 52.5757515, 23.3226844 52.5756258, 23.3229229 52.5755504, 23.3236146 52.5753548, 23.3247062 52.5751261, 23.3249105 52.5750572, 23.3251113 52.5749492, 23.3252672 52.5748399)"
"[183054842, 183059111]",,Tadeusza Kościuszki,residential,False,True,102.321,,"LINESTRING (23.3224632 52.5757515, 23.3222902 52.5758076, 23.3212417 52.5761221, 23.3211218 52.5761757)"
183054843,,Henryka Sienkiewicza,residential,False,False,251.233,,"LINESTRING (23.3224632 52.5757515, 23.3218083 52.57479, 23.3215241 52.5742674, 23.3211634 52.573636)"
183054843,,Henryka Sienkiewicza,residential,False,True,202.05200000000002,,"LINESTRING (23.3224632 52.5757515, 23.322573 52.5758182, 23.3229642 52.5764509, 23.3235521 52.5774349)"
183054852,,Kościelna,residential,False,False,80.194,,"LINESTRING (23.3308331 52.5762057, 23.3308179 52.5761326, 23.3307989 52.5760686, 23.3306963 52.575818, 23.3305595 52.5755654, 23.3305295 52.57551)"
346381975,,Białowieska,residential,False,False,223.16299999999998,,"LINESTRING (23.3308331 52.5762057, 23.3301311 52.5762495, 23.3296796 52.5762979, 23.3277327 52.5765491, 23.3275925 52.576578)"
183054845,,Plac Parkowy,residential,False,True,192.732,,"LINESTRING (23.3245588 52.5731775, 23.3245187 52.5732655, 23.3247906 52.5738565, 23.3252118 52.5747911, 23.3252672 52.5748399)"
183054847,,Plac Parkowy,residential,False,True,64.7,,"LINESTRING (23.3245588 52.5731775, 23.325318 52.5730914, 23.3254996 52.5730696)"
259709088,,Mikołaja Kopernika,residential,False,False,238.44899999999998,,"LINESTRING (23.3245588 52.5731775, 23.324259 52.5731519, 23.3221371 52.5733789, 23.3213324 52.5735535, 23.3211634 52.573636)"
183054848,,Aleksandra Puszkina,residential,False,True,46.765,,"LINESTRING (23.330855 52.5751586, 23.3307564 52.5751983, 23.3307023 52.5752377, 23.3306479 52.5752902, 23.3305728 52.5753676, 23.3305422 52.5754302, 23.3305295 52.57551)"
346381983,,Aleksandra Puszkina,residential,False,False,35.295,,"LINESTRING (23.330855 52.5751586, 23.3304351 52.5751821, 23.3303349 52.5751877)"
346381960,,Kościelna,residential,False,True,38.175,,"LINESTRING (23.3303349 52.5751877, 23.3305295 52.57551)"
"[346381960, 183054841]",,Kościelna,residential,False,False,337.997,,"LINESTRING (23.3303349 52.5751877, 23.3298558 52.5743082, 23.3296095 52.573812, 23.3294172 52.5735443, 23.3292317 52.5734093, 23.3290159 52.5733375, 23.3287176 52.5733051, 23.3283715 52.5732893, 23.3280101 52.5732856, 23.3276558 52.5732825, 23.3275449 52.5732816, 23.3274134 52.5732812)"
346381983,,Aleksandra Puszkina,residential,False,True,35.295,,"LINESTRING (23.3303349 52.5751877, 23.3304351 52.5751821, 23.330855 52.5751586)"
641329092,,,residential,False,True,140.015,,"LINESTRING (23.3294657 52.5711387, 23.3291082 52.572379)"
183059125,,Krótka,residential,False,True,96.128,,"LINESTRING (23.3270698 52.5724423, 23.3274134 52.5732812)"
259709087,,Dobrowodzka,residential,False,False,124.084,,"LINESTRING (23.3270698 52.5724423, 23.3258119 52.5725587, 23.3254847 52.5725845, 23.3254065 52.5725916, 23.3252582 52.5726184)"
259709087,,Dobrowodzka,residential,False,True,139.824,,"LINESTRING (23.3270698 52.5724423, 23.3279951 52.5723366, 23.3282204 52.5723187, 23.3284645 52.5723138, 23.3287114 52.5723221, 23.3289126 52.5723416, 23.3291082 52.572379)"
346381960,,Kościelna,residential,False,False,38.175,,"LINESTRING (23.3305295 52.57551, 23.3303349 52.5751877)"
183054848,,Aleksandra Puszkina,residential,False,False,46.765,,"LINESTRING (23.3305295 52.57551, 23.3305422 52.5754302, 23.3305728 52.5753676, 23.3306479 52.5752902, 23.3307023 52.5752377, 23.3307564 52.5751983, 23.330855 52.5751586)"
183054852,,Kościelna,residential,False,True,80.19399999999999,,"LINESTRING (23.3305295 52.57551, 23.3305595 52.5755654, 23.3306963 52.575818, 23.3307989 52.5760686, 23.3308179 52.5761326, 23.3308331 52.5762057)"
259709090,66,1 Maja,primary,False,False,5.375,,"LINESTRING (23.3275925 52.576578, 23.3276184 52.5766237)"
346381975,,Białowieska,residential,False,True,223.16299999999998,,"LINESTRING (23.3275925 52.576578, 23.3277327 52.5765491, 23.3296796 52.5762979, 23.3301311 52.5762495, 23.3308331 52.5762057)"
635378685,66,1 Maja,primary,False,True,219.15499999999997,,"LINESTRING (23.3275925 52.576578, 23.3274757 52.5763955, 23.327076 52.5757711, 23.3270393 52.5757114, 23.326718 52.5752179, 23.3264787 52.574849, 23.3264152 52.5747416)"
183054843,,Henryka Sienkiewicza,residential,False,True,251.233,,"LINESTRING (23.3211634 52.573636, 23.3215241 52.5742674, 23.3218083 52.57479, 23.3224632 52.5757515)"
"[183059105, 183059119]",,Mikołaja Kopernika,residential,False,True,115.653,,"LINESTRING (23.3211634 52.573636, 23.3209488 52.5736874, 23.3202498 52.5738039, 23.3197115 52.5738844, 23.3195235 52.5739286)"
259709088,,Mikołaja Kopernika,residential,False,True,238.44899999999998,,"LINESTRING (23.3211634 52.573636, 23.3213324 52.5735535, 23.3221371 52.5733789, 23.324259 52.5731519, 23.3245588 52.5731775)"
183054843,,Henryka Sienkiewicza,residential,False,False,202.05200000000002,,"LINESTRING (23.3235521 52.5774349, 23.3229642 52.5764509, 23.322573 52.5758182, 23.3224632 52.5757515)"
236878260,,Adama Mickiewicza,residential,False,False,290.806,,"LINESTRING (23.3235521 52.5774349, 23.3239407 52.5774097, 23.3244814 52.5773538, 23.3251418 52.5772484, 23.3256815 52.5771159, 23.326078 52.5770152, 23.326233 52.5769759, 23.3274688 52.5766637, 23.3276184 52.5766237)"
236878260,,Adama Mickiewicza,residential,False,True,133.203,,"LINESTRING (23.3235521 52.5774349, 23.322577 52.5774689, 23.3220701 52.577437, 23.321592 52.5773876)"
641329092,,,residential,False,False,140.015,,"LINESTRING (23.3291082 52.572379, 23.3294657 52.5711387)"
259709087,,Dobrowodzka,residential,False,False,139.824,,"LINESTRING (23.3291082 52.572379, 23.3289126 52.5723416, 23.3287114 52.5723221, 23.3284645 52.5723138, 23.3282204 52.5723187, 23.3279951 52.5723366, 23.3270698 52.5724423)"
259709089,66,1 Maja,primary,False,False,144.448,,"LINESTRING (23.3257271 52.5735117, 23.3264152 52.5747416)"
183054841,,Kościelna,residential,False,True,117.124,,"LINESTRING (23.3257271 52.5735117, 23.3258832 52.573485, 23.3266532 52.5733532, 23.3272342 52.5732851, 23.3274134 52.5732812)"
259709089,66,1 Maja,primary,False,True,51.507,,"LINESTRING (23.3257271 52.5735117, 23.325644 52.5733503, 23.3254996 52.5730696)"
183054842,,Tadeusza Kościuszki,residential,False,True,218.204,,"LINESTRING (23.3252672 52.5748399, 23.3251113 52.5749492, 23.3249105 52.5750572, 23.3247062 52.5751261, 23.3236146 52.5753548, 23.3229229 52.5755504, 23.3226844 52.5756258, 23.3224632 52.5757515)"
183054845,,Plac Parkowy,residential,False,False,192.732,,"LINESTRING (23.3252672 52.5748399, 23.3252118 52.5747911, 23.3247906 52.5738565, 23.3245187 52.5732655, 23.3245588 52.5731775)"
183054845,,Plac Parkowy,residential,False,True,78.61699999999999,,"LINESTRING (23.3252672 52.5748399, 23.3254396 52.574846, 23.3262392 52.5747633, 23.3264152 52.5747416)"
"[183054842, 183059111]",,Tadeusza Kościuszki,residential,False,False,102.321,,"LINESTRING (23.3211218 52.5761757, 23.3212417 52.5761221, 23.3222902 52.5758076, 23.3224632 52.5757515)"
259709086,,Ciasna,residential,False,False,140.846,,"LINESTRING (23.3211218 52.5761757, 23.3212408 52.5762939, 23.3213332 52.5764165, 23.3216342 52.5772636, 23.321592 52.5773876)"
259709086,,Ciasna,residential,False,True,272.616,,"LINESTRING (23.3211218 52.5761757, 23.321024 52.5760671, 23.3208939 52.5759068, 23.3207037 52.5756776, 23.3202618 52.5751255, 23.3199959 52.5747268, 23.3197418 52.5743115, 23.3195235 52.5739286)"
"[173199088, 173103610, 49337621]",66,Kolejowa,primary,False,False,228.302,yes,"LINESTRING (23.3240676 52.570697, 23.3244009 52.5712359, 23.3244664 52.5713481, 23.3252582 52.5726184)"
183059125,,Krótka,residential,False,False,96.128,,"LINESTRING (23.3274134 52.5732812, 23.3270698 52.5724423)"
183054841,,Kościelna,residential,False,False,117.12400000000001,,"LINESTRING (23.3274134 52.5732812, 23.3272342 52.5732851, 23.3266532 52.5733532, 23.3258832 52.573485, 23.3257271 52.5735117)"
"[346381960, 183054841]",,Kościelna,residential,False,True,337.997,,"LINESTRING (23.3274134 52.5732812, 23.3275449 52.5732816, 23.3276558 52.5732825, 23.3280101 52.5732856, 23.3283715 52.5732893, 23.3287176 52.5733051, 23.3290159 52.5733375, 23.3292317 52.5734093, 23.3294172 52.5735443, 23.3296095 52.573812, 23.3298558 52.5743082, 23.3303349 52.5751877)"
236878260,,Adama Mickiewicza,residential,False,False,97.333,,"LINESTRING (23.3201518 52.5773718, 23.3213899 52.577386, 23.321592 52.5773876)"
259709086,,Ciasna,residential,False,True,61.443,,"LINESTRING (23.3195235 52.5739286, 23.3192206 52.5734076)"
"[183059105, 183059119]",,Mikołaja Kopernika,residential,False,False,115.65299999999999,,"LINESTRING (23.3195235 52.5739286, 23.3197115 52.5738844, 23.3202498 52.5738039, 23.3209488 52.5736874, 23.3211634 52.573636)"
259709086,,Ciasna,residential,False,False,272.61600000000004,,"LINESTRING (23.3195235 52.5739286, 23.3197418 52.5743115, 23.3199959 52.5747268, 23.3202618 52.5751255, 23.3207037 52.5756776, 23.3208939 52.5759068, 23.321024 52.5760671, 23.3211218 52.5761757)"
259709086,,Ciasna,residential,False,False,61.443,,"LINESTRING (23.3192206 52.5734076, 23.3195235 52.5739286)"
236878260,,Adama Mickiewicza,residential,False,False,133.20300000000003,,"LINESTRING (23.321592 52.5773876, 23.3220701 52.577437, 23.322577 52.5774689, 23.3235521 52.5774349)"
236878260,,Adama Mickiewicza,residential,False,True,97.333,,"LINESTRING (23.321592 52.5773876, 23.3213899 52.577386, 23.3201518 52.5773718)"
259709086,,Ciasna,residential,False,True,140.846,,"LINESTRING (23.321592 52.5773876, 23.3216342 52.5772636, 23.3213332 52.5764165, 23.3212408 52.5762939, 23.3211218 52.5761757)"
641326992,,,residential,False,False,129.333,,"LINESTRING (23.3266208 52.5781163, 23.3283356 52.5776998, 23.3283981 52.5776846)"
