osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge
630270655,671,Plac Stefana Czarnieckiego,secondary,False,False,120.514,,"LINESTRING (22.7734121 53.2074228, 22.7716066 53.2073499)",
"[99877208, 630270665]",,"['Jordyka', 'Plac Stefana Czarnieckiego']","['residential', 'tertiary']",False,"[False, True]",126.88300000000001,40,"LINESTRING (22.7734121 53.2074228, 22.7736279 53.2074107, 22.7736359 53.207368, 22.7738403 53.206466, 22.773849 53.2064082)",
631895410,671,Włodzimierza Puchalskiego,secondary,False,True,50.489000000000004,,"LINESTRING (22.7734121 53.2074228, 22.7734109 53.2074545, 22.7733828 53.2077871, 22.7733751 53.2078763)",
634210352,671,Sokołowska,secondary,False,True,30.492999999999995,,"LINESTRING (22.7662227 53.2041492, 22.7663068 53.2041926, 22.7664132 53.2042301, 22.7665235 53.2042522, 22.7666302 53.2042576)",
202427718,,Sokołowska,residential,False,False,47.48,,"LINESTRING (22.7682655 53.2071901, 22.7681757 53.2076137)",
99624713,,Józefa Piłsudskiego,residential,False,False,143.321,,"LINESTRING (22.7682655 53.2071901, 22.7681768 53.2071819, 22.7676713 53.2071355, 22.7675409 53.2071235, 22.7670075 53.2070745, 22.76686 53.2070643, 22.7664855 53.207004, 22.7661587 53.2069415)",
"[274454649, 274454650, 99877202]",671,Złota,secondary,False,True,193.668,,"LINESTRING (22.7682655 53.2071901, 22.7683283 53.2071946, 22.7684559 53.2072034, 22.7687584 53.2072211, 22.7690633 53.2072345, 22.7711643 53.2073272)",yes
630270663,671,Sokołowska,secondary,False,False,106.686,,"LINESTRING (22.7682655 53.2071901, 22.7683129 53.2069411, 22.7683526 53.2063646, 22.7683277 53.2062336)",
99623545,,Kaczorowska,residential,False,True,93.72399999999999,,"LINESTRING (22.7683277 53.2062336, 22.76785 53.2062, 22.7674186 53.2061726, 22.7669649 53.2061445, 22.7669289 53.2061414)",
"[274454641, 630270668, 304532366]",,Choroszczańska,residential,False,False,65.501,,"LINESTRING (22.7683277 53.2062336, 22.7684167 53.2062398, 22.7684662 53.2062432, 22.7686795 53.2062507, 22.7688981 53.2062578, 22.7693091 53.2062701)",yes
"[634210352, 630270663]",671,Sokołowska,secondary,False,False,220.514,,"LINESTRING (22.7683277 53.2062336, 22.7680152 53.2048971, 22.7679365 53.2045768, 22.7678783 53.204407, 22.7678444 53.2043541, 22.7677621 53.2042913)",
630270663,671,Sokołowska,secondary,False,True,106.686,,"LINESTRING (22.7683277 53.2062336, 22.7683526 53.2063646, 22.7683129 53.2069411, 22.7682655 53.2071901)",
204027401,,Klasztorna,tertiary,False,False,94.083,,"LINESTRING (22.7750327 53.2040109, 22.7736201 53.2040147)",
204027401,,Klasztorna,tertiary,False,True,150.418,,"LINESTRING (22.7750327 53.2040109, 22.7772911 53.2040012)",
99624439,,Glogera,residential,False,True,147.33,40,"LINESTRING (22.7750327 53.2040109, 22.7750378 53.2040591, 22.7751807 53.2053329)",
204027401,,Klasztorna,tertiary,False,False,56.639,,"LINESTRING (22.7783724 53.2040028, 22.777522 53.2040015)",
99624746,,Jana Kochanowskiego,residential,False,True,148.706,,"LINESTRING (22.7783724 53.2040028, 22.7783704 53.2040519, 22.7783241 53.2051549, 22.778315 53.2053397)",
99623711,,Wiesiołowskiego,residential,False,False,37.296,,"LINESTRING (22.77725 53.20533, 22.77669 53.20533)",
99623711,,Wiesiołowskiego,residential,False,True,34.65,,"LINESTRING (22.77725 53.20533, 22.77777 53.20534)",
99624299,,Gasztołda,residential,False,True,90.09,40,"LINESTRING (22.77725 53.20533, 22.77728 53.20452)",
99623711,,Wiesiołowskiego,residential,False,True,37.296,,"LINESTRING (22.77669 53.20533, 22.77725 53.20533)",
99623311,,Poświętna,residential,True,False,308.512,,"LINESTRING (22.7733751 53.2078763, 22.7735089 53.2079041, 22.7735965 53.2079243, 22.7743358 53.2079491, 22.7767414 53.2082046, 22.7771055 53.208121, 22.7774316 53.2080952, 22.7779244 53.2080698)",
630270670,,Plac Stefana Czarnieckiego,residential,False,True,151.559,,"LINESTRING (22.7733751 53.2078763, 22.773301 53.2078695, 22.7713392 53.2076743, 22.771128 53.2076624)",
631895410,671,Włodzimierza Puchalskiego,secondary,False,False,50.489000000000004,,"LINESTRING (22.7733751 53.2078763, 22.7733828 53.2077871, 22.7734109 53.2074545, 22.7734121 53.2074228)",
99624450,,Zagumienna,residential,False,True,74.497,,"LINESTRING (22.7772721 53.2063775, 22.7761535 53.2063787)",
99623423,,Gasztołda,residential,False,False,137.852,,"LINESTRING (22.7772721 53.2063775, 22.7773 53.20591, 22.777552 53.2059153, 22.7776721 53.2058755, 22.77777 53.20534)",
99624450,,Zagumienna,residential,False,False,65.633,,"LINESTRING (22.7772721 53.2063775, 22.7780089 53.2063794, 22.7782576 53.20638)",
204027401,,Klasztorna,tertiary,False,False,136.446,,"LINESTRING (22.771346 53.2040755, 22.7693018 53.2041565)",
204027401,,Klasztorna,tertiary,False,True,151.614,,"LINESTRING (22.771346 53.2040755, 22.7714533 53.2040726, 22.7720836 53.2040524, 22.7722086 53.2040484, 22.7736201 53.2040147)",
630270652,,Bernardyńska,residential,False,True,252.86900000000003,,"LINESTRING (22.771346 53.2040755, 22.771343 53.2041332, 22.7715439 53.2062758, 22.77155 53.2063461)",
99623738,,Wiesiołowskiego,residential,False,True,67.267,40,"LINESTRING (22.7761907 53.2053296, 22.7751807 53.2053329)",
99623761,,Górnickiego,residential,False,False,155.17899999999997,40,"LINESTRING (22.7761907 53.2053296, 22.7762312 53.2045845, 22.7762911 53.2045416, 22.7764042 53.2045259, 22.77728 53.20452)",
99623761,,Górnickiego,residential,False,True,116.681,40,"LINESTRING (22.7761907 53.2053296, 22.7761549 53.2063224, 22.7761535 53.2063787)",
204027401,,Klasztorna,tertiary,False,False,150.418,,"LINESTRING (22.7772911 53.2040012, 22.7750327 53.2040109)",
204027401,,Klasztorna,tertiary,False,True,15.378,,"LINESTRING (22.7772911 53.2040012, 22.777522 53.2040015)",
99624299,,Gasztołda,residential,False,False,57.69199999999999,40,"LINESTRING (22.7772911 53.2040012, 22.7772899 53.2040553, 22.7772889 53.204102, 22.77728 53.20452)",
99623738,,Wiesiołowskiego,residential,False,False,67.267,40,"LINESTRING (22.7751807 53.2053329, 22.7761907 53.2053296)",
99624439,,Glogera,residential,False,False,147.33,40,"LINESTRING (22.7751807 53.2053329, 22.7750378 53.2040591, 22.7750327 53.2040109)",
99624439,,Glogera,residential,False,True,133.673,40,"LINESTRING (22.7751807 53.2053329, 22.7749716 53.2053392, 22.7749114 53.2053755, 22.7749852 53.2063376, 22.77499 53.2064)",
99623711,,Wiesiołowskiego,residential,False,False,34.65,,"LINESTRING (22.77777 53.20534, 22.77725 53.20533)",
99623711,,Wiesiołowskiego,residential,False,True,36.297,,"LINESTRING (22.77777 53.20534, 22.778315 53.2053397)",
99623423,,Gasztołda,residential,False,True,137.852,,"LINESTRING (22.77777 53.20534, 22.7776721 53.2058755, 22.777552 53.2059153, 22.7773 53.20591, 22.7772721 53.2063775)",
99624450,,Zagumienna,residential,False,False,77.524,,"LINESTRING (22.77499 53.2064, 22.7761535 53.2063787)",
99624450,,Zagumienna,residential,False,True,75.994,,"LINESTRING (22.77499 53.2064, 22.773849 53.2064082)",
99624439,,Glogera,residential,False,False,133.67299999999997,40,"LINESTRING (22.77499 53.2064, 22.7749852 53.2063376, 22.7749114 53.2053755, 22.7749716 53.2053392, 22.7751807 53.2053329)",
204027401,,Klasztorna,tertiary,False,True,136.446,,"LINESTRING (22.7693018 53.2041565, 22.771346 53.2040755)",
99623056,,Nadkanalna,residential,False,True,235.76,,"LINESTRING (22.7693018 53.2041565, 22.7694441 53.2050991, 22.7693139 53.2062212, 22.7693091 53.2062701)",
"[99623288, 204027401, 274454645]",,Klasztorna,tertiary,False,"[False, True]",107.44399999999999,,"LINESTRING (22.7693018 53.2041565, 22.7692487 53.2041589, 22.7690698 53.2041666, 22.7679393 53.2042045, 22.7678648 53.2042074, 22.7677621 53.2042913)",yes
99624450,,Zagumienna,residential,False,False,74.497,,"LINESTRING (22.7761535 53.2063787, 22.7772721 53.2063775)",
99624450,,Zagumienna,residential,False,True,77.524,,"LINESTRING (22.7761535 53.2063787, 22.77499 53.2064)",
99623761,,Górnickiego,residential,False,False,116.681,40,"LINESTRING (22.7761535 53.2063787, 22.7761549 53.2063224, 22.7761907 53.2053296)",
99624483,,,residential,False,True,43.022,,"LINESTRING (22.7661587 53.2069415, 22.7659587 53.2073094)",
99624713,,Józefa Piłsudskiego,residential,False,True,143.321,,"LINESTRING (22.7661587 53.2069415, 22.7664855 53.207004, 22.76686 53.2070643, 22.7670075 53.2070745, 22.7675409 53.2071235, 22.7676713 53.2071355, 22.7681768 53.2071819, 22.7682655 53.2071901)",
99624450,,Zagumienna,residential,False,False,75.994,,"LINESTRING (22.773849 53.2064082, 22.77499 53.2064)",
274454643,,Choroszczańska,residential,False,True,153.266,,"LINESTRING (22.773849 53.2064082, 22.77155 53.2063461)",
99624319,,Jordyka,residential,False,False,266.842,40,"LINESTRING (22.773849 53.2064082, 22.7738538 53.2063214, 22.7738705 53.2059156, 22.773622 53.2040966, 22.7736201 53.2040147)",
"[99877208, 630270665]",,"['Jordyka', 'Plac Stefana Czarnieckiego']","['residential', 'tertiary']",False,"[False, True]",126.88300000000001,40,"LINESTRING (22.773849 53.2064082, 22.7738403 53.206466, 22.7736359 53.207368, 22.7736279 53.2074107, 22.7734121 53.2074228)",
99624483,,,residential,False,False,43.022,,"LINESTRING (22.7659587 53.2073094, 22.7661587 53.2069415)",
99623681,,Browarna,residential,False,False,152.263,,"LINESTRING (22.7659587 53.2073094, 22.7663737 53.2074165, 22.7667552 53.2074773, 22.7674248 53.2075561, 22.7679481 53.2076016, 22.7681757 53.2076137)",
