osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
105052554,Jeziorna,residential,False,True,99.676,"LINESTRING (17.5317185 53.4515902, 17.5315736 53.451606, 17.5307781 53.4518368, 17.530305 53.4518355)",,,,,
278085437,Generała Józefa Hallera,primary,False,False,37.028999999999996,"LINESTRING (17.5317185 53.4515902, 17.5316983 53.4515296, 17.5316635 53.4514461, 17.531609 53.4513554, 17.5315458 53.4512749)",2,25;241,50,,
278085437,Generała Józefa Hallera,primary,False,True,73.58099999999999,"LINESTRING (17.5317185 53.4515902, 17.5317481 53.4517112, 17.5317677 53.4518398, 17.5318034 53.4521215, 17.5318209 53.4521662, 17.5318692 53.4522429)",2,25;241,50,,
23806409,Farna,residential,True,False,25.574,"LINESTRING (17.5315458 53.4512749, 17.5318783 53.4511579)",,,,,
278085437,Generała Józefa Hallera,primary,False,False,74.85,"LINESTRING (17.5315458 53.4512749, 17.5314746 53.4511975, 17.5313799 53.4511187, 17.531233 53.4510128, 17.5310853 53.4509152, 17.5309527 53.4508331, 17.5308228 53.4507616)",2,25;241,50,,
278085437,Generała Józefa Hallera,primary,False,True,37.028999999999996,"LINESTRING (17.5315458 53.4512749, 17.531609 53.4513554, 17.5316635 53.4514461, 17.5316983 53.4515296, 17.5317185 53.4515902)",2,25;241,50,,
105052519,Kościelna,residential,True,False,122.054,"LINESTRING (17.5335905 53.451536, 17.5333156 53.451852, 17.5332704 53.4519097, 17.5327437 53.4525109)",,,,,
278787226,Średnia,residential,False,False,54.522,"LINESTRING (17.5335905 53.451536, 17.5340028 53.4515737, 17.5343993 53.4516264)",,,50,,
278787226,Średnia,residential,False,True,55.905,"LINESTRING (17.5335905 53.451536, 17.5332875 53.4515035, 17.5329886 53.4514751, 17.5327601 53.4514459)",,,50,,
105052552,Plac Wolności,residential,True,False,18.044,"LINESTRING (17.5318692 53.4522429, 17.5321156 53.4523122)",,,50,,
