osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,ref,tunnel
366573055,2,3 Maja,tertiary,,False,True,67.774,"LINESTRING (21.6088516 50.0523096, 21.6088388 50.0522595, 21.6087936 50.0522159, 21.6087099 50.0521629, 21.6086322 50.0521361, 21.6083704 50.0520441, 21.6082567 50.0519948, 21.6081586 50.0519243)",,,,
184531915,,Zielona,residential,,True,False,63.294,"LINESTRING (21.6056467 50.0530666, 21.6060072 50.0531407, 21.6062855 50.0531979, 21.6064927 50.0532366)",,,,
36857155,2,Grunwaldzka,tertiary,,False,True,31.855,"LINESTRING (21.6110107 50.0528618, 21.6107864 50.0527633, 21.6106439 50.0526987)",,,,
36915575,3,Księdza doktora Jana Zwierza,tertiary,,False,False,59.163,"LINESTRING (21.6110107 50.0528618, 21.6109224 50.0529528, 21.6107434 50.0531389, 21.6105837 50.0533177)",,,,
217910485,2,Adama Mickiewicza,tertiary,50,False,False,65.69,"LINESTRING (21.6110107 50.0528618, 21.611602 50.053109, 21.6117817 50.0531842)",,,,
184531920,,Króla Kazimierza Wielkiego,residential,,False,True,151.18800000000002,"LINESTRING (21.6103983 50.0535142, 21.6102945 50.0534781, 21.6100203 50.0533881, 21.6097558 50.0533751, 21.6095195 50.0533646, 21.6091233 50.0533124, 21.6087889 50.053338, 21.6084515 50.0533316, 21.6083409 50.0533283)",,,,
247865571,,Księdza doktora Jana Zwierza,tertiary,,False,False,52.327,"LINESTRING (21.6103983 50.0535142, 21.6102779 50.0536766, 21.6100903 50.0539412)",,,,
"[791052253, 464055086]",2,Księdza doktora Jana Zwierza,tertiary,,False,True,25.549999999999997,"LINESTRING (21.6103983 50.0535142, 21.6104636 50.0534417, 21.6105837 50.0533177)",,,,
204519845,,,residential,,False,True,61.038,"LINESTRING (21.6100903 50.0539412, 21.6099976 50.0538889, 21.6098782 50.0538232, 21.6093608 50.0536632)",,,,
"[247865568, 247865571]",,Księdza doktora Jana Zwierza,tertiary,,False,False,40.423,"LINESTRING (21.6100903 50.0539412, 21.6100405 50.0540223, 21.6099461 50.0541377, 21.6098248 50.0542612)",,,,
247865571,,Księdza doktora Jana Zwierza,tertiary,,False,True,52.327,"LINESTRING (21.6100903 50.0539412, 21.6102779 50.0536766, 21.6103983 50.0535142)",,,,
"[36915579, 84966004]",2,Świętej Barbary,tertiary,,False,False,74.599,"LINESTRING (21.6098248 50.0542612, 21.6096 50.0542286, 21.6093377 50.0542264, 21.6087858 50.0542168)",,,,
84966008,,Księdza kardynała Stefana Wyszyńskiego,tertiary,,False,True,33.423,"LINESTRING (21.6098248 50.0542612, 21.6099332 50.0544053, 21.6100552 50.054522)",,,,
"[247865568, 247865571]",,Księdza doktora Jana Zwierza,tertiary,,False,True,40.423,"LINESTRING (21.6098248 50.0542612, 21.6099461 50.0541377, 21.6100405 50.0540223, 21.6100903 50.0539412)",,,,
"[791052249, 84966005]",2,Księdza kardynała Stefana Wyszyńskiego,tertiary,,False,False,128.84599999999998,"LINESTRING (21.6100552 50.054522, 21.6101779 50.0546094, 21.6105236 50.0548556, 21.6106889 50.0549528, 21.6108212 50.0550306, 21.6109124 50.0550842, 21.6112732 50.0552963, 21.6113387 50.0553348)",,,,
84966008,,Księdza kardynała Stefana Wyszyńskiego,tertiary,,False,False,33.423,"LINESTRING (21.6100552 50.054522, 21.6099332 50.0544053, 21.6098248 50.0542612)",,,,
247865575,2,Grunwaldzka,tertiary,,False,True,15.764,"LINESTRING (21.6071843 50.0531193, 21.607009 50.0532055)",,,,
247865567,2,Grunwaldzka,tertiary,,False,False,11.622,"LINESTRING (21.6071843 50.0531193, 21.60722 50.0531, 21.6073115 50.0530541)",,,,
"[441558785, 36915671]",3,Najświętszej Marii Panny,tertiary,50,False,True,214.481,"LINESTRING (21.6166701 50.055903, 21.6167137 50.0557269, 21.6167586 50.0556123, 21.6168488 50.0554976, 21.6169915 50.0553513, 21.6171231 50.055217, 21.6172411 50.0550489, 21.6173491 50.0548241, 21.6174629 50.0545432, 21.6174947 50.0544648, 21.617592 50.0541744, 21.6176216 50.0540919)",,,,
"[272713724, 273377806, 273377807]",,Najświętszej Marii Panny,tertiary,50,False,False,98.42,"LINESTRING (21.6166701 50.055903, 21.6166394 50.0560318, 21.6165642 50.0563374, 21.6165537 50.0563833, 21.6164901 50.0566607, 21.6164786 50.0567791)",,yes,,
45079988,,Michała Grendysa,residential,,False,False,432.0849999999999,"LINESTRING (21.6121259 50.0495977, 21.6118658 50.0497791, 21.6117206 50.0498441, 21.6114479 50.0500559, 21.6113723 50.0501657, 21.6115996 50.0502237, 21.6117701 50.0502237, 21.6119571 50.0501804, 21.6120838 50.0501962, 21.6121272 50.0502016, 21.612302 50.0502784, 21.6123772 50.0503311, 21.6125093 50.050545, 21.612624 50.0506434, 21.6129733 50.0507852, 21.6133568 50.0509584, 21.6134667 50.0510011, 21.6133859 50.0510978, 21.6131082 50.0514667, 21.6129444 50.0516516, 21.6129218 50.0517364, 21.6129253 50.051833, 21.6129766 50.0519433, 21.6130844 50.0520557, 21.6131697 50.0521325, 21.6133657 50.0522307)",,,,
36915575,3,Księdza doktora Jana Zwierza,tertiary,,False,True,59.163,"LINESTRING (21.6105837 50.0533177, 21.6107434 50.0531389, 21.6109224 50.0529528, 21.6110107 50.0528618)",,,,
204519812,2,Juliusza Słowackiego,residential,50,False,False,72.739,"LINESTRING (21.6105837 50.0533177, 21.6106798 50.0533415, 21.6109536 50.0534091, 21.6112381 50.0534849, 21.6115242 50.0535687)",,,,
"[791052253, 464055086]",2,Księdza doktora Jana Zwierza,tertiary,,False,False,25.549999999999997,"LINESTRING (21.6105837 50.0533177, 21.6104636 50.0534417, 21.6103983 50.0535142)",,,,
45079988,,Michała Grendysa,residential,,False,True,432.08499999999987,"LINESTRING (21.6133657 50.0522307, 21.6131697 50.0521325, 21.6130844 50.0520557, 21.6129766 50.0519433, 21.6129253 50.051833, 21.6129218 50.0517364, 21.6129444 50.0516516, 21.6131082 50.0514667, 21.6133859 50.0510978, 21.6134667 50.0510011, 21.6133568 50.0509584, 21.6129733 50.0507852, 21.612624 50.0506434, 21.6125093 50.050545, 21.6123772 50.0503311, 21.612302 50.0502784, 21.6121272 50.0502016, 21.6120838 50.0501962, 21.6119571 50.0501804, 21.6117701 50.0502237, 21.6115996 50.0502237, 21.6113723 50.0501657, 21.6114479 50.0500559, 21.6117206 50.0498441, 21.6118658 50.0497791, 21.6121259 50.0495977)",,,,
204519813,,Jana Kilińskiego,residential,,False,True,148.12999999999997,"LINESTRING (21.6133657 50.0522307, 21.6135274 50.0523864, 21.6137349 50.0526164, 21.6137962 50.0526978, 21.6138676 50.0527508, 21.6139225 50.0527786, 21.6140751 50.0527868, 21.6141642 50.0527871, 21.6142562 50.0527874, 21.6143899 50.0527884, 21.6144489 50.0527888, 21.6146244 50.0528265, 21.6147504 50.052892, 21.6148872 50.0529624)",,,,
272695437,,Jana Kilińskiego,residential,,True,False,206.907,"LINESTRING (21.6133657 50.0522307, 21.6134247 50.0521538, 21.6137081 50.0518016, 21.6142054 50.0512267, 21.6146305 50.050739, 21.6147802 50.0506085)",,,,
"[272713724, 273377806, 273377807]",,Najświętszej Marii Panny,tertiary,50,False,True,98.42,"LINESTRING (21.6164786 50.0567791, 21.6164901 50.0566607, 21.6165537 50.0563833, 21.6165642 50.0563374, 21.6166394 50.0560318, 21.6166701 50.055903)",,yes,,
54609956,,,residential,20,False,False,92.051,"LINESTRING (21.6073024 50.0524928, 21.6066645 50.0523776, 21.606601 50.0523711, 21.6064673 50.0523573, 21.6063707 50.0523453, 21.6062557 50.0523424, 21.6060423 50.0523396)",,,,
"[204519867, 366573100]",,Tadeusza Kościuszki,residential,20,False,False,65.02900000000001,"LINESTRING (21.6073024 50.0524928, 21.607283 50.0525483, 21.6072472 50.0526509, 21.6072295 50.0527015, 21.6072131 50.0528379, 21.6072095 50.0528799, 21.6072051 50.0529318, 21.6072483 50.0529815, 21.6073115 50.0530541)",,,,
204519867,,Tadeusza Kościuszki,residential,20,False,True,79.677,"LINESTRING (21.6073024 50.0524928, 21.6073294 50.0524344, 21.6075394 50.0519803, 21.607629 50.0518077)",,,,
54609956,,,residential,20,False,True,92.051,"LINESTRING (21.6060423 50.0523396, 21.6062557 50.0523424, 21.6063707 50.0523453, 21.6064673 50.0523573, 21.606601 50.0523711, 21.6066645 50.0523776, 21.6073024 50.0524928)",,,,
59450278,3,,primary,90,True,False,8.375,"LINESTRING (21.6051982 50.0497126, 21.6051637 50.0497221, 21.6050897 50.0497412)",,,94;986,
741239839,1,3 Maja,tertiary,50,True,False,24.756,"LINESTRING (21.6051982 50.0497126, 21.6053521 50.0497905, 21.6054621 50.0498567)",,,,
741239838,2,3 Maja,secondary,50,True,False,15.093,"LINESTRING (21.6050374 50.0496245, 21.6051982 50.0497126)",,,986,
"[274000069, 85435430]","['2', '3']",,primary,90,True,False,894.385,"LINESTRING (21.6050374 50.0496245, 21.6053127 50.0495611, 21.6058547 50.0494362, 21.6066605 50.0492836, 21.6074955 50.0491778, 21.6079093 50.0491371, 21.608348 50.0491089, 21.6089265 50.0490902, 21.6092466 50.0490848, 21.6095948 50.0490873, 21.6101411 50.0491089, 21.6107512 50.0491518, 21.6119482 50.049266, 21.6131569 50.049394, 21.6144229 50.0495282, 21.6154806 50.0496382, 21.617364 50.0498365)",,,94,
217910485,2,Adama Mickiewicza,tertiary,50,False,True,4.079,"LINESTRING (21.6118296 50.0532042, 21.6117817 50.0531842)",,,,
204519826,,Bohaterów Nockowej,residential,,False,True,46.027,"LINESTRING (21.6118296 50.0532042, 21.6117863 50.05326, 21.6115242 50.0535687)",,,,
217910485,2,Adama Mickiewicza,tertiary,50,False,False,83.897,"LINESTRING (21.6118296 50.0532042, 21.6120893 50.0532976, 21.6122221 50.0533384, 21.6123856 50.0533707, 21.6125047 50.0533922, 21.6127399 50.0534193, 21.612934 50.0534389)",,,,
247865575,2,Grunwaldzka,tertiary,,False,False,15.764,"LINESTRING (21.607009 50.0532055, 21.6071843 50.0531193)",,,,
722355778,2,Grunwaldzka,tertiary,,False,True,33.593,"LINESTRING (21.607009 50.0532055, 21.6066331 50.0533872)",,,,
272458285,,Zielona,residential,,True,False,36.897999999999996,"LINESTRING (21.606086 50.0532414, 21.605966 50.0531937, 21.6056467 50.0530666)",,,,
184531911,,Zielona,residential,,True,False,37.027,"LINESTRING (21.6064927 50.0532366, 21.6067338 50.0532245, 21.607009 50.0532055)",,,,
"[45079971, 350829212]",,Zielona,residential,,True,False,20.869,"LINESTRING (21.6064927 50.0532366, 21.6065793 50.0532709, 21.6066152 50.0533209, 21.6066331 50.0533872)",,,,
274972451,2,Adama Mickiewicza,tertiary,50,False,False,52.396,"LINESTRING (21.6145124 50.053594, 21.6152326 50.0536846)",,,,
184531914,2,Stanisława Wyspiańskiego,residential,,False,False,75.31500000000001,"LINESTRING (21.6145124 50.053594, 21.6145296 50.0535284, 21.6148872 50.0529624)",,,,
"[274972450, 274972451, 217910485]",2,Adama Mickiewicza,tertiary,50,False,True,98.50699999999999,"LINESTRING (21.6145124 50.053594, 21.6144521 50.0535871, 21.6141813 50.053556, 21.6140959 50.0535462, 21.6135534 50.0534915, 21.613149 50.0534594)",,yes,,
274972451,2,Adama Mickiewicza,tertiary,50,False,False,44.538,"LINESTRING (21.6152326 50.0536846, 21.6158436 50.0537654)",,,,
274972451,2,Adama Mickiewicza,tertiary,50,False,True,52.396,"LINESTRING (21.6152326 50.0536846, 21.6145124 50.053594)",,,,
272695441,2,Marii Konopnickiej,residential,,False,False,139.095,"LINESTRING (21.6152326 50.0536846, 21.6152654 50.0536271, 21.6154818 50.0532476, 21.6157981 50.0527885, 21.6159576 50.0525687, 21.6159846 50.0525315)",,,,
204519870,,Jana Kilińskiego,residential,,False,False,80.36,"LINESTRING (21.6153418 50.0499822, 21.6147802 50.0506085)",,,,
"[204519808, 262075461, 262075463]",,Polna,residential,,False,False,126.497,"LINESTRING (21.609461 50.0499797, 21.6096219 50.0497472, 21.6098145 50.0494638, 21.6098427 50.0493985, 21.6098599 50.0492861, 21.6098841 50.0490226, 21.6098921 50.0488934)",,,,yes
204519808,,Polna,residential,,False,True,196.11500000000004,"LINESTRING (21.609461 50.0499797, 21.6092322 50.0503277, 21.609174 50.0504263, 21.609012 50.0506398, 21.6088472 50.0507853, 21.6087095 50.0508697, 21.608526 50.0509765, 21.6081509 50.0511544, 21.6079293 50.0512324, 21.6078247 50.0512631, 21.6077601 50.0512837)",,,,
204519876,,Monte Cassino,residential,,False,True,177.87800000000001,"LINESTRING (21.609461 50.0499797, 21.6092593 50.0499309, 21.6089992 50.0499062, 21.6082596 50.0498898, 21.6078767 50.0499147, 21.6075029 50.0499528, 21.607196 50.0500102, 21.6070255 50.0500637)",,,,
272695442,1,Monte Cassino,unclassified,,False,False,42.774,"LINESTRING (21.6070255 50.0500637, 21.6065018 50.0498769)",,,,
204519876,,Monte Cassino,residential,,False,False,177.878,"LINESTRING (21.6070255 50.0500637, 21.607196 50.0500102, 21.6075029 50.0499528, 21.6078767 50.0499147, 21.6082596 50.0498898, 21.6089992 50.0499062, 21.6092593 50.0499309, 21.609461 50.0499797)",,,,
204519876,,Monte Cassino,residential,,False,True,49.714,"LINESTRING (21.6070255 50.0500637, 21.6069914 50.0501088, 21.6067922 50.0504346, 21.6067655 50.0504783)",,,,
204519876,,Monte Cassino,residential,,False,False,49.714,"LINESTRING (21.6067655 50.0504783, 21.6067922 50.0504346, 21.6069914 50.0501088, 21.6070255 50.0500637)",,,,
741239837,2,3 Maja,tertiary,50,False,False,93.072,"LINESTRING (21.6067655 50.0504783, 21.6060967 50.0502193, 21.6059183 50.0501388, 21.6056794 50.0500176)",,,,
741239837,2,3 Maja,tertiary,50,False,True,119.776,"LINESTRING (21.6067655 50.0504783, 21.6072109 50.0506473, 21.6073781 50.0507419, 21.6074681 50.0508148, 21.6075559 50.0508948, 21.6076323 50.05101, 21.6077113 50.0511866, 21.6077601 50.0512837)",,,,
204519870,,Jana Kilińskiego,residential,,False,True,80.36,"LINESTRING (21.6147802 50.0506085, 21.6153418 50.0499822)",,,,
204519810,,Leopolda Lisa Kuli,residential,,False,False,142.94,"LINESTRING (21.6147802 50.0506085, 21.6149479 50.0505415, 21.615121 50.0505156, 21.6153255 50.0504725, 21.6155183 50.0504389, 21.6156547 50.0504261, 21.6157809 50.0504279, 21.6159124 50.050443, 21.6162346 50.0505374, 21.6166463 50.050669)",,,,
"[184531912, 184531914]",2,Stanisława Wyspiańskiego,residential,,False,"[False, True]",79.32,"LINESTRING (21.6176602 50.0506775, 21.6170158 50.0505571, 21.6168617 50.0505562, 21.6167168 50.050605, 21.6166463 50.050669)",,,,
"[262075464, 262075465, 227930539]",,,residential,,False,False,120.20400000000001,"LINESTRING (21.6176602 50.0506775, 21.6179548 50.0502696, 21.6180353 50.0501645, 21.6183116 50.0497856, 21.61836 50.0496949)",,,,yes
"[184531912, 184531914]",2,Stanisława Wyspiańskiego,residential,,False,"[False, True]",79.32,"LINESTRING (21.6166463 50.050669, 21.6167168 50.050605, 21.6168617 50.0505562, 21.6170158 50.0505571, 21.6176602 50.0506775)",,,,
184531914,2,Stanisława Wyspiańskiego,residential,,False,True,284.591,"LINESTRING (21.6166463 50.050669, 21.6160546 50.0513974, 21.6158709 50.0516248, 21.6158104 50.0516997, 21.6155295 50.052031, 21.6152053 50.0524337, 21.6148872 50.0529624)",,,,
204519810,,Leopolda Lisa Kuli,residential,,False,True,142.94,"LINESTRING (21.6166463 50.050669, 21.6162346 50.0505374, 21.6159124 50.050443, 21.6157809 50.0504279, 21.6156547 50.0504261, 21.6155183 50.0504389, 21.6153255 50.0504725, 21.615121 50.0505156, 21.6149479 50.0505415, 21.6147802 50.0506085)",,,,
366573114,,,residential,,False,True,104.994,"LINESTRING (21.6062735 50.0517295, 21.6063842 50.0517569, 21.606459 50.0517648, 21.6064986 50.0517689, 21.6065606 50.051692, 21.6066831 50.0516933, 21.6069205 50.0517057, 21.607092 50.0517127, 21.6072475 50.0517125, 21.6074545 50.0517449, 21.607629 50.0518077)",,,,
45079974,,,residential,,False,True,41.821,"LINESTRING (21.607629 50.0518077, 21.6078558 50.0519083, 21.6079607 50.051933, 21.6081586 50.0519243)",,,,
204519867,,Tadeusza Kościuszki,residential,20,False,False,79.677,"LINESTRING (21.607629 50.0518077, 21.6075394 50.0519803, 21.6073294 50.0524344, 21.6073024 50.0524928)",,,,
366573114,,,residential,,False,False,104.99400000000003,"LINESTRING (21.607629 50.0518077, 21.6074545 50.0517449, 21.6072475 50.0517125, 21.607092 50.0517127, 21.6069205 50.0517057, 21.6066831 50.0516933, 21.6065606 50.051692, 21.6064986 50.0517689, 21.606459 50.0517648, 21.6063842 50.0517569, 21.6062735 50.0517295)",,,,
204519829,,Henryka Sienkiewicza,residential,,False,False,108.653,"LINESTRING (21.6096405 50.0518195, 21.6102963 50.0520661, 21.6108693 50.0522965, 21.610941 50.0523267)",,,,
45079974,,,residential,,False,False,41.821,"LINESTRING (21.6081586 50.0519243, 21.6079607 50.051933, 21.6078558 50.0519083, 21.607629 50.0518077)",,,,
"[272695448, 272695449, 366573052]",2,3 Maja,tertiary,,False,True,77.093,"LINESTRING (21.6081586 50.0519243, 21.6081038 50.0518794, 21.6080654 50.0518287, 21.6080112 50.0517597, 21.6078979 50.0515341, 21.6077601 50.0512837)",,yes,,
366573055,2,3 Maja,tertiary,,False,False,67.774,"LINESTRING (21.6081586 50.0519243, 21.6082567 50.0519948, 21.6083704 50.0520441, 21.6086322 50.0521361, 21.6087099 50.0521629, 21.6087936 50.0522159, 21.6088388 50.0522595, 21.6088516 50.0523096)",,,,
204519829,,Henryka Sienkiewicza,residential,,False,True,2.992,"LINESTRING (21.610976 50.0523415, 21.610941 50.0523267)",,,,
204519859,,Rynek,residential,,True,False,46.261,"LINESTRING (21.610976 50.0523415, 21.6106991 50.0526432, 21.6106439 50.0526987)",,,,
"[217910496, 204519817]",,"['Świętego Floriana', 'Jana Kochanowskiego']",residential,,False,"[False, True]",157.055,"LINESTRING (21.6126013 50.0524543, 21.6125514 50.0524332, 21.6121021 50.0522506, 21.6113572 50.0519614, 21.6113189 50.0519551, 21.6112931 50.0519599, 21.6112586 50.0519889, 21.6109902 50.0522749, 21.610941 50.0523267)",,,,
204519817,,Jana Kochanowskiego,residential,,False,True,83.20500000000001,"LINESTRING (21.6126013 50.0524543, 21.6129594 50.052664, 21.6130469 50.0527734, 21.613022 50.0528312, 21.6129705 50.0528868, 21.6128383 50.0529826, 21.6127731 50.0530276)",,,,
217910489,,Henryka Sienkiewicza,residential,,True,False,9.815999999999999,"LINESTRING (21.6121351 50.0528195, 21.6122046 50.0528191, 21.6122721 50.0528139)",,,,
271022331,,Rynek,residential,,True,False,98.363,"LINESTRING (21.6121351 50.0528195, 21.6120473 50.0527801, 21.6120202 50.0527691, 21.6117438 50.0526569, 21.6115905 50.0525947, 21.6115651 50.0525844, 21.6111785 50.0524275, 21.610976 50.0523415)",,,,
184531914,2,Stanisława Wyspiańskiego,residential,,False,False,284.591,"LINESTRING (21.6148872 50.0529624, 21.6152053 50.0524337, 21.6155295 50.052031, 21.6158104 50.0516997, 21.6158709 50.0516248, 21.6160546 50.0513974, 21.6166463 50.050669)",,,,
184531914,2,Stanisława Wyspiańskiego,residential,,False,True,75.31500000000001,"LINESTRING (21.6148872 50.0529624, 21.6145296 50.0535284, 21.6145124 50.053594)",,,,
204519813,,Jana Kilińskiego,residential,,False,False,148.13,"LINESTRING (21.6148872 50.0529624, 21.6147504 50.052892, 21.6146244 50.0528265, 21.6144489 50.0527888, 21.6143899 50.0527884, 21.6142562 50.0527874, 21.6141642 50.0527871, 21.6140751 50.0527868, 21.6139225 50.0527786, 21.6138676 50.0527508, 21.6137962 50.0526978, 21.6137349 50.0526164, 21.6135274 50.0523864, 21.6133657 50.0522307)",,,,
247865567,2,Grunwaldzka,tertiary,,False,False,137.772,"LINESTRING (21.6073115 50.0530541, 21.6079384 50.0527399, 21.6086261 50.0523952, 21.6088516 50.0523096)",,,,
247865567,2,Grunwaldzka,tertiary,,False,True,11.622,"LINESTRING (21.6073115 50.0530541, 21.60722 50.0531, 21.6071843 50.0531193)",,,,
"[204519867, 366573100]",,Tadeusza Kościuszki,residential,20,False,True,65.029,"LINESTRING (21.6073115 50.0530541, 21.6072483 50.0529815, 21.6072051 50.0529318, 21.6072095 50.0528799, 21.6072131 50.0528379, 21.6072295 50.0527015, 21.6072472 50.0526509, 21.607283 50.0525483, 21.6073024 50.0524928)",,,,
217910485,2,Adama Mickiewicza,tertiary,50,False,False,15.518,"LINESTRING (21.612934 50.0534389, 21.613149 50.0534594)",,,,
204519817,,Jana Kochanowskiego,residential,,False,False,52.268,"LINESTRING (21.612934 50.0534389, 21.6129424 50.0533898, 21.6129389 50.0533582, 21.6127629 50.0532442, 21.6127196 50.0531255, 21.6127403 50.0530538, 21.6127731 50.0530276)",,,,
217910485,2,Adama Mickiewicza,tertiary,50,False,True,83.89699999999999,"LINESTRING (21.612934 50.0534389, 21.6127399 50.0534193, 21.6125047 50.0533922, 21.6123856 50.0533707, 21.6122221 50.0533384, 21.6120893 50.0532976, 21.6118296 50.0532042)",,,,
217910485,2,Adama Mickiewicza,tertiary,50,False,True,15.518,"LINESTRING (21.613149 50.0534594, 21.612934 50.0534389)",,,,
"[274972450, 274972451, 217910485]",2,Adama Mickiewicza,tertiary,50,False,False,98.50700000000002,"LINESTRING (21.613149 50.0534594, 21.6135534 50.0534915, 21.6140959 50.0535462, 21.6141813 50.053556, 21.6144521 50.0535871, 21.6145124 50.053594)",,yes,,
"[272440728, 264623443]",2,"['Juliusza Słowackiego', 'Krisego']",residential,50,False,True,196.671,"LINESTRING (21.613149 50.0534594, 21.6131308 50.0535449, 21.613105 50.0537346, 21.6131039 50.0539684, 21.6130911 50.0540505, 21.6130528 50.0540736, 21.6130186 50.0540943, 21.6129376 50.054108, 21.6128353 50.0540888, 21.6124016 50.0539147, 21.6115242 50.0535687)",,,,
204519812,2,Juliusza Słowackiego,residential,50,False,True,72.739,"LINESTRING (21.6115242 50.0535687, 21.6112381 50.0534849, 21.6109536 50.0534091, 21.6106798 50.0533415, 21.6105837 50.0533177)",,,,
204519826,,Bohaterów Nockowej,residential,,False,False,46.027,"LINESTRING (21.6115242 50.0535687, 21.6117863 50.05326, 21.6118296 50.0532042)",,,,
"[272440728, 264623443]",2,"['Juliusza Słowackiego', 'Krisego']",residential,50,False,False,196.67100000000002,"LINESTRING (21.6115242 50.0535687, 21.6124016 50.0539147, 21.6128353 50.0540888, 21.6129376 50.054108, 21.6130186 50.0540943, 21.6130528 50.0540736, 21.6130911 50.0540505, 21.6131039 50.0539684, 21.613105 50.0537346, 21.6131308 50.0535449, 21.613149 50.0534594)",,,,
204519845,,,residential,,False,False,61.038,"LINESTRING (21.6093608 50.0536632, 21.6098782 50.0538232, 21.6099976 50.0538889, 21.6100903 50.0539412)",,,,
274972451,2,Adama Mickiewicza,tertiary,50,False,True,44.538,"LINESTRING (21.6158436 50.0537654, 21.6152326 50.0536846)",,,,
204519847,,,residential,,False,True,134.125,"LINESTRING (21.6158436 50.0537654, 21.615816 50.053828, 21.6156631 50.0541744, 21.6153544 50.0546997, 21.6150273 50.0546353)",,,,
274972451,2,Adama Mickiewicza,tertiary,50,False,False,122.118,"LINESTRING (21.6158436 50.0537654, 21.6161881 50.0538099, 21.6166145 50.053865, 21.6171472 50.0539365, 21.6173834 50.0539656, 21.6175201 50.0539831)",,,,
204519847,,,residential,,False,False,134.125,"LINESTRING (21.6150273 50.0546353, 21.6153544 50.0546997, 21.6156631 50.0541744, 21.615816 50.053828, 21.6158436 50.0537654)",,,,
"[204519856, 366886659]",,,residential,,False,True,98.43,"LINESTRING (21.6123612 50.0552748, 21.6121829 50.0551981, 21.6118187 50.0550413, 21.6117507 50.0550237, 21.6116867 50.0550311, 21.6113387 50.0553348)",,,,
"[204519856, 366886659]",,,residential,,False,False,98.43,"LINESTRING (21.6113387 50.0553348, 21.6116867 50.0550311, 21.6117507 50.0550237, 21.6118187 50.0550413, 21.6121829 50.0551981, 21.6123612 50.0552748)",,,,
