osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,lanes
741306933,973;975,Tarnowska,secondary,False,True,29.981,,"LINESTRING (20.8859224 50.1315475, 20.8856125 50.1317298)",,
"[741306932, 741306933, 741627391]",973;975,Tarnowska,secondary,False,False,223.37600000000003,yes,"LINESTRING (20.8859224 50.1315475, 20.8860124 50.1314908, 20.8861194 50.1313958, 20.8861822 50.1313265, 20.886209 50.1312773, 20.8862325 50.1312245, 20.8862469 50.1311436, 20.8862457 50.1310775, 20.8862378 50.1309938, 20.8861783 50.1305567, 20.8861735 50.1304813, 20.8861786 50.1303963, 20.8861889 50.1303297, 20.8862034 50.1302628, 20.8862346 50.130169, 20.8862764 50.1300762, 20.8862969 50.1300311, 20.8864601 50.1296687, 20.8864781 50.1296285)",,
"[37017920, 402805241]",973;975,Rynek,secondary,False,False,158.92300000000003,,"LINESTRING (20.8853344 50.1319759, 20.8853296 50.1320094, 20.8853394 50.1320548, 20.8853797 50.1321393, 20.8854377 50.1322288, 20.8855361 50.1323868, 20.8858661 50.13288, 20.8859925 50.1330674, 20.8861626 50.1332963)",,
741306933,973;975,Tarnowska,secondary,False,False,34.503,,"LINESTRING (20.8853344 50.1319759, 20.885382 50.1318866, 20.8854231 50.1318517, 20.8854889 50.1318043, 20.8856125 50.1317298)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,False,291.83000000000004,,"LINESTRING (20.887141 50.1346099, 20.8872143 50.1346479, 20.887328 50.1346972, 20.8874991 50.1347551, 20.8877705 50.1348407, 20.8883559 50.1350092, 20.8890094 50.135193, 20.8894813 50.1353409, 20.8897948 50.1354439, 20.890123 50.1355575, 20.8907902 50.1357922)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,True,36.217999999999996,,"LINESTRING (20.887141 50.1346099, 20.8870837 50.1345641, 20.8870206 50.1344983, 20.8869739 50.1344413, 20.8868914 50.1343276)",,
45413203,,Warszawska,residential,False,False,28.652,,"LINESTRING (20.887141 50.1346099, 20.8870956 50.1346453, 20.8870524 50.1346921, 20.8870012 50.1348461)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,False,125.898,,"LINESTRING (20.8861626 50.1332963, 20.8862676 50.1334544, 20.8868914 50.1343276)",,
45413202,973,Jana Kilińskiego,secondary,False,True,65.72,,"LINESTRING (20.8861626 50.1332963, 20.8860662 50.1332968, 20.8858183 50.1332691, 20.8855814 50.1332322, 20.8853786 50.1332146, 20.8852538 50.1332058)",50,
240506053,,Władysława Jagiełły,tertiary,False,True,98.76400000000001,,"LINESTRING (20.8861626 50.1332963, 20.8862648 50.1332973, 20.8863931 50.1332877, 20.8865405 50.1332575, 20.8870189 50.1331964, 20.8872899 50.1331617, 20.8875217 50.1331356)",,
"[37017920, 402805241]",973;975,Rynek,secondary,False,True,158.92300000000003,,"LINESTRING (20.8861626 50.1332963, 20.8859925 50.1330674, 20.8858661 50.13288, 20.8855361 50.1323868, 20.8854377 50.1322288, 20.8853797 50.1321393, 20.8853394 50.1320548, 20.8853296 50.1320094, 20.8853344 50.1319759)",,
45413243,,Świętego Jana,residential,False,False,17.493,,"LINESTRING (20.8817748 50.134157, 20.8817302 50.1341141, 20.8816389 50.134026)",,
"[45413202, 758696341]",973,Jana Kilińskiego,secondary,False,False,204.58399999999997,,"LINESTRING (20.8817748 50.134157, 20.8823299 50.1339507, 20.8825692 50.1338621, 20.8832193 50.1336182, 20.8836357 50.1334766, 20.8838319 50.1334116, 20.8839873 50.1333704, 20.8841552 50.1333368, 20.8843137 50.1333131)",50,3
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,False,172.98999999999998,,"LINESTRING (20.8895355 50.132271, 20.8887247 50.1325991, 20.8877006 50.1330328, 20.8875921 50.1330887, 20.8875217 50.1331356)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,True,101.019,,"LINESTRING (20.8895355 50.132271, 20.8899318 50.1321113, 20.8905676 50.1318513, 20.890732 50.1317841)",,
199053571,,700-lecia,residential,False,True,184.925,,"LINESTRING (20.8895355 50.132271, 20.8893693 50.1320701, 20.889313 50.1320107, 20.8892864 50.1319999, 20.8892586 50.131997, 20.8891994 50.1319979, 20.8890971 50.1320041, 20.8890125 50.1320211, 20.8889437 50.132052, 20.8885597 50.1322067, 20.8880887 50.1324011, 20.8874705 50.1326417)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,True,60.597,,"LINESTRING (20.8918353 50.131339, 20.8925511 50.131045)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,False,92.926,,"LINESTRING (20.8918353 50.131339, 20.8912465 50.1315822, 20.890732 50.1317841)",,
45413300,,Wojska Polskiego,residential,False,True,45.623,,"LINESTRING (20.8918353 50.131339, 20.8917025 50.1311873, 20.8916733 50.1311669, 20.8916342 50.1311596, 20.8915976 50.1311576, 20.8915449 50.131161, 20.8913971 50.1311792, 20.8913527 50.1311817)",,
45413203,,Warszawska,residential,False,True,225.892,,"LINESTRING (20.8866326 50.1369375, 20.8867575 50.1366852, 20.8868927 50.1363616, 20.8869451 50.1361869, 20.8869623 50.1359712, 20.8869606 50.1356451, 20.8869341 50.1353489, 20.8869532 50.1350795, 20.8869815 50.1349352)",,
45413343,,Cmentarna,residential,False,True,18.239,,"LINESTRING (20.8866326 50.1369375, 20.8868002 50.1369817, 20.8868661 50.1370042)",,
45413243,,Świętego Jana,residential,False,True,17.493,,"LINESTRING (20.8816389 50.134026, 20.8817302 50.1341141, 20.8817748 50.134157)",,
45413202,973,Jana Kilińskiego,secondary,False,False,15.016,,"LINESTRING (20.8843137 50.1333131, 20.8845196 50.1332845)",50,
"[45413202, 758696341]",973,Jana Kilińskiego,secondary,False,True,204.584,,"LINESTRING (20.8843137 50.1333131, 20.8841552 50.1333368, 20.8839873 50.1333704, 20.8838319 50.1334116, 20.8836357 50.1334766, 20.8832193 50.1336182, 20.8825692 50.1338621, 20.8823299 50.1339507, 20.8817748 50.134157)",50,3
240506051,,Plac Grunwaldzki,residential,True,False,96.56299999999999,,"LINESTRING (20.8843137 50.1333131, 20.8840687 50.1328267, 20.8841036 50.1327632, 20.8840569 50.1326782, 20.8840251 50.1326249, 20.8840775 50.1325643, 20.8841599 50.1325132)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,True,291.83000000000004,,"LINESTRING (20.8907902 50.1357922, 20.890123 50.1355575, 20.8897948 50.1354439, 20.8894813 50.1353409, 20.8890094 50.135193, 20.8883559 50.1350092, 20.8877705 50.1348407, 20.8874991 50.1347551, 20.887328 50.1346972, 20.8872143 50.1346479, 20.887141 50.1346099)",,
240506056,,3 Maja,residential,False,True,96.24600000000001,,"LINESTRING (20.8907902 50.1357922, 20.8908128 50.1357477, 20.8908247 50.1357057, 20.8908253 50.1353278, 20.8908397 50.1350248, 20.8908365 50.1349298)",,
45413203,,Warszawska,residential,False,False,10.006,,"LINESTRING (20.8870012 50.1348461, 20.8869815 50.1349352)",,
45413203,,Warszawska,residential,False,True,28.652,,"LINESTRING (20.8870012 50.1348461, 20.8870524 50.1346921, 20.8870956 50.1346453, 20.887141 50.1346099)",,
45413328,,Szpitalna,residential,False,True,69.522,,"LINESTRING (20.8870012 50.1348461, 20.8868681 50.1348662, 20.886454 50.1349444, 20.8860623 50.1350152)",,
199037736,,,residential,False,False,49.736,,"LINESTRING (20.8852721 50.1349936, 20.8858947 50.1347916)",,
199037744,,,residential,False,True,27.584,,"LINESTRING (20.8860623 50.1350152, 20.8858947 50.1347916)",,
45413328,,Szpitalna,residential,False,False,69.52199999999999,,"LINESTRING (20.8860623 50.1350152, 20.886454 50.1349444, 20.8868681 50.1348662, 20.8870012 50.1348461)",,
45413328,,Szpitalna,residential,False,True,322.971,,"LINESTRING (20.8860623 50.1350152, 20.8860381 50.1350193, 20.8858203 50.1350733, 20.8854863 50.1351825, 20.8849182 50.1353815, 20.8844472 50.1355432, 20.8838065 50.1357531, 20.88332 50.1359005, 20.8825235 50.1361294, 20.882414 50.1361711, 20.8823516 50.1361949, 20.8821949 50.1362646, 20.8821136 50.1363034, 20.8820298 50.1363302)",,
199037736,,,residential,False,True,49.736,,"LINESTRING (20.8858947 50.1347916, 20.8852721 50.1349936)",,
199037744,,,residential,False,False,27.584,,"LINESTRING (20.8858947 50.1347916, 20.8860623 50.1350152)",,
199037744,,,residential,False,True,14.852,,"LINESTRING (20.8858947 50.1347916, 20.8858292 50.1346648)",,
199037744,,,residential,False,False,14.852,,"LINESTRING (20.8858292 50.1346648, 20.8858947 50.1347916)",,
741306933,973;975,Tarnowska,secondary,False,False,29.981,,"LINESTRING (20.8856125 50.1317298, 20.8859224 50.1315475)",,
199039086,,,residential,False,True,80.986,,"LINESTRING (20.8856125 50.1317298, 20.8856997 50.1317878, 20.8860965 50.1320517, 20.8861981 50.1321188, 20.8862699 50.1321544, 20.8863505 50.1321656, 20.8864695 50.1321577)",,
741306933,973;975,Tarnowska,secondary,False,True,34.503,,"LINESTRING (20.8856125 50.1317298, 20.8854889 50.1318043, 20.8854231 50.1318517, 20.885382 50.1318866, 20.8853344 50.1319759)",,
199039086,,,residential,False,False,80.98599999999999,,"LINESTRING (20.8864695 50.1321577, 20.8863505 50.1321656, 20.8862699 50.1321544, 20.8861981 50.1321188, 20.8860965 50.1320517, 20.8856997 50.1317878, 20.8856125 50.1317298)",,
45413202,973,Jana Kilińskiego,secondary,False,True,15.016,,"LINESTRING (20.8845196 50.1332845, 20.8843137 50.1333131)",50,
45413202,973,Jana Kilińskiego,secondary,False,False,53.07300000000001,,"LINESTRING (20.8845196 50.1332845, 20.8850852 50.1332191, 20.8852538 50.1332058)",50,
199039085,,Plac Grunwaldzki,residential,True,False,89.61999999999999,,"LINESTRING (20.8845196 50.1332845, 20.8843301 50.1328811, 20.8841821 50.1325944, 20.8841634 50.1325438, 20.8841599 50.1325132)",,
199053554,,Generała Władysława Sikorskiego,residential,False,True,44.435,,"LINESTRING (20.8927945 50.1317933, 20.8927524 50.1314766, 20.8927528 50.1314374, 20.8927589 50.1314087, 20.892764 50.1313955)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,False,36.217999999999996,,"LINESTRING (20.8868914 50.1343276, 20.8869739 50.1344413, 20.8870206 50.1344983, 20.8870837 50.1345641, 20.887141 50.1346099)",,
24018316,975,Generała Jana Henryka Dąbrowskiego,secondary,False,True,125.898,,"LINESTRING (20.8868914 50.1343276, 20.8862676 50.1334544, 20.8861626 50.1332963)",,
199054231,,Ignacego Jana Paderewskiego,residential,False,False,85.92599999999999,,"LINESTRING (20.8868914 50.1343276, 20.8878507 50.1340613, 20.8878932 50.1340471, 20.8879258 50.1340273, 20.8879599 50.1339901)",,
45413300,,Wojska Polskiego,residential,False,False,84.98599999999999,,"LINESTRING (20.8906239 50.1295687, 20.890664 50.1296629, 20.8907579 50.129858, 20.8910007 50.1302935)",,
"[741306932, 741306933, 741627391]",973;975,Tarnowska,secondary,False,True,223.376,yes,"LINESTRING (20.8864781 50.1296285, 20.8864601 50.1296687, 20.8862969 50.1300311, 20.8862764 50.1300762, 20.8862346 50.130169, 20.8862034 50.1302628, 20.8861889 50.1303297, 20.8861786 50.1303963, 20.8861735 50.1304813, 20.8861783 50.1305567, 20.8862378 50.1309938, 20.8862457 50.1310775, 20.8862469 50.1311436, 20.8862325 50.1312245, 20.886209 50.1312773, 20.8861822 50.1313265, 20.8861194 50.1313958, 20.8860124 50.1314908, 20.8859224 50.1315475)",,
45413300,,Wojska Polskiego,residential,False,False,102.96399999999998,,"LINESTRING (20.8910007 50.1302935, 20.891159 50.1306022, 20.8911844 50.1306552, 20.8912015 50.1306969, 20.8912618 50.1308809, 20.8912885 50.1309993, 20.8913068 50.1311024, 20.891317 50.1311621, 20.8913318 50.131175, 20.8913527 50.1311817)",,
45413300,,Wojska Polskiego,residential,False,True,84.986,,"LINESTRING (20.8910007 50.1302935, 20.8907579 50.129858, 20.890664 50.1296629, 20.8906239 50.1295687)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,False,60.597,,"LINESTRING (20.8925511 50.131045, 20.8918353 50.131339)",,
45413333,,Generała Władysława Sikorskiego,residential,False,True,39.14,,"LINESTRING (20.8925511 50.131045, 20.8927347 50.1312603, 20.8927915 50.1313286, 20.8928173 50.1313527)",,
195204875,,Stanisława Przybyszewskiego,residential,False,False,148.509,,"LINESTRING (20.8834068 50.1311563, 20.8836365 50.131277, 20.8837722 50.1313643, 20.8839492 50.1314883, 20.8841745 50.1316753, 20.8842784 50.1317924, 20.8844072 50.1319549, 20.8844934 50.1320593, 20.8846265 50.1322206)",,
45413300,,Wojska Polskiego,residential,False,False,45.623,,"LINESTRING (20.8913527 50.1311817, 20.8913971 50.1311792, 20.8915449 50.131161, 20.8915976 50.1311576, 20.8916342 50.1311596, 20.8916733 50.1311669, 20.8917025 50.1311873, 20.8918353 50.131339)",,
45413300,,Wojska Polskiego,residential,False,True,102.964,,"LINESTRING (20.8913527 50.1311817, 20.8913318 50.131175, 20.891317 50.1311621, 20.8913068 50.1311024, 20.8912885 50.1309993, 20.8912618 50.1308809, 20.8912015 50.1306969, 20.8911844 50.1306552, 20.891159 50.1306022, 20.8910007 50.1302935)",,
749346285,,Wojska Polskiego,residential,False,False,80.263,,"LINESTRING (20.8913527 50.1311817, 20.890849 50.1312413, 20.8908264 50.131239, 20.8907931 50.1312238, 20.8907064 50.1308756)",,
45413333,,Generała Władysława Sikorskiego,residential,False,False,39.14,,"LINESTRING (20.8928173 50.1313527, 20.8927915 50.1313286, 20.8927347 50.1312603, 20.8925511 50.131045)",,
199053554,,Generała Władysława Sikorskiego,residential,False,False,6.102,,"LINESTRING (20.8928173 50.1313527, 20.8927801 50.1313799, 20.892764 50.1313955)",,
45413301,,Generała Władysława Sikorskiego,residential,False,False,73.41999999999999,,"LINESTRING (20.892764 50.1313955, 20.892592 50.1314704, 20.8924771 50.1315165, 20.8923693 50.1315525, 20.8922254 50.131629, 20.8920841 50.131706, 20.892067 50.1317306, 20.8920812 50.1318267)",,
199053554,,Generała Władysława Sikorskiego,residential,False,False,44.435,,"LINESTRING (20.892764 50.1313955, 20.8927589 50.1314087, 20.8927528 50.1314374, 20.8927524 50.1314766, 20.8927945 50.1317933)",,
199053554,,Generała Władysława Sikorskiego,residential,False,True,6.102,,"LINESTRING (20.892764 50.1313955, 20.8927801 50.1313799, 20.8928173 50.1313527)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,False,101.019,,"LINESTRING (20.890732 50.1317841, 20.8905676 50.1318513, 20.8899318 50.1321113, 20.8895355 50.132271)",,
45413297,,Aleja Józefa Piłsudskiego,tertiary,False,True,92.926,,"LINESTRING (20.890732 50.1317841, 20.8912465 50.1315822, 20.8918353 50.131339)",,
