osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,ref,geometry,junction
172922845,False,,,residential,,,False,91.04100000000001,,"LINESTRING (14.4989482 53.2528479, 14.4988682 53.2528477, 14.4986894 53.2528474, 14.4977716 53.2528458, 14.4976931 53.2528549, 14.4975836 53.2528688)",
176310009,False,,Zygmunta Krasińskiego,unclassified,40,,True,151.875,,"LINESTRING (14.4989482 53.2528479, 14.4989516 53.2527594, 14.4989962 53.2517202, 14.498998 53.2516624, 14.498998 53.2516377, 14.498997 53.2516224, 14.4989958 53.2516097, 14.4989934 53.2515933, 14.4989886 53.2515757, 14.4989823 53.2515616, 14.4989762 53.2515504, 14.4989651 53.2515354, 14.4989519 53.2515226, 14.4989354 53.2515071, 14.4989164 53.2514948)",
1060344956,False,,Zygmunta Krasińskiego,unclassified,40,,False,52.09899999999999,,"LINESTRING (14.4989482 53.2528479, 14.4989392 53.2532357, 14.4989396 53.2532614, 14.4989403 53.2532815, 14.4989443 53.2533163)",
172922851,True,,,living_street,,,False,64.05600000000001,,"LINESTRING (14.4968665 53.256515, 14.4968856 53.2565498, 14.4969784 53.2566947, 14.4970319 53.2567432, 14.4970901 53.256772, 14.4971717 53.2567931, 14.4972452 53.2567951, 14.4975469 53.2567604)",
191635624,False,,Jarosława Iwaszkiewicza,residential,30,,False,42.244,,"LINESTRING (14.4968665 53.256515, 14.4973695 53.2564134, 14.4974643 53.2563876)",
602884196,True,,,living_street,,,False,45.437000000000005,,"LINESTRING (14.4980638 53.2576154, 14.4980885 53.2576701, 14.4981762 53.2577275, 14.4983035 53.2577633, 14.4984899 53.2578014, 14.4985055 53.2578036, 14.4985688 53.2578125, 14.4986074 53.257818)",
172922851,True,,,living_street,,,False,129.101,,"LINESTRING (14.4975469 53.2567604, 14.497687 53.256744, 14.4980641 53.2567, 14.4981362 53.2566994, 14.4982009 53.2567127, 14.4982586 53.256748, 14.4982856 53.2567823, 14.4982795 53.2568289, 14.4982501 53.2569662, 14.4982302 53.2570588, 14.4982166 53.2571224, 14.4981844 53.2572539, 14.4981241 53.2573267, 14.4980956 53.2574431)",
172922853,False,,,living_street,,,False,67.828,,"LINESTRING (14.4975469 53.2567604, 14.4975598 53.2568155, 14.4975092 53.2570206, 14.4974733 53.2571515, 14.4974039 53.2572203, 14.4973841 53.2573538)",
172922853,False,,,living_street,,,True,67.828,,"LINESTRING (14.4973841 53.2573538, 14.4974039 53.2572203, 14.4974733 53.2571515, 14.4975092 53.2570206, 14.4975598 53.2568155, 14.4975469 53.2567604)",
172922917,False,,Sportowa,residential,,,True,71.07499999999999,,"LINESTRING (14.4865318 53.2491446, 14.4866223 53.2494551, 14.4866746 53.2496349, 14.4867134 53.2497004, 14.4867852 53.2497582)",
709811116,False,,,residential,,,False,72.991,,"LINESTRING (14.4865318 53.2491446, 14.4875253 53.2493026, 14.4875918 53.2493138)",
361021289,False,2,Armii Krajowej,tertiary,50,yes,True,53.553999999999995,,"LINESTRING (14.4940167 53.2503503, 14.493919 53.2503473, 14.4937273 53.2503405, 14.4936831 53.2503369, 14.4934332 53.2503163, 14.4933124 53.2503051, 14.4932168 53.2503001)",
459525948,True,1,Armii Krajowej,tertiary,50,,False,30.122,,"LINESTRING (14.4940167 53.2503503, 14.4941645 53.2503329, 14.4942677 53.2503299, 14.4942956 53.2503291, 14.4943879 53.2503265, 14.4944607 53.250309)",
32494105,False,2,Bolesława Chrobrego,primary,50,,True,102.46799999999999,31,"LINESTRING (14.4881952 53.2523518, 14.488164 53.2521855, 14.4880481 53.2515668, 14.4880443 53.2515404, 14.4880413 53.2515141, 14.4880396 53.2514909, 14.4880381 53.2514648, 14.4880367 53.2514354)",
173087366,False,2,Piastów,secondary,50,,True,61.22,120,"LINESTRING (14.4881952 53.2523518, 14.4873935 53.2524167, 14.4872834 53.2524261)",
173349368,False,2,Bolesława Chrobrego,primary,50,,False,106.714,31;120,"LINESTRING (14.4881952 53.2523518, 14.4882145 53.2524672, 14.4882379 53.2525937, 14.4882496 53.2526541, 14.4882642 53.2527169, 14.4883315 53.2529705, 14.4883886 53.2531831, 14.4884197 53.2533018)",
"[180008274, 180008275, 176198799]",False,,Piastów,residential,,,False,28.439,,"LINESTRING (14.4881952 53.2523518, 14.4883547 53.2523371, 14.4884659 53.2523274, 14.4885447 53.2523201, 14.4886177 53.2523129)",
173087369,False,,Grunwaldzka,secondary,50,,False,171.369,120,"LINESTRING (14.4895428 53.2567693, 14.4897647 53.2567739, 14.4898206 53.2567747, 14.4899671 53.2567762, 14.4902401 53.2567787, 14.4903488 53.2567789, 14.4904504 53.2567782, 14.4905289 53.2567759, 14.4906102 53.2567729, 14.4907176 53.2567679, 14.4908366 53.256761, 14.4909494 53.2567535, 14.4910677 53.2567452, 14.4912614 53.2567307, 14.4917476 53.2566929, 14.4921069 53.2566622)",
173349374,True,2,Szczecińska,primary,50,yes,False,135.48899999999998,31,"LINESTRING (14.4895428 53.2567693, 14.4895793 53.2568811, 14.489587 53.2569027, 14.4896289 53.2570417, 14.4896786 53.2571979, 14.4897059 53.2572877, 14.4897383 53.2573944, 14.4897558 53.2574531, 14.4897672 53.2574912, 14.4897921 53.2575749, 14.4898076 53.2576241, 14.4898232 53.2576697, 14.4898322 53.2576961, 14.4898406 53.2577204, 14.4898584 53.2577677, 14.489882 53.2578304, 14.4899106 53.2579065, 14.4899326 53.2579651)",
176201771,False,2,Grunwaldzka,primary,50,yes,False,27.159000000000002,31;120,"LINESTRING (14.4895428 53.2567693, 14.4894372 53.2567655, 14.4893667 53.2567588, 14.4892751 53.2567459, 14.4892134 53.2567331, 14.4891446 53.256721)",
191635622,True,,Jarosława Iwaszkiewicza,residential,30,yes,False,117.594,,"LINESTRING (14.495339 53.2569928, 14.4953589 53.256965, 14.4953906 53.2569205, 14.4954121 53.2568998, 14.4954456 53.2568819, 14.4954872 53.2568696, 14.4958661 53.2567486, 14.4963964 53.2566107, 14.4968665 53.256515)",
514593180,False,2,Wojska Polskiego,secondary,40,,False,95.327,120,"LINESTRING (14.495339 53.2569928, 14.4951077 53.2569334, 14.4947993 53.2568642, 14.4945789 53.2568167, 14.4942791 53.2567512, 14.4941959 53.2567329, 14.4939978 53.2566914)",
"[514593180, 499770510]",False,2,Wojska Polskiego,secondary,40,,True,198.762,120,"LINESTRING (14.495339 53.2569928, 14.4954259 53.2570147, 14.4956043 53.2570639, 14.4957387 53.2571026, 14.4958674 53.2571417, 14.4959228 53.2571576, 14.496178 53.25724, 14.4963656 53.2573051, 14.4965121 53.2573576, 14.4976687 53.2578028, 14.4977782 53.2578447, 14.4978508 53.257871, 14.4979147 53.2578939)",
32494105,False,2,Bolesława Chrobrego,primary,50,,False,102.468,31,"LINESTRING (14.4880367 53.2514354, 14.4880381 53.2514648, 14.4880396 53.2514909, 14.4880413 53.2515141, 14.4880443 53.2515404, 14.4880481 53.2515668, 14.488164 53.2521855, 14.4881952 53.2523518)",
"[32494105, 176198793, 34859335]",False,2,Bolesława Chrobrego,primary,50,,"[False, True]",160.01500000000001,31,"LINESTRING (14.4880367 53.2514354, 14.4880368 53.2514118, 14.4880382 53.2513857, 14.4880409 53.2513582, 14.4880443 53.2513329, 14.488051 53.2512948, 14.4880595 53.2512504, 14.4880651 53.2512252, 14.4880733 53.251196, 14.4880807 53.2511713, 14.4880924 53.2511402, 14.4881069 53.2511054, 14.4881223 53.251074, 14.4881393 53.2510427, 14.4881521 53.25102, 14.4881657 53.2509973, 14.4881896 53.2509611, 14.488216 53.2509219, 14.488237 53.250893, 14.488255 53.2508704, 14.4882719 53.2508483, 14.4883299 53.250778, 14.4883482 53.250758, 14.4883704 53.2507344, 14.4883926 53.2507128, 14.4884145 53.2506931, 14.4884387 53.2506721, 14.4884642 53.2506513, 14.4884946 53.2506279, 14.4885218 53.2506068, 14.4885493 53.2505872, 14.4885868 53.2505616, 14.488633 53.2505299, 14.4886804 53.2505007, 14.4887297 53.2504701, 14.4888052 53.2504263, 14.4888831 53.250382, 14.4889116 53.2503657, 14.4889468 53.2503469, 14.4890167 53.2503099, 14.4890598 53.2502863, 14.4890969 53.2502658, 14.4891451 53.2502377, 14.4891681 53.2502236)",
179998850,False,,,residential,,,False,52.363,,"LINESTRING (14.4880367 53.2514354, 14.4882403 53.2514191, 14.4888146 53.2513639)",
179998850,False,,,residential,,,True,59.69499999999999,,"LINESTRING (14.4880367 53.2514354, 14.4879241 53.2514435, 14.4877645 53.2514584, 14.4872844 53.2515091, 14.48715 53.2515155)",
179998846,True,,Kościelna,residential,,,False,78.844,,"LINESTRING (14.48715 53.2515155, 14.487072 53.2509311, 14.4870486 53.2508091)",
179998850,False,,,residential,,,False,59.695,,"LINESTRING (14.48715 53.2515155, 14.4872844 53.2515091, 14.4877645 53.2514584, 14.4879241 53.2514435, 14.4880367 53.2514354)",
180008266,True,,Niepodległości,residential,,,False,178.805,,"LINESTRING (14.489375 53.2522443, 14.4893881 53.2523041, 14.4894252 53.2524632, 14.4894934 53.2527745, 14.4895578 53.253087, 14.489594 53.2532109, 14.4896376 53.2533952, 14.4897365 53.2538376)",
180008275,False,,,residential,,,True,50.955,,"LINESTRING (14.489375 53.2522443, 14.4893081 53.2522501, 14.4886177 53.2523129)",
173087366,False,2,Piastów,secondary,50,,False,61.22,120,"LINESTRING (14.4872834 53.2524261, 14.4873935 53.2524167, 14.4881952 53.2523518)",
179998846,True,,Kościelna,residential,,,False,101.69399999999997,,"LINESTRING (14.4872834 53.2524261, 14.4872604 53.2523345, 14.4872528 53.252299, 14.4872149 53.2521082, 14.4871717 53.2517553, 14.4871588 53.251609, 14.48715 53.2515155)",
173349368,False,2,Bolesława Chrobrego,primary,50,,False,101.86,31;120,"LINESTRING (14.4884197 53.2533018, 14.4884452 53.2533962, 14.4886021 53.2540401, 14.4886412 53.2542082)",
173349368,False,2,Bolesława Chrobrego,primary,50,,True,106.71399999999998,31;120,"LINESTRING (14.4884197 53.2533018, 14.4883886 53.2531831, 14.4883315 53.2529705, 14.4882642 53.2527169, 14.4882496 53.2526541, 14.4882379 53.2525937, 14.4882145 53.2524672, 14.4881952 53.2523518)",
176198800,False,,Tadeusza Kościuszki,residential,50,,False,61.035999999999994,,"LINESTRING (14.4884197 53.2533018, 14.4882937 53.2533129, 14.4876457 53.2533544, 14.4875074 53.2533577)",
176198800,False,,Tadeusza Kościuszki,residential,50,,False,166.20400000000004,,"LINESTRING (14.4875074 53.2533577, 14.487382 53.2533575, 14.4854072 53.2535159, 14.4851588 53.2535356, 14.48503 53.2535458)",
176198800,False,,Tadeusza Kościuszki,residential,50,,True,61.035999999999994,,"LINESTRING (14.4875074 53.2533577, 14.4876457 53.2533544, 14.4882937 53.2533129, 14.4884197 53.2533018)",
176198803,True,,Kościelna,residential,,,False,104.664,,"LINESTRING (14.4875074 53.2533577, 14.4874868 53.2532753, 14.4873978 53.25288, 14.4873681 53.2527586, 14.4873451 53.2526642, 14.4873064 53.2525122, 14.4873037 53.2524951, 14.4872834 53.2524261)",
176198800,False,,Tadeusza Kościuszki,residential,50,,True,166.20400000000004,,"LINESTRING (14.48503 53.2535458, 14.4851588 53.2535356, 14.4854072 53.2535159, 14.487382 53.2533575, 14.4875074 53.2533577)",
229924069,False,,Energetyków,residential,50,,False,100.987,,"LINESTRING (14.48503 53.2535458, 14.4850398 53.2536039, 14.4852058 53.2543791, 14.4852121 53.2543947, 14.4852323 53.2544455)",
176199831,False,,1 Maja,residential,,,False,71.204,,"LINESTRING (14.4898285 53.2541316, 14.4900662 53.2541228, 14.490679 53.2540974, 14.4908966 53.2540904)",
180546816,False,,1 Maja,residential,,,False,79.444,,"LINESTRING (14.4898285 53.2541316, 14.4896654 53.254141, 14.4888767 53.2541912, 14.4886412 53.2542082)",
173349368,False,2,Bolesława Chrobrego,primary,50,,False,107.60700000000001,31;120,"LINESTRING (14.4886412 53.2542082, 14.4886787 53.2543689, 14.4887391 53.2545903, 14.488754 53.2546432, 14.4887701 53.2546995, 14.4888025 53.2548095, 14.4888689 53.2550449, 14.4889022 53.2551632)",
173349368,False,2,Bolesława Chrobrego,primary,50,,True,101.86,31;120,"LINESTRING (14.4886412 53.2542082, 14.4886021 53.2540401, 14.4884452 53.2533962, 14.4884197 53.2533018)",
180546816,False,,1 Maja,residential,,,True,79.444,,"LINESTRING (14.4886412 53.2542082, 14.4888767 53.2541912, 14.4896654 53.254141, 14.4898285 53.2541316)",
405274498,False,,1 Maja,residential,50,,True,52.846999999999994,,"LINESTRING (14.4886412 53.2542082, 14.4883061 53.2542329, 14.4878527 53.254266)",
405274498,False,,1 Maja,residential,50,,False,7.42,,"LINESTRING (14.4877418 53.2542731, 14.4878527 53.254266)",
176198803,True,,Kościelna,residential,,,False,102.97600000000001,,"LINESTRING (14.4877418 53.2542731, 14.487713 53.2541628, 14.4876113 53.2537685, 14.4875707 53.2536108, 14.4875292 53.2534499, 14.4875074 53.2533577)",
405274498,False,,1 Maja,residential,50,,True,168.04299999999998,,"LINESTRING (14.4877418 53.2542731, 14.4875762 53.254284, 14.4873254 53.2543038, 14.4870937 53.2543204, 14.4868251 53.2543396, 14.4859749 53.2543968, 14.4855871 53.2544221, 14.4854025 53.2544343, 14.4852323 53.2544455)",
32494117,True,,Niepodległości,residential,,,False,100.445,,"LINESTRING (14.489909 53.2550153, 14.489957 53.2549798, 14.4899751 53.25493, 14.4899699 53.2548491, 14.489966 53.2547887, 14.4899602 53.2546211, 14.4898779 53.2542129, 14.4898285 53.2541316)",
617551615,False,,Niepodległości,residential,,,True,75.715,,"LINESTRING (14.489909 53.2550153, 14.4897507 53.2551219, 14.4897079 53.2551507, 14.4895316 53.255244, 14.4893534 53.2552862, 14.4890572 53.2553272, 14.4889556 53.2553415)",
173349368,False,2,Bolesława Chrobrego,primary,50,,True,20.142,31;120,"LINESTRING (14.4889556 53.2553415, 14.4889022 53.2551632)",
173349368,False,2,Bolesława Chrobrego,primary,50,,False,67.838,31;120,"LINESTRING (14.4889556 53.2553415, 14.4890213 53.2555629, 14.4891029 53.2558374, 14.4891089 53.2558699, 14.4891142 53.2558975, 14.4891173 53.2559201, 14.4891201 53.2559433)",
617551615,False,,Niepodległości,residential,,,False,75.715,,"LINESTRING (14.4889556 53.2553415, 14.4890572 53.2553272, 14.4893534 53.2552862, 14.4895316 53.255244, 14.4897079 53.2551507, 14.4897507 53.2551219, 14.489909 53.2550153)",
222004461,False,,Kościelna,residential,,,False,105.175,,"LINESTRING (14.4870486 53.2508091, 14.4870255 53.2506881, 14.4869819 53.2504603, 14.4869086 53.250077, 14.4868869 53.2499936, 14.4868734 53.2499223, 14.4868707 53.2498695)",
405274498,False,,1 Maja,residential,50,,True,7.42,,"LINESTRING (14.4878527 53.254266, 14.4877418 53.2542731)",
"[180018432, 176201762]",False,,Bolesława Krzywoustego,residential,,,False,161.53500000000003,,"LINESTRING (14.4878527 53.254266, 14.4878639 53.2543141, 14.4879442 53.254705, 14.4879875 53.2548918, 14.4880548 53.2551821, 14.4880601 53.255205, 14.4887635 53.2551701, 14.4889022 53.2551632)",
405274498,False,,1 Maja,residential,50,,False,52.846999999999994,,"LINESTRING (14.4878527 53.254266, 14.4883061 53.2542329, 14.4886412 53.2542082)",
173349368,False,2,Bolesława Chrobrego,primary,50,,False,20.142,31;120,"LINESTRING (14.4889022 53.2551632, 14.4889556 53.2553415)",
173349368,False,2,Bolesława Chrobrego,primary,50,,True,107.60700000000001,31;120,"LINESTRING (14.4889022 53.2551632, 14.4888689 53.2550449, 14.4888025 53.2548095, 14.4887701 53.2546995, 14.488754 53.2546432, 14.4887391 53.2545903, 14.4886787 53.2543689, 14.4886412 53.2542082)",
"[180018432, 176201762]",False,,Bolesława Krzywoustego,residential,,,True,161.535,,"LINESTRING (14.4889022 53.2551632, 14.4887635 53.2551701, 14.4880601 53.255205, 14.4880548 53.2551821, 14.4879875 53.2548918, 14.4879442 53.254705, 14.4878639 53.2543141, 14.4878527 53.254266)",
32494082,False,,Słowiańska,residential,,,False,85.501,,"LINESTRING (14.4878366 53.2559834, 14.4879809 53.2559788, 14.4883327 53.2559677, 14.4884835 53.2559636, 14.4889099 53.2559486, 14.4889822 53.2559461, 14.4891201 53.2559433)",
"[705034001, 201988794, 176201773]",True,,Słowiańska,residential,,,False,214.043,,"LINESTRING (14.4878366 53.2559834, 14.4877512 53.2559565, 14.4876646 53.2559302, 14.487487 53.2558843, 14.4871358 53.2558016, 14.4865177 53.255655, 14.4861929 53.2555796, 14.4859651 53.255528, 14.4858403 53.2555008, 14.4857622 53.2554707, 14.4857144 53.2554385, 14.4856767 53.2553865, 14.4856543 53.2553234, 14.4856338 53.2552191, 14.485629 53.2552034, 14.4855958 53.2550944, 14.4855357 53.2550271, 14.4854482 53.2550068, 14.4853613 53.2550034)",
514593184,False,,Grunwaldzka,secondary,50,,False,28.097,120,"LINESTRING (14.4921069 53.2566622, 14.4925266 53.2566338)",
173087369,False,,Grunwaldzka,secondary,50,,True,171.36899999999997,120,"LINESTRING (14.4921069 53.2566622, 14.4917476 53.2566929, 14.4912614 53.2567307, 14.4910677 53.2567452, 14.4909494 53.2567535, 14.4908366 53.256761, 14.4907176 53.2567679, 14.4906102 53.2567729, 14.4905289 53.2567759, 14.4904504 53.2567782, 14.4903488 53.2567789, 14.4902401 53.2567787, 14.4899671 53.2567762, 14.4898206 53.2567747, 14.4897647 53.2567739, 14.4895428 53.2567693)",
"[176201761, 200333147]",False,2,"['Sprzymierzonych', 'Pionierów']",residential,,,True,283.47600000000006,,"LINESTRING (14.4921069 53.2566622, 14.4921089 53.256701, 14.4921243 53.256904, 14.4920649 53.2574837, 14.4920119 53.2579562, 14.49156 53.2579412, 14.4907971 53.2579135, 14.4905286 53.2579, 14.4904212 53.2578998, 14.4903253 53.2579098, 14.4902748 53.2579167, 14.4901148 53.2579387, 14.4899959 53.2579555, 14.4899326 53.2579651)",
"[176199831, 403514266, 228955926, 228955927]",False,"['2', '3']","['1 Maja', 'Sprzymierzonych']",residential,,,"[False, True]",378.9,,"LINESTRING (14.4921069 53.2566622, 14.4921057 53.2566288, 14.4921004 53.2565349, 14.4921093 53.2564657, 14.4921237 53.2564094, 14.4921777 53.2562585, 14.4922297 53.2560514, 14.4922528 53.2559559, 14.4923258 53.2556871, 14.4923446 53.2556287, 14.4923611 53.2555772, 14.4923578 53.2554994, 14.4921739 53.2552467, 14.4921005 53.2551561, 14.4920549 53.25508, 14.4920357 53.2550078, 14.4920429 53.2549116, 14.4920562 53.2548413, 14.4921672 53.2542746, 14.4921841 53.2542046, 14.4921812 53.2541264, 14.4921525 53.2540773, 14.492093 53.2540506, 14.4920202 53.2540428, 14.4918719 53.2540477, 14.4910024 53.2540871, 14.4908966 53.2540904)",
176201771,False,2,Grunwaldzka,primary,50,yes,True,27.159,31;120,"LINESTRING (14.4891446 53.256721, 14.4892134 53.2567331, 14.4892751 53.2567459, 14.4893667 53.2567588, 14.4894372 53.2567655, 14.4895428 53.2567693)",
1056520640,True,,Rondo Stanisława Rzeszowskiego,primary,,,False,15.176999999999998,,"LINESTRING (14.4891446 53.256721, 14.4891213 53.2567445, 14.4890862 53.2567619, 14.4890434 53.2567714, 14.4889978 53.2567717, 14.4889546 53.2567629)",roundabout
"[176201761, 200333147]",False,2,"['Sprzymierzonych', 'Pionierów']",residential,,,False,283.476,,"LINESTRING (14.4899326 53.2579651, 14.4899959 53.2579555, 14.4901148 53.2579387, 14.4902748 53.2579167, 14.4903253 53.2579098, 14.4904212 53.2578998, 14.4905286 53.2579, 14.4907971 53.2579135, 14.49156 53.2579412, 14.4920119 53.2579562, 14.4920649 53.2574837, 14.4921243 53.256904, 14.4921089 53.256701, 14.4921069 53.2566622)",
180021679,False,2,Henryka Sienkiewicza,residential,50,,True,64.69300000000001,,"LINESTRING (14.4951894 53.2504629, 14.4954373 53.2504959, 14.4956311 53.2505087, 14.4957559 53.2505186, 14.4958688 53.2505244, 14.495994 53.2505257, 14.496153 53.2505264)",
459525950,True,1,Henryka Sienkiewicza,residential,50,,False,23.253000000000004,,"LINESTRING (14.4951894 53.2504629, 14.4950491 53.2504579, 14.4950186 53.2504558, 14.4949658 53.2504494, 14.4949321 53.250446, 14.4948893 53.2504452, 14.4948451 53.2504554)",
360043307,False,2,Adama Asnyka,unclassified,50,yes,False,186.72000000000003,,"LINESTRING (14.4960293 53.2513785, 14.4962156 53.251378, 14.4962295 53.251378, 14.4969173 53.2513794, 14.4969936 53.2513795, 14.4977772 53.2513772, 14.497841 53.2513778, 14.4978915 53.2513793, 14.4979043 53.2513797, 14.4979844 53.2513835, 14.4984672 53.2514161, 14.4986768 53.2514315, 14.4987227 53.2514365, 14.4987562 53.2514414, 14.4987919 53.2514477, 14.4988258 53.2514545)",
