osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed,junction
35716463,Stanisława Suchyni,residential,False,False,217.303,"LINESTRING (20.83482 51.0430451, 20.8348497 51.0431433, 20.8351498 51.0441342, 20.8353846 51.0449098, 20.8354011 51.0449649)",,,,,
35761999,Niska,residential,False,True,195.15899999999996,"LINESTRING (20.8435784 51.0510393, 20.8433118 51.0505591, 20.8428262 51.0498427, 20.8425962 51.0494534, 20.8425671 51.0494042)",,,,,
35711506,Emilii Peck,residential,False,True,216.774,"LINESTRING (20.8330516 51.0432608, 20.8335963 51.0450755, 20.8336265 51.0451765)",,,,,
35711670,Tadeusza Kościuszki,residential,False,True,125.938,"LINESTRING (20.8330516 51.0432608, 20.8332344 51.0432385, 20.83482 51.0430451)",,,,,
35716122,Juliusza Słowackiego,residential,False,False,126.272,"LINESTRING (20.8354011 51.0449649, 20.8337621 51.0451603, 20.8336265 51.0451765)",,,,,
35716122,Juliusza Słowackiego,residential,False,True,165.65800000000002,"LINESTRING (20.8354011 51.0449649, 20.8356604 51.044933, 20.8376544 51.0446877, 20.8377266 51.0446788)",,,,,
35716463,Stanisława Suchyni,residential,False,True,217.303,"LINESTRING (20.8354011 51.0449649, 20.8353846 51.0449098, 20.8351498 51.0441342, 20.8348497 51.0431433, 20.83482 51.0430451)",,,,,
35717761,Jana Gajzlera,residential,False,True,133.118,"LINESTRING (20.8385064 51.051523, 20.8387579 51.0515018, 20.8393926 51.0514941, 20.83969 51.05145, 20.84034 51.05127)",,,,,
"[198270876, 318379204]",Kościelna,residential,False,True,248.13100000000003,"LINESTRING (20.8385064 51.051523, 20.8382113 51.0510926, 20.83813 51.0509352, 20.8381185 51.0508606, 20.8381404 51.0507676, 20.8381606 51.0507199, 20.8387687 51.0499764, 20.8395383 51.0498097, 20.8395849 51.0497988)",,,,30,
35715178,Krótka,residential,False,False,130.211,"LINESTRING (20.8354338 51.0471811, 20.8354839 51.0472427, 20.8355014 51.0472643, 20.8366723 51.0478907, 20.8367576 51.0479351, 20.8367959 51.0479688)",,,,,
204140286,Adama Mickiewicza,secondary,False,False,225.75900000000001,"LINESTRING (20.8354338 51.0471811, 20.8363263 51.0471283, 20.8379623 51.0470354, 20.8385305 51.0470031, 20.8386497 51.0469954)",2,,751,50,
204140286,Adama Mickiewicza,secondary,False,True,84.47900000000001,"LINESTRING (20.8354338 51.0471811, 20.8346932 51.0472226, 20.8343759 51.0472403, 20.8342301 51.0472485)",2,,751,50,
35711506,Emilii Peck,residential,False,False,234.22799999999998,"LINESTRING (20.8342301 51.0472485, 20.8342003 51.0471452, 20.8338392 51.0459062, 20.8336491 51.045254, 20.8336265 51.0451765)",,,,,
35711506,Emilii Peck,residential,False,True,152.911,"LINESTRING (20.8342301 51.0472485, 20.8342575 51.0473406, 20.8346109 51.0485337, 20.8346307 51.0486004)",,,,,
204140286,Adama Mickiewicza,secondary,False,False,84.47900000000001,"LINESTRING (20.8342301 51.0472485, 20.8343759 51.0472403, 20.8346932 51.0472226, 20.8354338 51.0471811)",2,,751,50,
204139914,Bodzentyńska,secondary,False,True,207.478,"LINESTRING (20.8369019 51.0428864, 20.8371641 51.0434522, 20.8373915 51.043948, 20.8377266 51.0446788)",,,751,50,
"[292550627, 1114491805, 204159135]",Bodzentyńska,tertiary,False,"[False, True]",147.75500000000002,"LINESTRING (20.839834 51.0495043, 20.8398103 51.0494471, 20.8397866 51.0493601, 20.8397542 51.0491912, 20.8397179 51.0489568, 20.8396342 51.0485067, 20.8395928 51.048291, 20.8395911 51.0482834, 20.8395887 51.0482723, 20.8395682 51.0481868)",2,yes,,,
318379202,Bodzentyńska,tertiary,False,False,21.339,"LINESTRING (20.839834 51.0495043, 20.8398676 51.0495515, 20.8399091 51.0495913, 20.8399566 51.0496261, 20.8400139 51.0496559)",2,,,40,
318379197,Kościelna,residential,True,False,12.482,"LINESTRING (20.8400139 51.0496559, 20.8400238 51.049682, 20.8400199 51.0497006, 20.8400041 51.0497193, 20.8399461 51.0497465)",,,,,
318379201,Bodzentyńska,tertiary,False,False,19.872,"LINESTRING (20.8400139 51.0496559, 20.8400851 51.0496795, 20.8401741 51.0496957, 20.8402848 51.0497019)",2,,,50,
318379202,Bodzentyńska,tertiary,False,True,21.339,"LINESTRING (20.8400139 51.0496559, 20.8399566 51.0496261, 20.8399091 51.0495913, 20.8398676 51.0495515, 20.839834 51.0495043)",2,,,40,
35712429,Kościelna,residential,True,False,24.19,"LINESTRING (20.8402848 51.0497019, 20.8399461 51.0497465)",,,,,
198270878,Bugaj,tertiary,False,True,162.94,"LINESTRING (20.8402848 51.0497019, 20.8404348 51.0496838, 20.8414851 51.0495503, 20.8421642 51.049459, 20.8424809 51.0494164, 20.8425671 51.0494042)",2,,,50,
318379201,Bodzentyńska,tertiary,False,True,19.872,"LINESTRING (20.8402848 51.0497019, 20.8401741 51.0496957, 20.8400851 51.0496795, 20.8400139 51.0496559)",2,,,50,
318379198,Kościelna,residential,True,False,12.438,"LINESTRING (20.8395849 51.0497988, 20.8397193 51.0497255)",,,,,
"[318379204, 198270876]",Kościelna,residential,False,False,248.131,"LINESTRING (20.8395849 51.0497988, 20.8395383 51.0498097, 20.8387687 51.0499764, 20.8381606 51.0507199, 20.8381404 51.0507676, 20.8381185 51.0508606, 20.83813 51.0509352, 20.8382113 51.0510926, 20.8385064 51.051523)",,,,30,
204159484,Osiedle Marszałka Józefa Piłsudskiego,residential,False,True,97.932,"LINESTRING (20.8318014 51.0480575, 20.8318714 51.0482971, 20.8319178 51.0484561, 20.832025 51.0488818, 20.8320372 51.0489256)",,,,,
204159484,Osiedle Marszałka Józefa Piłsudskiego,residential,False,False,97.93199999999999,"LINESTRING (20.8320372 51.0489256, 20.832025 51.0488818, 20.8319178 51.0484561, 20.8318714 51.0482971, 20.8318014 51.0480575)",,,,,
839023306,Powstańców 1863 Roku,residential,False,True,120.381,"LINESTRING (20.8320372 51.0489256, 20.8325069 51.0488773, 20.8337367 51.0487508)",,,,,
318379203,Kościelna,residential,True,False,25.91,"LINESTRING (20.8399461 51.0497465, 20.8395849 51.0497988)",,,,,
318379199,Kościelna,residential,True,False,22.311999999999998,"LINESTRING (20.8397193 51.0497255, 20.8397984 51.0496969, 20.8399052 51.0496658, 20.8399685 51.0496571, 20.8400139 51.0496559)",,,,,
318379200,Kościelna,residential,True,False,26.171,"LINESTRING (20.8397193 51.0497255, 20.839751 51.0496919, 20.8397806 51.0496534, 20.8398063 51.0496087, 20.8398222 51.0495664, 20.839834 51.0495043)",,,,,
204139914,Bodzentyńska,secondary,False,False,257.032,"LINESTRING (20.8387573 51.0468974, 20.8387224 51.0467996, 20.838638 51.0466316, 20.8384323 51.046194, 20.8382103 51.0457217, 20.8377818 51.0447956, 20.8377266 51.0446788)",,,751,50,
1042249465,,secondary,True,False,34.286,"LINESTRING (20.8387573 51.0468974, 20.8388268 51.0468915, 20.8388938 51.0469044, 20.8389461 51.0469336, 20.8389742 51.046974, 20.838973 51.047018, 20.8389426 51.0470577, 20.8388886 51.0470858)",,,,50,roundabout
204140286,Adama Mickiewicza,secondary,False,True,225.759,"LINESTRING (20.8386497 51.0469954, 20.8385305 51.0470031, 20.8379623 51.0470354, 20.8363263 51.0471283, 20.8354338 51.0471811)",2,,751,50,
1042249465,,secondary,True,False,14.062000000000001,"LINESTRING (20.8386497 51.0469954, 20.8386568 51.0469641, 20.8386787 51.0469356, 20.8387133 51.0469127, 20.8387573 51.0468974)",,,,50,roundabout
"[204159137, 867320805]",Bodzentyńska,tertiary,True,False,132.837,"LINESTRING (20.8388886 51.0470858, 20.8389955 51.0471795, 20.8392527 51.0474918, 20.8393496 51.0476211, 20.839403 51.0477068, 20.8394564 51.0478025, 20.83949 51.0478821, 20.8395196 51.0479666, 20.8395483 51.0480747, 20.8395682 51.0481868)",2,,,50,
1042249465,,secondary,True,False,23.153,"LINESTRING (20.8388886 51.0470858, 20.8388248 51.047097, 20.8387592 51.0470914, 20.8387024 51.0470699, 20.8386638 51.0470361, 20.8386497 51.0469954)",,,,50,roundabout
