osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed
"[35711930, 236904297, 236904298]",Dzielna,residential,False,True,294.21,yes,"LINESTRING (19.3344834 50.4873149, 19.3344607 50.4873646, 19.3344465 50.4873937, 19.3344113 50.4874657, 19.3343368 50.4876182, 19.3340912 50.4881205, 19.3340124 50.4882888, 19.3339377 50.4884794, 19.333929 50.4885236, 19.3339382 50.4885678, 19.3339519 50.4886142, 19.3339817 50.4886573, 19.3347878 50.489794)",,,
"[172497346, 980167034]",Wojska Polskiego,primary,False,False,122.263,,"LINESTRING (19.3344834 50.4873149, 19.3339105 50.4872348, 19.3335841 50.4872016, 19.3332888 50.4871715, 19.3327809 50.4871305)",2,78,50
"[1221915712, 980167034, 228122291, 1221915711]",Wojska Polskiego,primary,False,True,224.91899999999998,,"LINESTRING (19.3344834 50.4873149, 19.3345609 50.4873256, 19.3347334 50.4873497, 19.3349048 50.487373, 19.3352374 50.4874195, 19.3354876 50.4874545, 19.3358198 50.4875009, 19.3362567 50.487562, 19.3366296 50.4876145, 19.3369348 50.4876579, 19.3375865 50.4877546)","['2', '3']",78,50
980167029,Wojska Polskiego,primary,False,False,22.04,,"LINESTRING (19.3378896 50.4878004, 19.3375865 50.4877546)",2,78,50
980167030,Wojska Polskiego,primary,False,True,27.927,,"LINESTRING (19.3378896 50.4878004, 19.3382744 50.4878564)",2,78,50
35712379,Czesława Mierzejewskiego,residential,False,False,433.361,,"LINESTRING (19.3378896 50.4878004, 19.3378742 50.4878478, 19.337852 50.4879164, 19.3378354 50.4880145, 19.3378477 50.4880901, 19.3379506 50.4884586, 19.3380451 50.4887713, 19.3380845 50.4888733, 19.3382255 50.4891222, 19.3386406 50.4897198, 19.338775 50.489883, 19.3389249 50.4900392, 19.3390623 50.4901441, 19.3392991 50.4902996, 19.3400705 50.4907211, 19.3404828 50.4909555, 19.3406768 50.4910717)",,,
980167029,Wojska Polskiego,primary,False,True,22.04,,"LINESTRING (19.3375865 50.4877546, 19.3378896 50.4878004)",2,78,50
35717757,Fryderyka Chopina,residential,True,False,36.451,,"LINESTRING (19.3375865 50.4877546, 19.3375997 50.4877096, 19.3376098 50.4876637, 19.3376124 50.4876056, 19.3376079 50.4875466, 19.3375804 50.4874294)",1,,
"[1221915712, 980167034, 228122291, 1221915711]",Wojska Polskiego,primary,False,False,224.919,,"LINESTRING (19.3375865 50.4877546, 19.3369348 50.4876579, 19.3366296 50.4876145, 19.3362567 50.487562, 19.3358198 50.4875009, 19.3354876 50.4874545, 19.3352374 50.4874195, 19.3349048 50.487373, 19.3347334 50.4873497, 19.3345609 50.4873256, 19.3344834 50.4873149)","['2', '3']",78,50
980167030,Wojska Polskiego,primary,False,False,27.927,,"LINESTRING (19.3382744 50.4878564, 19.3378896 50.4878004)",2,78,50
"[228122290, 1001504821, 1001504823]",Wojska Polskiego,primary,False,True,171.175,,"LINESTRING (19.3382744 50.4878564, 19.3393704 50.4880171, 19.3398211 50.4880832, 19.3399013 50.4880953, 19.3403605 50.4881564, 19.3406357 50.4881917)",2,78,50
236904296,Działkowa,residential,False,True,234.003,,"LINESTRING (19.3353216 50.4834001, 19.3320403 50.4836635)",,,
35713211,Fryderyka Chopina,residential,False,True,245.017,,"LINESTRING (19.3353216 50.4834001, 19.3355109 50.4836597, 19.3355447 50.4837097, 19.3357279 50.4839707, 19.3357779 50.4840422, 19.3358724 50.4841803, 19.336143 50.4845855, 19.3364248 50.4849862, 19.3364381 50.4850051, 19.3367194 50.485416)",2,,
35761912,Przemysłowa,residential,False,False,34.908,,"LINESTRING (19.338042 50.4873185, 19.3375804 50.4874294)",2,,
35761912,Przemysłowa,residential,False,True,132.109,,"LINESTRING (19.338042 50.4873185, 19.3381269 50.4872833, 19.3381842 50.4872596, 19.3388766 50.486924, 19.3389929 50.4868687, 19.3395393 50.486609)",2,,
228122288,Fryderyka Chopina,residential,True,False,63.341,,"LINESTRING (19.338042 50.4873185, 19.338094 50.4873962, 19.3382631 50.4876492, 19.3382876 50.4877089, 19.3382942 50.487768, 19.3382859 50.4878137, 19.3382744 50.4878564)",1,,
35713211,Fryderyka Chopina,residential,False,False,129.44,,"LINESTRING (19.3374505 50.4864831, 19.337409 50.4864225, 19.3367194 50.485416)",2,,
228122288,Fryderyka Chopina,residential,True,False,101.891,,"LINESTRING (19.3374505 50.4864831, 19.337595 50.4866803, 19.3379834 50.4872287, 19.338042 50.4873185)",1,,
228122294,Zakładowa,residential,False,False,180.118,,"LINESTRING (19.3374505 50.4864831, 19.3375951 50.4862434, 19.337727 50.4860357, 19.3377882 50.48595, 19.3378666 50.4858632, 19.3379097 50.4858232, 19.337964 50.4857872, 19.3380701 50.4857265, 19.3381843 50.4856699, 19.3383688 50.485589, 19.33907 50.48532)",2,,
228122294,Zakładowa,residential,False,False,122.301,,"LINESTRING (19.33907 50.48532, 19.3405497 50.4847514)",2,,
35711303,,residential,False,False,204.514,,"LINESTRING (19.33907 50.48532, 19.3388151 50.4849538, 19.3379849 50.485196, 19.3375622 50.4853174, 19.3375021 50.4853346, 19.337456 50.4853436, 19.3374098 50.4853481, 19.3373222 50.4853407, 19.3372483 50.4853295, 19.3371754 50.4853227, 19.337122 50.4853207, 19.3370573 50.4853256, 19.3368986 50.485368, 19.3367194 50.485416)",2,,
228122294,Zakładowa,residential,False,True,180.11800000000002,,"LINESTRING (19.33907 50.48532, 19.3383688 50.485589, 19.3381843 50.4856699, 19.3380701 50.4857265, 19.337964 50.4857872, 19.3379097 50.4858232, 19.3378666 50.4858632, 19.3377882 50.48595, 19.337727 50.4860357, 19.3375951 50.4862434, 19.3374505 50.4864831)",2,,
228122294,Zakładowa,residential,False,True,122.301,,"LINESTRING (19.3405497 50.4847514, 19.33907 50.48532)",2,,
35761912,Przemysłowa,residential,False,False,142.13000000000002,,"LINESTRING (19.3405497 50.4847514, 19.3405884 50.4847875, 19.341012 50.4851533, 19.3414496 50.4855218, 19.3416296 50.4856913, 19.3417299 50.4857854)",2,,
35717398,Przemysłowa,residential,False,True,424.64700000000005,,"LINESTRING (19.3417299 50.4857854, 19.3421014 50.4858754, 19.3425944 50.485992, 19.3426772 50.4860156, 19.3427937 50.4860757, 19.3428489 50.4861156, 19.3428917 50.4861605, 19.3429275 50.4862084, 19.3429447 50.4862573, 19.3429509 50.4863097, 19.3429338 50.486364, 19.3429012 50.4864095, 19.34285 50.48645, 19.3427967 50.4864736, 19.3427503 50.4864909, 19.3424094 50.4866072, 19.3420818 50.4867202, 19.3417786 50.4868248, 19.3414595 50.4869349, 19.3410916 50.4870618, 19.3406727 50.4871942, 19.3405373 50.4872174, 19.3403973 50.4872307, 19.3402965 50.4872382, 19.3401879 50.4872388, 19.3401218 50.4872297, 19.3400526 50.4872039, 19.3399928 50.4871543, 19.3398204 50.4869471, 19.3395393 50.486609)",2,,
35761912,Przemysłowa,residential,False,False,180.32,,"LINESTRING (19.3417299 50.4857854, 19.3403186 50.4862635, 19.3395741 50.4865934, 19.3395393 50.486609)",2,,
35761912,Przemysłowa,residential,False,True,142.13000000000002,,"LINESTRING (19.3417299 50.4857854, 19.3416296 50.4856913, 19.3414496 50.4855218, 19.341012 50.4851533, 19.3405884 50.4847875, 19.3405497 50.4847514)",2,,
35711303,,residential,False,True,204.51399999999998,,"LINESTRING (19.3367194 50.485416, 19.3368986 50.485368, 19.3370573 50.4853256, 19.337122 50.4853207, 19.3371754 50.4853227, 19.3372483 50.4853295, 19.3373222 50.4853407, 19.3374098 50.4853481, 19.337456 50.4853436, 19.3375021 50.4853346, 19.3375622 50.4853174, 19.3379849 50.485196, 19.3388151 50.4849538, 19.33907 50.48532)",2,,
35713211,Fryderyka Chopina,residential,False,False,245.017,,"LINESTRING (19.3367194 50.485416, 19.3364381 50.4850051, 19.3364248 50.4849862, 19.336143 50.4845855, 19.3358724 50.4841803, 19.3357779 50.4840422, 19.3357279 50.4839707, 19.3355447 50.4837097, 19.3355109 50.4836597, 19.3353216 50.4834001)",2,,
35713211,Fryderyka Chopina,residential,False,True,129.44,,"LINESTRING (19.3367194 50.485416, 19.337409 50.4864225, 19.3374505 50.4864831)",2,,
324781686,Adama Mickiewicza,residential,False,False,288.06100000000004,,"LINESTRING (19.3367194 50.485416, 19.3365662 50.4854577, 19.3365132 50.4854722, 19.3360864 50.4855886, 19.3358241 50.4856571, 19.3357196 50.4856701, 19.3356012 50.4856698, 19.3355368 50.4856631, 19.3354889 50.4856582, 19.3353844 50.4856352, 19.3351646 50.4855726, 19.3350069 50.4855265, 19.3348972 50.4854942, 19.3345381 50.4853938, 19.3344426 50.4853685, 19.3343205 50.4853495, 19.3340332 50.4853148, 19.3329726 50.4851941, 19.3328559 50.4851682)",2,,
35761912,Przemysłowa,residential,False,True,34.908,,"LINESTRING (19.3375804 50.4874294, 19.338042 50.4873185)",2,,
980167033,Fryderyka Chopina,residential,True,False,106.77300000000001,,"LINESTRING (19.3375804 50.4874294, 19.3375438 50.4873213, 19.3374558 50.4869951, 19.3374035 50.4867111, 19.3373981 50.4866427, 19.3374083 50.4865719, 19.3374224 50.4865275, 19.3374505 50.4864831)",1,,
"[236904297, 35711930, 236904298]",Dzielna,residential,False,False,294.2099999999999,yes,"LINESTRING (19.3347878 50.489794, 19.3339817 50.4886573, 19.3339519 50.4886142, 19.3339382 50.4885678, 19.333929 50.4885236, 19.3339377 50.4884794, 19.3340124 50.4882888, 19.3340912 50.4881205, 19.3343368 50.4876182, 19.3344113 50.4874657, 19.3344465 50.4873937, 19.3344607 50.4873646, 19.3344834 50.4873149)",,,
35717068,Wolności,residential,False,False,216.733,,"LINESTRING (19.3347878 50.489794, 19.3352459 50.4897328, 19.3352564 50.4897314, 19.335381 50.4897159, 19.33551 50.4897124, 19.3356906 50.4897294, 19.3358527 50.4897508, 19.3364322 50.4898219, 19.3365217 50.4898262, 19.3366174 50.489818, 19.3367077 50.4897941, 19.3370371 50.4896199, 19.3375233 50.4893193)",,,
35717398,Przemysłowa,residential,False,False,424.64700000000005,,"LINESTRING (19.3395393 50.486609, 19.3398204 50.4869471, 19.3399928 50.4871543, 19.3400526 50.4872039, 19.3401218 50.4872297, 19.3401879 50.4872388, 19.3402965 50.4872382, 19.3403973 50.4872307, 19.3405373 50.4872174, 19.3406727 50.4871942, 19.3410916 50.4870618, 19.3414595 50.4869349, 19.3417786 50.4868248, 19.3420818 50.4867202, 19.3424094 50.4866072, 19.3427503 50.4864909, 19.3427967 50.4864736, 19.34285 50.48645, 19.3429012 50.4864095, 19.3429338 50.486364, 19.3429509 50.4863097, 19.3429447 50.4862573, 19.3429275 50.4862084, 19.3428917 50.4861605, 19.3428489 50.4861156, 19.3427937 50.4860757, 19.3426772 50.4860156, 19.3425944 50.485992, 19.3421014 50.4858754, 19.3417299 50.4857854)",2,,
35761912,Przemysłowa,residential,False,True,180.32,,"LINESTRING (19.3395393 50.486609, 19.3395741 50.4865934, 19.3403186 50.4862635, 19.3417299 50.4857854)",2,,
35761912,Przemysłowa,residential,False,False,132.109,,"LINESTRING (19.3395393 50.486609, 19.3389929 50.4868687, 19.3388766 50.486924, 19.3381842 50.4872596, 19.3381269 50.4872833, 19.338042 50.4873185)",2,,
236904295,Dworcowa,residential,False,False,218.265,,"LINESTRING (19.3328559 50.4851682, 19.3328219 50.486081, 19.3328161 50.486236, 19.332815 50.4862679, 19.3328057 50.4865349, 19.3328054 50.4865438, 19.3327975 50.4867691, 19.3327879 50.4870422, 19.3327867 50.4870572, 19.3327809 50.4871305)",,,
324781686,Adama Mickiewicza,residential,False,True,288.061,,"LINESTRING (19.3328559 50.4851682, 19.3329726 50.4851941, 19.3340332 50.4853148, 19.3343205 50.4853495, 19.3344426 50.4853685, 19.3345381 50.4853938, 19.3348972 50.4854942, 19.3350069 50.4855265, 19.3351646 50.4855726, 19.3353844 50.4856352, 19.3354889 50.4856582, 19.3355368 50.4856631, 19.3356012 50.4856698, 19.3357196 50.4856701, 19.3358241 50.4856571, 19.3360864 50.4855886, 19.3365132 50.4854722, 19.3365662 50.4854577, 19.3367194 50.485416)",2,,
35716779,Walentego Roździeńskiego,residential,False,False,35.902,,"LINESTRING (19.3413085 50.4909401, 19.3417809 50.4908221)",,,
140578756,Przyszłości,residential,False,True,47.023,,"LINESTRING (19.3413085 50.4909401, 19.3406768 50.4910717)",,,
35716779,Walentego Roździeńskiego,residential,False,True,9.587,,"LINESTRING (19.3419073 50.490791, 19.3417809 50.4908221)",,,
35761730,Fabryczna,residential,False,True,265.55400000000003,,"LINESTRING (19.3419073 50.490791, 19.3413831 50.4895304, 19.3413139 50.48937, 19.341237 50.4892109, 19.341126 50.4890448, 19.3410072 50.4888787, 19.3407793 50.4885514, 19.3407612 50.4885232)",2,,
104841301,Wojska Polskiego,primary,False,False,93.412,,"LINESTRING (19.3419513 50.4881889, 19.3417468 50.4882058, 19.3415193 50.4882178, 19.3412186 50.4882217, 19.340951 50.4882135, 19.3407829 50.4882038, 19.3406357 50.4881917)",2,78,50
236904373,Fabryczna,residential,False,True,94.924,,"LINESTRING (19.3419513 50.4881889, 19.3419476 50.4882117, 19.3419352 50.4882401, 19.3419055 50.4882574, 19.3418614 50.4882741, 19.3407612 50.4885232)",2,,
"[172497346, 980167034]",Wojska Polskiego,primary,False,True,122.263,,"LINESTRING (19.3327809 50.4871305, 19.3332888 50.4871715, 19.3335841 50.4872016, 19.3339105 50.4872348, 19.3344834 50.4873149)",2,78,50
236904295,Dworcowa,residential,False,True,218.265,,"LINESTRING (19.3327809 50.4871305, 19.3327867 50.4870572, 19.3327879 50.4870422, 19.3327975 50.4867691, 19.3328054 50.4865438, 19.3328057 50.4865349, 19.332815 50.4862679, 19.3328161 50.486236, 19.3328219 50.486081, 19.3328559 50.4851682)",,,
35761730,Fabryczna,residential,False,False,38.603,,"LINESTRING (19.3406357 50.4881917, 19.3406247 50.4882457, 19.3406248 50.4882683, 19.3406248 50.4882818, 19.3406403 50.4883154, 19.340679 50.4883851, 19.3407612 50.4885232)",2,,
104841301,Wojska Polskiego,primary,False,True,93.412,,"LINESTRING (19.3406357 50.4881917, 19.3407829 50.4882038, 19.340951 50.4882135, 19.3412186 50.4882217, 19.3415193 50.4882178, 19.3417468 50.4882058, 19.3419513 50.4881889)",2,78,50
"[228122290, 1001504821, 1001504823]",Wojska Polskiego,primary,False,False,171.175,,"LINESTRING (19.3406357 50.4881917, 19.3403605 50.4881564, 19.3399013 50.4880953, 19.3398211 50.4880832, 19.3393704 50.4880171, 19.3382744 50.4878564)",2,78,50
35761730,Fabryczna,residential,False,False,265.55400000000003,,"LINESTRING (19.3407612 50.4885232, 19.3407793 50.4885514, 19.3410072 50.4888787, 19.341126 50.4890448, 19.341237 50.4892109, 19.3413139 50.48937, 19.3413831 50.4895304, 19.3419073 50.490791)",2,,
35761730,Fabryczna,residential,False,True,38.603,,"LINESTRING (19.3407612 50.4885232, 19.340679 50.4883851, 19.3406403 50.4883154, 19.3406248 50.4882818, 19.3406248 50.4882683, 19.3406247 50.4882457, 19.3406357 50.4881917)",2,,
236904373,Fabryczna,residential,False,False,94.92400000000002,,"LINESTRING (19.3407612 50.4885232, 19.3418614 50.4882741, 19.3419055 50.4882574, 19.3419352 50.4882401, 19.3419476 50.4882117, 19.3419513 50.4881889)",2,,
236904296,Działkowa,residential,False,False,234.003,,"LINESTRING (19.3320403 50.4836635, 19.3353216 50.4834001)",,,
35716779,Walentego Roździeńskiego,residential,False,False,9.587,,"LINESTRING (19.3417809 50.4908221, 19.3419073 50.490791)",,,
35716779,Walentego Roździeńskiego,residential,False,True,35.902,,"LINESTRING (19.3417809 50.4908221, 19.3413085 50.4909401)",,,
140578756,Przyszłości,residential,False,False,47.023,,"LINESTRING (19.3406768 50.4910717, 19.3413085 50.4909401)",,,
35712379,Czesława Mierzejewskiego,residential,False,True,433.361,,"LINESTRING (19.3406768 50.4910717, 19.3404828 50.4909555, 19.3400705 50.4907211, 19.3392991 50.4902996, 19.3390623 50.4901441, 19.3389249 50.4900392, 19.338775 50.489883, 19.3386406 50.4897198, 19.3382255 50.4891222, 19.3380845 50.4888733, 19.3380451 50.4887713, 19.3379506 50.4884586, 19.3378477 50.4880901, 19.3378354 50.4880145, 19.337852 50.4879164, 19.3378742 50.4878478, 19.3378896 50.4878004)",,,
35717068,Wolności,residential,False,True,216.733,,"LINESTRING (19.3375233 50.4893193, 19.3370371 50.4896199, 19.3367077 50.4897941, 19.3366174 50.489818, 19.3365217 50.4898262, 19.3364322 50.4898219, 19.3358527 50.4897508, 19.3356906 50.4897294, 19.33551 50.4897124, 19.335381 50.4897159, 19.3352564 50.4897314, 19.3352459 50.4897328, 19.3347878 50.489794)",,,
