osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel,bridge,junction
"[842342688, 173089097]",2,Bohaterów Warszawy,tertiary,50,False,False,103.107,"LINESTRING (14.8651468 52.9229039, 14.865087 52.9228839, 14.8649947 52.9228572, 14.8646356 52.9227533, 14.8643419 52.92267, 14.8640894 52.9226101, 14.8639116 52.9225746, 14.8637401 52.9225316)",,,,
842342688,2,Bohaterów Warszawy,tertiary,50,False,True,103.30900000000001,"LINESTRING (14.8651468 52.9229039, 14.8653273 52.9229606, 14.866319 52.9232723, 14.8665133 52.9233334)",,,,
211147981,2,Lipowa,tertiary,50,False,False,29.881,"LINESTRING (14.8726471 52.9251732, 14.8722501 52.925051)",,,,
818794339,,Łużycka,tertiary,50,False,True,20.826,"LINESTRING (14.8726471 52.9251732, 14.8728421 52.9250274)",,,,
"[23589281, 841450108]",2,Witolda Pileckiego,residential,50,False,False,60.931000000000004,"LINESTRING (14.8708642 52.9267033, 14.8707608 52.9266565, 14.8707351 52.9266479, 14.8704779 52.9265622, 14.8704227 52.9265439, 14.8701563 52.9264551, 14.8700811 52.9264264)",,,,
211147999,2,Ogrodowa,tertiary,50,False,False,116.85099999999997,"LINESTRING (14.8708642 52.9267033, 14.8707608 52.926814, 14.8706393 52.9269385, 14.8705689 52.9270049, 14.870486 52.9270831, 14.8702416 52.9273067, 14.8702113 52.9273344, 14.870151 52.9273845, 14.8700553 52.9274641, 14.8699786 52.9275154, 14.8699155 52.9275357, 14.8698651 52.9275519)",,,,
409067508,2,Witolda Pileckiego,residential,50,False,True,142.682,"LINESTRING (14.8708642 52.9267033, 14.8709396 52.9267313, 14.8709805 52.9267465, 14.8715988 52.9270059, 14.8716834 52.9270369, 14.8719159 52.9271097, 14.8726716 52.9273358, 14.872702 52.927345)",,,,
909742266,2,Ogrodowa,tertiary,50,False,True,205.88799999999998,"LINESTRING (14.8708642 52.9267033, 14.8709378 52.9266129, 14.8717711 52.925606, 14.8718229 52.9255455, 14.8719036 52.9254514, 14.8720035 52.9253348, 14.8720715 52.9252554, 14.8721424 52.9251727, 14.8722501 52.925051)",,,,
233901635,,Strzelecka,residential,,False,False,165.777,"LINESTRING (14.873197 52.9227706, 14.8730556 52.9227096, 14.872783 52.9225452, 14.8722935 52.922284, 14.8721763 52.9222339, 14.8720401 52.9222023, 14.8718791 52.9221878, 14.87166 52.9221875, 14.8712703 52.9221949, 14.871072 52.9221936)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,False,107.847,"LINESTRING (14.8693718 52.9241774, 14.8691939 52.9241227, 14.8684923 52.9239072, 14.8680976 52.9237869, 14.8679375 52.9237381)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,True,75.036,"LINESTRING (14.8693718 52.9241774, 14.8695425 52.9242287, 14.8703712 52.9244813)",,,,
818794341,,Pionierów,residential,,False,True,100.809,"LINESTRING (14.8693718 52.9241774, 14.8694448 52.9240784, 14.8700605 52.9233717)",,,,
"[1262139309, 1262139310]",,Pionierów,residential,,False,True,102.68,"LINESTRING (14.8693718 52.9241774, 14.8692952 52.9242769, 14.8691965 52.9243995, 14.8688455 52.9248349, 14.8687676 52.9249316, 14.8687291 52.9249793, 14.8687053 52.9250088)",,,,
211147999,2,Ogrodowa,tertiary,50,False,True,116.851,"LINESTRING (14.8698651 52.9275519, 14.8699155 52.9275357, 14.8699786 52.9275154, 14.8700553 52.9274641, 14.870151 52.9273845, 14.8702113 52.9273344, 14.8702416 52.9273067, 14.870486 52.9270831, 14.8705689 52.9270049, 14.8706393 52.9269385, 14.8707608 52.926814, 14.8708642 52.9267033)",,,,
909742267,2,Ogrodowa,tertiary,50,False,False,32.784,"LINESTRING (14.8698651 52.9275519, 14.869636 52.9275872, 14.8696158 52.9275903, 14.8695809 52.9275957, 14.8694733 52.9276061, 14.8693876 52.9276143)",,,,
233901632,,Pionierów,residential,,False,False,83.949,"LINESTRING (14.871072 52.9221936, 14.8708167 52.9224929, 14.8706793 52.9226539, 14.8704971 52.9228643)",,,,
233901635,,Strzelecka,residential,,False,True,165.77700000000004,"LINESTRING (14.871072 52.9221936, 14.8712703 52.9221949, 14.87166 52.9221875, 14.8718791 52.9221878, 14.8720401 52.9222023, 14.8721763 52.9222339, 14.8722935 52.922284, 14.872783 52.9225452, 14.8730556 52.9227096, 14.873197 52.9227706)",,,,
233901640,,Wschodnia,residential,,True,False,145.019,"LINESTRING (14.871072 52.9221936, 14.8712033 52.9220151, 14.8713015 52.9218394, 14.8712761 52.9216423, 14.8711898 52.9213084, 14.871021 52.9209341)",,,,
818794340,,Strzelecka,residential,,False,False,121.087,"LINESTRING (14.871072 52.9221936, 14.870849 52.922154, 14.8703946 52.9220757, 14.8697779 52.9219942, 14.8693215 52.9219271)",,,,
909742267,2,Ogrodowa,tertiary,50,False,False,214.86399999999998,"LINESTRING (14.8693876 52.9276143, 14.8693234 52.9276201, 14.8692565 52.9276262, 14.8692066 52.9276307, 14.8689571 52.9276534, 14.8689222 52.9276566, 14.8687547 52.9276613, 14.8686071 52.9276655, 14.868573 52.9276665, 14.86854 52.9276669, 14.8683938 52.9276689, 14.8682543 52.9276707, 14.868097 52.9276728, 14.8679587 52.9276746, 14.867701 52.927678, 14.8674078 52.9276789, 14.8673398 52.9276791, 14.8672564 52.9276793, 14.8670714 52.9276799, 14.8669334 52.9276803, 14.8668685 52.9276753, 14.8667034 52.9276626, 14.8663524 52.9276162, 14.8662643 52.927619, 14.8662082 52.9276399)",,,,
909742267,2,Ogrodowa,tertiary,50,False,True,32.784,"LINESTRING (14.8693876 52.9276143, 14.8694733 52.9276061, 14.8695809 52.9275957, 14.8696158 52.9275903, 14.869636 52.9275872, 14.8698651 52.9275519)",,,,
211147981,2,Lipowa,tertiary,50,False,True,29.881,"LINESTRING (14.8722501 52.925051, 14.8726471 52.9251732)",,,,
"[818794338, 211147982]",2,Lipowa,tertiary,,False,False,18.799,"LINESTRING (14.8722501 52.925051, 14.8721009 52.9250048, 14.8720007 52.9249737)",,,,
909742266,2,Ogrodowa,tertiary,50,False,False,205.888,"LINESTRING (14.8722501 52.925051, 14.8721424 52.9251727, 14.8720715 52.9252554, 14.8720035 52.9253348, 14.8719036 52.9254514, 14.8718229 52.9255455, 14.8717711 52.925606, 14.8709378 52.9266129, 14.8708642 52.9267033)",,,,
409067508,2,Witolda Pileckiego,residential,50,False,False,142.68200000000002,"LINESTRING (14.872702 52.927345, 14.8726716 52.9273358, 14.8719159 52.9271097, 14.8716834 52.9270369, 14.8715988 52.9270059, 14.8709805 52.9267465, 14.8709396 52.9267313, 14.8708642 52.9267033)",,,,
818794339,,Łużycka,tertiary,50,False,False,20.826,"LINESTRING (14.8728421 52.9250274, 14.8726471 52.9251732)",,,,
23589256,,Strzelecka,residential,,True,False,262.504,"LINESTRING (14.8728421 52.9250274, 14.8727923 52.9248743, 14.8727951 52.9248089, 14.8727957 52.9247953, 14.8729149 52.9245987, 14.8731496 52.9242779, 14.873285 52.9240798, 14.8734049 52.9238607, 14.8734749 52.9236098, 14.8734954 52.9234256, 14.8734683 52.9232931, 14.8734197 52.9231861, 14.8733147 52.9229861, 14.8732226 52.9228431, 14.873197 52.9227706)",,,,
233553076,,Księdza Michała Sopoćki,residential,,False,False,168.71900000000002,"LINESTRING (14.862684 52.921964, 14.8625355 52.9219943, 14.8622108 52.9220387, 14.861929 52.9220934, 14.8616851 52.9221439, 14.8614078 52.9222513, 14.861157 52.9224085, 14.8607184 52.9227986)",,,,
"[173089096, 160756894, 233856782]",2,1 Maja,tertiary,50,False,False,116.783,"LINESTRING (14.862684 52.921964, 14.8626343 52.9219045, 14.8625853 52.9218316, 14.8625186 52.9216948, 14.8624401 52.9215036, 14.8623624 52.9213141, 14.8622164 52.9209545)",,,yes,
818794344,2,Bohaterów Warszawy,tertiary,50,False,True,64.881,"LINESTRING (14.862684 52.921964, 14.8627743 52.9220567, 14.8629083 52.9221621, 14.8630191 52.9222354, 14.8631315 52.9222955, 14.8633339 52.9223885)",,,,
173089097,2,Bohaterów Warszawy,tertiary,50,False,True,31.573999999999998,"LINESTRING (14.8633339 52.9223885, 14.863424 52.9224246, 14.8637064 52.9225232, 14.8637401 52.9225316)",,,,
233901636,,Strzelecka,residential,,True,False,377.6,"LINESTRING (14.8633339 52.9223885, 14.8634669 52.9223394, 14.86361 52.9222988, 14.8639704 52.9222163, 14.864125 52.9221801, 14.8644149 52.9221432, 14.865591 52.9220464, 14.867203 52.921929, 14.8681226 52.9218572, 14.8683931 52.9218409, 14.8686445 52.9218478, 14.8688529 52.9218588)",,,,
403071603,,Kościelna,residential,,True,False,79.74199999999999,"LINESTRING (14.8633339 52.9223885, 14.863262 52.9224353, 14.8630125 52.9225995, 14.8628043 52.9227578, 14.8626121 52.9229289, 14.8625916 52.9229471)",,,,
818794344,2,Bohaterów Warszawy,tertiary,50,False,False,64.881,"LINESTRING (14.8633339 52.9223885, 14.8631315 52.9222955, 14.8630191 52.9222354, 14.8629083 52.9221621, 14.8627743 52.9220567, 14.862684 52.921964)",,,,
233553074,,Kościelna,residential,,False,False,146.933,"LINESTRING (14.8607184 52.9227986, 14.8609574 52.922918, 14.8612517 52.9230012, 14.8616749 52.9231039, 14.8619851 52.9231636, 14.8621673 52.9231655, 14.8623448 52.9231397, 14.8623768 52.923124, 14.8624582 52.9230842, 14.8624893 52.9230523, 14.8625916 52.9229471)",,,,
233553076,,Księdza Michała Sopoćki,residential,,False,True,168.719,"LINESTRING (14.8607184 52.9227986, 14.861157 52.9224085, 14.8614078 52.9222513, 14.8616851 52.9221439, 14.861929 52.9220934, 14.8622108 52.9220387, 14.8625355 52.9219943, 14.862684 52.921964)",,,,
"[233553128, 1259051082, 1259051092, 1259054005, 233553079, 841450105, 1258843707]",2,"['Marcinkowskiego', '11 Listopada']",residential,"['20', '50']",False,False,604.5240000000001,"LINESTRING (14.8607184 52.9227986, 14.8600712 52.9233397, 14.8598217 52.9235602, 14.8597412 52.923634, 14.8594647 52.9238872, 14.8592474 52.9240642, 14.859167 52.9241335, 14.8589788 52.9243425, 14.8589642 52.9243635, 14.8588566 52.9245187, 14.8587016 52.9247424, 14.8584944 52.9250798, 14.858551 52.9250853, 14.8585891 52.925089, 14.8591491 52.9251432, 14.8592222 52.9251502, 14.8592612 52.9251539, 14.8595227 52.925179, 14.8598563 52.925211, 14.8600502 52.9252278, 14.860376 52.9252561, 14.8604396 52.9252615, 14.8606816 52.9252825, 14.8607406 52.9252876, 14.8611211 52.9253089, 14.8617858 52.9253279, 14.8618472 52.9253288, 14.8620639 52.9253319, 14.8623646 52.9253422, 14.8624371 52.9253447, 14.8626595 52.9253524, 14.8627414 52.9253552, 14.8629221 52.9253614, 14.8630662 52.9253745)",,,,
233553074,,Kościelna,residential,,False,True,146.933,"LINESTRING (14.8625916 52.9229471, 14.8624893 52.9230523, 14.8624582 52.9230842, 14.8623768 52.923124, 14.8623448 52.9231397, 14.8621673 52.9231655, 14.8619851 52.9231636, 14.8616749 52.9231039, 14.8612517 52.9230012, 14.8609574 52.922918, 14.8607184 52.9227986)",,,,
842342687,2,Bohaterów Warszawy,tertiary,50,False,True,105.548,"LINESTRING (14.8665133 52.9233334, 14.8679375 52.9237381)",,,,
233553080,,Ratuszowa,residential,,True,False,101.16000000000001,"LINESTRING (14.8665133 52.9233334, 14.8664254 52.9234156, 14.8659504 52.9240523, 14.8658697 52.9241552)",,,,
233901630,,Ratuszowa,residential,,False,True,104.398,"LINESTRING (14.8665133 52.9233334, 14.866594 52.9232415, 14.8666155 52.923213, 14.8671676 52.9224816)",,,,
842342688,2,Bohaterów Warszawy,tertiary,50,False,False,103.30900000000001,"LINESTRING (14.8665133 52.9233334, 14.866319 52.9232723, 14.8653273 52.9229606, 14.8651468 52.9229039)",,,,
842342687,2,Bohaterów Warszawy,tertiary,50,False,False,105.548,"LINESTRING (14.8679375 52.9237381, 14.8665133 52.9233334)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,True,107.847,"LINESTRING (14.8679375 52.9237381, 14.8680976 52.9237869, 14.8684923 52.9239072, 14.8691939 52.9241227, 14.8693718 52.9241774)",,,,
818794342,,Armii Polskiej,residential,,False,True,102.098,"LINESTRING (14.8679375 52.9237381, 14.8680312 52.9236496, 14.8686566 52.9229291)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,False,21.878,"LINESTRING (14.8712149 52.9247394, 14.8709197 52.9246555)",,,,
"[233553114, 634215870]",1,"['Lipowa', 'Bohaterów Warszawy']",tertiary,50,True,False,60.214000000000006,"LINESTRING (14.8712149 52.9247394, 14.87133 52.9247521, 14.8714087 52.9247612, 14.8714662 52.9247681, 14.8715355 52.9247822, 14.8715779 52.9247896, 14.8716797 52.9248178, 14.8717516 52.9248445, 14.8718176 52.9248815, 14.8720007 52.9249737)",,,,
"[233553054, 233553077, 233553078, 841450111]",1,"['Lipowa', 'Bohaterów Warszawy']",tertiary,20,True,False,58.843,"LINESTRING (14.8720007 52.9249737, 14.8716567 52.9248716, 14.8715494 52.9248477, 14.8715133 52.9248391, 14.8712149 52.9247394)",,building_passage,,
"[818794338, 211147982]",2,Lipowa,tertiary,,False,True,18.799,"LINESTRING (14.8720007 52.9249737, 14.8721009 52.9250048, 14.8722501 52.925051)",,,,
233553098,2,Spadzista,residential,50,False,True,80.19699999999999,"LINESTRING (14.8629509 52.9250232, 14.8630557 52.9248937, 14.8632517 52.9246827, 14.8634545 52.9245033, 14.8635257 52.9244569, 14.8635948 52.924421)",,,,
909742262,2,Młyńska,residential,50,False,True,40.42400000000001,"LINESTRING (14.8629509 52.9250232, 14.8629893 52.9250832, 14.8630707 52.9252315, 14.8630674 52.9253372, 14.8630662 52.9253745)",,,,
1261842403,2,Młyńska,residential,50,False,False,96.828,"LINESTRING (14.8629509 52.9250232, 14.8628936 52.924946, 14.8628276 52.9247788, 14.8627913 52.9246356, 14.862788 52.9244386, 14.8628476 52.9241685)",,,,
"[233553128, 1259051082, 1259051092, 1259054005, 233553079, 841450105, 1258843707]",2,"['Marcinkowskiego', '11 Listopada']",residential,"['20', '50']",False,True,604.5239999999999,"LINESTRING (14.8630662 52.9253745, 14.8629221 52.9253614, 14.8627414 52.9253552, 14.8626595 52.9253524, 14.8624371 52.9253447, 14.8623646 52.9253422, 14.8620639 52.9253319, 14.8618472 52.9253288, 14.8617858 52.9253279, 14.8611211 52.9253089, 14.8607406 52.9252876, 14.8606816 52.9252825, 14.8604396 52.9252615, 14.860376 52.9252561, 14.8600502 52.9252278, 14.8598563 52.925211, 14.8595227 52.925179, 14.8592612 52.9251539, 14.8592222 52.9251502, 14.8591491 52.9251432, 14.8585891 52.925089, 14.858551 52.9250853, 14.8584944 52.9250798, 14.8587016 52.9247424, 14.8588566 52.9245187, 14.8589642 52.9243635, 14.8589788 52.9243425, 14.859167 52.9241335, 14.8592474 52.9240642, 14.8594647 52.9238872, 14.8597412 52.923634, 14.8598217 52.9235602, 14.8600712 52.9233397, 14.8607184 52.9227986)",,,,
909742262,2,Młyńska,residential,50,False,False,40.42400000000001,"LINESTRING (14.8630662 52.9253745, 14.8630674 52.9253372, 14.8630707 52.9252315, 14.8629893 52.9250832, 14.8629509 52.9250232)",,,,
"[1262662302, 1262662303]",1,Pomorska,residential,"['20', '50']",True,False,109.06500000000001,"LINESTRING (14.8630662 52.9253745, 14.8633876 52.9254742, 14.8635179 52.925509, 14.8639597 52.925627, 14.8640401 52.9256485, 14.8643775 52.9257438, 14.8645398 52.9257897)",,,,
233553095,1,Pomorska,residential,50,True,False,104.035,"LINESTRING (14.8645398 52.9257897, 14.8647666 52.9258601, 14.8649445 52.9259164, 14.8657385 52.9261704, 14.8658214 52.9261982, 14.8659108 52.9262281)",,,,
233553068,2,Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,False,111.012,"LINESTRING (14.8659108 52.9262281, 14.8660397 52.9260944, 14.8661066 52.9260097, 14.8664719 52.9255472, 14.8665455 52.925454, 14.8666324 52.9253302)",,,,
"[233553073, 233553070, 233553071]","['1', '2']",Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,True,112.05899999999998,"LINESTRING (14.8659108 52.9262281, 14.8655105 52.9266658, 14.8654895 52.9266888, 14.8654576 52.9267237, 14.8654141 52.9267782, 14.8653946 52.9268056, 14.8651959 52.9270725, 14.8651613 52.9271277)",,building_passage,,
841450107,1,Pomorska,residential,50,True,False,37.745,"LINESTRING (14.8659108 52.9262281, 14.8659919 52.9262586, 14.866007 52.9262631, 14.8664108 52.9263837)",,,,
767369204,1,,living_street,20,False,False,117.50900000000001,"LINESTRING (14.8664108 52.9263837, 14.8663697 52.9264317, 14.8663519 52.9264524, 14.8660794 52.9267699, 14.866045 52.9268291, 14.8660671 52.9268779, 14.8661089 52.926909, 14.866338 52.9269747, 14.8668109 52.9271103)",,,,
841450107,1,Pomorska,residential,50,True,False,68.712,"LINESTRING (14.8664108 52.9263837, 14.8671488 52.926608, 14.8673225 52.926666)",,,,
785708646,2,Witolda Pileckiego,residential,50,False,False,44.48,"LINESTRING (14.8700811 52.9264264, 14.8699786 52.926392, 14.8695037 52.9262293)",,,,
"[23589281, 841450108]",2,Witolda Pileckiego,residential,50,False,True,60.931,"LINESTRING (14.8700811 52.9264264, 14.8701563 52.9264551, 14.8704227 52.9265439, 14.8704779 52.9265622, 14.8707351 52.9266479, 14.8707608 52.9266565, 14.8708642 52.9267033)",,,,
"[233553092, 233553093, 23589214]",1,Pionierów,residential,50,False,False,112.9,"LINESTRING (14.8673225 52.926666, 14.8673428 52.9266473, 14.8673875 52.9266064, 14.8674564 52.926532, 14.8679154 52.9259843, 14.8680483 52.9258261, 14.868062 52.9258098, 14.8680992 52.9257656)",,yes,,
"[841450107, 233553094]",1,Pomorska,residential,50,True,False,212.669,"LINESTRING (14.8673225 52.926666, 14.8675477 52.9267413, 14.8679223 52.926863, 14.8682242 52.9269431, 14.8683314 52.9269725, 14.8683495 52.9269776, 14.8684022 52.9269898, 14.8684714 52.9269993, 14.8685401 52.9269981, 14.8685809 52.9269942, 14.8686139 52.9269911, 14.8687197 52.9269602, 14.8689718 52.9268641, 14.8693275 52.9267323, 14.8695948 52.9266333, 14.8699456 52.9265065, 14.8700317 52.9264746, 14.8700811 52.9264264)",,,,
"[233553073, 233553070, 233553071]","['1', '2']",Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,False,112.059,"LINESTRING (14.8651613 52.9271277, 14.8651959 52.9270725, 14.8653946 52.9268056, 14.8654141 52.9267782, 14.8654576 52.9267237, 14.8654895 52.9266888, 14.8655105 52.9266658, 14.8659108 52.9262281)",,building_passage,,
233553073,2,Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,True,23.886,"LINESTRING (14.8651613 52.9271277, 14.8651312 52.9271758, 14.8651033 52.9272544, 14.8651135 52.9273372)",,,,
