osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
25947020,Królowej Jadwigi,residential,False,True,52.481,,,"LINESTRING (22.1433659 50.9949667, 22.1438766 50.9946211)",,
25947040,Stanisława Staszica,residential,False,False,15.671,,,"LINESTRING (22.1433659 50.9949667, 22.1435508 50.9950462)",,
25947040,Stanisława Staszica,residential,False,True,31.689,,,"LINESTRING (22.1433659 50.9949667, 22.1429841 50.9948135)",,
377177784,Rynek,secondary,False,False,18.011,2,833,"LINESTRING (22.1424639 50.9940318, 22.1423704 50.9941072, 22.1423066 50.99416)",,
377177784,Rynek,secondary,False,True,70.14500000000001,2,833,"LINESTRING (22.1424639 50.9940318, 22.1426575 50.993877, 22.1427525 50.9937962, 22.1428424 50.9937122, 22.1429321 50.9936205, 22.1430369 50.9935151)",,
25946996,Partyzantów,secondary,False,False,63.361,,833,"LINESTRING (22.1435121 50.9915297, 22.1431139 50.9919779, 22.1430719 50.9920276)",50,
25947056,Podwalna,residential,False,False,59.444,,,"LINESTRING (22.1435121 50.9915297, 22.1435623 50.991548, 22.1438482 50.9916519, 22.1442469 50.9917978)",,
25947048,Żabia,residential,False,False,55.429,,,"LINESTRING (22.1428666 50.9952973, 22.1435508 50.9950462)",,
25947048,Żabia,residential,False,True,23.96,,,"LINESTRING (22.1428666 50.9952973, 22.1425789 50.9954141)",,
25947005,Profesora Wośko,residential,False,False,122.77199999999999,,,"LINESTRING (22.1428666 50.9952973, 22.1417511 50.994499, 22.1417081 50.9944682)",,
25947003,Różnych,residential,False,False,91.521,,,"LINESTRING (22.1419648 50.9928964, 22.1420336 50.9928167, 22.1422026 50.9926218, 22.1423929 50.9924115, 22.1425986 50.9921765)",,
25947044,Wodna,tertiary,False,False,194.34600000000003,,,"LINESTRING (22.1419648 50.9928964, 22.1409311 50.9926104, 22.139854 50.9923069, 22.1396805 50.9922737, 22.1395809 50.9922546, 22.1395566 50.9922503, 22.1394032 50.9922297)",50,
25947044,Wodna,tertiary,False,True,30.07,,,"LINESTRING (22.1419648 50.9928964, 22.1420635 50.9929261, 22.1421591 50.992956, 22.1422548 50.9929861, 22.14228 50.992991, 22.1423061 50.9929927, 22.1423343 50.9929894, 22.1423579 50.9929838)",50,
25947020,Królowej Jadwigi,residential,False,False,52.481,,,"LINESTRING (22.1438766 50.9946211, 22.1433659 50.9949667)",,
240022470,,residential,False,True,41.36,,,"LINESTRING (22.1438766 50.9946211, 22.1433839 50.9944157)",,
25947020,Królowej Jadwigi,residential,False,True,76.068,,,"LINESTRING (22.1438766 50.9946211, 22.1440899 50.9944268, 22.1442906 50.994244, 22.1443146 50.9942222, 22.1444622 50.9940877, 22.1444945 50.9940583)",,
25947055,Janowska,residential,False,False,2.692,,,"LINESTRING (22.1445516 50.9932964, 22.1445775 50.9932785)",,
25947014,Kościelna,residential,False,True,96.03999999999999,,,"LINESTRING (22.1445516 50.9932964, 22.14423 50.9931774, 22.1433583 50.99287)",,
25947055,Janowska,residential,False,True,52.102000000000004,,,"LINESTRING (22.1445516 50.9932964, 22.1441391 50.9936449, 22.1441051 50.9936713)",,
25947044,Wodna,tertiary,False,False,30.07,,,"LINESTRING (22.1423579 50.9929838, 22.1423343 50.9929894, 22.1423061 50.9929927, 22.14228 50.992991, 22.1422548 50.9929861, 22.1421591 50.992956, 22.1420635 50.9929261, 22.1419648 50.9928964)",50,
38865433,Lubelska,secondary,False,False,21.26,2,833,"LINESTRING (22.1423579 50.9929838, 22.142365 50.9930172, 22.1424038 50.9930603, 22.1424562 50.9931034, 22.1424986 50.9931311, 22.1425167 50.9931412)",30,
"[78349610, 25946996]",Partyzantów,secondary,False,True,118.083,2,833,"LINESTRING (22.1423579 50.9929838, 22.1423632 50.9929254, 22.1423944 50.9928627, 22.1424191 50.9928275, 22.1424221 50.9928232, 22.1430719 50.9920276)","['30', '50']",
25947011,,residential,False,False,22.92,,,"LINESTRING (22.1441051 50.9936713, 22.1440583 50.9936768, 22.1440164 50.9936883, 22.1439737 50.9937111, 22.1438894 50.9938099)",,
25947017,,residential,False,True,47.192,,,"LINESTRING (22.1441051 50.9936713, 22.1441249 50.9936785, 22.1446887 50.9938839)",,
25947055,Janowska,residential,False,False,52.102000000000004,,,"LINESTRING (22.1441051 50.9936713, 22.1441391 50.9936449, 22.1445516 50.9932964)",,
25947017,,residential,False,False,47.192,,,"LINESTRING (22.1446887 50.9938839, 22.1441249 50.9936785, 22.1441051 50.9936713)",,
"[25947017, 25947034, 244745570]",Kościelna,residential,False,True,134.911,,,"LINESTRING (22.1446887 50.9938839, 22.1447431 50.9939043, 22.1449233 50.9939681, 22.1449597 50.993966, 22.1450338 50.9939012, 22.1453237 50.9936576, 22.1453455 50.9936411, 22.1453417 50.9936146, 22.1453107 50.9935907, 22.1445775 50.9932785)",,
25947020,Królowej Jadwigi,residential,False,False,23.681,,,"LINESTRING (22.1446887 50.9938839, 22.1446423 50.9939255, 22.1445773 50.9939837, 22.1444945 50.9940583)",,
1125557414,,residential,False,True,41.915,,,"LINESTRING (22.1417331 50.9916081, 22.1414629 50.9919445)",,
25947003,Różnych,residential,False,False,41.263999999999996,,,"LINESTRING (22.1425986 50.9921765, 22.1427175 50.9920756, 22.1428048 50.9920323, 22.1429353 50.992005, 22.1430094 50.9920157, 22.1430719 50.9920276)",,
25947003,Różnych,residential,False,True,91.521,,,"LINESTRING (22.1425986 50.9921765, 22.1423929 50.9924115, 22.1422026 50.9926218, 22.1420336 50.9928167, 22.1419648 50.9928964)",,
25947009,Polna,residential,False,True,83.624,,,"LINESTRING (22.1425986 50.9921765, 22.142488 50.9921583, 22.1419405 50.99204, 22.1415732 50.9919603, 22.1414629 50.9919445)",,
25947040,Stanisława Staszica,residential,False,False,86.60400000000001,,,"LINESTRING (22.1419411 50.994396, 22.1420034 50.9944269, 22.1420408 50.9944454, 22.1425709 50.9946666, 22.1429841 50.9948135)",,
1205297836,Opolska,secondary,False,False,18.217,2,833,"LINESTRING (22.1419411 50.994396, 22.1418585 50.9944275, 22.1417081 50.9944682)",,
1205297836,Opolska,secondary,False,True,36.839,2,833,"LINESTRING (22.1419411 50.994396, 22.1420723 50.9943337, 22.1423066 50.99416)",,
25947035,Żabia,residential,False,False,69.523,,,"LINESTRING (22.1448897 50.9949785, 22.144939 50.9949627, 22.1449449 50.9949604, 22.145012 50.9949341, 22.1450904 50.9948985, 22.1452258 50.9948201, 22.1452824 50.9947818, 22.1453126 50.9947417, 22.1453969 50.9945675, 22.1454193 50.9945259, 22.1454381 50.9944909)",,
25947035,Żabia,residential,False,True,17.073,,,"LINESTRING (22.1448897 50.9949785, 22.1448133 50.9950028, 22.1446725 50.9950484)",,
"[25947006, 1140216103]",Żabia,residential,False,True,120.464,,,"LINESTRING (22.1448897 50.9949785, 22.1447607 50.9948755, 22.1446322 50.9947588, 22.1445177 50.9946855, 22.1435508 50.9950462)",,
25947048,Żabia,residential,False,False,23.96,,,"LINESTRING (22.1425789 50.9954141, 22.1428666 50.9952973)",,
"[241923142, 25948311]",,secondary,False,False,148.70000000000002,2,833,"LINESTRING (22.1374953 50.9962664, 22.1375051 50.9963057, 22.1375179 50.996326, 22.137533 50.9963448, 22.1375799 50.9963834, 22.1376755 50.9964521, 22.1379119 50.9966186, 22.1382469 50.9968521, 22.1384452 50.9970095, 22.1385035 50.9970764, 22.1385358 50.9971304, 22.1385575 50.9971913, 22.1385607 50.9972419, 22.1385549 50.997298, 22.1385319 50.9973692)",40,
