osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,width,ref,junction,bridge
360920103,Admirała Rickovera,living_street,True,False,70.83500000000001,,"LINESTRING (21.1011834 52.8664829, 21.1010866 52.8664986, 21.1006235 52.8665739, 21.1001663 52.8666526)",,,,,
362778150,Przasnyska,primary,False,True,107.80999999999999,50,"LINESTRING (21.1009912 52.8695214, 21.1009981 52.8695125, 21.1011777 52.8692918, 21.1012644 52.8691828, 21.10134 52.86907, 21.1014534 52.8688585, 21.1015035 52.8687448, 21.1015526 52.8686169)",3,,57,,
39717634,Ciechanowska,living_street,False,True,29.769,20,"LINESTRING (21.1001349 52.8683649, 21.0997053 52.8684314)",,,,,
39718107,Ciechanowska,living_street,True,False,29.453,20,"LINESTRING (21.1001349 52.8683649, 21.1001833 52.868546, 21.1001978 52.8685816, 21.1002154 52.8686251)",,,,,
921355984,Przasnyska,primary,False,True,18.733,50,"LINESTRING (21.1015526 52.8686169, 21.1016073 52.8684517)",3,,57,,
39714446,Ciechanowska,residential,True,False,60.488,50,"LINESTRING (21.1015526 52.8686169, 21.1014087 52.8686006, 21.1012962 52.8685877, 21.1011975 52.8685764, 21.1006587 52.8685567)",,,,,
362778150,Przasnyska,primary,False,False,107.81,50,"LINESTRING (21.1015526 52.8686169, 21.1015035 52.8687448, 21.1014534 52.8688585, 21.10134 52.86907, 21.1012644 52.8691828, 21.1011777 52.8692918, 21.1009981 52.8695125, 21.1009912 52.8695214)",3,,57,,
39717761,Władysława Jagiełły,residential,False,True,45.391999999999996,,"LINESTRING (21.0949868 52.8639409, 21.0949034 52.8637578, 21.0948263 52.8635445)",2,,,,
921355986,Ciechanowska,residential,False,False,123.942,50,"LINESTRING (21.1002154 52.8686251, 21.098426 52.8689002)",,,,,
921355986,Ciechanowska,residential,False,True,30.712000000000003,50,"LINESTRING (21.1002154 52.8686251, 21.1006196 52.8685627, 21.1006587 52.8685567)",,,,,
39721531,Mikołaja Kopernika,living_street,False,False,52.758,,"LINESTRING (21.095492 52.867542, 21.0952565 52.8675403, 21.095039 52.8675457, 21.0950057 52.8675481, 21.0948252 52.8675612, 21.0947091 52.8675719)",,,,,
375248616,Mikołaja Kopernika,living_street,False,False,83.87100000000001,20,"LINESTRING (21.095492 52.867542, 21.0954704 52.8675726, 21.0954591 52.867606, 21.0954678 52.8677293, 21.0954783 52.8679704, 21.0954895 52.8682279, 21.0954923 52.8682926)",2,,,,
375248616,Mikołaja Kopernika,living_street,False,True,267.355,20,"LINESTRING (21.095492 52.867542, 21.0955322 52.8675059, 21.0955953 52.8674697, 21.0956961 52.8674065, 21.0957182 52.86737, 21.0957278 52.8673322, 21.0957269 52.8665292, 21.0957246 52.8662953, 21.0957242 52.8662566, 21.0957239 52.8662215, 21.0957428 52.8661735, 21.0957463 52.8661685, 21.0957664 52.8661399, 21.0957809 52.8661256, 21.0957942 52.8661124, 21.0958302 52.8660799, 21.0958891 52.8660503, 21.095951 52.8660309, 21.0959873 52.8660252, 21.09602 52.86602, 21.0961046 52.866011, 21.0961901 52.8660024, 21.096614 52.8659917, 21.0970207 52.8659893, 21.0972495 52.8659978)",2,,,,
610259438,Rondo 100-lecia Niepodległości Polski,primary,True,False,26.770000000000003,50,"LINESTRING (21.1072366 52.8643603, 21.107152 52.8643765, 21.1070631 52.864375, 21.1069799 52.8643562, 21.1069113 52.8643222, 21.1068886 52.8642998)",1,6.5,,roundabout,
199291660,Generała Kazimierza Pułaskiego,residential,False,True,126.13799999999999,,"LINESTRING (21.0974521 52.8647045, 21.0974054 52.8645936, 21.0973977 52.8645767, 21.0973556 52.8645463, 21.0971826 52.8641071, 21.097152 52.8640403, 21.0970658 52.8638051, 21.097048 52.8637219, 21.0970307 52.8636051)",2,,,,
438993527,1 Maja,residential,True,False,210.222,,"LINESTRING (21.0974521 52.8647045, 21.097604 52.8646836, 21.0985284 52.8645621, 21.0987528 52.8645326, 21.0990238 52.864497, 21.0990588 52.8644924, 21.0993115 52.8644644, 21.0999559 52.8643929, 21.100352 52.864349, 21.1005213 52.8643303)",,,,,
"[1190151752, 655070328, 678247663]",Generała Kazimierza Pułaskiego,residential,False,False,71.394,,"LINESTRING (21.0974521 52.8647045, 21.097486 52.8647812, 21.0975337 52.864889, 21.097618 52.8651036, 21.0976647 52.8652013, 21.0977474 52.8653201)",,,,,
39713786,Bolesława Chrobrego,residential,False,False,116.732,,"LINESTRING (21.097123 52.8625628, 21.0968402 52.8625269, 21.0966845 52.8625091, 21.0965626 52.8625038, 21.0964477 52.8625107, 21.0961008 52.8625725, 21.0954393 52.8626952)",2,,,,
199291660,Generała Kazimierza Pułaskiego,residential,False,False,116.19699999999999,,"LINESTRING (21.097123 52.8625628, 21.0970883 52.8627311, 21.097077 52.8629444, 21.097075 52.8631663, 21.0970268 52.8635102, 21.0970307 52.8636051)",2,,,,
39714283,Królowej Jadwigi,residential,True,False,71.887,,"LINESTRING (21.0970307 52.8636051, 21.0964763 52.8636901, 21.0961063 52.8637534, 21.0959954 52.8637701)",1,,,,
199291660,Generała Kazimierza Pułaskiego,residential,False,False,126.138,,"LINESTRING (21.0970307 52.8636051, 21.097048 52.8637219, 21.0970658 52.8638051, 21.097152 52.8640403, 21.0971826 52.8641071, 21.0973556 52.8645463, 21.0973977 52.8645767, 21.0974054 52.8645936, 21.0974521 52.8647045)",2,,,,
199291660,Generała Kazimierza Pułaskiego,residential,False,True,116.197,,"LINESTRING (21.0970307 52.8636051, 21.0970268 52.8635102, 21.097075 52.8631663, 21.097077 52.8629444, 21.0970883 52.8627311, 21.097123 52.8625628)",2,,,,
39713277,Grabowa,residential,False,False,45.444,,"LINESTRING (21.1035986 52.866665, 21.1036582 52.8662579)",,,,,
39713277,Grabowa,residential,False,True,250.136,,"LINESTRING (21.1035986 52.866665, 21.10386 52.86791, 21.10388 52.86815, 21.103815 52.8687792, 21.1038016 52.8688205, 21.1037734 52.868848, 21.1037148 52.8688825)",,,,,
1073200282,Franciszkańska,residential,False,True,53.957,,"LINESTRING (21.1035986 52.866665, 21.1034699 52.8666871, 21.102852 52.8668435)",,,,,
39721079,Brzozowa,residential,False,False,43.607,,"LINESTRING (21.1017801 52.8659027, 21.1016317 52.8655209)",,,,,
39721079,Brzozowa,residential,False,True,46.457,,"LINESTRING (21.1017801 52.8659027, 21.1019245 52.8663113)",,,,,
432400603,Dunaj,residential,False,True,44.827,,"LINESTRING (21.1017801 52.8659027, 21.10243 52.86581)",,,,,
432400603,Dunaj,residential,False,False,52.485,,"LINESTRING (21.1017801 52.8659027, 21.101106 52.8660045, 21.1010245 52.8660229)",,,,,
39718517,Spółdzielcza,residential,False,True,46.001,,"LINESTRING (21.1043106 52.865565, 21.1041716 52.8651599)",,,,,
39716732,Dunaj,residential,False,False,43.112,,"LINESTRING (21.1043106 52.865565, 21.1037435 52.8656314, 21.1036801 52.8656388)",,,,,
39718517,Spółdzielcza,residential,False,False,47.126000000000005,,"LINESTRING (21.1043106 52.865565, 21.1043781 52.8657737, 21.1044335 52.8659822)",,,,,
375442942,Kościelna,residential,False,False,173.597,,"LINESTRING (21.1026473 52.863243, 21.1025691 52.8631011, 21.1025072 52.8630053, 21.1024634 52.8629452, 21.1023845 52.8628301, 21.1022536 52.8626764, 21.1019721 52.8624761, 21.1018317 52.8623818, 21.1013333 52.8620473, 21.1012155 52.8619682)",,,,,
"[39714884, 375442943]","['Spółdzielcza', 'Tadeusza Kościuszki']",residential,True,False,133.904,,"LINESTRING (21.1026473 52.863243, 21.1027716 52.8632331, 21.1033905 52.8631485, 21.1036983 52.8638704)",,,,,
375442945,Tadeusza Kościuszki,residential,True,False,72.156,,"LINESTRING (21.1026473 52.863243, 21.1025594 52.8632515, 21.1016974 52.8633402, 21.1015871 52.8633497)",,,,,
39713834,Zwrotna,residential,True,False,94.46999999999998,,"LINESTRING (21.1011661 52.8642468, 21.1011479 52.8641782, 21.1009526 52.8635178, 21.1009175 52.8634106)",,,,,
39717620,1 Maja,residential,False,False,44.269999999999996,,"LINESTRING (21.1011661 52.8642468, 21.1006784 52.86431, 21.1005213 52.8643303)",,,,,
39717620,1 Maja,residential,False,True,49.735,,"LINESTRING (21.1011661 52.8642468, 21.1016716 52.8641866, 21.101893 52.8641603)",,,,,
432400602,Grabowa,residential,True,False,7.85,,"LINESTRING (21.1034609 52.8652083, 21.1035465 52.8652564)",,,,,
432400600,Rynek,residential,True,False,77.03699999999999,,"LINESTRING (21.1034609 52.8652083, 21.1032897 52.865231, 21.1025768 52.8653349, 21.1023476 52.8653757)",,,,,
270482118,Franciszkańska,residential,True,False,102.366,,"LINESTRING (21.1014011 52.8671258, 21.1015274 52.8671079, 21.1021938 52.8669812, 21.102852 52.8668435)",,,,,
"[670573041, 670573038]",Przasnyska,primary,False,False,66.039,50,"LINESTRING (21.1014011 52.8671258, 21.1015045 52.8674407, 21.1015284 52.8675137, 21.1015921 52.8677084)",3,,57,,
670573042,Przasnyska,primary,False,True,50.042,50,"LINESTRING (21.1014011 52.8671258, 21.101369 52.8670341, 21.1012525 52.8666848)",2,,57,,
39713430,Buźniczna,residential,False,True,46.029,,"LINESTRING (21.102852 52.8668435, 21.1026724 52.866444)",,,,,
1073200282,Franciszkańska,residential,False,False,53.957,,"LINESTRING (21.102852 52.8668435, 21.1034699 52.8666871, 21.1035986 52.866665)",,,,,
39716692,Poprzeczna,residential,True,False,46.168,,"LINESTRING (21.1016317 52.8655209, 21.1023006 52.8654243)",,,,,
39721079,Brzozowa,residential,False,True,43.607,,"LINESTRING (21.1016317 52.8655209, 21.1017801 52.8659027)",,,,,
39713277,Grabowa,residential,False,False,43.489,,"LINESTRING (21.1036951 52.8660298, 21.1036801 52.8656388)",,,,,
39713277,Grabowa,residential,False,True,25.484,,"LINESTRING (21.1036951 52.8660298, 21.1036582 52.8662579)",,,,,
39721942,Kanałowa,residential,False,False,49.848,,"LINESTRING (21.1036951 52.8660298, 21.1044335 52.8659822)",,,,,
39721942,Kanałowa,residential,False,True,77.554,,"LINESTRING (21.1036951 52.8660298, 21.1025771 52.8662057)",,,,,
39713430,Buźniczna,residential,False,False,46.029,,"LINESTRING (21.1026724 52.866444, 21.102852 52.8668435)",,,,,
39713430,Buźniczna,residential,False,True,27.259,,"LINESTRING (21.1026724 52.866444, 21.1025771 52.8662057)",,,,,
39722016,Zielony Rynek,residential,False,False,45.78,,"LINESTRING (21.1026724 52.866444, 21.10201 52.866542)",,,,,
670573043,Przasnyska,primary,False,True,45.205,50,"LINESTRING (21.101161 52.866421, 21.1010245 52.8660229)",3,,57,,
670573044,Przasnyska,primary,False,False,7.045,50,"LINESTRING (21.101161 52.866421, 21.1011834 52.8664829)",3,,57,,
39721942,Kanałowa,residential,False,False,52.68300000000001,,"LINESTRING (21.101161 52.866421, 21.1012405 52.8664104, 21.1019245 52.8663113)",,,,,
39713277,Grabowa,residential,False,False,250.13599999999997,,"LINESTRING (21.1037148 52.8688825, 21.1037734 52.868848, 21.1038016 52.8688205, 21.103815 52.8687792, 21.10388 52.86815, 21.10386 52.86791, 21.1035986 52.866665)",,,,,
39715255,Adamowska,residential,False,False,197.25800000000004,,"LINESTRING (21.1037148 52.8688825, 21.1022486 52.8679064, 21.1020844 52.867814, 21.1019202 52.8677511, 21.1017654 52.8677215, 21.1015921 52.8677084)",,,,,
921355953,Adamowska,residential,False,True,188.44700000000003,,"LINESTRING (21.1037148 52.8688825, 21.1043864 52.8693392, 21.1044223 52.8693854, 21.1044024 52.8698235, 21.1043957 52.8698624, 21.1043722 52.8698927, 21.1043206 52.8699061, 21.1042549 52.8699136, 21.1035134 52.8699315)",,,,,
39718517,Spółdzielcza,residential,False,False,46.001,,"LINESTRING (21.1041716 52.8651599, 21.1043106 52.865565)",,,,,
39718517,Spółdzielcza,residential,False,True,60.392,,"LINESTRING (21.1041716 52.8651599, 21.1039636 52.8646315)",,,,,
432400601,Poprzeczna,residential,False,True,43.311,,"LINESTRING (21.1041716 52.8651599, 21.1036015 52.8652476, 21.1035465 52.8652564)",,,,,
39715255,Adamowska,residential,False,True,197.258,,"LINESTRING (21.1015921 52.8677084, 21.1017654 52.8677215, 21.1019202 52.8677511, 21.1020844 52.867814, 21.1022486 52.8679064, 21.1037148 52.8688825)",,,,,
"[670573041, 670573038]",Przasnyska,primary,False,True,66.039,50,"LINESTRING (21.1015921 52.8677084, 21.1015284 52.8675137, 21.1015045 52.8674407, 21.1014011 52.8671258)",3,,57,,
"[670573036, 670573037, 670573039]",Przasnyska,primary,False,False,82.836,50,"LINESTRING (21.1015921 52.8677084, 21.1016285 52.8679818, 21.1016322 52.868101, 21.1016349 52.8681914, 21.1016364 52.8682389, 21.1016206 52.8683544, 21.1016073 52.8684517)",3,,57,,
39714087,Ciechanowska,residential,True,False,64.734,50,"LINESTRING (21.1006587 52.8685567, 21.1012878 52.8684871, 21.1016073 52.8684517)",,,,,
921355986,Ciechanowska,residential,False,False,30.712000000000003,50,"LINESTRING (21.1006587 52.8685567, 21.1006196 52.8685627, 21.1002154 52.8686251)",,,,,
39717962,Tadeusza Kościuszki,residential,True,False,36.115,,"LINESTRING (21.1003887 52.8634698, 21.1004636 52.8634643, 21.1009175 52.8634106)",,,,,
363491088,Stanisława Moniuszki,primary,False,False,96.096,,"LINESTRING (21.1003887 52.8634698, 21.1004039 52.8635692, 21.1004437 52.8638256, 21.100504 52.8642175, 21.1005213 52.8643303)",2,9,57,,
363491088,Stanisława Moniuszki,primary,False,True,100.084,,"LINESTRING (21.1003887 52.8634698, 21.1003399 52.8631442, 21.1003261 52.8630765, 21.1002568 52.8625733)",2,9,57,,
39714666,Jana Kilińskiego,residential,False,False,124.47399999999999,,"LINESTRING (21.1002568 52.8625733, 21.1003642 52.8626136, 21.1004264 52.8626415, 21.1009464 52.8629562, 21.101476 52.8632821, 21.1015871 52.8633497)",,,,,
363491088,Stanisława Moniuszki,primary,False,False,100.084,,"LINESTRING (21.1002568 52.8625733, 21.1003261 52.8630765, 21.1003399 52.8631442, 21.1003887 52.8634698)",2,9,57,,
39714666,Jana Kilińskiego,residential,False,True,124.47399999999999,,"LINESTRING (21.1015871 52.8633497, 21.101476 52.8632821, 21.1009464 52.8629562, 21.1004264 52.8626415, 21.1003642 52.8626136, 21.1002568 52.8625733)",,,,,
375442944,Jana Kilińskiego,residential,False,False,92.444,,"LINESTRING (21.1015871 52.8633497, 21.1016262 52.8634526, 21.10164 52.86349, 21.1018464 52.8640368, 21.101893 52.8641603)",,,,,
39717620,1 Maja,residential,False,True,44.269999999999996,,"LINESTRING (21.1005213 52.8643303, 21.1006784 52.86431, 21.1011661 52.8642468)",,,,,
363491088,Stanisława Moniuszki,primary,False,True,96.096,,"LINESTRING (21.1005213 52.8643303, 21.100504 52.8642175, 21.1004437 52.8638256, 21.1004039 52.8635692, 21.1003887 52.8634698)",2,9,57,,
"[438993528, 670573082]",Stanisława Moniuszki,primary,False,False,72.459,,"LINESTRING (21.1005213 52.8643303, 21.1005526 52.864534, 21.1005715 52.8646095, 21.1006256 52.8648259, 21.1006331 52.864847, 21.1006631 52.864976)","['2', '3']",,57,,
39716692,Poprzeczna,residential,True,False,51.457,,"LINESTRING (21.100886 52.8656281, 21.1009764 52.8656153, 21.1012263 52.8655795, 21.1016317 52.8655209)",,,,,
"[425005029, 438993526]",Przasnyska,primary,False,False,44.874,50,"LINESTRING (21.100886 52.8656281, 21.1009747 52.865881, 21.1010245 52.8660229)",3,,57,,
"[819171409, 819171406, 39713222, 438993526]",Przasnyska,primary,False,True,74.05199999999999,50,"LINESTRING (21.100886 52.8656281, 21.10085 52.8655343, 21.1007667 52.8653104, 21.1007287 52.8651878, 21.1007062 52.8651191, 21.1006631 52.864976)",3,,57,,
39721079,Brzozowa,residential,False,False,46.457,,"LINESTRING (21.1019245 52.8663113, 21.1017801 52.8659027)",,,,,
39721079,Brzozowa,residential,False,True,26.287,,"LINESTRING (21.1019245 52.8663113, 21.10201 52.866542)",,,,,
39721942,Kanałowa,residential,False,False,45.353,,"LINESTRING (21.1019245 52.8663113, 21.1025771 52.8662057)",,,,,
39721942,Kanałowa,residential,False,True,52.68300000000001,,"LINESTRING (21.1019245 52.8663113, 21.1012405 52.8664104, 21.101161 52.866421)",,,,,
39721079,Brzozowa,residential,False,False,26.287,,"LINESTRING (21.10201 52.866542, 21.1019245 52.8663113)",,,,,
39722016,Zielony Rynek,residential,False,True,45.78,,"LINESTRING (21.10201 52.866542, 21.1026724 52.866444)",,,,,
39722016,Zielony Rynek,residential,False,False,53.273,,"LINESTRING (21.10201 52.866542, 21.1013273 52.8666725, 21.1012525 52.8666848)",,,,,
39713430,Buźniczna,residential,False,False,27.259,,"LINESTRING (21.1025771 52.8662057, 21.1026724 52.866444)",,,,,
39713430,Buźniczna,residential,False,True,45.094,,"LINESTRING (21.1025771 52.8662057, 21.10243 52.86581)",,,,,
39721942,Kanałowa,residential,False,False,77.554,,"LINESTRING (21.1025771 52.8662057, 21.1036951 52.8660298)",,,,,
39721942,Kanałowa,residential,False,True,45.353,,"LINESTRING (21.1025771 52.8662057, 21.1019245 52.8663113)",,,,,
39721942,Kanałowa,residential,False,True,49.848,,"LINESTRING (21.1044335 52.8659822, 21.1036951 52.8660298)",,,,,
"[39718517, 685117871]","['Zielony Rynek', 'Spółdzielcza']",residential,False,False,82.74000000000001,,"LINESTRING (21.1044335 52.8659822, 21.1044766 52.8662301, 21.1036582 52.8662579)",,,,,
39718517,Spółdzielcza,residential,False,True,47.126000000000005,,"LINESTRING (21.1044335 52.8659822, 21.1043781 52.8657737, 21.1043106 52.865565)",,,,,
39715470,Rynek,residential,True,False,64.83,,"LINESTRING (21.1032315 52.8646424, 21.1032656 52.8647645, 21.1034221 52.8651156, 21.1034609 52.8652083)",,,,,
"[425005026, 318817581, 670573045, 444980066]",Adama Mickiewicza,primary,False,True,214.25400000000002,50,"LINESTRING (21.1032315 52.8646424, 21.1034758 52.8646101, 21.103993 52.8645426, 21.1043266 52.8645007, 21.10511 52.864403, 21.105556 52.8643458, 21.1063607 52.8642648)",2,8,60,,yes
"[670573046, 670573047]",Adama Mickiewicza,primary,False,False,75.18199999999999,50,"LINESTRING (21.1032315 52.8646424, 21.1026881 52.8647127, 21.1021369 52.8647855)",3,,60,,
270483969,,residential,False,False,105.29399999999998,,"LINESTRING (21.1012155 52.8619682, 21.1012935 52.861953, 21.1022207 52.8617726, 21.1027289 52.8617334)",,,,,
375442942,Kościelna,residential,False,True,173.59699999999998,,"LINESTRING (21.1012155 52.8619682, 21.1013333 52.8620473, 21.1018317 52.8623818, 21.1019721 52.8624761, 21.1022536 52.8626764, 21.1023845 52.8628301, 21.1024634 52.8629452, 21.1025072 52.8630053, 21.1025691 52.8631011, 21.1026473 52.863243)",,,,,
921355984,Przasnyska,primary,False,False,18.733,50,"LINESTRING (21.1016073 52.8684517, 21.1015526 52.8686169)",3,,57,,
"[670573036, 670573037, 670573039]",Przasnyska,primary,False,True,82.836,50,"LINESTRING (21.1016073 52.8684517, 21.1016206 52.8683544, 21.1016364 52.8682389, 21.1016349 52.8681914, 21.1016322 52.868101, 21.1016285 52.8679818, 21.1015921 52.8677084)",3,,57,,
39717962,Tadeusza Kościuszki,residential,True,False,45.574,,"LINESTRING (21.1009175 52.8634106, 21.1014322 52.8633514, 21.1015871 52.8633497)",,,,,
670573042,Przasnyska,primary,False,True,22.924,50,"LINESTRING (21.1012525 52.8666848, 21.1011834 52.8664829)",2,,57,,
39722016,Zielony Rynek,residential,False,True,53.273,,"LINESTRING (21.1012525 52.8666848, 21.1013273 52.8666725, 21.10201 52.866542)",,,,,
670573042,Przasnyska,primary,False,False,50.042,50,"LINESTRING (21.1012525 52.8666848, 21.101369 52.8670341, 21.1014011 52.8671258)",2,,57,,
39717761,Władysława Jagiełły,residential,False,False,45.391999999999996,,"LINESTRING (21.0948263 52.8635445, 21.0949034 52.8637578, 21.0949868 52.8639409)",2,,,,
39717761,Władysława Jagiełły,residential,False,True,92.28299999999999,,"LINESTRING (21.0948263 52.8635445, 21.094897 52.8635152, 21.0950248 52.8631869, 21.0951101 52.8629032, 21.0951553 52.8627531)",2,,,,
39713430,Buźniczna,residential,False,False,45.094,,"LINESTRING (21.10243 52.86581, 21.1025771 52.8662057)",,,,,
39713430,Buźniczna,residential,False,True,43.759,,"LINESTRING (21.10243 52.86581, 21.1023006 52.8654243)",,,,,
432400603,Dunaj,residential,False,False,44.827,,"LINESTRING (21.10243 52.86581, 21.1017801 52.8659027)",,,,,
432400603,Dunaj,residential,False,True,86.047,,"LINESTRING (21.10243 52.86581, 21.1036069 52.8656488, 21.1036801 52.8656388)",,,,,
670573043,Przasnyska,primary,False,False,45.205,50,"LINESTRING (21.1010245 52.8660229, 21.101161 52.866421)",3,,57,,
"[425005029, 438993526]",Przasnyska,primary,False,True,44.874,50,"LINESTRING (21.1010245 52.8660229, 21.1009747 52.865881, 21.100886 52.8656281)",3,,57,,
432400603,Dunaj,residential,False,True,52.485,,"LINESTRING (21.1010245 52.8660229, 21.101106 52.8660045, 21.1017801 52.8659027)",,,,,
432413718,Spółdzielcza,residential,False,False,60.346,,"LINESTRING (21.1036983 52.8638704, 21.1039089 52.864398)",,,,,
694356086,1 Maja,residential,False,False,29.98,,"LINESTRING (21.1036983 52.8638704, 21.1041344 52.8638123)",,,,,
"[945126355, 39718223]",1 Maja,residential,True,False,53.114999999999995,,"LINESTRING (21.1036983 52.8638704, 21.1030784 52.863949, 21.102989 52.8640275)",,,,,
39716794,Rynek,residential,True,False,71.444,,"LINESTRING (21.1021369 52.8647855, 21.1020887 52.8646871, 21.1019456 52.8642937, 21.101893 52.8641603)",,,,,
"[670573046, 670573047]",Adama Mickiewicza,primary,False,True,75.18199999999999,50,"LINESTRING (21.1021369 52.8647855, 21.1026881 52.8647127, 21.1032315 52.8646424)",3,,60,,
"[670573049, 425005022, 819171407]",Adama Mickiewicza,primary,False,False,101.177,50,"LINESTRING (21.1021369 52.8647855, 21.1018996 52.8648177, 21.1016519 52.8648512, 21.1013843 52.864885, 21.1008764 52.8649491, 21.1006631 52.864976)","['2', '3']",8,60,,
39713430,Buźniczna,residential,False,False,43.759,,"LINESTRING (21.1023006 52.8654243, 21.10243 52.86581)",,,,,
432413717,Rynek,residential,False,False,6.258,,"LINESTRING (21.1023006 52.8654243, 21.1023476 52.8653757)",,,,,
39713277,Grabowa,residential,False,True,43.489,,"LINESTRING (21.1036801 52.8656388, 21.1036951 52.8660298)",,,,,
39716732,Dunaj,residential,False,True,43.112,,"LINESTRING (21.1036801 52.8656388, 21.1037435 52.8656314, 21.1043106 52.865565)",,,,,
432400603,Dunaj,residential,False,False,86.047,,"LINESTRING (21.1036801 52.8656388, 21.1036069 52.8656488, 21.10243 52.86581)",,,,,
39713786,Bolesława Chrobrego,residential,False,True,20.123,,"LINESTRING (21.0951553 52.8627531, 21.0954393 52.8626952)",2,,,,
39717761,Władysława Jagiełły,residential,False,False,92.283,,"LINESTRING (21.0951553 52.8627531, 21.0951101 52.8629032, 21.0950248 52.8631869, 21.094897 52.8635152, 21.0948263 52.8635445)",2,,,,
39717620,1 Maja,residential,False,False,49.735,,"LINESTRING (21.101893 52.8641603, 21.1016716 52.8641866, 21.1011661 52.8642468)",,,,,
