osmid,oneway,name,highway,junction,reversed,length,geometry,lanes,maxspeed
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,10.004999999999999,"LINESTRING (49.3003047 31.9430366, 49.300258 31.9430579, 49.3002064 31.9430682)",,
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,32.451,"LINESTRING (49.3002064 31.9430682, 49.3001378 31.9430641, 49.3000747 31.9430409, 49.3000243 31.9430011, 49.2999925 31.9429494, 49.2999828 31.9428916)",,
302188255,True,استاد بختیار باورصاد,primary,,False,233.70399999999998,"LINESTRING (49.3002064 31.9430682, 49.29991 31.9434309, 49.2998693 31.9434846, 49.2995123 31.9440802, 49.2993638 31.9443279, 49.2989953 31.9448982)",,
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,7.266,"LINESTRING (49.2999828 31.9428916, 49.2999875 31.9428592, 49.2999994 31.9428281)",,
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,8.059999999999999,"LINESTRING (49.2999994 31.9428281, 49.3000204 31.9427965, 49.3000487 31.9427694)",,
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,31.700000000000003,"LINESTRING (49.3000487 31.9427694, 49.3000985 31.9427408, 49.3001561 31.9427259, 49.3002162 31.942726, 49.3002737 31.9427409, 49.3003235 31.9427695, 49.3003456 31.9427928)",,
178702033,True,میدان بسیج (نفتون),primary,roundabout,False,28.255000000000003,"LINESTRING (49.3003613 31.9428092, 49.3003837 31.9428563, 49.3003889 31.9429069, 49.3003766 31.9429567, 49.3003477 31.9430011, 49.3003047 31.9430366)",,
302020787,True,نفتون,residential,,False,116.79400000000001,"LINESTRING (49.3003613 31.9428092, 49.3005054 31.9427603, 49.3005526 31.9427606, 49.3012292 31.9427643, 49.3015767 31.94284)",,
1081791698,True,استاد بختیار باورصاد,primary,,False,227.45300000000003,"LINESTRING (49.2963545 31.9485509, 49.2964495 31.9483448, 49.2965356 31.9481904, 49.296669 31.9479711, 49.2968785 31.9476811, 49.2972473 31.9471717, 49.2973786 31.9469962, 49.297549 31.9467792)",,
302021762,False,جاده نفتون - عیدی نصیرها,residential,,False,34.179,"LINESTRING (49.3065297 31.948574, 49.3063308 31.9488309)",,
303613111,False,لین ۲۵,residential,,True,51.592999999999996,"LINESTRING (49.3065297 31.948574, 49.3064042 31.948385, 49.3063707 31.9482303, 49.3063412 31.9481441)",,
302021762,False,جاده نفتون - عیدی نصیرها,residential,,True,34.179,"LINESTRING (49.3063308 31.9488309, 49.3065297 31.948574)",,
302021762,False,جاده نفتون - عیدی نصیرها,residential,,False,161.837,"LINESTRING (49.3063308 31.9488309, 49.3062472 31.9489965, 49.3062008 31.9490332, 49.3061414 31.9490803, 49.3060131 31.9491486, 49.3058316 31.9492453, 49.3055419 31.9493705, 49.3054373 31.9494229, 49.3052951 31.9496129, 49.3054294 31.9496946, 49.3055231 31.9497517)",,
302020846,False,نفتون,residential,,False,33.892,"LINESTRING (49.3015767 31.94284, 49.3018985 31.9429754)",,
302020788,True,,residential,,False,122.405,"LINESTRING (49.3015767 31.94284, 49.3008565 31.942906, 49.3003047 31.9430366)",,
302020846,False,نفتون,residential,,True,21.347,"LINESTRING (49.3020938 31.9430723, 49.3018985 31.9429754)",,
302020846,False,نفتون,residential,,False,141.198,"LINESTRING (49.3020938 31.9430723, 49.3026893 31.943405, 49.3030794 31.9436209, 49.3033467 31.9437666)",,
448908543,False,,residential,,True,62.55,"LINESTRING (49.3020938 31.9430723, 49.3018824 31.9433862, 49.3016786 31.9432838)",,
302020846,False,نفتون,residential,,False,73.797,"LINESTRING (49.3047443 31.9445397, 49.3050378 31.9447524, 49.3052576 31.9449157, 49.3053359 31.9449738)",,
302020846,False,نفتون,residential,,True,157.55499999999998,"LINESTRING (49.3047443 31.9445397, 49.3045643 31.9444159, 49.3042294 31.9442409, 49.3040847 31.9441632, 49.3034974 31.9438477, 49.3033467 31.9437666)",,
"[1187527081, 302021236]",False,دلسا,residential,,False,185.219,"LINESTRING (49.3047443 31.9445397, 49.3044954 31.9447876, 49.3038975 31.9444336, 49.3031727 31.9440566)",,
