osmid,ref,highway,junction,oneway,reversed,length,geometry,name
175580976,94,secondary,roundabout,True,False,31.846,"LINESTRING (54.007717 27.7635041, 54.0076463 27.7634879, 54.0075984 27.7634334, 54.0075802 27.7633588, 54.0075984 27.7632841)",
557080685,94,secondary,,True,False,179.572,"LINESTRING (54.007717 27.7635041, 54.0074921 27.7635734, 54.0073069 27.7636786, 54.0069205 27.7640023, 54.0063259 27.7645207)",خیابان امام خمینی
175580976,94,secondary,roundabout,True,False,26.071,"LINESTRING (54.0075984 27.7632841, 54.0077968 27.7631287)",
175580976,94,secondary,roundabout,True,False,9.332,"LINESTRING (54.0078105 27.76349, 54.007717 27.7635041)",
1255161366,,residential,,False,True,122.121,"LINESTRING (54.0078105 27.76349, 54.0078785 27.7636552, 54.008371 27.7644682)",امام شافعی
175580976,94,secondary,roundabout,True,False,31.444,"LINESTRING (54.0077968 27.7631287, 54.0078949 27.7630884, 54.0079861 27.7630944, 54.0080614 27.7631166, 54.008094 27.763138)",
175580984,,secondary,,True,False,72.761,"LINESTRING (54.0077968 27.7631287, 54.0078661 27.7630368, 54.0078893 27.762934, 54.0079083 27.7628219, 54.007862 27.7624988)",خیابان امام خمینی
175580976,94,secondary,roundabout,True,False,35.425,"LINESTRING (54.008123 27.763157, 54.0081458 27.7632215, 54.0081298 27.7632942, 54.0080774 27.7633669, 54.0079882 27.7634116)",
557080679,94,secondary,,True,False,88.272,"LINESTRING (54.008123 27.763157, 54.0082393 27.7632256, 54.0083214 27.7632599, 54.0084491 27.7632922, 54.0086224 27.7633124, 54.0089812 27.7633218)",بلوار ابوذر
175580976,94,secondary,roundabout,True,False,19.561999999999998,"LINESTRING (54.0079882 27.7634116, 54.0079086 27.7634516, 54.0078105 27.76349)",
175580980,,secondary,roundabout,True,False,2.484,"LINESTRING (54.0078062 27.7620954, 54.0077945 27.7620756)",
175580980,,secondary,roundabout,True,False,19.316000000000003,"LINESTRING (54.0077945 27.7620756, 54.0078091 27.7620147, 54.0078467 27.7619612, 54.0078884 27.7619298)",
175581018,,secondary_link,,True,False,20.634,"LINESTRING (54.0077945 27.7620756, 54.0076949 27.7620091, 54.0076442 27.7619488)",
175580980,,secondary,roundabout,True,False,32.474,"LINESTRING (54.0078884 27.7619298, 54.0080281 27.7618837, 54.0081365 27.761867, 54.0082054 27.7618818)",
175580981,,secondary,,True,False,17.761,"LINESTRING (54.0082054 27.7618818, 54.0083847 27.7618634)",بلوار امام خمینی
175580980,,secondary,roundabout,True,False,25.1,"LINESTRING (54.0082054 27.7618818, 54.0082575 27.7619316, 54.0082617 27.7619796, 54.0082304 27.7620276, 54.0081949 27.7620719)",
175580980,,secondary,roundabout,True,False,11.471,"LINESTRING (54.0081949 27.7620719, 54.0080928 27.7621217)",
175580980,,secondary,roundabout,True,False,31.273,"LINESTRING (54.0080928 27.7621217, 54.0079593 27.7621549, 54.0078884 27.7621512, 54.0078216 27.7621217, 54.0078062 27.7620954)",
