osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,maxspeed
163111623,آیت الله طالقانی,secondary,False,False,58.537,,"LINESTRING (54.9374024 26.5950816, 54.9369757 26.5954443)",,
572562514,,residential,False,False,93.456,,"LINESTRING (54.9374024 26.5950816, 54.9373334 26.5959198)",,
630018322,,secondary,True,False,37.054,,"LINESTRING (54.9374024 26.5950816, 54.9376222 26.5948125)",,
163111619,شهید منتظری,tertiary,False,True,69.586,,"LINESTRING (54.9382495 26.5948354, 54.9382027 26.5954598)",,
163111608,میدان انقلاب,secondary,True,False,57.528000000000006,roundabout,"LINESTRING (54.9382495 26.5948354, 54.9382249 26.5949059, 54.9381807 26.5949684, 54.9381199 26.5950185, 54.9380467 26.5950528, 54.9379661 26.595069, 54.9378835 26.595066, 54.9378046 26.5950439)",,
145356075,امام خمینی,secondary,False,False,13.731,,"LINESTRING (54.9377736 26.5983132, 54.9379061 26.598348)",,
145356075,امام خمینی,secondary,False,True,45.258,,"LINESTRING (54.9377736 26.5983132, 54.9373441 26.5981784)",,
300121182,شهیدسعدانی,tertiary,False,True,150.743,,"LINESTRING (54.9377736 26.5983132, 54.9374234 26.5996322)",,
145356075,امام خمینی,secondary,False,True,18.478,,"LINESTRING (54.9380864 26.5983883, 54.9379061 26.598348)",,
300121338,بلوارملاح کنگی,secondary,True,False,136.856,,"LINESTRING (54.9380864 26.5983883, 54.9384006 26.5984303, 54.9389445 26.5986136, 54.9390679 26.5986626, 54.9393809 26.5987869)",2,
300121266,,secondary_link,False,False,9.353,,"LINESTRING (54.9410613 26.5997487, 54.9410037 26.5998152)",,
300121182,شهیدسعدانی,tertiary,False,False,21.626,,"LINESTRING (54.937295 26.6000713, 54.937349 26.5998829)",,
1103778541,,tertiary,True,False,37.159,,"LINESTRING (54.937295 26.6000713, 54.9372104 26.600291, 54.9371561 26.6003805)",,
300121148,شهید سعدانی,tertiary,False,True,54.082,,"LINESTRING (54.9365236 26.6006243, 54.93598 26.600607)",,
1265246263,,tertiary,True,False,40.995000000000005,,"LINESTRING (54.9365236 26.6006243, 54.9367632 26.6005237, 54.936887 26.6004518)",,
300121148,شهید سعدانی,tertiary,False,False,15.471,,"LINESTRING (54.9358245 26.600602, 54.93598 26.600607)",,
300121148,شهید سعدانی,tertiary,False,True,18.193,,"LINESTRING (54.9358245 26.600602, 54.9356417 26.6005948)",,
722704013,شهید رجایی,secondary,False,True,73.593,,"LINESTRING (54.9373496 26.5943894, 54.9366141 26.5943154)",2,
722704013,شهید رجایی,secondary,False,False,54.361000000000004,,"LINESTRING (54.9373496 26.5943894, 54.9374647 26.594401, 54.9378877 26.5944744)",2,
630244705,,tertiary,False,False,12.152,,"LINESTRING (54.9378877 26.5944744, 54.9378228 26.5943818)",,
163111608,میدان انقلاب,secondary,True,False,35.652,roundabout,"LINESTRING (54.9378877 26.5944744, 54.9379917 26.5945081, 54.9380706 26.5945301, 54.9381404 26.5945696, 54.9381964 26.594624)",,
300121279,بلوار شهید بهشتی,secondary,True,False,175.586,,"LINESTRING (54.9378877 26.5944744, 54.9381158 26.5943367, 54.9381959 26.5942193, 54.9386841 26.5931064)",,
722704013,شهید رجایی,secondary,False,True,54.361000000000004,,"LINESTRING (54.9378877 26.5944744, 54.9374647 26.594401, 54.9373496 26.5943894)",2,
163111608,میدان انقلاب,secondary,True,False,24.291999999999998,roundabout,"LINESTRING (54.9376945 26.5946056, 54.9377552 26.5945556, 54.9378284 26.5945212, 54.9378877 26.5944744)",,
300121340,شهید رجایی,living_street,True,False,42.004999999999995,,"LINESTRING (54.9376945 26.5946056, 54.9375752 26.5945137, 54.9373496 26.5943894)",,
163111619,شهید منتظری,tertiary,False,False,69.586,,"LINESTRING (54.9382027 26.5954598, 54.9382495 26.5948354)",,
163111619,شهید منتظری,tertiary,False,True,63.278,,"LINESTRING (54.9382027 26.5954598, 54.9381601 26.5960276)",,
163111609,شهید بحرپیما,tertiary,False,False,99.929,,"LINESTRING (54.9382027 26.5954598, 54.9390092 26.595552, 54.9391921 26.5956041)",,30
163111609,شهید بحرپیما,tertiary,False,False,21.351,,"LINESTRING (54.9391921 26.5956041, 54.9393065 26.5957666)",,30
163111609,شهید بحرپیما,tertiary,False,True,99.929,,"LINESTRING (54.9391921 26.5956041, 54.9390092 26.595552, 54.9382027 26.5954598)",,30
630244684,,residential,False,False,235.822,,"LINESTRING (54.9391921 26.5956041, 54.9392333 26.5955115, 54.9392283 26.5951867, 54.9393441 26.5951311, 54.9397001 26.5951201, 54.9401512 26.5951668, 54.9401814 26.595091, 54.9402739 26.5948594, 54.9404366 26.5947744, 54.9405655 26.5944341)",,
163111609,شهید بحرپیما,tertiary,False,False,28.551,,"LINESTRING (54.9393065 26.5957666, 54.9394819 26.5959699)",,30
163111609,شهید بحرپیما,tertiary,False,True,21.351,,"LINESTRING (54.9393065 26.5957666, 54.9391921 26.5956041)",,30
630244680,,living_street,False,False,144.42,,"LINESTRING (54.9393065 26.5957666, 54.939117 26.5961245, 54.9390289 26.5962377, 54.9389994 26.5962995, 54.9388706 26.5965008, 54.9387446 26.5966349, 54.9386567 26.5969147)",,
163111609,شهید بحرپیما,tertiary,False,False,76.973,,"LINESTRING (54.9394819 26.5959699, 54.9399967 26.5964869)",,30
163111609,شهید بحرپیما,tertiary,False,True,28.551,,"LINESTRING (54.9394819 26.5959699, 54.9393065 26.5957666)",,30
"[630244681, 630244682]",,residential,False,"[False, True]",170.279,,"LINESTRING (54.9394819 26.5959699, 54.9393594 26.5962287, 54.9392753 26.5968071, 54.9391446 26.5969971, 54.9386567 26.5969147)",,
163111609,شهید بحرپیما,tertiary,False,False,40.686,,"LINESTRING (54.9401493 26.5966401, 54.9404173 26.5969166)",,30
163111609,شهید بحرپیما,tertiary,False,True,22.812,,"LINESTRING (54.9401493 26.5966401, 54.9399967 26.5964869)",,30
300121177,,residential,False,True,250.642,,"LINESTRING (54.9401493 26.5966401, 54.9393809 26.5987869)",,30
163111609,شهید بحرپیما,tertiary,False,False,7.949,,"LINESTRING (54.9404173 26.5969166, 54.9404689 26.5969712)",,30
163111609,شهید بحرپیما,tertiary,False,True,40.686,,"LINESTRING (54.9404173 26.5969166, 54.9401493 26.5966401)",,30
300121351,,residential,False,False,239.97699999999998,,"LINESTRING (54.9404173 26.5969166, 54.9401261 26.597738, 54.9400389 26.5984794, 54.9398624 26.5990073)",,30
163111610,,secondary_link,False,False,36.922,,"LINESTRING (54.9354575 26.5968655, 54.9355598 26.5971847)",,
163111623,آیت الله طالقانی,secondary,False,True,54.048,,"LINESTRING (54.9354575 26.5968655, 54.9358215 26.5965045)",,
630018323,آیت الله طالقانی,secondary,True,False,77.856,,"LINESTRING (54.9354575 26.5968655, 54.9351602 26.5972927, 54.9350479 26.5974622)",,
630244702,شهیید بحر پیما,tertiary,False,True,26.347,,"LINESTRING (54.9411383 26.5976543, 54.9412621 26.5978638)",1,
163111609,شهید بحرپیما,tertiary,False,True,101.061,,"LINESTRING (54.9411383 26.5976543, 54.9410051 26.5975381, 54.9407044 26.5972202, 54.9404689 26.5969712)",,30
630244701,,residential,False,True,98.21000000000001,,"LINESTRING (54.9411383 26.5976543, 54.9412253 26.5976062, 54.9415291 26.597738, 54.94206 26.5978587)",,
630244704,,residential,False,True,54.597,,"LINESTRING (54.9411383 26.5976543, 54.9410043 26.5977105, 54.9408051 26.5980218)",,
145356075,امام خمینی,secondary,False,False,105.234,,"LINESTRING (54.9357143 26.5976666, 54.9367129 26.5979802)",,
145356075,امام خمینی,secondary,False,True,36.296,,"LINESTRING (54.9357143 26.5976666, 54.935369 26.5975607)",,
163111610,,secondary_link,False,True,55.743,,"LINESTRING (54.9357143 26.5976666, 54.9355598 26.5971847)",,
572562497,,residential,False,False,81.393,,"LINESTRING (54.9357143 26.5976666, 54.9358287 26.5983914)",,
163111613,,tertiary,True,False,52.612,,"LINESTRING (54.9380182 26.5979191, 54.9380488 26.5981298, 54.9380864 26.5983883)",,
163111619,شهید منتظری,tertiary,False,False,88.923,,"LINESTRING (54.9380182 26.5979191, 54.9380703 26.5972246, 54.9380781 26.5971212)",,
145356075,امام خمینی,secondary,False,False,18.478,,"LINESTRING (54.9379061 26.598348, 54.9380864 26.5983883)",,
145356075,امام خمینی,secondary,False,True,13.731,,"LINESTRING (54.9379061 26.598348, 54.9377736 26.5983132)",,
163111612,,tertiary,True,False,48.977,,"LINESTRING (54.9379061 26.598348, 54.9380182 26.5979191)",,
163111608,میدان انقلاب,secondary,True,False,24.655,roundabout,"LINESTRING (54.9381964 26.594624, 54.9382348 26.5946894, 54.9382529 26.5947615, 54.9382495 26.5948354)",,
613238403,,residential,False,True,168.636,,"LINESTRING (54.9381964 26.594624, 54.9382695 26.5945443, 54.9383403 26.594481, 54.9384925 26.5943987, 54.9386836 26.5943481, 54.9397855 26.5942957)",1,
163111608,میدان انقلاب,secondary,True,False,24.664,roundabout,"LINESTRING (54.9376222 26.5948125, 54.9376256 26.5947386, 54.9376502 26.5946681, 54.9376945 26.5946056)",,
300121330,,secondary,True,False,40.21,,"LINESTRING (54.9378046 26.5950439, 54.9374024 26.5950816)",,
163111608,میدان انقلاب,secondary,True,False,32.871,roundabout,"LINESTRING (54.9378046 26.5950439, 54.9377348 26.5950044, 54.9376787 26.5949501, 54.9376404 26.5948846, 54.9376222 26.5948125)",,
300121177,,residential,False,False,250.642,,"LINESTRING (54.9393809 26.5987869, 54.9401493 26.5966401)",,30
300121338,بلوارملاح کنگی,secondary,True,False,10.461,,"LINESTRING (54.9393809 26.5987869, 54.9394771 26.598825)",2,
300121227,,residential,False,False,9.357,,"LINESTRING (54.9394771 26.598825, 54.939436 26.5989007)",,
300121338,بلوارملاح کنگی,secondary,True,False,43.342,,"LINESTRING (54.9394771 26.598825, 54.9398624 26.5990073)",2,
300121227,,residential,False,True,9.357,,"LINESTRING (54.939436 26.5989007, 54.9394771 26.598825)",,
613238397,بلوارملاح کنگی,secondary,True,False,126.184,,"LINESTRING (54.939436 26.5989007, 54.9389088 26.5986915, 54.9383675 26.5985089, 54.9382649 26.5984649)",2,
630244674,,residential,False,True,70.083,,"LINESTRING (54.939436 26.5989007, 54.939206 26.5992444, 54.9390226 26.5994053)",,
721913401,,residential,False,True,82.189,,"LINESTRING (54.939436 26.5989007, 54.9394293 26.5992831, 54.939336 26.5996299)",,
300121338,بلوارملاح کنگی,secondary,True,False,31.851,,"LINESTRING (54.9398624 26.5990073, 54.9400165 26.5990801, 54.9401388 26.5991515)",2,
300121351,,residential,False,True,239.977,,"LINESTRING (54.9398624 26.5990073, 54.9400389 26.5984794, 54.9401261 26.597738, 54.9404173 26.5969166)",,30
300121266,,secondary_link,False,True,9.353,,"LINESTRING (54.9410037 26.5998152, 54.9410613 26.5997487)",,
613238397,بلوارملاح کنگی,secondary,True,False,5.266,,"LINESTRING (54.9410037 26.5998152, 54.940962 26.599786)",2,
572562510,,residential,False,False,20.85,,"LINESTRING (54.9370488 26.6001292, 54.9368404 26.6001501)",,
300121245,,residential,False,False,45.216,,"LINESTRING (54.9371561 26.6003805, 54.9376101 26.6004042)",,30
1103778541,,tertiary,True,False,20.688,,"LINESTRING (54.9371561 26.6003805, 54.9370568 26.600544)",,
300121245,,residential,False,True,58.967,,"LINESTRING (54.9382031 26.6004126, 54.9376101 26.6004042)",,30
506761723,سلمان فارسی,residential,False,False,33.005,,"LINESTRING (54.9382031 26.6004126, 54.9382125 26.6001159)",2,
300121148,شهید سعدانی,tertiary,False,False,18.33,,"LINESTRING (54.9344895 26.6005971, 54.9346723 26.6005757)",,
300121148,شهید سعدانی,tertiary,False,True,45.495000000000005,,"LINESTRING (54.9344895 26.6005971, 54.934193 26.6006675, 54.9340602 26.6007314)",,
572562517,,residential,False,False,88.838,,"LINESTRING (54.9344895 26.6005971, 54.9346267 26.6001854, 54.9347252 26.5998267)",,
300121148,شهید سعدانی,tertiary,False,False,11.398,,"LINESTRING (54.9339527 26.600767, 54.9340602 26.6007314)",,
572562523,ساعتی,residential,False,True,109.889,,"LINESTRING (54.9339527 26.600767, 54.9340639 26.60042, 54.9340958 26.600284, 54.9342633 26.5998192)",,
1103778540,,residential,False,True,46.444,,"LINESTRING (54.9339527 26.600767, 54.9337238 26.6007879, 54.9336056 26.6007564, 54.9334929 26.600743)",,
145356075,امام خمینی,secondary,False,False,12.073,,"LINESTRING (54.9343706 26.5972514, 54.9344852 26.5972873)",,
145356075,امام خمینی,secondary,False,True,49.421,,"LINESTRING (54.9343706 26.5972514, 54.9339014 26.5971047)",,
323937978,,residential,False,False,78.094,,"LINESTRING (54.9343706 26.5972514, 54.9342038 26.5976913, 54.9340139 26.5978578)",,30
323937978,,residential,False,False,38.323,,"LINESTRING (54.9329418 26.5985409, 54.9326451 26.5987609)",,30
507407525,,residential,False,True,25.546,,"LINESTRING (54.9329418 26.5985409, 54.932696 26.598474)",,30
323937978,,residential,False,True,131.295,,"LINESTRING (54.9329418 26.5985409, 54.9331101 26.5984611, 54.9333026 26.5983495, 54.9338878 26.5979684, 54.9340139 26.5978578)",,30
323937978,,residential,False,True,24.884,,"LINESTRING (54.9324524 26.5989037, 54.9326451 26.5987609)",,30
"[630244659, 630244661, 630244655]",,residential,False,"[False, True]",275.964,,"LINESTRING (54.9324524 26.5989037, 54.9323073 26.599442, 54.9323417 26.5995101, 54.9325344 26.5995516, 54.9324652 26.599957, 54.9331881 26.5998838, 54.9332648 26.5998289, 54.9338496 26.5997581)",,
613238397,بلوارملاح کنگی,secondary,True,False,19.686,,"LINESTRING (54.9382649 26.5984649, 54.9380864 26.5983883)",2,
506761723,سلمان فارسی,residential,False,True,183.656,,"LINESTRING (54.9382649 26.5984649, 54.9382387 26.5992904, 54.9382125 26.6001159)",2,
300121148,شهید سعدانی,tertiary,False,True,11.398,,"LINESTRING (54.9340602 26.6007314, 54.9339527 26.600767)",,
