osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,junction,bridge
643430828,,منتظری ۸,residential,False,True,36.357,30,"LINESTRING (50.6375756 36.9239301, 50.6376605 36.9240252, 50.6377342 36.9242269)",,
"[643430832, 643430831]",,,residential,False,"[False, True]",92.636,,"LINESTRING (50.6385331 36.9258309, 50.6387539 36.9258318, 50.6388449 36.9257982, 50.6390178 36.9255674, 50.6389657 36.9252628)",,
643430833,,,residential,False,False,70.715,30,"LINESTRING (50.6385331 36.9258309, 50.6383787 36.925769, 50.6383481 36.925685, 50.6382863 36.9252776)",,
529960606,,,residential,False,False,38.17,30,"LINESTRING (50.6382863 36.9252776, 50.6379771 36.9255158)",,
643430833,,,residential,False,False,64.074,30,"LINESTRING (50.6382863 36.9252776, 50.6382381 36.9250482, 50.6380799 36.9248359, 50.6380244 36.9247502)",,
643430833,,,residential,False,True,70.715,30,"LINESTRING (50.6382863 36.9252776, 50.6383481 36.925685, 50.6383787 36.925769, 50.6385331 36.9258309)",,
318175122,,,residential,False,True,67.374,30,"LINESTRING (50.63825 36.9236536, 50.6375756 36.9239301)",,
318175125,,,residential,False,False,41.619,30,"LINESTRING (50.6388776 36.9205262, 50.6388735 36.9204512, 50.6391695 36.9202681)",,
318175125,,,residential,False,True,136.678,30,"LINESTRING (50.6388776 36.9205262, 50.6386534 36.9205811, 50.6385754 36.9206001, 50.6385231 36.9206399, 50.6384706 36.920782, 50.6381874 36.920868, 50.6379501 36.92099, 50.637733 36.9212382)",,
643440117,,,residential,False,False,105.30099999999999,,"LINESTRING (50.6388776 36.9205262, 50.639054 36.9207813, 50.6390355 36.9208774, 50.6387582 36.9210523, 50.6386688 36.9211656, 50.6385302 36.9212543)",,
601085348,2,میدان امام خمینی,trunk,True,False,22.059,30,"LINESTRING (50.643044 36.9223961, 50.6431178 36.9223662, 50.6431998 36.9223575, 50.6432076 36.9223588, 50.6432808 36.9223708)",roundabout,
681932920,2,بلوار مطهری,trunk,False,False,155.67800000000003,,"LINESTRING (50.643044 36.9223961, 50.642842 36.922063, 50.6428035 36.9220041, 50.6424881 36.9215222, 50.6424479 36.9214604, 50.6423652 36.9212837, 50.6423487 36.9212048, 50.6423491 36.9211756, 50.6423497 36.9211236)",,
378959281,2,بلوار امام خمینی,primary,True,False,66.501,,"LINESTRING (50.6461685 36.920399, 50.6456183 36.9208042)",,
382737840,,شمالی ۴۲,residential,False,False,129.205,30,"LINESTRING (50.6461685 36.920399, 50.6462539 36.9204995, 50.6463043 36.9209249, 50.6464997 36.9211814, 50.6466772 36.9214602)",,
382737840,,شمالی ۴۲,residential,False,True,54.423,30,"LINESTRING (50.6479301 36.9225177, 50.6479193 36.9224485, 50.6478315 36.9223812, 50.6475156 36.9221807)",,
382737841,2,توساسان,residential,False,False,98.947,30,"LINESTRING (50.6479301 36.9225177, 50.6472741 36.9227959, 50.6470376 36.9230239)",,
382737843,2,توساسان,residential,False,False,79.139,30,"LINESTRING (50.6479301 36.9225177, 50.648288 36.922566, 50.6488127 36.9225243)",,
382737841,2,توساسان,residential,False,True,13.603,30,"LINESTRING (50.6469498 36.9231241, 50.6470376 36.9230239)",,
382737841,2,توساسان,residential,False,False,49.09,30,"LINESTRING (50.6469498 36.9231241, 50.6467403 36.9233326, 50.6466697 36.923411, 50.6465889 36.9234537)",,
574773855,,چهاردهم,residential,False,False,114.561,,"LINESTRING (50.6469498 36.9231241, 50.6471159 36.9231648, 50.6472307 36.9232366, 50.6473721 36.9234647, 50.6474091 36.9236063, 50.6478789 36.9235994)",,
529960640,,شانزدهم,residential,False,False,41.33,,"LINESTRING (50.6465889 36.9234537, 50.6469435 36.9236941)",,
382737841,2,توساسان,residential,False,False,70.691,30,"LINESTRING (50.6465889 36.9234537, 50.6464943 36.9234668, 50.6462207 36.9234582, 50.645798 36.9234199)",,
382737841,2,توساسان,residential,False,True,49.09,30,"LINESTRING (50.6465889 36.9234537, 50.6466697 36.923411, 50.6467403 36.9233326, 50.6469498 36.9231241)",,
231501841,2,شهدا,secondary,True,False,166.961,,"LINESTRING (50.643722 36.9234877, 50.6439141 36.9235986, 50.6441186 36.9238124, 50.6443034 36.9240866, 50.6445194 36.9244349, 50.6446987 36.9247462)",,
382737841,2,توساسان,residential,False,True,79.943,30,"LINESTRING (50.643722 36.9234877, 50.6440374 36.9233922, 50.6442844 36.9233906, 50.6444893 36.9233993, 50.6445989 36.9234052)",,
642198145,2,شهدا,secondary,False,False,76.156,,"LINESTRING (50.643722 36.9234877, 50.6435477 36.9233354, 50.6432634 36.9231918, 50.6430399 36.9230822)",,
642241176,2,,primary_link,False,False,9.844,30,"LINESTRING (50.6483566 36.9186338, 50.6484349 36.9186964)",,
447774822,,استاد مطهری ۱۷,residential,False,False,97.64399999999999,30,"LINESTRING (50.6483566 36.9186338, 50.6482343 36.9185484, 50.6474594 36.9182244, 50.6473988 36.918216)",,
447774822,,استاد مطهری ۱۷,residential,False,False,38.662,30,"LINESTRING (50.6471835 36.9182565, 50.6470054 36.918383, 50.6468104 36.9184034)",,
447774822,,استاد مطهری ۱۷,residential,False,True,20.392,30,"LINESTRING (50.6471835 36.9182565, 50.6473281 36.9182063, 50.6473988 36.918216)",,
447774822,,استاد مطهری ۱۷,residential,False,False,22.478,30,"LINESTRING (50.6468104 36.9184034, 50.6466816 36.9183808, 50.6465608 36.9183756)",,
447774822,,استاد مطهری ۱۷,residential,False,True,38.662,30,"LINESTRING (50.6468104 36.9184034, 50.6470054 36.918383, 50.6471835 36.9182565)",,
447775269,,,residential,False,True,122.366,30,"LINESTRING (50.6468104 36.9184034, 50.6469406 36.9185086, 50.6471181 36.9185871, 50.6471929 36.9186516, 50.6472626 36.9189675, 50.6473281 36.9191089, 50.647477 36.9193066)",,
231501661,2,بلوار امام خمینی,primary,True,False,108.219,,"LINESTRING (50.647477 36.9193066, 50.6483566 36.9186338)",,
447775269,,,residential,False,False,122.366,30,"LINESTRING (50.647477 36.9193066, 50.6473281 36.9191089, 50.6472626 36.9189675, 50.6471929 36.9186516, 50.6471181 36.9185871, 50.6469406 36.9185086, 50.6468104 36.9184034)",,
681932920,2,بلوار مطهری,trunk,False,True,36.193,,"LINESTRING (50.6441111 36.9183047, 50.6438721 36.9185682)",,
"[642492351, 447775271]",,استاد مطهری ۱۵,residential,False,"[False, True]",269.43600000000004,30,"LINESTRING (50.6441111 36.9183047, 50.6442427 36.9183881, 50.6443053 36.9184278, 50.6445196 36.9185082, 50.6447606 36.918567, 50.6449816 36.9186099, 50.6451624 36.9186206, 50.6453231 36.918717, 50.6457713 36.9188652, 50.6459322 36.9188665, 50.6461816 36.9188194, 50.6462996 36.9187186, 50.6463882 36.9187272, 50.6466257 36.9190975)",,
231501802,2,سجادی,trunk,True,False,38.813,30,"LINESTRING (50.6431527 36.9227499, 50.6431386 36.9228998, 50.6430399 36.9230822)",,
601085348,2,میدان امام خمینی,trunk,True,False,36.385000000000005,30,"LINESTRING (50.6431527 36.9227499, 50.6430874 36.922734, 50.64303 36.9227045, 50.642985 36.9226636, 50.6429556 36.9226144, 50.6429442 36.9225606, 50.6429516 36.9225064)",roundabout,
642579454,,استاد مطهری ۱۲,residential,False,False,52.587,,"LINESTRING (50.6435758 36.9181948, 50.6436308 36.9182623, 50.643637 36.918372, 50.6436834 36.918464, 50.6438721 36.9185682)",,
642579465,,,residential,False,False,138.928,30,"LINESTRING (50.6435758 36.9181948, 50.643502 36.918233, 50.6433159 36.9182238, 50.6430758 36.9182647, 50.6428868 36.9182127, 50.6424538 36.9182565, 50.6421184 36.9184402)",,
529631873,,استاد مطهری ۸ - شاهد,residential,False,False,159.91899999999998,30,"LINESTRING (50.6421184 36.9184402, 50.64223 36.9184928, 50.6424019 36.9184904, 50.6426635 36.9185506, 50.6427264 36.9185945, 50.6429309 36.9189181, 50.6429855 36.9193286, 50.6431317 36.9194008)",,
642579462,,,residential,False,False,81.972,30,"LINESTRING (50.6421184 36.9184402, 50.6418663 36.9184158, 50.64183 36.9184015, 50.6414984 36.9182711, 50.6413622 36.9181444, 50.6413145 36.9181349)",,
642579465,,,residential,False,True,138.928,30,"LINESTRING (50.6421184 36.9184402, 50.6424538 36.9182565, 50.6428868 36.9182127, 50.6430758 36.9182647, 50.6433159 36.9182238, 50.643502 36.918233, 50.6435758 36.9181948)",,
529631873,,استاد مطهری ۸ - شاهد,residential,False,True,159.91899999999998,30,"LINESTRING (50.6431317 36.9194008, 50.6429855 36.9193286, 50.6429309 36.9189181, 50.6427264 36.9185945, 50.6426635 36.9185506, 50.6424019 36.9184904, 50.64223 36.9184928, 50.6421184 36.9184402)",,
681932920,2,بلوار مطهری,trunk,False,False,113.603,,"LINESTRING (50.6431317 36.9194008, 50.6433828 36.9191075, 50.6438721 36.9185682)",,
681932920,2,بلوار مطهری,trunk,False,True,41.221,,"LINESTRING (50.6431317 36.9194008, 50.6429468 36.9196484, 50.6428982 36.919721)",,
231501661,2,بلوار امام خمینی,primary,True,False,73.775,,"LINESTRING (50.6448273 36.921278, 50.6454361 36.9208271)",,
529631876,,,residential,False,False,118.251,30,"LINESTRING (50.6448273 36.921278, 50.6444363 36.9209325, 50.6438506 36.9205613)",,
529631876,,,residential,False,True,118.251,30,"LINESTRING (50.6438506 36.9205613, 50.6444363 36.9209325, 50.6448273 36.921278)",,
231501661,2,بلوار امام خمینی,primary,True,False,138.087,,"LINESTRING (50.6458567 36.9205164, 50.6469923 36.9196691)",,
"[642492356, 529631877]",,,residential,False,"[False, True]",330.14,30,"LINESTRING (50.6458567 36.9205164, 50.6456318 36.9203561, 50.6454304 36.9202861, 50.6452899 36.9202609, 50.6451788 36.9202809, 50.6450985 36.9202698, 50.6449978 36.9202252, 50.6448847 36.9202093, 50.644803 36.9202229, 50.6447508 36.9202587, 50.6445729 36.9204537, 50.6444854 36.9204922, 50.6442423 36.9205073, 50.6440167 36.9204683, 50.6439752 36.9204436, 50.6438855 36.9202735, 50.6437259 36.9201884, 50.6436327 36.9200522, 50.6435279 36.9200325, 50.6433769 36.9200448, 50.6432312 36.9200737, 50.6430404 36.9200564, 50.6428698 36.9199971, 50.6427427 36.919953)",,
529960606,,,residential,False,True,38.17,30,"LINESTRING (50.6379771 36.9255158, 50.6382863 36.9252776)",,
770276130,2,جاده شهید بهشتی - جواهرده,secondary,False,False,17.927,,"LINESTRING (50.6408438 36.9236734, 50.6408467 36.9238346)",,
770276130,2,جاده شهید بهشتی - جواهرده,secondary,False,True,64.652,,"LINESTRING (50.6408438 36.9236734, 50.6408366 36.923092)",,
529960608,,کشباغ ۲,residential,False,False,127.205,30,"LINESTRING (50.6408438 36.9236734, 50.6404757 36.9236782, 50.6398842 36.9237817, 50.6395701 36.923684, 50.6394521 36.9237027)",,
529960608,,کشباغ ۲,residential,False,True,71.461,30,"LINESTRING (50.6387201 36.9236829, 50.6390617 36.9236361, 50.6392725 36.9237605, 50.6393888 36.9237127, 50.6394521 36.9237027)",,
770276130,2,جاده شهید بهشتی - جواهرده,secondary,False,False,16.157,,"LINESTRING (50.6408348 36.9229467, 50.6408366 36.923092)",,
529960609,,کشباغ ۴,residential,False,False,39.737,30,"LINESTRING (50.6408348 36.9229467, 50.6405281 36.9229276, 50.6403956 36.922893)",,
770276130,2,جاده شهید بهشتی - جواهرده,secondary,False,True,172.548,,"LINESTRING (50.6408348 36.9229467, 50.6408158 36.9224409, 50.6408075 36.9222196, 50.6408065 36.9221923, 50.6407568 36.9219487, 50.640636 36.9217568, 50.6404053 36.9214767)",,
529960609,,کشباغ ۴,residential,False,True,21.738,30,"LINESTRING (50.6401566 36.9228579, 50.6402993 36.9228679, 50.6403956 36.922893)",,
378959281,2,بلوار امام خمینی,primary,True,False,110.673,,"LINESTRING (50.6474542 36.9194405, 50.6465429 36.9201186)",,
529960615,,شمالی ۳۸,residential,False,False,90.22,30,"LINESTRING (50.6474542 36.9194405, 50.6481332 36.9197458, 50.6482231 36.9198216, 50.6482894 36.9198869)",,
231501839,2,,secondary,False,False,18.142,,"LINESTRING (50.6451119 36.9259689, 50.6451864 36.925817)",,
1182634827,,شهید اسماعیل نحویان,secondary,False,False,26.511,,"LINESTRING (50.6451119 36.9259689, 50.6454038 36.9260178)",,
529960634,,شهید اسماعیل نحویان,residential,False,False,57.233000000000004,,"LINESTRING (50.6468491 36.9267185, 50.6469992 36.9267205, 50.6474754 36.9268248)",,
529960634,,شهید اسماعیل نحویان,residential,False,True,142.302,,"LINESTRING (50.6468491 36.9267185, 50.646165 36.9262049, 50.6455356 36.9260399)",,
529960640,,شانزدهم,residential,False,True,263.72,,"LINESTRING (50.6485847 36.9253957, 50.6485148 36.9253937, 50.6484341 36.9253574, 50.6483132 36.9252101, 50.6482462 36.9251815, 50.6479149 36.9251724, 50.647866 36.9251252, 50.6478415 36.9246945, 50.6477606 36.9244847, 50.64747 36.9241629, 50.6471935 36.9238909, 50.6470557 36.9237824, 50.6469435 36.9236941)",,
231501841,2,شهدا,secondary,True,False,19.514,,"LINESTRING (50.6451468 36.9255592, 50.6452353 36.9257198)",,
529960642,,اسماعیل قربانیان,residential,False,False,10.745,,"LINESTRING (50.6451468 36.9255592, 50.6452535 36.9255138)",,
529960642,,اسماعیل قربانیان,residential,False,True,10.745,,"LINESTRING (50.6452535 36.9255138, 50.6451468 36.9255592)",,
529960642,,اسماعیل قربانیان,residential,False,False,98.451,,"LINESTRING (50.6452535 36.9255138, 50.6452756 36.9253951, 50.6452331 36.9251156, 50.6452287 36.9248348, 50.6452793 36.9247345, 50.6452654 36.9246403)",,
642208654,,,residential,False,False,38.831999999999994,,"LINESTRING (50.6452535 36.9255138, 50.6454128 36.9254423, 50.6455133 36.9254535, 50.645609 36.9255486)",,
529960642,,اسماعیل قربانیان,residential,False,True,98.451,,"LINESTRING (50.6452654 36.9246403, 50.6452793 36.9247345, 50.6452287 36.9248348, 50.6452331 36.9251156, 50.6452756 36.9253951, 50.6452535 36.9255138)",,
529960643,,شهید کاظم گلمحمدی دوم,residential,False,False,214.14600000000002,,"LINESTRING (50.6452654 36.9246403, 50.6454642 36.9246058, 50.6456182 36.9245048, 50.6458493 36.9244038, 50.6461853 36.9244096, 50.6466 36.9245526, 50.6468175 36.9246793, 50.646909 36.9248809, 50.6470147 36.9249654, 50.6468602 36.9251409)",,
529960643,,شهید کاظم گلمحمدی دوم,residential,False,True,55.46,,"LINESTRING (50.6452654 36.9246403, 50.6451642 36.9246039, 50.6450369 36.9245984, 50.6446987 36.9247462)",,
529960643,,شهید کاظم گلمحمدی دوم,residential,False,True,214.146,,"LINESTRING (50.6468602 36.9251409, 50.6470147 36.9249654, 50.646909 36.9248809, 50.6468175 36.9246793, 50.6466 36.9245526, 50.6461853 36.9244096, 50.6458493 36.9244038, 50.6456182 36.9245048, 50.6454642 36.9246058, 50.6452654 36.9246403)",,
378959281,2,بلوار امام خمینی,primary,True,False,71.101,,"LINESTRING (50.6439493 36.9220335, 50.6435488 36.9223323, 50.6434319 36.9225108)",,
382737841,2,توساسان,residential,False,False,106.605,30,"LINESTRING (50.645798 36.9234199, 50.6445989 36.9234052)",,
382737841,2,توساسان,residential,False,True,70.691,30,"LINESTRING (50.645798 36.9234199, 50.6462207 36.9234582, 50.6464943 36.9234668, 50.6465889 36.9234537)",,
529960644,2,شمالی ۴۶,residential,True,False,242.51,,"LINESTRING (50.645798 36.9234199, 50.6457883 36.9232616, 50.6457116 36.9232101, 50.6452539 36.9230813, 50.6451875 36.9230219, 50.6451863 36.9229506, 50.645156 36.9229141, 50.6446982 36.922792, 50.6444834 36.9226053, 50.6443473 36.9223826, 50.6439493 36.9220335)",,
601085348,2,میدان امام خمینی,trunk,True,False,14.978,30,"LINESTRING (50.6429516 36.9225064, 50.6429859 36.9224449, 50.643044 36.9223961)",roundabout,
382737843,2,توساسان,residential,False,True,79.139,30,"LINESTRING (50.6488127 36.9225243, 50.648288 36.922566, 50.6479301 36.9225177)",,
574772889,,سیزدهم,residential,False,False,53.768,,"LINESTRING (50.6488127 36.9225243, 50.6488028 36.9224098, 50.6484064 36.9222212)",,
574772889,,سیزدهم,residential,False,True,53.768,,"LINESTRING (50.6484064 36.9222212, 50.6488028 36.9224098, 50.6488127 36.9225243)",,
574773854,,هفدهم,residential,False,False,24.167,,"LINESTRING (50.6464225 36.9228599, 50.6463322 36.9230649)",,
642198144,,,residential,False,False,31.17,,"LINESTRING (50.6464225 36.9228599, 50.6460789 36.922804)",,
574773854,,هفدهم,residential,False,True,58.176,,"LINESTRING (50.6464225 36.9228599, 50.6468487 36.9229384, 50.6470376 36.9230239)",,
574773854,,هفدهم,residential,False,True,24.167,,"LINESTRING (50.6463322 36.9230649, 50.6464225 36.9228599)",,
574773855,,چهاردهم,residential,False,True,114.56099999999999,,"LINESTRING (50.6478789 36.9235994, 50.6474091 36.9236063, 50.6473721 36.9234647, 50.6472307 36.9232366, 50.6471159 36.9231648, 50.6469498 36.9231241)",,
382737841,2,توساسان,residential,False,False,13.603,30,"LINESTRING (50.6470376 36.9230239, 50.6469498 36.9231241)",,
382737841,2,توساسان,residential,False,True,98.947,30,"LINESTRING (50.6470376 36.9230239, 50.6472741 36.9227959, 50.6479301 36.9225177)",,
574773854,,هفدهم,residential,False,False,58.176,,"LINESTRING (50.6470376 36.9230239, 50.6468487 36.9229384, 50.6464225 36.9228599)",,
574775025,2,,residential,False,True,7.133,30,"LINESTRING (50.6446987 36.9247462, 50.6446265 36.9247742)",,
231501841,2,شهدا,secondary,True,False,98.788,,"LINESTRING (50.6446987 36.9247462, 50.6447051 36.9247573, 50.6451468 36.9255592)",,
