osmid,highway,oneway,reversed,length,junction,geometry
721791516,secondary,False,False,87.352,,"LINESTRING (55.0308486 30.516536, 55.0309469 30.515755)"
722116706,secondary,True,False,32.292,,"LINESTRING (55.0308486 30.516536, 55.030747 30.5168129)"
721791515,secondary,True,False,85.706,roundabout,"LINESTRING (55.0298634 30.5178966, 55.0298685 30.5178143, 55.0298926 30.5176941, 55.0299489 30.5175717, 55.0300509 30.5174631, 55.0301608 30.5173938, 55.0302815 30.5173406, 55.0303514 30.5173316)"
722116703,secondary,True,False,213.665,,"LINESTRING (55.0280864 30.519058, 55.0298634 30.5178966)"
722116702,secondary,True,False,223.31,,"LINESTRING (55.0300589 30.5179876, 55.0280864 30.519058)"
721791515,secondary,True,False,22.657,roundabout,"LINESTRING (55.0300589 30.5179876, 55.0299543 30.5179783, 55.0298634 30.5178966)"
721791515,secondary,True,False,34.8,roundabout,"LINESTRING (55.030354 30.5178074, 55.0302601 30.5178813, 55.0301743 30.5179298, 55.0300589 30.5179876)"
722121056,tertiary_link,True,False,30.938,,"LINESTRING (55.0305337 30.5175694, 55.0308198 30.5176985)"
721791515,secondary,True,False,31.73,roundabout,"LINESTRING (55.0305337 30.5175694, 55.0304747 30.5176733, 55.030354 30.5178074)"
721791515,secondary,True,False,20.5,roundabout,"LINESTRING (55.0305364 30.5173868, 55.0305498 30.51747, 55.0305337 30.5175694)"
722116707,secondary,True,False,100.473,,"LINESTRING (55.0303514 30.5173316, 55.0308486 30.516536)"
721791515,secondary,True,False,20.198999999999998,roundabout,"LINESTRING (55.0303514 30.5173316, 55.0304076 30.5173244, 55.0304854 30.5173406, 55.0305364 30.5173868)"
722121040,residential,False,True,147.549,,"LINESTRING (55.030928 30.5185052, 55.0318935 30.5174713)"
722121040,residential,False,False,147.549,,"LINESTRING (55.0318935 30.5174713, 55.030928 30.5185052)"
722121057,tertiary,False,False,12.086,,"LINESTRING (55.0318935 30.5174713, 55.0317675 30.5174769)"
722121057,tertiary,False,True,115.595,,"LINESTRING (55.0318935 30.5174713, 55.0330986 30.5174173)"
722121041,residential,False,True,70.635,,"LINESTRING (55.0334878 30.5189187, 55.0327599 30.5188171)"
722121042,residential,False,False,35.462,,"LINESTRING (55.0334878 30.5189187, 55.0334841 30.5192376)"
722121042,residential,False,True,168.98,,"LINESTRING (55.0334878 30.5189187, 55.0335053 30.5173991)"
722121041,residential,False,False,70.635,,"LINESTRING (55.0327599 30.5188171, 55.0334878 30.5189187)"
722121042,residential,False,True,35.462,,"LINESTRING (55.0334841 30.5192376, 55.0334878 30.5189187)"
722121042,residential,False,False,168.98,,"LINESTRING (55.0335053 30.5173991, 55.0334878 30.5189187)"
722121057,tertiary,False,False,39.011,,"LINESTRING (55.0335053 30.5173991, 55.0330986 30.5174173)"
722121057,tertiary,False,True,44.087,,"LINESTRING (55.0335053 30.5173991, 55.0339347 30.5173799, 55.0339631 30.5173889)"
722121043,residential,False,True,140.039,,"LINESTRING (55.0330986 30.5174173, 55.0334168 30.5161881)"
722121057,tertiary,False,False,115.595,,"LINESTRING (55.0330986 30.5174173, 55.0318935 30.5174713)"
722121057,tertiary,False,True,39.011,,"LINESTRING (55.0330986 30.5174173, 55.0335053 30.5173991)"
722121043,residential,False,False,140.039,,"LINESTRING (55.0334168 30.5161881, 55.0330986 30.5174173)"
722121051,residential,False,False,41.926,,"LINESTRING (55.0334168 30.5161881, 55.033004 30.5160628)"
722121051,residential,False,True,206.469,,"LINESTRING (55.0334168 30.5161881, 55.0340849 30.5163909, 55.0344551 30.5168854, 55.0339631 30.5173889)"
722121044,residential,False,True,95.035,,"LINESTRING (55.0327373 30.5165005, 55.0320223 30.515908)"
722121050,residential,False,False,56.215,,"LINESTRING (55.0327373 30.5165005, 55.0329691 30.5162269, 55.033004 30.5160628)"
722121050,residential,False,True,97.60300000000001,,"LINESTRING (55.0327373 30.5165005, 55.0327009 30.5165434, 55.0320762 30.5171682)"
721791516,secondary,False,True,42.222,,"LINESTRING (55.0309944 30.5153775, 55.0309469 30.515755)"
722121044,residential,False,False,123.857,,"LINESTRING (55.0309944 30.5153775, 55.031518 30.5154089, 55.0320223 30.515908)"
722121045,residential,False,True,87.795,,"LINESTRING (55.0316404 30.5162712, 55.0309469 30.515755)"
722121048,residential,False,False,45.013,,"LINESTRING (55.0316404 30.5162712, 55.0313249 30.5165712)"
722121048,residential,False,True,54.492,,"LINESTRING (55.0316404 30.5162712, 55.0320223 30.515908)"
721791516,secondary,False,False,42.222,,"LINESTRING (55.0309469 30.515755, 55.0309944 30.5153775)"
721791516,secondary,False,True,87.352,,"LINESTRING (55.0309469 30.515755, 55.0308486 30.516536)"
722121045,residential,False,False,87.795,,"LINESTRING (55.0309469 30.515755, 55.0316404 30.5162712)"
722121046,residential,False,True,38.16,,"LINESTRING (55.0310379 30.5163332, 55.0313249 30.5165712)"
722121046,residential,False,False,97.909,,"LINESTRING (55.0320762 30.5171682, 55.0313249 30.5165712)"
722121050,residential,False,True,45.307,,"LINESTRING (55.0320762 30.5171682, 55.0317675 30.5174769)"
722121050,residential,False,False,97.60300000000001,,"LINESTRING (55.0320762 30.5171682, 55.0327009 30.5165434, 55.0327373 30.5165005)"
722116706,secondary,True,False,66.928,,"LINESTRING (55.030747 30.5168129, 55.0305364 30.5173868)"
722121047,residential,False,True,19.636,,"LINESTRING (55.030747 30.5168129, 55.0309119 30.5169178)"
722121047,residential,False,False,94.337,,"LINESTRING (55.0316138 30.5175129, 55.0309119 30.5169178)"
722121057,tertiary,False,False,78.809,,"LINESTRING (55.0316138 30.5175129, 55.0308198 30.5176985)"
722121057,tertiary,False,True,15.258,,"LINESTRING (55.0316138 30.5175129, 55.0317675 30.5174769)"
722121047,residential,False,False,19.636,,"LINESTRING (55.0309119 30.5169178, 55.030747 30.5168129)"
722121047,residential,False,True,94.337,,"LINESTRING (55.0309119 30.5169178, 55.0316138 30.5175129)"
722121048,residential,False,True,55.232,,"LINESTRING (55.0309119 30.5169178, 55.0313249 30.5165712)"
722121046,residential,False,False,38.16,,"LINESTRING (55.0313249 30.5165712, 55.0310379 30.5163332)"
722121046,residential,False,True,97.909,,"LINESTRING (55.0313249 30.5165712, 55.0320762 30.5171682)"
722121048,residential,False,False,55.232,,"LINESTRING (55.0313249 30.5165712, 55.0309119 30.5169178)"
722121048,residential,False,True,45.013,,"LINESTRING (55.0313249 30.5165712, 55.0316404 30.5162712)"
722121044,residential,False,False,95.035,,"LINESTRING (55.0320223 30.515908, 55.0327373 30.5165005)"
722121048,residential,False,False,54.492,,"LINESTRING (55.0320223 30.515908, 55.0316404 30.5162712)"
722121048,residential,False,True,70.746,,"LINESTRING (55.0320223 30.515908, 55.0325139 30.5154332)"
722121044,residential,False,True,123.857,,"LINESTRING (55.0320223 30.515908, 55.031518 30.5154089, 55.0309944 30.5153775)"
722121048,residential,False,False,70.746,,"LINESTRING (55.0325139 30.5154332, 55.0320223 30.515908)"
722121049,residential,False,False,50.453,,"LINESTRING (55.0325139 30.5154332, 55.0321725 30.5150877)"
722121049,residential,False,True,85.858,,"LINESTRING (55.0325139 30.5154332, 55.0329396 30.5158641, 55.033004 30.5160628)"
722121049,residential,False,True,50.453,,"LINESTRING (55.0321725 30.5150877, 55.0325139 30.5154332)"
722121051,residential,False,True,41.926,,"LINESTRING (55.033004 30.5160628, 55.0334168 30.5161881)"
722121049,residential,False,False,85.858,,"LINESTRING (55.033004 30.5160628, 55.0329396 30.5158641, 55.0325139 30.5154332)"
722121050,residential,False,True,56.215,,"LINESTRING (55.033004 30.5160628, 55.0329691 30.5162269, 55.0327373 30.5165005)"
722121057,tertiary,False,True,122.448,,"LINESTRING (55.0339631 30.5173889, 55.0351632 30.5177681)"
722121051,residential,False,False,206.469,,"LINESTRING (55.0339631 30.5173889, 55.0344551 30.5168854, 55.0340849 30.5163909, 55.0334168 30.5161881)"
722121057,tertiary,False,False,44.087,,"LINESTRING (55.0339631 30.5173889, 55.0339347 30.5173799, 55.0335053 30.5173991)"
722121055,tertiary_link,True,False,46.234,,"LINESTRING (55.0308198 30.5176985, 55.030354 30.5178074)"
722121057,tertiary,False,True,78.809,,"LINESTRING (55.0308198 30.5176985, 55.0316138 30.5175129)"
722121050,residential,False,False,45.307,,"LINESTRING (55.0317675 30.5174769, 55.0320762 30.5171682)"
722121057,tertiary,False,False,15.258,,"LINESTRING (55.0317675 30.5174769, 55.0316138 30.5175129)"
722121057,tertiary,False,True,12.086,,"LINESTRING (55.0317675 30.5174769, 55.0318935 30.5174713)"
722121057,tertiary,False,False,122.448,,"LINESTRING (55.0351632 30.5177681, 55.0339631 30.5173889)"
