osmid,name,highway,oneway,reversed,length,maxspeed,geometry,junction,ref,tunnel
205277350,میدان جانبازان,secondary,True,False,12.081,,"LINESTRING (59.2360775 33.3314649, 59.236062 33.3314987, 59.2360336 33.3315261, 59.2359958 33.3315438)",roundabout,,
205277323,سید الشهدا,tertiary,False,False,52.327,,"LINESTRING (59.230364 33.331448, 59.230686 33.3310619)",,,
205277323,سید الشهدا,tertiary,False,True,71.431,,"LINESTRING (59.230364 33.331448, 59.2300062 33.3320166)",,,
205277356,سید الشهدا 14,residential,False,True,49.611,30,"LINESTRING (59.230364 33.331448, 59.2300388 33.331279, 59.2299106 33.3312123)",,,
"[1150605953, 1150605954]","['بسیج ۸', 'سید الشهدا 13']",residential,False,False,249.06700000000004,30,"LINESTRING (59.230364 33.331448, 59.2310097 33.331797, 59.2315893 33.3321102, 59.2320722 33.3323712, 59.232615 33.3326646)",,,
205277350,میدان جانبازان,secondary,True,False,21.08,,"LINESTRING (59.2359958 33.3315438, 59.2359394 33.331549, 59.2358861 33.3315328, 59.2358467 33.3314987, 59.2358293 33.3314536)",roundabout,,
205277325,بلوار امام رضا,trunk,True,False,106.249,,"LINESTRING (59.2371154 33.3315709, 59.23678 33.3324844)",,95,
205277374,,trunk_link,True,False,90.082,,"LINESTRING (59.2371154 33.3315709, 59.2372835 33.3318523, 59.237368 33.3319483, 59.2377486 33.3321498)",,,
205277329,بسیج,tertiary,False,True,83.3,,"LINESTRING (59.2339308 33.3319346, 59.2347858 33.331709)",,,
743776498,,tertiary,False,False,6.772,30,"LINESTRING (59.2339308 33.3319346, 59.2338622 33.3319552)",,,
205277327,بلوار امام خمینی,tertiary,True,False,86.76499999999999,,"LINESTRING (59.2339308 33.3319346, 59.2343069 33.3324811, 59.2343928 33.3326127)",,,
585502152,بسیج,tertiary,False,False,96.117,30,"LINESTRING (59.2338622 33.3319552, 59.2329832 33.3324111)",,,
743776498,,tertiary,False,True,6.772,30,"LINESTRING (59.2338622 33.3319552, 59.2339308 33.3319346)",,,
205277328,بلوار امام خمینی,tertiary,True,False,232.987,,"LINESTRING (59.2338622 33.3319552, 59.2335701 33.3316052, 59.2334151 33.331447, 59.2332728 33.3313232, 59.2331105 33.3312179, 59.2320087 33.3305785)",,,
205277323,سید الشهدا,tertiary,False,False,71.431,,"LINESTRING (59.2300062 33.3320166, 59.230364 33.331448)",,,
205277323,سید الشهدا,tertiary,False,True,52.964,,"LINESTRING (59.2300062 33.3320166, 59.2297409 33.3324382)",,,
205277359,سید الشهدا 16,residential,False,False,211.962,30,"LINESTRING (59.2300062 33.3320166, 59.2296675 33.3318434, 59.2290161 33.3315101, 59.2280487 33.3310376)",,,
"[1148120230, 1148120231]","['سید الشهدا 15', 'بسیج ۱۰']",residential,False,True,231.318,30,"LINESTRING (59.2300062 33.3320166, 59.2306432 33.3323424, 59.2312192 33.332637, 59.2317106 33.3328883, 59.2321298 33.3331027)",,,
548763232,,secondary,True,False,46.727000000000004,,"LINESTRING (59.2377486 33.3321498, 59.2380305 33.3322382, 59.2382221 33.3322913)",,,
548763238,میدان امیرالمومنین,secondary,True,False,14.398,,"LINESTRING (59.2383476 33.3323555, 59.2383593 33.3323864, 59.2383601 33.3324188, 59.23835 33.33245, 59.2383298 33.3324776)",roundabout,,
205277323,سید الشهدا,tertiary,False,False,52.964,,"LINESTRING (59.2297409 33.3324382, 59.2300062 33.3320166)",,,
205277323,سید الشهدا,tertiary,False,True,48.516,,"LINESTRING (59.2297409 33.3324382, 59.2294979 33.3328244)",,,
"[1207941210, 1207941211]","['بسیج ۱۲', 'سیدالشهدا ۱۷']",residential,False,False,222.835,30,"LINESTRING (59.2297409 33.3324382, 59.2303626 33.3327601, 59.2309272 33.3330525, 59.231418 33.3333067, 59.2317796 33.333494)",,,
585502152,بسیج,tertiary,False,False,32.158,30,"LINESTRING (59.2328716 33.3324705, 59.232615 33.3326646)",,,
585502152,بسیج,tertiary,False,True,12.293,30,"LINESTRING (59.2328716 33.3324705, 59.2329832 33.3324111)",,,
205277396,بسیج ۶,residential,False,False,194.449,30,"LINESTRING (59.2328716 33.3324705, 59.2323854 33.332182, 59.2318761 33.331792, 59.2317697 33.3316101, 59.2317184 33.3314868, 59.2314784 33.3312119)",,,
205277328,بلوار امام خمینی,tertiary,True,False,71.209,,"LINESTRING (59.2342442 33.3325104, 59.2338622 33.3319552)",,,
"[548763254, 548763255]",,residential,False,False,116.21000000000001,30,"LINESTRING (59.2342442 33.3325104, 59.2338502 33.3326953, 59.2342774 33.3332594)",,,
585502152,بسیج,tertiary,False,False,9.0,30,"LINESTRING (59.232615 33.3326646, 59.2325492 33.332724)",,,
585502152,بسیج,tertiary,False,True,32.158,30,"LINESTRING (59.232615 33.3326646, 59.2328716 33.3324705)",,,
"[1150605953, 1150605954]","['بسیج ۸', 'سید الشهدا 13']",residential,False,True,249.06699999999998,30,"LINESTRING (59.232615 33.3326646, 59.2320722 33.3323712, 59.2315893 33.3321102, 59.2310097 33.331797, 59.230364 33.331448)",,,
205277323,سید الشهدا,tertiary,False,False,48.516,,"LINESTRING (59.2294979 33.3328244, 59.2297409 33.3324382)",,,
205277323,سید الشهدا,tertiary,False,True,58.47,,"LINESTRING (59.2294979 33.3328244, 59.2292045 33.3332896)",,,
"[1207941209, 205277366]","['سیدالشهدا 19', 'بسیج ۱۴']",residential,False,True,216.96800000000002,30,"LINESTRING (59.2294979 33.3328244, 59.2301014 33.3331488, 59.2306517 33.3334446, 59.2311386 33.3337063, 59.231462 33.3338801)",,,
548763237,کشاورز,secondary,False,False,92.603,,"LINESTRING (59.2365853 33.3330148, 59.2374956 33.3326755)",,,
205277325,بلوار امام رضا,trunk,True,False,362.01,,"LINESTRING (59.2365853 33.3330148, 59.2362089 33.3339662, 59.2360642 33.3343154, 59.2357094 33.3351083, 59.2351995 33.3360544)",,95,
585502152,بسیج,tertiary,False,False,42.972,30,"LINESTRING (59.2321298 33.3331027, 59.2318528 33.3334122)",,,
585502152,بسیج,tertiary,False,True,9.711,30,"LINESTRING (59.2321298 33.3331027, 59.2322008 33.3330386)",,,
"[1148120230, 1148120231]","['سید الشهدا 15', 'بسیج ۱۰']",residential,False,False,231.318,30,"LINESTRING (59.2321298 33.3331027, 59.2317106 33.3328883, 59.2312192 33.332637, 59.2306432 33.3323424, 59.2300062 33.3320166)",,,
205277323,سید الشهدا,tertiary,False,False,58.47,,"LINESTRING (59.2292045 33.3332896, 59.2294979 33.3328244)",,,
205277323,سید الشهدا,tertiary,False,True,66.567,,"LINESTRING (59.2292045 33.3332896, 59.2288702 33.3338191)",,,
1092048882,بسیج ۱۶,residential,False,False,72.793,30,"LINESTRING (59.2292045 33.3332896, 59.2285227 33.332967)",,,
205277393,بسیج ۱۶,residential,False,True,87.42699999999999,30,"LINESTRING (59.2292045 33.3332896, 59.2298132 33.3335776, 59.2300234 33.333677)",,,
205277344,ابوذر 5 - بسیج 11,residential,False,True,209.948,30,"LINESTRING (59.2318528 33.3334122, 59.2336726 33.3345317)",,,
585502152,بسیج,tertiary,False,False,11.357,30,"LINESTRING (59.2318528 33.3334122, 59.2317796 33.333494)",,,
585502152,بسیج,tertiary,False,True,42.972,30,"LINESTRING (59.2318528 33.3334122, 59.2321298 33.3331027)",,,
585502152,بسیج,tertiary,False,False,36.186,30,"LINESTRING (59.2317796 33.333494, 59.231559 33.3337622)",,,
585502152,بسیج,tertiary,False,True,11.357,30,"LINESTRING (59.2317796 33.333494, 59.2318528 33.3334122)",,,
"[1207941210, 1207941211]","['بسیج ۱۲', 'سیدالشهدا ۱۷']",residential,False,True,222.83499999999998,30,"LINESTRING (59.2317796 33.333494, 59.231418 33.3333067, 59.2309272 33.3330525, 59.2303626 33.3327601, 59.2297409 33.3324382)",,,
205277328,بلوار امام خمینی,tertiary,True,False,70.94,,"LINESTRING (59.2349593 33.333606, 59.2345937 33.3330459)",,,
205277377,ابوذر,residential,False,True,84.094,30,"LINESTRING (59.2349593 33.333606, 59.2342697 33.3340959)",,,
984703505,,residential,False,True,6.68,,"LINESTRING (59.2349593 33.333606, 59.2350203 33.3335742)",,,
205277389,,residential,False,True,66.767,30,"LINESTRING (59.2300234 33.333677, 59.2296863 33.3342073)",,,
205277393,بسیج ۱۶,residential,False,False,87.42699999999999,30,"LINESTRING (59.2300234 33.333677, 59.2298132 33.3335776, 59.2292045 33.3332896)",,,
205277393,بسیج ۱۶,residential,False,True,123.162,30,"LINESTRING (59.2300234 33.333677, 59.2303726 33.3338422, 59.2308769 33.3340808, 59.231177 33.3342228)",,,
205277323,سید الشهدا,tertiary,False,False,66.567,,"LINESTRING (59.2288702 33.3338191, 59.2292045 33.3332896)",,,
205277323,سید الشهدا,tertiary,False,True,63.197,,"LINESTRING (59.2288702 33.3338191, 59.2285542 33.3343224)",,,
205277388,بسیج ۱۸,residential,False,False,73.349,30,"LINESTRING (59.2288702 33.3338191, 59.2281841 33.3334927)",,,
205277388,بسیج ۱۸,residential,False,True,87.244,30,"LINESTRING (59.2288702 33.3338191, 59.2296863 33.3342073)",,,
585502152,بسیج,tertiary,False,False,46.402,30,"LINESTRING (59.231462 33.3338801, 59.231177 33.3342228)",,,
585502152,بسیج,tertiary,False,True,15.908,30,"LINESTRING (59.231462 33.3338801, 59.231559 33.3337622)",,,
"[1207941209, 205277366]","['سیدالشهدا 19', 'بسیج ۱۴']",residential,False,False,216.96800000000002,30,"LINESTRING (59.231462 33.3338801, 59.2311386 33.3337063, 59.2306517 33.3334446, 59.2301014 33.3331488, 59.2294979 33.3328244)",,,
205277338,ابوذر 2,residential,False,False,131.294,30,"LINESTRING (59.234165 33.3341716, 59.2348112 33.3352217)",,,
205277377,ابوذر,residential,False,False,12.863,30,"LINESTRING (59.234165 33.3341716, 59.2342697 33.3340959)",,,
205277377,ابوذر,residential,False,True,17.909,30,"LINESTRING (59.234165 33.3341716, 59.2340122 33.3342698)",,,
205277388,بسیج ۱۸,residential,False,False,87.244,30,"LINESTRING (59.2296863 33.3342073, 59.2288702 33.3338191)",,,
205277389,,residential,False,False,66.767,30,"LINESTRING (59.2296863 33.3342073, 59.2300234 33.333677)",,,
205277389,,residential,False,True,63.482,30,"LINESTRING (59.2296863 33.3342073, 59.2293669 33.334712)",,,
205277388,بسیج ۱۸,residential,False,True,117.74,30,"LINESTRING (59.2296863 33.3342073, 59.2300084 33.3343606, 59.2305133 33.3346008, 59.2307876 33.3347313)",,,
585502152,بسیج,tertiary,False,False,67.125,30,"LINESTRING (59.231177 33.3342228, 59.2307876 33.3347313)",,,
585502152,بسیج,tertiary,False,True,46.402,30,"LINESTRING (59.231177 33.3342228, 59.231462 33.3338801)",,,
758630434,بسیج ۱۵,residential,False,True,36.951,30,"LINESTRING (59.231177 33.3342228, 59.2315366 33.3343648)",,,
205277393,بسیج ۱۶,residential,False,False,123.162,30,"LINESTRING (59.231177 33.3342228, 59.2308769 33.3340808, 59.2303726 33.3338422, 59.2300234 33.333677)",,,
205277340,,tertiary_link,False,True,6.691,,"LINESTRING (59.2354579 33.3342447, 59.2353925 33.3342699)",,,
205277327,بلوار امام خمینی,tertiary,True,False,43.153,,"LINESTRING (59.2354579 33.3342447, 59.235546 33.3342984, 59.2356378 33.3343149, 59.2357642 33.3342994, 59.2358878 33.3342566)",,,
1117120138,بلوار امام رضا,trunk,True,False,349.132,,"LINESTRING (59.2358878 33.3342566, 59.2360275 33.3338968, 59.2364232 33.3328749, 59.236712 33.3321078, 59.2370233 33.3312636)",,95,
205277328,بلوار امام خمینی,tertiary,True,False,84.08,,"LINESTRING (59.2353925 33.3342699, 59.2349593 33.333606)",,,
205277340,,tertiary_link,False,False,6.691,,"LINESTRING (59.2353925 33.3342699, 59.2354579 33.3342447)",,,
205277323,سید الشهدا,tertiary,False,False,63.197,,"LINESTRING (59.2285542 33.3343224, 59.2288702 33.3338191)",,,
205277323,سید الشهدا,tertiary,False,True,63.06,,"LINESTRING (59.2285542 33.3343224, 59.2282391 33.3348247)",,,
205277384,رجایی,residential,False,True,87.046,30,"LINESTRING (59.2285542 33.3343224, 59.2293669 33.334712)",,,
205277344,ابوذر 5 - بسیج 11,residential,False,False,209.948,30,"LINESTRING (59.2336726 33.3345317, 59.2318528 33.3334122)",,,
205277377,ابوذر,residential,False,False,42.935,30,"LINESTRING (59.2336726 33.3345317, 59.2340122 33.3342698)",,,
205277377,ابوذر,residential,False,True,28.201,30,"LINESTRING (59.2336726 33.3345317, 59.2335241 33.3347529)",,,
205277384,رجایی,residential,False,False,87.046,30,"LINESTRING (59.2293669 33.334712, 59.2285542 33.3343224)",,,
205277389,,residential,False,False,63.482,30,"LINESTRING (59.2293669 33.334712, 59.2296863 33.3342073)",,,
205277389,,residential,False,True,62.749,30,"LINESTRING (59.2293669 33.334712, 59.2290517 33.3352111)",,,
1147530132,بسیج ۲۰,residential,False,True,114.375,30,"LINESTRING (59.2293669 33.334712, 59.2304347 33.335224)",,,
548763243,بسیج ۱۷,residential,False,True,39.823,30,"LINESTRING (59.2307876 33.3347313, 59.2311616 33.3349063)",,,
585502152,بسیج,tertiary,False,False,63.846,30,"LINESTRING (59.2307876 33.3347313, 59.2304347 33.335224)",,,
585502152,بسیج,tertiary,False,True,67.125,30,"LINESTRING (59.2307876 33.3347313, 59.231177 33.3342228)",,,
205277388,بسیج ۱۸,residential,False,False,117.74,30,"LINESTRING (59.2307876 33.3347313, 59.2305133 33.3346008, 59.2300084 33.3343606, 59.2296863 33.3342073)",,,
205277323,سید الشهدا,tertiary,False,False,63.06,,"LINESTRING (59.2282391 33.3348247, 59.2285542 33.3343224)",,,
205277385,باهنر,residential,False,True,86.862,30,"LINESTRING (59.2282391 33.3348247, 59.2290517 33.3352111)",,,
1117120138,بلوار امام رضا,trunk,True,False,92.504,,"LINESTRING (59.2355305 33.3350331, 59.2358878 33.3342566)",,95,
205277328,بلوار امام خمینی,tertiary,True,False,87.379,,"LINESTRING (59.2355305 33.3350331, 59.2355568 33.3347579, 59.235517 33.3345421, 59.2353925 33.3342699)",,,
205277377,ابوذر,residential,False,False,46.666,30,"LINESTRING (59.2333071 33.3351314, 59.2335241 33.3347529)",,,
758630434,بسیج ۱۵,residential,False,False,62.403,30,"LINESTRING (59.2333071 33.3351314, 59.2327107 33.3348732)",,,
758630434,بسیج ۱۵,residential,False,True,145.399,30,"LINESTRING (59.2333071 33.3351314, 59.2347084 33.3357138)",,,
585502152,بسیج,tertiary,False,False,62.906,30,"LINESTRING (59.2304347 33.335224, 59.2300971 33.3357144)",,,
585502152,بسیج,tertiary,False,True,63.846,30,"LINESTRING (59.2304347 33.335224, 59.2307876 33.3347313)",,,
1147530132,بسیج ۲۰,residential,False,False,114.375,30,"LINESTRING (59.2304347 33.335224, 59.2293669 33.334712)",,,
205277385,باهنر,residential,False,False,86.862,30,"LINESTRING (59.2290517 33.3352111, 59.2282391 33.3348247)",,,
205277389,,residential,False,False,62.749,30,"LINESTRING (59.2290517 33.3352111, 59.2293669 33.334712)",,,
205277389,,residential,False,True,66.595,30,"LINESTRING (59.2290517 33.3352111, 59.2287163 33.3357404)",,,
1147530131,بسیج ۲۲,residential,False,True,112.089,30,"LINESTRING (59.2290517 33.3352111, 59.2300971 33.3357144)",,,
205277338,ابوذر 2,residential,False,True,131.294,30,"LINESTRING (59.2348112 33.3352217, 59.234165 33.3341716)",,,
758630434,بسیج ۱۵,residential,False,False,145.399,30,"LINESTRING (59.2347084 33.3357138, 59.2333071 33.3351314)",,,
585502152,بسیج,tertiary,False,False,24.532,30,"LINESTRING (59.2300971 33.3357144, 59.2299641 33.335905)",,,
585502152,بسیج,tertiary,False,True,62.906,30,"LINESTRING (59.2300971 33.3357144, 59.2304347 33.335224)",,,
1147530131,بسیج ۲۲,residential,False,False,112.089,30,"LINESTRING (59.2300971 33.3357144, 59.2290517 33.3352111)",,,
205277378,تختی,residential,False,True,70.262,30,"LINESTRING (59.2287163 33.3357404, 59.2293679 33.3360612)",,,
205277389,,residential,False,False,66.595,30,"LINESTRING (59.2287163 33.3357404, 59.2290517 33.3352111)",,,
205277377,ابوذر,residential,False,False,17.909,30,"LINESTRING (59.2340122 33.3342698, 59.234165 33.3341716)",,,
205277377,ابوذر,residential,False,True,42.935,30,"LINESTRING (59.2340122 33.3342698, 59.2336726 33.3345317)",,,
504774582,ابوذر 3 - بسیج 9,residential,False,False,216.99200000000002,30,"LINESTRING (59.2340122 33.3342698, 59.2331857 33.3336797, 59.2322008 33.3330386)",,,
585502152,بسیج,tertiary,False,False,9.711,30,"LINESTRING (59.2322008 33.3330386, 59.2321298 33.3331027)",,,
585502152,بسیج,tertiary,False,True,47.659,30,"LINESTRING (59.2322008 33.3330386, 59.2325492 33.332724)",,,
504774582,ابوذر 3 - بسیج 9,residential,False,True,216.99200000000002,30,"LINESTRING (59.2322008 33.3330386, 59.2331857 33.3336797, 59.2340122 33.3342698)",,,
205277329,بسیج,tertiary,False,False,34.967,,"LINESTRING (59.235147 33.3316206, 59.2347858 33.331709)",,,
205277329,بسیج,tertiary,False,True,24.936,,"LINESTRING (59.235147 33.3316206, 59.2354046 33.3315576)",,,
1209976788,بسیج ۴,residential,False,False,110.389,30,"LINESTRING (59.235147 33.3316206, 59.2344804 33.3307988)",,,
504774587,سیدالشهدا ۳,residential,False,False,86.065,30,"LINESTRING (59.2338972 33.3300794, 59.233329 33.3294681)",,,
585499636,,residential,False,True,97.048,30,"LINESTRING (59.2338972 33.3300794, 59.2331042 33.3306475)",,,
1209976788,بسیج ۴,residential,False,True,19.237,30,"LINESTRING (59.2338972 33.3300794, 59.2340132 33.3302227)",,,
"[548763233, 205277370, 205277372]",زیرگذر,secondary,True,False,215.84400000000002,,"LINESTRING (59.2381 33.33236, 59.2379593 33.3322998, 59.2372647 33.332069, 59.2371081 33.3320138, 59.2366793 33.3318173, 59.2362015 33.331611, 59.2359958 33.3315438)",,,yes
548763238,میدان امیرالمومنین,secondary,True,False,14.399999999999999,,"LINESTRING (59.2381 33.33236, 59.2381202 33.3323324, 59.238149 33.3323107, 59.2381838 33.3322966, 59.2382221 33.3322913)",roundabout,,
548763242,,residential,False,True,69.564,30,"LINESTRING (59.2315366 33.3343648, 59.2311616 33.3349063)",,,
758630434,بسیج ۱۵,residential,False,False,36.951,30,"LINESTRING (59.2315366 33.3343648, 59.231177 33.3342228)",,,
758630434,بسیج ۱۵,residential,False,True,122.854,30,"LINESTRING (59.2315366 33.3343648, 59.2327107 33.3348732)",,,
548763242,,residential,False,False,69.564,30,"LINESTRING (59.2311616 33.3349063, 59.2315366 33.3343648)",,,
548763243,بسیج ۱۷,residential,False,False,39.823,30,"LINESTRING (59.2311616 33.3349063, 59.2307876 33.3347313)",,,
"[548763243, 984703533]",بسیج ۱۷,residential,False,True,198.159,30,"LINESTRING (59.2311616 33.3349063, 59.2323322 33.3354539, 59.2327107 33.3348732)",,,
205277377,ابوذر,residential,False,False,28.201,30,"LINESTRING (59.2335241 33.3347529, 59.2336726 33.3345317)",,,
205277377,ابوذر,residential,False,True,46.666,30,"LINESTRING (59.2335241 33.3347529, 59.2333071 33.3351314)",,,
548763251,ابوذر 7 - بسیج 13,residential,False,True,214.06099999999998,30,"LINESTRING (59.2335241 33.3347529, 59.2321846 33.3341721, 59.231559 33.3337622)",,,
548763217,امام رضا ۲,residential,False,True,80.083,30,"LINESTRING (59.2379278 33.3288056, 59.2371303 33.3285323)",,,
1117120138,بلوار امام رضا,trunk,True,False,16.344,,"LINESTRING (59.2379278 33.3288056, 59.237981 33.3286655)",,95,
548763217,امام رضا ۲,residential,False,False,80.083,30,"LINESTRING (59.2371303 33.3285323, 59.2379278 33.3288056)",,,
548763218,,residential,False,False,59.858,30,"LINESTRING (59.2371303 33.3285323, 59.2368757 33.3290268)",,,
548763218,,residential,False,True,85.82499999999999,30,"LINESTRING (59.2371303 33.3285323, 59.2372194 33.3283593, 59.2374954 33.3278233)",,,
548763218,,residential,False,True,59.858,30,"LINESTRING (59.2368757 33.3290268, 59.2371303 33.3285323)",,,
548763219,امام رضا ۴,residential,False,False,86.455,30,"LINESTRING (59.2368757 33.3290268, 59.2377421 33.3293105)",,,
