osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref
200481967,2,میدان شهید فاتحی,tertiary,30,roundabout,True,False,22.083000000000002,"LINESTRING (51.4058768 35.5342174, 51.405923 35.5342301, 51.405963 35.5342528, 51.4059935 35.5342838, 51.4060121 35.5343206, 51.4060172 35.5343601)",
200481941,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,90.942,"LINESTRING (51.4058147 35.5342174, 51.4059159 35.5334037)",
1204676707,,میدان شهید فاتحی,tertiary,30,roundabout,True,False,5.643000000000001,"LINESTRING (51.4058147 35.5342174, 51.4058457 35.5342151, 51.4058768 35.5342174)",
200481967,2,میدان شهید فاتحی,tertiary,30,roundabout,True,False,10.696000000000002,"LINESTRING (51.4059038 35.5344861, 51.4058456 35.5344944, 51.4057874 35.534486)",
200481994,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,50.352999999999994,"LINESTRING (51.4059038 35.5344861, 51.4059104 35.5346533, 51.4059173 35.5349388)",
708008950,2,میدان شهید فاتحی,tertiary,30,roundabout,True,False,9.393999999999998,"LINESTRING (51.4057874 35.534486, 51.4057418 35.5344659, 51.4057057 35.5344355)",
556413727,,بیست چهار متری طالقانی,secondary,60,,True,False,37.588,"LINESTRING (51.4057057 35.5344355, 51.4053706 35.5344024, 51.4052928 35.5344043)",
1204676708,,میدان شهید فاتحی,tertiary,30,roundabout,True,False,9.387,"LINESTRING (51.4057057 35.5344355, 51.4056825 35.5343978, 51.4056741 35.5343561)",
708008951,,میدان شهید فاتحی,tertiary,30,roundabout,True,False,21.654000000000003,"LINESTRING (51.4056741 35.5343561, 51.4056803 35.5343175, 51.4056994 35.5342817, 51.4057298 35.5342517, 51.4057693 35.5342297, 51.4058147 35.5342174)",
200481967,2,میدان شهید فاتحی,tertiary,30,roundabout,True,False,18.361,"LINESTRING (51.4060172 35.5343601, 51.4060077 35.5344007, 51.4059842 35.5344372, 51.4059485 35.5344665, 51.4059038 35.5344861)",
200481970,,طالقانی,tertiary,40,,False,False,183.98900000000003,"LINESTRING (51.4060172 35.5343601, 51.4065501 35.5343451, 51.4072996 35.5343239, 51.4080493 35.5343028)",
200481994,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,8.136,"LINESTRING (51.4060792 35.5374018, 51.4060152 35.5374532)",
547136623,,۱۰ متری رفیعی,residential,30,,True,False,68.207,"LINESTRING (51.4060792 35.5374018, 51.4064289 35.5379452)",
547136623,,۱۰ متری رفیعی,residential,30,,True,False,9.233,"LINESTRING (51.4059814 35.5373781, 51.4060792 35.5374018)",
583721798,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,96.25800000000001,"LINESTRING (51.4059814 35.5373781, 51.4060043 35.5373246, 51.4060071 35.5372641, 51.4059475 35.5365172)",
1265736871,3,بزرگراه شهید رجایی,trunk,80,,True,False,26.425,"LINESTRING (51.4009893 35.5379403, 51.4008526 35.5377303)",71
448040904,,نعمت الله نوروزی,residential,30,,True,False,81.351,"LINESTRING (51.4038091 35.5305154, 51.404232 35.531161)",
556669880,,امیر پوردارایی,residential,30,,True,False,124.01499999999999,"LINESTRING (51.4038091 35.5305154, 51.4039956 35.5304335, 51.404048 35.5304105, 51.4041477 35.5303668, 51.4042899 35.5303044, 51.4044381 35.5302394, 51.4045686 35.5301821, 51.4046719 35.5301368, 51.4047277 35.5301123, 51.404875 35.5300477, 51.4050154 35.5299861)",
448040559,,حمیدرضا فخامتی,residential,30,,True,False,54.46,"LINESTRING (51.4054599 35.5330665, 51.4056593 35.5329772, 51.4059872 35.5328304)",
448040904,,نعمت الله نوروزی,residential,30,,True,False,79.555,"LINESTRING (51.4050469 35.5324349, 51.4054599 35.5330665)",
448040149,,محمد کفاش,residential,30,,True,False,182.46099999999998,"LINESTRING (51.4050469 35.5324349, 51.4048713 35.5325107, 51.4048206 35.5325326, 51.4046602 35.5326018, 51.4045797 35.5326365, 51.4044441 35.532695, 51.4042208 35.5327914, 51.404077 35.5328535, 51.403998 35.5328876, 51.403793 35.5329761, 51.4035967 35.5330608, 51.4034262 35.5331343, 51.4032655 35.5332037)",
448040904,,نعمت الله نوروزی,residential,30,,True,False,79.119,"LINESTRING (51.4046488 35.5318014, 51.4050469 35.5324349)",
590538396,2,موسی بن جعفر,residential,30,,True,False,79.10300000000001,"LINESTRING (51.4046488 35.5318014, 51.4048468 35.5317139, 51.404995 35.5316484, 51.405417 35.5314619)",
448040904,,نعمت الله نوروزی,residential,30,,True,False,80.581,"LINESTRING (51.404232 35.531161, 51.4046488 35.5318014)",
558401214,,بختیار خزایی,residential,30,,True,False,145.184,"LINESTRING (51.404232 35.531161, 51.4038404 35.5313328, 51.4037569 35.5313691, 51.4036308 35.5314239, 51.403404 35.5315224, 51.4028175 35.5317772)",
448040904,,نعمت الله نوروزی,residential,30,,True,False,82.026,"LINESTRING (51.403369 35.5298705, 51.4038091 35.5305154)",
200481922,2,سی متری امام خمینی,secondary,40,,True,False,182.681,"LINESTRING (51.403369 35.5298705, 51.4031409 35.5299685, 51.402847 35.5300947, 51.4027566 35.5301336, 51.4024944 35.5302462, 51.402411 35.530282, 51.4023016 35.530329, 51.402121 35.5304066, 51.4015837 35.5306374)",
556669880,,امیر پوردارایی,residential,30,,True,False,75.266,"LINESTRING (51.4057377 35.5296691, 51.4064857 35.5293731)",
200481937,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,80.363,"LINESTRING (51.4064748 35.5300084, 51.4063703 35.5307261)",
448040909,,حیدرعلی رضائی,tertiary,30,,True,False,196.56500000000003,"LINESTRING (51.4064748 35.5300084, 51.4068254 35.5300412, 51.4070006 35.5300575, 51.4071474 35.5300713, 51.4073206 35.5300875, 51.4074836 35.5301027, 51.4076528 35.5301185, 51.4078161 35.5301338, 51.4079794 35.530149, 51.4081489 35.5301649, 51.4083227 35.5301811, 51.4086328 35.5302101)",
200481937,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,80.856,"LINESTRING (51.4063703 35.5307261, 51.4062651 35.5314482)",
754483445,,بسیج مستضعفین,residential,30,,True,False,41.862,"LINESTRING (51.4107939 35.5300335, 51.4107321 35.5304066)",
754483445,,بسیج مستضعفین,residential,30,,True,False,80.771,"LINESTRING (51.4107321 35.5304066, 51.4106112 35.5311263)",
448040910,,محمد خوش نشین,residential,30,,True,False,47.391000000000005,"LINESTRING (51.4106112 35.5311263, 51.4102739 35.5310949, 51.4100909 35.5310778)",
754483445,,بسیج مستضعفین,residential,30,,True,False,82.161,"LINESTRING (51.4106112 35.5311263, 51.4105739 35.5314416, 51.4105243 35.5318618)",
754483445,,بسیج مستضعفین,residential,30,,True,False,75.739,"LINESTRING (51.4104212 35.5325795, 51.4103291 35.5332565)",
448043465,,رئوف محمدی,residential,30,,True,False,190.48499999999999,"LINESTRING (51.4104212 35.5325795, 51.4089259 35.5324173, 51.4083346 35.5323531)",
448040911,,بسیج مستضعفین,residential,30,,False,False,53.246,"LINESTRING (51.4101934 35.5342618, 51.410139 35.5347386)",
200481970,,طالقانی,tertiary,40,,False,True,172.916,"LINESTRING (51.4101934 35.5342618, 51.4099283 35.5342635, 51.4086449 35.5342903, 51.408433 35.5342948, 51.408283 35.5342979)",
448040911,,بسیج مستضعفین,residential,30,,False,True,58.126,"LINESTRING (51.4100796 35.5352591, 51.410139 35.5347386)",
448043284,,مجید میدان میری,residential,30,,True,False,29.457,"LINESTRING (51.4100796 35.5352591, 51.4097549 35.5352782)",
448040911,,بسیج مستضعفین,residential,30,,False,False,39.876999999999995,"LINESTRING (51.4100796 35.5352591, 51.4100526 35.5353884, 51.4099567 35.5355761, 51.4099446 35.5355982)",
448040911,,بسیج مستضعفین,residential,30,,False,True,68.078,"LINESTRING (51.4095132 35.5363882, 51.4098187 35.5358287)",
583721789,,ابراهیم عسیوند,residential,30,,False,True,91.464,"LINESTRING (51.4095132 35.5363882, 51.4085048 35.5364451)",
448040911,,بسیج مستضعفین,residential,30,,False,False,98.844,"LINESTRING (51.4095132 35.5363882, 51.4094772 35.5364443, 51.4090348 35.5368153, 51.4087706 35.5370368)",
448040911,,بسیج مستضعفین,residential,30,,False,True,37.316,"LINESTRING (51.4064289 35.5379452, 51.4068129 35.5378228)",
448040911,,بسیج مستضعفین,residential,30,,False,False,9.388,"LINESTRING (51.4064289 35.5379452, 51.4063785 35.5379782, 51.4063526 35.538002)",
200481941,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,97.256,"LINESTRING (51.4062239 35.5311053, 51.406361 35.5302378)",
200481941,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,98.201,"LINESTRING (51.4061093 35.5319835, 51.4062239 35.5311053)",
448040149,,محمد کفاش,residential,30,,True,False,108.44999999999999,"LINESTRING (51.4061093 35.5319835, 51.4057455 35.5321381, 51.4055494 35.5322214, 51.4054095 35.5322808, 51.4052459 35.5323504, 51.4050469 35.5324349)",
448040150,,اصغر کره خوار,residential,30,,True,False,41.184,"LINESTRING (51.401214 35.5340802, 51.4013387 35.5344364)",
448040150,,اصغر کره خوار,residential,30,,True,False,11.5,"LINESTRING (51.4013387 35.5344364, 51.4013131 35.5345377)",
556413305,,خیابان بیست چهارمتری طالقانی,secondary,40,,True,False,16.285,"LINESTRING (51.4013387 35.5344364, 51.4015185 35.5344428)",
448040148,2,موسی بن جعفر,residential,30,,True,False,42.935,"LINESTRING (51.4008088 35.5334603, 51.4011461 35.5333141, 51.4012276 35.5332788)",
448040150,,اصغر کره خوار,residential,30,,True,False,78.109,"LINESTRING (51.4008088 35.5334603, 51.4010482 35.533848, 51.401214 35.5340802)",
448040150,,اصغر کره خوار,residential,30,,True,False,80.944,"LINESTRING (51.3999799 35.5321849, 51.4003714 35.5328128, 51.4003855 35.5328337)",
556669880,,امیر پوردارایی,residential,30,,True,False,209.79199999999997,"LINESTRING (51.3999799 35.5321849, 51.400077 35.5321419, 51.4003026 35.532042, 51.400405 35.5319967, 51.4004934 35.5319576, 51.4005893 35.5319151, 51.4007179 35.5318582, 51.4009445 35.5317578, 51.4009597 35.5317511, 51.4010377 35.5317166, 51.4010585 35.5317073, 51.40118 35.5316535, 51.4013239 35.5315898, 51.4014746 35.5315231, 51.4015928 35.5314707, 51.4017619 35.5313959, 51.4020164 35.5312832)",
556413305,,خیابان بیست چهارمتری طالقانی,secondary,40,,True,False,131.93099999999998,"LINESTRING (51.3998816 35.5344671, 51.4010901 35.5344525, 51.4013387 35.5344364)",
448040558,,مصطفی خمینی,residential,30,,True,False,15.819,"LINESTRING (51.4040097 35.5343803, 51.403929 35.5342541)",
556413305,,خیابان بیست چهارمتری طالقانی,secondary,40,,True,False,122.485,"LINESTRING (51.4040097 35.5343803, 51.4053627 35.5343469)",
1154227706,,,secondary_link,,,False,True,6.033,"LINESTRING (51.4040097 35.5343803, 51.4040403 35.5344285)",
448040149,,محمد کفاش,residential,30,,True,False,102.591,"LINESTRING (51.4032655 35.5332037, 51.4022617 35.5336326)",
448040558,,مصطفی خمینی,residential,30,,True,False,76.624,"LINESTRING (51.4032655 35.5332037, 51.4028552 35.5326009)",
590538397,,میدان شهید غلامحسین جعفری,residential,,roundabout,True,False,5.166,"LINESTRING (51.4028137 35.5325912, 51.4028097 35.5325854, 51.4028078 35.5325767, 51.4028093 35.532568, 51.4028142 35.5325602, 51.4028219 35.532554, 51.402827 35.532552)",
590538395,,مصطفی خمینی,residential,30,,True,False,30.604,"LINESTRING (51.4024517 35.5319357, 51.4022906 35.5316937)",
558401214,,بختیار خزایی,residential,30,,True,False,211.962,"LINESTRING (51.4024517 35.5319357, 51.4021787 35.5320547, 51.402119 35.5320806, 51.4020213 35.5321231, 51.4019528 35.5321528, 51.4018834 35.532183, 51.4017435 35.5322438, 51.4016768 35.5322728, 51.4014624 35.5323659, 51.4013498 35.5324148, 51.401322 35.5324269, 51.4012123 35.5324746, 51.4011235 35.5325132, 51.4009754 35.5325775, 51.4008661 35.5326249, 51.4008408 35.5326359, 51.4007008 35.5326968, 51.4006264 35.5327291, 51.4004964 35.5327855, 51.4003855 35.5328337)",
590538395,,مصطفی خمینی,residential,30,,True,False,81.791,"LINESTRING (51.4020164 35.5312832, 51.4015837 35.5306374)",
556669880,,امیر پوردارایی,residential,30,,True,False,183.317,"LINESTRING (51.4020164 35.5312832, 51.402215 35.5311981, 51.4022896 35.5311662, 51.4023579 35.531137, 51.4027553 35.5309667, 51.4028806 35.5309131, 51.4030334 35.5308476, 51.4031296 35.5308064, 51.4032548 35.5307528, 51.4038091 35.5305154)",
200481941,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,94.817,"LINESTRING (51.4059872 35.5328304, 51.4061093 35.5319835)",
448040558,,مصطفی خمینی,residential,30,,True,False,19.971,"LINESTRING (51.403662 35.5338455, 51.4035535 35.5336891)",
448040559,,حمیدرضا فخامتی,residential,30,,True,False,149.85700000000003,"LINESTRING (51.403662 35.5338455, 51.4038643 35.5337578, 51.4040496 35.5336776, 51.4042039 35.5336107, 51.404346 35.5335492, 51.4044084 35.5335221, 51.4046374 35.5334229, 51.4047899 35.5333568, 51.4049605 35.5332829, 51.4051238 35.5332121)",
556413305,,خیابان بیست چهارمتری طالقانی,secondary,40,,True,False,28.196,"LINESTRING (51.4053627 35.5343469, 51.4056741 35.5343561)",
860541678,,قمر بنی هاشم,residential,30,,True,False,8.986,"LINESTRING (51.4053627 35.5343469, 51.4052928 35.5344043)",
448041868,,قمر بنی هاشم,residential,30,,True,False,206.17200000000003,"LINESTRING (51.4003179 35.536605, 51.4014052 35.5361323, 51.4014307 35.5361212, 51.4016491 35.5360263, 51.4017095 35.536, 51.4017837 35.5359678, 51.4018284 35.5359483, 51.4019369 35.5359011, 51.4023276 35.5357313)",
708008949,3,بزرگراه شهید رجایی,trunk,60,,True,False,59.082,"LINESTRING (51.4003179 35.536605, 51.400415 35.5367525, 51.4006264 35.5370733)",71
200481994,,خیابان ۲۲ بهمن شمالی,tertiary,40,,True,False,62.694,"LINESTRING (51.4059173 35.5349388, 51.4059629 35.5355014)",
448043283,,محمدرضا اخگری,residential,30,,True,False,163.143,"LINESTRING (51.4059173 35.5349388, 51.4077172 35.5348534)",
448040911,,بسیج مستضعفین,residential,30,,False,False,58.126,"LINESTRING (51.410139 35.5347386, 51.4100796 35.5352591)",
