osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction
498936565,True,946,بلوار امام خمینی,primary,90,False,136.667,"LINESTRING (52.9988922 27.6256679, 52.9991771 27.6259525, 52.9998127 27.6265874)",
498936579,False,,۲۲ بهمن,tertiary,30,False,158.756,"LINESTRING (52.9988922 27.6256679, 52.9992029 27.6253495, 53.0000237 27.6246532)",
498936557,True,946,بلوار امام حسین,primary,,False,101.566,"LINESTRING (52.9972967 27.6248019, 52.9965059 27.6253879)",
561724600,False,,ایمان,residential,,False,141.692,"LINESTRING (52.9972967 27.6248019, 52.9978125 27.6253292, 52.9982387 27.6257648)",
498936539,False,946,علامرودشت - خنج,primary,90,True,29.608,"LINESTRING (53.001692 27.6285457, 53.0018975 27.62874)",
1090937015,True,946,بلوار امام خمینی,primary,90,False,38.657,"LINESTRING (53.001692 27.6285457, 53.0015391 27.6284887, 53.001389 27.6283384)",
317524017,False,,خیابان شهدا,secondary,,False,44.33,"LINESTRING (53.0006743 27.6274505, 53.0010159 27.627191)",
498936565,True,946,بلوار امام خمینی,primary,90,False,159.884,"LINESTRING (53.0006743 27.6274505, 53.0009926 27.6277554, 53.0010721 27.6278317, 53.0016556 27.6283949, 53.001692 27.6285457)",
563637709,True,,بلوار صراف,primary,,False,35.954,"LINESTRING (52.9988802 27.6215655, 52.9987633 27.6218718)",
317524018,True,,بلوار معلم,secondary,30,False,62.926,"LINESTRING (52.9988802 27.6215655, 52.9989136 27.6217361, 52.9992083 27.6220295)",
317524018,True,,بلوار معلم,secondary,30,False,95.012,"LINESTRING (53.0004001 27.6231861, 53.0010516 27.6238161)",
317524022,False,,گلستان,unclassified,,False,99.09,"LINESTRING (53.0004001 27.6231861, 53.0011955 27.6226407)",
317524025,False,,ولیعصر,tertiary,,False,66.329,"LINESTRING (52.994803 27.626725, 52.9952233 27.627191)",
498936557,True,946,بلوار امام حسین,primary,,False,106.983,"LINESTRING (52.994803 27.626725, 52.9946179 27.6268636, 52.9939817 27.6273544)",
317524022,False,,گلستان,unclassified,,False,71.951,"LINESTRING (53.0011955 27.6226407, 53.0017577 27.6222277)",
317524022,False,,گلستان,unclassified,,True,99.09,"LINESTRING (53.0011955 27.6226407, 53.0004001 27.6231861)",
498936550,False,,رضاییان,residential,30,False,89.561,"LINESTRING (53.0011955 27.6226407, 53.0017886 27.6232511)",
561724616,False,,,residential,,True,85.885,"LINESTRING (52.9941443 27.6288024, 52.9948321 27.6283278)",
498936552,False,,سلمان فارسی,residential,30,True,62.391,"LINESTRING (52.9941443 27.6288024, 52.9938814 27.6284578, 52.9937928 27.6283357)",
727406949,False,,مهدیه,tertiary,,False,12.299,"LINESTRING (53.0003869 27.6281455, 53.0004917 27.6280854)",
727406949,False,,مهدیه,tertiary,,True,88.454,"LINESTRING (53.0003869 27.6281455, 52.999663 27.6286161)",
561724600,False,,ایمان,residential,,True,237.89200000000002,"LINESTRING (53.0003869 27.6281455, 53.0000589 27.6278134, 52.9997456 27.6274083, 52.999677 27.6273117, 52.9995914 27.6271475, 52.9995415 27.627073, 52.9992113 27.6267114, 52.9991226 27.6266217, 52.9989382 27.6264445)",
727406949,False,,مهدیه,tertiary,,False,11.335,"LINESTRING (52.9995695 27.6286755, 52.999663 27.6286161)",
