osmid,oneway,name,highway,reversed,length,geometry,junction,bridge,access
548053088,True,شهید راهخداپور,secondary,False,62.785,"LINESTRING (50.4560002 30.8631956, 50.4562845 30.863326, 50.4565286 30.8635235)",,,
548053089,False,امام خمینی,secondary,False,61.150999999999996,"LINESTRING (50.4560002 30.8631956, 50.4557033 30.8629942, 50.4554952 30.8628572)",,,
548053089,False,امام خمینی,secondary,True,70.389,"LINESTRING (50.4549195 30.8624616, 50.4554952 30.8628572)",,,
681907499,False,شهید عوض پور,residential,False,44.724,"LINESTRING (50.4549195 30.8624616, 50.4546876 30.8628111)",,,
681907500,False,شهید نورالدینی,residential,True,45.539,"LINESTRING (50.4549195 30.8624616, 50.4551982 30.8621292)",,,
182243723,True,امام خمینی,secondary,False,75.06,"LINESTRING (50.4549195 30.8624616, 50.4545988 30.8622908, 50.4542987 30.8620523)",,,
753810433,True,,tertiary,False,23.480000000000004,"LINESTRING (50.4535287 30.8614328, 50.4534675 30.8614384, 50.4534123 30.8614151, 50.4533801 30.8613702, 50.4533807 30.8613174)",roundabout,,
548079308,True,,tertiary,False,53.103,"LINESTRING (50.4533807 30.8613174, 50.453065 30.8610681, 50.4530049 30.8609717)",,,
753810433,True,,tertiary,False,11.138,"LINESTRING (50.4533807 30.8613174, 50.4534116 30.8612749, 50.4534634 30.8612519)",roundabout,,
548053075,False,,residential,False,75.303,"LINESTRING (50.4530049 30.8609717, 50.4525016 30.8614932)",,,
"[548053083, 548053093]",False,,residential,False,305.94,"LINESTRING (50.4530049 30.8609717, 50.4527003 30.8608402, 50.4524186 30.8606848, 50.4519477 30.8603849, 50.4515567 30.8610467, 50.4525016 30.8614932)",,,
182243724,True,,tertiary,False,54.969,"LINESTRING (50.4530049 30.8609717, 50.4531234 30.8609924, 50.4534634 30.8612519)",,,
753810433,True,,tertiary,False,3.701,"LINESTRING (50.4534634 30.8612519, 50.4534826 30.8612498, 50.453502 30.8612506)",roundabout,,
548079309,True,امام خمینی,secondary,False,85.837,"LINESTRING (50.4535974 30.8613404, 50.4537379 30.8614509, 50.4541475 30.861799, 50.4542467 30.8618742)",,,
753810433,True,,tertiary,False,12.783999999999999,"LINESTRING (50.4535974 30.8613404, 50.4535801 30.8613959, 50.4535287 30.8614328)",roundabout,,
753810432,False,سردار سلیمانی,secondary,False,56.635,"LINESTRING (50.4538061 30.8611153, 50.454246 30.8607735)",,,
182243725,True,سردار سلیمانی,secondary,False,30.485,"LINESTRING (50.4538061 30.8611153, 50.4537534 30.8611935, 50.4535914 30.8613137)",,,
548053095,False,,residential,False,53.806,"LINESTRING (50.455963 30.8596931, 50.4556124 30.8593142)",,,
182243728,False,شهدا,secondary,False,57.909,"LINESTRING (50.455963 30.8596931, 50.4561964 30.8598804, 50.4564278 30.8600264)",,,
753810432,False,سردار سلیمانی,secondary,True,88.562,"LINESTRING (50.455963 30.8596931, 50.4557398 30.8598238, 50.4552092 30.8601573)",,,
870793824,False,لاله,living_street,False,32.679,"LINESTRING (50.4564278 30.8600264, 50.4562016 30.860247)",,,
182243728,False,شهدا,secondary,False,87.20400000000001,"LINESTRING (50.4564278 30.8600264, 50.4565185 30.8599653, 50.4566276 30.8598782, 50.4569092 30.8596234, 50.4570654 30.8594668)",,,
182243728,False,شهدا,secondary,True,57.909,"LINESTRING (50.4564278 30.8600264, 50.4561964 30.8598804, 50.455963 30.8596931)",,,
548053101,False,,residential,False,77.517,"LINESTRING (50.4564278 30.8600264, 50.4567873 30.8603244, 50.4570779 30.8604227)",,,
182243728,False,شهدا,secondary,False,47.95,"LINESTRING (50.4570654 30.8594668, 50.457381 30.8591313)",,,
548015131,True,,tertiary,False,12.34,"LINESTRING (50.4570654 30.8594668, 50.4571481 30.8595521)",,,
182243728,False,شهدا,secondary,True,87.204,"LINESTRING (50.4570654 30.8594668, 50.4569092 30.8596234, 50.4566276 30.8598782, 50.4565185 30.8599653, 50.4564278 30.8600264)",,,
182243728,False,شهدا,secondary,False,33.243,"LINESTRING (50.457381 30.8591313, 50.4576372 30.8589288)",,,
182243728,False,شهدا,secondary,True,47.95,"LINESTRING (50.457381 30.8591313, 50.4570654 30.8594668)",,,
548053097,False,,residential,False,35.586,"LINESTRING (50.457381 30.8591313, 50.4571506 30.8589466, 50.4570965 30.8589297)",,,
182243728,False,شهدا,secondary,True,33.243,"LINESTRING (50.4576372 30.8589288, 50.457381 30.8591313)",,,
182243728,False,شهدا,secondary,False,120.54499999999999,"LINESTRING (50.4576372 30.8589288, 50.4580659 30.858637, 50.4584413 30.8583888, 50.4586156 30.8582448)",,,
681907491,True,,residential,False,149.14899999999997,"LINESTRING (50.4576372 30.8589288, 50.4576686 30.8586475, 50.4577283 30.8584497, 50.4578776 30.8582886, 50.4581336 30.8581019, 50.4582786 30.8579591, 50.4583045 30.8577898)",,,
182243728,False,شهدا,secondary,True,126.39,"LINESTRING (50.459622 30.8575076, 50.4589156 30.8579969, 50.4586417 30.8582233, 50.4586156 30.8582448)",,,
