osmid,oneway,highway,reversed,length,tunnel,geometry,name,junction
"[204156857, 204156859, 204156860, 204156861]",True,trunk_link,False,358.36800000000005,yes,"LINESTRING (50.1250313 36.2255046, 50.1253587 36.2253193, 50.1255214 36.2252115, 50.1256075 36.2251377, 50.1256666 36.2250684, 50.1256947 36.2250053, 50.1257001 36.2249439, 50.1256797 36.2248917, 50.1256087 36.2248517, 50.1254422 36.224839, 50.1252329 36.2248787, 50.1250683 36.2249532, 50.1249519 36.2250469, 50.1249031 36.2251279, 50.1248892 36.22521, 50.1249008 36.2252909, 50.1249335 36.2253981, 50.1250591 36.2257301, 50.1251166 36.2258981, 50.1251142 36.2260142, 50.125041 36.2261018, 50.1249548 36.2261633, 50.1248539 36.2261891, 50.1247956 36.2261931, 50.124654 36.2261791, 50.124561 36.2261437, 50.1245139 36.226125, 50.1244649 36.2261098, 50.1244158 36.2260986, 50.1243656 36.2260909)",,
204156869,True,trunk_link,False,22.839,,"LINESTRING (50.1247302 36.2257447, 50.1245807 36.2258555, 50.1245566 36.2258923)",,
899870707,True,secondary_link,False,29.899,,"LINESTRING (50.1238678 36.2260565, 50.1241839 36.2259712)",,
421841466,False,secondary,False,30.406,,"LINESTRING (50.1238678 36.2260565, 50.1236928 36.2261127, 50.1235529 36.2261577)",کنارگذر سردار سلیمانی,
421841468,True,trunk_link,False,17.729000000000003,,"LINESTRING (50.1243656 36.2260909, 50.1242961 36.2261221, 50.1242334 36.2261342, 50.1241799 36.226131)",,roundabout
421841466,False,secondary,True,109.858,,"LINESTRING (50.1184377 36.2276264, 50.1195894 36.2272903)",کنارگذر سردار سلیمانی,
821726665,False,tertiary,False,42.985,,"LINESTRING (50.1184377 36.2276264, 50.1185339 36.2280051)",شهید صیاد شیرازی,
421837505,False,tertiary,False,36.563,,"LINESTRING (50.1281732 36.2312328, 50.1279447 36.2309605)",شهید بهشتی,
421837505,False,tertiary,True,44.929,,"LINESTRING (50.1281732 36.2312328, 50.1284633 36.2315622)",شهید بهشتی,
784896815,False,residential,True,95.58,,"LINESTRING (50.1281732 36.2312328, 50.1273215 36.2317494)",گلسرخ,
421837505,False,tertiary,False,36.576,,"LINESTRING (50.12564 36.2283429, 50.1254807 36.2280401)",شهید بهشتی,
421837505,False,tertiary,True,207.224,,"LINESTRING (50.12564 36.2283429, 50.1257655 36.2284207, 50.1263368 36.2286981, 50.1264709 36.2287922, 50.1270722 36.2297287)",شهید بهشتی,
421841468,True,trunk_link,False,5.699,,"LINESTRING (50.1241799 36.226131, 50.1241224 36.2261092)",,roundabout
421837505,False,tertiary,True,99.25699999999999,,"LINESTRING (50.1241799 36.226131, 50.1246054 36.2266666, 50.1247508 36.2268947)",شهید بهشتی,
421837506,False,tertiary,False,58.736,,"LINESTRING (50.1195894 36.2272903, 50.1197419 36.227804)",امام خمینی,
421841466,False,secondary,False,109.858,,"LINESTRING (50.1195894 36.2272903, 50.1184377 36.2276264)",کنارگذر سردار سلیمانی,
421841466,False,secondary,True,63.347,,"LINESTRING (50.1195894 36.2272903, 50.1202554 36.2271008)",کنارگذر سردار سلیمانی,
421837528,True,residential,False,29.287,,"LINESTRING (50.1261214 36.2291861, 50.1259805 36.2289485)",آموزش,
778473764,False,residential,False,64.989,,"LINESTRING (50.1261214 36.2291861, 50.1254976 36.2294834)",مدرسه,
822793034,False,residential,False,43.132,,"LINESTRING (50.1261214 36.2291861, 50.1263368 36.2295329)",آموزش,
778473763,False,residential,True,143.711,,"LINESTRING (50.1214778 36.2310516, 50.1229577 36.2305563)",صفا,
421837508,False,tertiary,False,10.479,,"LINESTRING (50.1255778 36.2338097, 50.1255234 36.2337263)",زارع پور,
421837508,False,tertiary,True,47.476,,"LINESTRING (50.1255778 36.2338097, 50.1258145 36.2341916)",زارع پور,
1088054365,False,residential,True,24.422,,"LINESTRING (50.1255778 36.2338097, 50.1258208 36.2337106)",,
421837532,False,residential,True,58.391999999999996,,"LINESTRING (50.1255778 36.2338097, 50.1251826 36.2339563, 50.12498 36.2340168)",زرآبادی پور,
421837508,False,tertiary,False,29.889,,"LINESTRING (50.1232684 36.2304573, 50.1231244 36.2302149)",زارع پور,
421837508,False,tertiary,True,64.328,,"LINESTRING (50.1232684 36.2304573, 50.1235968 36.2309716)",زارع پور,
421837507,False,tertiary,True,59.428,,"LINESTRING (50.1232684 36.2304573, 50.123686 36.2303018, 50.1238669 36.2302282)",کلانتری,
778473763,False,residential,False,29.963,,"LINESTRING (50.1232684 36.2304573, 50.1231676 36.2304895, 50.1229577 36.2305563)",صفا,
421837507,False,tertiary,True,25.377,,"LINESTRING (50.1252495 36.2295931, 50.1254976 36.2294834)",کلانتری,
421837509,False,tertiary,False,63.756,,"LINESTRING (50.1252495 36.2295931, 50.124918 36.2290859)",آیت الله طالقانی,
421837507,False,tertiary,False,88.382,,"LINESTRING (50.1252495 36.2295931, 50.1247001 36.2298443, 50.1243946 36.2299883)",کلانتری,
421837509,False,tertiary,True,113.752,,"LINESTRING (50.1235529 36.2261577, 50.1239667 36.2271247)",آیت الله طالقانی,
421841466,False,secondary,False,46.134,,"LINESTRING (50.1235529 36.2261577, 50.1230673 36.2262944)",کنارگذر سردار سلیمانی,
421841466,False,secondary,True,30.406,,"LINESTRING (50.1235529 36.2261577, 50.1236928 36.2261127, 50.1238678 36.2260565)",کنارگذر سردار سلیمانی,
421837505,False,tertiary,True,24.993,,"LINESTRING (50.1247508 36.2268947, 50.1248782 36.2270946)",شهید بهشتی,
421837510,False,residential,False,74.839,,"LINESTRING (50.1247508 36.2268947, 50.1239667 36.2271247)",زارع پور,
421837505,False,tertiary,False,99.25699999999999,,"LINESTRING (50.1247508 36.2268947, 50.1246054 36.2266666, 50.1241799 36.226131)",شهید بهشتی,
421837509,False,tertiary,False,113.752,,"LINESTRING (50.1239667 36.2271247, 50.1235529 36.2261577)",آیت الله طالقانی,
421837509,False,tertiary,True,27.374,,"LINESTRING (50.1239667 36.2271247, 50.1240663 36.2273574)",آیت الله طالقانی,
421837510,False,residential,False,46.312,,"LINESTRING (50.1239667 36.2271247, 50.1234811 36.2272662)",زارع پور,
421837510,False,residential,True,74.839,,"LINESTRING (50.1239667 36.2271247, 50.1247508 36.2268947)",زارع پور,
421837506,False,tertiary,False,43.827,,"LINESTRING (50.1198894 36.2283009, 50.1199894 36.2286867)",امام خمینی,
421837506,False,tertiary,True,10.463,,"LINESTRING (50.1198894 36.2283009, 50.1198622 36.2282094)",امام خمینی,
421837510,False,residential,True,61.018,,"LINESTRING (50.1198894 36.2283009, 50.120537 36.2281329)",زارع پور,
421837511,False,residential,False,77.987,,"LINESTRING (50.1187188 36.2288899, 50.1195712 36.2287517)",قنبری,
821726665,False,tertiary,False,77.829,,"LINESTRING (50.1187188 36.2288899, 50.118863 36.2295801)",شهید صیاد شیرازی,
821726665,False,tertiary,True,18.584,,"LINESTRING (50.1187188 36.2288899, 50.1186843 36.2287251)",شهید صیاد شیرازی,
421837506,False,tertiary,False,86.109,,"LINESTRING (50.1199894 36.2286867, 50.1201859 36.2294447)",امام خمینی,
421837506,False,tertiary,True,43.827,,"LINESTRING (50.1199894 36.2286867, 50.1198894 36.2283009)",امام خمینی,
421837511,False,residential,True,38.201,,"LINESTRING (50.1199894 36.2286867, 50.1195712 36.2287517)",قنبری,
421837512,False,residential,False,113.767,,"LINESTRING (50.1186184 36.2284097, 50.1198622 36.2282094)",گلستان ۳,
821726665,False,tertiary,False,35.566,,"LINESTRING (50.1186184 36.2284097, 50.1186843 36.2287251)",شهید صیاد شیرازی,
821726665,False,tertiary,True,45.624,,"LINESTRING (50.1186184 36.2284097, 50.1185339 36.2280051)",شهید صیاد شیرازی,
421837506,False,tertiary,False,10.463,,"LINESTRING (50.1198622 36.2282094, 50.1198894 36.2283009)",امام خمینی,
421837506,False,tertiary,True,46.352,,"LINESTRING (50.1198622 36.2282094, 50.1197419 36.227804)",امام خمینی,
421837512,False,residential,True,113.767,,"LINESTRING (50.1198622 36.2282094, 50.1186184 36.2284097)",گلستان ۳,
421837513,False,residential,False,110.639,,"LINESTRING (50.1185339 36.2280051, 50.1197419 36.227804)",گلستان۱,
821726665,False,tertiary,False,45.624,,"LINESTRING (50.1185339 36.2280051, 50.1186184 36.2284097)",شهید صیاد شیرازی,
821726665,False,tertiary,True,42.985,,"LINESTRING (50.1185339 36.2280051, 50.1184377 36.2276264)",شهید صیاد شیرازی,
421837506,False,tertiary,False,46.352,,"LINESTRING (50.1197419 36.227804, 50.1198622 36.2282094)",امام خمینی,
421837506,False,tertiary,True,58.736,,"LINESTRING (50.1197419 36.227804, 50.1195894 36.2272903)",امام خمینی,
421837513,False,residential,True,110.639,,"LINESTRING (50.1197419 36.227804, 50.1185339 36.2280051)",گلستان۱,
421837514,False,residential,False,84.885,,"LINESTRING (50.1207484 36.228877, 50.120537 36.2281329)",سررشته داری,
421837510,False,residential,False,61.018,,"LINESTRING (50.120537 36.2281329, 50.1198894 36.2283009)",زارع پور,
421837510,False,residential,True,48.096,,"LINESTRING (50.120537 36.2281329, 50.1210411 36.2279855)",زارع پور,
421837514,False,residential,True,84.885,,"LINESTRING (50.120537 36.2281329, 50.1207484 36.228877)",سررشته داری,
821725297,False,residential,False,117.511,,"LINESTRING (50.120537 36.2281329, 50.1202554 36.2271008)",مریم,
421841466,False,secondary,False,63.347,,"LINESTRING (50.1202554 36.2271008, 50.1195894 36.2272903)",کنارگذر سردار سلیمانی,
821725297,False,residential,True,117.511,,"LINESTRING (50.1202554 36.2271008, 50.120537 36.2281329)",مریم,
421841466,False,secondary,True,46.713,,"LINESTRING (50.1202554 36.2271008, 50.120682 36.2269774, 50.1207457 36.2269592)",کنارگذر سردار سلیمانی,
421837515,False,residential,False,116.929,,"LINESTRING (50.1212582 36.2268124, 50.121545 36.2278382)",گنجی,
421841466,False,secondary,False,48.783,,"LINESTRING (50.1212582 36.2268124, 50.1207457 36.2269592)",کنارگذر سردار سلیمانی,
