osmid,name,highway,oneway,reversed,length,junction,geometry,maxspeed
66436602,خیابان ۱۷ شهریور,tertiary,False,False,16.656,,"LINESTRING (47.6963492 34.484646, 47.6962329 34.4845309)",
137127938,میدان دربند,tertiary,True,False,65.595,roundabout,"LINESTRING (47.6963492 34.484646, 47.696433 34.4846194, 47.6965221 34.4846125, 47.6966088 34.4846305, 47.6966833 34.4846712, 47.696737 34.4847301, 47.6967639 34.4848004, 47.6967608 34.4848741, 47.6967281 34.4849426)",
664523335,خیابان مولوی,secondary,True,False,6.509,,"LINESTRING (47.6895546 34.4821933, 47.6896252 34.4821996)",
137128052,خیابان کارگر,secondary,True,False,404.062,,"LINESTRING (47.6983679 34.4793098, 47.6981009 34.4796527, 47.6976746 34.4803027, 47.6975587 34.4804357, 47.6974159 34.480562, 47.6955249 34.4820443)",
137128110,خیابان شمشادیان,tertiary,False,True,69.6,,"LINESTRING (47.6936257 34.4801423, 47.6940277 34.4805194, 47.6941223 34.4806157)",
510309810,یاس ۲,residential,False,False,145.272,,"LINESTRING (47.6936257 34.4801423, 47.6929632 34.4796017, 47.692415 34.4793097)",30
664291463,شهید رستمی,secondary,False,False,49.009,,"LINESTRING (47.6936257 34.4801423, 47.693408 34.4802527, 47.6931785 34.4803836)",
664291463,شهید رستمی,secondary,False,True,60.485,,"LINESTRING (47.6936257 34.4801423, 47.6938175 34.4798808, 47.6939342 34.4796627)",
664291463,شهید رستمی,secondary,False,True,28.562,,"LINESTRING (47.6922941 34.4808877, 47.6925504 34.4807416)",
137127940,میدان شهید مطهری,secondary,True,False,21.73,roundabout,"LINESTRING (47.6922941 34.4808877, 47.6923049 34.4809063, 47.6923184 34.4809556, 47.6923128 34.481006, 47.6922886 34.4810524, 47.6922724 34.4810713)",
137127940,میدان شهید مطهری,secondary,True,False,34.964,roundabout,"LINESTRING (47.6919706 34.4808645, 47.6920129 34.4808324, 47.6920648 34.4808119, 47.6921216 34.4808046, 47.6921786 34.4808113, 47.6922307 34.4808313, 47.692272 34.4808617, 47.6922941 34.4808877)",
137128223,خیابان حافظ,residential,False,False,152.23,,"LINESTRING (47.6919706 34.4808645, 47.6916943 34.4806539, 47.6915087 34.4805632, 47.6912706 34.4805156, 47.6907858 34.4805072, 47.6905252 34.4805115, 47.690452 34.4805341)",
137128143,خیابان کاشانی,tertiary,True,False,136.303,,"LINESTRING (47.689451 34.4809909, 47.6901462 34.4820745)",
137128223,خیابان حافظ,residential,False,True,46.273,,"LINESTRING (47.689451 34.4809909, 47.6895868 34.4809321, 47.6898997 34.4808002)",
664523336,طالقانی,secondary,False,False,151.15,,"LINESTRING (47.6919588 34.4810579, 47.6905915 34.4818178)",
137127940,میدان شهید مطهری,secondary,True,False,22.863999999999997,roundabout,"LINESTRING (47.6919588 34.4810579, 47.6919388 34.4810216, 47.6919269 34.4809672, 47.6919379 34.4809127, 47.6919706 34.4808645)",
664523336,طالقانی,secondary,False,False,22.757,,"LINESTRING (47.6905542 34.4818385, 47.690351 34.4819561)",
664523336,طالقانی,secondary,False,True,4.121,,"LINESTRING (47.6905542 34.4818385, 47.6905915 34.4818178)",
510309769,پاچمن,residential,False,False,62.433,,"LINESTRING (47.6905542 34.4818385, 47.6909549 34.4820523, 47.6911582 34.4820401)",30
137128110,خیابان شمشادیان,tertiary,False,False,95.084,,"LINESTRING (47.6954527 34.4819708, 47.6948001 34.4813061)",
137128110,خیابان شمشادیان,tertiary,False,True,10.516,,"LINESTRING (47.6954527 34.4819708, 47.6955249 34.4820443)",
137127921,خیابان مولوی,secondary,False,False,5.645,,"LINESTRING (47.6888214 34.4820124, 47.688762 34.481999)",
137127921,خیابان مولوی,secondary,False,True,28.877,,"LINESTRING (47.6888214 34.4820124, 47.6891179 34.4821002)",
713384472,اقاقیا ۱۶,living_street,False,False,77.793,,"LINESTRING (47.6888214 34.4820124, 47.6894924 34.481584)",
137128110,خیابان شمشادیان,tertiary,False,False,10.516,,"LINESTRING (47.6955249 34.4820443, 47.6954527 34.4819708)",
510309869,تابناک,residential,False,True,47.019,,"LINESTRING (47.6955249 34.4820443, 47.6960364 34.4820764)",30
137128052,خیابان کارگر,secondary,True,False,76.454,,"LINESTRING (47.6955249 34.4820443, 47.6950354 34.4824523, 47.694921 34.4825159)",
664523336,طالقانی,secondary,False,True,22.928,,"LINESTRING (47.6901462 34.4820745, 47.690351 34.4819561)",
664523336,طالقانی,secondary,False,False,16.833,,"LINESTRING (47.6901462 34.4820745, 47.6900473 34.4821318, 47.6899959 34.4821615)",
664523334,,secondary,True,False,32.437,,"LINESTRING (47.6899959 34.4821615, 47.6899177 34.4822187, 47.6898345 34.4822596, 47.6896951 34.4823105)",
664523336,طالقانی,secondary,False,True,16.833,,"LINESTRING (47.6899959 34.4821615, 47.6900473 34.4821318, 47.6901462 34.4820745)",
