osmid,ref,name,highway,junction,oneway,reversed,length,maxspeed,geometry
316546331,,خیابان شهید فهمیده,tertiary,,False,False,73.82,30,"LINESTRING (58.88613 32.7799814, 58.885681 32.7794353)"
316546331,,خیابان شهید فهمیده,tertiary,,False,True,20.816,30,"LINESTRING (58.88613 32.7799814, 58.8862566 32.7801354)"
316821387,,,residential,,False,False,136.421,,"LINESTRING (58.88613 32.7799814, 58.8870606 32.7801529, 58.8875671 32.7801469)"
316821386,,,residential,,False,False,63.944,,"LINESTRING (58.8877808 32.7794312, 58.8884341 32.7792609)"
316821383,,,residential,,False,False,41.995,,"LINESTRING (58.8877808 32.7794312, 58.8876936 32.7794425, 58.8875432 32.7791666)"
316821383,,,residential,,False,True,90.05300000000001,,"LINESTRING (58.8877808 32.7794312, 58.8878773 32.7795812, 58.8879109 32.7797323, 58.8880195 32.7797966, 58.8881523 32.779836, 58.8880839 32.7799815, 58.8880513 32.7800767)"
316546330,,بلوار بهشتی,tertiary,,True,False,34.376,40,"LINESTRING (58.8873082 32.7787471, 58.88698 32.7788865)"
316821383,,,residential,,False,True,51.561,,"LINESTRING (58.8873082 32.7787471, 58.8875432 32.7791666)"
316821387,,,residential,,False,False,45.935,,"LINESTRING (58.8875671 32.7801469, 58.8880513 32.7800767)"
316821384,,,residential,,False,False,101.571,,"LINESTRING (58.8875671 32.7801469, 58.8875615 32.7800582, 58.8874784 32.7798665, 58.8873268 32.7794414, 58.887229 32.7792849)"
316821387,,,residential,,False,True,136.421,,"LINESTRING (58.8875671 32.7801469, 58.8870606 32.7801529, 58.88613 32.7799814)"
316546330,,بلوار بهشتی,tertiary,,True,False,48.06,40,"LINESTRING (58.88698 32.7788865, 58.8865208 32.7790808)"
316821384,,,residential,,False,True,50.044,,"LINESTRING (58.88698 32.7788865, 58.887229 32.7792849)"
316821383,,,residential,,False,False,51.561,,"LINESTRING (58.8875432 32.7791666, 58.8873082 32.7787471)"
316821385,,,residential,,False,False,32.185,,"LINESTRING (58.8875432 32.7791666, 58.887229 32.7792849)"
316821383,,,residential,,False,True,41.995,,"LINESTRING (58.8875432 32.7791666, 58.8876936 32.7794425, 58.8877808 32.7794312)"
316546330,,بلوار بهشتی,tertiary,,True,False,87.852,40,"LINESTRING (58.8865208 32.7790808, 58.885681 32.7794353)"
"[316821385, 464521462]",,,residential,,False,True,94.336,,"LINESTRING (58.8865208 32.7790808, 58.886777 32.7794552, 58.887229 32.7792849)"
316821386,,,residential,,False,True,63.944,,"LINESTRING (58.8884341 32.7792609, 58.8877808 32.7794312)"
785469449,68,بلوار امام خمینی,trunk,,True,False,75.11,,"LINESTRING (58.8884341 32.7792609, 58.8882187 32.7789758, 58.8880032 32.7786908)"
316821387,,,residential,,False,False,56.641,,"LINESTRING (58.8880513 32.7800767, 58.8886565 32.7800529)"
316821387,,,residential,,False,True,45.935,,"LINESTRING (58.8880513 32.7800767, 58.8875671 32.7801469)"
316821383,,,residential,,False,False,90.053,,"LINESTRING (58.8880513 32.7800767, 58.8880839 32.7799815, 58.8881523 32.779836, 58.8880195 32.7797966, 58.8879109 32.7797323, 58.8878773 32.7795812, 58.8877808 32.7794312)"
316821387,,,residential,,False,True,56.641,,"LINESTRING (58.8886565 32.7800529, 58.8880513 32.7800767)"
316821388,,,residential,,False,False,29.724,,"LINESTRING (58.8886565 32.7800529, 58.8884173 32.780229)"
316821388,,,residential,,False,True,29.745,,"LINESTRING (58.8886565 32.7800529, 58.8888959 32.7798767)"
316821388,,,residential,,False,False,29.745,,"LINESTRING (58.8888959 32.7798767, 58.8886565 32.7800529)"
785469449,68,بلوار امام خمینی,trunk,,True,False,80.948,,"LINESTRING (58.8888959 32.7798767, 58.8884341 32.7792609)"
316546331,,خیابان شهید فهمیده,tertiary,,False,False,6.566,30,"LINESTRING (58.8871205 32.7811861, 58.8870806 32.7811375)"
316546331,,خیابان شهید فهمیده,tertiary,,False,True,18.819,30,"LINESTRING (58.8871205 32.7811861, 58.887235 32.7813253)"
316821388,,,residential,,False,True,74.915,,"LINESTRING (58.8871205 32.7811861, 58.8877117 32.7807313)"
316546331,,خیابان شهید فهمیده,tertiary,,False,False,20.816,30,"LINESTRING (58.8862566 32.7801354, 58.88613 32.7799814)"
316546331,,خیابان شهید فهمیده,tertiary,,False,True,135.464,30,"LINESTRING (58.8862566 32.7801354, 58.8864384 32.7803565, 58.8870806 32.7811375)"
316821389,,,residential,,False,False,154.99599999999998,,"LINESTRING (58.8862566 32.7801354, 58.8864377 32.780126, 58.8866677 32.7801701, 58.8870257 32.7803911, 58.8877117 32.7807313)"
316821388,,,residential,,False,False,74.915,,"LINESTRING (58.8877117 32.7807313, 58.8871205 32.7811861)"
316821388,,,residential,,False,True,47.302,,"LINESTRING (58.8877117 32.7807313, 58.8877318 32.7807158, 58.8880975 32.7804561)"
316821389,,,residential,,False,False,101.054,,"LINESTRING (58.8877117 32.7807313, 58.8878411 32.7808004, 58.8883052 32.7814757)"
316821389,,,residential,,False,True,154.99599999999998,,"LINESTRING (58.8877117 32.7807313, 58.8870257 32.7803911, 58.8866677 32.7801701, 58.8864377 32.780126, 58.8862566 32.7801354)"
316821391,,,residential,,False,False,33.599,,"LINESTRING (58.8883052 32.7814757, 58.8886069 32.7813115)"
316821391,,,residential,,False,True,72.825,,"LINESTRING (58.8883052 32.7814757, 58.8876515 32.7818319)"
1066794187,,,residential,,False,False,55.13,,"LINESTRING (58.8883052 32.7814757, 58.8886457 32.7818805)"
316821389,,,residential,,False,True,101.054,,"LINESTRING (58.8883052 32.7814757, 58.8878411 32.7808004, 58.8877117 32.7807313)"
316546331,,خیابان شهید فهمیده,tertiary,,False,False,68.479,30,"LINESTRING (58.8876515 32.7818319, 58.887235 32.7813253)"
316821391,,,residential,,False,False,72.825,,"LINESTRING (58.8876515 32.7818319, 58.8883052 32.7814757)"
464521464,,,tertiary,,False,True,67.14,,"LINESTRING (58.8876515 32.7818319, 58.887051 32.7821631)"
316821390,,فهمیده,tertiary,,False,False,91.23599999999999,50,"LINESTRING (58.8876515 32.7818319, 58.8878532 32.7820767, 58.8882004 32.7825103)"
316821391,,,residential,,False,True,22.565,,"LINESTRING (58.8894344 32.7808612, 58.8892318 32.7809715)"
316821392,,,residential,,True,False,27.556,,"LINESTRING (58.8894344 32.7808612, 58.889554 32.7806347)"
785469449,68,بلوار امام خمینی,trunk,,True,False,104.352,,"LINESTRING (58.889554 32.7806347, 58.8888959 32.7798767)"
316821393,,,residential,,True,False,26.716,,"LINESTRING (58.8897165 32.7808228, 58.8894344 32.7808612)"
785469449,68,بلوار امام خمینی,trunk,,True,False,25.856,,"LINESTRING (58.8897165 32.7808228, 58.8896191 32.7807142, 58.889554 32.7806347)"
316821388,,,residential,,False,False,39.135,,"LINESTRING (58.8884173 32.780229, 58.8880975 32.7804561)"
316821388,,,residential,,False,True,29.724,,"LINESTRING (58.8884173 32.780229, 58.8886565 32.7800529)"
316821394,,,residential,,False,False,111.05199999999999,,"LINESTRING (58.8884173 32.780229, 58.8887444 32.7805608, 58.88913 32.7810269)"
316821391,,,residential,,False,False,11.337,,"LINESTRING (58.88913 32.7810269, 58.8892318 32.7809715)"
316821391,,,residential,,False,True,58.249,,"LINESTRING (58.88913 32.7810269, 58.8886069 32.7813115)"
316821394,,,residential,,False,True,111.05199999999999,,"LINESTRING (58.88913 32.7810269, 58.8887444 32.7805608, 58.8884173 32.780229)"
316821388,,,residential,,False,True,39.135,,"LINESTRING (58.8880975 32.7804561, 58.8884173 32.780229)"
316821388,,,residential,,False,False,47.302,,"LINESTRING (58.8880975 32.7804561, 58.8877318 32.7807158, 58.8877117 32.7807313)"
316821395,,,residential,,False,False,106.582,,"LINESTRING (58.8880975 32.7804561, 58.8884051 32.7809058, 58.8886069 32.7813115)"
316821391,,,residential,,False,False,58.249,,"LINESTRING (58.8886069 32.7813115, 58.88913 32.7810269)"
316821391,,,residential,,False,True,33.599,,"LINESTRING (58.8886069 32.7813115, 58.8883052 32.7814757)"
316821395,,,residential,,False,True,106.582,,"LINESTRING (58.8886069 32.7813115, 58.8884051 32.7809058, 58.8880975 32.7804561)"
316821396,,,residential,,True,False,32.152,,"LINESTRING (58.8836646 32.78021, 58.8833404 32.7803065)"
316546332,,میدان شهید قهرمان,tertiary,roundabout,True,False,14.791,20,"LINESTRING (58.8836646 32.78021, 58.8836401 32.7801839, 58.8836245 32.7801533, 58.883619 32.7801204, 58.8836239 32.7800874)"
316821398,,,residential,,False,True,10.513,,"LINESTRING (58.8833404 32.7803065, 58.8832914 32.7802214)"
316821398,,,residential,,False,False,114.33600000000001,,"LINESTRING (58.8833404 32.7803065, 58.8835828 32.7806756, 58.8836181 32.7807294, 58.8837012 32.7808559, 58.8838622 32.7811248, 58.8839259 32.7812088)"
316821397,,,tertiary,,True,False,34.471,,"LINESTRING (58.8832914 32.7802214, 58.8836239 32.7800874)"
316821398,,,residential,,False,False,10.513,,"LINESTRING (58.8832914 32.7802214, 58.8833404 32.7803065)"
316821400,,,tertiary,,False,False,55.339,,"LINESTRING (58.8832914 32.7802214, 58.8829016 32.7803119, 58.8827169 32.7803393)"
316821398,,,residential,,False,True,114.33599999999998,,"LINESTRING (58.8839259 32.7812088, 58.8838622 32.7811248, 58.8837012 32.7808559, 58.8836181 32.7807294, 58.8835828 32.7806756, 58.8833404 32.7803065)"
316821399,,,residential,,False,False,12.358,,"LINESTRING (58.8827169 32.7803393, 58.8826156 32.7802679)"
316821400,,,tertiary,,False,True,55.339,,"LINESTRING (58.8827169 32.7803393, 58.8829016 32.7803119, 58.8832914 32.7802214)"
316821399,,,residential,,False,True,12.358,,"LINESTRING (58.8826156 32.7802679, 58.8827169 32.7803393)"
316821401,,,residential,,False,False,85.424,,"LINESTRING (58.8826156 32.7802679, 58.8832449 32.7797109)"
316821401,,,residential,,False,True,85.424,,"LINESTRING (58.8832449 32.7797109, 58.8826156 32.7802679)"
316821406,,شهید مطهری,tertiary,,False,True,52.89,,"LINESTRING (58.8832449 32.7797109, 58.8836711 32.7800237)"
317393214,,,residential,,False,False,80.373,,"LINESTRING (58.8832449 32.7797109, 58.8833822 32.7795607, 58.8835296 32.7794492, 58.8835901 32.7794435, 58.8837054 32.7793961, 58.8838957 32.7792773, 58.883904 32.7792728)"
316821406,,شهید مطهری,tertiary,,False,False,52.89,,"LINESTRING (58.8836711 32.7800237, 58.8832449 32.7797109)"
316546332,,میدان شهید قهرمان,tertiary,roundabout,True,False,15.392000000000001,20,"LINESTRING (58.8836711 32.7800237, 58.8836982 32.780008, 58.8837287 32.7799976, 58.8837612 32.7799931, 58.8837941 32.7799946, 58.8838258 32.7800021)"
464521454,,باهنر,residential,,False,False,54.424,,"LINESTRING (58.891194 32.7770517, 58.8909059 32.7766264)"
891774900,,,tertiary_link,,False,False,11.803,,"LINESTRING (58.891194 32.7770517, 58.8912515 32.7771462)"
317371836,,بلوار شهدای عبادی,tertiary,,True,False,177.50900000000001,,"LINESTRING (58.891194 32.7770517, 58.8927026 32.7764496, 58.8928798 32.776328)"
316821415,,بلوار شهدای عبادی,tertiary,,True,False,212.343,,"LINESTRING (58.8912515 32.7771462, 58.8892042 32.7779731)"
317337894,,باهنر,tertiary,,False,False,53.249,,"LINESTRING (58.8912515 32.7771462, 58.8915353 32.7775614)"
891774900,,,tertiary_link,,False,True,11.803,,"LINESTRING (58.8912515 32.7771462, 58.891194 32.7770517)"
317337881,,,residential,,False,False,33.569,,"LINESTRING (58.889375 32.7781923, 58.8895895 32.7784344)"
317337881,,,residential,,False,True,29.139,,"LINESTRING (58.889375 32.7781923, 58.8892042 32.7779731)"
464521470,,,residential,,False,True,115.742,,"LINESTRING (58.889375 32.7781923, 58.8884152 32.778595, 58.8882502 32.778604)"
317337881,,,residential,,False,False,61.857,,"LINESTRING (58.890488 32.7795012, 58.8908722 32.7799541)"
317337881,,,residential,,False,True,63.657,,"LINESTRING (58.890488 32.7795012, 58.8900945 32.779034)"
464521471,,,residential,,False,False,71.45,,"LINESTRING (58.890488 32.7795012, 58.8898704 32.7798797)"
464521471,,,residential,,False,True,194.154,,"LINESTRING (58.890488 32.7795012, 58.8921751 32.778483)"
317337881,,,residential,,False,False,55.594,,"LINESTRING (58.8910987 32.7802263, 58.8914424 32.7806343)"
317337881,,,residential,,False,True,36.939,,"LINESTRING (58.8910987 32.7802263, 58.8908722 32.7799541)"
317337890,,امام خمینی ۶,residential,,False,False,183.823,,"LINESTRING (58.8910987 32.7802263, 58.8927946 32.7793897)"
317337890,,امام خمینی ۶,residential,,False,True,72.123,,"LINESTRING (58.8910987 32.7802263, 58.8904363 32.7805588)"
317337889,,امام خمینی ۸,residential,,False,False,166.74,,"LINESTRING (58.8915474 32.7805838, 58.8931004 32.7798464)"
317337889,,امام خمینی ۸,residential,,False,True,11.309,,"LINESTRING (58.8915474 32.7805838, 58.8914424 32.7806343)"
464521482,,,residential,,False,False,73.852,,"LINESTRING (58.8915474 32.7805838, 58.8919342 32.7811629)"
464521482,,,residential,,False,False,70.709,,"LINESTRING (58.8922046 32.7815309, 58.8927463 32.7819747)"
464521482,,,residential,,False,True,9.211,,"LINESTRING (58.8922046 32.7815309, 58.8921339 32.7814732)"
464521484,,امام خمینی ۱۲,residential,,False,True,103.212,,"LINESTRING (58.8922046 32.7815309, 58.8914474 32.7822064)"
317337886,,امام خمینی ۱۴,residential,,False,True,120.536,,"LINESTRING (58.8927463 32.7819747, 58.8918585 32.7827608)"
464521482,,,residential,,False,True,70.709,,"LINESTRING (58.8927463 32.7819747, 58.8922046 32.7815309)"
317337886,,امام خمینی ۱۴,residential,,False,False,120.536,,"LINESTRING (58.8918585 32.7827608, 58.8927463 32.7819747)"
108756524,68,بلوار امام خمینی,trunk,,True,False,71.702,,"LINESTRING (58.8918585 32.7827608, 58.8921591 32.7829639, 58.8924754 32.783143)"
464521484,,امام خمینی ۱۲,residential,,False,False,103.212,,"LINESTRING (58.8914474 32.7822064, 58.8922046 32.7815309)"
317337888,,امام خمینی ۱۰,residential,,False,False,108.444,,"LINESTRING (58.8909197 32.7816358, 58.8919342 32.7811629)"
317337888,,امام خمینی ۱۰,residential,,False,True,108.444,,"LINESTRING (58.8919342 32.7811629, 58.8909197 32.7816358)"
464521482,,,residential,,False,False,39.231,,"LINESTRING (58.8919342 32.7811629, 58.8921339 32.7814732)"
464521482,,,residential,,False,True,73.852,,"LINESTRING (58.8919342 32.7811629, 58.8915474 32.7805838)"
317337889,,امام خمینی ۸,residential,,False,False,125.158,,"LINESTRING (58.8902804 32.7811933, 58.8914424 32.7806343)"
108756524,68,بلوار امام خمینی,trunk,,True,False,228.505,,"LINESTRING (58.8902804 32.7811933, 58.8905749 32.7815231, 58.8913549 32.7822999, 58.8914787 32.7824219, 58.8918585 32.7827608)"
317337889,,امام خمینی ۸,residential,,False,True,166.74,,"LINESTRING (58.8931004 32.7798464, 58.8915474 32.7805838)"
317337894,,باهنر,tertiary,,False,True,18.493,,"LINESTRING (58.8931004 32.7798464, 58.8930033 32.7797015)"
317337890,,امام خمینی ۶,residential,,False,False,41.072,,"LINESTRING (58.8900634 32.7807541, 58.8904363 32.7805588)"
317337890,,امام خمینی ۶,residential,,False,True,183.823,,"LINESTRING (58.8927946 32.7793897, 58.8910987 32.7802263)"
317337894,,باهنر,tertiary,,False,False,39.784,,"LINESTRING (58.8927946 32.7793897, 58.8930033 32.7797015)"
317337894,,باهنر,tertiary,,False,True,34.9,,"LINESTRING (58.8927946 32.7793897, 58.8926151 32.7791145)"
317337881,,,residential,,False,False,81.696,,"LINESTRING (58.8895895 32.7784344, 58.8900945 32.779034)"
317337881,,,residential,,False,True,33.569,,"LINESTRING (58.8895895 32.7784344, 58.889375 32.7781923)"
317337891,,امام خمینی ۲,residential,,False,False,124.017,,"LINESTRING (58.8895895 32.7784344, 58.8885111 32.7790839)"
317337892,,,residential,,False,False,206.193,,"LINESTRING (58.8895895 32.7784344, 58.8915353 32.7775614)"
108756524,68,بلوار امام خمینی,trunk,,True,False,82.125,,"LINESTRING (58.8885111 32.7790839, 58.8889903 32.7797029)"
317337891,,امام خمینی ۲,residential,,False,True,124.017,,"LINESTRING (58.8885111 32.7790839, 58.8895895 32.7784344)"
317337892,,,residential,,False,True,206.193,,"LINESTRING (58.8915353 32.7775614, 58.8895895 32.7784344)"
317337894,,باهنر,tertiary,,False,False,52.782,,"LINESTRING (58.8915353 32.7775614, 58.891819 32.7779718)"
317337894,,باهنر,tertiary,,False,True,53.249,,"LINESTRING (58.8915353 32.7775614, 58.8912515 32.7771462)"
317371867,,,residential,,False,False,108.425,,"LINESTRING (58.8915353 32.7775614, 58.8926003 32.7771754)"
317337893,,امام خمینی ۴,residential,,False,False,56.114,,"LINESTRING (58.8889903 32.7797029, 58.8894858 32.7794181)"
108756524,68,بلوار امام خمینی,trunk,,True,False,205.059,,"LINESTRING (58.8889903 32.7797029, 58.8890515 32.7797886, 58.8896936 32.7805409, 58.8898622 32.780745, 58.8902804 32.7811933)"
317337881,,,residential,,False,False,63.657,,"LINESTRING (58.8900945 32.779034, 58.890488 32.7795012)"
317337881,,,residential,,False,True,81.696,,"LINESTRING (58.8900945 32.779034, 58.8895895 32.7784344)"
317337893,,امام خمینی ۴,residential,,False,False,199.858,,"LINESTRING (58.8900945 32.779034, 58.891819 32.7779718)"
317337893,,امام خمینی ۴,residential,,False,True,71.151,,"LINESTRING (58.8900945 32.779034, 58.8894858 32.7794181)"
317337893,,امام خمینی ۴,residential,,False,True,199.858,,"LINESTRING (58.891819 32.7779718, 58.8900945 32.779034)"
317337894,,باهنر,tertiary,,False,False,7.507,,"LINESTRING (58.891819 32.7779718, 58.8918597 32.77803)"
317337894,,باهنر,tertiary,,False,True,52.782,,"LINESTRING (58.891819 32.7779718, 58.8915353 32.7775614)"
317337893,,امام خمینی ۴,residential,,False,False,71.151,,"LINESTRING (58.8894858 32.7794181, 58.8900945 32.779034)"
317337893,,امام خمینی ۴,residential,,False,True,56.114,,"LINESTRING (58.8894858 32.7794181, 58.8889903 32.7797029)"
317337899,,,residential,,False,False,62.668,,"LINESTRING (58.8894858 32.7794181, 58.8898704 32.7798797)"
317337890,,امام خمینی ۶,residential,,False,False,72.123,,"LINESTRING (58.8904363 32.7805588, 58.8910987 32.7802263)"
317337890,,امام خمینی ۶,residential,,False,True,41.072,,"LINESTRING (58.8904363 32.7805588, 58.8900634 32.7807541)"
317337899,,,residential,,False,True,29.763,,"LINESTRING (58.8904363 32.7805588, 58.8902536 32.7803396)"
317337894,,باهنر,tertiary,,False,False,53.283,,"LINESTRING (58.8922034 32.7785236, 58.8924914 32.7789371)"
317337894,,باهنر,tertiary,,False,True,5.233,,"LINESTRING (58.8922034 32.7785236, 58.8921751 32.778483)"
317371869,,,residential,,False,False,92.827,,"LINESTRING (58.8922034 32.7785236, 58.8931264 32.7782159)"
317337881,,,residential,,False,False,36.939,,"LINESTRING (58.8908722 32.7799541, 58.8910987 32.7802263)"
317337881,,,residential,,False,True,61.857,,"LINESTRING (58.8908722 32.7799541, 58.890488 32.7795012)"
317337901,,,residential,,False,True,71.986,,"LINESTRING (58.8908722 32.7799541, 58.8902536 32.7803396)"
317337901,,,residential,,False,False,188.953,,"LINESTRING (58.8908722 32.7799541, 58.8917773 32.779387, 58.8924914 32.7789371)"
317337894,,باهنر,tertiary,,False,False,22.866,,"LINESTRING (58.8924914 32.7789371, 58.8926151 32.7791145)"
317337894,,باهنر,tertiary,,False,True,53.283,,"LINESTRING (58.8924914 32.7789371, 58.8922034 32.7785236)"
317337901,,,residential,,False,True,188.953,,"LINESTRING (58.8924914 32.7789371, 58.8917773 32.779387, 58.8908722 32.7799541)"
317371834,,میدان هزار قدم,tertiary,roundabout,True,False,23.219,,"LINESTRING (58.8932339 32.7765051, 58.8931762 32.7765245, 58.8931146 32.7765306, 58.8930531 32.7765231, 58.8929961 32.7765025)"
316821415,,بلوار شهدای عبادی,tertiary,,True,False,178.81900000000002,,"LINESTRING (58.8929961 32.7765025, 58.892755 32.7765398, 58.8912515 32.7771462)"
317371834,,میدان هزار قدم,tertiary,roundabout,True,False,23.226000000000003,,"LINESTRING (58.8929961 32.7765025, 58.8929473 32.7764702, 58.8929101 32.7764283, 58.8928871 32.7763798, 58.8928798 32.776328)"
317371834,,میدان هزار قدم,tertiary,roundabout,True,False,23.227,,"LINESTRING (58.8928798 32.776328, 58.8928888 32.7762763, 58.8929133 32.7762283, 58.8929517 32.7761873, 58.8930015 32.7761561)"
317337894,,باهنر,tertiary,,False,False,18.493,,"LINESTRING (58.8930033 32.7797015, 58.8931004 32.7798464)"
317337894,,باهنر,tertiary,,False,True,39.784,,"LINESTRING (58.8930033 32.7797015, 58.8927946 32.7793897)"
317337894,,باهنر,tertiary,,False,False,34.9,,"LINESTRING (58.8926151 32.7791145, 58.8927946 32.7793897)"
317337894,,باهنر,tertiary,,False,True,22.866,,"LINESTRING (58.8926151 32.7791145, 58.8924914 32.7789371)"
317337881,,,residential,,False,False,29.139,,"LINESTRING (58.8892042 32.7779731, 58.889375 32.7781923)"
316821415,,بلوار شهدای عبادی,tertiary,,True,False,106.991,,"LINESTRING (58.8892042 32.7779731, 58.8884612 32.7782738, 58.888336 32.7783245, 58.8882023 32.7784269)"
317371867,,,residential,,False,True,108.425,,"LINESTRING (58.8926003 32.7771754, 58.8915353 32.7775614)"
464521472,,,residential,,False,False,60.678,,"LINESTRING (58.8926003 32.7771754, 58.8928542 32.7776776)"
317371869,,,residential,,False,True,92.827,,"LINESTRING (58.8931264 32.7782159, 58.8922034 32.7785236)"
464521472,,,residential,,False,True,65.041,,"LINESTRING (58.8931264 32.7782159, 58.8928542 32.7776776)"
317393214,,,residential,,False,False,74.554,,"LINESTRING (58.8839916 32.7792254, 58.8844219 32.7797899)"
317393214,,,residential,,False,True,9.739,,"LINESTRING (58.8839916 32.7792254, 58.883904 32.7792728)"
318056749,,,residential,,False,True,43.017,,"LINESTRING (58.8839916 32.7792254, 58.8842003 32.7790533, 58.8842458 32.7789175)"
317393214,,,residential,,False,True,74.554,,"LINESTRING (58.8844219 32.7797899, 58.8839916 32.7792254)"
316546333,,بلوار بهشتی,tertiary,,True,False,139.39000000000001,40,"LINESTRING (58.8844219 32.7797899, 58.8855825 32.7793169, 58.8857621 32.7792406)"
316546333,,بلوار بهشتی,tertiary,,True,False,126.149,40,"LINESTRING (58.8863638 32.7789927, 58.8872516 32.7786379, 58.887452 32.7785522, 58.8875781 32.7784982)"
318056743,,,residential,,False,False,102.749,,"LINESTRING (58.8863638 32.7789927, 58.8863514 32.7788907, 58.8863139 32.7782671, 58.8863166 32.77807)"
318056743,,,residential,,False,False,10.96,,"LINESTRING (58.8862455 32.7765701, 58.8863423 32.7765145)"
318056743,,,residential,,False,True,72.97,,"LINESTRING (58.8862455 32.7765701, 58.8862388 32.7766491, 58.886283 32.7768317, 58.8862924 32.7771012, 58.8862974 32.7772222)"
318056744,,,residential,,False,False,161.149,,"LINESTRING (58.8862455 32.7765701, 58.8861744 32.7765724, 58.8860416 32.7766344, 58.8858136 32.776843, 58.8856795 32.7768746, 58.8855548 32.7768306, 58.8854355 32.7767077, 58.8850264 32.7762296)"
318056743,,,residential,,False,True,82.30499999999999,,"LINESTRING (58.8864902 32.7759632, 58.8863568 32.7760436, 58.8865539 32.7763931, 58.8863423 32.7765145)"
318086264,,,residential,,False,False,85.581,,"LINESTRING (58.8850264 32.7762296, 58.8853873 32.7755223)"
318056744,,,residential,,False,False,92.88,,"LINESTRING (58.8850264 32.7762296, 58.8847488 32.7765386, 58.884494 32.7769321)"
318056744,,,residential,,False,True,161.14899999999997,,"LINESTRING (58.8850264 32.7762296, 58.8854355 32.7767077, 58.8855548 32.7768306, 58.8856795 32.7768746, 58.8858136 32.776843, 58.8860416 32.7766344, 58.8861744 32.7765724, 58.8862455 32.7765701)"
318056744,,,residential,,False,False,194.35100000000003,,"LINESTRING (58.884494 32.7769321, 58.8839911 32.7771711, 58.8833648 32.7774857, 58.8831634 32.7775814, 58.8830396 32.7776402, 58.8827028 32.7778186)"
318056744,,,residential,,False,True,92.88,,"LINESTRING (58.884494 32.7769321, 58.8847488 32.7765386, 58.8850264 32.7762296)"
318056745,,,residential,,False,False,45.466,,"LINESTRING (58.884494 32.7769321, 58.8845917 32.7770455, 58.8848574 32.7771951)"
318056745,,,residential,,False,False,134.685,,"LINESTRING (58.8848574 32.7771951, 58.8856326 32.7772064, 58.8858204 32.7772177, 58.8862974 32.7772222)"
318056745,,,residential,,False,True,45.466,,"LINESTRING (58.8848574 32.7771951, 58.8845917 32.7770455, 58.884494 32.7769321)"
