osmid,oneway,highway,reversed,length,geometry,name,maxspeed,junction
309559679,True,secondary,False,34.683,"LINESTRING (51.3169226 32.3827384, 51.3168001 32.3825985, 51.3167125 32.3824821)",,,
534290988,False,secondary,False,20.489,"LINESTRING (51.3130174 32.3795292, 51.3128045 32.3795695)",امام خمینی,40,
534290988,False,secondary,True,26.341,"LINESTRING (51.3130174 32.3795292, 51.3132861 32.3794612)",امام خمینی,40,
1119344070,False,residential,False,43.112,"LINESTRING (51.3130174 32.3795292, 51.3132909 32.3798406)",,,
255510199,False,tertiary,True,29.833,"LINESTRING (51.3111402 32.3757453, 51.3112746 32.3759884)",خیابان دهخدا,50,
1119297941,False,residential,False,80.787,"LINESTRING (51.3111402 32.3757453, 51.3104059 32.3761238)",,,
255510199,False,tertiary,False,77.649,"LINESTRING (51.3111402 32.3757453, 51.3109653 32.3754653, 51.3108059 32.3752229, 51.3107597 32.375126)",خیابان دهخدا,50,
255510199,False,tertiary,True,31.083,"LINESTRING (51.3107044 32.3748507, 51.3107305 32.3750186, 51.3107597 32.375126)",خیابان دهخدا,50,
1184143377,True,tertiary,False,21.633,"LINESTRING (51.3107044 32.3748507, 51.3106717 32.3748472, 51.3106421 32.3748351, 51.3106186 32.3748157, 51.3106036 32.374791, 51.3105987 32.3747635, 51.3106044 32.3747361, 51.3106202 32.3747117)",,,roundabout
736566063,True,secondary,False,33.845,"LINESTRING (51.3107111 32.37421, 51.3103799 32.3741988, 51.3103513 32.3742024)",کمربندی جنوبی سده,,
1119297944,True,tertiary,False,14.093,"LINESTRING (51.3107111 32.37421, 51.3106611 32.374287, 51.3106492 32.3743246)",خیابان دهخدا,50,
"[302774100, 302774101]",False,tertiary,False,254.399,"LINESTRING (51.3124563 32.3742491, 51.3137945 32.3743854, 51.3151411 32.3745523)",توحید,,
736566063,True,secondary,False,166.573,"LINESTRING (51.3124563 32.3742491, 51.3121451 32.3743217, 51.3119057 32.3743553, 51.3115923 32.3743361, 51.3107666 32.3742219, 51.3107111 32.37421)",کمربندی جنوبی سده,,
302774101,False,tertiary,False,21.761,"LINESTRING (51.3161039 32.3746685, 51.3163342 32.3746901)",توحید,,
302774101,False,tertiary,True,42.533,"LINESTRING (51.3161039 32.3746685, 51.3157217 32.3746098, 51.3156583 32.3746001)",توحید,,
777786525,False,residential,False,141.562,"LINESTRING (51.3161039 32.3746685, 51.3161114 32.3741783, 51.3170383 32.374185)",,,
302774101,False,tertiary,True,22.895,"LINESTRING (51.3186458 32.3756438, 51.3184131 32.3755824)",توحید,,
777786532,False,residential,False,40.78,"LINESTRING (51.3186458 32.3756438, 51.3185142 32.3759933)",نسیم,,
302774101,False,tertiary,False,84.088,"LINESTRING (51.3186458 32.3756438, 51.3190858 32.3757569, 51.3195144 32.375822)",توحید,,
309559685,True,secondary,False,32.976,"LINESTRING (51.3164756 32.3819805, 51.316747 32.3821687)",,,
421007019,False,tertiary,True,48.515,"LINESTRING (51.3164756 32.3819805, 51.3160498 32.3817334)",استقلال,,
309559683,True,secondary,False,29.441,"LINESTRING (51.3165962 32.3822249, 51.3164756 32.3819805)",,,
309559677,True,secondary,False,15.972,"LINESTRING (51.3165962 32.3822249, 51.3166388 32.3821933, 51.3166907 32.3821739, 51.316747 32.3821687)",میدان نیایش,,roundabout
1120947152,False,residential,True,106.16,"LINESTRING (51.3165962 32.3822249, 51.3160282 32.3822243, 51.3157868 32.3822175, 51.3154677 32.3821881)",,,
309559677,True,secondary,False,7.279999999999999,"LINESTRING (51.316747 32.3821687, 51.3167853 32.3821734, 51.3168217 32.3821848)",میدان نیایش,,roundabout
309559677,True,secondary,False,18.290999999999997,"LINESTRING (51.3168856 32.3824237, 51.3168584 32.3824473, 51.316826 32.3824655, 51.3167899 32.3824777, 51.3167515 32.3824833, 51.3167125 32.3824821)",میدان نیایش,,roundabout
309559687,True,secondary,False,35.414,"LINESTRING (51.3168856 32.3824237, 51.3169249 32.3825678, 51.3169226 32.3827384)",,,
309559681,True,secondary_link,False,66.791,"LINESTRING (51.3158547 32.3823905, 51.3165566 32.3822933)",,20,
736566031,False,secondary,True,298.661,"LINESTRING (51.3158547 32.3823905, 51.3144814 32.3824267, 51.3133307 32.3825627, 51.3127165 32.382728)",امام علی,60,
309559677,True,secondary,False,8.466,"LINESTRING (51.3165566 32.3822933, 51.3165962 32.3822249)",میدان نیایش,,roundabout
309559677,True,secondary,False,9.616,"LINESTRING (51.3169245 32.3823446, 51.3169116 32.3823864, 51.3168856 32.3824237)",میدان نیایش,,roundabout
309559677,True,secondary,False,21.404,"LINESTRING (51.3168217 32.3821848, 51.3168815 32.3822242, 51.3169178 32.3822806, 51.3169245 32.3823446)",میدان نیایش,,roundabout
309559690,True,secondary,False,120.0,"LINESTRING (51.3168217 32.3821848, 51.3170442 32.3820757, 51.3172467 32.3819987, 51.3179763 32.3817246)",امام علی,,
997672772,False,residential,False,57.986,"LINESTRING (51.3179763 32.3817246, 51.3177583 32.3812367)",,,
534290988,False,secondary,False,95.736,"LINESTRING (51.3197673 32.3788647, 51.3187562 32.3787546)",امام خمینی,40,
889210342,False,tertiary,False,40.086,"LINESTRING (51.3197673 32.3788647, 51.3199092 32.3785247)",ابن سینا,,
309651618,False,tertiary,True,68.16799999999999,"LINESTRING (51.3197673 32.3788647, 51.3197371 32.3789509, 51.3197578 32.3791329, 51.3197854 32.3793164, 51.3198532 32.3794608)",شهید بهروز ناظم رعایا,,
889210342,False,tertiary,False,39.599,"LINESTRING (51.3194422 32.3768247, 51.3194469 32.3764686)",ابن سینا,,
889210342,False,tertiary,True,67.8,"LINESTRING (51.3194422 32.3768247, 51.3195442 32.376981, 51.3198203 32.3773438)",ابن سینا,,
906978533,False,residential,True,31.189,"LINESTRING (51.3194422 32.3768247, 51.319381 32.3768853, 51.3191476 32.3769238)",دری,,
302774101,False,tertiary,True,84.088,"LINESTRING (51.3195144 32.375822, 51.3190858 32.3757569, 51.3186458 32.3756438)",توحید,,
889210342,False,tertiary,True,72.199,"LINESTRING (51.3195144 32.375822, 51.3194476 32.3764124, 51.3194469 32.3764686)",ابن سینا,,
534290988,False,secondary,False,7.797,"LINESTRING (51.3179084 32.3786622, 51.3178254 32.3786604)",امام خمینی,40,
534290988,False,secondary,True,54.89,"LINESTRING (51.3179084 32.3786622, 51.3184881 32.3787254)",امام خمینی,40,
373878611,False,residential,False,96.032,"LINESTRING (51.3179084 32.3786622, 51.3179594 32.3788043, 51.3180638 32.3791153, 51.3181208 32.3793284, 51.3181391 32.3794382, 51.3181 32.3794913)",شهید خداداد سلیمانی,,
373878611,False,residential,False,83.033,"LINESTRING (51.3180947 32.3801339, 51.3178751 32.3803896, 51.3175392 32.3807139)",شهید خداداد سلیمانی,,
373878611,False,residential,True,71.513,"LINESTRING (51.3180947 32.3801339, 51.3181096 32.3799453, 51.3180995 32.3796125, 51.3181 32.3794913)",شهید خداداد سلیمانی,,
906978230,False,residential,False,107.99000000000001,"LINESTRING (51.3180947 32.3801339, 51.318174 32.3803341, 51.3181928 32.381094)",,,
373878611,False,residential,False,12.13,"LINESTRING (51.3175392 32.3807139, 51.3174271 32.3806597)",شهید خداداد سلیمانی,,
373878611,False,residential,True,83.033,"LINESTRING (51.3175392 32.3807139, 51.3178751 32.3803896, 51.3180947 32.3801339)",شهید خداداد سلیمانی,,
1000092106,False,residential,False,61.67,"LINESTRING (51.3175392 32.3807139, 51.317651 32.3809898, 51.3177583 32.3812367)",,,
373878611,False,residential,True,79.559,"LINESTRING (51.3160498 32.3817334, 51.3165972 32.3811873)",شهید خداداد سلیمانی,,
421007019,False,tertiary,False,48.515,"LINESTRING (51.3160498 32.3817334, 51.3164756 32.3819805)",استقلال,,
421007019,False,tertiary,True,31.995,"LINESTRING (51.3160498 32.3817334, 51.3158489 32.3816526, 51.3157483 32.3816002)",استقلال,,
421007019,False,tertiary,False,32.883,"LINESTRING (51.3154503 32.3814449, 51.3157483 32.3816002)",استقلال,,
421007019,False,tertiary,True,23.045,"LINESTRING (51.3154503 32.3814449, 51.3152745 32.3813003)",استقلال,,
906978229,False,residential,True,77.496,"LINESTRING (51.3154503 32.3814449, 51.3152517 32.3815844, 51.3147314 32.3813942)",,,
302774101,False,tertiary,False,22.895,"LINESTRING (51.3184131 32.3755824, 51.3186458 32.3756438)",توحید,,
384615461,False,residential,True,93.571,"LINESTRING (51.3184131 32.3755824, 51.3184617 32.3747419)",,,
302774101,False,tertiary,True,116.765,"LINESTRING (51.3184131 32.3755824, 51.3180829 32.3753539, 51.3176853 32.3751583, 51.3173818 32.3750006)",توحید,,
511298095,True,tertiary,False,22.111,"LINESTRING (51.314571 32.3804757, 51.3146105 32.3804976, 51.3146397 32.3805288, 51.3146556 32.3805663, 51.3146567 32.3806061, 51.3146442 32.3806442)",میدان الفت,,roundabout
421007019,False,tertiary,False,15.581,"LINESTRING (51.3147969 32.3808373, 51.3149016 32.380946)",استقلال,,
421007021,True,tertiary_link,False,30.833,"LINESTRING (51.3147969 32.3808373, 51.3145046 32.380711)",,20,
309649914,False,residential,True,7.923,"LINESTRING (51.314372 32.3806279, 51.3142921 32.3806508)",شهید محمود غلامی,,
511298095,True,tertiary,False,18.404,"LINESTRING (51.314372 32.3806279, 51.3143645 32.3805865, 51.3143739 32.3805454, 51.314399 32.3805092, 51.3144347 32.3804832)",میدان الفت,,roundabout
421007023,True,tertiary,False,119.845,"LINESTRING (51.3144347 32.3804832, 51.3144004 32.3802577, 51.3143696 32.3799417, 51.3143196 32.3795838, 51.3142857 32.3794132)",استقلال,,
511298095,True,tertiary,False,13.28,"LINESTRING (51.3144347 32.3804832, 51.3144784 32.3804682, 51.3145254 32.3804656, 51.314571 32.3804757)",میدان الفت,,roundabout
421007022,True,tertiary_link,False,26.352,"LINESTRING (51.3146442 32.3806442, 51.314768 32.3807604, 51.3147969 32.3808373)",,20,
511298095,True,tertiary,False,15.937000000000001,"LINESTRING (51.3146442 32.3806442, 51.3146152 32.3806765, 51.3145748 32.3807008, 51.3145271 32.3807122, 51.3145046 32.380711)",میدان الفت,,roundabout
906978243,False,residential,True,120.417,"LINESTRING (51.3146442 32.3806442, 51.3149098 32.3807033, 51.3158512 32.3803998)",ادیبی,,
511298095,True,tertiary,False,16.524,"LINESTRING (51.3145046 32.380711, 51.3144775 32.3807096, 51.3144319 32.3806932, 51.3143953 32.3806649, 51.314372 32.3806279)",میدان الفت,,roundabout
309559677,True,secondary,False,9.331,"LINESTRING (51.3167125 32.3824821, 51.3166647 32.3824706, 51.3166222 32.3824489)",میدان نیایش,,roundabout
