osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,junction
181338342,خیابان شهید بهشتی,secondary,False,True,179.97,78,"LINESTRING (53.2776208 31.1284275, 53.2780034 31.1284978, 53.2780483 31.128506, 53.2783507 31.1285609, 53.2794748 31.1287446)",,
382888638,ابوذر,residential,False,False,179.371,,"LINESTRING (53.2776208 31.1284275, 53.2775295 31.1288549, 53.2773909 31.1295034, 53.2772818 31.1300143)",30,
181338342,خیابان شهید بهشتی,secondary,False,True,18.127,78,"LINESTRING (53.2814629 31.1290725, 53.2816498 31.1291038)",,
181338342,خیابان شهید بهشتی,secondary,False,False,192.717,78,"LINESTRING (53.2814629 31.1290725, 53.2799623 31.1288216, 53.2794748 31.1287446)",,
1083126979,صاحب الزمان,tertiary,False,False,202.358,,"LINESTRING (53.2814629 31.1290725, 53.2813556 31.1291881, 53.2806917 31.1296432, 53.2803247 31.1298612, 53.2801052 31.1299858, 53.2797842 31.1301797)",30,
181338342,خیابان شهید بهشتی,secondary,False,False,18.127,78,"LINESTRING (53.2816498 31.1291038, 53.2814629 31.1290725)",,
181338342,خیابان شهید بهشتی,secondary,False,True,219.61799999999997,78,"LINESTRING (53.2816498 31.1291038, 53.2820554 31.1291716, 53.2821271 31.1291837, 53.2823248 31.1292358, 53.2828778 31.1293219, 53.2832356 31.1293711, 53.2838456 31.1294741, 53.2839122 31.1294854)",,
382888732,انقلاب,tertiary,False,True,123.209,,"LINESTRING (53.2816498 31.1291038, 53.2820314 31.1286481, 53.282149 31.1284978, 53.2823872 31.1281933)",30,
181338342,خیابان شهید بهشتی,secondary,False,False,135.982,78,"LINESTRING (53.2853138 31.1297222, 53.2839122 31.1294854)",,
1083126965,کوچه شهید آقایی,residential,True,False,149.337,,"LINESTRING (53.2853138 31.1297222, 53.2852915 31.1298176, 53.2850997 31.1298954, 53.2846692 31.1300701, 53.2839051 31.1300169)",30,
382888465,,residential,False,True,42.305,,"LINESTRING (53.2752201 31.1297633, 53.2751486 31.1301388)",30,
382888677,استقلال,tertiary,False,False,98.077,,"LINESTRING (53.2752201 31.1297633, 53.2762316 31.1299315)",30,
"[1083126978, 382888331]",کوچه ۲,residential,False,"[False, True]",146.84699999999998,,"LINESTRING (53.2782875 31.1298697, 53.2787509 31.129934, 53.2793383 31.1300541, 53.2797842 31.1301797)",30,
382888340,,residential,False,True,53.838,,"LINESTRING (53.2762316 31.1299315, 53.2761244 31.1304069)",30,
382888677,استقلال,tertiary,False,False,89.885,,"LINESTRING (53.2762316 31.1299315, 53.2771586 31.1300857)",30,
382888677,استقلال,tertiary,False,True,98.077,,"LINESTRING (53.2762316 31.1299315, 53.2752201 31.1297633)",30,
382888206,میدان رسالت,tertiary,True,False,16.451,,"LINESTRING (53.2772818 31.1300143, 53.2773083 31.1300168, 53.2773579 31.1300555, 53.2773714 31.1301117, 53.2773665 31.1301211)",30,roundabout
382888638,ابوذر,residential,False,True,179.37099999999998,,"LINESTRING (53.2772818 31.1300143, 53.2773909 31.1295034, 53.2775295 31.1288549, 53.2776208 31.1284275)",30,
"[382888226, 382888519]",,residential,False,False,250.855,,"LINESTRING (53.2826437 31.1301319, 53.2826524 31.1303879, 53.2826675 31.1307294, 53.2826488 31.1308291, 53.2822688 31.1307996, 53.2818736 31.1307732, 53.2815844 31.1308418, 53.281356 31.1308734, 53.2810636 31.1309705, 53.2808688 31.1309896)",30,
382888677,استقلال,tertiary,False,True,89.885,,"LINESTRING (53.2771586 31.1300857, 53.2762316 31.1299315)",30,
382888206,میدان رسالت,tertiary,True,False,15.947,,"LINESTRING (53.2771586 31.1300857, 53.2771834 31.1300389, 53.2772416 31.1300104, 53.2772818 31.1300143)",30,roundabout
382888717,استقلال,tertiary,False,False,50.832,,"LINESTRING (53.2773665 31.1301211, 53.2778911 31.1302067)",30,
382888206,میدان رسالت,tertiary,True,False,16.362000000000002,,"LINESTRING (53.2773665 31.1301211, 53.2773438 31.130164, 53.2772855 31.1301924, 53.277236 31.1301877)",30,roundabout
382888465,,residential,False,False,42.305,,"LINESTRING (53.2751486 31.1301388, 53.2752201 31.1297633)",30,
382888223,صاحب الزمان,tertiary,False,False,77.35,,"LINESTRING (53.2797842 31.1301797, 53.2794957 31.1304325, 53.2791522 31.1306076)",30,
"[1083126978, 382888331]",کوچه ۲,residential,False,"[False, True]",146.84699999999998,,"LINESTRING (53.2797842 31.1301797, 53.2793383 31.1300541, 53.2787509 31.129934, 53.2782875 31.1298697)",30,
1083126979,صاحب الزمان,tertiary,False,True,202.358,,"LINESTRING (53.2797842 31.1301797, 53.2801052 31.1299858, 53.2803247 31.1298612, 53.2806917 31.1296432, 53.2813556 31.1291881, 53.2814629 31.1290725)",30,
382888206,میدان رسالت,tertiary,True,False,15.081,,"LINESTRING (53.277236 31.1301877, 53.2772188 31.1301861, 53.2771693 31.1301474, 53.2771557 31.1300912, 53.2771586 31.1300857)",30,roundabout
382888684,خیابان ابوذر,tertiary,False,False,60.555,,"LINESTRING (53.277236 31.1301877, 53.277181 31.1304455, 53.2771209 31.1307233)",30,
382888312,,residential,False,True,32.112,,"LINESTRING (53.2778911 31.1302067, 53.2778696 31.1304949)",30,
382888717,استقلال,tertiary,False,True,50.832,,"LINESTRING (53.2778911 31.1302067, 53.2773665 31.1301211)",30,
382888717,استقلال,tertiary,False,False,135.277,,"LINESTRING (53.2778911 31.1302067, 53.2789434 31.1303785, 53.2790543 31.1304427, 53.2791522 31.1306076)",30,
382888340,,residential,False,False,53.838,,"LINESTRING (53.2761244 31.1304069, 53.2762316 31.1299315)",30,
382888185,کوچه بازار,residential,False,False,174.37600000000003,,"LINESTRING (53.2852858 31.1304472, 53.2852327 31.130787, 53.2851727 31.1310319, 53.2849328 31.1318734, 53.2848968 31.1319779)",30,
382888312,,residential,False,False,32.112,,"LINESTRING (53.2778696 31.1304949, 53.2778911 31.1302067)",30,
382888223,صاحب الزمان,tertiary,False,False,236.52899999999997,,"LINESTRING (53.2791522 31.1306076, 53.2786419 31.1308394, 53.2783289 31.1309291, 53.2780073 31.1310212, 53.2778381 31.1310715, 53.277622 31.1311357, 53.2775916 31.1311568, 53.2774281 31.13127, 53.2770032 31.131609)",30,
382888223,صاحب الزمان,tertiary,False,True,77.35,,"LINESTRING (53.2791522 31.1306076, 53.2794957 31.1304325, 53.2797842 31.1301797)",30,
382888717,استقلال,tertiary,False,True,135.277,,"LINESTRING (53.2791522 31.1306076, 53.2790543 31.1304427, 53.2789434 31.1303785, 53.2778911 31.1302067)",30,
382888684,خیابان ابوذر,tertiary,False,False,88.731,,"LINESTRING (53.2771209 31.1307233, 53.276958 31.131509)",30,
382888684,خیابان ابوذر,tertiary,False,True,60.555,,"LINESTRING (53.2771209 31.1307233, 53.277181 31.1304455, 53.277236 31.1301877)",30,
382888226,,residential,False,False,59.09,,"LINESTRING (53.2808688 31.1309896, 53.2804676 31.1310315, 53.2802512 31.1310402)",30,
"[1083126976, 382888741, 382888655]","['کوچه ۳', 'کوچه ۱']",residential,False,False,212.27100000000002,,"LINESTRING (53.2808688 31.1309896, 53.2809314 31.1303283, 53.280576 31.1303421, 53.2805899 31.1305712, 53.2802434 31.1306313, 53.2802512 31.1310402)",30,
"[382888226, 382888519]",,residential,False,True,250.85500000000002,,"LINESTRING (53.2808688 31.1309896, 53.2810636 31.1309705, 53.281356 31.1308734, 53.2815844 31.1308418, 53.2818736 31.1307732, 53.2822688 31.1307996, 53.2826488 31.1308291, 53.2826675 31.1307294, 53.2826524 31.1303879, 53.2826437 31.1301319)",30,
382888226,,residential,False,False,41.405,,"LINESTRING (53.2802512 31.1310402, 53.2798162 31.1310374)",30,
382888226,,residential,False,True,59.09,,"LINESTRING (53.2802512 31.1310402, 53.2804676 31.1310315, 53.2808688 31.1309896)",30,
"[1083126976, 382888741, 382888655]","['کوچه ۱', 'کوچه ۳']",residential,False,True,212.27100000000002,,"LINESTRING (53.2802512 31.1310402, 53.2802434 31.1306313, 53.2805899 31.1305712, 53.280576 31.1303421, 53.2809314 31.1303283, 53.2808688 31.1309896)",30,
382888181,,residential,False,False,61.758,,"LINESTRING (53.2798162 31.1310374, 53.2798144 31.1315928)",30,
382888226,,residential,False,True,41.405,,"LINESTRING (53.2798162 31.1310374, 53.2802512 31.1310402)",30,
1083126981,,residential,False,False,105.304,,"LINESTRING (53.2798162 31.1310374, 53.2787141 31.1311203)",30,
1083126981,,residential,False,True,105.304,,"LINESTRING (53.2787141 31.1311203, 53.2798162 31.1310374)",30,
382888808,کوچه طراوت,residential,False,False,268.59299999999996,,"LINESTRING (53.2822033 31.1313098, 53.2827345 31.1313569, 53.2832267 31.1314534, 53.2835077 31.1315543, 53.2838169 31.1316807, 53.2840477 31.1317637, 53.2848968 31.1319779)",30,
382888684,خیابان ابوذر,tertiary,False,True,88.731,,"LINESTRING (53.276958 31.131509, 53.2771209 31.1307233)",30,
382888212,میدان غدیر,tertiary,True,False,12.155000000000001,,"LINESTRING (53.276958 31.131509, 53.2769922 31.1315552, 53.2770032 31.131609)",30,roundabout
382888212,میدان غدیر,tertiary,True,False,30.924999999999997,,"LINESTRING (53.2766861 31.1315566, 53.2767555 31.1314854, 53.2768616 31.1314668, 53.276958 31.131509)",30,roundabout
382888181,,residential,False,False,48.48,,"LINESTRING (53.2798144 31.1315928, 53.279767 31.1320269)",30,
382888181,,residential,False,True,61.758,,"LINESTRING (53.2798144 31.1315928, 53.2798162 31.1310374)",30,
382888551,,residential,False,False,102.623,,"LINESTRING (53.2798144 31.1315928, 53.2794802 31.1315588, 53.2787418 31.1316181)",30,
382888212,میدان غدیر,tertiary,True,False,26.825,,"LINESTRING (53.2770032 31.131609, 53.2769619 31.1317821, 53.2769514 31.1318131, 53.2769307 31.1318401)",30,roundabout
382888223,صاحب الزمان,tertiary,False,True,236.52899999999997,,"LINESTRING (53.2770032 31.131609, 53.2774281 31.13127, 53.2775916 31.1311568, 53.277622 31.1311357, 53.2778381 31.1310715, 53.2780073 31.1310212, 53.2783289 31.1309291, 53.2786419 31.1308394, 53.2791522 31.1306076)",30,
382888551,,residential,False,True,102.623,,"LINESTRING (53.2787418 31.1316181, 53.2794802 31.1315588, 53.2798144 31.1315928)",30,
382888212,میدان غدیر,tertiary,True,False,20.759,,"LINESTRING (53.2769307 31.1318401, 53.2768673 31.1318732, 53.2767932 31.1318705, 53.2767362 31.1318362)",30,roundabout
382888240,مفتح,residential,False,False,79.905,,"LINESTRING (53.2769307 31.1318401, 53.2771827 31.1318821, 53.2774951 31.1319021, 53.2776189 31.1319092, 53.277764 31.1319174)",30,
1066844543,,tertiary,True,False,57.819,,"LINESTRING (53.2769307 31.1318401, 53.2767737 31.1320117, 53.2764844 31.1321846)",,
382888212,میدان غدیر,tertiary,True,False,31.949,,"LINESTRING (53.2767362 31.1318362, 53.2767088 31.1317814, 53.2766763 31.1316167, 53.2766861 31.1315566)",30,roundabout
382888181,,residential,False,True,48.48,,"LINESTRING (53.279767 31.1320269, 53.2798144 31.1315928)",30,
382888240,مفتح,residential,False,True,191.036,,"LINESTRING (53.279767 31.1320269, 53.2784342 31.1319555, 53.277764 31.1319174)",30,
382888800,,residential,False,False,55.304,,"LINESTRING (53.279767 31.1320269, 53.2796931 31.1322984, 53.27968 31.1325167)",30,
465185464,مفتح,residential,False,False,193.287,,"LINESTRING (53.279767 31.1320269, 53.279951 31.1320879, 53.2804299 31.1320898, 53.2808784 31.1321021, 53.2814411 31.132112, 53.281783 31.1320887)",30,
382888185,کوچه بازار,residential,False,False,72.685,,"LINESTRING (53.2848968 31.1319779, 53.2848242 31.1321886, 53.2846809 31.1326049)",30,
382888185,کوچه بازار,residential,False,True,174.376,,"LINESTRING (53.2848968 31.1319779, 53.2849328 31.1318734, 53.2851727 31.1310319, 53.2852327 31.130787, 53.2852858 31.1304472)",30,
382888808,کوچه طراوت,residential,False,True,268.593,,"LINESTRING (53.2848968 31.1319779, 53.2840477 31.1317637, 53.2838169 31.1316807, 53.2835077 31.1315543, 53.2832267 31.1314534, 53.2827345 31.1313569, 53.2822033 31.1313098)",30,
382888712,,residential,False,True,123.343,,"LINESTRING (53.281783 31.1320887, 53.2817346 31.132381, 53.281693 31.1326496, 53.2815813 31.1329344, 53.2815364 31.133174)",30,
465185464,مفتح,residential,False,False,164.73899999999998,,"LINESTRING (53.281783 31.1320887, 53.2820068 31.1321104, 53.2824222 31.1322072, 53.2827983 31.1323514, 53.2833637 31.1326477)",30,
465185464,مفتح,residential,False,True,193.287,,"LINESTRING (53.281783 31.1320887, 53.2814411 31.132112, 53.2808784 31.1321021, 53.2804299 31.1320898, 53.279951 31.1320879, 53.279767 31.1320269)",30,
1066844546,صاحب الزمان,tertiary,False,False,3.407,,"LINESTRING (53.2764844 31.1321846, 53.2764579 31.1322052)",30,
1076746117,,tertiary,True,False,45.883,,"LINESTRING (53.2764844 31.1321846, 53.2766893 31.1319429, 53.2767362 31.1318362)",,
382888853,شهید کارگر,residential,False,False,136.606,,"LINESTRING (53.275078 31.132326, 53.2753087 31.1322865, 53.2755141 31.1322075, 53.2756733 31.13217, 53.2758179 31.1321282, 53.2758579 31.1321166, 53.2760832 31.132122, 53.2762858 31.1321483, 53.2764579 31.1322052)",30,
382888780,,residential,False,False,100.043,,"LINESTRING (53.2786405 31.1324308, 53.2791412 31.1324249, 53.2792981 31.1324387, 53.27968 31.1325167)",30,
382888780,,residential,False,False,87.221,,"LINESTRING (53.27968 31.1325167, 53.280235 31.1325454, 53.2805927 31.1325829)",30,
382888780,,residential,False,True,100.043,,"LINESTRING (53.27968 31.1325167, 53.2792981 31.1324387, 53.2791412 31.1324249, 53.2786405 31.1324308)",30,
382888800,,residential,False,False,48.915000000000006,,"LINESTRING (53.27968 31.1325167, 53.2796562 31.1326876, 53.2795585 31.132942)",30,
382888800,,residential,False,True,55.304,,"LINESTRING (53.27968 31.1325167, 53.2796931 31.1322984, 53.279767 31.1320269)",30,
382888780,,residential,False,True,87.221,,"LINESTRING (53.2805927 31.1325829, 53.280235 31.1325454, 53.27968 31.1325167)",30,
382888185,کوچه بازار,residential,False,True,72.685,,"LINESTRING (53.2846809 31.1326049, 53.2848242 31.1321886, 53.2848968 31.1319779)",30,
"[1015247771, 931802982]",باغ برزگ,tertiary,False,True,156.512,,"LINESTRING (53.2846809 31.1326049, 53.2841682 31.1324698, 53.2840495 31.1324385, 53.2835271 31.1323007, 53.2833637 31.1326477)",30,
465185464,مفتح,residential,False,True,164.73899999999998,,"LINESTRING (53.2833637 31.1326477, 53.2827983 31.1323514, 53.2824222 31.1322072, 53.2820068 31.1321104, 53.281783 31.1320887)",30,
"[1015247771, 931802982]",باغ برزگ,tertiary,False,False,156.512,,"LINESTRING (53.2833637 31.1326477, 53.2835271 31.1323007, 53.2840495 31.1324385, 53.2841682 31.1324698, 53.2846809 31.1326049)",30,
931802982,,tertiary,False,True,183.651,,"LINESTRING (53.2833637 31.1326477, 53.2833137 31.1327277, 53.2832386 31.1328479, 53.2831837 31.1332323, 53.2831094 31.1335135, 53.2830448 31.1335945, 53.2829571 31.1336992, 53.2829387 31.1338434, 53.2828902 31.1339125, 53.282828 31.1342041)",30,
382888800,,residential,False,True,48.915000000000006,,"LINESTRING (53.2795585 31.132942, 53.2796562 31.1326876, 53.27968 31.1325167)",30,
382888848,,residential,False,False,88.327,,"LINESTRING (53.2802648 31.1330399, 53.2802416 31.1332185, 53.2802369 31.1332935, 53.2803316 31.133337, 53.2803869 31.1333765, 53.28044 31.1335029, 53.2804506 31.1337543)",30,
382888712,,residential,False,False,123.343,,"LINESTRING (53.2815364 31.133174, 53.2815813 31.1329344, 53.281693 31.1326496, 53.2817346 31.132381, 53.281783 31.1320887)",30,
382888515,صفائیه,tertiary,False,False,107.832,,"LINESTRING (53.2753612 31.1335284, 53.2764941 31.1335366)",30,
1066844545,,residential,False,False,51.979,,"LINESTRING (53.2753612 31.1335284, 53.2753698 31.1339958)",30,
1066844546,صاحب الزمان,tertiary,False,True,165.992,,"LINESTRING (53.2753612 31.1335284, 53.2753805 31.1329758, 53.2754793 31.1328978, 53.2756894 31.1327801, 53.2760318 31.1325366, 53.2762297 31.1323826)",30,
382888515,صفائیه,tertiary,False,False,50.513,,"LINESTRING (53.2764941 31.1335366, 53.2770248 31.1335406)",30,
382888515,صفائیه,tertiary,False,True,107.832,,"LINESTRING (53.2764941 31.1335366, 53.2753612 31.1335284)",30,
"[1104038954, 382888310]",,residential,False,True,150.142,,"LINESTRING (53.2764941 31.1335366, 53.2764819 31.1328318, 53.2765795 31.1325329, 53.2762297 31.1323826)",30,
382888455,,residential,False,True,53.245,,"LINESTRING (53.2770248 31.1335406, 53.2770036 31.1340191)",30,
382888515,صفائیه,tertiary,False,True,50.513,,"LINESTRING (53.2770248 31.1335406, 53.2764941 31.1335366)",30,
382888515,صفائیه,tertiary,False,False,327.229,,"LINESTRING (53.2770248 31.1335406, 53.2773893 31.1335433, 53.277567 31.1335446, 53.2779754 31.1335477, 53.2784321 31.1335801, 53.2785121 31.1335857, 53.2789091 31.1336139, 53.2795516 31.1336594, 53.2796096 31.1336655, 53.2804506 31.1337543)",30,
382888515,صفائیه,tertiary,False,False,233.125,,"LINESTRING (53.2804506 31.1337543, 53.2805045 31.13376, 53.2806639 31.1337829, 53.2812616 31.1338689, 53.2820817 31.1341312, 53.2821796 31.1341314, 53.282828 31.1342041)",30,
382888515,صفائیه,tertiary,False,True,327.229,,"LINESTRING (53.2804506 31.1337543, 53.2796096 31.1336655, 53.2795516 31.1336594, 53.2789091 31.1336139, 53.2785121 31.1335857, 53.2784321 31.1335801, 53.2779754 31.1335477, 53.277567 31.1335446, 53.2773893 31.1335433, 53.2770248 31.1335406)",30,
382888848,,residential,False,False,60.58,,"LINESTRING (53.2804506 31.1337543, 53.2804285 31.1338446, 53.2803177 31.1342871)",30,
382888848,,residential,False,True,88.327,,"LINESTRING (53.2804506 31.1337543, 53.28044 31.1335029, 53.2803869 31.1333765, 53.2803316 31.133337, 53.2802369 31.1332935, 53.2802416 31.1332185, 53.2802648 31.1330399)",30,
382888487,,tertiary,False,False,155.524,,"LINESTRING (53.2753698 31.1339958, 53.2770036 31.1340191)",30,
1066844545,,residential,False,True,51.979,,"LINESTRING (53.2753698 31.1339958, 53.2753612 31.1335284)",30,
382888455,,residential,False,False,53.245,,"LINESTRING (53.2770036 31.1340191, 53.2770248 31.1335406)",30,
382888487,,tertiary,False,True,155.524,,"LINESTRING (53.2770036 31.1340191, 53.2753698 31.1339958)",30,
382888487,,tertiary,False,False,496.282,,"LINESTRING (53.2770036 31.1340191, 53.2770388 31.1340868, 53.277153 31.134179, 53.2772672 31.1342181, 53.2777176 31.1343103, 53.2783474 31.1343633, 53.2789046 31.1344288, 53.2793103 31.1345009, 53.2797875 31.134634, 53.2809549 31.134855, 53.281353 31.134908, 53.2820105 31.1350371)",30,
382888515,صفائیه,tertiary,False,False,112.02099999999999,,"LINESTRING (53.282828 31.1342041, 53.283204 31.1342127, 53.2837878 31.1342562, 53.2837971 31.1344399)",30,
382888515,صفائیه,tertiary,False,True,233.12500000000003,,"LINESTRING (53.282828 31.1342041, 53.2821796 31.1341314, 53.2820817 31.1341312, 53.2812616 31.1338689, 53.2806639 31.1337829, 53.2805045 31.13376, 53.2804506 31.1337543)",30,
931802982,,tertiary,False,False,183.65099999999998,,"LINESTRING (53.282828 31.1342041, 53.2828902 31.1339125, 53.2829387 31.1338434, 53.2829571 31.1336992, 53.2830448 31.1335945, 53.2831094 31.1335135, 53.2831837 31.1332323, 53.2832386 31.1328479, 53.2833137 31.1327277, 53.2833637 31.1326477)",30,
931802982,,tertiary,False,True,76.22200000000001,,"LINESTRING (53.282828 31.1342041, 53.2827033 31.1345544, 53.2826364 31.1348685)",30,
382888848,,residential,False,True,60.58,,"LINESTRING (53.2803177 31.1342871, 53.2804285 31.1338446, 53.2804506 31.1337543)",30,
382888515,صفائیه,tertiary,False,True,112.021,,"LINESTRING (53.2837971 31.1344399, 53.2837878 31.1342562, 53.283204 31.1342127, 53.282828 31.1342041)",30,
382888273,,primary_link,False,True,11.402,,"LINESTRING (53.2773764 31.1354511, 53.2773515 31.1355514)",,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,242.155,,"LINESTRING (53.2773764 31.1354511, 53.2785551 31.1356389, 53.2798772 31.1358519)",,
382888273,,primary_link,False,False,11.402,,"LINESTRING (53.2773515 31.1355514, 53.2773764 31.1354511)",,
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,91.801,,"LINESTRING (53.2773515 31.1355514, 53.2766407 31.1354398, 53.2764037 31.1353985)",,
931802971,,tertiary,False,True,112.156,,"LINESTRING (53.2842331 31.1355442, 53.283946 31.1354465, 53.2834108 31.1353347, 53.2833167 31.1353012, 53.2831167 31.13523)",30,
931802978,,residential,False,False,167.48,,"LINESTRING (53.2842331 31.1355442, 53.2844453 31.1356532, 53.2844463 31.1359415, 53.2846011 31.1360292, 53.2850134 31.1361027, 53.2855126 31.1363357)",30,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,104.382,,"LINESTRING (53.2798772 31.1358519, 53.280955 31.1360255)",,
382888281,,primary_link,False,True,10.889,,"LINESTRING (53.2798772 31.1358519, 53.2798524 31.1359475)",,
382888281,,primary_link,False,False,10.889,,"LINESTRING (53.2798524 31.1359475, 53.2798772 31.1358519)",,
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,242.06900000000002,,"LINESTRING (53.2798524 31.1359475, 53.2785196 31.1357348, 53.2773515 31.1355514)",,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,101.321,,"LINESTRING (53.280955 31.1360255, 53.2820012 31.136194)",,
382888286,,primary_link,False,True,10.707,,"LINESTRING (53.280955 31.1360255, 53.2809328 31.1361199)",,
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,104.6,,"LINESTRING (53.2809328 31.1361199, 53.2798524 31.1359475)",,
382888286,,primary_link,False,False,10.707,,"LINESTRING (53.2809328 31.1361199, 53.280955 31.1360255)",,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,77.197,,"LINESTRING (53.2820012 31.136194, 53.2827983 31.1363224)",,
931802964,,tertiary,True,False,125.59099999999998,,"LINESTRING (53.2820012 31.136194, 53.282202 31.1361522, 53.2822905 31.1361221, 53.282373 31.1360724, 53.2824607 31.1360033, 53.2825115 31.1358433, 53.2825046 31.1356813, 53.282503 31.1355339, 53.282497 31.1353266)",,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,152.448,,"LINESTRING (53.2827983 31.1363224, 53.2843724 31.136576)",,
318071465,شهید رجایی,tertiary,False,False,46.35,,"LINESTRING (53.2855126 31.1363357, 53.285445 31.1367485)",,
931802978,,residential,False,True,167.48,,"LINESTRING (53.2855126 31.1363357, 53.2850134 31.1361027, 53.2846011 31.1360292, 53.2844463 31.1359415, 53.2844453 31.1356532, 53.2842331 31.1355442)",30,
382888320,,primary_link,False,True,10.153,,"LINESTRING (53.2843724 31.136576, 53.2843513 31.1366655)",,
181338348,بلوار جمهوری اسلامی - کمربندی,primary,True,False,103.872,,"LINESTRING (53.2843724 31.136576, 53.2849313 31.136666, 53.285445 31.1367485)",,
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,46.665,,"LINESTRING (53.2843513 31.1366655, 53.2838693 31.1365886)",,
382888320,,primary_link,False,False,10.153,,"LINESTRING (53.2843513 31.1366655, 53.2843724 31.136576)",,
318071465,شهید رجایی,tertiary,False,True,46.35,,"LINESTRING (53.285445 31.1367485, 53.2855126 31.1363357)",,
931803002,,tertiary,True,False,18.756,,"LINESTRING (53.2824538 31.1352637, 53.2824447 31.1351673, 53.2825 31.1351131)",,roundabout
931803006,,tertiary,True,False,50.79,,"LINESTRING (53.2824538 31.1352637, 53.2822901 31.1351132, 53.2820105 31.1350371)",,
931803006,,tertiary,True,False,47.35,,"LINESTRING (53.2820105 31.1350371, 53.2825 31.1351131)",,
382888487,,tertiary,False,True,496.28200000000004,,"LINESTRING (53.2820105 31.1350371, 53.281353 31.134908, 53.2809549 31.134855, 53.2797875 31.134634, 53.2793103 31.1345009, 53.2789046 31.1344288, 53.2783474 31.1343633, 53.2777176 31.1343103, 53.2772672 31.1342181, 53.277153 31.134179, 53.2770388 31.1340868, 53.2770036 31.1340191)",30,
931802968,,tertiary,True,False,115.004,,"LINESTRING (53.2827012 31.1353171, 53.2826638 31.1355648, 53.2826569 31.1357742, 53.2826546 31.135946, 53.2826638 31.1360823, 53.2827192 31.1361652, 53.2827983 31.1363224)",,
931803002,,tertiary,True,False,14.386,,"LINESTRING (53.2827012 31.1353171, 53.2826117 31.1353412, 53.282555 31.135334)",,roundabout
