osmid,name,highway,oneway,reversed,length,lanes,maxspeed,junction,geometry
819079384,شهید رجایی,secondary,False,False,36.807,,,,"LINESTRING (45.9785611 37.1255401, 45.9789646 37.125618)"
376501736,میدان امام خمینی,secondary,True,False,8.3,2,30,roundabout,"LINESTRING (45.9785611 37.1255401, 45.9785353 37.1255713, 45.9784986 37.1255944)"
819079384,شهید رجایی,secondary,False,False,80.525,,,,"LINESTRING (45.9816158 37.1261496, 45.9824943 37.1263335)"
819079384,شهید رجایی,secondary,False,True,134.824,,,,"LINESTRING (45.9816158 37.1261496, 45.9801436 37.1258457)"
1047532164,,residential,False,True,50.918,,,,"LINESTRING (45.9816158 37.1261496, 45.9812343 37.1264919)"
1047542746,,residential,False,False,72.917,,,,"LINESTRING (45.9816158 37.1261496, 45.981659 37.125945, 45.9815446 37.1255061)"
815496646,,residential,False,False,89.916,,,,"LINESTRING (45.9827645 37.1263428, 45.9828248 37.1255356)"
819079384,شهید رجایی,secondary,False,True,23.977,,,,"LINESTRING (45.9827645 37.1263428, 45.9824943 37.1263335)"
815496638,,residential,False,True,210.679,,,,"LINESTRING (45.9799803 37.1233083, 45.9800973 37.1227308, 45.9798007 37.1223491, 45.9796738 37.1214944)"
376501736,میدان امام خمینی,secondary,True,False,8.303,2,30,roundabout,"LINESTRING (45.9784986 37.1255944, 45.9784546 37.1256072, 45.9784078 37.1256084)"
376501737,خیابان بهشتی,tertiary,False,True,79.67599999999999,,,,"LINESTRING (45.9784986 37.1255944, 45.9785672 37.1256321, 45.9785888 37.1256654, 45.9786029 37.1257312, 45.978611 37.1258014, 45.9786308 37.1262765)"
376501736,میدان امام خمینی,secondary,True,False,21.958,2,30,roundabout,"LINESTRING (45.9784078 37.1256084, 45.9783604 37.1255969, 45.9783205 37.1255735, 45.9782925 37.1255409, 45.9782796 37.1255028, 45.9782833 37.1254634)"
446385438,خیابان مطهری,tertiary,False,True,26.272,,,,"LINESTRING (45.9784078 37.1256084, 45.9782863 37.1256441, 45.9781282 37.1256866)"
376501736,میدان امام خمینی,secondary,True,False,28.587000000000003,2,30,roundabout,"LINESTRING (45.9783974 37.1253763, 45.9784434 37.1253748, 45.9784878 37.1253846, 45.9785262 37.1254049, 45.9785549 37.1254336, 45.9785711 37.125468, 45.9785733 37.1255047, 45.9785611 37.1255401)"
815496623,بسیج ۲,residential,False,True,207.33499999999998,,,,"LINESTRING (45.9783974 37.1253763, 45.9783368 37.1249768, 45.9783126 37.1247269, 45.9798301 37.1247895)"
376501736,میدان امام خمینی,secondary,True,False,13.350999999999999,2,30,roundabout,"LINESTRING (45.9782833 37.1254634, 45.9783035 37.1254268, 45.9783379 37.1253976, 45.9783826 37.1253794)"
815393166,,secondary,True,False,28.515,,,,"LINESTRING (45.9782833 37.1254634, 45.9782621 37.125392, 45.9782302 37.1253248, 45.9781749 37.1252227)"
376501736,میدان امام خمینی,secondary,True,False,1.357,2,30,roundabout,"LINESTRING (45.9783826 37.1253794, 45.9783974 37.1253763)"
815393165,امام خمینی,secondary,False,True,53.291,,,,"LINESTRING (45.9772729 37.1241274, 45.977481 37.1243944, 45.9775804 37.124539)"
1078954547,امام خمینی,secondary,False,False,137.501,,,,"LINESTRING (45.9772729 37.1241274, 45.9767808 37.1237039, 45.9761788 37.123252)"
446385430,شهید حسن زاده,residential,True,False,161.89999999999998,,,,"LINESTRING (45.977377 37.1226862, 45.9772761 37.1229063, 45.9772584 37.1231094, 45.9772632 37.1234981, 45.9772729 37.1241274)"
446385431,,residential,True,False,19.065,,,roundabout,"LINESTRING (45.977377 37.1226862, 45.9773368 37.1226741, 45.9773034 37.1226524, 45.9772804 37.1226235, 45.9772701 37.1225902, 45.9772735 37.122556)"
815496611,شهید شکرانی,residential,False,False,15.826,,,,"LINESTRING (45.9775224 37.1226312, 45.9777002 37.1226186)"
446385431,,residential,True,False,15.243,,,roundabout,"LINESTRING (45.9775224 37.1226312, 45.9774966 37.1226586, 45.9774612 37.1226781, 45.9774199 37.1226876, 45.977377 37.1226862)"
446385431,,residential,True,False,27.884999999999998,,,roundabout,"LINESTRING (45.9772735 37.122556, 45.9772903 37.1225245, 45.9773188 37.1224988, 45.9773586 37.1224808, 45.9774036 37.1224746, 45.9774486 37.1224808, 45.9774885 37.1224986, 45.9775184 37.1225262)"
446385431,,residential,True,False,12.155000000000001,,,roundabout,"LINESTRING (45.9775184 37.1225262, 45.9775351 37.1225601, 45.9775365 37.1225965, 45.9775224 37.1226312)"
446385433,شهید حسن زاده,residential,False,False,124.31700000000001,,,,"LINESTRING (45.9775184 37.1225262, 45.977513 37.1224165, 45.9774713 37.1220712, 45.9774595 37.121909, 45.9774898 37.1217448, 45.9775923 37.1214221)"
815496691,پژوهش,residential,False,False,109.27,,,,"LINESTRING (45.9775923 37.1214221, 45.9788096 37.1215756)"
446385433,شهید حسن زاده,residential,False,False,70.208,,,,"LINESTRING (45.9775923 37.1214221, 45.9776724 37.1211863, 45.9777068 37.1210715, 45.9777338 37.1208033)"
446385433,شهید حسن زاده,residential,False,True,124.31699999999998,,,,"LINESTRING (45.9775923 37.1214221, 45.9774898 37.1217448, 45.9774595 37.121909, 45.9774713 37.1220712, 45.977513 37.1224165, 45.9775184 37.1225262)"
