osmid,highway,oneway,reversed,length,name,ref,geometry,junction
888440780,tertiary_link,True,False,14.68,,,"LINESTRING (53.7225679 29.8058604, 53.7225786 29.8058115, 53.7226094 29.8057874, 53.7226612 29.8057983)",
569414620,tertiary,True,False,25.771,میدان بسیج,,"LINESTRING (53.7280965 29.804386, 53.7281598 29.8043676, 53.7282266 29.8043686, 53.7282892 29.8043887, 53.7283405 29.8044258)",roundabout
569414623,primary,True,False,26.031,بلوار شهدا,864,"LINESTRING (53.7232361 29.8048988, 53.7230918 29.8050966)",
569425557,tertiary,True,False,32.514,,,"LINESTRING (53.7232361 29.8048988, 53.7234793 29.8051012)",
569414626,primary,True,False,191.3,بلوار شهدا,864,"LINESTRING (53.722346 29.8056628, 53.7227611 29.8052162, 53.7231634 29.8047026, 53.7234693 29.8042489)",
569421558,tertiary,True,False,9.733,بلوار شهید رجایی,,"LINESTRING (53.7309004 29.8070676, 53.7309723 29.807129)",
569421552,tertiary,True,False,154.722,بلوار شهید بهشتی,,"LINESTRING (53.7272215 29.8052305, 53.728292 29.8062665)",
569437909,residential,False,True,102.204,,,"LINESTRING (53.7272215 29.8052305, 53.7280552 29.8046635)",
569414620,tertiary,True,False,20.266999999999996,میدان بسیج,,"LINESTRING (53.7282514 29.804701, 53.7281998 29.8047092, 53.7281474 29.8047054, 53.7280981 29.8046898, 53.7280552 29.8046635)",roundabout
569423132,tertiary,True,False,144.829,بلوار امام خمینی,,"LINESTRING (53.7276555 29.8106209, 53.7266292 29.8096704)",
894234226,residential,False,False,136.593,خیابان حر,,"LINESTRING (53.7276555 29.8106209, 53.7265996 29.8114392)",
894234226,residential,False,True,9.321,خیابان حر,,"LINESTRING (53.7276555 29.8106209, 53.7277291 29.8105666)",
569421551,residential,False,False,112.198,خیابان ولی عصر,,"LINESTRING (53.7230395 29.8081045, 53.7238412 29.8088354)",
569450208,residential,False,True,136.758,امام حسن,,"LINESTRING (53.7230395 29.8081045, 53.7241664 29.8073585)",
569450209,residential,False,False,83.854,امام حسن,,"LINESTRING (53.7230395 29.8081045, 53.7223592 29.8085738)",
569421555,tertiary,True,False,69.531,بلوار شهید رجایی,,"LINESTRING (53.7296773 29.8060533, 53.7291908 29.805592)",
569425685,residential,False,False,113.413,,,"LINESTRING (53.7296773 29.8060533, 53.7288006 29.8067327)",
569421559,tertiary,False,False,15.284,,,"LINESTRING (53.7319097 29.8080911, 53.7320111 29.8081967)",
569421559,tertiary,False,True,57.934,,,"LINESTRING (53.7319097 29.8080911, 53.7315035 29.8077074)",
569421551,residential,False,False,62.021,خیابان ولی عصر,,"LINESTRING (53.7265996 29.8114392, 53.7270394 29.811846)",
569421551,residential,False,True,139.759,خیابان ولی عصر,,"LINESTRING (53.7265996 29.8114392, 53.7256272 29.8105076)",
894234226,residential,False,False,112.675,خیابان حر,,"LINESTRING (53.7265996 29.8114392, 53.7257294 29.812115)",
894234226,residential,False,True,136.593,خیابان حر,,"LINESTRING (53.7265996 29.8114392, 53.7276555 29.8106209)",
887956815,tertiary,True,False,67.149,بلوار شهید باهنر,,"LINESTRING (53.730323 29.8038705, 53.7308044 29.8043066)",
569414623,primary,True,False,17.887,بلوار شهدا,864,"LINESTRING (53.7239903 29.803836, 53.7238988 29.8039759)",
894233211,tertiary,True,False,31.208,بلوار امام حسین,,"LINESTRING (53.7239903 29.803836, 53.7242063 29.8040449)",
569421558,tertiary,True,False,82.949,بلوار شهید رجایی,,"LINESTRING (53.7309723 29.807129, 53.7314545 29.8075975, 53.7315035 29.8077074)",
388034322,residential,False,False,15.655,حر,,"LINESTRING (53.7295669 29.8091684, 53.729443 29.8092593)",
388034322,residential,False,True,112.875,حر,,"LINESTRING (53.7295669 29.8091684, 53.7304414 29.8084941)",
569421557,tertiary,True,False,74.815,بلوار امام حسین,,"LINESTRING (53.7295669 29.8091684, 53.7300859 29.8096683)",
569423126,residential,False,True,133.542,,,"LINESTRING (53.7318253 29.8034957, 53.7308044 29.8043066)",
569423126,residential,False,False,133.542,,,"LINESTRING (53.7308044 29.8043066, 53.7318253 29.8034957)",
887956815,tertiary,True,False,70.164,بلوار شهید باهنر,,"LINESTRING (53.7308044 29.8043066, 53.7312942 29.804773)",
887956815,tertiary,True,False,79.856,بلوار شهید باهنر,,"LINESTRING (53.7312942 29.804773, 53.7318598 29.8052973)",
569423398,residential,False,False,11.969,,,"LINESTRING (53.7318598 29.8052973, 53.7317645 29.8053662)",
388034325,residential,False,False,10.761,,,"LINESTRING (53.7298094 29.8033866, 53.7297219 29.8034466)",
887956815,tertiary,True,False,73.151,بلوار شهید باهنر,,"LINESTRING (53.7298094 29.8033866, 53.730323 29.8038705)",
569421558,tertiary,True,False,81.4,بلوار شهید رجایی,,"LINESTRING (53.7303294 29.8065287, 53.7309004 29.8070676)",
569423553,residential,False,True,189.426,,,"LINESTRING (53.7303294 29.8065287, 53.7317645 29.8053662)",
569425683,residential,False,False,11.001,,,"LINESTRING (53.7303294 29.8065287, 53.7302603 29.8066074)",
569423931,residential,False,False,187.975,,,"LINESTRING (53.7312218 29.8048602, 53.7297614 29.8059791)",
887956816,tertiary,True,False,72.061,بلوار شهید باهنر,,"LINESTRING (53.7312218 29.8048602, 53.730707 29.8043907)",
569421558,tertiary,True,False,82.087,بلوار شهید رجایی,,"LINESTRING (53.7297614 29.8059791, 53.7303294 29.8065287)",
569423931,residential,False,True,187.975,,,"LINESTRING (53.7297614 29.8059791, 53.7312218 29.8048602)",
569423932,residential,False,False,185.007,,,"LINESTRING (53.730707 29.8043907, 53.7292734 29.8054956)",
887956816,tertiary,True,False,69.13,بلوار شهید باهنر,,"LINESTRING (53.730707 29.8043907, 53.7302195 29.8039351)",
569421558,tertiary,True,False,71.466,بلوار شهید رجایی,,"LINESTRING (53.7292734 29.8054956, 53.7297614 29.8059791)",
569423932,residential,False,True,185.007,,,"LINESTRING (53.7292734 29.8054956, 53.730707 29.8043907)",
569423933,residential,False,False,183.91,,,"LINESTRING (53.7302195 29.8039351, 53.7287815 29.8050207)",
887956816,tertiary,True,False,72.496,بلوار شهید باهنر,,"LINESTRING (53.7302195 29.8039351, 53.7297219 29.8034466)",
569421558,tertiary,True,False,71.001,بلوار شهید رجایی,,"LINESTRING (53.7287815 29.8050207, 53.7292734 29.8054956)",
569423933,residential,False,True,183.91,,,"LINESTRING (53.7287815 29.8050207, 53.7302195 29.8039351)",
569414629,tertiary,True,False,58.7,بلوار شهید رجایی,,"LINESTRING (53.7276929 29.803991, 53.7280965 29.804386)",
569414629,tertiary,True,False,70.94,بلوار شهید رجایی,,"LINESTRING (53.7272017 29.8035163, 53.7276929 29.803991)",
569414620,tertiary,True,False,11.979,میدان بسیج,,"LINESTRING (53.7280117 29.8044625, 53.7280336 29.804432, 53.7280622 29.8044061, 53.7280965 29.804386)",roundabout
388034325,residential,False,True,172.126,,,"LINESTRING (53.7283405 29.8044258, 53.7290216 29.8039284, 53.7297219 29.8034466)",
569414620,tertiary,True,False,23.494,میدان بسیج,,"LINESTRING (53.7283405 29.8044258, 53.7283725 29.8044707, 53.7283873 29.804522, 53.7283834 29.8045747, 53.7283613 29.8046239)",roundabout
569437909,residential,False,False,102.204,,,"LINESTRING (53.7280552 29.8046635, 53.7272215 29.8052305)",
569414620,tertiary,True,False,24.252,میدان بسیج,,"LINESTRING (53.7280552 29.8046635, 53.7280165 29.8046206, 53.7279953 29.8045693, 53.7279936 29.8045148, 53.7280117 29.8044625)",roundabout
388034322,residential,False,False,122.821,حر,,"LINESTRING (53.7315035 29.8077074, 53.73053 29.8084191)",
569421559,tertiary,False,False,57.934,,,"LINESTRING (53.7315035 29.8077074, 53.7319097 29.8080911)",
569421555,tertiary,True,False,87.99600000000001,بلوار شهید رجایی,,"LINESTRING (53.7315035 29.8077074, 53.7313709 29.8076665, 53.7308513 29.8071719)",
388034322,residential,False,False,11.943,حر,,"LINESTRING (53.73053 29.8084191, 53.7304414 29.8084941)",
388034322,residential,False,True,122.821,حر,,"LINESTRING (53.73053 29.8084191, 53.7315035 29.8077074)",
569421552,tertiary,True,False,77.738,بلوار شهید بهشتی,,"LINESTRING (53.73053 29.8084191, 53.7310833 29.8089273)",
569421552,tertiary,True,False,33.426,بلوار شهید بهشتی,,"LINESTRING (53.7310833 29.8089273, 53.7313174 29.8091489)",
569424909,residential,False,False,120.885,,,"LINESTRING (53.7310833 29.8089273, 53.7320111 29.8081967)",
569421559,tertiary,False,True,15.284,,,"LINESTRING (53.7320111 29.8081967, 53.7319097 29.8080911)",
569424909,residential,False,True,120.885,,,"LINESTRING (53.7320111 29.8081967, 53.7310833 29.8089273)",
569425575,tertiary,True,False,33.701,بلوار سلمان فارسی,,"LINESTRING (53.728877 29.8105301, 53.7286392 29.8103081)",
569440618,residential,False,False,84.454,,,"LINESTRING (53.728877 29.8105301, 53.7282349 29.8110463)",
569425564,residential,False,True,78.31700000000001,خیابان حکمت,,"LINESTRING (53.722805 29.811084, 53.7225744 29.8107424, 53.7223654 29.8104929)",
569449626,residential,False,False,232.49599999999998,,,"LINESTRING (53.722805 29.811084, 53.7231018 29.8109653, 53.7238612 29.8111346, 53.7241477 29.8112825, 53.7244744 29.8115688, 53.7247913 29.8112319)",
1146450650,tertiary,True,False,56.361,بلوار سلمان فارسی,,"LINESTRING (53.7252043 29.8067486, 53.725606 29.8071166)",
569425554,tertiary,True,False,26.934000000000005,میدان مادر,,"LINESTRING (53.7252043 29.8067486, 53.7251954 29.8067882, 53.7251732 29.8068237, 53.7251398 29.8068518, 53.7250982 29.8068699, 53.7250522 29.8068762, 53.7250062 29.8068704)",roundabout
569437919,residential,False,True,112.314,,,"LINESTRING (53.726348 29.8077993, 53.7272097 29.8071202)",
1146450650,tertiary,True,False,71.342,بلوار سلمان فارسی,,"LINESTRING (53.726348 29.8077993, 53.7268457 29.8082738)",
569421557,tertiary,True,False,68.129,بلوار امام حسین,,"LINESTRING (53.7311717 29.8107231, 53.7316455 29.8111774)",
569425679,residential,False,False,111.842,,,"LINESTRING (53.7317516 29.8097658, 53.7308864 29.8104352)",
888412437,tertiary,True,False,75.351,بلوار شهید بهشتی,,"LINESTRING (53.7317516 29.8097658, 53.7312298 29.8092616)",
569421557,tertiary,True,False,42.22,بلوار امام حسین,,"LINESTRING (53.7308864 29.8104352, 53.7311717 29.8107231)",
569425679,residential,False,True,111.842,,,"LINESTRING (53.7308864 29.8104352, 53.7317516 29.8097658)",
569425680,residential,False,False,111.878,,,"LINESTRING (53.7312298 29.8092616, 53.7303591 29.8099261)",
888412437,tertiary,True,False,38.991,بلوار شهید بهشتی,,"LINESTRING (53.7312298 29.8092616, 53.7309612 29.8089996)",
569421557,tertiary,True,False,76.111,بلوار امام حسین,,"LINESTRING (53.7303591 29.8099261, 53.7308864 29.8104352)",
569425680,residential,False,True,111.878,,,"LINESTRING (53.7303591 29.8099261, 53.7312298 29.8092616)",
388034322,residential,False,False,112.875,حر,,"LINESTRING (53.7304414 29.8084941, 53.7295669 29.8091684)",
388034322,residential,False,True,11.943,حر,,"LINESTRING (53.7304414 29.8084941, 53.73053 29.8084191)",
888412437,tertiary,True,False,85.427,بلوار شهید بهشتی,,"LINESTRING (53.7304414 29.8084941, 53.7298529 29.8079201)",
569425681,residential,False,False,112.52,,,"LINESTRING (53.7309612 29.8089996, 53.7300859 29.8096683)",
888412437,tertiary,True,False,75.33,بلوار شهید بهشتی,,"LINESTRING (53.7309612 29.8089996, 53.7304414 29.8084941)",
569421557,tertiary,True,False,38.943,بلوار امام حسین,,"LINESTRING (53.7300859 29.8096683, 53.7303591 29.8099261)",
569425681,residential,False,True,112.52,,,"LINESTRING (53.7300859 29.8096683, 53.7309612 29.8089996)",
569421555,tertiary,True,False,84.803,بلوار شهید رجایی,,"LINESTRING (53.7308513 29.8071719, 53.7302603 29.8066074)",
569425682,residential,False,False,115.968,,,"LINESTRING (53.7308513 29.8071719, 53.7299486 29.8078605)",
569421552,tertiary,True,False,83.695,بلوار شهید بهشتی,,"LINESTRING (53.7299486 29.8078605, 53.73053 29.8084191)",
569425682,residential,False,True,115.968,,,"LINESTRING (53.7299486 29.8078605, 53.7308513 29.8071719)",
569421555,tertiary,True,False,83.429,بلوار شهید رجایی,,"LINESTRING (53.7302603 29.8066074, 53.7296773 29.8060533)",
569425683,residential,False,True,11.001,,,"LINESTRING (53.7302603 29.8066074, 53.7303294 29.8065287)",
569425684,residential,False,False,114.224,,,"LINESTRING (53.7302603 29.8066074, 53.7294095 29.8073217)",
569421552,tertiary,True,False,79.341,بلوار شهید بهشتی,,"LINESTRING (53.7294095 29.8073217, 53.7299486 29.8078605)",
569425684,residential,False,True,114.224,,,"LINESTRING (53.7294095 29.8073217, 53.7302603 29.8066074)",
888426541,residential,False,True,13.447,,,"LINESTRING (53.7294095 29.8073217, 53.7293077 29.8074043)",
569421552,tertiary,True,False,87.983,بلوار شهید بهشتی,,"LINESTRING (53.7288006 29.8067327, 53.7294095 29.8073217)",
569425685,residential,False,True,113.413,,,"LINESTRING (53.7288006 29.8067327, 53.7296773 29.8060533)",
569421555,tertiary,True,False,134.281,بلوار شهید رجایی,,"LINESTRING (53.7291908 29.805592, 53.7282514 29.804701)",
569425686,residential,False,False,114.655,,,"LINESTRING (53.7291908 29.805592, 53.728292 29.8062665)",
569421552,tertiary,True,False,71.382,بلوار شهید بهشتی,,"LINESTRING (53.728292 29.8062665, 53.7288006 29.8067327)",
569425686,residential,False,True,114.655,,,"LINESTRING (53.728292 29.8062665, 53.7291908 29.805592)",
569437899,residential,False,False,113.502,,,"LINESTRING (53.7298529 29.8079201, 53.7289659 29.8085906)",
888412437,tertiary,True,False,77.824,بلوار شهید بهشتی,,"LINESTRING (53.7298529 29.8079201, 53.7293077 29.8074043)",
569421557,tertiary,True,False,86.546,بلوار امام حسین,,"LINESTRING (53.7289659 29.8085906, 53.7295669 29.8091684)",
569437899,residential,False,True,113.502,,,"LINESTRING (53.7289659 29.8085906, 53.7298529 29.8079201)",
888412437,tertiary,True,False,88.918,بلوار شهید بهشتی,,"LINESTRING (53.7293077 29.8074043, 53.7286902 29.8068107)",
888426541,residential,False,False,13.447,,,"LINESTRING (53.7293077 29.8074043, 53.7294095 29.8073217)",
888426541,residential,False,True,109.489,,,"LINESTRING (53.7293077 29.8074043, 53.7284883 29.8080855)",
569437902,residential,False,False,114.479,,,"LINESTRING (53.7286902 29.8068107, 53.7278223 29.8075127)",
888412437,tertiary,True,False,69.366,بلوار شهید بهشتی,,"LINESTRING (53.7286902 29.8068107, 53.7281991 29.8063551)",
569437902,residential,False,True,114.479,,,"LINESTRING (53.7278223 29.8075127, 53.7286902 29.8068107)",
894233514,tertiary,True,False,83.861,بلوار امام حسین,,"LINESTRING (53.7278223 29.8075127, 53.7284208 29.8080596)",
569437904,residential,False,False,113.232,,,"LINESTRING (53.7281991 29.8063551, 53.7273277 29.8070372)",
888412437,tertiary,True,False,99.838,بلوار شهید بهشتی,,"LINESTRING (53.7281991 29.8063551, 53.7274952 29.805697)",
569437904,residential,False,True,113.232,,,"LINESTRING (53.7273277 29.8070372, 53.7281991 29.8063551)",
569437917,residential,False,False,14.656,,,"LINESTRING (53.7273277 29.8070372, 53.7272097 29.8071202)",
894233514,tertiary,True,False,71.224,بلوار امام حسین,,"LINESTRING (53.7273277 29.8070372, 53.7278223 29.8075127)",
569437908,residential,False,False,113.234,,,"LINESTRING (53.7274952 29.805697, 53.7265963 29.8063517)",
888412437,tertiary,True,False,48.03,بلوار شهید بهشتی,,"LINESTRING (53.7274952 29.805697, 53.7271643 29.8053743)",
569437908,residential,False,True,113.234,,,"LINESTRING (53.7265963 29.8063517, 53.7274952 29.805697)",
894233514,tertiary,True,False,103.875,بلوار امام حسین,,"LINESTRING (53.7265963 29.8063517, 53.7273277 29.8070372)",
569437910,residential,False,False,108.684,,,"LINESTRING (53.7271643 29.8053743, 53.7262776 29.8059771)",
888412437,tertiary,True,False,29.726,بلوار شهید بهشتی,,"LINESTRING (53.7271643 29.8053743, 53.7269504 29.8051819)",
569437911,residential,False,False,112.398,,,"LINESTRING (53.7269504 29.8051819, 53.726019 29.805789)",
888412437,tertiary,True,False,43.126,بلوار شهید بهشتی,,"LINESTRING (53.7269504 29.8051819, 53.7266465 29.8048975)",
569437911,residential,False,True,112.398,,,"LINESTRING (53.726019 29.805789, 53.7269504 29.8051819)",
894233211,tertiary,True,False,19.916,بلوار امام حسین,,"LINESTRING (53.726019 29.805789, 53.7261589 29.8059207)",
569437912,residential,False,False,112.763,,,"LINESTRING (53.7256179 29.8038963, 53.7246883 29.8045109)",
569437912,residential,False,True,112.763,,,"LINESTRING (53.7246883 29.8045109, 53.7256179 29.8038963)",
894233211,tertiary,True,False,38.044,بلوار امام حسین,,"LINESTRING (53.7246883 29.8045109, 53.7249474 29.8047688)",
569437913,residential,False,False,114.626,,,"LINESTRING (53.7245488 29.8045772, 53.723623 29.8052232)",
894233210,tertiary,True,False,64.881,بلوار امام حسین,,"LINESTRING (53.7245488 29.8045772, 53.7240888 29.8041516)",
569425557,tertiary,True,False,97.036,,,"LINESTRING (53.723623 29.8052232, 53.7243131 29.805858)",
569437913,residential,False,True,114.626,,,"LINESTRING (53.723623 29.8052232, 53.7245488 29.8045772)",
569425557,tertiary,True,False,111.731,,,"LINESTRING (53.7243131 29.805858, 53.7250779 29.8066125)",
569437914,residential,False,True,112.496,,,"LINESTRING (53.7243131 29.805858, 53.7251632 29.8051656)",
569437915,tertiary,True,False,13.748000000000001,,,"LINESTRING (53.7261589 29.8059207, 53.7261874 29.805922, 53.7262148 29.8059287, 53.7262398 29.8059405, 53.7262611 29.8059569, 53.7262776 29.8059771)",roundabout
894233210,tertiary,True,False,126.339,بلوار امام حسین,,"LINESTRING (53.726043 29.8060071, 53.7251632 29.8051656)",
569437915,tertiary,True,False,15.753,,,"LINESTRING (53.726043 29.8060071, 53.726058 29.8059741, 53.7260843 29.8059471, 53.7261191 29.8059286, 53.7261589 29.8059207)",roundabout
894233514,tertiary,True,False,43.209,بلوار امام حسین,,"LINESTRING (53.7262834 29.8060737, 53.7265963 29.8063517)",
569437915,tertiary,True,False,11.283,,,"LINESTRING (53.7262834 29.8060737, 53.7262628 29.8061024, 53.7262331 29.8061243, 53.7261971 29.8061373)",roundabout
569437915,tertiary,True,False,15.097999999999999,,,"LINESTRING (53.7261971 29.8061373, 53.726165 29.8061404, 53.7261385 29.8061377, 53.7261085 29.8061281, 53.7260807 29.8061112, 53.7260604 29.8060902)",roundabout
569450207,residential,False,False,83.287,,,"LINESTRING (53.724928 29.8068223, 53.7242618 29.8072986)",
569425554,tertiary,True,False,6.75,میدان مادر,,"LINESTRING (53.724928 29.8068223, 53.7249159 29.8068057, 53.7249065 29.8067869, 53.7249005 29.806767)",roundabout
888437949,residential,False,True,68.126,,,"LINESTRING (53.7251629 29.8066524, 53.7257387 29.8062978)",
569425554,tertiary,True,False,11.687999999999999,میدان مادر,,"LINESTRING (53.7251629 29.8066524, 53.7251864 29.8066809, 53.7252005 29.8067137, 53.7252043 29.8067486)",roundabout
569425554,tertiary,True,False,7.192,میدان مادر,,"LINESTRING (53.7250062 29.8068704, 53.7249722 29.8068572, 53.7249428 29.8068373)",roundabout
569437910,residential,False,True,108.684,,,"LINESTRING (53.7262776 29.8059771, 53.7271643 29.8053743)",
569437915,tertiary,True,False,11.114,,,"LINESTRING (53.7262776 29.8059771, 53.7262887 29.8060002, 53.7262934 29.8060248, 53.7262916 29.8060498, 53.7262834 29.8060737)",roundabout
569437916,residential,False,False,114.042,,,"LINESTRING (53.7264979 29.8064436, 53.725606 29.8071166)",
894233513,tertiary,True,False,44.748,بلوار امام حسین,,"LINESTRING (53.7264979 29.8064436, 53.7261971 29.8061373)",
569437916,residential,False,True,114.042,,,"LINESTRING (53.725606 29.8071166, 53.7264979 29.8064436)",
1146450650,tertiary,True,False,104.346,بلوار سلمان فارسی,,"LINESTRING (53.725606 29.8071166, 53.726348 29.8077993)",
569437918,tertiary_link,False,False,12.885,,,"LINESTRING (53.7249474 29.8047688, 53.7248424 29.8048404)",
894233211,tertiary,True,False,153.491,بلوار امام حسین,,"LINESTRING (53.7249474 29.8047688, 53.726019 29.805789)",
569437918,tertiary_link,False,True,12.885,,,"LINESTRING (53.7248424 29.8048404, 53.7249474 29.8047688)",
894233210,tertiary,True,False,40.731,بلوار امام حسین,,"LINESTRING (53.7248424 29.8048404, 53.7245488 29.8045772)",
569437920,residential,False,False,113.09,,,"LINESTRING (53.7277052 29.8075823, 53.7268457 29.8082738)",
894233513,tertiary,True,False,70.184,بلوار امام حسین,,"LINESTRING (53.7277052 29.8075823, 53.7272097 29.8071202)",
569437920,residential,False,True,113.09,,,"LINESTRING (53.7268457 29.8082738, 53.7277052 29.8075823)",
1146450650,tertiary,True,False,96.76,بلوار سلمان فارسی,,"LINESTRING (53.7268457 29.8082738, 53.7275135 29.808923)",
569437922,residential,False,False,107.09,,,"LINESTRING (53.7283116 29.8082537, 53.7275135 29.808923)",
569437921,tertiary,True,False,15.152999999999999,,,"LINESTRING (53.7283116 29.8082537, 53.7282935 29.8082344, 53.7282807 29.8082123, 53.7282731 29.8081842, 53.7282739 29.8081553, 53.728283 29.8081275)",roundabout
894233513,tertiary,True,False,82.359,بلوار امام حسین,,"LINESTRING (53.728283 29.8081275, 53.7277052 29.8075823)",
569437921,tertiary,True,False,16.344,,,"LINESTRING (53.728283 29.8081275, 53.7283058 29.8080965, 53.7283387 29.8080735, 53.7283784 29.8080607, 53.7284208 29.8080596)",roundabout
569437921,tertiary,True,False,7.192,,,"LINESTRING (53.7284208 29.8080596, 53.7284567 29.8080684, 53.7284883 29.8080855)",roundabout
569421557,tertiary,True,False,61.127,بلوار امام حسین,,"LINESTRING (53.7285334 29.8081889, 53.7289659 29.8085906)",
569437921,tertiary,True,False,16.046,,,"LINESTRING (53.7285334 29.8081889, 53.7285209 29.8082233, 53.7284967 29.8082526, 53.7284631 29.8082739, 53.7284235 29.8082849)",roundabout
569437922,residential,False,True,107.09,,,"LINESTRING (53.7275135 29.808923, 53.7283116 29.8082537)",
569439704,tertiary_link,False,False,23.808,,,"LINESTRING (53.7275135 29.808923, 53.7273329 29.8090689)",
1146450650,tertiary,True,False,65.115,بلوار سلمان فارسی,,"LINESTRING (53.7275135 29.808923, 53.7279685 29.8093555)",
67505143,tertiary,True,False,61.305,بلوار امام حسین,,"LINESTRING (53.7288474 29.8086956, 53.7284235 29.8082849)",
569437923,residential,False,False,112.139,,,"LINESTRING (53.7288474 29.8086956, 53.7279685 29.8093555)",
569437923,residential,False,True,112.139,,,"LINESTRING (53.7279685 29.8093555, 53.7288474 29.8086956)",
1146450650,tertiary,True,False,44.273,بلوار سلمان فارسی,,"LINESTRING (53.7279685 29.8093555, 53.7282736 29.8096529)",
