osmid,oneway,highway,reversed,length,junction,geometry,name
175661562,True,secondary,False,28.376,,"LINESTRING (46.9963147 38.1014523, 46.9966387 38.1014631)",
175661559,True,secondary,False,18.646,roundabout,"LINESTRING (46.9963147 38.1014523, 46.9963485 38.1014891, 46.9963679 38.1015539, 46.9963539 38.1016085)",
175661561,True,secondary,False,16.624,,"LINESTRING (46.9958246 38.1017313, 46.9959432 38.1016145)",
175667679,False,secondary,True,67.477,,"LINESTRING (46.9958246 38.1017313, 46.9952382 38.1021254)",
175667679,False,secondary,False,67.477,,"LINESTRING (46.9952382 38.1021254, 46.9958246 38.1017313)",
175667679,False,secondary,True,189.119,,"LINESTRING (46.9952382 38.1021254, 46.9937842 38.1033838)",
175667705,False,residential,False,102.513,,"LINESTRING (46.9952382 38.1021254, 46.9959078 38.1028819)",
175667705,False,residential,True,17.977,,"LINESTRING (46.9952382 38.1021254, 46.9950343 38.1021056)",
175661559,True,secondary,False,20.808999999999997,roundabout,"LINESTRING (46.9960935 38.1014306, 46.9961856 38.1014105, 46.9962413 38.1014172, 46.9963147 38.1014523)",
175667658,True,tertiary,False,22.006,,"LINESTRING (46.9960047 38.1015539, 46.9958366 38.1014067)",
175661559,True,secondary,False,16.388,roundabout,"LINESTRING (46.9960047 38.1015539, 46.9960129 38.101511, 46.9960572 38.1014529, 46.9960935 38.1014306)",
175661559,True,secondary,False,6.239,roundabout,"LINESTRING (46.9963539 38.1016085, 46.996314 38.101655)",
175661563,True,secondary,False,60.172,,"LINESTRING (46.9978895 38.1016141, 46.9972023 38.1015942)",
175661559,True,secondary,False,18.427,roundabout,"LINESTRING (46.996314 38.101655, 46.9962662 38.1016818, 46.9961943 38.1016962, 46.9961856 38.1016963, 46.9961179 38.1016858)",
175667694,False,residential,False,104.445,,"LINESTRING (46.996314 38.101655, 46.9963705 38.1017255, 46.9968432 38.1020292, 46.997192 38.1022858)",
175661560,True,secondary,False,26.158,,"LINESTRING (46.9961179 38.1016858, 46.9958246 38.1017313)",
175661559,True,secondary,False,18.636,roundabout,"LINESTRING (46.9961179 38.1016858, 46.9960579 38.1016544, 46.9960246 38.1016184, 46.9960047 38.1015539)",
175667709,False,tertiary,False,23.137,,"LINESTRING (46.9891396 38.0990969, 46.9892616 38.0992815)",
175667709,False,tertiary,True,10.873,,"LINESTRING (46.9891396 38.0990969, 46.9890361 38.0990428)",
1243961472,False,residential,False,14.185,,"LINESTRING (46.9891396 38.0990969, 46.9893015 38.0990904)",
175667691,False,residential,False,40.019,,"LINESTRING (46.9949197 38.0992513, 46.9950069 38.0996046)",
175821284,False,residential,True,104.104,,"LINESTRING (46.9949197 38.0992513, 46.994728 38.0992967, 46.9947173 38.0993135, 46.9947857 38.0998486, 46.9947079 38.0999088, 46.9945615 38.0999815)",
175667709,False,tertiary,True,23.137,,"LINESTRING (46.9892616 38.0992815, 46.9891396 38.0990969)",
175667630,True,tertiary,False,23.923000000000002,roundabout,"LINESTRING (46.9892616 38.0992815, 46.9893 38.0992758, 46.9893386 38.0992803, 46.9893732 38.0992945, 46.9894001 38.0993168, 46.9894161 38.0993448, 46.9894196 38.0993754, 46.9894102 38.0994053)",میدان امام خمینی
175667618,False,residential,False,76.401,,"LINESTRING (46.9966762 38.0993228, 46.9966436 38.0996786, 46.9966468 38.0999033, 46.9966778 38.1000061)",
175667622,False,tertiary,False,24.009,,"LINESTRING (46.9894102 38.0994053, 46.989542 38.09948, 46.9896505 38.0995017)",امام خمینی
175667630,True,tertiary,False,11.846,roundabout,"LINESTRING (46.9894102 38.0994053, 46.9893847 38.0994345, 46.989347 38.0994541, 46.9893027 38.099461)",میدان امام خمینی
175667630,True,tertiary,False,17.319,roundabout,"LINESTRING (46.9891974 38.0994105, 46.9891856 38.0993807, 46.989187 38.0993496, 46.9892015 38.0993206, 46.9892273 38.099297, 46.9892616 38.0992815)",میدان امام خمینی
175667630,True,tertiary,False,11.215,roundabout,"LINESTRING (46.9893027 38.099461, 46.989241 38.0994475, 46.9891974 38.0994105)",میدان امام خمینی
175667664,True,tertiary,False,155.78300000000002,,"LINESTRING (46.9893027 38.099461, 46.9891658 38.0997633, 46.9891125 38.0999786, 46.9891111 38.1001217, 46.9891383 38.1002484, 46.9892399 38.1004115, 46.9895396 38.1007438)",انقلاب
