osmid,highway,oneway,reversed,length,geometry,name,maxspeed,junction
200170463,residential,False,True,446.08500000000004,"LINESTRING (53.1018043 28.407669, 53.1018371 28.4077302, 53.1062674 28.408339)",,,
200170544,residential,False,False,110.476,"LINESTRING (53.1057793 28.4070119, 53.1056316 28.4060269)",,,
889295326,secondary,True,False,136.66,"LINESTRING (53.1057793 28.4070119, 53.1063283 28.4069204, 53.1065364 28.4068918, 53.1071467 28.4067621)",جاده امام شهر- کارزین,50,
200170543,residential,False,False,133.859,"LINESTRING (53.1071467 28.4067621, 53.1068809 28.4055812)",,,
889295326,secondary,True,False,59.635000000000005,"LINESTRING (53.1071467 28.4067621, 53.1074056 28.4066993, 53.10773 28.4066064)",جاده امام شهر- کارزین,50,
810866258,residential,False,False,90.546,"LINESTRING (53.10773 28.4066064, 53.1075051 28.4058165)",,,
889295326,secondary,True,False,61.519,"LINESTRING (53.10773 28.4066064, 53.1083331 28.4064493)",جاده امام شهر- کارزین,50,
889295326,secondary,True,False,49.011,"LINESTRING (53.1083331 28.4064493, 53.1088176 28.4063368)",جاده امام شهر- کارزین,50,
889295326,secondary,True,False,42.605999999999995,"LINESTRING (53.1088176 28.4063368, 53.1091209 28.4062653, 53.1091783 28.4062477, 53.1092357 28.40623)",جاده امام شهر- کارزین,50,
889295326,secondary,True,False,10.799,"LINESTRING (53.1092357 28.40623, 53.1093397 28.4061974)",جاده امام شهر- کارزین,50,
200170436,residential,False,False,10.504,"LINESTRING (53.1021129 28.4094157, 53.1022188 28.4094314)",,,
200170436,residential,False,False,133.612,"LINESTRING (53.1022188 28.4094314, 53.103566 28.4096307)",,,
200170436,residential,False,True,10.504,"LINESTRING (53.1022188 28.4094314, 53.1021129 28.4094157)",,,
200170461,residential,True,False,62.637,"LINESTRING (53.1022188 28.4094314, 53.1021255 28.4099887)",بلوار ولیعصر,,
200170436,residential,False,True,133.612,"LINESTRING (53.103566 28.4096307, 53.1022188 28.4094314)",,,
200170466,residential,False,False,62.294,"LINESTRING (53.103566 28.4096307, 53.1034662 28.410184)",,,
200170436,residential,False,False,237.709,"LINESTRING (53.103566 28.4096307, 53.1047659 28.4098082, 53.1059628 28.4099853)",,,
200170437,residential,True,False,62.423,"LINESTRING (53.1059628 28.4099853, 53.1060653 28.4094312)",بلوار شاهد,,
200170436,residential,False,True,237.709,"LINESTRING (53.1059628 28.4099853, 53.1047659 28.4098082, 53.103566 28.4096307)",,,
