osmid,oneway,highway,reversed,length,geometry,maxspeed,name,junction,bridge
457203088,False,tertiary,True,33.524,"LINESTRING (50.3014133 30.6283749, 50.3013458 30.6282557, 50.301315 30.6280889)",50,جاده منصوریه - کارخانه سیمان,,
457203088,False,tertiary,True,15.235,"LINESTRING (50.3024259 30.6319857, 50.3023901 30.6318522)",50,جاده منصوریه - کارخانه سیمان,,
679069370,False,residential,True,9.976,"LINESTRING (50.3024259 30.6319857, 50.3023241 30.6320051)",,,,
330540795,False,residential,False,211.089,"LINESTRING (50.3017632 30.6288612, 50.3019498 30.629507, 50.3020376 30.6298215, 50.3021728 30.6303059, 50.3022034 30.6304159, 50.3022882 30.630705)",30,,,
330540795,False,residential,True,84.99300000000001,"LINESTRING (50.3017632 30.6288612, 50.301589 30.6282065, 50.3016057 30.6281149)",30,,,
548688735,False,residential,False,87.17500000000001,"LINESTRING (50.3017632 30.6288612, 50.3021359 30.6286596, 50.3025345 30.6284439)",30,,,
548688735,False,residential,False,176.88600000000002,"LINESTRING (50.3025345 30.6284439, 50.3032451 30.6291709, 50.3033268 30.6292544, 50.3035024 30.629434, 50.3037245 30.6296613)",30,,,
548688735,False,residential,True,87.17500000000001,"LINESTRING (50.3025345 30.6284439, 50.3021359 30.6286596, 50.3017632 30.6288612)",30,,,
548690369,False,residential,False,40.536,"LINESTRING (50.3025345 30.6284439, 50.3026437 30.6283561, 50.3027138 30.6282486, 50.3027411 30.6281384)",,,,
548690369,False,residential,True,51.616,"LINESTRING (50.3025345 30.6284439, 50.3024162 30.628326, 50.3023038 30.6281923, 50.3022441 30.6280584)",,,,
548688735,False,residential,False,86.915,"LINESTRING (50.3037245 30.6296613, 50.3043096 30.6302592)",30,,,
548688735,False,residential,True,176.886,"LINESTRING (50.3037245 30.6296613, 50.3035024 30.629434, 50.3033268 30.6292544, 50.3032451 30.6291709, 50.3025345 30.6284439)",30,,,
548688737,False,residential,True,180.15699999999998,"LINESTRING (50.3037245 30.6296613, 50.3029663 30.6302147, 50.302809 30.6303295, 50.3023799 30.6306099, 50.3022882 30.630705)",30,کوچه شهید مردانی,,
679069486,False,residential,False,182.985,"LINESTRING (50.3037245 30.6296613, 50.3048511 30.6287954, 50.3051589 30.6285731)",30,,,
548688739,False,residential,True,156.986,"LINESTRING (50.3048978 30.6308781, 50.303416 30.6314843)",30,,,
548688735,False,residential,True,88.90100000000001,"LINESTRING (50.3048978 30.6308781, 50.3046352 30.6306018, 50.3043096 30.6302592)",30,,,
548690367,False,residential,False,204.779,"LINESTRING (50.3048978 30.6308781, 50.3055498 30.6307353, 50.3057922 30.6306823, 50.3062506 30.6305819, 50.3069602 30.6303885)",30,,,
548688741,False,residential,False,112.511,"LINESTRING (50.3051589 30.6285731, 50.3059398 30.6293296)",30,,,
679069486,False,residential,False,13.473,"LINESTRING (50.3051589 30.6285731, 50.3051766 30.6284529)",30,,,
679069486,False,residential,True,182.985,"LINESTRING (50.3051589 30.6285731, 50.3048511 30.6287954, 50.3037245 30.6296613)",30,,,
573501405,False,unclassified,True,91.761,"LINESTRING (50.3092278 30.6290912, 50.3088433 30.6283352)",,جاده قلعه سید مقیم,,
679069465,False,residential,True,51.92,"LINESTRING (50.3092278 30.6290912, 50.3094423 30.6295201)",,,,
548688736,False,unclassified,True,108.69500000000001,"LINESTRING (50.3092278 30.6290912, 50.3090867 30.6291017, 50.3081197 30.6289023)",30,حافظ,,
330540795,False,residential,False,20.879,"LINESTRING (50.3022882 30.630705, 50.3023414 30.6308871)",30,,,
330540795,False,residential,True,211.089,"LINESTRING (50.3022882 30.630705, 50.3022034 30.6304159, 50.3021728 30.6303059, 50.3020376 30.6298215, 50.3019498 30.629507, 50.3017632 30.6288612)",30,,,
548688737,False,residential,False,180.15699999999998,"LINESTRING (50.3022882 30.630705, 50.3023799 30.6306099, 50.302809 30.6303295, 50.3029663 30.6302147, 50.3037245 30.6296613)",30,کوچه شهید مردانی,,
548688735,False,residential,True,86.915,"LINESTRING (50.3043096 30.6302592, 50.3037245 30.6296613)",30,,,
548688735,False,residential,False,88.90100000000001,"LINESTRING (50.3043096 30.6302592, 50.3046352 30.6306018, 50.3048978 30.6308781)",30,,,
548688738,False,residential,False,182.48000000000002,"LINESTRING (50.3043096 30.6302592, 50.3039724 30.6304288, 50.3026631 30.6310874)",30,,,
548688923,False,residential,False,187.12099999999998,"LINESTRING (50.3043096 30.6302592, 50.3055828 30.6295332, 50.3059398 30.6293296)",30,,,
548688738,False,residential,False,44.311,"LINESTRING (50.3026631 30.6310874, 50.3025046 30.6308696, 50.3023414 30.6308871)",30,,,
548688738,False,residential,True,182.48000000000002,"LINESTRING (50.3026631 30.6310874, 50.3039724 30.6304288, 50.3043096 30.6302592)",30,,,
679069474,False,residential,False,78.15299999999999,"LINESTRING (50.3026631 30.6310874, 50.3027648 30.6312031, 50.3032932 30.6315262)",,,,
548688739,False,residential,False,156.986,"LINESTRING (50.303416 30.6314843, 50.3048978 30.6308781)",30,,,
548688740,False,residential,False,96.012,"LINESTRING (50.303416 30.6314843, 50.3042872 30.6319128)",30,,,
679069467,False,residential,True,12.639,"LINESTRING (50.303416 30.6314843, 50.3032932 30.6315262)",,,,
1189809858,False,residential,False,12.532,"LINESTRING (50.3069602 30.6303885, 50.3070884 30.6304116)",30,,,
548688741,False,residential,True,153.013,"LINESTRING (50.3069602 30.6303885, 50.3064905 30.629872, 50.3059398 30.6293296)",30,,,
548690367,False,residential,True,204.779,"LINESTRING (50.3069602 30.6303885, 50.3062506 30.6305819, 50.3057922 30.6306823, 50.3055498 30.6307353, 50.3048978 30.6308781)",30,,,
679069421,False,residential,False,46.957,"LINESTRING (50.3073914 30.6307431, 50.3078113 30.6305245)",,,,
1189809858,False,residential,False,9.736,"LINESTRING (50.3073914 30.6307431, 50.3074056 30.6308298)",30,,,
1189809858,False,residential,True,47.464,"LINESTRING (50.3073914 30.6307431, 50.3071903 30.6304768, 50.3070884 30.6304116)",30,,,
1189809858,False,residential,True,9.736,"LINESTRING (50.3074056 30.6308298, 50.3073914 30.6307431)",30,,,
1189809859,False,residential,False,55.782,"LINESTRING (50.3074056 30.6308298, 50.3068873 30.6310595)",30,۱۳ آبان,,
679069417,False,residential,True,53.096999999999994,"LINESTRING (50.3074056 30.6308298, 50.3075351 30.6310034, 50.3077188 30.6312238)",,,,
548688742,False,residential,False,54.952,"LINESTRING (50.3068873 30.6310595, 50.3071839 30.6314827)",30,,,
573495646,False,residential,False,79.746,"LINESTRING (50.3068873 30.6310595, 50.3062293 30.6314997)",,۱۳ آبان,,
1189809859,False,residential,True,55.782,"LINESTRING (50.3068873 30.6310595, 50.3074056 30.6308298)",30,۱۳ آبان,,
548688742,False,residential,False,72.604,"LINESTRING (50.3071839 30.6314827, 50.3065382 30.6318257)",30,,,
548688742,False,residential,True,54.952,"LINESTRING (50.3071839 30.6314827, 50.3068873 30.6310595)",30,,,
679069419,False,residential,False,58.72,"LINESTRING (50.3071839 30.6314827, 50.3077188 30.6312238)",,,,
548688742,False,residential,False,46.771,"LINESTRING (50.3065382 30.6318257, 50.3062293 30.6314997)",30,,,
548688742,False,residential,True,72.604,"LINESTRING (50.3065382 30.6318257, 50.3071839 30.6314827)",30,,,
679069416,False,residential,False,41.22,"LINESTRING (50.3065382 30.6318257, 50.3068137 30.6321107)",,,,
548688736,False,unclassified,False,12.925,"LINESTRING (50.3071299 30.6286587, 50.3072608 30.6286874)",30,حافظ,,
548688736,False,unclassified,True,61.81,"LINESTRING (50.3071299 30.6286587, 50.3065054 30.6285165)",30,حافظ,,
548688923,False,residential,True,45.393,"LINESTRING (50.3071299 30.6286587, 50.3067363 30.6288866)",30,,,
548688924,False,residential,True,148.492,"LINESTRING (50.303152 30.6282025, 50.3043729 30.6273781)",30,بوستان,,
901663230,False,secondary,True,39.957,"LINESTRING (50.303152 30.6282025, 50.3027411 30.6281384)",30,,,
901663230,False,secondary,False,185.581,"LINESTRING (50.303152 30.6282025, 50.3036677 30.6282896, 50.3040335 30.628325, 50.3045113 30.6282884, 50.3050757 30.6282494)",30,,,
679069473,False,residential,False,65.885,"LINESTRING (50.3048138 30.6276834, 50.3053385 30.6280671)",,بهار,,
1270305790,False,residential,False,54.15,"LINESTRING (50.3048138 30.6276834, 50.3043729 30.6273781)",30,بهار,,
548688925,False,residential,True,216.315,"LINESTRING (50.3048138 30.6276834, 50.3050165 30.627508, 50.3057702 30.6269494, 50.306084 30.6266298, 50.3064572 30.6263535)",30,,,
901663233,False,unclassified,True,80.634,"LINESTRING (50.3025994 30.6261483, 50.3022315 30.6268007)",,,,
1270305790,False,residential,True,84.64,"LINESTRING (50.3025994 30.6261483, 50.3032895 30.6266245)",30,بهار,,
901663233,False,unclassified,False,259.991,"LINESTRING (50.3025994 30.6261483, 50.3029837 30.6254517, 50.3031812 30.6251004, 50.3037766 30.624041)",,,,
548688926,False,residential,False,118.53,"LINESTRING (50.3019875 30.6280164, 50.3027684 30.6271889)",30,پردیس۲,,
901663230,False,secondary,False,24.992,"LINESTRING (50.3019875 30.6280164, 50.3022441 30.6280584)",30,,,
901663230,False,secondary,True,29.356,"LINESTRING (50.3019875 30.6280164, 50.301894 30.6280104, 50.3016841 30.627979)",30,,,
548688927,False,residential,True,147.454,"LINESTRING (50.3049034 30.6249456, 50.3037766 30.624041)",30,بهشت رضوان ۴,,
548690365,False,residential,False,12.874,"LINESTRING (50.3049034 30.6249456, 50.3050365 30.6249625)",30,,,
548688926,False,residential,True,242.297,"LINESTRING (50.3049034 30.6249456, 50.3038649 30.6260464, 50.3032895 30.6266245)",30,پردیس۲,,
548688927,False,residential,False,147.454,"LINESTRING (50.3037766 30.624041, 50.3049034 30.6249456)",30,بهشت رضوان ۴,,
901663233,False,unclassified,True,259.991,"LINESTRING (50.3037766 30.624041, 50.3031812 30.6251004, 50.3029837 30.6254517, 50.3025994 30.6261483)",,,,
548688928,False,residential,True,53.563,"LINESTRING (50.300228 30.6291484, 50.300663 30.6288452)",30,,,
548688928,False,residential,False,140.26999999999998,"LINESTRING (50.300228 30.6291484, 50.3000455 30.62931, 50.2999881 30.6295074, 50.2998626 30.6296844, 50.2998626 30.6297525, 50.2997124 30.6298818, 50.2997205 30.6299591, 50.2997714 30.6300618, 50.2999096 30.6302037)",30,,,
548688929,False,residential,False,85.426,"LINESTRING (50.3007495 30.6308626, 50.3011004 30.6311851, 50.3011992 30.631233, 50.3014304 30.6313462)",30,,,
679069363,False,residential,False,122.509,"LINESTRING (50.3007495 30.6308626, 50.3005023 30.6309642, 50.3004165 30.6310158, 50.3002448 30.6311188, 50.3000893 30.6312261, 50.2998103 30.6314269, 50.2997336 30.6315166)",,کوچه مهرورزان,,
679069363,False,residential,True,90.377,"LINESTRING (50.3007495 30.6308626, 50.3006592 30.6308384, 50.3004554 30.6306422, 50.300324 30.6304311, 50.3002837 30.6303203, 50.3002086 30.630228)",,کوچه مهرورزان,,
679069370,False,residential,False,9.976,"LINESTRING (50.3023241 30.6320051, 50.3024259 30.6319857)",,,,
548688929,False,residential,False,50.272999999999996,"LINESTRING (50.3023241 30.6320051, 50.3020841 30.6321251, 50.3018421 30.6321712)",30,,,
548688929,False,residential,True,112.746,"LINESTRING (50.3023241 30.6320051, 50.3021106 30.6318184, 50.3014304 30.6313462)",30,,,
548688929,False,residential,True,49.862,"LINESTRING (50.301321 30.6321657, 50.3018421 30.6321712)",30,,,
679069369,False,residential,False,14.529,"LINESTRING (50.301321 30.6321657, 50.3013338 30.6322959)",,,,
548688929,False,residential,False,170.63400000000001,"LINESTRING (50.301321 30.6321657, 50.3009586 30.6321224, 50.2999217 30.6315704, 50.2997336 30.6315166)",30,,,
548688929,False,residential,True,170.63400000000001,"LINESTRING (50.2997336 30.6315166, 50.2999217 30.6315704, 50.3009586 30.6321224, 50.301321 30.6321657)",30,,,
679069363,False,residential,True,122.509,"LINESTRING (50.2997336 30.6315166, 50.2998103 30.6314269, 50.3000893 30.6312261, 50.3002448 30.6311188, 50.3004165 30.6310158, 50.3005023 30.6309642, 50.3007495 30.6308626)",,کوچه مهرورزان,,
548689123,False,residential,False,86.127,"LINESTRING (50.3070427 30.6269418, 50.3064572 30.6263535)",30,,,
679069484,False,residential,False,59.552,"LINESTRING (50.3070427 30.6269418, 50.3075409 30.6266208)",30,فردوسی,,
679069484,False,residential,True,205.563,"LINESTRING (50.3070427 30.6269418, 50.3060415 30.6275856, 50.3053385 30.6280671)",30,فردوسی,,
548689123,False,residential,True,82.464,"LINESTRING (50.3056043 30.6255177, 50.3061779 30.6260712)",30,,,
548690365,False,residential,True,7.369,"LINESTRING (50.3056043 30.6255177, 50.3056559 30.6254685)",30,,,
548690364,False,residential,True,237.72199999999998,"LINESTRING (50.3056043 30.6255177, 50.3050393 30.6260274, 50.3044297 30.62653, 50.3038154 30.6269995)",30,,,
548690364,False,residential,False,93.803,"LINESTRING (50.3024605 30.6280937, 50.3031726 30.6275139)",30,,,
901663230,False,secondary,False,27.305,"LINESTRING (50.3024605 30.6280937, 50.3027411 30.6281384)",30,,,
901663230,False,secondary,True,21.074,"LINESTRING (50.3024605 30.6280937, 50.3022441 30.6280584)",30,,,
551506906,False,residential,False,88.012,"LINESTRING (50.3034161 30.6321671, 50.3042872 30.6319128)",30,,,
551506906,False,residential,True,356.18600000000004,"LINESTRING (50.3034161 30.6321671, 50.3035171 30.6322913, 50.304189 30.6329882, 50.3031617 30.6334164, 50.3030531 30.6334348, 50.3028546 30.6326813, 50.3027755 30.6323931)",30,,,
679069462,False,residential,False,66.259,"LINESTRING (50.3034161 30.6321671, 50.3032905 30.6322059, 50.3027755 30.6323931)",,,,
679069465,False,residential,False,51.92,"LINESTRING (50.3094423 30.6295201, 50.3092278 30.6290912)",,,,
679069465,False,residential,True,13.473,"LINESTRING (50.3094423 30.6295201, 50.3095011 30.6296302)",,,,
"[548690368, 551506906]",False,residential,True,248.197,"LINESTRING (50.3094423 30.6295201, 50.3082643 30.6298372, 50.3081391 30.6298709, 50.3075295 30.6301661, 50.3071663 30.6303422, 50.3070884 30.6304116)",30,شکوفه,,
548688924,False,residential,False,148.492,"LINESTRING (50.3043729 30.6273781, 50.303152 30.6282025)",30,بوستان,,
573495634,False,residential,False,225.714,"LINESTRING (50.3043729 30.6273781, 50.3061779 30.6260712)",,,,
1270305790,False,residential,False,67.954,"LINESTRING (50.3043729 30.6273781, 50.3038154 30.6269995)",30,بهار,,
1270305790,False,residential,True,54.15,"LINESTRING (50.3043729 30.6273781, 50.3048138 30.6276834)",30,بهار,,
548690364,False,residential,True,83.992,"LINESTRING (50.3038154 30.6269995, 50.3031726 30.6275139)",30,,,
1270305790,False,residential,False,65.352,"LINESTRING (50.3038154 30.6269995, 50.3032895 30.6266245)",30,بهار,,
1270305790,False,residential,True,67.954,"LINESTRING (50.3038154 30.6269995, 50.3043729 30.6273781)",30,بهار,,
548690364,False,residential,False,237.72199999999998,"LINESTRING (50.3038154 30.6269995, 50.3044297 30.62653, 50.3050393 30.6260274, 50.3056043 30.6255177)",30,,,
548688926,False,residential,True,80.154,"LINESTRING (50.3032895 30.6266245, 50.3027684 30.6271889)",30,پردیس۲,,
1270305790,False,residential,False,84.64,"LINESTRING (50.3032895 30.6266245, 50.3025994 30.6261483)",30,بهار,,
1270305790,False,residential,True,65.352,"LINESTRING (50.3032895 30.6266245, 50.3038154 30.6269995)",30,بهار,,
548688926,False,residential,False,242.297,"LINESTRING (50.3032895 30.6266245, 50.3038649 30.6260464, 50.3049034 30.6249456)",30,پردیس۲,,
548688741,False,residential,True,112.511,"LINESTRING (50.3059398 30.6293296, 50.3051589 30.6285731)",30,,,
548688741,False,residential,False,153.013,"LINESTRING (50.3059398 30.6293296, 50.3064905 30.629872, 50.3069602 30.6303885)",30,,,
548688923,False,residential,False,90.744,"LINESTRING (50.3059398 30.6293296, 50.3063458 30.6291038, 50.3067363 30.6288866)",30,,,
548688923,False,residential,True,187.12099999999998,"LINESTRING (50.3059398 30.6293296, 50.3055828 30.6295332, 50.3043096 30.6302592)",30,,,
548688740,False,residential,True,96.012,"LINESTRING (50.3042872 30.6319128, 50.303416 30.6314843)",30,,,
551506906,False,residential,True,88.012,"LINESTRING (50.3042872 30.6319128, 50.3034161 30.6321671)",30,,,
548688740,False,residential,False,83.789,"LINESTRING (50.3042872 30.6319128, 50.3046638 30.632072, 50.3048811 30.6322025, 50.3050378 30.6322967)",30,,,
551506906,False,residential,False,316.918,"LINESTRING (50.3042872 30.6319128, 50.3044517 30.6318598, 50.3055838 30.6312365, 50.3066552 30.6307291, 50.307015 30.6304771, 50.3070884 30.6304116)",30,,,
679069259,True,secondary,False,22.303,"LINESTRING (50.3050757 30.6282494, 50.3051107 30.6282093, 50.3051595 30.6281819, 50.3052162 30.6281705, 50.3052741 30.6281766)",,میدان شهرداری,roundabout,
901663230,False,secondary,True,185.581,"LINESTRING (50.3050757 30.6282494, 50.3045113 30.6282884, 50.3040335 30.628325, 50.3036677 30.6282896, 50.303152 30.6282025)",30,,,
901663230,False,secondary,False,21.074,"LINESTRING (50.3022441 30.6280584, 50.3024605 30.6280937)",30,,,
901663230,False,secondary,True,24.992,"LINESTRING (50.3022441 30.6280584, 50.3019875 30.6280164)",30,,,
548690369,False,residential,False,51.616,"LINESTRING (50.3022441 30.6280584, 50.3023038 30.6281923, 50.3024162 30.628326, 50.3025345 30.6284439)",,,,
548689123,False,residential,False,82.464,"LINESTRING (50.3061779 30.6260712, 50.3056043 30.6255177)",30,,,
548689123,False,residential,True,41.226,"LINESTRING (50.3061779 30.6260712, 50.3064572 30.6263535)",30,,,
573495634,False,residential,True,225.714,"LINESTRING (50.3061779 30.6260712, 50.3043729 30.6273781)",,,,
573495636,False,residential,False,10.044,"LINESTRING (50.3060492 30.6251057, 50.3059749 30.6251695)",,,,
573495636,False,residential,True,220.806,"LINESTRING (50.3060492 30.6251057, 50.3075409 30.6266208)",,,,
679069501,False,residential,True,91.081,"LINESTRING (50.3060492 30.6251057, 50.3063321 30.6248006, 50.3060076 30.6244752)",,,,
548690365,False,residential,False,7.369,"LINESTRING (50.3056559 30.6254685, 50.3056043 30.6255177)",30,,,
548690365,False,residential,True,81.721,"LINESTRING (50.3056559 30.6254685, 50.3050365 30.6249625)",30,,,
573495636,False,residential,True,45.134,"LINESTRING (50.3056559 30.6254685, 50.3059749 30.6251695)",,,,
548690365,False,residential,False,81.721,"LINESTRING (50.3050365 30.6249625, 50.3056559 30.6254685)",30,,,
548690365,False,residential,True,12.874,"LINESTRING (50.3050365 30.6249625, 50.3049034 30.6249456)",30,,,
573495638,False,residential,False,49.539,"LINESTRING (50.3050365 30.6249625, 50.3054855 30.6247407)",,بهشت رضوان ۵,,
573495638,False,residential,True,49.539,"LINESTRING (50.3054855 30.6247407, 50.3050365 30.6249625)",,بهشت رضوان ۵,,
679069502,False,residential,False,58.029,"LINESTRING (50.3054855 30.6247407, 50.3060076 30.6244752)",,بهشت رضوان ۶,,
679069502,False,residential,True,66.96600000000001,"LINESTRING (50.3054855 30.6247407, 50.3056133 30.6248295, 50.3059749 30.6251695)",,بهشت رضوان ۶,,
548688736,False,unclassified,False,67.237,"LINESTRING (50.3058262 30.6283614, 50.3065054 30.6285165)",30,حافظ,,
548688736,False,unclassified,True,42.026,"LINESTRING (50.3058262 30.6283614, 50.3053907 30.6283123)",30,حافظ,,
573495641,False,residential,False,194.96200000000002,"LINESTRING (50.3058262 30.6283614, 50.3072817 30.6273918, 50.3074384 30.6272892)",,حافظ ۱,,
548688736,False,unclassified,False,61.81,"LINESTRING (50.3065054 30.6285165, 50.3071299 30.6286587)",30,حافظ,,
548688736,False,unclassified,True,67.237,"LINESTRING (50.3065054 30.6285165, 50.3058262 30.6283614)",30,حافظ,,
573495643,False,residential,False,204.26799999999997,"LINESTRING (50.3065054 30.6285165, 50.3077548 30.6276728, 50.3074384 30.6272892)",,حافظ۲,,
573495643,False,residential,True,48.118,"LINESTRING (50.3065054 30.6285165, 50.3064957 30.628572, 50.3067363 30.6288866)",,حافظ۲,,
548688736,False,unclassified,True,12.925,"LINESTRING (50.3072608 30.6286874, 50.3071299 30.6286587)",30,حافظ,,
573495644,False,residential,False,139.095,"LINESTRING (50.3072608 30.6286874, 50.3084259 30.6279393)",,بابکی,,
548688736,False,unclassified,False,85.58500000000001,"LINESTRING (50.3072608 30.6286874, 50.3076476 30.6287842, 50.3081197 30.6289023)",30,حافظ,,
573495644,False,residential,True,139.095,"LINESTRING (50.3084259 30.6279393, 50.3072608 30.6286874)",,بابکی,,
548688736,False,unclassified,False,108.69500000000001,"LINESTRING (50.3081197 30.6289023, 50.3090867 30.6291017, 50.3092278 30.6290912)",30,حافظ,,
548688736,False,unclassified,True,85.58500000000001,"LINESTRING (50.3081197 30.6289023, 50.3076476 30.6287842, 50.3072608 30.6286874)",30,حافظ,,
573495645,False,residential,False,93.771,"LINESTRING (50.3081197 30.6289023, 50.3087308 30.6284031, 50.3088433 30.6283352)",,حافظ۴,,
573495646,False,residential,True,144.396,"LINESTRING (50.3050378 30.6322967, 50.3062293 30.6314997)",,۱۳ آبان,,
548688740,False,residential,False,189.241,"LINESTRING (50.3050378 30.6322967, 50.3052438 30.6324062, 50.3055589 30.6325737, 50.3060491 30.6323893, 50.3062284 30.6323249, 50.3066432 30.6321759, 50.3068137 30.6321107)",30,,,
548688740,False,residential,True,83.789,"LINESTRING (50.3050378 30.6322967, 50.3048811 30.6322025, 50.3046638 30.632072, 50.3042872 30.6319128)",30,,,
548688736,False,unclassified,False,42.026,"LINESTRING (50.3053907 30.6283123, 50.3058262 30.6283614)",30,حافظ,,
679069259,True,secondary,False,30.078999999999994,"LINESTRING (50.3053907 30.6283123, 50.305392 30.628332, 50.305375 30.62838, 50.3053401 30.6284201, 50.3052912 30.6284475, 50.3052345 30.6284589, 50.3051766 30.6284529)",,میدان شهرداری,roundabout,
679069486,False,residential,True,13.473,"LINESTRING (50.3051766 30.6284529, 50.3051589 30.6285731)",30,,,
679069259,True,secondary,False,27.881999999999998,"LINESTRING (50.3051766 30.6284529, 50.3051247 30.6284302, 50.3050848 30.6283936, 50.3050619 30.6283475, 50.3050588 30.6282974, 50.3050757 30.6282494)",,میدان شهرداری,roundabout,
679069355,False,residential,True,87.431,"LINESTRING (50.3000383 30.6282742, 50.3002247 30.628445, 50.300383 30.6286124, 50.3006297 30.6288039, 50.300663 30.6288452)",,,,
548688928,False,residential,False,53.563,"LINESTRING (50.300663 30.6288452, 50.300228 30.6291484)",30,,,
548688928,False,residential,True,88.818,"LINESTRING (50.300663 30.6288452, 50.3014133 30.6283749)",30,,,
679069355,False,residential,False,87.431,"LINESTRING (50.300663 30.6288452, 50.3006297 30.6288039, 50.300383 30.6286124, 50.3002247 30.628445, 50.3000383 30.6282742)",,,,
679069355,False,residential,True,105.436,"LINESTRING (50.300663 30.6288452, 50.3007048 30.6288986, 50.3010535 30.6291894, 50.3007947 30.6294259, 50.3008322 30.6295633)",,,,
679069355,False,residential,False,105.43600000000002,"LINESTRING (50.3008322 30.6295633, 50.3007947 30.6294259, 50.3010535 30.6291894, 50.3007048 30.6288986, 50.300663 30.6288452)",,,,
679069355,False,residential,True,105.312,"LINESTRING (50.3008322 30.6295633, 50.3006619 30.6297306, 50.3006646 30.6298067, 50.3007142 30.6298944, 50.3005391 30.6300371, 50.3004889 30.6300779, 50.3002086 30.630228)",,,,
679069356,False,residential,True,73.672,"LINESTRING (50.3008322 30.6295633, 50.3008705 30.6296493, 50.3009194 30.6297594, 50.3009529 30.6298771, 50.3009234 30.6299833, 50.3009449 30.6300687, 50.3008215 30.6301518)",,,,
679069356,False,residential,False,73.672,"LINESTRING (50.3008215 30.6301518, 50.3009449 30.6300687, 50.3009234 30.6299833, 50.3009529 30.6298771, 50.3009194 30.6297594, 50.3008705 30.6296493, 50.3008322 30.6295633)",,,,
457203088,False,tertiary,False,14.916,"LINESTRING (50.3020384 30.6305389, 50.3020735 30.6306696)",50,جاده منصوریه - کارخانه سیمان,,
457203088,False,tertiary,True,247.962,"LINESTRING (50.3020384 30.6305389, 50.3020155 30.6304533, 50.3018251 30.6297844, 50.3017577 30.6295479, 50.301699 30.6293416, 50.3015765 30.6289115, 50.3015019 30.6286496, 50.3014133 30.6283749)",50,جاده منصوریه - کارخانه سیمان,,
679069358,False,residential,True,123.582,"LINESTRING (50.3020384 30.6305389, 50.3019373 30.6305545, 50.3018421 30.630513, 50.30148 30.6301841, 50.3010871 30.6305222)",,,,
679069358,False,residential,False,123.58200000000001,"LINESTRING (50.3010871 30.6305222, 50.30148 30.6301841, 50.3018421 30.630513, 50.3019373 30.6305545, 50.3020384 30.6305389)",,,,
457203088,False,tertiary,True,14.916,"LINESTRING (50.3020735 30.6306696, 50.3020384 30.6305389)",50,جاده منصوریه - کارخانه سیمان,,
457203088,False,tertiary,False,134.944,"LINESTRING (50.3020735 30.6306696, 50.3020985 30.630763, 50.3023901 30.6318522)",50,جاده منصوریه - کارخانه سیمان,,
