osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,junction,bridge
317985754,2,شهیدباکری,tertiary,False,False,18.037,,"LINESTRING (46.4709293 37.9935126, 46.4707443 37.9934415)",,
317985754,2,شهیدباکری,tertiary,False,True,40.31,,"LINESTRING (46.4709293 37.9935126, 46.4713111 37.9937148)",,
426420205,,بن بست ساسانی,residential,False,False,173.20499999999998,30,"LINESTRING (46.4709293 37.9935126, 46.4710277 37.9931588, 46.4711133 37.9927977, 46.4711353 37.9927185, 46.4709858 37.9919808)",,
583030569,,,secondary,True,False,31.855,,"LINESTRING (46.4732767 37.9920537, 46.4731179 37.9923114)",,
721800973,,,residential,True,False,38.128,,"LINESTRING (46.4732767 37.9920537, 46.4733079 37.992156, 46.4733468 37.9922036, 46.4734125 37.9922342, 46.4734675 37.9922437, 46.4735646 37.9922454)",,
583030569,,,secondary,True,False,13.735,,"LINESTRING (46.4731179 37.9923114, 46.4730768 37.9924306)",,
721808709,,,secondary_link,True,False,25.041000000000004,,"LINESTRING (46.4731179 37.9923114, 46.4730739 37.9923283, 46.4730135 37.9923357, 46.4729606 37.9923214, 46.4729237 37.992286, 46.4729087 37.9922389)",,
583030594,,,secondary,True,False,41.531,,"LINESTRING (46.472074 37.9938126, 46.471629 37.9939411)",,
317978325,,بلوار پور عبدی,secondary,True,False,59.064,,"LINESTRING (46.4705271 37.9981025, 46.4705644 37.9981687, 46.470418 37.9986127)",,
317990810,,حاج علی جعفری نژاد باسمنج,secondary,False,False,155.606,,"LINESTRING (46.4705271 37.9981025, 46.4706672 37.9978891, 46.471501 37.9969342)",,
715525274,2,,tertiary,False,True,92.87100000000001,,"LINESTRING (46.4705271 37.9981025, 46.470664 37.9980928, 46.4710008 37.9980688, 46.4715452 37.9979017)",,
317990816,,,secondary,False,False,10.892,,"LINESTRING (46.4699614 37.9999973, 46.4698406 37.9999742)",,
317978324,,بلوار پور عبدی,secondary,True,False,82.97,,"LINESTRING (46.4698406 37.9999742, 46.4700762 37.9992515)",,
317990816,,,secondary,False,True,10.892,,"LINESTRING (46.4698406 37.9999742, 46.4699614 37.9999973)",,
402024051,,,tertiary,True,False,1.221,,"LINESTRING (46.4773944 38.0000229, 46.477381 38.0000199)",roundabout,
402024051,,,tertiary,True,False,4.6,,"LINESTRING (46.4772936 37.9999193, 46.4773047 37.9998916, 46.477314 37.9998817)",roundabout,
402024051,,,tertiary,True,False,12.195,,"LINESTRING (46.4774383 37.9998446, 46.477474 37.9998578, 46.4775021 37.9998796, 46.4775191 37.9999076, 46.4775213 37.999924)",roundabout,
402024051,,,tertiary,True,False,17.977,,"LINESTRING (46.4775213 37.999924, 46.4775233 37.9999385, 46.477514 37.9999687, 46.4774942 37.9999931, 46.4774656 38.0000114, 46.4774312 38.0000217, 46.4773944 38.0000229)",roundabout,
402024055,,,tertiary,False,True,32.9,,"LINESTRING (46.4723745 37.9986997, 46.4726876 37.998863)",,
402024056,,,tertiary,False,True,52.866,,"LINESTRING (46.4723745 37.9986997, 46.4721175 37.9989179, 46.4719637 37.9990479)",,
715535044,,,tertiary,True,False,83.32700000000001,,"LINESTRING (46.4723745 37.9986997, 46.4723916 37.9986776, 46.4725605 37.9984405, 46.4727832 37.9981363, 46.472852 37.9980518)",,
583544575,,,residential,False,False,144.704,,"LINESTRING (46.473073 37.9976958, 46.473942 37.9988024)",,
715525273,,,tertiary,False,True,4.834,,"LINESTRING (46.473073 37.9976958, 46.4730286 37.9977216)",,
715525273,,,tertiary,False,False,62.397000000000006,,"LINESTRING (46.473073 37.9976958, 46.4732044 37.9976295, 46.4733462 37.9975755, 46.4734578 37.997539, 46.4736557 37.9975125, 46.4737316 37.9975227)",,
426420197,,,residential,False,False,70.124,30,"LINESTRING (46.4738416 37.9975374, 46.4746394 37.9975869)",,
715525273,,,tertiary,False,True,9.776,,"LINESTRING (46.4738416 37.9975374, 46.4737316 37.9975227)",,
