osmid,highway,maxspeed,oneway,reversed,length,geometry,name,junction
223411628,residential,30,False,False,73.944,"LINESTRING (52.4909142 35.2438808, 52.4911896 35.2445066)",,
782483600,residential,30,False,False,251.126,"LINESTRING (52.4909142 35.2438808, 52.4897911 35.2444406, 52.4892721 35.2446859, 52.4892364 35.24473, 52.4892426 35.2447933, 52.4896295 35.245277)",,
782483600,residential,30,False,True,181.537,"LINESTRING (52.4909142 35.2438808, 52.4918818 35.243411, 52.4919382 35.2433913, 52.4919824 35.2433869, 52.4920227 35.2433913, 52.4920642 35.2434077, 52.4920899 35.2434224, 52.492144 35.2434638, 52.4924026 35.2438834)",,
223411594,tertiary,,True,False,28.69,"LINESTRING (52.4922123 35.2440392, 52.492242 35.2440534, 52.4922665 35.2440731, 52.4922845 35.244097, 52.4923819 35.2442515)",,
782483601,residential,,False,False,24.662,"LINESTRING (52.4922123 35.2440392, 52.492303 35.2439455, 52.4924026 35.2438834)",,
1130583171,tertiary,,False,False,72.574,"LINESTRING (52.4918745 35.2441703, 52.4911896 35.2445066)",22 بهمن,
223411594,tertiary,,True,False,35.609,"LINESTRING (52.4918745 35.2441703, 52.4920804 35.2440478, 52.4921114 35.2440357, 52.492145 35.2440301, 52.4921794 35.2440313, 52.4922123 35.2440392)",,
223411595,tertiary,,False,True,54.231,"LINESTRING (52.4923819 35.2442515, 52.492663 35.2446818)",۲۲متری بهشتی,
223411723,tertiary,,True,False,48.574999999999996,"LINESTRING (52.4923819 35.2442515, 52.4922735 35.2442053, 52.4921553 35.2441618, 52.4920236 35.2441522, 52.4918745 35.2441703)",,
223411627,residential,30,False,True,72.589,"LINESTRING (52.4911896 35.2445066, 52.4914549 35.2451224)",,
223411628,residential,30,False,True,73.944,"LINESTRING (52.4911896 35.2445066, 52.4909142 35.2438808)",,
1130583171,tertiary,,False,False,165.561,"LINESTRING (52.4911896 35.2445066, 52.4896295 35.245277)",22 بهمن,
1130583171,tertiary,,False,True,72.574,"LINESTRING (52.4911896 35.2445066, 52.4918745 35.2441703)",22 بهمن,
223411595,tertiary,,False,False,54.231,"LINESTRING (52.492663 35.2446818, 52.4923819 35.2442515)",۲۲متری بهشتی,
