osmid,lanes,name,highway,oneway,reversed,length,geometry
23055058,2,جاده داراب - ششده,primary,False,False,132.461,"LINESTRING (54.3198673 28.7886746, 54.3212265 28.7886649)"
23055058,2,جاده داراب - ششده,primary,False,True,41.642,"LINESTRING (54.3198673 28.7886746, 54.31944 28.7886722)"
408009926,,,tertiary,False,False,83.775,"LINESTRING (54.3210959 28.7930309, 54.3218827 28.7927273)"
408009926,,,tertiary,False,True,24.121,"LINESTRING (54.3210959 28.7930309, 54.3208666 28.7931126)"
910106574,,,residential,False,True,503.174,"LINESTRING (54.3210959 28.7930309, 54.3210168 28.7924576, 54.3215913 28.7916052, 54.3215436 28.7911623, 54.3212265 28.7886649)"
23055058,2,جاده داراب - ششده,primary,False,True,93.04,"LINESTRING (54.3260836 28.7886302, 54.3251289 28.788637)"
408009926,,,tertiary,False,False,120.775,"LINESTRING (54.3260836 28.7886302, 54.326152 28.7875457)"
408009926,,,tertiary,False,True,587.994,"LINESTRING (54.3260836 28.7886302, 54.3264942 28.7900472, 54.3271005 28.7911303, 54.3253632 28.7916412, 54.3242613 28.7919491)"
910106561,,,residential,False,True,140.568,"LINESTRING (54.3167255 28.7919863, 54.318088 28.7915712)"
408009926,,,tertiary,False,False,24.121,"LINESTRING (54.3208666 28.7931126, 54.3210959 28.7930309)"
408009926,,,tertiary,False,True,138.426,"LINESTRING (54.3208666 28.7931126, 54.3195506 28.7935813)"
910106576,,شهید حسینی,residential,False,True,230.82,"LINESTRING (54.3208666 28.7931126, 54.3204654 28.7927047, 54.3201432 28.7924336, 54.3196458 28.7913739)"
23055058,2,جاده داراب - ششده,primary,False,False,41.642,"LINESTRING (54.31944 28.7886722, 54.3198673 28.7886746)"
910106576,,شهید حسینی,residential,False,False,150.52,"LINESTRING (54.31944 28.7886722, 54.3191686 28.7900048)"
23055058,2,جاده داراب - ششده,primary,False,False,80.615,"LINESTRING (54.3243017 28.7886429, 54.3251289 28.788637)"
23055058,2,جاده داراب - ششده,primary,False,True,35.561,"LINESTRING (54.3243017 28.7886429, 54.3239368 28.7886455)"
910106566,,,residential,False,True,172.74200000000002,"LINESTRING (54.3243017 28.7886429, 54.3244102 28.78922, 54.3246104 28.7901726)"
910106566,,,residential,False,False,172.74200000000002,"LINESTRING (54.3246104 28.7901726, 54.3244102 28.78922, 54.3243017 28.7886429)"
23055058,2,جاده داراب - ششده,primary,False,True,132.461,"LINESTRING (54.3212265 28.7886649, 54.3198673 28.7886746)"
23055058,2,جاده داراب - ششده,primary,False,False,148.863,"LINESTRING (54.3212265 28.7886649, 54.3215279 28.7886627, 54.3217626 28.7886611, 54.322754 28.788654)"
910106574,,,residential,False,False,503.174,"LINESTRING (54.3212265 28.7886649, 54.3215436 28.7911623, 54.3215913 28.7916052, 54.3210168 28.7924576, 54.3210959 28.7930309)"
408009926,,,tertiary,False,False,587.9939999999999,"LINESTRING (54.3242613 28.7919491, 54.3253632 28.7916412, 54.3271005 28.7911303, 54.3264942 28.7900472, 54.3260836 28.7886302)"
408009926,,,tertiary,False,True,247.762,"LINESTRING (54.3242613 28.7919491, 54.3229497 28.7923156, 54.3218827 28.7927273)"
23055058,2,جاده داراب - ششده,primary,False,False,115.27,"LINESTRING (54.322754 28.788654, 54.3239368 28.7886455)"
