osmid,highway,oneway,reversed,length,geometry,junction,name,ref
295767066,tertiary,False,False,40.806,"LINESTRING (49.2212559 35.5802034, 49.2208375 35.5803408)",,طالقانی,
295767066,tertiary,False,True,63.158,"LINESTRING (49.2212559 35.5802034, 49.2218932 35.5799711)",,طالقانی,
295767077,residential,False,True,89.226,"LINESTRING (49.2212559 35.5802034, 49.2213822 35.5805597, 49.2215837 35.580959)",,,
295767066,tertiary,False,True,40.806,"LINESTRING (49.2208375 35.5803408, 49.2212559 35.5802034)",,طالقانی,
295767066,tertiary,False,False,93.449,"LINESTRING (49.2208375 35.5803408, 49.2203074 35.5805085, 49.2199174 35.580644, 49.2198802 35.5806569)",,طالقانی,
295767079,residential,False,False,204.44299999999998,"LINESTRING (49.2208375 35.5803408, 49.2203421 35.5797781, 49.2200014 35.5793797, 49.2195568 35.5788261)",,,
295767066,tertiary,False,False,63.158,"LINESTRING (49.2218932 35.5799711, 49.2212559 35.5802034)",,طالقانی,
295767066,tertiary,False,True,114.399,"LINESTRING (49.2218932 35.5799711, 49.2225912 35.5797379, 49.2230666 35.5795869)",,طالقانی,
295767083,tertiary,False,False,151.712,"LINESTRING (49.2218932 35.5799711, 49.2214897 35.5793635, 49.2210262 35.578805)",,آزادی,
295767083,tertiary,False,True,192.437,"LINESTRING (49.2218932 35.5799711, 49.222591 35.580913, 49.2230058 35.5814462)",,آزادی,
295767066,tertiary,False,False,54.465,"LINESTRING (49.2197321 35.5807067, 49.2192445 35.5809942)",,طالقانی,
295767066,tertiary,False,True,14.493,"LINESTRING (49.2197321 35.5807067, 49.2198802 35.5806569)",,طالقانی,
295767078,residential,False,True,65.545,"LINESTRING (49.2197321 35.5807067, 49.2190155 35.580795)",,فاطمیه,
295767078,residential,False,False,65.545,"LINESTRING (49.2190155 35.580795, 49.2197321 35.5807067)",,فاطمیه,
295767078,residential,False,True,55.389,"LINESTRING (49.2190155 35.580795, 49.2184171 35.5809012)",,فاطمیه,
295767086,residential,False,False,313.473,"LINESTRING (49.2190155 35.580795, 49.2185522 35.5801868, 49.2184694 35.5800775, 49.2181367 35.5796384, 49.218128 35.5795463, 49.2195568 35.5788261)",,,
523603689,residential,False,True,103.004,"LINESTRING (49.2260432 35.5808923, 49.2260782 35.5799664)",,,
523603699,tertiary,False,False,217.005,"LINESTRING (49.2260432 35.5808923, 49.2261336 35.5808288, 49.2262815 35.5807686, 49.226635 35.5807319, 49.2269884 35.5807252, 49.2271733 35.5806984, 49.2272966 35.5806282, 49.2273994 35.580528, 49.2276213 35.5801837, 49.2277775 35.5798595)",,,
523603699,tertiary,False,True,65.862,"LINESTRING (49.2260432 35.5808923, 49.2260409 35.5811612, 49.2260278 35.5812029, 49.2260005 35.581223, 49.2256926 35.5812216)",,,
295767078,residential,False,False,55.389,"LINESTRING (49.2184171 35.5809012, 49.2190155 35.580795)",,فاطمیه,
295767073,residential,False,False,175.735,"LINESTRING (49.2215837 35.580959, 49.2199708 35.5818405)",,,
295767077,residential,False,True,56.923,"LINESTRING (49.2215837 35.580959, 49.221841 35.5814262)",,,
295767077,residential,False,False,89.226,"LINESTRING (49.2215837 35.580959, 49.2213822 35.5805597, 49.2212559 35.5802034)",,,
295767066,tertiary,False,False,50.769,"LINESTRING (49.2192445 35.5809942, 49.2187843 35.5812557)",,طالقانی,
295767066,tertiary,False,True,54.465,"LINESTRING (49.2192445 35.5809942, 49.2197321 35.5807067)",,طالقانی,
295767084,residential,False,True,114.76,"LINESTRING (49.2192445 35.5809942, 49.2199708 35.5818405)",,شهید رجایی,
523603699,tertiary,False,False,30.516,"LINESTRING (49.2253552 35.5812259, 49.2256926 35.5812216)",,,
523603699,tertiary,False,True,30.856,"LINESTRING (49.2253552 35.5812259, 49.225014 35.5812247)",,,
527532134,residential,False,True,204.528,"LINESTRING (49.2253552 35.5812259, 49.2253715 35.5804896, 49.2253935 35.5793868)",,,
295767066,tertiary,False,False,53.823,"LINESTRING (49.2187843 35.5812557, 49.2182905 35.5815259)",,طالقانی,
295767066,tertiary,False,True,50.769,"LINESTRING (49.2187843 35.5812557, 49.2192445 35.5809942)",,طالقانی,
295767075,residential,False,False,114.253,"LINESTRING (49.2187843 35.5812557, 49.2194766 35.5821152)",,آبشار۱,
523603712,residential,False,True,73.883,"LINESTRING (49.2230058 35.5814462, 49.22229 35.5817665)",,بسیج,
523603717,residential,False,False,147.806,"LINESTRING (49.2230058 35.5814462, 49.2239022 35.5825577)",,آزادی,
295767083,tertiary,False,False,192.437,"LINESTRING (49.2230058 35.5814462, 49.222591 35.580913, 49.2218932 35.5799711)",,آزادی,
523603712,residential,False,False,117.191,"LINESTRING (49.2230058 35.5814462, 49.2237372 35.5811862, 49.2242139 35.58107)",,بسیج,
295767066,tertiary,False,True,53.823,"LINESTRING (49.2182905 35.5815259, 49.2187843 35.5812557)",,طالقانی,
295767076,residential,False,True,113.818,"LINESTRING (49.2182905 35.5815259, 49.2190141 35.5823634)",,آبشار۲,
295767070,residential,False,False,95.787,"LINESTRING (49.22229 35.5817665, 49.2228132 35.5825155)",,مالیات,
523603712,residential,False,False,73.883,"LINESTRING (49.22229 35.5817665, 49.2230058 35.5814462)",,بسیج,
523603712,residential,False,True,26.28,"LINESTRING (49.22229 35.5817665, 49.222039 35.5818856)",,بسیج,
295767073,residential,False,True,175.735,"LINESTRING (49.2199708 35.5818405, 49.2215837 35.580959)",,,
295767080,residential,False,True,54.133,"LINESTRING (49.2199708 35.5818405, 49.2194766 35.5821152)",,,
295767084,residential,False,False,114.76,"LINESTRING (49.2199708 35.5818405, 49.2192445 35.5809942)",,شهید رجایی,
295767084,residential,False,True,53.178,"LINESTRING (49.2199708 35.5818405, 49.2203005 35.5822365)",,شهید رجایی,
295767077,residential,False,False,54.13,"LINESTRING (49.222039 35.5818856, 49.221841 35.5814262)",,,
523603712,residential,False,False,26.28,"LINESTRING (49.222039 35.5818856, 49.22229 35.5817665)",,بسیج,
523603712,residential,False,True,153.988,"LINESTRING (49.222039 35.5818856, 49.2206396 35.5826746)",,بسیج,
295767075,residential,False,False,111.46,"LINESTRING (49.2194766 35.5821152, 49.2201662 35.582946)",,آبشار۱,
295767075,residential,False,True,114.253,"LINESTRING (49.2194766 35.5821152, 49.2187843 35.5812557)",,آبشار۱,
295767080,residential,False,False,54.133,"LINESTRING (49.2194766 35.5821152, 49.2199708 35.5818405)",,,
295767080,residential,False,True,50.11,"LINESTRING (49.2194766 35.5821152, 49.2190141 35.5823634)",,,
295767076,residential,False,False,113.818,"LINESTRING (49.2190141 35.5823634, 49.2182905 35.5815259)",,آبشار۲,
295767076,residential,False,True,110.689,"LINESTRING (49.2190141 35.5823634, 49.2196928 35.5831918)",,آبشار۲,
295767080,residential,False,False,50.11,"LINESTRING (49.2190141 35.5823634, 49.2194766 35.5821152)",,,
295767080,residential,False,True,51.422,"LINESTRING (49.2190141 35.5823634, 49.2185291 35.5826048)",,,
295767080,residential,False,False,51.422,"LINESTRING (49.2185291 35.5826048, 49.2190141 35.5823634)",,,
295767080,residential,False,True,52.491,"LINESTRING (49.2185291 35.5826048, 49.2180382 35.5828567)",,,
295767070,residential,False,False,77.774,"LINESTRING (49.2228132 35.5825155, 49.2232552 35.5831155)",,مالیات,
295767070,residential,False,True,95.787,"LINESTRING (49.2228132 35.5825155, 49.22229 35.5817665)",,مالیات,
295767071,residential,False,False,176.52,"LINESTRING (49.2228132 35.5825155, 49.22182 35.5828239, 49.2209917 35.5830861)",,,
295767084,residential,False,False,57.563,"LINESTRING (49.2206396 35.5826746, 49.2203005 35.5822365)",,شهید رجایی,
295767084,residential,False,True,55.745,"LINESTRING (49.2206396 35.5826746, 49.2209917 35.5830861)",,شهید رجایی,
523603712,residential,False,False,153.988,"LINESTRING (49.2206396 35.5826746, 49.222039 35.5818856)",,بسیج,
523603712,residential,False,True,52.378,"LINESTRING (49.2206396 35.5826746, 49.2201662 35.582946)",,بسیج,
295767080,residential,False,False,52.491,"LINESTRING (49.2180382 35.5828567, 49.2185291 35.5826048)",,,
295767075,residential,False,True,111.46,"LINESTRING (49.2201662 35.582946, 49.2194766 35.5821152)",,آبشار۱,
523603712,residential,False,False,52.378,"LINESTRING (49.2201662 35.582946, 49.2206396 35.5826746)",,بسیج,
523603712,residential,False,True,50.791,"LINESTRING (49.2201662 35.582946, 49.2196928 35.5831918)",,بسیج,
295767084,residential,False,False,55.745,"LINESTRING (49.2209917 35.5830861, 49.2206396 35.5826746)",,شهید رجایی,
295767071,residential,False,True,176.52,"LINESTRING (49.2209917 35.5830861, 49.22182 35.5828239, 49.2228132 35.5825155)",,,
295767065,tertiary,True,False,19.181,"LINESTRING (49.2232552 35.5831155, 49.2234673 35.5831139)",,آیت الله خامنه ای,
295767070,residential,False,True,77.774,"LINESTRING (49.2232552 35.5831155, 49.2228132 35.5825155)",,مالیات,
295767076,residential,False,False,110.689,"LINESTRING (49.2196928 35.5831918, 49.2190141 35.5823634)",,آبشار۲,
523603712,residential,False,False,50.791,"LINESTRING (49.2196928 35.5831918, 49.2201662 35.582946)",,بسیج,
295767121,tertiary,True,False,9.615,"LINESTRING (49.2203225 35.5783223, 49.2203279 35.5782938, 49.2203422 35.5782675, 49.2203646 35.5782451)",roundabout,,
523603702,residential,False,False,125.09100000000001,"LINESTRING (49.2203225 35.5783223, 49.2196358 35.5781175, 49.2190241 35.5779345)",,,
295767083,tertiary,False,True,62.726,"LINESTRING (49.2205642 35.5783876, 49.2206196 35.5784381, 49.2207903 35.5785564, 49.2210262 35.578805)",,آزادی,
295767121,tertiary,True,False,24.078,"LINESTRING (49.2205642 35.5783876, 49.2205378 35.5784098, 49.2205048 35.5784252, 49.2204677 35.5784323, 49.2204298 35.5784306, 49.2203939 35.5784203, 49.2203631 35.5784022, 49.2203398 35.5783777)",roundabout,,
295767121,tertiary,True,False,18.827,"LINESTRING (49.2205341 35.5782364, 49.2205636 35.5782603, 49.2205826 35.5782905, 49.2205892 35.5783239, 49.2205829 35.5783573, 49.2205642 35.5783876)",roundabout,,
523603705,tertiary,False,False,90.535,"LINESTRING (49.2205341 35.5782364, 49.2206206 35.5781568, 49.220736 35.5780751, 49.2210013 35.577968, 49.221376 35.5778114)",,,
523603701,residential,False,True,50.27,"LINESTRING (49.2230261 35.5774324, 49.2226463 35.5771023)",,,
523603701,residential,False,False,89.38,"LINESTRING (49.2230261 35.5774324, 49.2234185 35.5776608, 49.2238789 35.5778311)",,,
523603711,residential,False,False,110.618,"LINESTRING (49.2230261 35.5774324, 49.2224916 35.5775165, 49.2221314 35.5775683, 49.2218288 35.5776332)",,,
523603701,residential,False,True,42.859,"LINESTRING (49.2243353 35.5779349, 49.2238789 35.5778311)",,,
523603703,residential,False,True,15.874,"LINESTRING (49.2243353 35.5779349, 49.2244674 35.5778409)",,,
523603701,residential,False,False,105.39,"LINESTRING (49.2243353 35.5779349, 49.2244742 35.5782339, 49.224517 35.5788611)",,,
523603701,residential,False,False,42.859,"LINESTRING (49.2238789 35.5778311, 49.2243353 35.5779349)",,,
523603701,residential,False,True,89.38,"LINESTRING (49.2238789 35.5778311, 49.2234185 35.5776608, 49.2230261 35.5774324)",,,
863848846,residential,False,False,72.513,"LINESTRING (49.2238789 35.5778311, 49.2236935 35.5781154, 49.2236986 35.5781745, 49.2237324 35.5782116, 49.2239047 35.5783875)",,,
523603701,residential,False,False,50.27,"LINESTRING (49.2226463 35.5771023, 49.2230261 35.5774324)",,,
523603701,residential,False,True,61.126,"LINESTRING (49.2226463 35.5771023, 49.2222117 35.5766813)",,,
863848849,residential,False,False,133.527,"LINESTRING (49.2226463 35.5771023, 49.2230183 35.5769573, 49.2230843 35.5769521, 49.2231417 35.5769764, 49.2232248 35.5770179, 49.223312 35.5770283, 49.2233993 35.5770283, 49.2238422 35.5769995, 49.2240555 35.5769737)",,,
523603710,tertiary,False,False,30.883,"LINESTRING (49.2244132 35.5795301, 49.2247542 35.5795152)",,,
523603701,residential,False,True,75.002,"LINESTRING (49.2244132 35.5795301, 49.2244563 35.5793143, 49.224517 35.5788611)",,,
523603710,tertiary,False,True,81.186,"LINESTRING (49.2244132 35.5795301, 49.2241584 35.5795412, 49.2235451 35.5796971)",,,
523605149,tertiary_link,False,True,15.193,"LINESTRING (49.2203815 35.5765398, 49.220527 35.5764715)",,,
568105172,tertiary_link,False,False,13.955,"LINESTRING (49.2203815 35.5765398, 49.2202487 35.5766037)",,,
1007351462,trunk,False,False,170.177,"LINESTRING (49.2203815 35.5765398, 49.2205722 35.5767775, 49.2207719 35.5769728, 49.2212081 35.5774238, 49.221537 35.577746)",,امام خمینی,37
523603701,residential,False,False,33.837,"LINESTRING (49.2215627 35.5760953, 49.2218131 35.5763214)",,,
523603701,residential,False,True,102.588,"LINESTRING (49.2215627 35.5760953, 49.2209667 35.5763161, 49.220527 35.5764715)",,,
568120050,residential,False,False,56.209999999999994,"LINESTRING (49.2215627 35.5760953, 49.2219518 35.5757511, 49.2219964 35.57574)",,,
523603701,residential,False,False,75.002,"LINESTRING (49.224517 35.5788611, 49.2244563 35.5793143, 49.2244132 35.5795301)",,,
523603701,residential,False,True,105.39,"LINESTRING (49.224517 35.5788611, 49.2244742 35.5782339, 49.2243353 35.5779349)",,,
523603704,residential,False,False,73.261,"LINESTRING (49.224517 35.5788611, 49.2248872 35.5787988, 49.2252638 35.5786266)",,,
295767077,residential,False,False,56.923,"LINESTRING (49.221841 35.5814262, 49.2215837 35.580959)",,,
295767077,residential,False,True,54.13,"LINESTRING (49.221841 35.5814262, 49.222039 35.5818856)",,,
523603698,residential,False,False,165.91,"LINESTRING (49.221841 35.5814262, 49.2203005 35.5822365)",,,
523603688,residential,False,True,71.128,"LINESTRING (49.2259587 35.5784819, 49.2256244 35.578351, 49.2253891 35.5780725)",,,
523603697,residential,False,True,67.632,"LINESTRING (49.2254701 35.5774945, 49.2247818 35.5777323)",,,
523603697,residential,False,False,55.339,"LINESTRING (49.2254701 35.5774945, 49.2257939 35.577603, 49.2259312 35.5777842)",,,
863848849,residential,False,True,163.00400000000002,"LINESTRING (49.2254701 35.5774945, 49.225211 35.5770751, 49.2250854 35.5769694, 49.2249151 35.576921, 49.2247235 35.5769123, 49.2240555 35.5769737)",,,
523603707,residential,False,True,53.693,"LINESTRING (49.2266698 35.5799257, 49.2260782 35.5799664)",,,
523603707,residential,False,False,101.256,"LINESTRING (49.2266698 35.5799257, 49.2273449 35.5798292, 49.2277775 35.5798595)",,,
688707894,residential,False,False,80.11699999999999,"LINESTRING (49.2266698 35.5799257, 49.2266116 35.5794086, 49.2268278 35.5793107)",,,
523603716,tertiary,True,False,66.572,"LINESTRING (49.2245032 35.5821697, 49.224381 35.5824178, 49.2241438 35.5826873)",,کنارگذر,
523603701,residential,False,False,61.126,"LINESTRING (49.2222117 35.5766813, 49.2226463 35.5771023)",,,
523603701,residential,False,True,53.862,"LINESTRING (49.2222117 35.5766813, 49.2218131 35.5763214)",,,
523603703,residential,False,False,233.827,"LINESTRING (49.2222117 35.5766813, 49.2224186 35.5765312, 49.2226683 35.5762556, 49.2229089 35.5762687, 49.2229517 35.5761528, 49.2235252 35.5765399, 49.2240555 35.5769737)",,,
523603704,residential,False,True,73.261,"LINESTRING (49.2252638 35.5786266, 49.2248872 35.5787988, 49.224517 35.5788611)",,,
523603701,residential,False,False,53.862,"LINESTRING (49.2218131 35.5763214, 49.2222117 35.5766813)",,,
523603701,residential,False,True,33.837,"LINESTRING (49.2218131 35.5763214, 49.2215627 35.5760953)",,,
523603708,residential,False,True,167.486,"LINESTRING (49.2218131 35.5763214, 49.2215388 35.5763997, 49.22167 35.5767236, 49.2218055 35.5770956, 49.2218522 35.577389, 49.2218288 35.5776332)",,,
523603711,residential,False,False,13.35,"LINESTRING (49.2218288 35.5776332, 49.2216979 35.5776887)",,,
523603708,residential,False,False,167.486,"LINESTRING (49.2218288 35.5776332, 49.2218522 35.577389, 49.2218055 35.5770956, 49.22167 35.5767236, 49.2215388 35.5763997, 49.2218131 35.5763214)",,,
523603711,residential,False,True,110.618,"LINESTRING (49.2218288 35.5776332, 49.2221314 35.5775683, 49.2224916 35.5775165, 49.2230261 35.5774324)",,,
523603710,tertiary,False,True,36.147,"LINESTRING (49.2253935 35.5793868, 49.2250215 35.5795057)",,,
523603710,tertiary,False,False,116.148,"LINESTRING (49.2253935 35.5793868, 49.2255243 35.579345, 49.2260444 35.5791677, 49.2265559 35.5789456)",,,
527532134,residential,False,False,204.528,"LINESTRING (49.2253935 35.5793868, 49.2253715 35.5804896, 49.2253552 35.5812259)",,,
523603697,residential,False,False,30.892,"LINESTRING (49.2244674 35.5778409, 49.2247818 35.5777323)",,,
523603703,residential,False,False,15.874,"LINESTRING (49.2244674 35.5778409, 49.2243353 35.5779349)",,,
523603703,residential,False,True,105.272,"LINESTRING (49.2244674 35.5778409, 49.2241602 35.5774129, 49.2240722 35.5771967, 49.2240555 35.5769737)",,,
523603714,residential,False,False,58.577,"LINESTRING (49.2259312 35.5777842, 49.2253891 35.5780725)",,,
523603697,residential,False,False,142.393,"LINESTRING (49.2259312 35.5777842, 49.2262509 35.5782061, 49.2264509 35.5785522, 49.2265559 35.5789456)",,,
523603697,residential,False,True,55.339,"LINESTRING (49.2259312 35.5777842, 49.2257939 35.577603, 49.2254701 35.5774945)",,,
523603703,residential,False,False,105.27199999999999,"LINESTRING (49.2240555 35.5769737, 49.2240722 35.5771967, 49.2241602 35.5774129, 49.2244674 35.5778409)",,,
523603703,residential,False,True,233.827,"LINESTRING (49.2240555 35.5769737, 49.2235252 35.5765399, 49.2229517 35.5761528, 49.2229089 35.5762687, 49.2226683 35.5762556, 49.2224186 35.5765312, 49.2222117 35.5766813)",,,
863848849,residential,False,False,163.00400000000002,"LINESTRING (49.2240555 35.5769737, 49.2247235 35.5769123, 49.2249151 35.576921, 49.2250854 35.5769694, 49.225211 35.5770751, 49.2254701 35.5774945)",,,
863848849,residential,False,True,133.52700000000002,"LINESTRING (49.2240555 35.5769737, 49.2238422 35.5769995, 49.2233993 35.5770283, 49.223312 35.5770283, 49.2232248 35.5770179, 49.2231417 35.5769764, 49.2230843 35.5769521, 49.2230183 35.5769573, 49.2226463 35.5771023)",,,
523603691,tertiary,True,False,80.184,"LINESTRING (49.2242139 35.58107, 49.2240312 35.5808329, 49.2237286 35.5804666)",,کنارگذر,
523603712,residential,False,True,117.191,"LINESTRING (49.2242139 35.58107, 49.2237372 35.5811862, 49.2230058 35.5814462)",,بسیج,
523603699,tertiary,False,False,30.856,"LINESTRING (49.225014 35.5812247, 49.2253552 35.5812259)",,,
523603699,tertiary,False,True,36.91,"LINESTRING (49.225014 35.5812247, 49.2246059 35.5812196)",,,
523603715,residential,False,True,191.208,"LINESTRING (49.225014 35.5812247, 49.2249917 35.5802258, 49.2250215 35.5795057)",,,
523603697,residential,False,False,67.632,"LINESTRING (49.2247818 35.5777323, 49.2254701 35.5774945)",,,
523603697,residential,False,True,30.892,"LINESTRING (49.2247818 35.5777323, 49.2244674 35.5778409)",,,
523603714,residential,False,True,88.0,"LINESTRING (49.2247818 35.5777323, 49.2251459 35.5782018, 49.2253891 35.5780725)",,,
523605149,tertiary_link,False,False,15.193,"LINESTRING (49.220527 35.5764715, 49.2203815 35.5765398)",,,
523603701,residential,False,False,102.588,"LINESTRING (49.220527 35.5764715, 49.2209667 35.5763161, 49.2215627 35.5760953)",,,
523603716,tertiary,True,False,171.999,"LINESTRING (49.220527 35.5764715, 49.2207796 35.5767776, 49.2214607 35.5774458, 49.2216637 35.5776536, 49.2216979 35.5776887)",,کنارگذر,
523603717,residential,False,True,147.806,"LINESTRING (49.2239022 35.5825577, 49.2230058 35.5814462)",,آزادی,
568105165,tertiary_link,False,False,13.495,"LINESTRING (49.2239022 35.5825577, 49.2240258 35.5826257)",,,
523603691,tertiary,True,False,173.354,"LINESTRING (49.2239022 35.5825577, 49.2240744 35.5822802, 49.224182 35.5820819, 49.2242617 35.5818718, 49.2243109 35.5814664, 49.2242139 35.58107)",,کنارگذر,
523603711,residential,False,True,13.35,"LINESTRING (49.2216979 35.5776887, 49.2218288 35.5776332)",,,
523603716,tertiary,True,False,45.84,"LINESTRING (49.2216979 35.5776887, 49.2220215 35.578006)",,کنارگذر,
568105170,tertiary_link,False,False,15.885,"LINESTRING (49.2216979 35.5776887, 49.221537 35.577746)",,,
295767084,residential,False,False,53.178,"LINESTRING (49.2203005 35.5822365, 49.2199708 35.5818405)",,شهید رجایی,
295767084,residential,False,True,57.563,"LINESTRING (49.2203005 35.5822365, 49.2206396 35.5826746)",,شهید رجایی,
523603698,residential,False,True,165.91,"LINESTRING (49.2203005 35.5822365, 49.221841 35.5814262)",,,
523603716,tertiary,True,False,193.864,"LINESTRING (49.2220215 35.578006, 49.2232989 35.5794061)",,کنارگذر,
863848848,residential,False,True,84.113,"LINESTRING (49.2220215 35.578006, 49.2226696 35.5778364, 49.2228842 35.5777333)",,,
523603689,residential,False,False,103.004,"LINESTRING (49.2260782 35.5799664, 49.2260432 35.5808923)",,,
523603707,residential,False,False,53.693,"LINESTRING (49.2260782 35.5799664, 49.2266698 35.5799257)",,,
523603707,residential,False,True,168.1,"LINESTRING (49.2260782 35.5799664, 49.2257357 35.5799899, 49.2257101 35.58082, 49.2256926 35.5812216)",,,
523603716,tertiary,True,False,39.278,"LINESTRING (49.2232989 35.5794061, 49.2235451 35.5796971)",,کنارگذر,
863848847,residential,False,True,51.464999999999996,"LINESTRING (49.2232989 35.5794061, 49.2235015 35.5793184, 49.2236571 35.5792213, 49.2237832 35.5791657)",,,
523603699,tertiary,False,False,36.91,"LINESTRING (49.2246059 35.5812196, 49.225014 35.5812247)",,,
1058857676,tertiary_link,False,False,16.913,"LINESTRING (49.2246059 35.5812196, 49.2244189 35.5812175)",,,
523603694,residential,False,True,118.08699999999999,"LINESTRING (49.2246059 35.5812196, 49.2246638 35.5809827, 49.2246815 35.5806349, 49.2246871 35.5802423, 49.2246944 35.5801628)",,,
523603716,tertiary,True,False,107.474,"LINESTRING (49.2246059 35.5812196, 49.2246477 35.5814594, 49.2246015 35.5819206, 49.2245032 35.5821697)",,کنارگذر,
568105176,tertiary_link,False,True,12.68,"LINESTRING (49.2241438 35.5826873, 49.2240258 35.5826257)",,,
523603714,residential,False,True,58.577,"LINESTRING (49.2253891 35.5780725, 49.2259312 35.5777842)",,,
523603688,residential,False,False,71.128,"LINESTRING (49.2253891 35.5780725, 49.2256244 35.578351, 49.2259587 35.5784819)",,,
523603714,residential,False,False,88.0,"LINESTRING (49.2253891 35.5780725, 49.2251459 35.5782018, 49.2247818 35.5777323)",,,
568105169,tertiary,False,False,16.276,"LINESTRING (49.221376 35.5778114, 49.221537 35.577746)",,,
523603691,tertiary,True,False,95.563,"LINESTRING (49.221376 35.5778114, 49.2213067 35.5777419, 49.2210681 35.5774933, 49.2207248 35.5771346)",,کنارگذر,
523603705,tertiary,False,True,90.535,"LINESTRING (49.221376 35.5778114, 49.2210013 35.577968, 49.220736 35.5780751, 49.2206206 35.5781568, 49.2205341 35.5782364)",,,
523603702,residential,False,True,36.735,"LINESTRING (49.2186429 35.5778204, 49.2190241 35.5779345)",,,
