osmid,bridge,ref,highway,oneway,reversed,length,geometry,name,junction
1013487105,,,secondary,False,False,119.031,"LINESTRING (46.8325545 37.8395096, 46.832764 37.8393474, 46.8335218 37.8387597)",,
175847314,,,residential,False,True,8.57,"LINESTRING (46.8353848 37.840216, 46.8352954 37.8401851)",,
175857756,,,secondary,False,True,147.865,"LINESTRING (46.8353848 37.840216, 46.8359117 37.838953)",امام خمینی,
175857756,,,secondary,False,False,25.944,"LINESTRING (46.8353848 37.840216, 46.8353239 37.8403426, 46.8352795 37.840434)",امام خمینی,
175857756,,,secondary,False,False,54.8,"LINESTRING (46.8352795 37.840434, 46.8351034 37.8409068)",امام خمینی,
175847319,,,residential,False,True,191.635,"LINESTRING (46.8352795 37.840434, 46.8350984 37.8404084, 46.8343954 37.8407456, 46.8333924 37.8412302)",رازی,
175857756,,,secondary,False,True,25.944,"LINESTRING (46.8352795 37.840434, 46.8353239 37.8403426, 46.8353848 37.840216)",امام خمینی,
175847294,,,secondary,False,True,24.764,"LINESTRING (46.8332378 37.8406323, 46.8333468 37.8408377)",طالقانی غربی,
175847294,,,secondary,False,False,140.363,"LINESTRING (46.8332378 37.8406323, 46.8330116 37.8400335, 46.8327802 37.8397338, 46.8325545 37.8395096)",طالقانی غربی,
175847302,,,secondary,False,False,46.495,"LINESTRING (46.8332378 37.8406323, 46.8333786 37.84035, 46.8333998 37.8402365)",طالقانی,
175847294,,,secondary,False,False,24.764,"LINESTRING (46.8333468 37.8408377, 46.8332378 37.8406323)",طالقانی غربی,
175847294,,,secondary,False,True,43.827,"LINESTRING (46.8333468 37.8408377, 46.8333924 37.8412302)",طالقانی غربی,
175847314,,,residential,False,False,133.469,"LINESTRING (46.8333468 37.8408377, 46.83468 37.8402613)",,
175847316,,,residential,False,True,106.9,"LINESTRING (46.8345618 37.8411535, 46.8345503 37.8412626, 46.8345004 37.841305, 46.8335026 37.8414027)",شهید جوادزاده,
175847294,,,secondary,False,False,43.827,"LINESTRING (46.8333924 37.8412302, 46.8333468 37.8408377)",طالقانی غربی,
175847294,,,secondary,False,True,21.484,"LINESTRING (46.8333924 37.8412302, 46.8335026 37.8414027)",طالقانی غربی,
175847319,,,residential,False,False,191.635,"LINESTRING (46.8333924 37.8412302, 46.8343954 37.8407456, 46.8350984 37.8404084, 46.8352795 37.840434)",رازی,
175847294,,,secondary,False,False,21.484,"LINESTRING (46.8335026 37.8414027, 46.8333924 37.8412302)",طالقانی غربی,
175847294,,,secondary,False,True,98.33,"LINESTRING (46.8335026 37.8414027, 46.833777 37.8417874, 46.8340388 37.8419941, 46.8341974 37.8420774)",طالقانی غربی,
175847316,,,residential,False,False,106.9,"LINESTRING (46.8335026 37.8414027, 46.8345004 37.841305, 46.8345503 37.8412626, 46.8345618 37.8411535)",شهید جوادزاده,
584668770,,,tertiary,False,True,535.636,"LINESTRING (46.8297269 37.8421814, 46.8310675 37.8413375, 46.831234 37.8413298, 46.8313348 37.8413928, 46.8313969 37.8415586, 46.8313502 37.8421701, 46.8314291 37.8431288, 46.8315717 37.8436991, 46.8318175 37.8441916, 46.831898 37.8443162, 46.8320639 37.8445091)",,
1089819569,,,tertiary,False,True,10.473,"LINESTRING (46.8329518 37.8434389, 46.8329978 37.8435258)",خیابان ساحلی,
175847311,,,secondary,True,False,183.63,"LINESTRING (46.8329518 37.8434389, 46.8340173 37.8422728, 46.8341777 37.842101)",۲۹ بهمن,
175847327,,,tertiary,True,False,320.284,"LINESTRING (46.8329518 37.8434389, 46.8327479 37.8429983, 46.8327973 37.8426277, 46.8329623 37.8419392, 46.833051 37.8410014, 46.8332378 37.8406323)",,
1089819569,,,tertiary,False,False,10.473,"LINESTRING (46.8329978 37.8435258, 46.8329518 37.8434389)",خیابان ساحلی,
"[584668772, 175847308]",yes,,secondary,True,False,138.025,"LINESTRING (46.8329978 37.8435258, 46.8321834 37.844462, 46.8320639 37.8445091)",۲۹ بهمن,
"[1089819569, 175847297]",,,tertiary,False,"[False, True]",207.65,"LINESTRING (46.8329978 37.8435258, 46.8331961 37.8437859, 46.8335304 37.8440575, 46.8348429 37.8446321)",خیابان ساحلی,
406778524,,16,primary,True,False,106.809,"LINESTRING (46.8298209 37.8438854, 46.8292152 37.8430524)",خیابان شهید مرتضی مطهری,
406778533,,,primary_link,False,False,14.662,"LINESTRING (46.8298209 37.8438854, 46.8299597 37.8438121)",,
1235441159,,,residential,False,False,82.46,"LINESTRING (46.8298209 37.8438854, 46.8293024 37.8445037)",کشاورز,
1235441159,,,residential,False,False,44.833,"LINESTRING (46.8293024 37.8445037, 46.8290587 37.844858)",کشاورز,
1235441159,,,residential,False,True,82.46,"LINESTRING (46.8293024 37.8445037, 46.8298209 37.8438854)",کشاورز,
175847297,,,tertiary,False,False,91.967,"LINESTRING (46.8348429 37.8446321, 46.8356498 37.8451594)",خیابان ساحلی,
1094409517,,,residential,False,False,123.218,"LINESTRING (46.8348429 37.8446321, 46.8353901 37.8436117)",,
"[175847297, 1089819569]",,,tertiary,False,"[False, True]",207.65000000000003,"LINESTRING (46.8348429 37.8446321, 46.8335304 37.8440575, 46.8331961 37.8437859, 46.8329978 37.8435258)",خیابان ساحلی,
175847297,,,tertiary,False,True,91.967,"LINESTRING (46.8356498 37.8451594, 46.8348429 37.8446321)",خیابان ساحلی,
1094409518,,,residential,False,False,37.03,"LINESTRING (46.8356498 37.8451594, 46.8358814 37.8448811)",,
175847297,,,tertiary,False,False,49.653999999999996,"LINESTRING (46.8356498 37.8451594, 46.8357852 37.8453181, 46.8359699 37.8455275)",خیابان ساحلی,
175847299,,,tertiary,False,False,17.696,"LINESTRING (46.8345984 37.8454666, 46.8344344 37.8453741)",ورزش,
175847315,,,tertiary,False,True,271.072,"LINESTRING (46.8345984 37.8454666, 46.8318899 37.8466364)",خیابان دکتر علی شریعتی,
175847299,,,tertiary,False,True,201.41899999999998,"LINESTRING (46.8345984 37.8454666, 46.8347442 37.8456033, 46.8349486 37.8458712, 46.8354806 37.8467832, 46.8355907 37.8470868)",ورزش,
175847297,,,tertiary,False,False,48.587,"LINESTRING (46.836018 37.8456419, 46.8362384 37.8460427)",خیابان ساحلی,
175847297,,,tertiary,False,True,13.404,"LINESTRING (46.836018 37.8456419, 46.8359699 37.8455275)",خیابان ساحلی,
1094409519,,,residential,False,False,59.002,"LINESTRING (46.836018 37.8456419, 46.8365969 37.8453725)",,
406778523,,,tertiary,False,False,20.884,"LINESTRING (46.8286434 37.8457302, 46.828406 37.8457416)",خیابان شهدا,
175847296,,,residential,False,False,84.92699999999999,"LINESTRING (46.8286434 37.8457302, 46.8286894 37.8458315, 46.8290963 37.8464036)",کشاورز,
406778523,,,tertiary,False,True,195.73999999999998,"LINESTRING (46.8286434 37.8457302, 46.8304269 37.8454941, 46.8308476 37.8455022)",خیابان شهدا,
1235441159,,,residential,False,True,104.738,"LINESTRING (46.8286434 37.8457302, 46.8287567 37.845297, 46.8290587 37.844858)",کشاورز,
175847315,,,tertiary,False,False,271.072,"LINESTRING (46.8318899 37.8466364, 46.8345984 37.8454666)",خیابان دکتر علی شریعتی,
314024535,,16,primary,True,False,133.46,"LINESTRING (46.8317206 37.846636, 46.83132 37.8460657, 46.8310347 37.8456779, 46.8309626 37.8455962)",خیابان شهید مرتضی مطهری,
1071729940,,,residential,False,False,43.241,"LINESTRING (46.8317206 37.846636, 46.8316089 37.8466509, 46.8314916 37.846629, 46.8313504 37.8465143, 46.831311 37.8464828)",شهید اربابی,
175847296,,,residential,False,True,42.766999999999996,"LINESTRING (46.8294571 37.8466473, 46.8291664 37.8465021, 46.8290963 37.8464036)",کشاورز,
1071724648,,,residential,False,False,37.53,"LINESTRING (46.8294571 37.8466473, 46.8295511 37.8465132, 46.8296094 37.8463348)",,
1071724655,,,residential,False,True,71.75399999999999,"LINESTRING (46.8294571 37.8466473, 46.8295915 37.8467086, 46.8302164 37.8468811)",,
175857751,,,residential,False,False,13.047,"LINESTRING (46.8365973 37.8385731, 46.8367393 37.8385386)",یکم,
175857696,,,residential,False,False,15.608,"LINESTRING (46.8339013 37.8386767, 46.8339829 37.8388014)",رسالت,
175857696,,,residential,False,True,12.396,"LINESTRING (46.8339013 37.8386767, 46.8337882 37.83861)",رسالت,
1073043328,,,secondary,True,False,76.521,"LINESTRING (46.8339013 37.8386767, 46.8335722 37.8393139)",طالقانی,
1013487105,,,secondary,False,True,119.031,"LINESTRING (46.8335218 37.8387597, 46.832764 37.8393474, 46.8325545 37.8395096)",,
175857727,,,residential,False,False,32.477,"LINESTRING (46.8348882 37.8389168, 46.8348347 37.8386278)",سعدی,
1013482530,,,residential,False,False,49.87,"LINESTRING (46.8348882 37.8389168, 46.8354528 37.8388685)",,
1013482530,,,residential,False,True,43.798,"LINESTRING (46.8348882 37.8389168, 46.8343986 37.8389919)",,
175857727,,,residential,False,True,145.644,"LINESTRING (46.8348882 37.8389168, 46.8350465 37.8393666, 46.8351817 37.8397162, 46.8352954 37.8401851)",سعدی,
175847302,,,secondary,False,True,40.846,"LINESTRING (46.8335722 37.8393139, 46.8335043 37.8396773)",طالقانی,
1073043329,,,secondary_link,True,False,36.269,"LINESTRING (46.8335722 37.8393139, 46.8335259 37.8392227, 46.8334696 37.8391952, 46.8333945 37.8391909, 46.8332495 37.8392105)",,
175857675,,,residential,False,True,64.105,"LINESTRING (46.8377138 37.8397539, 46.8384424 37.8397897)",امین,
175857674,,,residential,False,True,202.764,"LINESTRING (46.8377138 37.8397539, 46.8377031 37.8398932, 46.8377981 37.8402349, 46.8372356 37.8402502, 46.8371645 37.840187, 46.8370054 37.8402094, 46.8367686 37.840271, 46.8366481 37.8403806, 46.8363025 37.8405756)",,
175857675,,,residential,False,False,173.991,"LINESTRING (46.8377138 37.8397539, 46.8374404 37.8396364, 46.8371335 37.8394435, 46.8366961 37.8396477, 46.8362085 37.8399094, 46.8360681 37.8399986)",امین,
175857675,,,residential,False,False,24.996,"LINESTRING (46.8387265 37.8398036, 46.8384424 37.8397897)",امین,
582658165,,,residential,False,False,76.852,"LINESTRING (46.8387265 37.8398036, 46.83939 37.8399597, 46.8395727 37.8399538)",جهاد,
582658165,,,residential,False,True,123.399,"LINESTRING (46.8387265 37.8398036, 46.8379553 37.8395458, 46.8378615 37.8395189, 46.8374743 37.8393113)",جهاد,
175857675,,,residential,False,True,173.991,"LINESTRING (46.8360681 37.8399986, 46.8362085 37.8399094, 46.8366961 37.8396477, 46.8371335 37.8394435, 46.8374404 37.8396364, 46.8377138 37.8397539)",امین,
175857676,,,residential,False,False,68.48,"LINESTRING (46.8360681 37.8399986, 46.8361549 37.840385, 46.8363025 37.8405756)",هلال احمر,
175857676,,,residential,False,True,116.90299999999999,"LINESTRING (46.8360681 37.8399986, 46.8361106 37.8394244, 46.8360686 37.8389494)",هلال احمر,
963361068,,,residential,False,False,80.399,"LINESTRING (46.8360681 37.8399986, 46.8357166 37.840375, 46.8355904 37.8406101)",موحد,
175847314,,,residential,False,False,8.57,"LINESTRING (46.8352954 37.8401851, 46.8353848 37.840216)",,
175847314,,,residential,False,True,55.062,"LINESTRING (46.8352954 37.8401851, 46.8348135 37.8402216, 46.8347101 37.8402554, 46.83468 37.8402613)",,
175857727,,,residential,False,False,145.644,"LINESTRING (46.8352954 37.8401851, 46.8351817 37.8397162, 46.8350465 37.8393666, 46.8348882 37.8389168)",سعدی,
175847314,,,residential,False,True,133.469,"LINESTRING (46.83468 37.8402613, 46.8333468 37.8408377)",,
175857696,,,residential,False,True,173.492,"LINESTRING (46.83468 37.8402613, 46.8339829 37.8388014)",رسالت,
175847314,,,residential,False,False,55.062,"LINESTRING (46.83468 37.8402613, 46.8347101 37.8402554, 46.8348135 37.8402216, 46.8352954 37.8401851)",,
175857709,,,residential,False,True,61.101,"LINESTRING (46.8373241 37.8406401, 46.8370748 37.8408066, 46.8368353 37.8410286)",,
175857731,,,residential,False,False,44.706,"LINESTRING (46.8355904 37.8406101, 46.8359632 37.8408839)",,
963361068,,,residential,False,False,54.754999999999995,"LINESTRING (46.8355904 37.8406101, 46.8353207 37.8408241, 46.8351034 37.8409068)",موحد,
963361068,,,residential,False,True,80.399,"LINESTRING (46.8355904 37.8406101, 46.8357166 37.840375, 46.8360681 37.8399986)",موحد,
175857674,,,residential,False,True,45.42,"LINESTRING (46.8363025 37.8405756, 46.8359632 37.8408839)",,
175857676,,,residential,False,False,68.748,"LINESTRING (46.8363025 37.8405756, 46.8368353 37.8410286)",هلال احمر,
175857674,,,residential,False,False,202.764,"LINESTRING (46.8363025 37.8405756, 46.8366481 37.8403806, 46.8367686 37.840271, 46.8370054 37.8402094, 46.8371645 37.840187, 46.8372356 37.8402502, 46.8377981 37.8402349, 46.8377031 37.8398932, 46.8377138 37.8397539)",,
175857676,,,residential,False,True,68.48,"LINESTRING (46.8363025 37.8405756, 46.8361549 37.840385, 46.8360681 37.8399986)",هلال احمر,
175857674,,,residential,False,False,45.42,"LINESTRING (46.8359632 37.8408839, 46.8363025 37.8405756)",,
175857731,,,residential,False,True,44.706,"LINESTRING (46.8359632 37.8408839, 46.8355904 37.8406101)",,
175857731,,,residential,False,False,92.89699999999999,"LINESTRING (46.8359632 37.8408839, 46.8363819 37.8411581, 46.8365004 37.8412093, 46.8362884 37.8414573)",,
175857756,,,secondary,False,False,60.244,"LINESTRING (46.8351034 37.8409068, 46.8348582 37.8414128)",امام خمینی,
175857756,,,secondary,False,True,54.8,"LINESTRING (46.8351034 37.8409068, 46.8352795 37.840434)",امام خمینی,
963361068,,,residential,False,True,54.754999999999995,"LINESTRING (46.8351034 37.8409068, 46.8353207 37.8408241, 46.8355904 37.8406101)",موحد,
175857676,,,residential,False,False,44.163,"LINESTRING (46.8368353 37.8410286, 46.8371857 37.8413135)",هلال احمر,
175857676,,,residential,False,True,68.748,"LINESTRING (46.8368353 37.8410286, 46.8363025 37.8405756)",هلال احمر,
175857709,,,residential,False,False,61.101,"LINESTRING (46.8368353 37.8410286, 46.8370748 37.8408066, 46.8373241 37.8406401)",,
175857756,,,secondary,False,False,34.225,"LINESTRING (46.8348582 37.8414128, 46.8346508 37.8416734)",امام خمینی,
175857756,,,secondary,False,True,60.244,"LINESTRING (46.8348582 37.8414128, 46.8351034 37.8409068)",امام خمینی,
175857734,,,residential,False,True,41.755,"LINESTRING (46.8348582 37.8414128, 46.8351686 37.8414856, 46.8353123 37.841524)",ارشاد,
175857693,,,residential,False,True,20.829,"LINESTRING (46.8354699 37.841384, 46.8353123 37.841524)",,
175857731,,,residential,False,True,92.89699999999999,"LINESTRING (46.8362884 37.8414573, 46.8365004 37.8412093, 46.8363819 37.8411581, 46.8359632 37.8408839)",,
175857676,,,residential,False,True,44.163,"LINESTRING (46.8371857 37.8413135, 46.8368353 37.8410286)",هلال احمر,
175857676,,,residential,False,False,204.53699999999998,"LINESTRING (46.8371857 37.8413135, 46.8376702 37.841894, 46.8380806 37.8423612, 46.8381754 37.8429319)",هلال احمر,
175857740,,,residential,False,True,139.817,"LINESTRING (46.8371857 37.8413135, 46.8370866 37.8414625, 46.83668 37.8421459, 46.8364651 37.8424336)",کوچه شهید محمدی,
175857693,,,residential,False,False,20.829,"LINESTRING (46.8353123 37.841524, 46.8354699 37.841384)",,
175857734,,,residential,False,False,41.755,"LINESTRING (46.8353123 37.841524, 46.8351686 37.8414856, 46.8348582 37.8414128)",ارشاد,
175857734,,,residential,False,True,105.974,"LINESTRING (46.8353123 37.841524, 46.8354857 37.8416494, 46.8355244 37.8417821, 46.8359338 37.8423242)",ارشاد,
175857729,,,residential,False,False,48.241,"LINESTRING (46.8359338 37.8423242, 46.8360373 37.8423396, 46.8364651 37.8424336)",,
175857729,,,residential,False,True,80.142,"LINESTRING (46.8359338 37.8423242, 46.8354287 37.8426465, 46.8352914 37.8428239)",,
175857734,,,residential,False,False,105.97399999999999,"LINESTRING (46.8359338 37.8423242, 46.8355244 37.8417821, 46.8354857 37.8416494, 46.8353123 37.841524)",ارشاد,
175857729,,,residential,False,True,48.241,"LINESTRING (46.8364651 37.8424336, 46.8360373 37.8423396, 46.8359338 37.8423242)",,
175857740,,,residential,False,False,139.817,"LINESTRING (46.8364651 37.8424336, 46.83668 37.8421459, 46.8370866 37.8414625, 46.8371857 37.8413135)",کوچه شهید محمدی,
175857740,,,residential,False,True,101.06,"LINESTRING (46.8364651 37.8424336, 46.8363908 37.8426511, 46.835814 37.8431608)",کوچه شهید محمدی,
175847298,,,secondary,False,False,69.385,"LINESTRING (46.8346794 37.8424292, 46.8352914 37.8428239)",طالقانی شرقی,
175847298,,,secondary,False,True,48.946999999999996,"LINESTRING (46.8346794 37.8424292, 46.8343924 37.8422494, 46.8342573 37.8421427)",طالقانی شرقی,
175857712,,,residential,False,False,100.748,"LINESTRING (46.8346794 37.8424292, 46.8348901 37.8417453, 46.8346508 37.8416734)",,
175847298,,,secondary,False,False,59.239,"LINESTRING (46.8352914 37.8428239, 46.835814 37.8431608)",طالقانی شرقی,
175847298,,,secondary,False,True,69.385,"LINESTRING (46.8352914 37.8428239, 46.8346794 37.8424292)",طالقانی شرقی,
175857729,,,residential,False,False,80.142,"LINESTRING (46.8352914 37.8428239, 46.8354287 37.8426465, 46.8359338 37.8423242)",,
175847298,,,secondary,False,True,59.239,"LINESTRING (46.835814 37.8431608, 46.8352914 37.8428239)",طالقانی شرقی,
175847298,,,secondary,False,False,180.45,"LINESTRING (46.835814 37.8431608, 46.836111 37.8433285, 46.8373897 37.844201)",طالقانی شرقی,
175857740,,,residential,False,False,101.06,"LINESTRING (46.835814 37.8431608, 46.8363908 37.8426511, 46.8364651 37.8424336)",کوچه شهید محمدی,
175847299,,,tertiary,False,True,229.30399999999997,"LINESTRING (46.8320639 37.8445091, 46.8334848 37.8450185, 46.8344344 37.8453741)",ورزش,
582663970,,,secondary,False,False,99.38300000000001,"LINESTRING (46.8320639 37.8445091, 46.8317861 37.8448167, 46.8313737 37.8452169)",۲۹ بهمن,
584668770,,,tertiary,False,False,535.6360000000001,"LINESTRING (46.8320639 37.8445091, 46.831898 37.8443162, 46.8318175 37.8441916, 46.8315717 37.8436991, 46.8314291 37.8431288, 46.8313502 37.8421701, 46.8313969 37.8415586, 46.8313348 37.8413928, 46.831234 37.8413298, 46.8310675 37.8413375, 46.8297269 37.8421814)",,
"[175847306, 584668773]",yes,,secondary,True,False,143.23999999999998,"LINESTRING (46.8320639 37.8445091, 46.832093 37.8443975, 46.8329518 37.8434389)",۲۹ بهمن,
406778523,,,tertiary,False,True,20.884,"LINESTRING (46.828406 37.8457416, 46.8286434 37.8457302)",خیابان شهدا,
406778524,,16,primary,True,False,76.962,"LINESTRING (46.8292152 37.8430524, 46.8288161 37.8424666, 46.8287999 37.8424429)",خیابان شهید مرتضی مطهری,
406778533,,,primary_link,False,True,14.662,"LINESTRING (46.8299597 37.8438121, 46.8298209 37.8438854)",,
785112190,,16,primary,True,False,170.932,"LINESTRING (46.8299597 37.8438121, 46.8303969 37.8444764, 46.8307992 37.845029, 46.8309057 37.8451546)",خیابان شهید مرتضی مطهری,
175847297,,,tertiary,False,False,71.995,"LINESTRING (46.8362384 37.8460427, 46.8365001 37.8466563)",خیابان ساحلی,
175847297,,,tertiary,False,True,48.587,"LINESTRING (46.8362384 37.8460427, 46.836018 37.8456419)",خیابان ساحلی,
503329493,,,residential,False,True,109.528,"LINESTRING (46.8362384 37.8460427, 46.8373064 37.8455338)",کشاورز,
503329494,,,residential,False,False,84.938,"LINESTRING (46.8373897 37.844201, 46.836782 37.8447953)",خیام,
175847298,,,secondary,False,False,74.899,"LINESTRING (46.8373897 37.844201, 46.8376833 37.8444105, 46.8379511 37.8447032)",طالقانی شرقی,
175847298,,,secondary,False,True,180.45,"LINESTRING (46.8373897 37.844201, 46.836111 37.8433285, 46.835814 37.8431608)",طالقانی شرقی,
175847297,,,tertiary,False,False,13.404,"LINESTRING (46.8359699 37.8455275, 46.836018 37.8456419)",خیابان ساحلی,
503329494,,,residential,False,True,108.23,"LINESTRING (46.8359699 37.8455275, 46.836782 37.8447953)",خیام,
175847297,,,tertiary,False,True,49.653999999999996,"LINESTRING (46.8359699 37.8455275, 46.8357852 37.8453181, 46.8356498 37.8451594)",خیابان ساحلی,
503329493,,,residential,False,False,16.193,"LINESTRING (46.8374653 37.8454599, 46.8373064 37.8455338)",کشاورز,
503329493,,,residential,False,True,69.736,"LINESTRING (46.8374653 37.8454599, 46.8381652 37.8451635)",کشاورز,
503329495,,,residential,False,False,47.654,"LINESTRING (46.8374653 37.8454599, 46.8371232 37.8451272)",,
503329494,,,residential,False,False,108.23,"LINESTRING (46.836782 37.8447953, 46.8359699 37.8455275)",خیام,
503329494,,,residential,False,True,84.938,"LINESTRING (46.836782 37.8447953, 46.8373897 37.844201)",خیام,
503329495,,,residential,False,True,47.536,"LINESTRING (46.836782 37.8447953, 46.8371232 37.8451272)",,
175847297,,,tertiary,False,True,71.995,"LINESTRING (46.8365001 37.8466563, 46.8362384 37.8460427)",خیابان ساحلی,
503329496,,,residential,False,False,191.37900000000002,"LINESTRING (46.8365001 37.8466563, 46.837905 37.8464752, 46.8376305 37.8459189)",,
503329496,,,residential,False,False,51.415,"LINESTRING (46.8376305 37.8459189, 46.8373064 37.8455338)",,
1094409520,,,residential,False,False,75.833,"LINESTRING (46.8376305 37.8459189, 46.836874 37.8462479)",,
503329496,,,residential,False,True,191.37900000000002,"LINESTRING (46.8376305 37.8459189, 46.837905 37.8464752, 46.8365001 37.8466563)",,
503329493,,,residential,False,False,109.528,"LINESTRING (46.8373064 37.8455338, 46.8362384 37.8460427)",کشاورز,
503329493,,,residential,False,True,16.193,"LINESTRING (46.8373064 37.8455338, 46.8374653 37.8454599)",کشاورز,
503329496,,,residential,False,True,51.415,"LINESTRING (46.8373064 37.8455338, 46.8376305 37.8459189)",,
316206575,,,tertiary,False,True,84.33,"LINESTRING (46.8320873 37.8388471, 46.8324271 37.8393392, 46.8325545 37.8395096)",جاده خیرآباد - بستان آباد,
17506863,,32,trunk,True,False,70.718,"LINESTRING (46.8287785 37.8422619, 46.8294802 37.8419498)",بلوار سردار شهید پاشائی,
785112192,,16,trunk_link,True,False,19.847,"LINESTRING (46.8287785 37.8422619, 46.8289553 37.8423731)",,
406778519,,16,primary,True,False,87.015,"LINESTRING (46.8313737 37.8459684, 46.8318899 37.8466364)",خیابان شهید مرتضی مطهری,
503386686,,,residential,False,False,143.065,"LINESTRING (46.8313737 37.8459684, 46.8330008 37.8459013)",,
503386686,,,residential,False,True,143.065,"LINESTRING (46.8330008 37.8459013, 46.8313737 37.8459684)",,
582658174,yes,32,trunk,False,False,19.895,"LINESTRING (46.8326267 37.8396957, 46.8327748 37.8395603)",,
175847298,,,secondary,False,False,48.946999999999996,"LINESTRING (46.8342573 37.8421427, 46.8343924 37.8422494, 46.8346794 37.8424292)",طالقانی شرقی,
582663974,,,secondary,True,False,1.975,"LINESTRING (46.8342573 37.8421427, 46.8342475 37.842147, 46.8342367 37.8421496)",میدان مولوی,roundabout
582663976,,16,primary,True,False,10.207999999999998,"LINESTRING (46.8309057 37.8451546, 46.8309509 37.8451842, 46.8309868 37.8452197)",میدان امام حسین,roundabout
175847294,,,secondary,False,False,98.33,"LINESTRING (46.8341974 37.8420774, 46.8340388 37.8419941, 46.833777 37.8417874, 46.8335026 37.8414027)",طالقانی غربی,
582663974,,,secondary,True,False,4.941,"LINESTRING (46.8341974 37.8420774, 46.8342144 37.842071, 46.8342331 37.8420699, 46.834251 37.8420741)",میدان مولوی,roundabout
582663970,,,secondary,False,True,8.339,"LINESTRING (46.8313138 37.8452751, 46.8313737 37.8452169)",۲۹ بهمن,
582663983,,,secondary,True,False,25.961,"LINESTRING (46.8313138 37.8452751, 46.8312427 37.8453453, 46.8311236 37.8454538)",,
582663974,,,secondary,True,False,3.206,"LINESTRING (46.8341777 37.842101, 46.8341818 37.8420919, 46.8341885 37.8420839, 46.8341974 37.8420774)",میدان مولوی,roundabout
406778519,,16,primary,True,False,56.313,"LINESTRING (46.8311056 37.8455091, 46.8311756 37.8456582, 46.8313737 37.8459684)",خیابان شهید مرتضی مطهری,
582663976,,16,primary,True,False,17.117,"LINESTRING (46.8311056 37.8455091, 46.83107 37.8455304, 46.8310149 37.8455543, 46.8309759 37.8455566, 46.8309276 37.8455565)",میدان امام حسین,roundabout
175857756,,,secondary,False,True,56.873999999999995,"LINESTRING (46.834251 37.8420741, 46.8343956 37.8419571, 46.8346508 37.8416734)",امام خمینی,
582663974,,,secondary,True,False,9.108,"LINESTRING (46.834251 37.8420741, 46.8342648 37.8420824, 46.8342743 37.8420938, 46.8342784 37.842107, 46.8342768 37.8421206, 46.8342695 37.8421329, 46.8342573 37.8421427)",میدان مولوی,roundabout
406778524,,16,primary,True,False,175.136,"LINESTRING (46.8307202 37.8452895, 46.8306246 37.8450932, 46.8302836 37.8445492, 46.8298209 37.8438854)",خیابان شهید مرتضی مطهری,
582663976,,16,primary,True,False,26.313000000000002,"LINESTRING (46.8307202 37.8452895, 46.8307306 37.8452139, 46.8307891 37.8451668, 46.8308447 37.8451519, 46.8309057 37.8451546)",میدان امام حسین,roundabout
175847309,,,secondary,True,False,56.051,"LINESTRING (46.8342367 37.8421496, 46.8340759 37.8423198, 46.8338628 37.8425581)",۲۹ بهمن,
582663974,,,secondary,True,False,8.828,"LINESTRING (46.8342367 37.8421496, 46.8342223 37.8421501, 46.8342084 37.8421473, 46.8341959 37.8421416, 46.834186 37.8421334, 46.8341794 37.8421234, 46.8341765 37.8421123, 46.8341777 37.842101)",میدان مولوی,roundabout
406778523,,,tertiary,False,False,195.73999999999998,"LINESTRING (46.8308476 37.8455022, 46.8304269 37.8454941, 46.8286434 37.8457302)",خیابان شهدا,
